	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0001_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d
7	-0.59276	4.25544	0.03511	1.58649	-1.87965	1.99017	3.99548	1.57268	-5.01071	2.52900	-1.99244	2.10428	-4.00122	0.23240	0.85136	4.62784	5.81625	-3.64281	-2.75806	-4.00797	-2.93844	-2.05376	-4.85317	-0.43213	-1.71534	-0.91406	-3.72751	5.64247	-3.48587	-2.79240	-1.15462	0.82521	3.10524	0.20782	-1.83936	-2.54135	3.29374	2.60174	-8.13389	-3.52246	1.94361	-0.77620	-1.83964	0.63357	-0.61130	2.16449	-2.73569	-4.27838	4.40172	1.58461	-4.42355	-9.10832	-1.45662	-3.91906	8.32277	-0.39519	1.31049	3.89303	-2.13935	-0.71997	-5.69979	-0.06550	-4.20204
8	-0.68317	4.02520	0.73968	1.61482	-2.00989	2.26832	4.14075	1.61623	-4.42578	2.54213	-2.04372	1.76284	-3.65291	0.38494	2.81530	4.84941	6.29282	-3.40811	-2.10878	-3.44723	-2.72927	-2.25476	-4.71271	0.37168	-1.14470	-1.81051	-3.51231	5.57698	-2.97969	-2.89590	-0.99891	0.39991	3.97096	1.10064	-1.61583	-4.17641	3.15661	2.55246	-7.60153	-2.66469	1.45939	-1.23604	-1.46153	0.54602	0.03397	2.80467	-1.58388	-4.31821	4.60112	1.95585	-3.71850	-8.49914	-1.82918	-3.62785	7.75529	0.42517	-0.14868	3.41651	-1.31541	-1.22933	-5.86862	0.76492	-4.51901
9	-0.68619	3.80340	1.50777	1.65782	-1.89167	2.69308	4.38242	1.68408	-3.88231	2.47639	-1.64985	1.28319	-3.30289	0.54828	4.20938	5.18788	6.84770	-3.59165	-1.75125	-1.71317	-1.74424	-2.36543	-4.44092	1.28340	-0.49765	-2.52612	-2.82473	5.61458	-2.43575	-2.65029	-0.73536	0.05774	4.89862	2.00675	-1.15682	-5.45426	3.12822	2.61991	-6.86968	-1.71529	0.99658	-1.51926	-1.01371	0.55182	0.75015	3.48998	-0.22374	-3.79770	4.86165	2.41697	-2.97608	-7.83644	-1.94228	-2.97632	7.23192	1.28320	-1.30253	3.07476	-0.34160	-1.39216	-5.91979	1.65655	-4.44798
10	-0.60030	3.59812	2.31820	1.71833	-1.53320	2.99653	4.72518	1.76519	-3.28968	2.42443	-0.92545	1.15950	-2.95228	0.73186	4.85295	5.62540	7.48160	-3.73289	-1.43770	0.46409	-0.35173	-2.36560	-4.04411	2.25114	0.20891	-2.93472	-1.72091	5.77546	-1.84458	-2.03638	-0.39066	-0.18299	5.85086	2.89301	-0.53493	-6.21986	3.22707	2.81904	-5.96106	-0.70918	0.65456	-1.51360	-0.52231	0.66264	1.51988	4.21807	1.15092	-2.74832	5.18243	2.96524	-2.22779	-7.11455	-1.72584	-1.96923	6.77585	2.16963	-2.05555	2.87823	0.75207	-1.14598	-5.86179	2.58656	-3.97560
11	-0.43514	3.41625	3.15531	1.79170	-1.00143	3.09327	5.16197	1.84689	-2.57430	2.37513	-0.02752	1.34658	-2.60401	0.94949	4.75268	6.13108	8.18383	-3.37504	-1.06427	2.16340	1.24217	-2.24826	-3.54645	3.23474	0.96905	-2.98653	-0.40238	6.06725	-1.19286	-1.11420	-0.00373	-0.31352	6.78555	3.74489	0.12504	-6.41929	3.45949	3.15283	-4.89857	0.32507	0.51882	-1.14551	-0.01830	0.87364	2.31568	4.99233	2.34238	-1.34829	5.55422	3.58506	-1.49313	-6.32133	-1.16748	-0.68984	6.40621	3.08938	-2.37204	2.81884	1.93661	-0.53882	-5.71579	3.53540	-3.16702
12	-0.20988	3.26214	4.00330	1.86858	-0.40569	2.99448	5.67422	1.91799	-1.78939	2.32634	1.00912	1.60592	-2.26482	1.21421	4.05200	6.66831	8.93145	-2.88852	-0.57857	3.67711	2.81291	-2.02036	-2.98373	4.20492	1.77706	-2.71485	0.84991	6.48271	-0.47877	-0.01499	0.38155	-0.33605	7.65707	4.56005	0.68625	-6.09902	3.81675	3.61063	-3.70821	1.36688	0.62228	-0.41452	0.46696	1.16406	3.10430	5.80870	3.20032	0.12186	5.96033	4.24939	-0.78495	-5.45362	-0.32745	0.70850	6.13469	4.05141	-2.28524	2.87153	3.17314	0.27907	-5.51258	4.48212	-2.14724
13	0.04964	3.13755	4.84062	1.93968	0.13526	2.74486	6.23449	1.97105	-0.95439	2.27247	2.04067	1.73151	-1.94513	1.52830	2.96508	7.20103	9.69145	-2.25994	-0.02380	4.69933	4.24229	-1.70104	-2.39631	5.13743	2.61857	-2.20879	1.78404	7.00044	0.27766	1.10330	0.72279	-0.26361	8.42096	5.33866	1.03469	-5.38096	4.27548	4.16956	-2.42825	2.39931	0.92765	0.59632	0.90510	1.49982	3.85224	6.64864	3.64756	1.37234	6.37903	4.92447	-0.11702	-4.52867	0.67331	2.04245	5.96376	5.05701	-1.88545	3.00017	4.40366	1.10053	-5.28914	5.40072	-1.07644
14	0.31460	3.04257	5.63877	1.99918	0.52657	2.39684	6.81036	2.00297	-0.11554	2.22699	2.96126	1.72208	-1.65654	1.87840	1.72018	7.69746	10.42533	-1.59662	0.56218	5.27221	5.40920	-1.31861	-1.82373	6.01010	3.46800	-1.57956	2.26648	7.58840	1.03567	2.10990	0.98478	-0.11899	9.04001	6.07552	1.10607	-4.42861	4.80138	4.79844	-1.11753	3.40191	1.34842	1.74468	1.27336	1.83862	4.53044	7.48135	3.68476	2.19284	6.78673	5.57478	0.49031	-3.58471	1.68972	3.15471	5.88612	6.09156	-1.30087	3.16497	5.55318	1.71985	-5.08395	6.25916	-0.11538
15	0.55696	2.97656	6.36631	2.04572	0.71615	2.00441	7.36881	2.01435	0.72083	2.20637	3.63331	1.51249	-1.40866	2.23900	0.51299	8.13259	11.09448	-0.91453	1.38055	5.42086	5.85197	-0.90679	-1.30199	6.80394	4.29199	-0.93505	2.30597	8.20890	1.74583	2.92968	1.14353	0.06743	9.49061	6.75688	0.89727	-3.41162	5.35507	5.46258	0.14672	4.34591	1.79589	2.88210	1.55665	2.13712	5.11784	8.27064	3.37581	2.49495	7.16079	6.16725	1.01067	-2.66936	2.59901	3.95367	5.88529	7.12180	-0.67186	3.32863	6.54536	1.98723	-4.93157	7.02500	0.60584
16	0.75221	2.93868	6.99481	2.08107	0.69648	1.61994	7.87983	2.00852	1.47842	2.19010	4.09367	1.27101	-1.20723	2.58111	-0.52535	8.48962	11.66512	-0.19836	2.10619	5.19080	6.07490	-0.50146	-0.86145	7.50344	5.05568	-0.35872	2.01685	8.82347	2.36541	3.54422	1.18669	0.26149	9.76352	7.36308	0.45301	-2.47302	5.89673	6.12769	1.28209	5.19832	2.21586	3.88907	1.74821	2.35757	5.60286	8.98150	2.81738	2.30485	7.48187	6.67433	1.41947	-1.82416	3.32532	4.41551	5.93736	8.10251	-0.11900	3.46029	7.32336	1.84465	-4.85934	7.67107	1.00415
