	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d
18	0.33436	0.12627	-0.15737	0.02694	-0.07289	0.05552	0.26296	0.09656	-0.05505	0.09355	-0.06492	0.08898	0.22359	-0.12637	-0.12241	0.26206	-0.08426	-0.03724	0.30765	-0.17511	-0.08341	0.17187	-0.07185	-0.15398	0.47185	-0.17063	-0.01286	0.35567	-0.18200	-0.16111	0.16159	0.06881	0.03938	0.36360	-0.00593	-0.01165
19	0.33548	0.12522	-0.15158	0.02250	-0.06075	0.05046	0.26370	0.09786	-0.05290	0.09650	-0.04974	0.08793	0.22472	-0.12644	-0.10470	0.26492	-0.07677	-0.02396	0.31036	-0.16983	-0.07189	0.17306	-0.07278	-0.13755	0.47135	-0.15847	-0.00565	0.36821	-0.18819	-0.14589	0.15854	0.06791	0.04932	0.35375	0.00530	0.00937
20	0.33006	0.12079	-0.14209	0.01984	-0.04955	0.04408	0.25780	0.09872	-0.04861	0.09895	-0.03493	0.08474	0.22099	-0.12233	-0.08719	0.26006	-0.06874	-0.01372	0.30932	-0.16200	-0.06041	0.16773	-0.07031	-0.11863	0.45988	-0.14193	-0.00105	0.37333	-0.19055	-0.12840	0.15138	0.06830	0.05674	0.33651	0.01825	0.02934
21	0.31991	0.11402	-0.12961	0.01942	-0.03995	0.03697	0.24680	0.09899	-0.04249	0.10061	-0.02118	0.08013	0.21445	-0.11478	-0.07103	0.24996	-0.06073	-0.00606	0.30439	-0.15159	-0.04976	0.15750	-0.06501	-0.09890	0.44089	-0.12245	0.00094	0.37163	-0.18888	-0.10985	0.14121	0.06990	0.06200	0.31372	0.03225	0.04689
22	0.30718	0.10602	-0.11524	0.02043	-0.03229	0.02976	0.23289	0.09750	-0.03492	0.10121	-0.00897	0.07482	0.20722	-0.10506	-0.05705	0.23708	-0.05314	-0.00046	0.29593	-0.13876	-0.04054	0.14503	-0.05763	-0.07977	0.41837	-0.10190	0.00073	0.36347	-0.18299	-0.09150	0.13153	0.07259	0.06572	0.28735	0.04657	0.06115
23	0.29352	0.09778	-0.10015	0.02151	-0.02659	0.02304	0.21857	0.09360	-0.02629	0.10062	0.00143	0.06937	0.20033	-0.09446	-0.04572	0.22304	-0.04624	0.00350	0.28492	-0.12393	-0.03304	0.13266	-0.04887	-0.06225	0.39532	-0.08206	-0.00102	0.35083	-0.17307	-0.07435	0.12660	0.07623	0.06849	0.25971	0.06049	0.07178
24	0.27993	0.09002	-0.08538	0.02176	-0.02272	0.01725	0.20575	0.08769	-0.01700	0.09884	0.00999	0.06418	0.19380	-0.08408	-0.03722	0.20892	-0.04016	0.00623	0.27258	-0.10776	-0.02731	0.12138	-0.03937	-0.04686	0.37340	-0.06430	-0.00364	0.33613	-0.15957	-0.05913	0.12910	0.08071	0.07073	0.23322	0.07339	0.07899
25	0.26683	0.08303	-0.07174	0.02096	-0.02037	0.01269	0.19507	0.08028	-0.00734	0.09584	0.01683	0.05952	0.18745	-0.07469	-0.03146	0.19569	-0.03487	0.00813	0.25995	-0.09108	-0.02312	0.11131	-0.02976	-0.03371	0.35309	-0.04946	-0.00653	0.31921	-0.14268	-0.04634	0.13911	0.08575	0.07271	0.21001	0.08484	0.08338
26	0.25453	0.07661	-0.05976	0.01943	-0.01917	0.00949	0.18699	0.07341	0.00229	0.09185	0.02225	0.05550	0.18156	-0.06672	-0.02816	0.18433	-0.03018	0.00954	0.24772	-0.07474	-0.02011	0.10242	-0.02056	-0.02260	0.33432	-0.03781	-0.00925	0.30233	-0.12336	-0.03595	0.15430	0.09093	0.07456	0.19157	0.09463	0.08568
27	0.24334	0.07046	-0.04974	0.01774	-0.01875	0.00772	0.18113	0.06818	0.01158	0.08713	0.02655	0.05212	0.17676	-0.06042	-0.02688	0.17561	-0.02583	0.01071	0.23613	-0.05953	-0.01783	0.09476	-0.01215	-0.01317	0.31713	-0.02926	-0.01154	0.28598	-0.10255	-0.02775	0.17103	0.09569	0.07633	0.17827	0.10272	0.08662
28	0.23327	0.06463	-0.04173	0.01659	-0.01876	0.00738	0.17660	0.06431	0.02025	0.08193	0.03004	0.04930	0.17320	-0.05579	-0.02714	0.16996	-0.02158	0.01184	0.22494	-0.04596	-0.01588	0.08864	-0.00466	-0.00497	0.30166	-0.02343	-0.01326	0.26947	-0.08119	-0.02143	0.18568	0.09953	0.07801	0.16923	0.10916	0.08674
29	0.22393	0.05948	-0.03560	0.01651	-0.01893	0.00827	0.17259	0.06104	0.02808	0.07652	0.03295	0.04687	0.17021	-0.05270	-0.02847	0.16720	-0.01733	0.01302	0.21374	-0.03433	-0.01393	0.08439	0.00202	0.00243	0.28785	-0.01976	-0.01437	0.25297	-0.06036	-0.01651	0.19574	0.10211	0.07944	0.16263	0.11397	0.08636
30	0.21476	0.05535	-0.03112	0.01755	-0.01906	0.01002	0.16826	0.05745	0.03493	0.07106	0.03545	0.04464	0.16667	-0.05097	-0.03048	0.16650	-0.01312	0.01432	0.20234	-0.02472	-0.01180	0.08212	0.00818	0.00938	0.27526	-0.01767	-0.01489	0.23613	-0.04085	-0.01253	0.20032	0.10332	0.08048	0.15624	0.11713	0.08561
31	0.20533	0.05214	-0.02805	0.01938	-0.01904	0.01231	0.16309	0.05328	0.04073	0.06568	0.03764	0.04244	0.16188	-0.05043	-0.03290	0.16676	-0.00911	0.01576	0.19095	-0.01705	-0.00938	0.08158	0.01411	0.01605	0.26315	-0.01666	-0.01485	0.21882	-0.02320	-0.00910	0.20009	0.10329	0.08098	0.14819	0.11859	0.08449
32	0.19540	0.04961	-0.02625	0.02183	-0.01894	0.01514	0.15699	0.04899	0.04551	0.06047	0.03955	0.04013	0.15539	-0.05127	-0.03586	0.16718	-0.00548	0.01734	0.17989	-0.01113	-0.00667	0.08231	0.01998	0.02245	0.25091	-0.01634	-0.01428	0.20140	-0.00771	-0.00588	0.19658	0.10235	0.08090	0.13750	0.11838	0.08293
33	0.18368	0.04916	-0.02547	0.02461	-0.01887	0.01867	0.15030	0.04540	0.04930	0.05551	0.04120	0.03767	0.14336	-0.05333	-0.03971	0.16740	-0.00236	0.01905	0.16924	-0.00666	-0.00368	0.08380	0.02584	0.02846	0.23845	-0.01642	-0.01321	0.18465	0.00553	-0.00264	0.19128	0.10082	0.08027	0.12438	0.11665	0.08087
34	0.17244	0.04820	-0.02506	0.02685	-0.01794	0.02130	0.14355	0.04321	0.05218	0.05091	0.04259	0.03504	0.13243	-0.05509	-0.04167	0.16742	0.00016	0.02083	0.15895	-0.00336	-0.00049	0.08556	0.03157	0.03393	0.22595	-0.01672	-0.01167	0.16943	0.01654	0.00074	0.18529	0.09899	0.07919	0.11006	0.11362	0.07826
35	0.16429	0.04373	-0.02454	0.02799	-0.01592	0.02257	0.13720	0.04240	0.05424	0.04675	0.04371	0.03232	0.13022	-0.05551	-0.04096	0.16714	0.00212	0.02261	0.14905	-0.00104	0.00284	0.08708	0.03697	0.03872	0.21361	-0.01709	-0.00965	0.15633	0.02546	0.00426	0.17907	0.09705	0.07782	0.09640	0.10961	0.07514
36	0.15475	0.04139	-0.02488	0.02982	-0.01433	0.02492	0.13146	0.04222	0.05556	0.04308	0.04457	0.02958	0.12307	-0.05773	-0.04204	0.16619	0.00356	0.02431	0.13959	0.00048	0.00624	0.08799	0.04180	0.04270	0.20159	-0.01739	-0.00719	0.14547	0.03248	0.00789	0.17255	0.09506	0.07634	0.08509	0.10492	0.07159
37	0.14391	0.04120	-0.02570	0.03189	-0.01298	0.02792	0.12623	0.04170	0.05623	0.03989	0.04516	0.02694	0.11099	-0.06086	-0.04418	0.16417	0.00460	0.02584	0.13063	0.00133	0.00964	0.08808	0.04585	0.04577	0.19011	-0.01756	-0.00439	0.13667	0.03785	0.01150	0.16529	0.09304	0.07490	0.07696	0.09980	0.06780
38	0.13472	0.03986	-0.02603	0.03275	-0.01094	0.02987	0.12132	0.04038	0.05631	0.03712	0.04547	0.02452	0.10259	-0.06218	-0.04442	0.16096	0.00537	0.02707	0.12224	0.00165	0.01298	0.08725	0.04900	0.04783	0.17932	-0.01756	-0.00137	0.12957	0.04178	0.01496	0.15698	0.09094	0.07352	0.07181	0.09444	0.06399
39	0.12569	0.03912	-0.02622	0.03308	-0.00874	0.03146	0.11648	0.03834	0.05589	0.03466	0.04548	0.02238	0.09340	-0.06282	-0.04409	0.15681	0.00606	0.02793	0.11448	0.00156	0.01618	0.08559	0.05122	0.04878	0.16919	-0.01740	0.00168	0.12369	0.04450	0.01812	0.14757	0.08873	0.07219	0.06873	0.08894	0.06039
40	0.11689	0.03869	-0.02626	0.03296	-0.00656	0.03273	0.11154	0.03597	0.05508	0.03238	0.04517	0.02052	0.08394	-0.06283	-0.04340	0.15198	0.00685	0.02845	0.10723	0.00115	0.01916	0.08321	0.05255	0.04856	0.15949	-0.01711	0.00456	0.11851	0.04624	0.02085	0.13741	0.08639	0.07079	0.06661	0.08339	0.05719
41	0.10801	0.03857	-0.02620	0.03247	-0.00455	0.03373	0.10645	0.03365	0.05399	0.03015	0.04452	0.01886	0.07389	-0.06235	-0.04256	0.14664	0.00792	0.02874	0.10029	0.00048	0.02180	0.08022	0.05307	0.04715	0.14986	-0.01672	0.00712	0.11366	0.04717	0.02305	0.12707	0.08390	0.06912	0.06464	0.07789	0.05453
42	0.09889	0.03867	-0.02608	0.03170	-0.00286	0.03450	0.10118	0.03157	0.05270	0.02786	0.04350	0.01730	0.06328	-0.06153	-0.04178	0.14084	0.00945	0.02892	0.09337	-0.00045	0.02395	0.07662	0.05285	0.04457	0.14003	-0.01626	0.00925	0.10891	0.04743	0.02465	0.11706	0.08117	0.06691	0.06246	0.07257	0.05243
43	0.08943	0.03895	-0.02594	0.03070	-0.00159	0.03503	0.09580	0.02973	0.05127	0.02541	0.04207	0.01575	0.05215	-0.06044	-0.04116	0.13458	0.01154	0.02916	0.08629	-0.00165	0.02545	0.07245	0.05195	0.04088	0.12986	-0.01574	0.01093	0.10413	0.04714	0.02559	0.10776	0.07812	0.06389	0.06010	0.06758	0.05082
44	0.07965	0.03944	-0.02580	0.02947	-0.00080	0.03531	0.09047	0.02799	0.04975	0.02275	0.04020	0.01424	0.04052	-0.05910	-0.04076	0.12789	0.01425	0.02957	0.07903	-0.00311	0.02621	0.06782	0.05042	0.03621	0.11939	-0.01519	0.01215	0.09928	0.04637	0.02578	0.09948	0.07467	0.05986	0.05790	0.06304	0.04957
45	0.06962	0.04019	-0.02566	0.02800	-0.00046	0.03533	0.08537	0.02611	0.04815	0.01983	0.03791	0.01293	0.02842	-0.05749	-0.04054	0.12083	0.01756	0.03027	0.07171	-0.00482	0.02618	0.06291	0.04829	0.03073	0.10872	-0.01467	0.01298	0.09428	0.04513	0.02521	0.09239	0.07074	0.05481	0.05646	0.05904	0.04852
46	0.05949	0.04126	-0.02550	0.02628	-0.00052	0.03507	0.08059	0.02396	0.04646	0.01671	0.03524	0.01216	0.01595	-0.05553	-0.04044	0.11358	0.02134	0.03133	0.06450	-0.00670	0.02536	0.05791	0.04565	0.02471	0.09802	-0.01426	0.01350	0.08887	0.04346	0.02382	0.08632	0.06630	0.04884	0.05626	0.05555	0.04750
47	0.04936	0.04259	-0.02530	0.02431	-0.00090	0.03453	0.07603	0.02158	0.04464	0.01346	0.03230	0.01228	0.00330	-0.05319	-0.04036	0.10632	0.02540	0.03279	0.05747	-0.00865	0.02383	0.05297	0.04265	0.01848	0.08731	-0.01406	0.01382	0.08273	0.04138	0.02161	0.08072	0.06133	0.04217	0.05741	0.05245	0.04646
48	0.03930	0.04399	-0.02508	0.02208	-0.00150	0.03379	0.07157	0.01925	0.04260	0.01024	0.02924	0.01344	-0.00922	-0.05050	-0.04026	0.09919	0.02949	0.03461	0.05057	-0.01058	0.02174	0.04818	0.03939	0.01235	0.07656	-0.01415	0.01402	0.07592	0.03874	0.01873	0.07491	0.05577	0.03499	0.05963	0.04959	0.04551
49	0.02937	0.04520	-0.02487	0.01966	-0.00222	0.03294	0.06691	0.01744	0.04022	0.00737	0.02616	0.01553	-0.02127	-0.04753	-0.04014	0.09233	0.03329	0.03663	0.04377	-0.01243	0.01931	0.04356	0.03596	0.00659	0.06563	-0.01463	0.01418	0.06795	0.03556	0.01518	0.06845	0.04953	0.02752	0.06227	0.04675	0.04486
50	0.01966	0.04598	-0.02471	0.01711	-0.00299	0.03217	0.06185	0.01668	0.03738	0.00553	0.02317	0.01829	-0.03248	-0.04445	-0.04012	0.08583	0.03649	0.03858	0.03707	-0.01416	0.01680	0.03909	0.03241	0.00139	0.05440	-0.01552	0.01434	0.05852	0.03183	0.01102	0.06115	0.04251	0.02005	0.06463	0.04368	0.04482
51	0.01036	0.04619	-0.02465	0.01455	-0.00377	0.03168	0.05631	0.01721	0.03398	0.00574	0.02038	0.02141	-0.04248	-0.04144	-0.04035	0.07962	0.03882	0.04016	0.03058	-0.01576	0.01452	0.03484	0.02872	-0.00310	0.04300	-0.01675	0.01452	0.04790	0.02750	0.00638	0.05297	0.03472	0.01284	0.06621	0.04014	0.04564
52	0.00178	0.04580	-0.02471	0.01210	-0.00453	0.03165	0.05029	0.01876	0.02993	0.00757	0.01780	0.02458	-0.05093	-0.03868	-0.04106	0.07338	0.04005	0.04109	0.02431	-0.01730	0.01276	0.03092	0.02486	-0.00672	0.03194	-0.01815	0.01472	0.03662	0.02264	0.00132	0.04379	0.02628	0.00612	0.06673	0.03583	0.04719
53	-0.00571	0.04488	-0.02488	0.00989	-0.00528	0.03225	0.04410	0.02099	0.02530	0.00990	0.01552	0.02773	-0.05748	-0.03630	-0.04247	0.06670	0.03999	0.04116	0.01817	-0.01883	0.01175	0.02739	0.02074	-0.00937	0.02217	-0.01952	0.01489	0.02568	0.01728	-0.00404	0.03371	0.01755	0.00005	0.06701	0.03091	0.04982
54	-0.01168	0.04351	-0.02511	0.00795	-0.00600	0.03354	0.03816	0.02366	0.02020	0.01205	0.01357	0.03072	-0.06189	-0.03428	-0.04468	0.05934	0.03854	0.04017	0.01199	-0.02042	0.01166	0.02425	0.01631	-0.01095	0.01485	-0.02062	0.01503	0.01601	0.01156	-0.00954	0.02328	0.00898	-0.00518	0.06790	0.02560	0.05334
55	-0.01580	0.04180	-0.02524	0.00618	-0.00662	0.03545	0.03248	0.02596	0.01458	0.01361	0.01142	0.03266	-0.06397	-0.03236	-0.04754	0.05147	0.03568	0.03804	0.00565	-0.02208	0.01254	0.02146	0.01153	-0.01142	0.01092	-0.02129	0.01512	0.00829	0.00567	-0.01490	0.01323	0.00091	-0.00964	0.06796	0.01912	0.05500
56	-0.01793	0.03997	-0.02506	0.00449	-0.00709	0.03773	0.02946	0.03131	0.00955	0.01491	0.01116	0.03710	-0.06360	-0.03007	-0.05065	0.04373	0.03161	0.03486	-0.00090	-0.02373	0.01425	0.01914	0.00645	-0.01083	0.01071	-0.02138	0.01514	0.00295	-0.00006	-0.01977	0.00433	-0.00645	-0.01345	0.07718	0.01618	0.06499
57	-0.01828	0.03828	-0.02431	0.00312	-0.00731	0.03994	0.02334	0.02783	0.00272	0.01487	0.00629	0.03233	-0.06075	-0.02687	-0.05343	0.03706	0.02669	0.03085	-0.00767	-0.02521	0.01648	0.01767	0.00124	-0.00926	0.01358	-0.02084	0.01500	0.00036	-0.00531	-0.02374	-0.00264	-0.01283	-0.01648	0.06426	0.00380	0.05007
