	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0003_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d	2014_05_30_PC017_BAREFOOT_GAIT0007_2.c3d
20	0.34542	0.20605	0.21796	0.27097	0.78429	0.13132	0.39600	0.20341	0.12255	0.38078	0.87191	0.16011	0.48470	0.07097	0.76998	0.19414	0.08852	0.70213	0.10872	0.53067	0.92217	0.22253	0.41457	0.96215	0.44283	0.05225	0.66071	0.35947	0.59397	0.75853	0.53674	-0.29357	0.83778	0.66715	-0.19074	1.09897
21	0.35191	0.19706	0.13891	0.25919	0.76580	0.13871	0.40737	0.20863	0.02254	0.39042	0.86313	0.14947	0.46485	0.01823	0.73263	0.21930	-0.00030	0.70518	0.12437	0.43644	0.91810	0.22162	0.30393	0.93968	0.46653	-0.03793	0.64668	0.35622	0.51697	0.77652	0.54464	-0.38601	0.81123	0.69507	-0.32188	1.08303
22	0.35800	0.18622	0.06301	0.24579	0.74460	0.14482	0.42112	0.21480	-0.07148	0.39435	0.85055	0.13910	0.44292	-0.02929	0.69283	0.24378	-0.08349	0.70605	0.14446	0.34159	0.90819	0.22384	0.19654	0.91157	0.48663	-0.12326	0.63277	0.35824	0.43639	0.78934	0.55465	-0.46725	0.78402	0.72510	-0.43957	1.06178
23	0.36398	0.17621	-0.00900	0.23208	0.72242	0.14915	0.43480	0.22130	-0.15759	0.39328	0.83549	0.12949	0.42096	-0.07240	0.65287	0.26511	-0.15882	0.70551	0.16634	0.24820	0.89364	0.22673	0.09582	0.87956	0.50465	-0.20279	0.62075	0.36365	0.35458	0.79684	0.56444	-0.53667	0.75818	0.75407	-0.54287	1.03738
24	0.36954	0.16888	-0.07629	0.21883	0.70077	0.15148	0.44664	0.22740	-0.23457	0.38806	0.81926	0.12085	0.40007	-0.11160	0.61474	0.28307	-0.22527	0.70463	0.18748	0.15805	0.87569	0.22925	0.00403	0.84540	0.52108	-0.27531	0.61190	0.36823	0.27392	0.79908	0.57343	-0.59374	0.73523	0.77921	-0.63178	1.01195
25	0.37387	0.16435	-0.13790	0.20627	0.68086	0.15193	0.45724	0.23133	-0.30233	0.37841	0.80303	0.11326	0.38048	-0.14691	0.58002	0.29863	-0.28259	0.70456	0.20632	0.07273	0.85560	0.23212	-0.07771	0.81079	0.53482	-0.33951	0.60697	0.37599	0.19338	0.79638	0.58128	-0.63802	0.71612	0.79815	-0.70669	0.98731
26	0.37596	0.16176	-0.19297	0.19453	0.66356	0.15077	0.46519	0.23209	-0.36039	0.36523	0.78780	0.10671	0.36176	-0.17826	0.54988	0.31252	-0.33100	0.70637	0.22178	-0.00622	0.83458	0.23713	-0.14927	0.77735	0.54435	-0.39443	0.60620	0.38056	0.11560	0.78921	0.58673	-0.66923	0.70128	0.80901	-0.76806	0.96478
27	0.37496	0.16000	-0.24096	0.18378	0.64942	0.14835	0.47029	0.22862	-0.40886	0.34883	0.77433	0.10121	0.34308	-0.20578	0.52509	0.32441	-0.37087	0.71091	0.23330	-0.07731	0.81364	0.24645	-0.21130	0.74654	0.54851	-0.43979	0.60954	0.38192	0.04145	0.77832	0.58766	-0.68740	0.69073	0.81102	-0.81617	0.94513
28	0.37096	0.15830	-0.28177	0.17416	0.63878	0.14502	0.47346	0.22058	-0.44822	0.32924	0.76318	0.09682	0.32472	-0.23006	0.50606	0.33321	-0.40262	0.71874	0.24094	-0.13931	0.79357	0.26129	-0.26489	0.71961	0.54723	-0.47592	0.61671	0.38440	-0.02925	0.76469	0.58343	-0.69325	0.68420	0.80499	-0.85111	0.92867
29	0.36445	0.15618	-0.31541	0.16565	0.63172	0.14114	0.47525	0.20925	-0.47885	0.30709	0.75473	0.09370	0.30684	-0.25125	0.49277	0.33811	-0.42670	0.73009	0.24525	-0.19145	0.77495	0.28055	-0.31113	0.69754	0.54125	-0.50355	0.62743	0.38929	-0.09521	0.74932	0.57517	-0.68826	0.68130	0.79314	-0.87297	0.91540
30	0.35705	0.15243	-0.34255	0.15769	0.62816	0.13712	0.47651	0.19651	-0.50137	0.28283	0.74918	0.09196	0.29311	-0.27078	0.48491	0.33875	-0.44364	0.74496	0.24701	-0.23352	0.75820	0.30089	-0.35077	0.68103	0.53104	-0.52335	0.64138	0.40005	-0.15614	0.73322	0.56460	-0.67437	0.68154	0.77823	-0.88195	0.90518
31	0.34823	0.14646	-0.36308	0.15005	0.62786	0.13361	0.47728	0.18423	-0.51649	0.25697	0.74665	0.09170	0.28177	-0.28758	0.48167	0.33479	-0.45402	0.76308	0.24679	-0.26579	0.74363	0.31862	-0.38437	0.67050	0.51614	-0.53588	0.65829	0.41831	-0.21183	0.71733	0.55253	-0.65360	0.68451	0.76214	-0.87865	0.89781
32	0.33636	0.13826	-0.37682	0.14276	0.63057	0.13128	0.47690	0.17355	-0.52507	0.23011	0.74712	0.09290	0.26927	-0.30013	0.48216	0.32639	-0.45868	0.78408	0.24444	-0.28879	0.73154	0.33205	-0.41247	0.66609	0.49536	-0.54153	0.67800	0.44294	-0.26214	0.70244	0.53795	-0.62784	0.68987	0.74516	-0.86422	0.89312
33	0.35543	0.11418	-0.40072	0.12428	0.63726	0.12869	0.47409	0.16467	-0.52802	0.20292	0.75056	0.09540	0.35990	-0.35828	0.48919	0.31434	-0.45865	0.80752	0.23908	-0.30323	0.72216	0.34143	-0.43553	0.66779	0.46731	-0.54066	0.70044	0.47054	-0.30707	0.68918	0.51829	-0.59851	0.69736	0.72585	-0.84035	0.89095
34	0.33082	0.10058	-0.40028	0.11783	0.64677	0.12804	0.46696	0.15716	-0.52625	0.17622	0.75683	0.09894	0.33196	-0.35723	0.49903	0.29931	-0.45505	0.83283	0.22967	-0.31004	0.71567	0.34714	-0.45383	0.67545	0.43082	-0.53358	0.72560	0.49637	-0.34662	0.67798	0.49067	-0.56663	0.70675	0.70128	-0.80910	0.89112
35	0.26833	0.10201	-0.37958	0.12215	0.65811	0.13118	0.45354	0.15045	-0.52059	0.15097	0.76573	0.10317	0.20371	-0.30788	0.50852	0.28189	-0.44909	0.85932	0.21536	-0.31025	0.71228	0.34811	-0.46730	0.68886	0.38592	-0.52062	0.75352	0.51641	-0.38086	0.66921	0.45324	-0.53303	0.71787	0.66803	-0.77265	0.89339
36	0.25044	0.07386	-0.37808	0.10818	0.67302	0.13497	0.43276	0.14425	-0.51195	0.12823	0.77700	0.10761	0.22121	-0.32702	0.52280	0.26323	-0.44207	0.88616	0.19568	-0.30488	0.71218	0.34254	-0.47586	0.70773	0.33444	-0.50234	0.78408	0.52830	-0.41002	0.66321	0.40593	-0.49847	0.73052	0.62381	-0.73333	0.89739
37	0.24336	0.06308	-0.37948	0.09327	0.69044	0.14072	0.40505	0.13857	-0.50122	0.10912	0.79030	0.11175	0.28019	-0.36415	0.53885	0.24515	-0.43526	0.91240	0.17052	-0.29483	0.71554	0.32997	-0.47949	0.73180	0.27936	-0.47946	0.81692	0.53123	-0.43433	0.66026	0.35045	-0.46364	0.74443	0.56844	-0.69336	0.90260
38	0.20315	0.05593	-0.36322	0.08615	0.70913	0.14934	0.37208	0.13383	-0.48915	0.09465	0.80519	0.11514	0.24626	-0.35572	0.55356	0.22897	-0.42963	0.93716	0.13994	-0.28107	0.72249	0.31234	-0.47846	0.76071	0.22325	-0.45287	0.85133	0.52532	-0.45397	0.66062	0.28992	-0.42918	0.75920	0.50384	-0.65451	0.90826
39	0.16729	0.06256	-0.34755	0.07978	0.73037	0.15730	0.33584	0.13100	-0.47627	0.08551	0.82114	0.11746	0.22960	-0.35451	0.57173	0.21418	-0.42564	0.95966	0.10448	-0.26453	0.73309	0.29265	-0.47314	0.79398	0.16779	-0.42362	0.88629	0.51124	-0.46913	0.66447	0.22772	-0.39545	0.77421	0.43343	-0.61801	0.91338
40	0.12823	0.07089	-0.32930	0.07540	0.75329	0.16422	0.29805	0.13090	-0.46292	0.08173	0.83749	0.11863	0.20496	-0.34886	0.59217	0.19936	-0.42339	0.97935	0.06517	-0.24605	0.74727	0.27274	-0.46385	0.83088	0.11456	-0.39301	0.92044	0.49025	-0.48006	0.67182	0.16675	-0.36267	0.78862	0.36116	-0.58462	0.91679
41	0.08954	0.08078	-0.31042	0.07354	0.77721	0.16911	0.25972	0.13316	-0.44915	0.08238	0.85347	0.11894	0.17957	-0.34260	0.61461	0.18324	-0.42279	0.99593	0.02340	-0.22628	0.76485	0.25275	-0.45087	0.87037	0.06563	-0.36238	0.95216	0.46332	-0.48682	0.68246	0.10919	-0.33096	0.80146	0.29011	-0.55431	0.91713
42	0.05220	0.08983	-0.29158	0.07439	0.80114	0.17127	0.22158	0.13635	-0.43485	0.08592	0.86820	0.11901	0.15306	-0.33609	0.63824	0.16538	-0.42370	1.00937	-0.01921	-0.20570	0.78549	0.23259	-0.43469	0.91112	0.02276	-0.33295	0.97970	0.43105	-0.48927	0.69592	0.05663	-0.30036	0.81162	0.22226	-0.52624	0.91297
43	0.01679	0.09671	-0.27331	0.07771	0.82403	0.17012	0.18433	0.13899	-0.41986	0.09079	0.88077	0.11980	0.12514	-0.32984	0.66210	0.14589	-0.42590	1.01985	-0.06080	-0.18470	0.80868	0.21204	-0.41601	0.95148	-0.01396	-0.30539	1.00130	0.39451	-0.48727	0.71152	0.01057	-0.27115	0.81806	0.15863	-0.49897	0.90296
44	-0.01684	0.10065	-0.25578	0.08282	0.84477	0.16532	0.14840	0.14039	-0.40395	0.09594	0.89026	0.12237	0.09522	-0.32395	0.68525	0.12507	-0.42900	1.02760	-0.09959	-0.16362	0.83371	0.19024	-0.39563	0.98960	-0.04614	-0.27978	1.01534	0.35559	-0.48089	0.72844	-0.02827	-0.24350	0.81984	0.09937	-0.47073	0.88583
45	-0.04902	0.10152	-0.23883	0.08897	0.86224	0.15683	0.11355	0.13993	-0.38671	0.10081	0.89579	0.12765	0.06324	-0.31819	0.70676	0.10323	-0.43244	1.03279	-0.13439	-0.14265	0.85958	0.16559	-0.37422	1.02358	-0.07590	-0.25565	1.02038	0.31494	-0.46980	0.74571	-0.05997	-0.21733	0.81631	0.04397	-0.43974	0.86058
46	-0.07982	0.09969	-0.22203	0.09553	0.87540	0.14495	0.07996	0.13849	-0.36781	0.10550	0.89656	0.13624	0.02990	-0.31210	0.72586	0.08014	-0.43535	1.03537	-0.16482	-0.12184	0.88504	0.13620	-0.35218	1.05159	-0.10455	-0.23215	1.01529	0.27643	-0.45474	0.76232	-0.08503	-0.19227	0.80708	-0.00797	-0.40452	0.82643
47	-0.10915	0.09576	-0.20474	0.10199	0.88327	0.13048	0.04810	0.13701	-0.34705	0.11046	0.89185	0.14827	-0.00388	-0.30504	0.74199	0.05545	-0.43662	1.03507	-0.19108	-0.10113	0.90856	0.10076	-0.32967	1.07201	-0.13251	-0.20805	0.99924	0.24397	-0.43684	0.77720	-0.10385	-0.16783	0.79195	-0.05583	-0.36426	0.78303
48	-0.13680	0.09042	-0.18622	0.10802	0.88502	0.11483	0.01661	0.13246	-0.32368	0.11554	0.88105	0.16342	-0.03723	-0.29629	0.75481	0.02928	-0.43507	1.03139	-0.21377	-0.08037	0.92844	0.05902	-0.30658	1.08341	-0.15940	-0.18201	0.97180	0.20964	-0.41418	0.78919	-0.11698	-0.14344	0.77088	-0.09793	-0.31914	0.73040
49	-0.16250	0.08456	-0.16575	0.11349	0.87990	0.10042	-0.01330	0.12693	-0.29785	0.12119	0.86365	0.18103	-0.06910	-0.28515	0.76409	0.00239	-0.42954	1.02361	-0.23386	-0.05928	0.94280	0.01202	-0.28266	1.08468	-0.18453	-0.15280	0.93282	0.17794	-0.38834	0.79699	-0.12660	-0.11832	0.74391	-0.13223	-0.27037	0.66905
50	-0.18602	0.07934	-0.14275	0.11850	0.86725	0.09098	-0.04147	0.12174	-0.26962	0.12717	0.83923	0.20020	-0.09824	-0.27108	0.76964	-0.02441	-0.41893	1.01087	-0.25260	-0.03745	0.94969	-0.03821	-0.25752	1.07505	-0.20722	-0.11972	0.88241	0.14944	-0.35981	0.79917	-0.13633	-0.09166	0.71101	-0.15783	-0.22015	0.60007
51	-0.20728	0.07578	-0.11692	0.12326	0.84635	0.09071	-0.06907	0.11641	-0.23897	0.13240	0.80758	0.21971	-0.12363	-0.25367	0.77107	-0.05047	-0.40218	0.99222	-0.27134	-0.01436	0.94707	-0.08902	-0.23067	1.05409	-0.22686	-0.08272	0.82092	0.11959	-0.32769	0.79421	-0.14988	-0.06299	0.67215	-0.17558	-0.17133	0.52525
52	-0.22612	0.07447	-0.08831	0.12783	0.81652	0.10127	-0.09610	0.11189	-0.20636	0.13565	0.76858	0.23829	-0.14466	-0.23270	0.76771	-0.07538	-0.37838	0.96673	-0.29071	0.01039	0.93295	-0.13721	-0.20173	1.02170	-0.24298	-0.04260	0.74890	0.08892	-0.29245	0.78063	-0.16921	-0.03240	0.62723	-0.18763	-0.12687	0.44661
53	-0.24239	0.07522	-0.05745	0.13184	0.77713	0.12018	-0.12235	0.10732	-0.17253	0.13537	0.72256	0.25411	-0.16159	-0.20809	0.75845	-0.09879	-0.34700	0.93361	-0.31040	0.03694	0.90555	-0.18001	-0.17050	0.97802	-0.25519	-0.00121	0.66737	0.05595	-0.25398	0.75714	-0.19319	-0.00086	0.57625	-0.19573	-0.09033	0.36776
54	-0.25598	0.07749	-0.02535	0.13451	0.72779	0.14319	-0.14720	0.10202	-0.13844	0.13057	0.66996	0.26559	-0.17506	-0.17992	0.74185	-0.12022	-0.30822	0.89235	-0.32952	0.06509	0.86343	-0.21579	-0.13714	0.92343	-0.26334	0.03879	0.57809	0.02048	-0.21259	0.72283	-0.21840	0.02991	0.51933	-0.20209	-0.06414	0.29186
55	-0.26664	0.08080	0.00674	0.13488	0.66857	0.16623	-0.17050	0.09617	-0.10473	0.12149	0.61079	0.27262	-0.18554	-0.14860	0.71627	-0.13926	-0.26315	0.84278	-0.34713	0.09415	0.80574	-0.24476	-0.10217	0.85856	-0.26724	0.07467	0.48370	-0.01605	-0.16937	0.67728	-0.24104	0.05772	0.45693	-0.21140	-0.04668	0.21839
56	-0.27349	0.08482	0.03715	0.13204	0.60022	0.18585	-0.19012	0.08937	-0.07465	0.10826	0.55013	0.26700	-0.19333	-0.11490	0.68034	-0.15602	-0.21389	0.78524	-0.36230	0.12285	0.73258	-0.26880	-0.06660	0.78446	-0.26484	0.10351	0.38775	-0.05161	-0.12609	0.62077	-0.25940	0.08032	0.38995	-0.21480	-0.04697	0.17025
57	-0.27557	0.08944	0.06422	0.12552	0.52441	0.19922	-0.21227	0.08476	-0.04313	0.09462	0.47762	0.26963	-0.19903	-0.07993	0.63331	-0.17207	-0.16307	0.72057	-0.37389	0.14933	0.64544	-0.29024	-0.03213	0.70287	-0.25381	0.12327	0.29447	-0.08445	-0.08517	0.55453	-0.27527	0.09615	0.32026	-0.23934	-0.03143	0.08985
58	-0.27236	0.09442	0.08673	0.11570	0.44375	0.20428	-0.23922	0.08410	-0.00933	0.08056	0.39472	0.28168	-0.20303	-0.04515	0.57537	-0.18998	-0.11328	0.64990	-0.37989	0.17120	0.54748	-0.31019	-0.00094	0.61594	-0.23416	0.13414	0.20842	-0.11457	-0.04917	0.48048	-0.29061	0.10489	0.25138	-0.29072	0.01186	-0.02411
