	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d
7	0.07625	0.07047	-0.04728	0.05668	-0.09068	0.06549	0.12792	0.07673	0.02337	0.08678	-0.09863	0.07119	0.22855	-0.01237	-0.13152	0.07524	-0.06699	-0.13445	0.15553	0.05964	0.05276	0.18483	0.04935	-0.10116	0.07594	-0.04368	-0.09885	0.16385	0.06231	-0.06901	0.09856	-0.09356	-0.14666	0.12631	0.06779	-0.06308	0.10282	-0.15249	-0.17201	0.15233	0.06754	-0.08654	0.12403	0.03367	-0.03561	0.04381	-0.05596	-0.16182	0.02905	-0.03927	-0.03497	0.03417	-0.13973	-0.23844	0.08196	-0.10526	-0.17887	0.14458	0.02089	-0.09291	-0.02455	-0.02008	-0.03407	-0.01310	-0.10325	-0.21267	0.06819	-0.07728	-0.10238	0.21777	0.07369	-0.07012	0.06431	-0.07708	-0.06757	0.24169	0.13713	-0.02044	0.00517	-0.03499	-0.09898	0.09541	0.07028	-0.01775	-0.01829	-0.05183	-0.13008	0.19614	0.12070	-0.01380
8	0.15501	0.06880	0.00862	0.05957	-0.10410	0.07345	0.18222	0.07874	0.06660	0.09287	-0.11287	0.07865	0.31694	0.05121	-0.15460	0.13609	-0.03766	-0.15104	0.22347	0.11499	0.05731	0.25140	0.09559	-0.11675	0.14483	0.00443	-0.11279	0.22177	0.11180	-0.07706	0.17099	-0.05227	-0.16704	0.18497	0.12104	-0.06663	0.18791	-0.09855	-0.19213	0.19802	0.11259	-0.09871	0.19632	0.09386	-0.04069	0.09145	-0.02139	-0.18079	0.12602	0.02391	-0.03946	0.08737	-0.10482	-0.27240	0.17045	-0.04242	-0.20095	0.21101	0.06650	-0.10307	0.06212	0.04101	-0.04400	0.03750	-0.06703	-0.23897	0.13254	-0.02545	-0.11603	0.28074	0.13145	-0.07991	0.12628	-0.03258	-0.07548	0.29117	0.18524	-0.03043	0.07465	0.01023	-0.11869	0.13869	0.10711	-0.02843	0.08259	0.02360	-0.14874	0.23867	0.16535	-0.02307
9	0.23920	0.06432	0.07285	0.06212	-0.11737	0.08100	0.24459	0.08300	0.12008	0.09698	-0.12481	0.08495	0.39449	0.12405	-0.18073	0.18667	0.00410	-0.16543	0.29745	0.17624	0.06065	0.31814	0.14903	-0.12943	0.21977	0.05546	-0.12807	0.29692	0.17039	-0.08374	0.25719	0.00328	-0.18490	0.26528	0.18459	-0.06745	0.27131	-0.03391	-0.21021	0.26115	0.16542	-0.10923	0.27331	0.15791	-0.04515	0.14769	0.02310	-0.19813	0.23188	0.09806	-0.04174	0.13773	-0.05209	-0.29990	0.25905	0.03378	-0.22012	0.29016	0.12280	-0.11085	0.16080	0.11304	-0.05513	0.09780	-0.01707	-0.26127	0.20080	0.03142	-0.12984	0.34427	0.19582	-0.08799	0.19380	0.02188	-0.08289	0.35061	0.24256	-0.03981	0.15441	0.06149	-0.14048	0.19238	0.15097	-0.03808	0.19533	0.10436	-0.16720	0.29081	0.22138	-0.03125
10	0.32087	0.05790	0.13632	0.06520	-0.13151	0.08839	0.32254	0.09153	0.18113	0.09986	-0.13524	0.09033	0.45397	0.19416	-0.21089	0.23535	0.05534	-0.17873	0.37764	0.23847	0.06208	0.39747	0.20971	-0.13981	0.29401	0.10180	-0.14503	0.39148	0.23286	-0.09011	0.34789	0.06544	-0.20094	0.36962	0.25443	-0.06699	0.34335	0.02883	-0.22775	0.34740	0.22388	-0.11828	0.35032	0.21849	-0.04993	0.21593	0.07414	-0.21494	0.32563	0.17230	-0.04389	0.19082	0.01337	-0.32216	0.33658	0.10977	-0.23812	0.38250	0.18588	-0.11720	0.26016	0.18761	-0.06796	0.17337	0.04274	-0.28078	0.26959	0.08425	-0.14521	0.41959	0.26417	-0.09463	0.26815	0.08118	-0.09091	0.43253	0.30770	-0.04885	0.23797	0.11189	-0.16424	0.27594	0.20507	-0.04682	0.30598	0.17799	-0.18688	0.36102	0.28544	-0.03882
11	0.39471	0.05179	0.19018	0.06876	-0.14698	0.09535	0.41003	0.10282	0.24173	0.10163	-0.14491	0.09488	0.50116	0.25036	-0.24391	0.29305	0.10981	-0.19170	0.45995	0.29465	0.06076	0.49032	0.27322	-0.14875	0.36341	0.13893	-0.16301	0.48833	0.28885	-0.09715	0.43138	0.12463	-0.21580	0.48090	0.32049	-0.06709	0.40284	0.07945	-0.24540	0.44430	0.27975	-0.12628	0.42123	0.26845	-0.05608	0.28991	0.12439	-0.23167	0.39302	0.23554	-0.04843	0.24736	0.08056	-0.34030	0.40167	0.17320	-0.25564	0.47541	0.24644	-0.12307	0.35347	0.25623	-0.08231	0.25660	0.10333	-0.29839	0.33559	0.12522	-0.16284	0.50686	0.32893	-0.10046	0.34570	0.13757	-0.10070	0.53041	0.37307	-0.05789	0.31865	0.15432	-0.18919	0.38341	0.26531	-0.05496	0.40315	0.23383	-0.20815	0.44350	0.34830	-0.04614
12	0.46038	0.04899	0.22951	0.07244	-0.16324	0.10112	0.49274	0.11268	0.29200	0.10278	-0.15434	0.09856	0.54741	0.28620	-0.27634	0.35997	0.15742	-0.20479	0.53936	0.33889	0.05630	0.58411	0.33110	-0.15727	0.42562	0.16595	-0.18054	0.56656	0.32847	-0.10513	0.50075	0.17414	-0.22939	0.57715	0.37189	-0.06935	0.45404	0.11324	-0.26255	0.53323	0.32438	-0.13348	0.48254	0.30411	-0.06438	0.35996	0.16610	-0.24822	0.43773	0.28162	-0.05697	0.30268	0.13635	-0.35492	0.46185	0.21767	-0.27212	0.55390	0.29440	-0.12909	0.44103	0.31384	-0.09723	0.33258	0.15368	-0.31480	0.39762	0.15123	-0.18223	0.59418	0.38110	-0.10591	0.42085	0.18441	-0.11293	0.62560	0.42846	-0.06724	0.39207	0.18466	-0.21380	0.49028	0.32271	-0.06296	0.48410	0.26765	-0.22992	0.52539	0.39993	-0.05324
13	0.51840	0.05048	0.25351	0.07614	-0.17894	0.10476	0.55946	0.11859	0.32525	0.10414	-0.16343	0.10142	0.59655	0.29995	-0.30346	0.42525	0.18833	-0.21769	0.61229	0.36909	0.04910	0.66447	0.37573	-0.16607	0.47796	0.18334	-0.19585	0.61734	0.34758	-0.11312	0.55504	0.21127	-0.24101	0.64676	0.40247	-0.07433	0.49895	0.13007	-0.27764	0.60237	0.35283	-0.13966	0.53331	0.32526	-0.07500	0.41919	0.19424	-0.26389	0.47252	0.30949	-0.06950	0.35213	0.17187	-0.36601	0.52153	0.24261	-0.28613	0.61141	0.32441	-0.13509	0.52394	0.35873	-0.11137	0.39274	0.18656	-0.33048	0.45409	0.16362	-0.20183	0.66729	0.41434	-0.11089	0.48841	0.21902	-0.12750	0.70270	0.46671	-0.07678	0.45549	0.20240	-0.23603	0.57523	0.36913	-0.07092	0.54912	0.28083	-0.25002	0.59615	0.43399	-0.05967
14	0.56699	0.05450	0.26356	0.08007	-0.19238	0.10557	0.60663	0.12034	0.34007	0.10616	-0.17137	0.10348	0.63889	0.29190	-0.32061	0.47855	0.19892	-0.22891	0.67591	0.38641	0.04014	0.72415	0.40371	-0.17515	0.51806	0.19138	-0.20743	0.64293	0.34761	-0.11954	0.59681	0.23552	-0.24975	0.69066	0.41254	-0.08119	0.53468	0.13183	-0.28877	0.64836	0.36477	-0.14407	0.57406	0.33367	-0.08745	0.46508	0.20774	-0.27752	0.50532	0.32001	-0.08467	0.39285	0.18512	-0.37298	0.57687	0.25087	-0.29597	0.64854	0.33698	-0.13992	0.60013	0.39091	-0.12344	0.43733	0.20077	-0.34499	0.50177	0.16572	-0.21953	0.71783	0.42709	-0.11472	0.54470	0.24202	-0.14353	0.75569	0.48575	-0.08576	0.50695	0.20886	-0.25383	0.63268	0.40056	-0.07838	0.59672	0.27711	-0.26603	0.65156	0.44939	-0.06471
15	0.60259	0.05930	0.26172	0.08456	-0.20206	0.10331	0.63487	0.11892	0.33896	0.10854	-0.17695	0.10468	0.66070	0.26543	-0.32495	0.51494	0.19241	-0.23619	0.72727	0.39332	0.03062	0.76277	0.41549	-0.18385	0.54427	0.19039	-0.21454	0.64864	0.33295	-0.12297	0.62829	0.24685	-0.25481	0.71470	0.40653	-0.08821	0.55637	0.12122	-0.29458	0.67204	0.36277	-0.14578	0.60537	0.33174	-0.10080	0.49692	0.20837	-0.28779	0.53440	0.31382	-0.10035	0.42196	0.17931	-0.37495	0.61953	0.24661	-0.30023	0.66664	0.33560	-0.14211	0.66382	0.41082	-0.13252	0.46931	0.19922	-0.35670	0.53690	0.16095	-0.23339	0.74407	0.42184	-0.11660	0.58720	0.25499	-0.15970	0.78385	0.48693	-0.09306	0.54477	0.20561	-0.26559	0.66720	0.41633	-0.08440	0.62476	0.26056	-0.27596	0.69027	0.44867	-0.06776
16	0.62162	0.06447	0.25046	0.08954	-0.20722	0.09847	0.64591	0.11578	0.32624	0.11045	-0.17910	0.10485	0.65492	0.22692	-0.31677	0.53316	0.17562	-0.23743	0.76359	0.39215	0.02160	0.78233	0.41329	-0.19111	0.55551	0.18185	-0.21721	0.64071	0.30956	-0.12285	0.64864	0.24589	-0.25586	0.72324	0.39010	-0.09365	0.56120	0.10182	-0.29482	0.67684	0.35103	-0.14421	0.62620	0.32181	-0.11385	0.51441	0.19944	-0.29357	0.55192	0.29194	-0.11424	0.43746	0.16081	-0.37135	0.64184	0.23385	-0.29838	0.66650	0.32438	-0.14063	0.70702	0.41921	-0.13815	0.48902	0.18616	-0.36343	0.55704	0.15194	-0.24225	0.74896	0.40361	-0.11599	0.61448	0.25943	-0.17458	0.78882	0.47371	-0.09761	0.56723	0.19418	-0.27057	0.68373	0.41747	-0.08792	0.63153	0.23500	-0.27876	0.71161	0.43597	-0.06853
17	0.62245	0.07010	0.23256	0.09446	-0.20795	0.09204	0.64241	0.11235	0.30683	0.11112	-0.17738	0.10383	0.62443	0.18358	-0.29907	0.53422	0.15550	-0.23174	0.78280	0.38454	0.01374	0.78471	0.39984	-0.19593	0.55188	0.16814	-0.21613	0.62501	0.28337	-0.11970	0.65453	0.23464	-0.25313	0.71880	0.36859	-0.09637	0.55095	0.07798	-0.29049	0.66874	0.33429	-0.13938	0.63396	0.30600	-0.12544	0.51795	0.18482	-0.29436	0.55031	0.25724	-0.12452	0.43990	0.13688	-0.36251	0.64075	0.21607	-0.29093	0.65086	0.30739	-0.13542	0.72391	0.41744	-0.14052	0.49473	0.16588	-0.36340	0.56178	0.14040	-0.24605	0.73798	0.37802	-0.11288	0.62647	0.25693	-0.18696	0.77544	0.45119	-0.09882	0.57314	0.17635	-0.26914	0.68587	0.40683	-0.08824	0.61689	0.20403	-0.27472	0.71706	0.41613	-0.06720
18	0.60690	0.07556	0.21080	0.09857	-0.20519	0.08520	0.62808	0.10949	0.28503	0.11022	-0.17224	0.10163	0.57945	0.14147	-0.27635	0.52120	0.13674	-0.21984	0.78400	0.37149	0.00730	0.77240	0.37827	-0.19784	0.53542	0.15145	-0.21259	0.60566	0.25841	-0.11484	0.64408	0.21637	-0.24733	0.70364	0.34643	-0.09610	0.53116	0.05380	-0.28354	0.65351	0.31628	-0.13191	0.62694	0.28632	-0.13472	0.50936	0.16812	-0.29052	0.52793	0.21450	-0.13032	0.43233	0.11342	-0.34978	0.61957	0.19614	-0.27927	0.62498	0.28828	-0.12741	0.71554	0.40728	-0.14049	0.48603	0.14265	-0.35614	0.55305	0.12728	-0.24574	0.71672	0.34954	-0.10790	0.62408	0.24908	-0.19611	0.75034	0.42440	-0.09693	0.56350	0.15417	-0.26286	0.67792	0.38903	-0.08549	0.58499	0.17109	-0.26541	0.71093	0.39382	-0.06436
19	0.58004	0.07957	0.18743	0.10119	-0.20040	0.07891	0.60690	0.10704	0.26381	0.10773	-0.16481	0.09848	0.53115	0.10428	-0.25310	0.49914	0.12157	-0.20387	0.76860	0.35381	0.00211	0.74931	0.35186	-0.19701	0.50979	0.13304	-0.20818	0.58521	0.23661	-0.10992	0.61979	0.19457	-0.23953	0.68051	0.32625	-0.09341	0.50808	0.03215	-0.27614	0.63355	0.29871	-0.12282	0.60660	0.26451	-0.14143	0.49177	0.15190	-0.28320	0.49091	0.16943	-0.13198	0.41995	0.09429	-0.33526	0.58599	0.17598	-0.26540	0.59449	0.26948	-0.11809	0.68977	0.39020	-0.13935	0.46605	0.12054	-0.34272	0.53506	0.11308	-0.24300	0.68944	0.32094	-0.10211	0.60892	0.23688	-0.20195	0.71859	0.39646	-0.09285	0.54225	0.12965	-0.25406	0.66407	0.36860	-0.08047	0.54361	0.13904	-0.25322	0.69766	0.37228	-0.06077
20	0.54801	0.08120	0.16384	0.10183	-0.19523	0.07367	0.58230	0.10383	0.24451	0.10369	-0.15659	0.09478	0.48681	0.07334	-0.23266	0.47444	0.11065	-0.18662	0.74089	0.33257	-0.00240	0.71992	0.32331	-0.19421	0.47972	0.11342	-0.20435	0.56557	0.21824	-0.10629	0.58735	0.17190	-0.23108	0.65276	0.30863	-0.08946	0.48629	0.01428	-0.27010	0.60856	0.28195	-0.11331	0.57754	0.24191	-0.14593	0.46943	0.13742	-0.27401	0.44982	0.12715	-0.13096	0.40816	0.08103	-0.32123	0.54826	0.15625	-0.25144	0.56373	0.25197	-0.10915	0.65610	0.36686	-0.13847	0.44060	0.10238	-0.32532	0.51269	0.09791	-0.23971	0.65929	0.29373	-0.09669	0.58394	0.22064	-0.20515	0.68295	0.36855	-0.08777	0.51481	0.10419	-0.24518	0.64588	0.34825	-0.07432	0.49991	0.10948	-0.24049	0.67856	0.35251	-0.05726
21	0.51580	0.08049	0.14055	0.10031	-0.19103	0.06955	0.55656	0.09890	0.22715	0.09842	-0.14899	0.09097	0.44920	0.04825	-0.21680	0.45180	0.10320	-0.17060	0.70675	0.30891	-0.00701	0.68825	0.29441	-0.19048	0.45004	0.09285	-0.20214	0.54641	0.20194	-0.10471	0.55281	0.14980	-0.22337	0.62412	0.29282	-0.08564	0.46773	0.00007	-0.26650	0.57858	0.26594	-0.10446	0.54577	0.21943	-0.14913	0.44679	0.12484	-0.26466	0.41319	0.09078	-0.12925	0.39915	0.07269	-0.30947	0.51204	0.13670	-0.23909	0.53588	0.23590	-0.10205	0.62087	0.33740	-0.13885	0.41523	0.08901	-0.30659	0.48950	0.08145	-0.23745	0.62858	0.26854	-0.09263	0.55368	0.20050	-0.20686	0.64532	0.34105	-0.08281	0.48583	0.07848	-0.23801	0.62236	0.32867	-0.06819	0.45797	0.08251	-0.22895	0.65286	0.33397	-0.05462
22	0.48620	0.07826	0.11760	0.09681	-0.18869	0.06637	0.53091	0.09237	0.21091	0.09258	-0.14306	0.08741	0.41823	0.02777	-0.20587	0.43246	0.09735	-0.15742	0.67158	0.28385	-0.01241	0.65688	0.26607	-0.18685	0.42369	0.07157	-0.20206	0.52560	0.18544	-0.10520	0.52042	0.12870	-0.21753	0.59741	0.27742	-0.08315	0.45254	-0.01125	-0.26556	0.54678	0.25073	-0.09717	0.51634	0.19749	-0.15218	0.42641	0.11335	-0.25658	0.38444	0.06125	-0.12864	0.39158	0.06680	-0.30085	0.47971	0.11673	-0.22931	0.51253	0.22072	-0.09779	0.58631	0.30224	-0.14089	0.39267	0.07941	-0.28891	0.46734	0.06340	-0.23706	0.59801	0.24488	-0.09052	0.52278	0.17676	-0.20849	0.60768	0.31417	-0.07890	0.45801	0.05277	-0.23353	0.59298	0.30972	-0.06299	0.41923	0.05746	-0.21948	0.62084	0.31575	-0.05343
23	0.46011	0.07540	0.09494	0.09182	-0.18849	0.06382	0.50604	0.08527	0.19481	0.08690	-0.13927	0.08428	0.39295	0.01052	-0.19927	0.41583	0.09133	-0.14749	0.63880	0.25813	-0.01900	0.62725	0.23879	-0.18408	0.40111	0.04993	-0.20413	0.50197	0.16705	-0.10714	0.49219	0.10857	-0.21425	0.57310	0.26090	-0.08269	0.44037	-0.02045	-0.26680	0.51766	0.23643	-0.09202	0.49175	0.17603	-0.15609	0.40836	0.10162	-0.25064	0.36326	0.03797	-0.13028	0.38359	0.06099	-0.29527	0.45170	0.09601	-0.22232	0.49328	0.20550	-0.09668	0.55223	0.26265	-0.14437	0.37274	0.07164	-0.27406	0.44705	0.04392	-0.23857	0.56728	0.22166	-0.09047	0.49410	0.14986	-0.21125	0.57203	0.28811	-0.07659	0.43222	0.02739	-0.23180	0.56025	0.29145	-0.05932	0.38365	0.03368	-0.21224	0.58513	0.29710	-0.05403
24	0.43719	0.07263	0.07270	0.08594	-0.19019	0.06166	0.48273	0.07885	0.17829	0.08190	-0.13759	0.08159	0.37255	-0.00453	-0.19601	0.40102	0.08425	-0.14038	0.60966	0.23239	-0.02677	0.60013	0.21314	-0.18253	0.38118	0.02840	-0.20801	0.47704	0.14644	-0.10958	0.46806	0.08915	-0.21374	0.55077	0.24241	-0.08436	0.43079	-0.02793	-0.26938	0.49418	0.22273	-0.08936	0.47198	0.15471	-0.16150	0.39130	0.08847	-0.24700	0.34796	0.01974	-0.13446	0.37469	0.05401	-0.29191	0.42754	0.07458	-0.21776	0.47637	0.18927	-0.09831	0.51814	0.22060	-0.14861	0.35445	0.06393	-0.26305	0.42870	0.02372	-0.24135	0.53754	0.19855	-0.09216	0.46839	0.12054	-0.21578	0.53965	0.26305	-0.07604	0.40821	0.00296	-0.23219	0.52867	0.27403	-0.05748	0.35031	0.01076	-0.20698	0.54969	0.27754	-0.05650
25	0.41669	0.07037	0.05122	0.07980	-0.19323	0.05970	0.46174	0.07386	0.16126	0.07775	-0.13759	0.07929	0.35668	-0.01795	-0.19503	0.38739	0.07602	-0.13518	0.58397	0.20737	-0.03534	0.57557	0.18990	-0.18217	0.36291	0.00758	-0.21312	0.45356	0.12435	-0.11148	0.44701	0.07031	-0.21576	0.53009	0.22195	-0.08762	0.42292	-0.03398	-0.27238	0.47644	0.20903	-0.08918	0.45546	0.13330	-0.16850	0.37433	0.07350	-0.24530	0.33693	0.00547	-0.14070	0.36506	0.04540	-0.28980	0.40639	0.05289	-0.21495	0.46035	0.17170	-0.10181	0.48410	0.17839	-0.15277	0.33773	0.05513	-0.25609	0.41153	0.00377	-0.24441	0.51178	0.17634	-0.09500	0.44522	0.08992	-0.22200	0.51098	0.23905	-0.07702	0.38543	-0.01970	-0.23370	0.50175	0.25736	-0.05745	0.31840	-0.01145	-0.20338	0.51763	0.25669	-0.06061
26	0.39797	0.06874	0.03099	0.07397	-0.19693	0.05790	0.44313	0.07022	0.14387	0.07438	-0.13864	0.07729	0.34521	-0.03008	-0.19561	0.37478	0.06700	-0.13100	0.56122	0.18385	-0.04408	0.55306	0.16960	-0.18263	0.34652	-0.01183	-0.21879	0.43234	0.10171	-0.11206	0.42799	0.05206	-0.21982	0.51014	0.20005	-0.09153	0.41580	-0.03899	-0.27525	0.46252	0.19476	-0.09118	0.44008	0.11190	-0.17671	0.35680	0.05678	-0.24483	0.32891	-0.00569	-0.14812	0.35453	0.03503	-0.28806	0.38741	0.03164	-0.21321	0.44533	0.15353	-0.10607	0.45056	0.13819	-0.15610	0.32330	0.04475	-0.25277	0.39446	-0.01503	-0.24675	0.49139	0.15585	-0.09827	0.42397	0.05947	-0.22912	0.48589	0.21609	-0.07902	0.36361	-0.03971	-0.23524	0.48050	0.24086	-0.05903	0.28788	-0.03285	-0.20123	0.49008	0.23431	-0.06587
27	0.38076	0.06765	0.01245	0.06888	-0.20071	0.05633	0.42635	0.06744	0.12645	0.07160	-0.14010	0.07556	0.33776	-0.04131	-0.19740	0.36365	0.05792	-0.12729	0.54098	0.16247	-0.05226	0.53199	0.15219	-0.18347	0.33321	-0.02925	-0.22453	0.41307	0.07992	-0.11108	0.41043	0.03463	-0.22534	0.49003	0.17762	-0.09511	0.40872	-0.04352	-0.27789	0.45048	0.17991	-0.09485	0.42414	0.09073	-0.18547	0.33862	0.03874	-0.24489	0.32310	-0.01441	-0.15579	0.34286	0.02301	-0.28613	0.37007	0.01155	-0.21211	0.43211	0.13612	-0.11009	0.41828	0.10176	-0.15817	0.31126	0.03262	-0.25225	0.37716	-0.03188	-0.24772	0.47461	0.13741	-0.10122	0.40386	0.03068	-0.23600	0.46433	0.19431	-0.08144	0.34305	-0.05628	-0.23602	0.46328	0.22360	-0.06188	0.25917	-0.05327	-0.20052	0.46628	0.21048	-0.07155
28	0.36514	0.06694	-0.00410	0.06474	-0.20427	0.05512	0.41109	0.06512	0.10958	0.06921	-0.14150	0.07412	0.33367	-0.05193	-0.20039	0.35453	0.04958	-0.12398	0.52278	0.14366	-0.05918	0.51232	0.13722	-0.18428	0.32405	-0.04437	-0.23016	0.39634	0.06089	-0.10884	0.39433	0.01824	-0.23194	0.47026	0.15620	-0.09768	0.40120	-0.04809	-0.28062	0.43933	0.16488	-0.09956	0.40718	0.07011	-0.19404	0.32051	0.02018	-0.24504	0.31942	-0.02124	-0.16306	0.33068	0.00989	-0.28378	0.35428	-0.00669	-0.21140	0.42107	0.12062	-0.11320	0.38840	0.07027	-0.15900	0.30104	0.01882	-0.25356	0.36006	-0.04623	-0.24707	0.45937	0.12132	-0.10330	0.38430	0.00472	-0.24160	0.44617	0.17400	-0.08373	0.32431	-0.06908	-0.23569	0.44786	0.20502	-0.06560	0.23280	-0.07268	-0.20141	0.44474	0.18590	-0.07698
