	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d
7	0.55706	0.09272	0.12599	0.06472	-0.10555	0.03882	0.52716	0.08851	0.04407	0.05698	-0.11471	0.02014	0.53452	0.19270	-0.07391	0.45696	-0.00717	-0.10223	0.49906	0.00415	-0.09846	0.49721	0.02613	-0.15495	0.52623	0.17832	-0.08773	0.46411	0.07376	-0.10869	0.54700	0.13534	-0.09501	0.49428	0.10363	-0.14370	0.63493	0.11233	-0.09013	0.43000	0.09879	-0.12206	0.42334	0.16221	-0.19764	0.50891	-0.01807	-0.08642	0.46575	0.11385	-0.17652	0.54306	0.03166	-0.08564	0.76760	0.15780	-0.07341	0.47161	0.11076	-0.13296	0.56205	0.10891	-0.09677	0.47191	0.12315	-0.11018	0.67719	0.08243	-0.09537	0.49292	0.07654	-0.11115	0.48132	0.00632	-0.10656	0.68134	0.00036	-0.11439	0.53495	0.20470	-0.06609	0.64812	0.00682	-0.10254	0.58779	0.17875	-0.11455	0.69265	-0.05347	-0.11636
8	0.53386	0.08783	0.23701	0.07434	-0.10898	0.04616	0.54048	0.10326	0.13989	0.06236	-0.12351	0.02452	0.52394	0.30773	-0.06602	0.43045	0.09544	-0.10964	0.49371	0.08930	-0.10408	0.50079	0.11757	-0.17448	0.49940	0.27344	-0.08662	0.47574	0.15604	-0.10918	0.54041	0.23982	-0.10333	0.51539	0.18772	-0.15798	0.58754	0.22622	-0.09004	0.45225	0.18665	-0.13279	0.38785	0.26042	-0.21298	0.51517	0.05665	-0.09016	0.44612	0.21679	-0.19524	0.53440	0.17078	-0.09325	0.73289	0.30471	-0.07652	0.46537	0.20496	-0.14681	0.54248	0.23217	-0.09147	0.48695	0.23775	-0.12903	0.65414	0.19531	-0.09987	0.50903	0.17872	-0.11267	0.47969	0.10240	-0.11973	0.72715	0.10345	-0.12225	0.51006	0.31843	-0.05479	0.68096	0.09748	-0.10961	0.54198	0.31438	-0.11609	0.73262	0.02534	-0.11778
9	0.47746	0.08229	0.34150	0.08533	-0.10239	0.05420	0.53440	0.11903	0.23253	0.07042	-0.12385	0.03068	0.47326	0.41800	-0.04736	0.40374	0.19396	-0.10496	0.46412	0.16926	-0.09946	0.49960	0.20372	-0.18636	0.44383	0.35542	-0.07802	0.45750	0.23544	-0.09861	0.49897	0.34370	-0.10498	0.50768	0.26555	-0.16475	0.50650	0.32842	-0.07917	0.44274	0.27563	-0.13577	0.32890	0.34877	-0.21943	0.50614	0.12739	-0.08813	0.38362	0.31819	-0.20342	0.50896	0.30691	-0.08914	0.65453	0.44142	-0.06880	0.43414	0.28986	-0.15328	0.48331	0.36278	-0.07740	0.48410	0.34496	-0.14418	0.59999	0.29484	-0.09329	0.49974	0.28186	-0.10227	0.46201	0.19422	-0.12270	0.75462	0.20581	-0.12123	0.45273	0.42521	-0.03228	0.70187	0.18821	-0.11010	0.45524	0.43931	-0.10478	0.74635	0.10364	-0.11121
10	0.40214	0.08108	0.42856	0.09501	-0.08694	0.06284	0.49815	0.13016	0.31611	0.07828	-0.11638	0.03853	0.40442	0.50913	-0.01785	0.36991	0.28249	-0.08813	0.40874	0.23848	-0.08579	0.47352	0.28224	-0.19079	0.38138	0.41491	-0.06318	0.40265	0.30565	-0.07771	0.43514	0.43560	-0.10105	0.46135	0.33288	-0.16390	0.41555	0.40547	-0.05855	0.40334	0.35290	-0.13166	0.25611	0.41974	-0.21815	0.47247	0.19256	-0.08138	0.29057	0.40643	-0.20150	0.45704	0.42891	-0.07470	0.55661	0.55255	-0.05219	0.36802	0.36185	-0.15234	0.40484	0.48765	-0.05701	0.44976	0.44048	-0.15560	0.52688	0.37239	-0.07699	0.46923	0.37096	-0.08148	0.42175	0.27692	-0.11613	0.74180	0.30369	-0.11237	0.37846	0.51267	0.00039	0.68548	0.27779	-0.10464	0.34737	0.53933	-0.08222	0.72143	0.17709	-0.09819
11	0.32856	0.08290	0.48968	0.10246	-0.06405	0.07215	0.43464	0.13594	0.38478	0.08483	-0.10193	0.04768	0.34049	0.57060	0.02240	0.32175	0.35542	-0.05955	0.34082	0.29041	-0.06489	0.41558	0.34900	-0.18799	0.32643	0.44953	-0.04344	0.32555	0.35964	-0.04786	0.36663	0.50609	-0.09290	0.38731	0.38542	-0.15554	0.33638	0.44998	-0.02932	0.33844	0.41341	-0.12152	0.18359	0.46871	-0.21042	0.41701	0.24877	-0.07044	0.20001	0.46843	-0.19052	0.38268	0.52577	-0.05145	0.46611	0.62887	-0.02879	0.27963	0.41651	-0.14393	0.33238	0.59357	-0.03285	0.38492	0.52039	-0.16222	0.45408	0.42224	-0.05241	0.41492	0.44029	-0.05278	0.36764	0.34393	-0.10104	0.69006	0.38923	-0.09703	0.30897	0.56986	0.04178	0.62871	0.35918	-0.09408	0.24778	0.60359	-0.05029	0.66370	0.23910	-0.08065
12	0.26836	0.08396	0.52272	0.10803	-0.03507	0.08233	0.35990	0.13508	0.43364	0.08927	-0.08131	0.05753	0.29085	0.59878	0.07304	0.26152	0.40676	-0.01982	0.27862	0.32089	-0.03885	0.33921	0.39858	-0.17805	0.28031	0.46301	-0.02010	0.25004	0.39308	-0.01101	0.30234	0.55209	-0.08161	0.30868	0.42072	-0.14033	0.27596	0.46279	0.00740	0.26698	0.45275	-0.10646	0.11990	0.49609	-0.19727	0.35203	0.29245	-0.05535	0.13617	0.49876	-0.17166	0.30146	0.58980	-0.02036	0.39590	0.66985	-0.00026	0.19560	0.45011	-0.12822	0.27564	0.67402	-0.00662	0.30527	0.58110	-0.16224	0.39313	0.44434	-0.02092	0.34840	0.48468	-0.01865	0.31231	0.39188	-0.07873	0.61416	0.45663	-0.07662	0.25450	0.59271	0.09045	0.54596	0.42526	-0.07938	0.17301	0.63012	-0.01080	0.58938	0.28544	-0.06051
13	0.22206	0.08258	0.53089	0.11258	-0.00118	0.09349	0.29214	0.12774	0.46041	0.09150	-0.05536	0.06760	0.25383	0.59518	0.13283	0.20218	0.43139	0.02996	0.23321	0.33037	-0.00958	0.26498	0.42772	-0.16110	0.23992	0.46061	0.00569	0.19353	0.40539	0.03062	0.24383	0.57544	-0.06785	0.24683	0.43814	-0.11940	0.23072	0.44982	0.05036	0.20613	0.47030	-0.08773	0.06842	0.50534	-0.17949	0.29227	0.32087	-0.03585	0.10163	0.50099	-0.14583	0.22986	0.61877	0.01818	0.34416	0.68110	0.03232	0.13745	0.46139	-0.10587	0.23082	0.72859	0.02104	0.23161	0.61960	-0.15387	0.34408	0.44312	0.01632	0.28474	0.50253	0.01873	0.26178	0.42249	-0.05055	0.53402	0.50255	-0.05250	0.21323	0.58358	0.14497	0.45760	0.47241	-0.06154	0.12108	0.62490	0.03439	0.51662	0.31428	-0.03931
14	0.18637	0.07933	0.51900	0.11664	0.03648	0.10537	0.24198	0.11710	0.46580	0.09205	-0.02509	0.07760	0.22397	0.56344	0.19905	0.15662	0.42730	0.08794	0.20494	0.32283	0.02137	0.20619	0.43668	-0.13749	0.20597	0.44567	0.03305	0.15827	0.39987	0.07478	0.19238	0.57958	-0.05199	0.20980	0.43913	-0.09409	0.19582	0.41775	0.09797	0.16535	0.46799	-0.06680	0.03026	0.50039	-0.15751	0.24732	0.33284	-0.01170	0.08730	0.48247	-0.11365	0.17660	0.61568	0.06373	0.30422	0.66924	0.06826	0.10902	0.45287	-0.07818	0.19437	0.75800	0.05019	0.17710	0.63524	-0.13618	0.30208	0.42414	0.05814	0.23514	0.49546	0.05757	0.21739	0.43953	-0.01760	0.46555	0.52641	-0.02595	0.18137	0.54754	0.20384	0.38141	0.49999	-0.04163	0.08277	0.59643	0.08313	0.45740	0.32597	-0.01819
15	0.15956	0.07483	0.49088	0.12011	0.07676	0.11717	0.20943	0.10722	0.45305	0.09163	0.00825	0.08747	0.19599	0.50752	0.26736	0.12721	0.39687	0.15148	0.18744	0.30328	0.05293	0.16498	0.42853	-0.10791	0.18177	0.41946	0.06149	0.13605	0.38151	0.11943	0.15236	0.56708	-0.03416	0.19125	0.42689	-0.06572	0.16873	0.37202	0.14824	0.14366	0.44981	-0.04514	0.00571	0.48404	-0.13141	0.21712	0.32963	0.01679	0.08583	0.44895	-0.07558	0.14105	0.58691	0.11516	0.27210	0.63885	0.10681	0.09999	0.42958	-0.04681	0.16646	0.76186	0.08113	0.14345	0.62995	-0.10956	0.26432	0.39170	0.10334	0.20168	0.46795	0.09646	0.18084	0.44590	0.01931	0.41560	0.52981	0.00181	0.15906	0.48989	0.26535	0.32680	0.50928	-0.02075	0.05363	0.55095	0.13311	0.41380	0.32297	0.00205
16	0.14054	0.06899	0.44950	0.12282	0.11842	0.12779	0.18729	0.10010	0.42646	0.09088	0.04325	0.09723	0.16523	0.43227	0.33271	0.10767	0.34586	0.21744	0.17461	0.27551	0.08451	0.13616	0.40746	-0.07344	0.16623	0.38352	0.09075	0.11621	0.35443	0.16288	0.12749	0.53991	-0.01459	0.17856	0.40476	-0.03539	0.14686	0.31747	0.19893	0.13203	0.42062	-0.02413	-0.00588	0.45796	-0.10114	0.19447	0.31416	0.04877	0.09395	0.40329	-0.03216	0.11692	0.53968	0.17044	0.24502	0.59331	0.14684	0.09621	0.39654	-0.01351	0.14683	0.74014	0.11399	0.12386	0.60701	-0.07577	0.23115	0.34895	0.15066	0.17886	0.42573	0.13436	0.15415	0.44264	0.05969	0.38058	0.51585	0.02963	0.14797	0.41600	0.32754	0.29333	0.50291	0.00001	0.03345	0.49247	0.18180	0.37992	0.30902	0.02095
17	0.12637	0.06254	0.39811	0.12496	0.16019	0.13613	0.16714	0.09479	0.39006	0.09040	0.07844	0.10691	0.12946	0.34412	0.39072	0.09207	0.28099	0.28252	0.16423	0.24152	0.11586	0.11274	0.37727	-0.03542	0.15315	0.34080	0.12072	0.09291	0.32084	0.20400	0.11477	0.50105	0.00630	0.16163	0.37512	-0.00399	0.12561	0.25884	0.24788	0.11980	0.38496	-0.00497	-0.00758	0.42383	-0.06675	0.17165	0.28938	0.08295	0.10696	0.34725	0.01575	0.09726	0.48015	0.22707	0.21864	0.53651	0.18669	0.08725	0.35758	0.02025	0.13094	0.69536	0.14843	0.10921	0.56993	-0.03776	0.20304	0.29900	0.19882	0.15954	0.37404	0.17059	0.13743	0.42952	0.10319	0.35033	0.48843	0.05651	0.14649	0.33216	0.38819	0.27163	0.48443	0.01959	0.01967	0.42545	0.22661	0.34678	0.28773	0.03844
18	0.11292	0.05753	0.34052	0.12670	0.20091	0.14158	0.14401	0.08889	0.34707	0.09073	0.11262	0.11640	0.09145	0.25004	0.43892	0.07994	0.20836	0.34377	0.15601	0.20269	0.14707	0.08932	0.34085	0.00476	0.13682	0.29466	0.15134	0.06648	0.28179	0.24240	0.10504	0.45479	0.02791	0.13731	0.33952	0.02789	0.10190	0.20002	0.29346	0.10134	0.34621	0.01163	-0.00493	0.38388	-0.02865	0.14480	0.25750	0.11797	0.11639	0.28338	0.06688	0.07791	0.41310	0.28253	0.18927	0.47288	0.22454	0.06994	0.31523	0.05353	0.11259	0.63240	0.18384	0.09275	0.52193	0.00108	0.17890	0.24532	0.24663	0.13978	0.31687	0.20482	0.12783	0.40631	0.14941	0.31596	0.45127	0.08170	0.14884	0.24523	0.44515	0.24899	0.45740	0.03721	0.00780	0.35516	0.26528	0.30762	0.26185	0.05481
19	0.09770	0.05510	0.28039	0.12781	0.23980	0.14412	0.11770	0.08106	0.29998	0.09190	0.14507	0.12544	0.05761	0.15649	0.47705	0.07312	0.13349	0.39911	0.14838	0.16075	0.17839	0.06387	0.30033	0.04600	0.11642	0.24752	0.18270	0.03994	0.23855	0.27841	0.09085	0.40519	0.04972	0.10886	0.29918	0.05998	0.07633	0.14368	0.33490	0.07777	0.30672	0.02558	-0.00332	0.34066	0.01244	0.11478	0.22020	0.15278	0.11497	0.21530	0.11976	0.05803	0.34249	0.33477	0.15713	0.40644	0.25876	0.04762	0.27109	0.08609	0.08987	0.55666	0.21952	0.07186	0.46603	0.03782	0.15693	0.19104	0.29320	0.11950	0.25737	0.23706	0.12085	0.37367	0.19775	0.27582	0.40696	0.10500	0.14927	0.16122	0.49679	0.21705	0.42437	0.05262	-0.00525	0.28647	0.29641	0.26188	0.23302	0.07069
20	0.08105	0.05438	0.22068	0.12784	0.27651	0.14423	0.09114	0.07216	0.25096	0.09336	0.17566	0.13373	0.03328	0.06884	0.50668	0.07174	0.06122	0.44774	0.13876	0.11779	0.21012	0.03795	0.25730	0.08762	0.09476	0.20069	0.21500	0.01550	0.19305	0.31286	0.07144	0.35488	0.07143	0.08126	0.25577	0.09237	0.05202	0.09150	0.37217	0.05431	0.26827	0.03733	-0.00521	0.29637	0.05543	0.08516	0.17912	0.18676	0.10235	0.14658	0.17317	0.03896	0.27184	0.38252	0.12580	0.34028	0.28834	0.02563	0.22647	0.11824	0.06571	0.47331	0.25486	0.04825	0.40509	0.07077	0.13642	0.13848	0.33802	0.10026	0.19822	0.26764	0.11313	0.33311	0.24745	0.23434	0.35738	0.12671	0.14580	0.08414	0.54223	0.17621	0.38671	0.06613	-0.02061	0.22292	0.31969	0.21521	0.20210	0.08693
21	0.06489	0.05412	0.16357	0.12656	0.31108	0.14272	0.06765	0.06415	0.20202	0.09438	0.20480	0.14107	0.02001	-0.00906	0.53031	0.07373	-0.00483	0.48995	0.12594	0.07547	0.24254	0.01494	0.21296	0.12935	0.07474	0.15506	0.24856	-0.00538	0.14725	0.34684	0.05029	0.30536	0.09312	0.05706	0.21161	0.12536	0.03137	0.04464	0.40562	0.03584	0.23234	0.04775	-0.01017	0.25261	0.09918	0.05883	0.13631	0.21972	0.08434	0.07994	0.22620	0.02320	0.20408	0.42540	0.09888	0.27687	0.31300	0.00676	0.18297	0.15069	0.04371	0.38744	0.28954	0.02633	0.34177	0.09976	0.11801	0.08899	0.38096	0.08339	0.14181	0.29712	0.10375	0.28653	0.29774	0.19673	0.30471	0.14751	0.13980	0.01608	0.58141	0.13368	0.34537	0.07853	-0.03715	0.16648	0.33587	0.17430	0.16987	0.10445
22	0.05085	0.05369	0.11057	0.12406	0.34385	0.14046	0.04903	0.05817	0.15494	0.09459	0.23320	0.14737	0.01665	-0.07548	0.55067	0.07636	-0.06265	0.52672	0.11116	0.03478	0.27589	-0.00236	0.16834	0.17126	0.05794	0.11160	0.28367	-0.02117	0.10237	0.38146	0.03107	0.25780	0.11504	0.03627	0.16900	0.15940	0.01543	0.00381	0.43579	0.02380	0.20002	0.05797	-0.01722	0.21055	0.14268	0.03631	0.09400	0.25190	0.06657	0.01750	0.27821	0.01268	0.14153	0.46372	0.07762	0.21828	0.33313	-0.00927	0.14225	0.18418	0.02535	0.30378	0.32353	0.00984	0.27870	0.12579	0.10250	0.04326	0.42214	0.06976	0.08978	0.32620	0.09343	0.23602	0.34790	0.16541	0.25156	0.16824	0.13280	-0.04225	0.61488	0.09686	0.30187	0.09079	-0.05231	0.11782	0.34646	0.14285	0.13751	0.12401
23	0.03944	0.05310	0.06260	0.12075	0.37528	0.13820	0.03509	0.05405	0.11116	0.09414	0.26171	0.15266	0.02055	-0.13065	0.57022	0.07725	-0.11154	0.55938	0.09703	-0.00389	0.31032	-0.01339	0.12443	0.21360	0.04538	0.07119	0.32060	-0.03116	0.05900	0.41756	0.01565	0.21319	0.13753	0.01854	0.12928	0.19505	0.00392	-0.03070	0.46322	0.01577	0.17202	0.06918	-0.02599	0.17119	0.18527	0.01693	0.05401	0.28386	0.05135	-0.03930	0.32873	0.00685	0.08573	0.49831	0.06127	0.16588	0.34961	-0.02340	0.10527	0.21941	0.01025	0.22596	0.35699	-0.00054	0.21839	0.15041	0.08974	0.00164	0.46181	0.06004	0.04290	0.35567	0.08326	0.18378	0.39741	0.13998	0.20052	0.18980	0.12481	-0.09111	0.64360	0.06862	0.25851	0.10387	-0.06451	0.07659	0.35327	0.12071	0.10652	0.14607
24	0.03040	0.05253	0.01984	0.11708	0.40590	0.13652	0.02436	0.05114	0.07147	0.09343	0.29112	0.15702	0.02801	-0.17605	0.59092	0.07523	-0.15183	0.58935	0.08483	-0.04038	0.34591	-0.02002	0.08217	0.25664	0.03748	0.03421	0.35946	-0.03656	0.01753	0.45569	0.00416	0.17199	0.16093	0.00353	0.09287	0.23287	-0.00414	-0.05894	0.48834	0.00811	0.14836	0.08252	-0.03572	0.13514	0.22663	0.00039	0.01734	0.31633	0.03889	-0.08990	0.37746	0.00324	0.03733	0.53021	0.04896	0.11996	0.36373	-0.03541	0.07176	0.25700	-0.00227	0.15605	0.39011	-0.00688	0.16295	0.17530	0.07887	-0.03573	0.50028	0.05335	0.00129	0.38620	0.07419	0.13166	0.44596	0.11902	0.15347	0.21306	0.11563	-0.13163	0.66877	0.04763	0.21756	0.11862	-0.07368	0.04155	0.35822	0.10498	0.07829	0.17077
25	0.02341	0.05201	-0.01809	0.11338	0.43626	0.13571	0.01537	0.04874	0.03597	0.09281	0.32213	0.16058	0.03544	-0.21359	0.61417	0.07115	-0.18472	0.61796	0.07327	-0.07443	0.38262	-0.02557	0.04237	0.30057	0.03340	0.00051	0.40022	-0.03932	-0.02194	0.49607	-0.00443	0.13403	0.18561	-0.00865	0.05951	0.27327	-0.01014	-0.08129	0.51152	-0.00093	0.12825	0.09895	-0.04514	0.10256	0.26683	-0.01285	-0.01570	0.35004	0.02907	-0.13452	0.42426	-0.00034	-0.00405	0.56052	0.04057	0.07982	0.37696	-0.04454	0.04075	0.29747	-0.01195	0.09469	0.42299	-0.01113	0.11327	0.20200	0.06995	-0.06902	0.53780	0.04738	-0.03530	0.41831	0.06692	0.08083	0.49347	0.10124	0.11116	0.23881	0.10667	-0.16554	0.69164	0.03118	0.18050	0.13570	-0.07936	0.01075	0.36324	0.09223	0.05355	0.19809
26	0.01823	0.05138	-0.05198	0.10983	0.46684	0.13574	0.00754	0.04648	0.00413	0.09242	0.35529	0.16338	0.04023	-0.24502	0.64081	0.06649	-0.21181	0.64635	0.06052	-0.10596	0.42034	-0.03258	0.00559	0.34545	0.03176	-0.03040	0.44264	-0.04054	-0.05958	0.53866	-0.01065	0.09875	0.21200	-0.01738	0.02860	0.31650	-0.01528	-0.09843	0.53312	-0.01085	0.11025	0.11935	-0.05392	0.07313	0.30624	-0.02168	-0.04548	0.38559	0.02130	-0.17391	0.46917	-0.00403	-0.03964	0.59028	0.03565	0.04413	0.39080	-0.05133	0.01139	0.34113	-0.01815	0.04156	0.45571	-0.01457	0.06917	0.23180	0.06373	-0.09874	0.57452	0.04087	-0.06761	0.45226	0.06170	0.03185	0.54002	0.08588	0.07329	0.26769	0.10039	-0.19466	0.71335	0.01748	0.14760	0.15577	-0.08033	-0.01804	0.37015	0.08021	0.03195	0.22794
27	0.01435	0.05060	-0.08269	0.10651	0.49807	0.13638	0.00088	0.04431	-0.02486	0.09217	0.39094	0.16539	0.04085	-0.27183	0.67118	0.06154	-0.23448	0.67536	0.04699	-0.13525	0.45890	-0.04110	-0.02809	0.39122	0.03135	-0.05918	0.48623	-0.04171	-0.09530	0.58307	-0.01458	0.06572	0.24049	-0.02261	-0.00053	0.36256	-0.02036	-0.11125	0.55358	-0.02057	0.09303	0.14432	-0.06190	0.04598	0.34540	-0.02488	-0.07281	0.42336	0.01430	-0.20901	0.51245	-0.00645	-0.07092	0.62038	0.03238	0.01155	0.40660	-0.05764	-0.01678	0.38805	-0.02139	-0.00427	0.48834	-0.01691	0.02978	0.26573	0.05972	-0.12545	0.61042	0.03453	-0.09670	0.48810	0.05808	-0.01483	0.58577	0.07264	0.03904	0.30020	0.09777	-0.22032	0.73481	0.00645	0.11808	0.17950	-0.07663	-0.04680	0.38070	0.06811	0.01243	0.26028
28	0.01106	0.04971	-0.11105	0.10337	0.53027	0.13720	-0.00467	0.04224	-0.05175	0.09178	0.42919	0.16649	0.03664	-0.29502	0.70516	0.05551	-0.25371	0.70553	0.03525	-0.16280	0.49809	-0.04954	-0.05888	0.43772	0.03073	-0.08655	0.53033	-0.04448	-0.12879	0.62862	-0.01581	0.03459	0.27133	-0.02628	-0.02819	0.41116	-0.02616	-0.12081	0.57351	-0.02934	0.07553	0.17432	-0.06805	0.01988	0.38484	-0.02283	-0.09847	0.46343	0.00712	-0.24088	0.55459	-0.00729	-0.09879	0.65129	0.02875	-0.01914	0.42542	-0.06463	-0.04417	0.43802	-0.02364	-0.04410	0.52089	-0.01571	-0.00597	0.30439	0.05584	-0.14968	0.64535	0.02898	-0.12341	0.52571	0.05577	-0.05871	0.63076	0.06101	0.00765	0.33667	0.09762	-0.24328	0.75673	-0.00137	0.09063	0.20755	-0.07034	-0.07713	0.39645	0.05534	-0.00615	0.29510
