	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_23_CR028_BAREFOOT_GAIT0005_1_CINE_E&D.c3d
7	0.02414	0.02676	-0.02804	0.03346	-0.03129	0.03860	0.05979	0.03793	-0.00298	0.02343	0.00703	0.01650	0.04975	-0.06968	-0.06140	0.03144	0.00710	0.00147	0.02989	-0.06044	-0.04729	0.07426	-0.01259	-0.00211	0.01206	-0.03099	-0.03601	0.04980	-0.02746	-0.01172	0.00994	-0.04079	-0.05259	0.03887	-0.02654	-0.00698	-0.01484	-0.06422	-0.08559	0.06547	-0.02159	-0.00498	0.08182	0.01036	0.02667	0.02915	0.03440	0.03132	0.04046	0.01200	0.01957	0.02391	0.03684	0.02234	-0.01089	-0.08081	-0.09712	0.04768	-0.01673	-0.00490	0.02063	0.00042	0.00065	0.00819	0.01983	0.01009	-0.00618	-0.03385	-0.04545	0.08265	-0.02803	-0.01133	0.03645	0.01224	0.00095	0.12612	-0.01062	0.01895	0.03289	-0.01777	-0.02454	0.06436	-0.01144	0.01072	0.03184	-0.00093	-0.00466	0.13533	0.01811	0.03855
8	0.04398	0.03131	-0.05129	0.03753	-0.04223	0.04386	0.07048	0.03531	-0.02096	0.02545	-0.00163	0.01719	0.07892	-0.09582	-0.07672	0.05534	-0.00831	-0.00844	0.04195	-0.08454	-0.05415	0.09052	-0.03157	-0.01116	0.02531	-0.05179	-0.04686	0.05561	-0.04762	-0.02076	0.01419	-0.06657	-0.06778	0.04762	-0.04584	-0.01405	-0.00161	-0.09234	-0.10395	0.06721	-0.04014	-0.01363	0.10349	-0.00678	0.02444	0.03877	0.02036	0.02110	0.08182	-0.00316	0.01765	0.04443	0.02166	0.00696	0.01294	-0.11438	-0.11830	0.06625	-0.03374	-0.01281	0.04637	-0.02245	-0.00764	0.02075	0.00297	-0.00443	0.01171	-0.05515	-0.05613	0.09382	-0.04932	-0.01917	0.05243	-0.00543	-0.00489	0.12895	-0.03257	0.01443	0.04764	-0.04054	-0.03787	0.06309	-0.03016	0.00473	0.05660	-0.02787	-0.01683	0.14385	0.00178	0.03602
9	0.06640	0.03726	-0.07570	0.04083	-0.05363	0.04845	0.08459	0.03311	-0.04149	0.02716	-0.01161	0.01838	0.10630	-0.12115	-0.09177	0.07121	-0.02664	-0.02074	0.05539	-0.10898	-0.06080	0.10213	-0.05288	-0.02146	0.04258	-0.07341	-0.05802	0.07192	-0.06995	-0.03060	0.02723	-0.09436	-0.08311	0.06945	-0.06733	-0.02173	0.01308	-0.11993	-0.12127	0.07890	-0.06047	-0.02299	0.12779	-0.02475	0.02131	0.05304	0.00418	0.00987	0.12767	-0.02053	0.01430	0.06117	0.00246	-0.01134	0.03732	-0.14795	-0.13877	0.09342	-0.05214	-0.02116	0.07600	-0.04977	-0.01816	0.03743	-0.01694	-0.02067	0.03135	-0.07623	-0.06657	0.10318	-0.07352	-0.02811	0.06885	-0.02551	-0.01154	0.13633	-0.05709	0.00898	0.06571	-0.06456	-0.05206	0.06596	-0.05135	-0.00264	0.08399	-0.05702	-0.03072	0.15553	-0.01766	0.03162
10	0.08848	0.04297	-0.09907	0.04332	-0.06467	0.05226	0.10935	0.03320	-0.06308	0.02851	-0.02177	0.02009	0.12608	-0.14298	-0.10534	0.08275	-0.04679	-0.03434	0.07207	-0.13221	-0.06710	0.12053	-0.07514	-0.03187	0.06013	-0.09418	-0.06893	0.10283	-0.09266	-0.04038	0.04620	-0.12213	-0.09777	0.10807	-0.08949	-0.02943	0.02512	-0.14449	-0.13646	0.10700	-0.08051	-0.03167	0.15297	-0.04172	0.01774	0.07548	-0.01284	-0.00117	0.16882	-0.03731	0.01006	0.08035	-0.01903	-0.03000	0.05641	-0.17846	-0.15744	0.13122	-0.07063	-0.02903	0.10618	-0.07897	-0.02982	0.06377	-0.03873	-0.03730	0.05065	-0.09559	-0.07620	0.12033	-0.09827	-0.03683	0.08873	-0.04673	-0.01842	0.15943	-0.08284	0.00338	0.08644	-0.08792	-0.06584	0.09095	-0.07451	-0.01067	0.11039	-0.08523	-0.04523	0.17889	-0.03865	0.02633
11	0.10706	0.04725	-0.11966	0.04525	-0.07462	0.05512	0.14138	0.03653	-0.08374	0.02944	-0.03119	0.02219	0.13796	-0.16040	-0.11642	0.09541	-0.06731	-0.04786	0.09090	-0.15260	-0.07284	0.14902	-0.09657	-0.04138	0.07451	-0.11295	-0.07909	0.13771	-0.11326	-0.04944	0.06430	-0.14767	-0.11114	0.15259	-0.10991	-0.03669	0.03257	-0.16444	-0.14859	0.14337	-0.09844	-0.03912	0.17493	-0.05625	0.01398	0.10241	-0.02912	-0.01128	0.19733	-0.05135	0.00531	0.10298	-0.04075	-0.04694	0.06883	-0.20420	-0.17329	0.17081	-0.08722	-0.03564	0.13362	-0.10756	-0.04128	0.09556	-0.06045	-0.05335	0.06700	-0.11211	-0.08461	0.14613	-0.12163	-0.04461	0.11124	-0.06725	-0.02510	0.19510	-0.10733	-0.00158	0.10721	-0.10878	-0.07783	0.13619	-0.09776	-0.01862	0.13131	-0.10998	-0.05918	0.21067	-0.05886	0.02107
12	0.12109	0.05015	-0.13657	0.04687	-0.08279	0.05685	0.17061	0.04098	-0.10127	0.02982	-0.03922	0.02437	0.14622	-0.17361	-0.12390	0.10963	-0.08609	-0.05989	0.10900	-0.16900	-0.07776	0.18019	-0.11504	-0.04921	0.08439	-0.12892	-0.08788	0.16225	-0.12953	-0.05729	0.07659	-0.16950	-0.12268	0.18762	-0.12639	-0.04322	0.03620	-0.17921	-0.15696	0.17488	-0.11249	-0.04498	0.19079	-0.06771	0.01013	0.12694	-0.04327	-0.02008	0.21287	-0.06231	0.00037	0.12451	-0.06044	-0.06085	0.07824	-0.22493	-0.18548	0.20007	-0.10020	-0.04048	0.15710	-0.13386	-0.05120	0.12273	-0.07991	-0.06815	0.07957	-0.12526	-0.09134	0.17307	-0.14105	-0.05082	0.13303	-0.08547	-0.03135	0.23079	-0.12773	-0.00542	0.12534	-0.12564	-0.08681	0.18426	-0.11833	-0.02593	0.14485	-0.12999	-0.07148	0.24105	-0.07603	0.01641
13	0.13075	0.05230	-0.14934	0.04817	-0.08861	0.05739	0.18890	0.04445	-0.11431	0.02959	-0.04542	0.02636	0.15328	-0.18235	-0.12676	0.12046	-0.10081	-0.06927	0.12388	-0.18087	-0.08146	0.20417	-0.12899	-0.05487	0.08981	-0.14128	-0.09467	0.17020	-0.14047	-0.06347	0.08215	-0.18701	-0.13187	0.20452	-0.13794	-0.04867	0.03693	-0.18864	-0.16129	0.19299	-0.12186	-0.04894	0.19989	-0.07601	0.00641	0.14359	-0.05460	-0.02736	0.22030	-0.07074	-0.00423	0.14007	-0.07648	-0.07108	0.08713	-0.24075	-0.19349	0.21278	-0.10902	-0.04321	0.17622	-0.15669	-0.05850	0.13878	-0.09606	-0.08120	0.08876	-0.13469	-0.09591	0.19196	-0.15461	-0.05505	0.15110	-0.10046	-0.03705	0.25573	-0.14224	-0.00785	0.13927	-0.13744	-0.09185	0.21887	-0.13424	-0.03219	0.15104	-0.14454	-0.08123	0.26161	-0.08877	0.01275
14	0.13596	0.05419	-0.15754	0.04902	-0.09168	0.05686	0.19402	0.04645	-0.12260	0.02874	-0.04946	0.02806	0.15620	-0.18509	-0.12466	0.12364	-0.11019	-0.07516	0.13435	-0.18804	-0.08353	0.21598	-0.13787	-0.05814	0.09100	-0.14933	-0.09900	0.16379	-0.14612	-0.06770	0.08245	-0.20005	-0.13827	0.20413	-0.14469	-0.05262	0.03457	-0.19261	-0.16172	0.19589	-0.12668	-0.05078	0.20306	-0.08134	0.00313	0.15033	-0.06301	-0.03295	0.22341	-0.07682	-0.00795	0.14715	-0.08833	-0.07765	0.09428	-0.25130	-0.19712	0.21007	-0.11391	-0.04368	0.19004	-0.17501	-0.06245	0.14337	-0.10898	-0.09195	0.09494	-0.14008	-0.09796	0.19801	-0.16162	-0.05717	0.16409	-0.11177	-0.04186	0.26579	-0.15054	-0.00872	0.14848	-0.14349	-0.09251	0.23480	-0.14508	-0.03687	0.15066	-0.15305	-0.08789	0.26935	-0.09674	0.01040
15	0.13627	0.05578	-0.16078	0.04933	-0.09186	0.05545	0.18796	0.04707	-0.12638	0.02741	-0.05131	0.02941	0.15172	-0.18020	-0.11772	0.11865	-0.11409	-0.07732	0.14034	-0.19054	-0.08364	0.21615	-0.14181	-0.05894	0.08813	-0.15266	-0.10063	0.14838	-0.14695	-0.06999	0.07882	-0.20854	-0.14169	0.19235	-0.14711	-0.05477	0.02866	-0.19111	-0.15873	0.18616	-0.12742	-0.05059	0.20139	-0.08398	0.00061	0.14803	-0.06860	-0.03680	0.22209	-0.08003	-0.01049	0.14538	-0.09595	-0.08103	0.09664	-0.25606	-0.19631	0.19633	-0.11508	-0.04204	0.19675	-0.18777	-0.06278	0.13921	-0.11895	-0.09997	0.09804	-0.14126	-0.09728	0.19168	-0.16243	-0.05733	0.17150	-0.11919	-0.04537	0.26145	-0.15306	-0.00812	0.15275	-0.14341	-0.08886	0.23450	-0.15138	-0.03954	0.14475	-0.15536	-0.09125	0.26521	-0.10014	0.00946
16	0.13155	0.05657	-0.15894	0.04919	-0.08925	0.05344	0.17456	0.04636	-0.12610	0.02588	-0.05115	0.03036	0.14073	-0.16719	-0.10642	0.10775	-0.11298	-0.07596	0.14220	-0.18857	-0.08169	0.20786	-0.14120	-0.05748	0.08191	-0.15129	-0.09952	0.13005	-0.14370	-0.07045	0.07155	-0.21226	-0.14221	0.17539	-0.14571	-0.05512	0.02000	-0.18449	-0.15296	0.16910	-0.12473	-0.04872	0.19538	-0.08417	-0.00096	0.13932	-0.07151	-0.03905	0.21400	-0.07962	-0.01176	0.13643	-0.09958	-0.08182	0.09222	-0.25470	-0.19133	0.17661	-0.11270	-0.03873	0.19487	-0.19392	-0.05963	0.12894	-0.12590	-0.10511	0.09813	-0.13823	-0.09380	0.17717	-0.15798	-0.05582	0.17317	-0.12272	-0.04725	0.24614	-0.15049	-0.00641	0.15183	-0.13727	-0.08144	0.22234	-0.15353	-0.04017	0.13416	-0.15182	-0.09135	0.25213	-0.09935	0.00982
17	0.12288	0.05596	-0.15228	0.04879	-0.08419	0.05115	0.15821	0.04474	-0.12233	0.02439	-0.04929	0.03089	0.12778	-0.14710	-0.09169	0.09415	-0.10751	-0.07143	0.14008	-0.18249	-0.07772	0.19460	-0.13649	-0.05411	0.07400	-0.14557	-0.09590	0.11359	-0.13722	-0.06906	0.06123	-0.21097	-0.14005	0.15794	-0.14107	-0.05383	0.01120	-0.17372	-0.14516	0.15107	-0.11933	-0.04552	0.18536	-0.08206	-0.00148	0.12735	-0.07198	-0.03989	0.19805	-0.07512	-0.01170	0.12359	-0.09978	-0.08048	0.08209	-0.24735	-0.18273	0.15581	-0.10716	-0.03427	0.18539	-0.19272	-0.05343	0.11466	-0.12962	-0.10754	0.09591	-0.13119	-0.08771	0.15979	-0.14948	-0.05292	0.16972	-0.12255	-0.04724	0.22571	-0.14383	-0.00396	0.14626	-0.12562	-0.07114	0.20364	-0.15174	-0.03894	0.12031	-0.14319	-0.08849	0.23485	-0.09501	0.01121
18	0.11261	0.05384	-0.14148	0.04835	-0.07715	0.04889	0.14271	0.04306	-0.11572	0.02308	-0.04599	0.03101	0.11772	-0.12214	-0.07483	0.08078	-0.09846	-0.06425	0.13425	-0.17272	-0.07189	0.17964	-0.12830	-0.04926	0.06641	-0.13607	-0.09013	0.10137	-0.12823	-0.06584	0.04986	-0.20489	-0.13564	0.14268	-0.13390	-0.05109	0.00513	-0.16016	-0.13607	0.13652	-0.11192	-0.04135	0.17242	-0.07769	-0.00088	0.11493	-0.07032	-0.03947	0.17666	-0.06668	-0.01034	0.11047	-0.09732	-0.07740	0.06979	-0.23484	-0.17135	0.13759	-0.09910	-0.02909	0.17238	-0.18432	-0.04485	0.09848	-0.13009	-0.10753	0.09282	-0.12064	-0.07951	0.14368	-0.13813	-0.04888	0.16252	-0.11897	-0.04521	0.20592	-0.13418	-0.00101	0.13814	-0.10949	-0.05903	0.18445	-0.14641	-0.03612	0.10583	-0.13061	-0.08319	0.21868	-0.08802	0.01339
19	0.10332	0.05076	-0.12754	0.04795	-0.06874	0.04688	0.13019	0.04192	-0.10699	0.02199	-0.04155	0.03076	0.11276	-0.09494	-0.05732	0.06988	-0.08675	-0.05509	0.12595	-0.15973	-0.06450	0.16563	-0.11738	-0.04327	0.06047	-0.12351	-0.08270	0.09376	-0.11724	-0.06090	0.03999	-0.19472	-0.12946	0.13042	-0.12479	-0.04705	0.00316	-0.14517	-0.12635	0.12611	-0.10309	-0.03658	0.15851	-0.07118	0.00082	0.10383	-0.06690	-0.03791	0.15491	-0.05514	-0.00782	0.10006	-0.09299	-0.07290	0.05905	-0.21848	-0.15815	0.12344	-0.08927	-0.02359	0.16058	-0.16985	-0.03468	0.08271	-0.12768	-0.10534	0.09062	-0.10731	-0.06987	0.13084	-0.12488	-0.04394	0.15334	-0.11220	-0.04120	0.18967	-0.12243	0.00228	0.13033	-0.09040	-0.04621	0.16931	-0.13820	-0.03201	0.09353	-0.11542	-0.07614	0.20687	-0.07922	0.01616
20	0.09662	0.04759	-0.11156	0.04755	-0.05958	0.04519	0.12106	0.04103	-0.09673	0.02116	-0.03624	0.03018	0.11209	-0.06784	-0.04050	0.06305	-0.07337	-0.04468	0.11742	-0.14405	-0.05588	0.15402	-0.10444	-0.03643	0.05672	-0.10868	-0.07408	0.09018	-0.10466	-0.05443	0.03310	-0.18152	-0.12200	0.12100	-0.11420	-0.04196	0.00475	-0.12989	-0.11657	0.11788	-0.09339	-0.03160	0.14568	-0.06275	0.00352	0.09486	-0.06201	-0.03529	0.13752	-0.04171	-0.00439	0.09389	-0.08746	-0.06727	0.05188	-0.19963	-0.14413	0.11321	-0.07831	-0.01806	0.15263	-0.15087	-0.02378	0.06922	-0.12295	-0.10129	0.09043	-0.09202	-0.05946	0.12166	-0.11046	-0.03832	0.14397	-0.10244	-0.03548	0.17689	-0.10922	0.00577	0.12489	-0.06995	-0.03370	0.15905	-0.12784	-0.02697	0.08493	-0.09886	-0.06802	0.19886	-0.06920	0.01935
21	0.09273	0.04496	-0.09449	0.04699	-0.05023	0.04378	0.11455	0.03983	-0.08544	0.02059	-0.03034	0.02935	0.11343	-0.04256	-0.02535	0.06063	-0.05922	-0.03374	0.11067	-0.12624	-0.04640	0.14503	-0.09019	-0.02900	0.05514	-0.09248	-0.06474	0.08911	-0.09075	-0.04673	0.02924	-0.16637	-0.11368	0.11423	-0.10242	-0.03607	0.00836	-0.11517	-0.10718	0.10971	-0.08330	-0.02668	0.13547	-0.05277	0.00701	0.08829	-0.05586	-0.03172	0.12633	-0.02750	-0.00034	0.09109	-0.08106	-0.06084	0.04832	-0.17945	-0.13018	0.10638	-0.06671	-0.01262	0.14846	-0.12884	-0.01295	0.05868	-0.11641	-0.09574	0.09221	-0.07554	-0.04890	0.11566	-0.09543	-0.03215	0.13599	-0.09003	-0.02850	0.16657	-0.09506	0.00942	0.12224	-0.04950	-0.02227	0.15148	-0.11592	-0.02139	0.07969	-0.08185	-0.05945	0.19225	-0.05837	0.02278
22	0.09094	0.04310	-0.07713	0.04615	-0.04112	0.04257	0.10960	0.03817	-0.07346	0.02026	-0.02409	0.02838	0.11449	-0.02023	-0.01240	0.06169	-0.04503	-0.02293	0.10649	-0.10698	-0.03644	0.13818	-0.07516	-0.02116	0.05515	-0.07582	-0.05517	0.08864	-0.07578	-0.03819	0.02757	-0.15018	-0.10494	0.10984	-0.08970	-0.02966	0.01231	-0.10156	-0.09847	0.10121	-0.07323	-0.02199	0.12861	-0.04165	0.01108	0.08390	-0.04858	-0.02729	0.12053	-0.01330	0.00411	0.08934	-0.07387	-0.05399	0.04716	-0.15884	-0.11699	0.10232	-0.05487	-0.00731	0.14642	-0.10495	-0.00281	0.05067	-0.10835	-0.08906	0.09506	-0.05860	-0.03863	0.11161	-0.08014	-0.02559	0.13037	-0.07548	-0.02076	0.15791	-0.08034	0.01321	0.12170	-0.02998	-0.01229	0.14419	-0.10293	-0.01555	0.07632	-0.06508	-0.05082	0.18531	-0.04699	0.02640
23	0.09018	0.04193	-0.06013	0.04503	-0.03252	0.04151	0.10546	0.03634	-0.06110	0.02005	-0.01765	0.02737	0.11401	-0.00149	-0.00179	0.06473	-0.03143	-0.01276	0.10440	-0.08694	-0.02631	0.13285	-0.05979	-0.01300	0.05570	-0.05949	-0.04577	0.08753	-0.06020	-0.02917	0.02704	-0.13370	-0.09613	0.10699	-0.07631	-0.02296	0.01549	-0.08946	-0.09058	0.09332	-0.06345	-0.01755	0.12489	-0.02981	0.01548	0.08095	-0.04035	-0.02217	0.11833	0.00033	0.00886	0.08697	-0.06603	-0.04709	0.04691	-0.13855	-0.10498	0.10003	-0.04309	-0.00215	0.14461	-0.08029	0.00628	0.04437	-0.09894	-0.08159	0.09802	-0.04190	-0.02890	0.10812	-0.06483	-0.01879	0.12715	-0.05937	-0.01277	0.15062	-0.06534	0.01719	0.12232	-0.01198	-0.00378	0.13664	-0.08930	-0.00959	0.07340	-0.04903	-0.04231	0.17790	-0.03526	0.03019
24	0.08955	0.04128	-0.04403	0.04375	-0.02452	0.04058	0.10184	0.03475	-0.04868	0.01991	-0.01115	0.02642	0.11199	0.01347	0.00666	0.06822	-0.01890	-0.00355	0.10359	-0.06678	-0.01624	0.12863	-0.04442	-0.00455	0.05591	-0.04417	-0.03685	0.08578	-0.04455	-0.02000	0.02677	-0.11753	-0.08752	0.10474	-0.06265	-0.01618	0.01736	-0.07912	-0.08354	0.08696	-0.05403	-0.01330	0.12322	-0.01770	0.02000	0.07845	-0.03149	-0.01655	0.11794	0.01308	0.01392	0.08371	-0.05786	-0.04045	0.04623	-0.11927	-0.09433	0.09829	-0.03163	0.00292	0.14173	-0.05603	0.01420	0.03933	-0.08847	-0.07363	0.10031	-0.02613	-0.01983	0.10475	-0.04986	-0.01184	0.12565	-0.04237	-0.00489	0.14445	-0.05025	0.02149	0.12323	0.00420	0.00358	0.12980	-0.07537	-0.00352	0.07017	-0.03403	-0.03389	0.17079	-0.02334	0.03417
25	0.08844	0.04100	-0.02922	0.04251	-0.01709	0.03982	0.09865	0.03360	-0.03650	0.01982	-0.00465	0.02561	0.10910	0.02485	0.01332	0.07084	-0.00770	0.00457	0.10364	-0.04712	-0.00637	0.12531	-0.02940	0.00421	0.05548	-0.03032	-0.02858	0.08396	-0.02938	-0.01095	0.02624	-0.10219	-0.07926	0.10238	-0.04915	-0.00939	0.01776	-0.07055	-0.07728	0.08213	-0.04500	-0.00911	0.12211	-0.00571	0.02453	0.07566	-0.02246	-0.01067	0.11810	0.02480	0.01941	0.07995	-0.04972	-0.03423	0.04413	-0.10162	-0.08501	0.09631	-0.02066	0.00800	0.13703	-0.03331	0.02101	0.03545	-0.07744	-0.06544	0.10116	-0.01177	-0.01141	0.10200	-0.03558	-0.00476	0.12497	-0.02526	0.00267	0.13916	-0.03529	0.02622	0.12362	0.01850	0.01031	0.12460	-0.06132	0.00274	0.06641	-0.02021	-0.02544	0.16465	-0.01134	0.03835
26	0.08662	0.04095	-0.01595	0.04152	-0.01010	0.03929	0.09570	0.03287	-0.02479	0.01982	0.00182	0.02502	0.10602	0.03317	0.01860	0.07184	0.00209	0.01161	0.10445	-0.02849	0.00327	0.12264	-0.01497	0.01329	0.05454	-0.01819	-0.02104	0.08218	-0.01508	-0.00228	0.02513	-0.08806	-0.07144	0.09926	-0.03614	-0.00266	0.01666	-0.06357	-0.07177	0.07819	-0.03633	-0.00486	0.12052	0.00575	0.02901	0.07210	-0.01371	-0.00476	0.11823	0.03549	0.02546	0.07581	-0.04190	-0.02852	0.04039	-0.08599	-0.07686	0.09410	-0.01029	0.01322	0.13039	-0.01302	0.02687	0.03271	-0.06651	-0.05732	0.10012	0.00096	-0.00354	0.10002	-0.02217	0.00248	0.12440	-0.00882	0.00995	0.13459	-0.02067	0.03146	0.12294	0.03098	0.01689	0.12116	-0.04723	0.00925	0.06224	-0.00751	-0.01677	0.15946	0.00063	0.04281
27	0.08419	0.04113	-0.00424	0.04089	-0.00345	0.03902	0.09271	0.03248	-0.01371	0.02002	0.00825	0.02475	0.10313	0.03914	0.02285	0.07113	0.01054	0.01766	0.10566	-0.01129	0.01271	0.12023	-0.00131	0.02260	0.05341	-0.00775	-0.01422	0.08045	-0.00187	0.00590	0.02324	-0.07536	-0.06410	0.09516	-0.02377	0.00398	0.01417	-0.05787	-0.06699	0.07455	-0.02800	-0.00043	0.11801	0.01638	0.03344	0.06757	-0.00558	0.00092	0.11837	0.04528	0.03212	0.07112	-0.03455	-0.02335	0.03559	-0.07252	-0.06961	0.09205	-0.00047	0.01873	0.12250	0.00433	0.03198	0.03064	-0.05629	-0.04958	0.09737	0.01203	0.00388	0.09818	-0.00961	0.00998	0.12354	0.00639	0.01707	0.13075	-0.00664	0.03719	0.12126	0.04180	0.02368	0.11870	-0.03322	0.01603	0.05815	0.00433	-0.00772	0.15476	0.01248	0.04764
