	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0004_5.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_2.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0006_3.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0007_1.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d	2014_05_30_PC018_BAREFOOT_GAIT0005_4.c3d
17	0.40775	0.02315	0.01459	0.02885	0.00801	0.06071	0.44312	0.24339	0.02254	0.11654	-0.07404	0.00865	0.13704	-0.13092	-0.06624	0.39123	0.01115	-0.02151	0.66119	0.10074	-0.08515	0.35947	-0.00402	-0.07652	0.38951	-0.00507	-0.04262	0.41105	-0.00413	0.00110	0.61479	0.12438	-0.06822	0.43923	0.05639	0.09505
18	0.37673	0.03908	0.00977	0.02989	0.01503	0.06046	0.48318	0.23801	0.05087	0.11387	-0.07206	0.00855	0.19300	-0.09811	-0.06787	0.33914	0.01230	-0.01347	0.68452	0.12232	-0.08185	0.38396	0.02410	-0.07598	0.35749	-0.00297	-0.03592	0.38083	-0.02019	0.00783	0.67123	0.15519	-0.06255	0.42946	0.04994	0.10166
19	0.33879	0.04667	0.00446	0.03175	0.02015	0.06005	0.50738	0.22746	0.07606	0.11031	-0.06991	0.00911	0.23962	-0.06689	-0.06948	0.29152	0.01007	-0.00748	0.68973	0.14250	-0.07764	0.39739	0.04824	-0.07526	0.31844	-0.00103	-0.03051	0.34431	-0.03409	0.01229	0.70277	0.18039	-0.05725	0.40087	0.04289	0.10633
20	0.30731	0.04324	-0.00279	0.03372	0.02336	0.05948	0.51861	0.21308	0.09831	0.10611	-0.06754	0.00975	0.27749	-0.03687	-0.07085	0.26332	0.00201	-0.00344	0.68310	0.16070	-0.07283	0.40186	0.06775	-0.07347	0.28727	-0.00117	-0.02648	0.31459	-0.04702	0.01437	0.71197	0.20164	-0.05301	0.36406	0.03501	0.10899
21	0.28910	0.03335	-0.01379	0.03562	0.02475	0.05878	0.52166	0.19747	0.11736	0.10171	-0.06483	0.00998	0.30843	-0.00864	-0.07173	0.25572	-0.01390	-0.00123	0.67170	0.17578	-0.06752	0.39993	0.08234	-0.06998	0.27158	-0.00557	-0.02380	0.29696	-0.06089	0.01429	0.70657	0.21994	-0.05008	0.33214	0.02519	0.10975
22	0.28214	0.02376	-0.03006	0.03773	0.02468	0.05805	0.52117	0.18292	0.13285	0.09717	-0.06160	0.00984	0.33465	0.01703	-0.07174	0.25861	-0.03847	-0.00062	0.66101	0.18698	-0.06177	0.39461	0.09270	-0.06464	0.26868	-0.01619	-0.02237	0.28890	-0.07746	0.01269	0.69442	0.23469	-0.04825	0.31237	0.01189	0.10902
23	0.27928	0.01856	-0.05178	0.04023	0.02368	0.05752	0.52042	0.17075	0.14478	0.09214	-0.05775	0.00976	0.35743	0.03953	-0.07059	0.26000	-0.06997	-0.00131	0.65392	0.19457	-0.05570	0.38915	0.10049	-0.05775	0.27066	-0.03367	-0.02203	0.28327	-0.09755	0.01051	0.68119	0.24454	-0.04694	0.30319	-0.00594	0.10757
24	0.27397	0.01841	-0.07726	0.04277	0.02229	0.05744	0.52084	0.16125	0.15359	0.08635	-0.05324	0.01016	0.37714	0.05859	-0.06817	0.25400	-0.10416	-0.00299	0.65056	0.19962	-0.04958	0.38564	0.10728	-0.04986	0.27005	-0.05680	-0.02269	0.27334	-0.12054	0.00862	0.67000	0.24888	-0.04538	0.29850	-0.02754	0.10624
25	0.26413	0.02068	-0.10323	0.04470	0.02098	0.05802	0.52261	0.15415	0.15999	0.07995	-0.04824	0.01100	0.39418	0.07425	-0.06469	0.24289	-0.13574	-0.00527	0.64982	0.20344	-0.04368	0.38427	0.11390	-0.04165	0.26452	-0.08242	-0.02420	0.25704	-0.14447	0.00761	0.66216	0.24836	-0.04296	0.29208	-0.05028	0.10577
26	0.25214	0.02198	-0.12586	0.04575	0.02005	0.05932	0.52547	0.14871	0.16454	0.07337	-0.04308	0.01197	0.40947	0.08657	-0.06067	0.23293	-0.16021	-0.00759	0.65048	0.20678	-0.03839	0.38455	0.12056	-0.03384	0.25720	-0.10632	-0.02642	0.23738	-0.16646	0.00768	0.65740	0.24423	-0.03943	0.28106	-0.07045	0.10655
27	0.24236	0.02192	-0.14185	0.04639	0.01974	0.06124	0.52904	0.14429	0.16742	0.06703	-0.03817	0.01287	0.42347	0.09581	-0.05674	0.22923	-0.17497	-0.00934	0.65198	0.20970	-0.03403	0.38609	0.12670	-0.02704	0.25284	-0.12465	-0.02902	0.21965	-0.18358	0.00868	0.65461	0.23747	-0.03488	0.26771	-0.08421	0.10865
28	0.23826	0.02231	-0.14921	0.04722	0.02020	0.06351	0.53321	0.14081	0.16851	0.06134	-0.03387	0.01358	0.43651	0.10260	-0.05336	0.23290	-0.17926	-0.00996	0.65493	0.21185	-0.03064	0.38840	0.13076	-0.02182	0.25410	-0.13506	-0.03151	0.20895	-0.19351	0.01031	0.65298	0.22884	-0.02967	0.25708	-0.08900	0.11196
29	0.24077	0.02378	-0.14744	0.04871	0.02152	0.06583	0.53801	0.13850	0.16742	0.05680	-0.03044	0.01409	0.44807	0.10724	-0.05075	0.24145	-0.17368	-0.00917	0.66008	0.21263	-0.02807	0.39148	0.13073	-0.01858	0.26085	-0.13670	-0.03330	0.20719	-0.19534	0.01231	0.65241	0.21907	-0.02436	0.25360	-0.08404	0.11624
30	0.24885	0.02542	-0.13720	0.05088	0.02371	0.06793	0.54397	0.13710	0.16369	0.05394	-0.02806	0.01447	0.45826	0.10958	-0.04901	0.25154	-0.15968	-0.00700	0.66807	0.21142	-0.02621	0.39651	0.12502	-0.01730	0.27143	-0.12973	-0.03389	0.21274	-0.18925	0.01454	0.65305	0.20872	-0.01970	0.25969	-0.07015	0.12118
31	0.26074	0.02709	-0.11977	0.05325	0.02661	0.06966	0.55177	0.13589	0.15715	0.05316	-0.02674	0.01473	0.46812	0.10937	-0.04809	0.26160	-0.13879	-0.00386	0.67885	0.20807	-0.02495	0.40494	0.11317	-0.01756	0.28394	-0.11521	-0.03307	0.22250	-0.17587	0.01690	0.65517	0.19797	-0.01635	0.27492	-0.04921	0.12647
32	0.27450	0.02930	-0.09667	0.05525	0.02997	0.07098	0.56199	0.13468	0.14836	0.05460	-0.02630	0.01480	0.47940	0.10693	-0.04772	0.27080	-0.11261	-0.00023	0.69220	0.20323	-0.02410	0.41673	0.09623	-0.01875	0.29634	-0.09475	-0.03103	0.23443	-0.15600	0.01934	0.65964	0.18704	-0.01463	0.29641	-0.02333	0.13180
33	0.28786	0.03228	-0.06952	0.05634	0.03349	0.07199	0.57462	0.13403	0.13865	0.05797	-0.02642	0.01454	0.49342	0.10329	-0.04750	0.27787	-0.08283	0.00356	0.70756	0.19815	-0.02349	0.42983	0.07659	-0.02019	0.30638	-0.07014	-0.02836	0.24722	-0.13055	0.02186	0.66770	0.17658	-0.01448	0.31998	0.00544	0.13689
34	0.29872	0.03599	-0.03999	0.05640	0.03693	0.07286	0.58921	0.13445	0.12990	0.06248	-0.02660	0.01386	0.51068	0.10007	-0.04680	0.28113	-0.05153	0.00743	0.72410	0.19425	-0.02289	0.44211	0.05747	-0.02140	0.31299	-0.04308	-0.02576	0.25934	-0.10084	0.02441	0.67994	0.16780	-0.01530	0.34142	0.03548	0.14166
