	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d
19	0.09637	0.08689	0.09035	0.03919	-0.10642	0.03460	0.08203	0.09818	-0.10716	0.06198	-0.03720	0.04904	0.00239	-0.00023	0.04669	0.04094	-0.13723	-0.11151	0.01979	0.03084	0.21430	-0.09625	-0.05015	-0.03648	-0.04061	-0.05229	0.05576	0.08300	0.03845	0.10211	0.13850	-0.14203	-0.14031	0.09644	0.23345	-0.22837	-0.10046	-0.04795	0.00554	0.19737	0.16168	0.19197	0.13741	0.07633	0.09047	-0.07384	-0.07619	-0.06383	0.02836	-0.05014	0.08324	-0.12385	-0.15259	-0.06914	-0.05281	-0.11128	-0.05397
20	0.11478	0.09116	0.09393	0.04105	-0.11164	0.03465	0.09261	0.10362	-0.11419	0.06435	-0.03157	0.04981	0.00746	0.01748	0.04843	0.04357	-0.14010	-0.11896	0.02314	0.04587	0.23873	-0.10932	-0.05639	-0.03996	-0.04292	-0.04675	0.06528	0.09763	0.06440	0.10797	0.14579	-0.14696	-0.14705	0.10571	0.24847	-0.24083	-0.10397	-0.03867	0.01247	0.21576	0.17583	0.22487	0.14255	0.07833	0.09089	-0.07932	-0.07927	-0.06983	0.02920	-0.04272	0.09245	-0.13071	-0.15915	-0.07322	-0.05155	-0.10195	-0.04848
21	0.13099	0.09688	0.09691	0.04307	-0.11641	0.03522	0.10384	0.10878	-0.12156	0.06657	-0.02630	0.05042	0.00755	0.03755	0.04911	0.04635	-0.14302	-0.12566	0.03048	0.06267	0.26206	-0.12319	-0.06307	-0.04426	-0.04598	-0.04002	0.07432	0.10722	0.08671	0.11414	0.15253	-0.15223	-0.15354	0.11782	0.26283	-0.25291	-0.10713	-0.02982	0.01682	0.23613	0.18484	0.25693	0.14696	0.07780	0.09144	-0.08396	-0.08158	-0.07491	0.03254	-0.03812	0.10045	-0.13865	-0.16559	-0.07767	-0.05073	-0.09230	-0.04272
22	0.14488	0.10340	0.09887	0.04515	-0.12092	0.03640	0.11693	0.11211	-0.12949	0.06853	-0.02165	0.05086	0.00497	0.05755	0.04833	0.04930	-0.14604	-0.13151	0.04304	0.07967	0.28244	-0.13857	-0.07024	-0.04902	-0.04907	-0.03249	0.08228	0.11424	0.10406	0.11970	0.15752	-0.15876	-0.15987	0.13182	0.27830	-0.26402	-0.11039	-0.02183	0.01860	0.25658	0.19162	0.28516	0.15085	0.07440	0.09200	-0.08794	-0.08323	-0.07911	0.04230	-0.03087	0.10873	-0.14839	-0.17226	-0.08305	-0.05001	-0.08296	-0.03769
23	0.15662	0.10917	0.09977	0.04703	-0.12535	0.03822	0.13193	0.11305	-0.13805	0.07018	-0.01770	0.05104	0.00268	0.07563	0.04654	0.05221	-0.14924	-0.13657	0.05943	0.09596	0.29968	-0.15559	-0.07780	-0.05379	-0.05151	-0.02459	0.08851	0.12112	0.11702	0.12406	0.15995	-0.16709	-0.16615	0.14680	0.29473	-0.27350	-0.11431	-0.01500	0.01838	0.27446	0.19767	0.30778	0.15432	0.06929	0.09200	-0.09162	-0.08420	-0.08256	0.05842	-0.01797	0.11838	-0.16035	-0.17931	-0.08972	-0.04895	-0.07437	-0.03410
24	0.16660	0.11305	0.09974	0.04846	-0.12982	0.04065	0.14813	0.11252	-0.14705	0.07153	-0.01442	0.05076	0.00302	0.09024	0.04445	0.05481	-0.15267	-0.14107	0.07786	0.11187	0.31465	-0.17369	-0.08559	-0.05828	-0.05271	-0.01683	0.09244	0.12995	0.12694	0.12690	0.15982	-0.17720	-0.17245	0.16230	0.31177	-0.28102	-0.11958	-0.00938	0.01715	0.28905	0.20267	0.32434	0.15730	0.06406	0.09082	-0.09540	-0.08453	-0.08544	0.07785	-0.00154	0.13024	-0.17409	-0.18660	-0.09753	-0.04725	-0.06667	-0.03210
25	0.17575	0.11493	0.09908	0.04940	-0.13440	0.04353	0.16473	0.11133	-0.15627	0.07263	-0.01162	0.04980	0.00726	0.10025	0.04253	0.05694	-0.15637	-0.14528	0.09653	0.12844	0.32843	-0.19175	-0.09370	-0.06239	-0.05226	-0.00964	0.09373	0.14290	0.13480	0.12847	0.15800	-0.18852	-0.17872	0.17760	0.32889	-0.28683	-0.12678	-0.00481	0.01588	0.30140	0.20790	0.33574	0.15963	0.05970	0.08830	-0.09960	-0.08439	-0.08791	0.09649	0.01702	0.14444	-0.18889	-0.19392	-0.10587	-0.04477	-0.05977	-0.03128
26	0.18478	0.11539	0.09808	0.05018	-0.13904	0.04659	0.18093	0.10984	-0.16548	0.07355	-0.00909	0.04807	0.01496	0.10588	0.04091	0.05813	-0.16038	-0.14947	0.11306	0.14635	0.34136	-0.20853	-0.10236	-0.06616	-0.05006	-0.00334	0.09239	0.16053	0.14119	0.12953	0.15562	-0.20009	-0.18490	0.19180	0.34524	-0.29154	-0.13596	-0.00100	0.01531	0.31253	0.21514	0.34320	0.16139	0.05607	0.08492	-0.10435	-0.08398	-0.09011	0.11173	0.03745	0.16042	-0.20410	-0.20112	-0.11410	-0.04154	-0.05346	-0.03099
27	0.19372	0.11531	0.09699	0.05120	-0.14363	0.04960	0.19568	0.10817	-0.17441	0.07427	-0.00669	0.04563	0.02458	0.10850	0.03957	0.05818	-0.16476	-0.15382	0.12458	0.16551	0.35276	-0.22288	-0.11166	-0.06969	-0.04644	0.00180	0.08886	0.18040	0.14681	0.13084	0.15362	-0.21085	-0.19100	0.20331	0.35981	-0.29555	-0.14654	0.00234	0.01579	0.32345	0.22451	0.34782	0.16286	0.05237	0.08148	-0.10948	-0.08347	-0.09205	0.12338	0.05892	0.17715	-0.21903	-0.20819	-0.12173	-0.03784	-0.04747	-0.03058
28	0.20257	0.11544	0.09593	0.05266	-0.14807	0.05236	0.20795	0.10646	-0.18268	0.07470	-0.00434	0.04274	0.03469	0.10970	0.03825	0.05739	-0.16965	-0.15833	0.13056	0.18531	0.36176	-0.23401	-0.12150	-0.07315	-0.04201	0.00572	0.08394	0.19912	0.15267	0.13272	0.15257	-0.21995	-0.19715	0.21073	0.37125	-0.29907	-0.15771	0.00545	0.01737	0.33565	0.23579	0.35036	0.16416	0.04787	0.07854	-0.11468	-0.08298	-0.09374	0.13218	0.07943	0.19237	-0.23265	-0.21517	-0.12821	-0.03407	-0.04158	-0.02954
29	0.21131	0.11607	0.09501	0.05463	-0.15231	0.05479	0.21724	0.10479	-0.19007	0.07483	-0.00200	0.03974	0.04435	0.11061	0.03661	0.05630	-0.17521	-0.16295	0.13348	0.20439	0.36795	-0.24166	-0.13167	-0.07670	-0.03744	0.00857	0.07856	0.21435	0.15999	0.13481	0.15277	-0.22697	-0.20348	0.21492	0.37859	-0.30250	-0.16876	0.00852	0.01977	0.34940	0.24879	0.35167	0.16559	0.04257	0.07640	-0.11972	-0.08267	-0.09514	0.13857	0.09657	0.20348	-0.24412	-0.22198	-0.13313	-0.03063	-0.03564	-0.02770
30	0.21997	0.11701	0.09434	0.05690	-0.15633	0.05691	0.22400	0.10299	-0.19642	0.07473	0.00035	0.03694	0.05317	0.11188	0.03439	0.05545	-0.18149	-0.16759	0.13593	0.22125	0.37154	-0.24624	-0.14200	-0.08026	-0.03308	0.01059	0.07359	0.22485	0.16993	0.13641	0.15417	-0.23196	-0.21005	0.21836	0.38194	-0.30613	-0.17896	0.01163	0.02264	0.36328	0.26384	0.35285	0.16752	0.03738	0.07507	-0.12434	-0.08266	-0.09622	0.14389	0.10949	0.20962	-0.25288	-0.22847	-0.13645	-0.02782	-0.02954	-0.02519
31	0.22828	0.11794	0.09396	0.05909	-0.16015	0.05882	0.22929	0.10074	-0.20172	0.07447	0.00275	0.03455	0.06092	0.11389	0.03149	0.05529	-0.18834	-0.17211	0.13949	0.23515	0.37263	-0.24856	-0.15230	-0.08360	-0.02896	0.01206	0.06961	0.23028	0.18304	0.13692	0.15638	-0.23535	-0.21684	0.22221	0.38317	-0.30988	-0.18791	0.01483	0.02576	0.37550	0.27949	0.35485	0.16986	0.03339	0.07440	-0.12847	-0.08303	-0.09690	0.15008	0.11925	0.21233	-0.25866	-0.23453	-0.13830	-0.02576	-0.02321	-0.02237
32	0.23555	0.11860	0.09391	0.06090	-0.16377	0.06063	0.23377	0.09803	-0.20600	0.07412	0.00520	0.03273	0.06733	0.11677	0.02813	0.05600	-0.19545	-0.17643	0.14482	0.24610	0.36994	-0.24935	-0.16236	-0.08641	-0.02493	0.01323	0.06693	0.23127	0.19797	0.13611	0.15886	-0.23766	-0.22377	0.22609	0.38517	-0.31329	-0.19579	0.01808	0.02910	0.38507	0.29264	0.35780	0.17265	0.03153	0.07406	-0.13223	-0.08390	-0.09698	0.15618	0.12753	0.21431	-0.26172	-0.24011	-0.13899	-0.02443	-0.01670	-0.01968
33	0.24130	0.11884	0.09417	0.06216	-0.16720	0.06242	0.23735	0.09502	-0.20933	0.07377	0.00774	0.03154	0.07240	0.12042	0.02484	0.05739	-0.20244	-0.18056	0.15159	0.25436	0.36216	-0.24925	-0.17194	-0.08829	-0.02073	0.01435	0.06559	0.22891	0.21264	0.13411	0.16122	-0.23924	-0.23078	0.22942	0.38917	-0.31577	-0.20294	0.02141	0.03274	0.39211	0.30241	0.36023	0.17583	0.03224	0.07353	-0.13580	-0.08532	-0.09626	0.15911	0.13561	0.21740	-0.26257	-0.24506	-0.13882	-0.02387	-0.01024	-0.01732
34	0.24529	0.11824	0.09469	0.06298	-0.17036	0.06418	0.23979	0.09196	-0.21169	0.07352	0.01043	0.03097	0.07717	0.12426	0.02216	0.05909	-0.20905	-0.18453	0.15835	0.26051	0.34978	-0.24847	-0.18074	-0.08901	-0.01599	0.01562	0.06545	0.22400	0.22580	0.13113	0.16327	-0.24009	-0.23773	0.23221	0.39390	-0.31695	-0.20937	0.02477	0.03692	0.39675	0.30931	0.35974	0.17961	0.03528	0.07231	-0.13932	-0.08729	-0.09451	0.15826	0.14360	0.22175	-0.26207	-0.24909	-0.13785	-0.02402	-0.00412	-0.01516
35	0.24722	0.11637	0.09525	0.06365	-0.17311	0.06591	0.24131	0.08869	-0.21314	0.07345	0.01331	0.03093	0.08327	0.12721	0.02047	0.06067	-0.21518	-0.18835	0.16297	0.26544	0.33428	-0.24657	-0.18852	-0.08857	-0.01057	0.01720	0.06624	0.21660	0.23668	0.12691	0.16502	-0.23979	-0.24442	0.23447	0.39753	-0.31684	-0.21509	0.02808	0.04182	0.39874	0.31296	0.35511	0.18417	0.03954	0.06994	-0.14276	-0.08977	-0.09148	0.15872	0.15071	0.22635	-0.26142	-0.25200	-0.13614	-0.02473	0.00135	-0.01290
36	0.24695	0.11366	0.09542	0.06450	-0.17525	0.06763	0.24199	0.08483	-0.21378	0.07358	0.01636	0.03132	0.09075	0.12824	0.01987	0.06160	-0.22087	-0.19207	0.16403	0.26986	0.31689	-0.24280	-0.19521	-0.08716	-0.00464	0.01922	0.06759	0.20597	0.24498	0.12109	0.16660	-0.23784	-0.25052	0.23577	0.39817	-0.31562	-0.22004	0.03135	0.04755	0.39845	0.31366	0.34663	0.18932	0.04345	0.06605	-0.14598	-0.09253	-0.08694	0.16462	0.15624	0.23037	-0.26160	-0.25385	-0.13393	-0.02576	0.00590	-0.01034
37	0.24453	0.11105	0.09488	0.06577	-0.17657	0.06946	0.24152	0.08020	-0.21365	0.07391	0.01954	0.03205	0.09779	0.12709	0.02011	0.06144	-0.22608	-0.19565	0.16258	0.27406	0.29859	-0.23682	-0.20078	-0.08498	0.00153	0.02175	0.06916	0.19221	0.25095	0.11356	0.16808	-0.23382	-0.25576	0.23576	0.39384	-0.31354	-0.22396	0.03473	0.05400	0.39684	0.31234	0.33452	0.19463	0.04591	0.06041	-0.14873	-0.09522	-0.08071	0.17418	0.16006	0.23305	-0.26287	-0.25492	-0.13135	-0.02680	0.00942	-0.00747
38	0.24010	0.10915	0.09338	0.06755	-0.17684	0.07150	0.23955	0.07526	-0.21277	0.07452	0.02274	0.03296	0.10250	0.12408	0.02075	0.05995	-0.23069	-0.19896	0.16063	0.27795	0.28072	-0.22888	-0.20519	-0.08201	0.00755	0.02483	0.07061	0.17679	0.25448	0.10455	0.16935	-0.22746	-0.25991	0.23416	0.38437	-0.31097	-0.22656	0.03829	0.06078	0.39459	0.30954	0.31870	0.19950	0.04651	0.05302	-0.15070	-0.09745	-0.07273	0.18214	0.16258	0.23388	-0.26471	-0.25541	-0.12844	-0.02751	0.01186	-0.00453
39	0.23369	0.10812	0.09074	0.06974	-0.17590	0.07390	0.23631	0.07108	-0.21114	0.07551	0.02583	0.03384	0.10368	0.11940	0.02104	0.05718	-0.23460	-0.20170	0.15805	0.28127	0.26507	-0.21956	-0.20840	-0.07807	0.01317	0.02838	0.07158	0.16086	0.25516	0.09456	0.17002	-0.21872	-0.26284	0.23066	0.37271	-0.30833	-0.22764	0.04205	0.06740	0.39135	0.30627	0.29912	0.20318	0.04522	0.04399	-0.15153	-0.09880	-0.06309	0.18577	0.16432	0.23266	-0.26660	-0.25529	-0.12524	-0.02750	0.01336	-0.00181
40	0.22505	0.10801	0.08684	0.07206	-0.17358	0.07671	0.23237	0.06849	-0.20883	0.07693	0.02873	0.03449	0.10065	0.11334	0.02008	0.05342	-0.23764	-0.20349	0.15350	0.28336	0.25271	-0.20940	-0.21043	-0.07299	0.01819	0.03230	0.07174	0.14318	0.25332	0.08419	0.16961	-0.20775	-0.26449	0.22524	0.36260	-0.30604	-0.22719	0.04610	0.07341	0.38581	0.30342	0.27564	0.20475	0.04194	0.03387	-0.15079	-0.09885	-0.05203	0.18596	0.16581	0.22974	-0.26840	-0.25433	-0.12182	-0.02642	0.01413	0.00043
41	0.21378	0.10836	0.08157	0.07395	-0.16976	0.07985	0.22781	0.06736	-0.20589	0.07879	0.03139	0.03482	0.09402	0.10663	0.01713	0.04906	-0.23956	-0.20383	0.14643	0.28328	0.24351	-0.19865	-0.21143	-0.06676	0.02243	0.03645	0.07090	0.12244	0.24938	0.07389	0.16762	-0.19486	-0.26472	0.21815	0.35467	-0.30427	-0.22529	0.05046	0.07855	0.37626	0.30027	0.24745	0.20306	0.03649	0.02374	-0.14806	-0.09735	-0.03991	0.18369	0.16721	0.22556	-0.27010	-0.25234	-0.11825	-0.02415	0.01442	0.00205
42	0.19970	0.10824	0.07479	0.07483	-0.16433	0.08309	0.22224	0.06709	-0.20238	0.08088	0.03378	0.03490	0.08582	0.09964	0.01184	0.04447	-0.24009	-0.20230	0.13706	0.28045	0.23628	-0.18731	-0.21155	-0.05968	0.02566	0.04066	0.06917	0.09918	0.24351	0.06351	0.16345	-0.18036	-0.26324	0.20983	0.34727	-0.30285	-0.22223	0.05511	0.08284	0.36108	0.29478	0.21387	0.19713	0.02837	0.01475	-0.14300	-0.09422	-0.02709	0.17826	0.16798	0.22075	-0.27140	-0.24921	-0.11482	-0.02089	0.01455	0.00309
43	0.18268	0.10713	0.06653	0.07439	-0.15720	0.08612	0.21543	0.06694	-0.19841	0.08293	0.03591	0.03487	0.07781	0.09195	0.00425	0.03986	-0.23888	-0.19858	0.12654	0.27503	0.22937	-0.17530	-0.21094	-0.05229	0.02754	0.04475	0.06687	0.07340	0.23618	0.05299	0.15667	-0.16440	-0.25967	0.20121	0.33825	-0.30155	-0.21840	0.05992	0.08648	0.33888	0.28456	0.17597	0.18672	0.01743	0.00781	-0.13544	-0.08939	-0.01405	0.16923	0.16747	0.21632	-0.27198	-0.24490	-0.11190	-0.01699	0.01487	0.00382
44	0.16261	0.10517	0.05725	0.07260	-0.14837	0.08855	0.20819	0.06566	-0.19412	0.08475	0.03776	0.03479	0.06991	0.08284	-0.00525	0.03542	-0.23562	-0.19256	0.11680	0.26743	0.22203	-0.16276	-0.20961	-0.04508	0.02774	0.04850	0.06437	0.04412	0.22784	0.04291	0.14714	-0.14714	-0.25355	0.19281	0.32605	-0.29997	-0.21406	0.06464	0.08948	0.30890	0.26776	0.13688	0.17250	0.00436	0.00365	-0.12541	-0.08291	-0.00139	0.16193	0.16536	0.21307	-0.27191	-0.23976	-0.10982	-0.01286	0.01565	0.00457
45	0.13990	0.10261	0.04769	0.06972	-0.13800	0.08998	0.20173	0.06261	-0.18963	0.08612	0.03927	0.03465	0.06088	0.07175	-0.01603	0.03107	-0.23013	-0.18433	0.10941	0.25815	0.21469	-0.15011	-0.20739	-0.03849	0.02621	0.05175	0.06189	0.01182	0.21726	0.03448	0.13516	-0.12896	-0.24448	0.18458	0.31158	-0.29751	-0.20938	0.06899	0.09158	0.27178	0.24475	0.10107	0.15589	-0.00953	0.00276	-0.11312	-0.07509	0.01014	0.16301	0.16147	0.21096	-0.27107	-0.23433	-0.10877	-0.00889	0.01703	0.00560
46	0.11565	0.09918	0.03880	0.06629	-0.12642	0.09003	0.19550	0.05934	-0.18495	0.08674	0.04040	0.03440	0.04919	0.05838	-0.02719	0.02647	-0.22231	-0.17408	0.10427	0.24816	0.20821	-0.13772	-0.20417	-0.03293	0.02325	0.05437	0.05964	-0.02057	0.20106	0.02937	0.12156	-0.11056	-0.23222	0.17645	0.29698	-0.29367	-0.20475	0.07272	0.09251	0.23017	0.21833	0.07298	0.13888	-0.02268	0.00518	-0.09906	-0.06648	0.01979	0.16454	0.15583	0.20955	-0.26876	-0.22878	-0.10884	-0.00539	0.01898	0.00709
47	0.09091	0.09467	0.03149	0.06300	-0.11417	0.08841	0.18849	0.05699	-0.18008	0.08641	0.04113	0.03403	0.03326	0.04286	-0.03761	0.02125	-0.21229	-0.16206	0.10055	0.23859	0.20282	-0.12575	-0.19989	-0.02870	0.01928	0.05628	0.05778	-0.05009	0.17705	0.02887	0.10748	-0.09305	-0.21679	0.16815	0.28292	-0.28817	-0.20049	0.07554	0.09224	0.18768	0.19152	0.05412	0.12347	-0.03378	0.01076	-0.08424	-0.05768	0.02693	0.15702	0.14906	0.20881	-0.26477	-0.22282	-0.11002	-0.00254	0.02132	0.00911
48	0.06621	0.08941	0.02633	0.06049	-0.10190	0.08495	0.18171	0.05509	-0.17517	0.08530	0.04151	0.03356	0.01231	0.02584	-0.04616	0.01520	-0.20036	-0.14855	0.09783	0.22961	0.19799	-0.11427	-0.19455	-0.02592	0.01468	0.05751	0.05651	-0.07525	0.14677	0.03275	0.09427	-0.07780	-0.19863	0.15929	0.26937	-0.28103	-0.19676	0.07723	0.09102	0.14676	0.16538	0.04169	0.11111	-0.04207	0.01921	-0.06983	-0.04926	0.03112	0.14822	0.14198	0.20934	-0.26035	-0.21622	-0.11223	-0.00035	0.02380	0.01166
49	0.04207	0.08383	0.02337	0.05913	-0.09019	0.07976	0.17645	0.05310	-0.17041	0.08370	0.04162	0.03305	-0.01214	0.00868	-0.05216	0.00850	-0.18705	-0.13383	0.09586	0.22094	0.19313	-0.10343	-0.18816	-0.02457	0.00984	0.05807	0.05596	-0.09556	0.11428	0.03924	0.08292	-0.06572	-0.17862	0.15030	0.25678	-0.27259	-0.19354	0.07760	0.08935	0.10789	0.13964	0.03171	0.10238	-0.04714	0.02988	-0.05667	-0.04166	0.03223	0.14721	0.13507	0.21227	-0.25684	-0.20888	-0.11531	0.00127	0.02618	0.01473
50	0.01967	0.07787	0.02234	0.05883	-0.07951	0.07329	0.17250	0.05178	-0.16573	0.08159	0.04158	0.03251	-0.03721	-0.00759	-0.05550	0.00171	-0.17330	-0.11831	0.09439	0.21292	0.18787	-0.09348	-0.18059	-0.02461	0.00525	0.05782	0.05610	-0.10930	0.08343	0.04618	0.07402	-0.05704	-0.15807	0.14180	0.24518	-0.26293	-0.19051	0.07653	0.08781	0.07141	0.11467	0.02226	0.09710	-0.04889	0.04174	-0.04529	-0.03509	0.03053	0.15083	0.12822	0.21878	-0.25395	-0.20071	-0.11905	0.00249	0.02828	0.01835
51	0.00002	0.07112	0.02278	0.05902	-0.07015	0.06620	0.16892	0.05200	-0.16096	0.07887	0.04148	0.03186	-0.06155	-0.02326	-0.05644	-0.00443	-0.15998	-0.10258	0.09322	0.20617	0.18186	-0.08503	-0.17177	-0.02591	0.00153	0.05657	0.05683	-0.11386	0.05566	0.05222	0.06759	-0.05130	-0.13823	0.13425	0.23425	-0.25231	-0.18730	0.07403	0.08683	0.03870	0.09102	0.01341	0.09437	-0.04745	0.05362	-0.03596	-0.02963	0.02665	0.15215	0.12077	0.22871	-0.25051	-0.19162	-0.12320	0.00348	0.02999	0.02261
52	-0.01648	0.06450	0.02429	0.05925	-0.06221	0.05913	0.16480	0.05320	-0.15607	0.07552	0.04147	0.03112	-0.08473	-0.03919	-0.05556	-0.00947	-0.14781	-0.08727	0.09200	0.20066	0.17483	-0.07859	-0.16198	-0.02813	-0.00093	0.05430	0.05808	-0.10989	0.03090	0.05717	0.06297	-0.04770	-0.12003	0.12789	0.22402	-0.24138	-0.18365	0.07036	0.08662	0.01226	0.07033	0.00496	0.09342	-0.04321	0.06468	-0.02876	-0.02530	0.02139	0.14938	0.11229	0.23735	-0.24564	-0.18157	-0.12760	0.00440	0.03122	0.02769
53	-0.02975	0.05980	0.02658	0.05920	-0.05568	0.05264	0.15917	0.05338	-0.15112	0.07171	0.04164	0.03041	-0.10529	-0.05586	-0.05318	-0.01335	-0.13728	-0.07300	0.09027	0.19553	0.16661	-0.07434	-0.15186	-0.03074	-0.00213	0.05114	0.05980	-0.10140	0.00932	0.06148	0.05952	-0.04542	-0.10395	0.12248	0.21436	-0.23060	-0.17945	0.06590	0.08729	-0.00562	0.05500	-0.00439	0.09373	-0.03647	0.07437	-0.02362	-0.02204	0.01555	0.14446	0.10281	0.23686	-0.23909	-0.17077	-0.13213	0.00545	0.03188	0.03377
54	-0.04007	0.05777	0.02945	0.05863	-0.05043	0.04706	0.15135	0.05106	-0.14618	0.06777	0.04202	0.02997	-0.12141	-0.07291	-0.04923	-0.01613	-0.12855	-0.06025	0.08715	0.18965	0.15716	-0.07174	-0.14199	-0.03309	-0.00223	0.04728	0.06184	-0.09249	-0.00875	0.06507	0.05684	-0.04375	-0.09010	0.11773	0.20480	-0.22026	-0.17476	0.06108	0.08882	-0.01475	0.04582	-0.01597	0.09494	-0.02761	0.08228	-0.02029	-0.01985	0.00980	0.13889	0.09289	0.22253	-0.23116	-0.15973	-0.13674	0.00669	0.03182	0.04092
55	-0.04772	0.05790	0.03250	0.05730	-0.04626	0.04251	0.14207	0.04700	-0.14138	0.06409	0.04257	0.02999	-0.13202	-0.08901	-0.04345	-0.01797	-0.12155	-0.04931	0.08251	0.18245	0.14645	-0.07021	-0.13278	-0.03458	-0.00157	0.04286	0.06395	-0.08486	-0.02326	0.06688	0.05483	-0.04210	-0.07833	0.11314	0.19529	-0.21050	-0.16995	0.05630	0.09094	-0.01674	0.04203	-0.03014	0.09671	-0.01752	0.08800	-0.01845	-0.01865	0.00455	0.13417	0.08412	0.19842	-0.22233	-0.14909	-0.14164	0.00816	0.03092	0.04901
56	-0.05272	0.05931	0.03518	0.05501	-0.04292	0.03893	0.13321	0.04344	-0.13691	0.06101	0.04315	0.03057	-0.13670	-0.10224	-0.03580	-0.01904	-0.11600	-0.04022	0.07735	0.17430	0.13411	-0.06948	-0.12450	-0.03463	-0.00039	0.03802	0.06583	-0.07814	-0.03448	0.06567	0.05348	-0.04010	-0.06831	0.10842	0.18633	-0.20131	-0.16530	0.05188	0.09327	-0.01398	0.04258	-0.04610	0.09833	-0.00738	0.09097	-0.01768	-0.01823	0.00006	0.13029	0.07801	0.17690	-0.21321	-0.13945	-0.14742	0.00984	0.02909	0.05766
57	-0.05533	0.06106	0.03704	0.05180	-0.04017	0.03620	0.12605	0.04179	-0.13275	0.05896	0.04362	0.03162	-0.13546	-0.11104	-0.02670	-0.01951	-0.11156	-0.03285	0.07227	0.16605	0.11958	-0.06860	-0.11738	-0.03274	0.00133	0.03287	0.06715	-0.07175	-0.04345	0.06113	0.05296	-0.03761	-0.05969	0.10380	0.17842	-0.19264	-0.16079	0.04796	0.09546	-0.00950	0.04609	-0.06222	0.09922	0.00154	0.09066	-0.01767	-0.01824	-0.00358	0.12644	0.07404	0.16784	-0.20446	-0.13103	-0.15433	0.01167	0.02624	0.06627
58	-0.05622	0.06205	0.03780	0.04800	-0.03779	0.03414	0.12063	0.04288	-0.12867	0.05820	0.04384	0.03298	-0.12922	-0.11481	-0.01703	-0.01957	-0.10780	-0.02693	0.06663	0.15830	0.10274	-0.06638	-0.11155	-0.02879	0.00375	0.02750	0.06761	-0.06590	-0.05102	0.05366	0.05321	-0.03463	-0.05227	0.09955	0.17135	-0.18441	-0.15643	0.04465	0.09738	-0.00571	0.04983	-0.07671	0.09900	0.00833	0.08703	-0.01820	-0.01841	-0.00629	0.12204	0.07127	0.17319	-0.19618	-0.12371	-0.16192	0.01356	0.02215	0.07414
