	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_2.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0002_3.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d	2014_03_19_PC004_BAREFOOT_GAIT0003_1.c3d
21	0.07442	0.11854	-0.25780	0.04659	0.17923	0.03474	0.29094	0.11066	-0.09620	0.10093	0.03938	0.05115	-0.00928	0.03658	-0.23128	-0.24354	0.20109	0.20601	0.25678	0.17293	0.23171	-0.15536	-0.11838	0.05931	0.02279	0.01798	0.09930	-0.00842	-0.05509	-0.31573	-0.33045	0.19461	0.15452	0.52955	0.36628	0.02367	-0.04330	0.07471	0.08340	0.11354	0.16151	0.28208	-0.23793	-0.20490	-0.24074	0.11671	0.16828	0.21341	0.28233	0.24677	0.24116	-0.20604	-0.21224	-0.11722	-0.03839	-0.01970	0.07497
22	0.08880	0.13103	-0.26533	0.04992	0.18353	0.03522	0.32024	0.11483	-0.08993	0.10766	0.03829	0.05358	-0.01457	0.06090	-0.23474	-0.25410	0.20770	0.20737	0.30221	0.19619	0.24931	-0.16650	-0.10302	0.07510	0.02216	0.01574	0.10069	-0.01237	-0.04364	-0.32860	-0.34081	0.20263	0.15592	0.56576	0.39459	0.03984	-0.03634	0.07435	0.08661	0.13710	0.17176	0.32238	-0.24729	-0.20648	-0.24526	0.11944	0.17641	0.21526	0.31899	0.27683	0.25805	-0.21464	-0.19951	-0.11433	-0.04208	-0.02534	0.07417
23	0.10351	0.13998	-0.27375	0.05435	0.18953	0.03564	0.35311	0.11842	-0.08571	0.11288	0.03730	0.05585	-0.01319	0.08074	-0.24198	-0.26183	0.21646	0.20783	0.35171	0.22013	0.26856	-0.17434	-0.08969	0.08574	0.02030	0.01517	0.10331	-0.00958	-0.03138	-0.34762	-0.35175	0.21494	0.16070	0.60000	0.42652	0.05257	-0.03383	0.07359	0.08808	0.15608	0.18850	0.35342	-0.25540	-0.21066	-0.24700	0.12364	0.18656	0.21659	0.36390	0.31406	0.28002	-0.22171	-0.18950	-0.11493	-0.04554	-0.03048	0.07400
24	0.11948	0.14377	-0.28403	0.06025	0.19690	0.03618	0.38749	0.12077	-0.08271	0.11588	0.03610	0.05776	-0.00348	0.09435	-0.25338	-0.26734	0.22525	0.20868	0.40074	0.24571	0.28983	-0.17627	-0.07898	0.09070	0.01751	0.01548	0.10622	0.00326	-0.01502	-0.37345	-0.36463	0.22939	0.16870	0.63066	0.45892	0.06209	-0.03248	0.07233	0.08779	0.17093	0.21043	0.37591	-0.26351	-0.21837	-0.24751	0.12961	0.19673	0.21996	0.41150	0.35525	0.30729	-0.22598	-0.18185	-0.11892	-0.04900	-0.03494	0.07339
25	0.13731	0.14326	-0.29637	0.06758	0.20495	0.03656	0.42140	0.12133	-0.07997	0.11647	0.03447	0.05922	0.01429	0.10084	-0.26812	-0.27161	0.23229	0.21094	0.44560	0.27404	0.31289	-0.17132	-0.07096	0.09039	0.01438	0.01562	0.10851	0.02641	0.00600	-0.40425	-0.38002	0.24359	0.17871	0.65718	0.48952	0.06910	-0.02935	0.07058	0.08646	0.18504	0.23619	0.39243	-0.27278	-0.22902	-0.24879	0.13720	0.20541	0.22649	0.45653	0.39727	0.33819	-0.22664	-0.17558	-0.12543	-0.05263	-0.03864	0.07145
26	0.15647	0.14076	-0.31012	0.07541	0.21290	0.03650	0.45362	0.12009	-0.07673	0.11504	0.03243	0.06027	0.03730	0.10222	-0.28455	-0.27567	0.23682	0.21508	0.48399	0.30559	0.33672	-0.16039	-0.06534	0.08607	0.01163	0.01471	0.10950	0.05570	0.02992	-0.43612	-0.39725	0.25572	0.18883	0.68009	0.51753	0.07441	-0.02275	0.06852	0.08533	0.20032	0.26439	0.40545	-0.28393	-0.24058	-0.25275	0.14590	0.21235	0.23559	0.49706	0.43766	0.37035	-0.22330	-0.16936	-0.13315	-0.05645	-0.04162	0.06784
27	0.17513	0.13858	-0.32405	0.08228	0.22021	0.03598	0.48314	0.11740	-0.07276	0.11240	0.03023	0.06104	0.06114	0.10226	-0.30074	-0.28052	0.23925	0.22100	0.51454	0.33965	0.35935	-0.14651	-0.06187	0.07960	0.00973	0.01230	0.10899	0.08335	0.05345	-0.46451	-0.41485	0.26497	0.19716	0.69951	0.54295	0.07845	-0.01266	0.06649	0.08555	0.21719	0.29204	0.41650	-0.29680	-0.25047	-0.26042	0.15519	0.21839	0.24551	0.53301	0.47437	0.40172	-0.21624	-0.16198	-0.14091	-0.06027	-0.04392	0.06292
28	0.19168	0.13792	-0.33682	0.08706	0.22666	0.03519	0.50926	0.11404	-0.06838	0.10952	0.02817	0.06177	0.08222	0.10404	-0.31502	-0.28703	0.24095	0.22811	0.53774	0.37473	0.37897	-0.13363	-0.06031	0.07318	0.00870	0.00848	0.10736	0.10315	0.07317	-0.48591	-0.43120	0.27142	0.20255	0.71565	0.56631	0.08148	-0.00045	0.06489	0.08769	0.23629	0.31688	0.42604	-0.31046	-0.25666	-0.27149	0.16444	0.22480	0.25432	0.56446	0.50593	0.43029	-0.20640	-0.15284	-0.14809	-0.06383	-0.04561	0.05765
29	0.20535	0.13877	-0.34766	0.08951	0.23224	0.03432	0.53202	0.11121	-0.06393	0.10717	0.02651	0.06265	0.09906	0.10868	-0.32648	-0.29563	0.24353	0.23551	0.55604	0.40895	0.39453	-0.12442	-0.06028	0.06855	0.00807	0.00384	0.10530	0.11370	0.08722	-0.49904	-0.44526	0.27561	0.20511	0.72986	0.58875	0.08420	0.01197	0.06386	0.09137	0.25672	0.33799	0.43406	-0.32415	-0.25860	-0.28447	0.17301	0.23234	0.26060	0.59202	0.53139	0.45462	-0.19509	-0.14178	-0.15453	-0.06690	-0.04676	0.05326
30	0.21643	0.14041	-0.35649	0.09020	0.23711	0.03348	0.55189	0.10993	-0.05943	0.10566	0.02536	0.06367	0.11243	0.11581	-0.33498	-0.30625	0.24809	0.24231	0.57167	0.44067	0.40587	-0.11900	-0.06133	0.06658	0.00734	-0.00083	0.10352	0.11714	0.09720	-0.50506	-0.45691	0.27822	0.20595	0.74377	0.61103	0.08764	0.02295	0.06345	0.09552	0.27565	0.35634	0.44045	-0.33745	-0.25743	-0.29735	0.18064	0.24077	0.26383	0.61655	0.55115	0.47435	-0.18334	-0.12887	-0.16003	-0.06930	-0.04738	0.05058
31	0.22566	0.14170	-0.36385	0.09007	0.24138	0.03271	0.56944	0.11041	-0.05469	0.10489	0.02472	0.06471	0.12395	0.12446	-0.34102	-0.31842	0.25473	0.24778	0.58568	0.46914	0.41373	-0.11572	-0.06293	0.06706	0.00618	-0.00485	0.10248	0.11682	0.10652	-0.50690	-0.46676	0.27979	0.20654	0.75776	0.63385	0.09259	0.03164	0.06353	0.09918	0.29072	0.37184	0.44532	-0.35022	-0.25548	-0.30812	0.18734	0.24901	0.26444	0.63860	0.56702	0.48971	-0.17198	-0.11414	-0.16407	-0.07097	-0.04750	0.04974
32	0.23320	0.14159	-0.37051	0.08981	0.24508	0.03195	0.58513	0.11220	-0.04956	0.10458	0.02443	0.06557	0.13463	0.13379	-0.34544	-0.33143	0.26260	0.25161	0.59821	0.49427	0.41861	-0.11256	-0.06441	0.06888	0.00455	-0.00783	0.10228	0.11578	0.11619	-0.50757	-0.47575	0.28076	0.20803	0.77072	0.65813	0.09915	0.03829	0.06388	0.10169	0.30100	0.38274	0.44826	-0.36283	-0.25541	-0.31513	0.19332	0.25579	0.26342	0.65796	0.58091	0.50221	-0.16198	-0.09794	-0.16587	-0.07189	-0.04726	0.04999
33	0.23907	0.13975	-0.37713	0.08969	0.24820	0.03107	0.59899	0.11457	-0.04396	0.10433	0.02424	0.06613	0.14461	0.14296	-0.34926	-0.34445	0.27025	0.25391	0.60922	0.51623	0.42067	-0.10789	-0.06511	0.07056	0.00268	-0.00979	0.10274	0.11540	0.12571	-0.50884	-0.48486	0.28139	0.21084	0.78125	0.68338	0.10696	0.04380	0.06437	0.10276	0.30732	0.38985	0.44760	-0.37584	-0.25917	-0.31753	0.19879	0.26041	0.26180	0.67328	0.59409	0.51382	-0.15403	-0.08142	-0.16458	-0.07226	-0.04689	0.05033
34	0.24321	0.13605	-0.38410	0.08982	0.25069	0.02991	0.61081	0.11693	-0.03800	0.10357	0.02402	0.06641	0.15476	0.15069	-0.35341	-0.35664	0.27628	0.25515	0.61846	0.53532	0.42068	-0.10110	-0.06445	0.07074	0.00083	-0.01106	0.10356	0.11572	0.13515	-0.51100	-0.49484	0.28170	0.21471	0.78901	0.70761	0.11518	0.04899	0.06491	0.10260	0.31004	0.39428	0.44184	-0.38986	-0.26749	-0.31545	0.20384	0.26291	0.26028	0.68375	0.60646	0.52518	-0.14765	-0.06632	-0.15936	-0.07233	-0.04645	0.05012
35	0.24544	0.13065	-0.39131	0.09030	0.25251	0.02842	0.62056	0.11920	-0.03186	0.10168	0.02373	0.06652	0.16678	0.15537	-0.35864	-0.36734	0.27999	0.25598	0.62499	0.55196	0.41968	-0.09319	-0.06197	0.06835	-0.00077	-0.01219	0.10444	0.11636	0.14386	-0.51294	-0.50597	0.28160	0.21894	0.79468	0.72984	0.12281	0.05420	0.06537	0.10188	0.30882	0.39511	0.43178	-0.40505	-0.27947	-0.30977	0.20846	0.26366	0.25895	0.69058	0.61710	0.53567	-0.14104	-0.05422	-0.14982	-0.07233	-0.04589	0.04930
36	0.24586	0.12484	-0.39824	0.09132	0.25361	0.02670	0.62836	0.12151	-0.02589	0.09838	0.02342	0.06660	0.18039	0.15625	-0.36534	-0.37613	0.28161	0.25694	0.62762	0.56669	0.41822	-0.08586	-0.05734	0.06270	-0.00202	-0.01364	0.10526	0.11632	0.15081	-0.51301	-0.51796	0.28076	0.22283	0.79896	0.74988	0.12909	0.05938	0.06559	0.10135	0.30415	0.39336	0.41973	-0.42081	-0.29286	-0.30158	0.21249	0.26322	0.25742	0.69545	0.62543	0.54463	-0.13284	-0.04599	-0.13628	-0.07239	-0.04502	0.04820
37	0.24477	0.11970	-0.40404	0.09304	0.25400	0.02500	0.63430	0.12405	-0.02058	0.09393	0.02318	0.06677	0.19310	0.15405	-0.37331	-0.38284	0.28214	0.25833	0.62656	0.57986	0.41611	-0.08023	-0.05060	0.05341	-0.00286	-0.01577	0.10608	0.11558	0.15560	-0.50965	-0.53009	0.27876	0.22600	0.80223	0.76733	0.13360	0.06409	0.06554	0.10145	0.29711	0.39090	0.40705	-0.43599	-0.30475	-0.29168	0.21558	0.26211	0.25511	0.69973	0.63131	0.55124	-0.12335	-0.04161	-0.11997	-0.07256	-0.04370	0.04727
38	0.24237	0.11512	-0.40784	0.09556	0.25372	0.02370	0.63848	0.12696	-0.01652	0.08902	0.02309	0.06712	0.20315	0.15018	-0.38192	-0.38741	0.28277	0.26017	0.62304	0.59142	0.41276	-0.07691	-0.04216	0.04030	-0.00328	-0.01869	0.10705	0.11535	0.15791	-0.50172	-0.54150	0.27537	0.22841	0.80478	0.78176	0.13613	0.06785	0.06536	0.10225	0.28838	0.38791	0.39372	-0.44929	-0.31255	-0.28046	0.21731	0.26043	0.25156	0.70392	0.63511	0.55509	-0.11398	-0.04064	-0.10273	-0.07286	-0.04190	0.04680
39	0.23856	0.11110	-0.40889	0.09880	0.25275	0.02319	0.64107	0.13017	-0.01418	0.08452	0.02316	0.06766	0.21007	0.14534	-0.39027	-0.38992	0.28427	0.26221	0.61730	0.60124	0.40805	-0.07633	-0.03278	0.02352	-0.00328	-0.02232	0.10838	0.11503	0.15769	-0.48846	-0.55136	0.27058	0.23018	0.80706	0.79266	0.13654	0.07063	0.06506	0.10351	0.27756	0.38522	0.37903	-0.45938	-0.31483	-0.26805	0.21735	0.25795	0.24670	0.70805	0.63756	0.55664	-0.10601	-0.04257	-0.08647	-0.07316	-0.03979	0.04691
40	0.23278	0.10849	-0.40672	0.10248	0.25112	0.02375	0.64229	0.13357	-0.01380	0.08131	0.02340	0.06834	0.21321	0.14012	-0.39709	-0.39054	0.28669	0.26400	0.60848	0.60917	0.40207	-0.07869	-0.02341	0.00344	-0.00285	-0.02637	0.11026	0.10993	0.15592	-0.46936	-0.55890	0.26463	0.23146	0.80956	0.79953	0.13517	0.07266	0.06464	0.10484	0.26391	0.38462	0.36174	-0.46495	-0.31151	-0.25468	0.21556	0.25471	0.24079	0.71289	0.63941	0.55720	-0.10018	-0.04675	-0.07261	-0.07329	-0.03757	0.04758
41	0.22478	0.10745	-0.40116	0.10613	0.24885	0.02526	0.64223	0.13698	-0.01533	0.07999	0.02383	0.06913	0.21300	0.13567	-0.40112	-0.38938	0.28933	0.26509	0.59596	0.61509	0.39498	-0.08390	-0.01500	-0.01916	-0.00183	-0.03046	0.11284	0.09721	0.15368	-0.44487	-0.56332	0.25781	0.23244	0.81209	0.80163	0.13249	0.07419	0.06411	0.10608	0.24764	0.38628	0.33994	-0.46486	-0.30361	-0.24095	0.21196	0.25106	0.23429	0.71933	0.64087	0.55788	-0.09697	-0.05226	-0.06203	-0.07322	-0.03539	0.04849
42	0.21539	0.10708	-0.39227	0.10933	0.24592	0.02730	0.64066	0.14016	-0.01852	0.08064	0.02447	0.07005	0.21229	0.13235	-0.40145	-0.38654	0.29112	0.26512	0.57939	0.61908	0.38704	-0.09178	-0.00845	-0.04278	-0.00004	-0.03425	0.11620	0.08028	0.15222	-0.41627	-0.56386	0.25051	0.23312	0.81386	0.79892	0.12879	0.07534	0.06345	0.10750	0.22964	0.38891	0.31201	-0.45828	-0.29215	-0.22736	0.20668	0.24726	0.22763	0.72631	0.64121	0.55950	-0.09655	-0.05801	-0.05472	-0.07304	-0.03339	0.04935
43	0.20527	0.10702	-0.38016	0.11171	0.24221	0.02946	0.63729	0.14301	-0.02291	0.08268	0.02539	0.07114	0.21404	0.12907	-0.39750	-0.38191	0.29125	0.26395	0.55904	0.62141	0.37828	-0.10201	-0.00446	-0.06551	0.00277	-0.03750	0.12018	0.06211	0.15314	-0.38501	-0.55990	0.24306	0.23321	0.81456	0.79173	0.12413	0.07605	0.06270	0.10946	0.21011	0.39055	0.27787	-0.44495	-0.27770	-0.21419	0.19982	0.24313	0.22102	0.73121	0.63967	0.56241	-0.09823	-0.06317	-0.05006	-0.07283	-0.03168	0.05000
44	0.19388	0.10798	-0.36495	0.11300	0.23749	0.03154	0.63221	0.14537	-0.02800	0.08507	0.02662	0.07235	0.21798	0.12416	-0.38907	-0.37528	0.28946	0.26153	0.53641	0.62199	0.36908	-0.11389	-0.00361	-0.08560	0.00689	-0.04009	0.12447	0.04174	0.15772	-0.35241	-0.55079	0.23553	0.23232	0.81367	0.78020	0.11835	0.07581	0.06192	0.11221	0.18806	0.38890	0.23859	-0.42505	-0.26062	-0.20143	0.19142	0.23786	0.21430	0.73350	0.63616	0.56665	-0.10059	-0.06717	-0.04727	-0.07263	-0.03026	0.05047
45	0.18009	0.11118	-0.34683	0.11295	0.23153	0.03365	0.62597	0.14711	-0.03350	0.08677	0.02823	0.07364	0.22158	0.11673	-0.37625	-0.36629	0.28599	0.25794	0.51362	0.62046	0.36028	-0.12628	-0.00623	-0.10187	0.01252	-0.04199	0.12871	0.01722	0.16398	-0.31981	-0.53593	0.22772	0.23005	0.81008	0.76595	0.11116	0.07363	0.06131	0.11581	0.16217	0.38273	0.19623	-0.39923	-0.24131	-0.18895	0.18135	0.23060	0.20710	0.73464	0.63080	0.57194	-0.10281	-0.06983	-0.04580	-0.07237	-0.02909	0.05090
46	0.16290	0.11709	-0.32620	0.11126	0.22427	0.03595	0.61881	0.14799	-0.03950	0.08725	0.03023	0.07492	0.22175	0.10699	-0.35949	-0.35443	0.28133	0.25323	0.49118	0.61691	0.35305	-0.13800	-0.01236	-0.11363	0.01964	-0.04324	0.13263	-0.01229	0.16560	-0.28890	-0.51483	0.21949	0.22598	0.80305	0.75162	0.10234	0.06875	0.06115	0.12007	0.13192	0.37249	0.15387	-0.36875	-0.22041	-0.17657	0.16960	0.22114	0.19909	0.73329	0.62344	0.57795	-0.10630	-0.07151	-0.04528	-0.07185	-0.02806	0.05151
47	0.14157	0.12459	-0.30383	0.10762	0.21584	0.03835	0.61065	0.14768	-0.04606	0.08638	0.03262	0.07613	0.21473	0.09557	-0.33966	-0.33908	0.27585	0.24737	0.46891	0.61175	0.34788	-0.14837	-0.02158	-0.12055	0.02793	-0.04392	0.13616	-0.04689	0.15774	-0.26151	-0.48744	0.21089	0.21982	0.79198	0.73799	0.09173	0.06114	0.06160	0.12471	0.09809	0.35879	0.11297	-0.33580	-0.19883	-0.16448	0.15670	0.21007	0.19019	0.72793	0.61412	0.58464	-0.11247	-0.07298	-0.04541	-0.07078	-0.02710	0.05236
48	0.11600	0.13154	-0.28082	0.10177	0.20646	0.04061	0.60207	0.14666	-0.05291	0.08421	0.03533	0.07720	0.19759	0.08314	-0.31789	-0.31963	0.26964	0.24022	0.44759	0.60471	0.34427	-0.15725	-0.03299	-0.12286	0.03690	-0.04407	0.13939	-0.08416	0.14087	-0.23927	-0.45459	0.20189	0.21134	0.77666	0.72459	0.07944	0.05144	0.06272	0.12949	0.06181	0.34077	0.07196	-0.30316	-0.17767	-0.15355	0.14346	0.19835	0.18032	0.72311	0.60313	0.59251	-0.12016	-0.07496	-0.04595	-0.06892	-0.02613	0.05323
49	0.08752	0.13611	-0.25831	0.09362	0.19625	0.04245	0.59385	0.14576	-0.05965	0.08099	0.03826	0.07810	0.17184	0.07048	-0.29567	-0.29578	0.26264	0.23167	0.42805	0.59519	0.34174	-0.16486	-0.04567	-0.12124	0.04611	-0.04376	0.14253	-0.11893	0.11813	-0.22261	-0.41781	0.19206	0.20068	0.75819	0.71121	0.06567	0.04076	0.06454	0.13415	0.02413	0.31735	0.02964	-0.27306	-0.15811	-0.14511	0.13069	0.18663	0.16936	0.72344	0.59061	0.60235	-0.12725	-0.07795	-0.04664	-0.06620	-0.02503	0.05370
50	0.05872	0.13719	-0.23718	0.08365	0.18525	0.04382	0.58576	0.14494	-0.06616	0.07712	0.04136	0.07885	0.14244	0.05733	-0.27489	-0.26785	0.25480	0.22177	0.41107	0.58308	0.34013	-0.17119	-0.05916	-0.11669	0.05540	-0.04301	0.14569	-0.14506	0.09200	-0.21025	-0.37915	0.18078	0.18830	0.73769	0.69726	0.05047	0.03017	0.06708	0.13861	-0.01284	0.28927	-0.01206	-0.24690	-0.14102	-0.14021	0.11862	0.17513	0.15738	0.72635	0.57603	0.61446	-0.13323	-0.08238	-0.04731	-0.06278	-0.02354	0.05340
51	0.03160	0.13393	-0.21773	0.07287	0.17358	0.04475	0.57726	0.14385	-0.07250	0.07296	0.04466	0.07943	0.11258	0.04188	-0.25690	-0.23697	0.24608	0.21073	0.39792	0.56885	0.33886	-0.17560	-0.07319	-0.11017	0.06502	-0.04173	0.14886	-0.15858	0.06354	-0.19954	-0.34049	0.16783	0.17494	0.71644	0.68211	0.03407	0.02017	0.07036	0.14286	-0.04607	0.25768	-0.04985	-0.22468	-0.12657	-0.13900	0.10716	0.16366	0.14469	0.72724	0.55865	0.62801	-0.13878	-0.08866	-0.04784	-0.05883	-0.02137	0.05215
52	0.00670	0.12742	-0.19974	0.06262	0.16147	0.04532	0.56803	0.14263	-0.07853	0.06877	0.04825	0.07986	0.08357	0.02315	-0.24216	-0.20481	0.23648	0.19888	0.38908	0.55300	0.33652	-0.17741	-0.08701	-0.10224	0.07528	-0.03974	0.15195	-0.16290	0.03422	-0.18767	-0.30325	0.15368	0.16134	0.69596	0.66581	0.01722	0.01075	0.07432	0.14694	-0.07310	0.22442	-0.08245	-0.20547	-0.11419	-0.14063	0.09617	0.15194	0.13176	0.72444	0.53864	0.64082	-0.14410	-0.09718	-0.04832	-0.05454	-0.01826	0.05006
53	-0.01615	0.12014	-0.18283	0.05421	0.14918	0.04557	0.55756	0.14180	-0.08400	0.06470	0.05220	0.08014	0.05654	0.00216	-0.23029	-0.17337	0.22617	0.18657	0.38328	0.53581	0.33083	-0.17631	-0.09954	-0.09314	0.08627	-0.03680	0.15499	-0.16603	0.00646	-0.17306	-0.26826	0.13890	0.14801	0.67676	0.64863	0.00077	0.00152	0.07890	0.15086	-0.09277	0.19157	-0.11099	-0.18804	-0.10333	-0.14344	0.08573	0.13997	0.11890	0.71818	0.51698	0.64999	-0.14847	-0.10786	-0.04893	-0.05004	-0.01406	0.04752
54	-0.03727	0.11345	-0.16677	0.04839	0.13694	0.04557	0.54504	0.14218	-0.08860	0.06085	0.05660	0.08026	0.03162	-0.01899	-0.22035	-0.14445	0.21548	0.17401	0.37648	0.51725	0.31959	-0.17248	-0.10998	-0.08318	0.09775	-0.03276	0.15808	-0.17233	-0.01787	-0.15566	-0.23590	0.12372	0.13517	0.65900	0.63118	-0.01456	-0.00799	0.08407	0.15450	-0.10640	0.15984	-0.13676	-0.17162	-0.09398	-0.14542	0.07601	0.12802	0.10618	0.70916	0.49480	0.65285	-0.15111	-0.11995	-0.04957	-0.04534	-0.00863	0.04513
55	-0.05642	0.10704	-0.15148	0.04502	0.12495	0.04548	0.53052	0.14423	-0.09204	0.05741	0.06146	0.08013	0.00764	-0.03823	-0.21132	-0.11913	0.20493	0.16132	0.36634	0.49757	0.30151	-0.16647	-0.11803	-0.07303	0.10911	-0.02755	0.16121	-0.17923	-0.03860	-0.13636	-0.20618	0.10831	0.12303	0.64240	0.61482	-0.02813	-0.01819	0.08982	0.15782	-0.11611	0.12961	-0.16005	-0.15618	-0.08632	-0.14490	0.06714	0.11650	0.09342	0.69834	0.47378	0.64936	-0.15143	-0.13188	-0.04916	-0.04042	-0.00193	0.04359
56	-0.07267	0.10040	-0.13699	0.04339	0.11347	0.04542	0.51513	0.14819	-0.09397	0.05459	0.06672	0.07963	-0.01620	-0.05397	-0.20256	-0.09755	0.19500	0.14859	0.35368	0.47786	0.27632	-0.15891	-0.12371	-0.06376	0.11941	-0.02120	0.16431	-0.18148	-0.05687	-0.11626	-0.17914	0.09319	0.11181	0.62650	0.60048	-0.03952	-0.02903	0.09602	0.16102	-0.12274	0.10276	-0.18023	-0.14200	-0.08047	-0.14093	0.05924	0.10585	0.08057	0.68616	0.45551	0.64450	-0.14936	-0.14168	-0.04580	-0.03517	0.00600	0.04338
57	-0.08522	0.09396	-0.12345	0.04279	0.10270	0.04540	0.49964	0.15502	-0.09431	0.05262	0.07225	0.07863	-0.03918	-0.06558	-0.19386	-0.07929	0.18581	0.13590	0.33697	0.45950	0.24426	-0.15057	-0.12717	-0.05668	0.12765	-0.01386	0.16720	-0.17584	-0.07470	-0.09650	-0.15511	0.07917	0.10153	0.61114	0.58768	-0.04847	-0.03983	0.10248	0.16433	-0.12715	0.08223	-0.19633	-0.12964	-0.07641	-0.13335	0.05223	0.09640	0.06784	0.67328	0.43975	0.64457	-0.14546	-0.14806	-0.03822	-0.02952	0.01514	0.04460
58	-0.09396	0.08844	-0.11106	0.04282	0.09278	0.04529	0.48405	0.16524	-0.09331	0.05159	0.07782	0.07706	-0.05992	-0.07307	-0.18531	-0.06368	0.17712	0.12338	0.31337	0.44328	0.20683	-0.14208	-0.12863	-0.05279	0.13321	-0.00587	0.16962	-0.16264	-0.09281	-0.07789	-0.13442	0.06703	0.09208	0.59634	0.57476	-0.05478	-0.04932	0.10898	0.16790	-0.13012	0.06846	-0.20765	-0.11948	-0.07384	-0.12281	0.04585	0.08830	0.05570	0.65973	0.42559	0.65248	-0.14099	-0.15072	-0.02720	-0.02356	0.02540	0.04691
59	-0.09924	0.08425	-0.09996	0.04316	0.08390	0.04486	0.46808	0.17770	-0.09151	0.05112	0.08322	0.07502	-0.07664	-0.07659	-0.17698	-0.05021	0.16864	0.11126	0.28201	0.42944	0.16790	-0.13405	-0.12842	-0.05231	0.13606	0.00239	0.17141	-0.14619	-0.10883	-0.06165	-0.11701	0.05799	0.08330	0.58186	0.55996	-0.05817	-0.05633	0.11542	0.17161	-0.13190	0.05918	-0.21373	-0.11135	-0.07212	-0.11039	0.03997	0.08149	0.04468	0.64538	0.41271	0.66539	-0.13764	-0.14946	-0.01567	-0.01748	0.03651	0.04980
60	-0.10178	0.08104	-0.09026	0.04342	0.07632	0.04385	0.45134	0.19039	-0.08955	0.05050	0.08829	0.07275	-0.08858	-0.07629	-0.16891	-0.03863	0.16021	0.09977	0.24293	0.41790	0.13207	-0.12748	-0.12702	-0.05493	0.13693	0.01048	0.17279	-0.13289	-0.11944	-0.04964	-0.10242	0.05390	0.07506	0.56706	0.54288	-0.05845	-0.06017	0.12159	0.17515	-0.13272	0.05196	-0.21453	-0.10475	-0.07023	-0.09726	0.03448	0.07568	0.03513	0.63082	0.40060	0.67650	-0.13692	-0.14410	-0.00734	-0.01154	0.04804	0.05291
