	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0002_6_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_CINE.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_CINE.c3d	2014_06_25_CR014_BAREFOOT_GAIT0003_CINE.c3d
33	0.43150	0.04967	0.13459	0.02830	-0.16848	0.02580	0.50815	0.10006	0.18287	0.05810	0.00370	0.04841	0.44073	0.14456	-0.17705	0.58027	0.26181	0.07221	0.48292	0.14490	-0.17990	0.57671	0.23649	0.04914	0.41015	0.10992	-0.21282	0.57478	0.19224	-0.04326	0.49705	0.18754	-0.16992	0.36393	0.10483	-0.13696	0.43730	0.14886	-0.00040	0.44494	0.13307	-0.16239	0.38077	0.11727	-0.14035	0.54334	0.14770	-0.00826	0.33650	0.11015	-0.04722
34	0.43005	0.05088	0.13497	0.02977	-0.16462	0.02353	0.50520	0.10031	0.19033	0.05911	0.01345	0.05042	0.42589	0.13602	-0.16793	0.57485	0.27029	0.08511	0.47114	0.14024	-0.17686	0.57305	0.24291	0.06185	0.42177	0.11023	-0.20092	0.57231	0.20504	-0.03546	0.50598	0.19159	-0.16625	0.36082	0.10011	-0.12619	0.43930	0.15619	0.00726	0.44825	0.14451	-0.16832	0.37649	0.12210	-0.14587	0.54166	0.15014	-0.00044	0.33004	0.11743	-0.03764
35	0.43242	0.05327	0.13545	0.03152	-0.16024	0.02254	0.50666	0.10121	0.19922	0.05996	0.02330	0.05243	0.41227	0.12795	-0.15844	0.57048	0.27818	0.09841	0.46110	0.13500	-0.17270	0.57245	0.25005	0.07425	0.43712	0.11144	-0.18697	0.58112	0.22165	-0.02777	0.51712	0.19317	-0.16190	0.36165	0.09666	-0.11676	0.44655	0.16723	0.01476	0.45899	0.15625	-0.17410	0.37870	0.12768	-0.15077	0.54260	0.15336	0.00761	0.32676	0.12485	-0.02750
36	0.43733	0.05639	0.13602	0.03347	-0.15545	0.02323	0.51160	0.10188	0.20931	0.06073	0.03332	0.05426	0.40092	0.12103	-0.14898	0.56707	0.28512	0.11199	0.45337	0.12952	-0.16742	0.57545	0.25810	0.08606	0.45441	0.11397	-0.17203	0.59642	0.24082	-0.01945	0.52764	0.19264	-0.15650	0.36569	0.09442	-0.10862	0.45741	0.18189	0.02226	0.47322	0.16796	-0.17960	0.38606	0.13260	-0.15498	0.54472	0.15702	0.01625	0.32853	0.13291	-0.01720
37	0.44394	0.05948	0.13684	0.03560	-0.15034	0.02539	0.51889	0.10147	0.22044	0.06164	0.04370	0.05566	0.39383	0.11591	-0.13996	0.56511	0.29129	0.12568	0.44792	0.12433	-0.16113	0.58176	0.26712	0.09721	0.47196	0.11816	-0.15706	0.61263	0.26141	-0.00946	0.53678	0.19106	-0.14976	0.37262	0.09337	-0.10169	0.47147	0.19992	0.02997	0.48811	0.17961	-0.18456	0.39639	0.13541	-0.15819	0.54672	0.16093	0.02581	0.33563	0.14198	-0.00703
38	0.45215	0.06166	0.13818	0.03793	-0.14494	0.02838	0.52771	0.09985	0.23242	0.06285	0.05463	0.05644	0.39319	0.11318	-0.13166	0.56497	0.29708	0.13931	0.44461	0.12005	-0.15399	0.59018	0.27690	0.10784	0.48830	0.12411	-0.14288	0.62725	0.28230	0.00304	0.54442	0.18961	-0.14158	0.38250	0.09359	-0.09582	0.48909	0.22095	0.03816	0.50386	0.19145	-0.18877	0.40817	0.13526	-0.15989	0.54800	0.16505	0.03639	0.34675	0.15223	0.00304
39	0.46194	0.06235	0.14028	0.04045	-0.13926	0.03153	0.53770	0.09741	0.24502	0.06431	0.06628	0.05657	0.39977	0.11319	-0.12417	0.56653	0.30290	0.15286	0.44373	0.11733	-0.14616	0.59915	0.28707	0.11820	0.50271	0.13162	-0.13004	0.64060	0.30229	0.01829	0.55066	0.18938	-0.13201	0.39541	0.09512	-0.09078	0.51022	0.24441	0.04718	0.52075	0.20324	-0.19209	0.42057	0.13206	-0.15954	0.54906	0.16960	0.04780	0.36061	0.16382	0.01336
40	0.47324	0.06176	0.14325	0.04306	-0.13323	0.03448	0.54873	0.09442	0.25797	0.06575	0.07874	0.05615	0.41255	0.11595	-0.11742	0.56911	0.30891	0.16640	0.44573	0.11675	-0.13772	0.60741	0.29705	0.12854	0.51522	0.14039	-0.11874	0.65357	0.32044	0.03600	0.55629	0.19111	-0.12120	0.41117	0.09795	-0.08626	0.53390	0.26950	0.05741	0.53884	0.21425	-0.19446	0.43285	0.12631	-0.15679	0.55138	0.17500	0.05970	0.37699	0.17688	0.02437
41	0.48602	0.06085	0.14713	0.04561	-0.12675	0.03717	0.56046	0.09082	0.27098	0.06690	0.09200	0.05536	0.43051	0.12139	-0.11115	0.57193	0.31507	0.18008	0.45043	0.11865	-0.12864	0.61391	0.30606	0.13905	0.52575	0.14997	-0.10878	0.66628	0.33643	0.05548	0.56243	0.19502	-0.10937	0.42883	0.10205	-0.08184	0.55860	0.29531	0.06923	0.55981	0.22382	-0.19591	0.44438	0.11897	-0.15160	0.55601	0.18153	0.07173	0.39604	0.19145	0.03643
42	0.50003	0.06092	0.15188	0.04787	-0.11970	0.03971	0.57210	0.08665	0.28367	0.06768	0.10599	0.05438	0.45274	0.12939	-0.10502	0.57457	0.32134	0.19403	0.45702	0.12315	-0.11885	0.61764	0.31322	0.14980	0.53407	0.15977	-0.09971	0.67803	0.35023	0.07581	0.56958	0.20086	-0.09665	0.44676	0.10730	-0.07705	0.58296	0.32091	0.08293	0.58539	0.23139	-0.19650	0.45462	0.11127	-0.14414	0.56231	0.18906	0.08375	0.41711	0.20725	0.04964
43	0.51437	0.06286	0.15734	0.04960	-0.11191	0.04226	0.58261	0.08243	0.29561	0.06825	0.12054	0.05333	0.47816	0.13961	-0.09868	0.57683	0.32759	0.20829	0.46479	0.13021	-0.10829	0.61748	0.31768	0.16073	0.54004	0.16917	-0.09095	0.68854	0.36222	0.09606	0.57705	0.20803	-0.08311	0.46320	0.11348	-0.07144	0.60604	0.34533	0.09853	0.61467	0.23651	-0.19617	0.46270	0.10437	-0.13474	0.56819	0.19709	0.09576	0.43858	0.22374	0.06390
44	0.52769	0.06647	0.16324	0.05064	-0.10322	0.04486	0.59107	0.07910	0.30635	0.06891	0.13540	0.05227	0.50537	0.15156	-0.09181	0.57867	0.33367	0.22272	0.47351	0.13951	-0.09699	0.61215	0.31879	0.17161	0.54358	0.17757	-0.08192	0.69809	0.37303	0.11552	0.58321	0.21568	-0.06883	0.47680	0.12023	-0.06464	0.62702	0.36749	0.11578	0.64394	0.23910	-0.19466	0.46739	0.09902	-0.12369	0.57194	0.20498	0.10780	0.45852	0.24013	0.07897
45	0.53870	0.07081	0.16920	0.05102	-0.09352	0.04744	0.59671	0.07733	0.31538	0.06984	0.15025	0.05121	0.53287	0.16459	-0.08418	0.58012	0.33932	0.23703	0.48346	0.15060	-0.08510	0.60078	0.31617	0.18218	0.54454	0.18439	-0.07212	0.70638	0.38293	0.13382	0.58648	0.22281	-0.05399	0.48672	0.12705	-0.05634	0.64463	0.38616	0.13416	0.66896	0.23945	-0.19163	0.46788	0.09549	-0.11130	0.57297	0.21212	0.11983	0.47537	0.25556	0.09448
46	0.54658	0.07524	0.17478	0.05094	-0.08280	0.04981	0.59851	0.07745	0.32207	0.07106	0.16476	0.05010	0.55923	0.17795	-0.07565	0.58015	0.34403	0.25073	0.49475	0.16282	-0.07285	0.58255	0.30964	0.19209	0.54304	0.18921	-0.06129	0.71269	0.39179	0.15093	0.58559	0.22845	-0.03890	0.49237	0.13327	-0.04640	0.65692	0.40002	0.15303	0.68728	0.23816	-0.18671	0.46380	0.09360	-0.09781	0.57053	0.21778	0.13169	0.48821	0.26915	0.11007
47	0.55059	0.07991	0.17949	0.05072	-0.07113	0.05177	0.59486	0.07932	0.32564	0.07251	0.17859	0.04885	0.58265	0.19070	-0.06615	0.57613	0.34691	0.26328	0.50660	0.17533	-0.06048	0.55679	0.29897	0.20092	0.53947	0.19189	-0.04933	0.71513	0.39908	0.16707	0.57900	0.23174	-0.02398	0.49302	0.13802	-0.03483	0.66150	0.40770	0.17170	0.69864	0.23589	-0.17965	0.45473	0.09283	-0.08351	0.56361	0.22111	0.14311	0.49598	0.28009	0.12546
48	0.54976	0.08521	0.18271	0.05062	-0.05864	0.05314	0.58391	0.08253	0.32526	0.07417	0.19141	0.04734	0.60136	0.20178	-0.05571	0.56539	0.34696	0.27408	0.51754	0.18718	-0.04816	0.52312	0.28373	0.20811	0.53379	0.19255	-0.03618	0.71080	0.40398	0.18248	0.56515	0.23185	-0.00965	0.48779	0.14037	-0.02184	0.65638	0.40811	0.18952	0.70286	0.23292	-0.17027	0.43981	0.09234	-0.06871	0.55080	0.22119	0.15370	0.49694	0.28757	0.14055
49	0.54288	0.09129	0.18375	0.05080	-0.04551	0.05373	0.56421	0.08638	0.32003	0.07606	0.20283	0.04549	0.61344	0.21013	-0.04434	0.54695	0.34308	0.28251	0.52634	0.19743	-0.03604	0.48181	0.26346	0.21311	0.52501	0.19128	-0.02186	0.69712	0.40544	0.19721	0.54308	0.22798	0.00371	0.47564	0.13937	-0.00775	0.64002	0.40032	0.20589	0.69875	0.22891	-0.15845	0.41791	0.09112	-0.05380	0.53040	0.21709	0.16289	0.48894	0.29078	0.15534
50	0.52868	0.09822	0.18183	0.05133	-0.03193	0.05347	0.53462	0.08996	0.30905	0.07815	0.21238	0.04339	0.61648	0.21463	-0.03207	0.52074	0.33396	0.28803	0.53173	0.20522	-0.02423	0.43319	0.23779	0.21536	0.51161	0.18801	-0.00656	0.67194	0.40204	0.21092	0.51182	0.21939	0.01577	0.45570	0.13427	0.00699	0.61095	0.38364	0.22028	0.68525	0.22314	-0.14420	0.38815	0.08817	-0.03924	0.50063	0.20795	0.17003	0.47026	0.28890	0.16968
51	0.50611	0.10577	0.17627	0.05221	-0.01822	0.05229	0.49421	0.09236	0.29134	0.08031	0.21949	0.04135	0.60827	0.21430	-0.01895	0.48547	0.31796	0.29017	0.53213	0.20972	-0.01283	0.37775	0.20654	0.21419	0.49217	0.18236	0.00926	0.63367	0.39201	0.22293	0.47066	0.20551	0.02631	0.42775	0.12466	0.02189	0.56818	0.35768	0.23208	0.66150	0.21467	-0.12764	0.35031	0.08267	-0.02556	0.46013	0.19283	0.17439	0.44005	0.28099	0.18316
52	0.47453	0.11329	0.16649	0.05335	-0.00471	0.05018	0.44285	0.09273	0.26614	0.08218	0.22344	0.03983	0.58720	0.20841	-0.00514	0.43931	0.29366	0.28848	0.52564	0.21021	-0.00194	0.31706	0.17011	0.20897	0.46586	0.17373	0.02497	0.58145	0.37348	0.23231	0.41973	0.18601	0.03513	0.39219	0.11055	0.03627	0.51219	0.32257	0.24051	0.62631	0.20247	-0.10902	0.30479	0.07402	-0.01327	0.40846	0.17084	0.17534	0.39861	0.26617	0.19500
53	0.43400	0.12004	0.15219	0.05458	0.00815	0.04716	0.38185	0.09016	0.23324	0.08304	0.22337	0.03920	0.55277	0.19654	0.00902	0.38231	0.26046	0.28224	0.51058	0.20619	0.00835	0.25415	0.12996	0.19911	0.43258	0.16141	0.03988	0.51554	0.34472	0.23796	0.36026	0.16097	0.04212	0.34996	0.09249	0.04922	0.44527	0.27916	0.24445	0.57920	0.18574	-0.08867	0.25261	0.06198	-0.00284	0.34636	0.14146	0.17236	0.34749	0.24365	0.20409
54	0.38545	0.12535	0.13354	0.05557	0.01987	0.04325	0.31388	0.08443	0.19321	0.08195	0.21829	0.03952	0.50582	0.17880	0.02290	0.31718	0.21894	0.27044	0.48587	0.19734	0.01796	0.19228	0.08861	0.18413	0.39234	0.14468	0.05325	0.43854	0.30490	0.23864	0.29401	0.13104	0.04709	0.30250	0.07172	0.05964	0.37066	0.22913	0.24247	0.52157	0.16432	-0.06710	0.19601	0.04688	0.00534	0.27565	0.10477	0.16504	0.28899	0.21292	0.20905
55	0.33028	0.12850	0.11125	0.05575	0.02979	0.03859	0.24212	0.07632	0.14766	0.07813	0.20727	0.04041	0.44801	0.15586	0.03556	0.24789	0.17106	0.25219	0.45089	0.18345	0.02677	0.13353	0.04909	0.16387	0.34520	0.12310	0.06433	0.35508	0.25474	0.23300	0.22283	0.09757	0.04972	0.25129	0.05013	0.06632	0.29148	0.17495	0.23301	0.45569	0.13878	-0.04513	0.13808	0.02986	0.01097	0.19942	0.06194	0.15309	0.22531	0.17417	0.20843
56	0.27031	0.12850	0.08661	0.05447	0.03718	0.03344	0.17001	0.06706	0.09937	0.07138	0.18967	0.04119	0.38158	0.12900	0.04579	0.17836	0.12028	0.22711	0.40557	0.16448	0.03459	0.07924	0.01449	0.13879	0.29244	0.09725	0.07233	0.27073	0.19710	0.21997	0.15004	0.06290	0.04954	0.19687	0.02968	0.06810	0.21050	0.11991	0.21478	0.38324	0.11029	-0.02398	0.08244	0.01267	0.01388	0.12239	0.01570	0.13655	0.15885	0.12876	0.20082
57	0.20795	0.12430	0.06143	0.05121	0.04135	0.02833	0.10108	0.05758	0.05205	0.06237	0.16563	0.04102	0.30891	0.10002	0.05227	0.11206	0.07100	0.19567	0.35110	0.14082	0.04113	0.03132	-0.01267	0.11039	0.23628	0.06880	0.07647	0.19026	0.13664	0.19906	0.08118	0.03046	0.04621	0.13927	0.01190	0.06441	0.13063	0.06771	0.18759	0.30631	0.08066	-0.00520	0.03258	-0.00267	0.01416	0.04908	-0.03006	0.11587	0.09314	0.07966	0.18520
58	0.14613	0.11521	0.03774	0.04572	0.04196	0.02401	0.03835	0.04883	0.00954	0.05277	0.13641	0.03907	0.23281	0.07111	0.05401	0.05222	0.02759	0.15949	0.29038	0.11352	0.04591	-0.00798	-0.03122	0.08125	0.17849	0.04020	0.07606	0.11662	0.07886	0.17084	0.02169	0.00385	0.03990	0.07976	-0.00241	0.05602	0.05486	0.02201	0.15309	0.22770	0.05218	0.00950	-0.00792	-0.01430	0.01229	-0.01771	-0.07113	0.09215	0.03205	0.03111	0.16161
59	0.08782	0.10146	0.01738	0.03818	0.03903	0.02092	-0.01563	0.04247	-0.02460	0.04460	0.10435	0.03515	0.15696	0.04461	0.05069	0.00203	-0.00650	0.12128	0.22694	0.08429	0.04837	-0.03529	-0.04024	0.05366	0.12045	0.01432	0.07092	0.05153	0.02904	0.13713	-0.02518	-0.01460	0.03160	0.02161	-0.01267	0.04380	-0.01336	-0.01420	0.11537	0.15055	0.02705	0.01873	-0.03659	-0.02135	0.00911	-0.07700	-0.10355	0.06713	-0.02167	-0.01217	0.13155
60	0.03635	0.08349	0.00157	0.02928	0.03375	0.01879	-0.06028	0.04128	-0.04915	0.03984	0.07299	0.02866	0.08564	0.02243	0.04325	-0.03747	-0.02991	0.08461	0.16335	0.05514	0.04802	-0.05498	-0.04449	0.03299	0.06353	-0.00617	0.06149	-0.00455	-0.00951	0.10132	-0.05662	-0.02353	0.02251	-0.02886	-0.02000	0.03330	-0.06863	-0.03859	0.07810	0.07926	0.00710	0.02215	-0.05189	-0.02400	0.00555	-0.12925	-0.12568	0.04278	-0.06677	-0.04675	0.09812
61	-0.00652	0.06405	-0.00887	0.01989	0.02546	0.01730	-0.08925	0.04918	-0.05989	0.03919	0.04332	0.02460	0.02367	0.00601	0.03292	-0.06508	-0.04177	0.05223	0.10144	0.02829	0.04464	-0.03996	-0.02775	0.00559	0.00945	-0.02014	0.04912	-0.04883	-0.03423	0.06650	-0.07365	-0.02576	0.01491	-0.07398	-0.02181	0.01443	-0.10992	-0.05269	0.04903	0.01937	-0.00624	0.02021	-0.05196	-0.02243	0.00195	-0.17240	-0.13426	0.02148	-0.09933	-0.06865	0.06512
62	-0.04208	0.04794	-0.01556	0.01230	0.01719	0.01588	-0.11025	0.06027	-0.06534	0.04148	0.02003	0.01844	-0.02538	-0.00510	0.02301	-0.08617	-0.04745	0.02824	0.04328	0.00568	0.03856	-0.02917	-0.01921	-0.00676	-0.03691	-0.02636	0.03506	-0.08679	-0.05059	0.03946	-0.07436	-0.01873	0.00685	-0.10655	-0.02168	-0.00234	-0.12719	-0.05350	0.01910	-0.02560	-0.01374	0.01664	-0.06907	-0.02898	0.00253	-0.21043	-0.13971	0.00368	-0.12178	-0.08160	0.03645
63	-0.06357	0.03242	-0.01886	0.00984	0.01082	0.01181	-0.11374	0.06502	-0.05749	0.03691	0.00066	0.00845	-0.05799	-0.00963	0.01169	-0.08280	-0.03608	0.00624	-0.00846	-0.01144	0.03067	-0.03728	-0.02503	-0.00404	-0.07224	-0.02897	0.02292	-0.08155	-0.03411	0.00272	-0.06624	-0.00986	0.00044	-0.11901	-0.02530	0.00020	-0.12550	-0.04705	-0.00792	-0.05496	-0.01405	0.00648	-0.06612	-0.03275	0.00337	-0.22762	-0.12131	-0.00677	-0.12771	-0.08135	0.01373
64	-0.07213	0.02534	-0.01774	0.00997	0.00364	0.00832	-0.10451	0.05995	-0.03814	0.01601	-0.00560	0.00097	-0.07298	-0.00763	-0.00194	-0.06940	-0.02265	-0.00705	-0.05078	-0.02255	0.02216	-0.04134	-0.02544	-0.00511	-0.07314	-0.00662	0.00165	-0.09389	-0.03330	-0.00565	-0.06586	-0.01362	0.00105	-0.12537	-0.02682	-0.00048	-0.13309	-0.05041	-0.00531	-0.06683	-0.01389	0.00001	-0.04995	-0.03302	0.00301	-0.21020	-0.06420	-0.00625	-0.07911	-0.03283	-0.00424
65	-0.07660	0.02344	-0.02053	0.01025	0.00253	0.00598	-0.11081	0.05868	-0.04155	0.01633	-0.00526	0.00091	-0.07870	-0.00961	-0.00206	-0.07101	-0.02757	-0.00516	-0.08357	-0.02953	0.01562	-0.04673	-0.02560	-0.00484	-0.07598	-0.00931	-0.00029	-0.11583	-0.04071	-0.00393	-0.06487	-0.01560	0.00047	-0.12132	-0.02684	-0.00043	-0.13320	-0.05109	-0.00539	-0.06698	-0.01715	0.00155	-0.04475	-0.03566	0.00284	-0.21260	-0.06901	-0.00668	-0.08548	-0.03534	-0.00558
66	-0.07523	0.02359	-0.02227	0.00868	0.00090	0.00236	-0.11045	0.05436	-0.04292	0.01631	-0.00533	0.00070	-0.07953	-0.01195	-0.00215	-0.06192	-0.02811	-0.00559	-0.09898	-0.02656	0.00516	-0.05020	-0.02458	-0.00464	-0.07703	-0.01573	-0.00024	-0.12954	-0.04376	-0.00471	-0.06072	-0.01774	0.00018	-0.10826	-0.02589	-0.00033	-0.12637	-0.05052	-0.00508	-0.06301	-0.02005	0.00126	-0.03912	-0.03795	0.00244	-0.19954	-0.06960	-0.00652	-0.09515	-0.04095	-0.00544
67	-0.06960	0.02536	-0.02399	0.00780	-0.00009	0.00143	-0.10417	0.04800	-0.04243	0.01523	-0.00493	0.00067	-0.07442	-0.01448	-0.00227	-0.05203	-0.02901	-0.00506	-0.10743	-0.02506	-0.00097	-0.05088	-0.02332	-0.00423	-0.07562	-0.02112	-0.00045	-0.13424	-0.04518	-0.00443	-0.05196	-0.01952	-0.00011	-0.09040	-0.02493	-0.00027	-0.11338	-0.04883	-0.00442	-0.05555	-0.02325	0.00144	-0.03181	-0.03959	0.00197	-0.17456	-0.06622	-0.00581	-0.09992	-0.04200	-0.00562
68	-0.06174	0.03016	-0.02641	0.00722	-0.00000	0.00114	-0.09403	0.04131	-0.04124	0.01415	-0.00439	0.00056	-0.06308	-0.01752	-0.00184	-0.04290	-0.02937	-0.00446	-0.11646	-0.03035	0.00008	-0.04818	-0.02213	-0.00375	-0.07178	-0.02557	-0.00048	-0.12687	-0.04422	-0.00416	-0.03962	-0.02101	-0.00034	-0.07207	-0.02436	-0.00026	-0.09797	-0.04603	-0.00390	-0.04662	-0.02607	0.00141	-0.02254	-0.03999	0.00143	-0.14545	-0.06270	-0.00485	-0.10281	-0.04301	-0.00519
69	-0.05186	0.03402	-0.02796	0.00650	-0.00012	0.00090	-0.08114	0.03493	-0.03893	0.01254	-0.00380	0.00050	-0.04837	-0.02094	-0.00132	-0.03492	-0.02900	-0.00386	-0.11803	-0.03321	-0.00043	-0.04212	-0.02105	-0.00327	-0.06496	-0.02906	-0.00045	-0.11103	-0.04146	-0.00371	-0.02455	-0.02177	-0.00051	-0.05533	-0.02387	-0.00034	-0.08335	-0.04226	-0.00344	-0.03761	-0.02798	0.00129	-0.01416	-0.03893	0.00091	-0.11582	-0.05731	-0.00381	-0.09958	-0.04249	-0.00470
70	-0.04087	0.03531	-0.02856	0.00601	-0.00016	0.00066	-0.06678	0.02902	-0.03564	0.01064	-0.00327	0.00048	-0.03410	-0.02416	-0.00071	-0.02805	-0.02768	-0.00337	-0.11144	-0.03547	-0.00040	-0.03368	-0.01991	-0.00280	-0.05451	-0.03126	-0.00043	-0.09185	-0.03722	-0.00327	-0.00780	-0.02140	-0.00062	-0.04017	-0.02304	-0.00048	-0.06938	-0.03759	-0.00315	-0.02951	-0.02830	0.00104	-0.00856	-0.03633	0.00047	-0.08755	-0.05048	-0.00288	-0.09018	-0.04098	-0.00413
71	-0.02944	0.03419	-0.02786	0.00610	-0.00019	0.00051	-0.05170	0.02368	-0.03146	0.00852	-0.00284	0.00051	-0.02198	-0.02611	-0.00019	-0.02200	-0.02540	-0.00303	-0.09813	-0.03695	-0.00036	-0.02390	-0.01853	-0.00237	-0.04088	-0.03152	-0.00046	-0.07315	-0.03209	-0.00288	0.00866	-0.01979	-0.00065	-0.02635	-0.02162	-0.00062	-0.05489	-0.03243	-0.00295	-0.02247	-0.02678	0.00075	-0.00490	-0.03224	0.00021	-0.05980	-0.04204	-0.00218	-0.07647	-0.03824	-0.00362
72	-0.01855	0.03187	-0.02584	0.00674	-0.00019	0.00046	-0.03678	0.02010	-0.02673	0.00650	-0.00249	0.00056	-0.01135	-0.02604	0.00018	-0.01649	-0.02246	-0.00278	-0.08178	-0.03765	-0.00032	-0.01379	-0.01687	-0.00197	-0.02668	-0.02959	-0.00051	-0.05688	-0.02670	-0.00255	0.02210	-0.01718	-0.00059	-0.01424	-0.01966	-0.00072	-0.03961	-0.02722	-0.00276	-0.01670	-0.02376	0.00048	-0.00117	-0.02700	0.00015	-0.03179	-0.03258	-0.00168	-0.06213	-0.03453	-0.00319
73	-0.00897	0.02903	-0.02278	0.00745	-0.00015	0.00046	-0.02317	0.01969	-0.02187	0.00504	-0.00216	0.00058	-0.00098	-0.02390	0.00038	-0.01206	-0.01930	-0.00252	-0.06516	-0.03709	-0.00032	-0.00500	-0.01497	-0.00161	-0.01458	-0.02601	-0.00053	-0.04343	-0.02149	-0.00223	0.03098	-0.01405	-0.00043	-0.00453	-0.01734	-0.00073	-0.02427	-0.02226	-0.00248	-0.01274	-0.02002	0.00030	0.00425	-0.02106	0.00030	-0.00431	-0.02288	-0.00130	-0.04994	-0.03032	-0.00281
74	-0.00113	0.02604	-0.01906	0.00779	-0.00005	0.00048	-0.01203	0.02196	-0.01726	0.00471	-0.00181	0.00058	0.00947	-0.02018	0.00047	-0.00993	-0.01638	-0.00221	-0.04920	-0.03480	-0.00036	0.00041	-0.01302	-0.00131	-0.00638	-0.02152	-0.00048	-0.03179	-0.01662	-0.00188	0.03530	-0.01088	-0.00018	0.00208	-0.01491	-0.00063	-0.01053	-0.01771	-0.00209	-0.01132	-0.01628	0.00024	0.01212	-0.01485	0.00060	0.02025	-0.01369	-0.00092	-0.04061	-0.02614	-0.00245
75	0.00462	0.02349	-0.01505	0.00765	0.00011	0.00054	-0.00402	0.02485	-0.01310	0.00542	-0.00143	0.00057	0.01969	-0.01552	0.00050	-0.01037	-0.01393	-0.00184	-0.03362	-0.03081	-0.00040	0.00109	-0.01115	-0.00106	-0.00335	-0.01668	-0.00034	-0.02073	-0.01207	-0.00149	0.03512	-0.00804	0.00013	0.00521	-0.01259	-0.00041	-0.00051	-0.01368	-0.00162	-0.01306	-0.01306	0.00032	0.02232	-0.00867	0.00101	0.03943	-0.00552	-0.00049	-0.03304	-0.02225	-0.00206
76	0.00801	0.02245	-0.01105	0.00724	0.00034	0.00063	0.00080	0.02717	-0.00944	0.00653	-0.00103	0.00057	0.02856	-0.01053	0.00054	-0.01221	-0.01192	-0.00146	-0.01774	-0.02565	-0.00040	-0.00306	-0.00943	-0.00084	-0.00486	-0.01189	-0.00011	-0.01071	-0.00784	-0.00106	0.02995	-0.00567	0.00047	0.00501	-0.01043	-0.00010	0.00440	-0.01023	-0.00113	-0.01776	-0.01054	0.00051	0.03289	-0.00263	0.00150	0.05226	0.00145	-0.00001	-0.02590	-0.01868	-0.00165
