	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d
7	0.42332	0.11362	0.00704	0.08908	-0.05583	0.06195	0.42886	0.11293	-0.00533	0.04379	-0.01087	0.04593	0.51866	-0.09908	-0.05422	0.49431	0.02441	-0.00818	0.60604	-0.07358	-0.08675	0.42027	0.03680	-0.00040	0.41407	-0.03069	0.02286	0.36768	-0.05201	-0.07242	0.40954	0.00501	-0.08869	0.36927	-0.03585	-0.01934	0.27420	0.02221	-0.01566	0.23902	0.00627	0.05317	0.56986	-0.15957	-0.06404	0.62463	0.05831	-0.06541	0.40382	0.05344	-0.04753	0.50340	0.06670	-0.06632	0.39924	0.03007	-0.05321	0.36495	0.06285	0.06431	0.32811	-0.00077	-0.02901	0.29597	0.11510	-0.13905	0.52302	-0.06024	0.04305	0.29597	0.11510	-0.13905	0.52302	-0.06024	0.04305
8	0.41652	0.12315	0.08257	0.09508	-0.05023	0.06958	0.44773	0.11552	0.05958	0.04706	-0.00404	0.05593	0.51023	-0.03065	-0.03958	0.48192	0.08476	0.01225	0.60853	0.01035	-0.08447	0.44369	0.10491	-0.00362	0.36984	0.05171	0.03815	0.39436	-0.01044	-0.07729	0.38831	0.09041	-0.08317	0.37902	0.01783	-0.02145	0.25372	0.09471	-0.01464	0.23891	0.07213	0.07309	0.59981	-0.10885	-0.06066	0.65129	0.13623	-0.06392	0.43674	0.12023	-0.04102	0.49344	0.17508	-0.06091	0.42257	0.09481	-0.05971	0.32811	0.12786	0.08540	0.37104	0.05789	-0.02641	0.29651	0.18872	-0.14579	0.54723	0.01883	0.06335	0.29651	0.18872	-0.14579	0.54723	0.01883	0.06335
9	0.39331	0.13304	0.15664	0.10183	-0.03738	0.07601	0.44841	0.11516	0.12588	0.05179	0.00829	0.06589	0.48111	0.03955	-0.01436	0.47052	0.14174	0.04084	0.59610	0.09654	-0.07149	0.44452	0.17433	-0.00373	0.30794	0.13311	0.05707	0.41294	0.02985	-0.07753	0.34807	0.17395	-0.07107	0.36946	0.07017	-0.01818	0.22181	0.16242	-0.00757	0.22627	0.13848	0.09808	0.61329	-0.05715	-0.05026	0.65652	0.21105	-0.05399	0.44819	0.18360	-0.02703	0.45185	0.28392	-0.04379	0.42402	0.15869	-0.06008	0.29186	0.18346	0.10877	0.40363	0.11983	-0.01743	0.28312	0.26185	-0.14571	0.53812	0.10734	0.08745	0.28312	0.26185	-0.14571	0.53812	0.10734	0.08745
10	0.36359	0.14028	0.22210	0.10880	-0.01898	0.08185	0.42720	0.11262	0.19064	0.05895	0.02566	0.07506	0.44625	0.10433	0.01868	0.46013	0.19488	0.07667	0.57195	0.17821	-0.04949	0.41460	0.24332	0.00016	0.24478	0.20163	0.07795	0.41189	0.06994	-0.07335	0.30420	0.24674	-0.05507	0.34597	0.11951	-0.00862	0.19310	0.21894	0.00515	0.20293	0.19908	0.12744	0.61384	-0.00965	-0.03483	0.63886	0.27905	-0.03560	0.44035	0.24144	-0.00656	0.39558	0.38074	-0.01749	0.39998	0.21965	-0.05363	0.26498	0.22540	0.13395	0.40403	0.18578	-0.00255	0.26222	0.32765	-0.14057	0.49682	0.19761	0.11306	0.26222	0.32765	-0.14057	0.49682	0.19761	0.11306
11	0.33769	0.14499	0.27448	0.11501	0.00298	0.08767	0.39255	0.10923	0.24956	0.06692	0.04758	0.08311	0.41913	0.15828	0.05622	0.44901	0.24280	0.11870	0.54160	0.24957	-0.02075	0.36302	0.30727	0.00897	0.18942	0.25209	0.09914	0.38923	0.10956	-0.06511	0.26624	0.30492	-0.03731	0.32106	0.16438	0.00797	0.17426	0.26202	0.02244	0.17909	0.24749	0.16032	0.61025	0.02921	-0.01665	0.60821	0.33621	-0.00982	0.42806	0.29094	0.01916	0.34959	0.45473	0.01406	0.36484	0.27395	-0.04036	0.24882	0.25326	0.16079	0.36820	0.25213	0.01721	0.24360	0.38215	-0.13217	0.44140	0.28089	0.13894	0.24360	0.38215	-0.13217	0.44140	0.28089	0.13894
12	0.31684	0.15030	0.31350	0.12027	0.02677	0.09377	0.35928	0.10701	0.29845	0.07378	0.07335	0.09029	0.39978	0.20011	0.09501	0.43868	0.28250	0.16584	0.50616	0.30729	0.01246	0.31017	0.36125	0.02320	0.13943	0.28531	0.11949	0.35722	0.14640	-0.05363	0.23338	0.34888	-0.01881	0.30462	0.20437	0.03162	0.15876	0.29345	0.04312	0.16323	0.27995	0.19565	0.60899	0.05778	0.00212	0.57888	0.37974	0.02170	0.42569	0.33034	0.04895	0.32193	0.50353	0.04678	0.33721	0.31935	-0.02124	0.23869	0.26886	0.18924	0.31596	0.31139	0.04046	0.22619	0.42647	-0.12194	0.39342	0.34978	0.16494	0.22619	0.42647	-0.12194	0.39342	0.34978	0.16494
13	0.29659	0.15757	0.34078	0.12493	0.05115	0.10012	0.33797	0.10687	0.33475	0.07843	0.10204	0.09701	0.37962	0.23050	0.13253	0.43265	0.31072	0.21681	0.46273	0.34990	0.04819	0.27428	0.40208	0.04282	0.09101	0.30365	0.13836	0.33363	0.17769	-0.04009	0.20468	0.37925	0.00045	0.29857	0.23904	0.06158	0.13932	0.31535	0.06645	0.15391	0.29647	0.23195	0.60922	0.07769	0.01978	0.55938	0.40914	0.05701	0.43457	0.36100	0.08176	0.30295	0.53134	0.07754	0.32802	0.35534	0.00208	0.23058	0.27382	0.21901	0.27467	0.35719	0.06554	0.20391	0.46303	-0.11073	0.36231	0.39993	0.19135	0.20391	0.46303	-0.11073	0.36231	0.39993	0.19135
14	0.27503	0.16463	0.35736	0.12897	0.07532	0.10646	0.32836	0.10764	0.35818	0.08060	0.13239	0.10356	0.35315	0.24953	0.16716	0.42991	0.32621	0.26996	0.41180	0.37617	0.08487	0.26007	0.42937	0.06718	0.04685	0.30849	0.15540	0.32669	0.20219	-0.02551	0.18301	0.39554	0.02087	0.29566	0.26800	0.09615	0.11876	0.32802	0.09189	0.14226	0.29934	0.26739	0.60593	0.09184	0.03526	0.54814	0.42547	0.09406	0.44669	0.38547	0.11666	0.28420	0.54265	0.10464	0.33401	0.38280	0.02750	0.22205	0.26927	0.24945	0.25915	0.38743	0.09097	0.17648	0.49201	-0.09884	0.34384	0.43050	0.21809	0.17648	0.49201	-0.09884	0.34384	0.43050	0.21809
15	0.25403	0.16871	0.36320	0.13200	0.09876	0.11249	0.32245	0.10852	0.36985	0.08061	0.16292	0.11001	0.32288	0.25608	0.19808	0.42474	0.32983	0.32340	0.35868	0.38532	0.12109	0.25856	0.44464	0.09487	0.01249	0.30052	0.17043	0.32963	0.22070	-0.01047	0.16925	0.39734	0.04264	0.28607	0.29034	0.13290	0.10416	0.33094	0.11872	0.12123	0.29104	0.30021	0.59653	0.10196	0.04822	0.53662	0.43010	0.13083	0.45354	0.40468	0.15267	0.26753	0.53921	0.12754	0.34287	0.40220	0.05274	0.20938	0.25665	0.27959	0.26595	0.40375	0.11560	0.14996	0.51124	-0.08631	0.32939	0.44296	0.24453	0.14996	0.51124	-0.08631	0.32939	0.44296	0.24453
16	0.23469	0.16925	0.35831	0.13352	0.12110	0.11798	0.31201	0.10946	0.37102	0.07932	0.19220	0.11628	0.29385	0.24967	0.22517	0.41330	0.32282	0.37527	0.30792	0.37824	0.15566	0.25671	0.44938	0.12397	-0.01148	0.28122	0.18348	0.32985	0.23444	0.00488	0.15801	0.38592	0.06535	0.26533	0.30438	0.16936	0.09606	0.32468	0.14565	0.09158	0.27336	0.32912	0.58204	0.10855	0.05884	0.51591	0.42407	0.16552	0.44997	0.41763	0.18871	0.25774	0.52156	0.14668	0.34270	0.41262	0.07575	0.18924	0.23761	0.30855	0.28190	0.40877	0.13865	0.12913	0.51817	-0.07298	0.31140	0.44018	0.26972	0.12913	0.51817	-0.07298	0.31140	0.44018	0.26972
17	0.21495	0.16756	0.34388	0.13325	0.14214	0.12282	0.29342	0.10980	0.36263	0.07770	0.21915	0.12224	0.26673	0.23224	0.24884	0.39621	0.30612	0.42415	0.25951	0.35796	0.18764	0.24589	0.44416	0.15251	-0.03027	0.25343	0.19496	0.32111	0.24337	0.02056	0.14231	0.36441	0.08825	0.23536	0.30857	0.20384	0.08811	0.31093	0.17116	0.05974	0.24804	0.35362	0.56321	0.11196	0.06770	0.48226	0.40809	0.19681	0.43458	0.42267	0.22377	0.25269	0.49177	0.16299	0.32738	0.41280	0.09495	0.16175	0.21369	0.33573	0.29470	0.40411	0.15972	0.11293	0.51180	-0.05877	0.28575	0.42552	0.29269	0.11293	0.51180	-0.05877	0.28575	0.42552	0.29269
18	0.19205	0.16479	0.32193	0.13122	0.16192	0.12694	0.26771	0.10874	0.34574	0.07619	0.24329	0.12782	0.23880	0.20734	0.26997	0.37532	0.28144	0.46909	0.21156	0.32857	0.21640	0.22364	0.42928	0.17889	-0.04914	0.22036	0.20580	0.30516	0.24633	0.03674	0.12018	0.33622	0.11074	0.20140	0.30264	0.23584	0.07512	0.29125	0.19413	0.03163	0.21755	0.37409	0.53868	0.11280	0.07557	0.43850	0.38295	0.22404	0.40905	0.41887	0.25717	0.24453	0.45361	0.17765	0.29791	0.40248	0.10959	0.13032	0.18597	0.36095	0.29704	0.39059	0.17884	0.09672	0.49310	-0.04365	0.25323	0.40206	0.31290	0.09672	0.49310	-0.04365	0.25323	0.40206	0.31290
19	0.16540	0.16077	0.29445	0.12767	0.18085	0.13030	0.23792	0.10638	0.32196	0.07456	0.26474	0.13295	0.20819	0.17830	0.28955	0.35143	0.25146	0.50960	0.16435	0.29337	0.24186	0.19213	0.40553	0.20223	-0.06940	0.18453	0.21739	0.28549	0.24256	0.05361	0.09404	0.30375	0.13282	0.16728	0.28826	0.26580	0.05756	0.26633	0.21440	0.00907	0.18480	0.39151	0.50664	0.11169	0.08331	0.39108	0.34990	0.24731	0.37649	0.40633	0.28867	0.22777	0.41088	0.19181	0.26072	0.38268	0.11994	0.09858	0.15522	0.38444	0.28720	0.36888	0.19646	0.07758	0.46428	-0.02745	0.21740	0.37274	0.33045	0.07758	0.46428	-0.02745	0.21740	0.37274	0.33045
20	0.13656	0.15478	0.26310	0.12295	0.19957	0.13282	0.20698	0.10323	0.29339	0.07237	0.28408	0.13755	0.17516	0.14744	0.30841	0.32506	0.21891	0.54557	0.11965	0.25466	0.26446	0.15656	0.37446	0.22252	-0.08897	0.14757	0.23128	0.26262	0.23267	0.07142	0.06586	0.26884	0.15482	0.13384	0.26836	0.29467	0.03878	0.23663	0.23281	-0.00856	0.15215	0.40713	0.46744	0.10883	0.09171	0.34541	0.31097	0.26725	0.33924	0.38580	0.31822	0.20303	0.36628	0.20647	0.22359	0.35527	0.12702	0.06864	0.12229	0.40658	0.26841	0.33982	0.21327	0.05664	0.42788	-0.00974	0.18143	0.34062	0.34598	0.05664	0.42788	-0.00974	0.18143	0.34062	0.34598
21	0.10738	0.14679	0.22939	0.11746	0.21878	0.13435	0.17720	0.09924	0.26214	0.06962	0.30217	0.14157	0.14117	0.11631	0.32717	0.29748	0.18565	0.57722	0.07825	0.21442	0.28493	0.12223	0.33832	0.24037	-0.10543	0.11067	0.24878	0.23563	0.21813	0.09032	0.03638	0.23329	0.17724	0.10222	0.24550	0.32352	0.02028	0.20338	0.25087	-0.02170	0.12086	0.42215	0.42402	0.10395	0.10141	0.30308	0.26886	0.28477	0.29854	0.35846	0.34579	0.17353	0.32171	0.22227	0.19123	0.32280	0.13223	0.04146	0.08821	0.42789	0.24634	0.30463	0.23010	0.03647	0.38644	0.01013	0.14775	0.30833	0.36048	0.03647	0.38644	0.01013	0.14775	0.30833	0.36048
22	0.07909	0.13752	0.19472	0.11160	0.23913	0.13477	0.14988	0.09416	0.23006	0.06684	0.31987	0.14499	0.10806	0.08618	0.34624	0.27076	0.15250	0.60502	0.04004	0.17452	0.30413	0.09210	0.29980	0.25679	-0.11744	0.07463	0.27081	0.20450	0.20060	0.11047	0.00797	0.19848	0.20048	0.07532	0.22119	0.35330	0.00111	0.16841	0.27029	-0.03068	0.09146	0.43751	0.37997	0.09668	0.11286	0.26292	0.22619	0.30083	0.25590	0.32549	0.37137	0.14139	0.27864	0.23949	0.16288	0.28829	0.13701	0.01763	0.05396	0.44886	0.22534	0.26525	0.24764	0.01768	0.34248	0.03292	0.11781	0.27765	0.37505	0.01768	0.34248	0.03292	0.11781	0.27765	0.37505
23	0.05297	0.12752	0.16015	0.10556	0.26110	0.13405	0.12544	0.08806	0.19852	0.06471	0.33799	0.14778	0.07800	0.05805	0.36592	0.24674	0.11974	0.62947	0.00535	0.13638	0.32284	0.06664	0.26130	0.27284	-0.12461	0.03994	0.29788	0.17150	0.18137	0.13196	-0.01552	0.16485	0.22486	0.05575	0.19634	0.38467	-0.01786	0.13310	0.29260	-0.03613	0.06401	0.45391	0.33728	0.08705	0.12624	0.22408	0.18497	0.31636	0.21391	0.28793	0.39508	0.10845	0.23805	0.25815	0.13503	0.25452	0.14270	-0.00239	0.02040	0.46998	0.20621	0.22433	0.26643	0.00006	0.29792	0.05928	0.09230	0.24932	0.39076	0.00006	0.29792	0.05928	0.09230	0.24932	0.39076
24	0.03093	0.11676	0.12618	0.09930	0.28505	0.13232	0.10439	0.08131	0.16831	0.06359	0.35716	0.14988	0.05320	0.03230	0.38646	0.22588	0.08764	0.65097	-0.02528	0.10085	0.34170	0.04544	0.22436	0.28949	-0.12750	0.00692	0.33004	0.14107	0.16113	0.15495	-0.03041	0.13199	0.25046	0.04369	0.17167	0.41782	-0.03255	0.09797	0.31886	-0.03854	0.03815	0.47181	0.29598	0.07552	0.14160	0.18707	0.14636	0.33216	0.17521	0.24674	0.41737	0.07818	0.20023	0.27818	0.10757	0.22292	0.15050	-0.01832	-0.01178	0.49165	0.18740	0.18448	0.28686	-0.01413	0.25363	0.08960	0.07216	0.22317	0.40853	-0.01413	0.25363	0.08960	0.07216	0.22317	0.40853
25	0.01459	0.10541	0.09306	0.09281	0.31113	0.12981	0.08736	0.07445	0.13965	0.06333	0.37783	0.15113	0.03540	0.00857	0.40803	0.20738	0.05648	0.66986	-0.05183	0.06821	0.36109	0.02893	0.18935	0.30759	-0.12783	-0.02407	0.36694	0.11723	0.14014	0.17971	-0.03494	0.09930	0.27729	0.03676	0.14767	0.45246	-0.03977	0.06321	0.34952	-0.03927	0.01363	0.49146	0.25594	0.06275	0.15893	0.15301	0.11092	0.34889	0.14164	0.20295	0.43890	0.05463	0.16516	0.29961	0.08478	0.19349	0.16139	-0.03034	-0.04208	0.51415	0.16835	0.14733	0.30918	-0.02120	0.20983	0.12398	0.05823	0.19872	0.42890	-0.02120	0.20983	0.12398	0.05823	0.19872	0.42890
26	0.00384	0.09471	0.06099	0.08626	0.33937	0.12687	0.07429	0.06819	0.11254	0.06340	0.40025	0.15131	0.02465	-0.01376	0.43072	0.18965	0.02668	0.68632	-0.07436	0.03831	0.38113	0.01814	0.15587	0.32783	-0.12790	-0.05281	0.40811	0.10076	0.11865	0.20660	-0.03177	0.06682	0.30540	0.03182	0.12457	0.48798	-0.04059	0.02916	0.38441	-0.04124	-0.00918	0.51291	0.21833	0.04921	0.17826	0.12282	0.07885	0.36711	0.11424	0.15763	0.46031	0.04003	0.13269	0.32260	0.07022	0.16562	0.17622	-0.03931	-0.07028	0.53771	0.15144	0.11297	0.33360	-0.02051	0.16698	0.16222	0.04967	0.17569	0.45198	-0.02051	0.16698	0.16222	0.04967	0.17569	0.45198
27	-0.00320	0.08638	0.03026	0.08002	0.36968	0.12389	0.06390	0.06319	0.08701	0.06342	0.42451	0.15018	0.01854	-0.03493	0.45461	0.17114	-0.00127	0.70051	-0.09295	0.01086	0.40169	0.01329	0.12339	0.35066	-0.12933	-0.07930	0.45315	0.08942	0.09700	0.23601	-0.02693	0.03521	0.33495	0.02585	0.10254	0.52377	-0.03857	-0.00382	0.42293	-0.04670	-0.02970	0.53622	0.18528	0.03499	0.19971	0.09673	0.05000	0.38718	0.09285	0.11195	0.48198	0.03411	0.10256	0.34745	0.06322	0.13917	0.19566	-0.04703	-0.09634	0.56251	0.13897	0.08079	0.36029	-0.01558	0.12583	0.20377	0.04353	0.15408	0.47742	-0.01558	0.12583	0.20377	0.04353	0.15408	0.47742
28	-0.00924	0.08118	0.00112	0.07434	0.40196	0.12116	0.05424	0.05974	0.06308	0.06326	0.45063	0.14757	0.01330	-0.05480	0.47974	0.15091	-0.02696	0.71275	-0.10862	-0.01435	0.42258	0.01268	0.09166	0.37624	-0.13268	-0.10362	0.50172	0.08069	0.07536	0.26828	-0.02571	0.00524	0.36634	0.01615	0.08177	0.55945	-0.03733	-0.03536	0.46420	-0.05555	-0.04765	0.56154	0.15820	0.01986	0.22352	0.07398	0.02412	0.40929	0.07529	0.06723	0.50403	0.03443	0.07460	0.37446	0.06016	0.11434	0.22022	-0.05523	-0.12028	0.58873	0.13035	0.05042	0.38941	-0.01167	0.08692	0.24813	0.03650	0.13389	0.50457	-0.01167	0.08692	0.24813	0.03650	0.13389	0.50457
29	-0.01660	0.07841	-0.02628	0.06930	0.43619	0.11890	0.04365	0.05782	0.04061	0.06285	0.47865	0.14344	0.00594	-0.07345	0.50615	0.12891	-0.05020	0.72350	-0.12254	-0.03781	0.44378	0.01326	0.06087	0.40453	-0.13848	-0.12559	0.55356	0.07311	0.05351	0.30370	-0.02971	-0.02265	0.40014	0.00123	0.06223	0.59500	-0.03928	-0.06513	0.50732	-0.06653	-0.06324	0.58912	0.13633	0.00371	0.25001	0.05282	0.00079	0.43362	0.05804	0.02478	0.52660	0.03704	0.04888	0.40392	0.05690	0.09118	0.25027	-0.06493	-0.14216	0.61661	0.12282	0.02163	0.42108	-0.01252	0.05018	0.29503	0.02698	0.11467	0.53285	-0.01252	0.05018	0.29503	0.02698	0.11467	0.53285
30	-0.02631	0.07687	-0.05210	0.06479	0.47246	0.11721	0.03126	0.05727	0.01913	0.06209	0.50869	0.13785	-0.00499	-0.09137	0.53384	0.10591	-0.07115	0.73331	-0.13455	-0.06065	0.46552	0.01229	0.03127	0.43542	-0.14795	-0.14504	0.60839	0.06552	0.03106	0.34250	-0.03721	-0.04823	0.43695	-0.01850	0.04346	0.63070	-0.04493	-0.09304	0.55156	-0.07897	-0.07714	0.61946	0.11758	-0.01352	0.27954	0.03115	-0.02037	0.46026	0.03834	-0.01455	0.54990	0.03788	0.02551	0.43596	0.05094	0.06916	0.28604	-0.07656	-0.16214	0.64643	0.11416	-0.00615	0.45536	-0.01848	0.01497	0.34448	0.01504	0.09560	0.56194	-0.01848	0.01497	0.34448	0.01504	0.09560	0.56194
31	-0.03828	0.07562	-0.07670	0.06071	0.51090	0.11612	0.01658	0.05799	-0.00194	0.06096	0.54098	0.13104	-0.02012	-0.10913	0.56281	0.08304	-0.09037	0.74291	-0.14337	-0.08444	0.48842	0.00766	0.00314	0.46884	-0.16175	-0.16226	0.66578	0.05645	0.00772	0.38485	-0.04687	-0.07099	0.47718	-0.04183	0.02494	0.66712	-0.05339	-0.11925	0.59636	-0.09300	-0.09023	0.65300	0.09965	-0.03189	0.31244	0.00754	-0.03996	0.48929	0.01707	-0.05099	0.57429	0.03415	0.00435	0.47062	0.04140	0.04734	0.32766	-0.09044	-0.18044	0.67852	0.10344	-0.03368	0.49231	-0.02803	-0.01931	0.39671	0.00054	0.07586	0.59190	-0.02803	-0.01931	0.39671	0.00054	0.07586	0.59190
32	-0.05197	0.07431	-0.10050	0.05712	0.55169	0.11556	-0.00064	0.05941	-0.02314	0.05947	0.57579	0.12333	-0.03958	-0.12702	0.59306	0.06093	-0.10850	0.75311	-0.14912	-0.10995	0.51349	-0.00162	-0.02351	0.50484	-0.17920	-0.17815	0.72502	0.04448	-0.01655	0.43074	-0.05858	-0.09039	0.52105	-0.06636	0.00616	0.70487	-0.06276	-0.14424	0.64147	-0.10881	-0.10348	0.69001	0.08063	-0.05141	0.34899	-0.01890	-0.05863	0.52088	-0.00201	-0.08557	0.60033	0.02481	-0.01518	0.50786	0.02773	0.02495	0.37515	-0.10672	-0.19737	0.71320	0.09017	-0.06142	0.53201	-0.03956	-0.05308	0.45204	-0.01703	0.05479	0.62314	-0.03956	-0.05308	0.45204	-0.01703	0.05479	0.62314
33	-0.06691	0.07318	-0.12379	0.05421	0.59497	0.11537	-0.01999	0.06086	-0.04501	0.05760	0.61342	0.11510	-0.06247	-0.14513	0.62459	0.03965	-0.12611	0.76470	-0.15414	-0.13681	0.54196	-0.01494	-0.04906	0.54371	-0.19932	-0.19369	0.78519	0.02909	-0.04175	0.47995	-0.07149	-0.10625	0.56860	-0.08889	-0.01341	0.74442	-0.07168	-0.16863	0.68679	-0.12640	-0.11782	0.73060	0.05951	-0.07212	0.38939	-0.04864	-0.07710	0.55528	-0.01658	-0.11898	0.62868	0.01013	-0.03386	0.54759	0.01042	0.00129	0.42843	-0.12568	-0.21322	0.75062	0.07448	-0.08966	0.57452	-0.05214	-0.08651	0.51063	-0.03731	0.03178	0.65627	-0.05214	-0.08651	0.51063	-0.03731	0.03178	0.65627
34	-0.08266	0.07258	-0.14683	0.05222	0.64078	0.11530	-0.04067	0.06227	-0.06799	0.05535	0.65408	0.10676	-0.08607	-0.16369	0.65736	0.01906	-0.14371	0.77844	-0.16001	-0.16468	0.57508	-0.03082	-0.07412	0.58595	-0.22122	-0.20970	0.84522	0.01060	-0.06776	0.53201	-0.08444	-0.11880	0.61977	-0.10801	-0.03401	0.78602	-0.08016	-0.19297	0.73239	-0.14573	-0.13383	0.77459	0.03633	-0.09414	0.43375	-0.08190	-0.09604	0.59273	-0.02823	-0.15094	0.65994	-0.00886	-0.05244	0.58966	-0.00878	-0.02437	0.48731	-0.14778	-0.22826	0.79079	0.05745	-0.11869	0.61975	-0.06443	-0.11976	0.57234	-0.05928	0.00634	0.69201	-0.06443	-0.11976	0.57234	-0.05928	0.00634	0.69201
35	-0.09873	0.07252	-0.16985	0.05139	0.68905	0.11501	-0.06196	0.06433	-0.09243	0.05266	0.69789	0.09869	-0.10665	-0.18322	0.69133	-0.00101	-0.16177	0.79505	-0.16571	-0.19387	0.61398	-0.04753	-0.09936	0.63210	-0.24392	-0.22671	0.90396	-0.01038	-0.09425	0.58619	-0.09756	-0.12820	0.67438	-0.12509	-0.05561	0.82965	-0.08834	-0.21767	0.77837	-0.16703	-0.15165	0.82153	0.01162	-0.11753	0.48210	-0.11862	-0.11611	0.63334	-0.03988	-0.18097	0.69454	-0.03060	-0.07161	0.63377	-0.02751	-0.05282	0.55139	-0.17309	-0.24275	0.83352	0.04041	-0.14880	0.66745	-0.07593	-0.15292	0.63679	-0.08142	-0.02196	0.73110	-0.07593	-0.15292	0.63679	-0.08142	-0.02196	0.73110
