	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_07_07_CR017_BAREFOOT_GAIT0004_6_CINE_E&D.c3d
7	0.10602	0.10264	0.04940	0.05937	-0.02853	0.06994	0.06859	0.12827	0.05330	0.06903	-0.09258	0.06772	0.23036	0.12213	0.07376	0.14801	0.07135	-0.08792	0.03586	0.05771	-0.04292	-0.11077	-0.06482	-0.15346	0.34837	0.13834	-0.07261	0.10002	0.11571	0.05432	0.04356	0.02243	-0.05005	-0.00427	0.00023	-0.13504	0.03224	-0.05784	-0.13480	0.05439	0.04014	-0.04974	0.10692	0.11065	0.07638	0.28518	0.18058	-0.12217	-0.00119	0.02029	-0.02203	0.14360	0.06608	0.06363	0.22320	0.09885	-0.10574	0.10362	-0.01946	-0.08097	0.10251	0.06560	-0.02497	0.06143	0.04153	-0.06213	-0.05619	0.01267	-0.15051	0.06143	0.04153	-0.06213	-0.05619	0.01267	-0.15051
8	0.15980	0.11868	0.08194	0.06501	-0.03151	0.07889	0.11321	0.13838	0.09433	0.07599	-0.10394	0.07607	0.29886	0.15615	0.08184	0.20672	0.11054	-0.09538	0.06156	0.07866	-0.05226	-0.08693	-0.03849	-0.17153	0.44182	0.18888	-0.08776	0.12897	0.14517	0.06155	0.10267	0.05929	-0.05553	0.04013	0.04327	-0.14762	0.07864	-0.02959	-0.14821	0.09909	0.07987	-0.06284	0.15779	0.14236	0.08593	0.35950	0.24613	-0.13226	0.04281	0.05655	-0.02093	0.21171	0.11342	0.07635	0.26933	0.14368	-0.11767	0.15203	0.00035	-0.08948	0.14159	0.10332	-0.02730	0.10493	0.06763	-0.06830	-0.01314	0.05490	-0.17319	0.10493	0.06763	-0.06830	-0.01314	0.05490	-0.17319
9	0.21607	0.13313	0.11674	0.07164	-0.03416	0.08756	0.16705	0.14016	0.14109	0.08284	-0.11380	0.08451	0.36089	0.18898	0.08813	0.25426	0.14955	-0.10317	0.09191	0.10261	-0.06018	-0.04490	-0.00204	-0.18731	0.53695	0.24157	-0.10196	0.16409	0.17944	0.07052	0.16372	0.09702	-0.06080	0.09172	0.08881	-0.15960	0.12409	0.00090	-0.16166	0.15048	0.12230	-0.07532	0.21226	0.17690	0.09641	0.43113	0.31749	-0.13923	0.09717	0.09813	-0.01893	0.28430	0.16559	0.08835	0.32004	0.19576	-0.12680	0.19547	0.02021	-0.09808	0.19136	0.14802	-0.02800	0.15501	0.09610	-0.07350	0.05617	0.10581	-0.19453	0.15501	0.09610	-0.07350	0.05617	0.10581	-0.19453
10	0.27087	0.14386	0.14975	0.07871	-0.03760	0.09575	0.23093	0.13869	0.18937	0.09028	-0.12313	0.09305	0.41559	0.21773	0.09188	0.30019	0.18527	-0.11224	0.12812	0.12468	-0.06786	0.01652	0.04087	-0.20226	0.62227	0.29013	-0.11491	0.21267	0.21863	0.08043	0.22060	0.12953	-0.06716	0.14665	0.13080	-0.17291	0.16676	0.02936	-0.17689	0.20871	0.16279	-0.08691	0.26711	0.21223	0.10690	0.50499	0.38999	-0.14500	0.16072	0.14019	-0.01830	0.35284	0.21650	0.09762	0.37916	0.25121	-0.13494	0.23521	0.03873	-0.10664	0.26006	0.20027	-0.02833	0.20515	0.12409	-0.07911	0.14016	0.15696	-0.21456	0.20515	0.12409	-0.07911	0.14016	0.15696	-0.21456
11	0.32306	0.14992	0.17771	0.08542	-0.04232	0.10310	0.29805	0.13968	0.23303	0.09840	-0.13227	0.10112	0.46489	0.23988	0.09311	0.35389	0.21522	-0.12241	0.17056	0.14062	-0.07590	0.08531	0.08326	-0.21722	0.69325	0.33091	-0.12575	0.27186	0.25993	0.08981	0.27323	0.15290	-0.07494	0.19935	0.16406	-0.18805	0.20978	0.05302	-0.19418	0.26661	0.19549	-0.09686	0.32066	0.24626	0.11638	0.58133	0.45590	-0.15065	0.22964	0.17731	-0.02075	0.41207	0.26043	0.10290	0.44290	0.30336	-0.14337	0.27647	0.05573	-0.11438	0.34212	0.25587	-0.02945	0.25157	0.14886	-0.08603	0.21856	0.19863	-0.23227	0.25157	0.14886	-0.08603	0.21856	0.19863	-0.23227
12	0.37433	0.15155	0.19907	0.09115	-0.04791	0.10924	0.36083	0.14483	0.26707	0.10664	-0.14063	0.10784	0.51049	0.25431	0.09258	0.41529	0.23712	-0.13220	0.21894	0.14890	-0.08395	0.14889	0.11882	-0.23204	0.75139	0.36253	-0.13315	0.33188	0.29895	0.09722	0.32507	0.16675	-0.08325	0.24851	0.18641	-0.20377	0.25743	0.07099	-0.21233	0.31771	0.21713	-0.10388	0.37471	0.27733	0.12411	0.65700	0.50812	-0.15614	0.30081	0.20620	-0.02662	0.46521	0.29409	0.10434	0.50576	0.34612	-0.15223	0.32198	0.07141	-0.12025	0.42292	0.30734	-0.03176	0.29581	0.16863	-0.09425	0.28016	0.22533	-0.24576	0.29581	0.16863	-0.09425	0.28016	0.22533	-0.24576
13	0.42544	0.14950	0.21415	0.09544	-0.05325	0.11391	0.41593	0.15193	0.28954	0.11398	-0.14694	0.11246	0.55149	0.26183	0.09160	0.47733	0.25028	-0.13951	0.27053	0.15104	-0.09087	0.20354	0.14450	-0.24565	0.79834	0.38488	-0.13588	0.38588	0.33226	0.10184	0.37746	0.17404	-0.09056	0.29559	0.19815	-0.21762	0.31070	0.08399	-0.22912	0.36068	0.22873	-0.10680	0.43197	0.30431	0.12983	0.72704	0.54268	-0.16040	0.37284	0.22706	-0.03469	0.51761	0.31647	0.10324	0.56428	0.37611	-0.16053	0.36867	0.08600	-0.12338	0.49145	0.34813	-0.03455	0.34012	0.18302	-0.10298	0.32673	0.23728	-0.25309	0.34012	0.18302	-0.10298	0.32673	0.23728	-0.25309
14	0.47372	0.14486	0.22442	0.09781	-0.05705	0.11699	0.46298	0.15804	0.30132	0.11927	-0.14988	0.11468	0.58529	0.26478	0.09146	0.53274	0.25654	-0.14258	0.31958	0.15039	-0.09523	0.25268	0.16010	-0.25653	0.83249	0.39842	-0.13335	0.43458	0.35883	0.10381	0.42531	0.17870	-0.09531	0.33898	0.20085	-0.22702	0.36524	0.09356	-0.24204	0.39687	0.23420	-0.10517	0.49199	0.32647	0.13365	0.78617	0.55886	-0.16207	0.44341	0.24223	-0.04275	0.57018	0.32834	0.10127	0.61654	0.39245	-0.16667	0.40995	0.09971	-0.12330	0.54625	0.37553	-0.03637	0.38373	0.19299	-0.11098	0.36251	0.23790	-0.25310	0.38373	0.19299	-0.11098	0.36251	0.23790	-0.25310
15	0.51385	0.13889	0.23155	0.09793	-0.05835	0.11843	0.50127	0.16213	0.30474	0.12193	-0.14872	0.11464	0.60908	0.26578	0.09292	0.57773	0.25953	-0.14088	0.35909	0.15017	-0.09599	0.29898	0.16678	-0.26311	0.84952	0.40367	-0.12594	0.48193	0.37951	0.10396	0.45878	0.18337	-0.09650	0.37375	0.19709	-0.23031	0.41240	0.10120	-0.24902	0.42573	0.23714	-0.09965	0.55009	0.34347	0.13594	0.83036	0.55873	-0.16015	0.50738	0.25418	-0.04861	0.61815	0.33191	0.09980	0.65980	0.39605	-0.16922	0.44085	0.11278	-0.12023	0.59033	0.39022	-0.03584	0.42353	0.20026	-0.11710	0.38706	0.23118	-0.24602	0.42353	0.20026	-0.11710	0.38706	0.23118	-0.24602
16	0.54091	0.13231	0.23679	0.09582	-0.05684	0.11833	0.52921	0.16499	0.30257	0.12221	-0.14370	0.11286	0.61990	0.26638	0.09601	0.61113	0.26212	-0.13529	0.38444	0.15200	-0.09284	0.34088	0.16651	-0.26439	0.84551	0.40112	-0.11487	0.52887	0.39576	0.10335	0.47088	0.18868	-0.09398	0.39630	0.19038	-0.22763	0.44318	0.10768	-0.24921	0.44464	0.23899	-0.09176	0.59987	0.35540	0.13714	0.85830	0.54653	-0.15455	0.55904	0.26475	-0.05090	0.65334	0.33003	0.09951	0.69096	0.38961	-0.16754	0.46094	0.12542	-0.11506	0.62487	0.39447	-0.03227	0.45645	0.20664	-0.12051	0.39808	0.22069	-0.23346	0.45645	0.20664	-0.12051	0.39808	0.22069	-0.23346
17	0.55338	0.12549	0.24087	0.09202	-0.05297	0.11686	0.54623	0.16757	0.29746	0.12087	-0.13592	0.10997	0.61653	0.26696	0.10004	0.63333	0.26518	-0.12769	0.39623	0.15601	-0.08638	0.37463	0.16205	-0.26023	0.82110	0.39192	-0.10201	0.57158	0.40871	0.10276	0.46431	0.19409	-0.08860	0.40739	0.18416	-0.22072	0.45395	0.11305	-0.24329	0.45222	0.23920	-0.08335	0.63673	0.36287	0.13757	0.87117	0.52737	-0.14609	0.59574	0.27527	-0.04954	0.66908	0.32541	0.10024	0.70879	0.37737	-0.16202	0.47249	0.13739	-0.10897	0.64872	0.39137	-0.02578	0.48049	0.21328	-0.12086	0.39723	0.20962	-0.21803	0.48049	0.21328	-0.12086	0.39723	0.20962	-0.21803
18	0.55386	0.11889	0.24401	0.08752	-0.04775	0.11432	0.55387	0.16913	0.29150	0.11859	-0.12698	0.10667	0.60193	0.26744	0.10392	0.64617	0.26808	-0.12022	0.39896	0.16112	-0.07798	0.39755	0.15637	-0.25154	0.78282	0.37798	-0.08932	0.60433	0.41889	0.10258	0.44926	0.19879	-0.08187	0.41150	0.18027	-0.21212	0.44899	0.11723	-0.23310	0.45043	0.23672	-0.07601	0.65961	0.36696	0.13738	0.87125	0.50552	-0.13622	0.61902	0.28618	-0.04568	0.66518	0.32030	0.10127	0.71396	0.36353	-0.15382	0.47741	0.14775	-0.10304	0.66148	0.38446	-0.01719	0.49462	0.22019	-0.11843	0.39102	0.20059	-0.20262	0.49462	0.22019	-0.11843	0.39102	0.20059	-0.20262
19	0.54691	0.11304	0.24597	0.08347	-0.04236	0.11103	0.55491	0.16784	0.28583	0.11585	-0.11845	0.10356	0.58193	0.26764	0.10656	0.65195	0.26939	-0.11452	0.39745	0.16554	-0.06917	0.40941	0.15175	-0.23997	0.73932	0.36120	-0.07835	0.62411	0.42678	0.10278	0.43438	0.20147	-0.07544	0.41364	0.17842	-0.20423	0.43690	0.12006	-0.22093	0.44343	0.23118	-0.07068	0.67025	0.36878	0.13663	0.86092	0.48357	-0.12646	0.63283	0.29667	-0.04114	0.64838	0.31648	0.10164	0.70776	0.35075	-0.14428	0.47656	0.15523	-0.09793	0.66479	0.37683	-0.00770	0.49899	0.22630	-0.11389	0.38654	0.19483	-0.18974	0.49899	0.22630	-0.11389	0.38654	0.19483	-0.18974
20	0.53647	0.10818	0.24605	0.08066	-0.03775	0.10728	0.55159	0.16305	0.28048	0.11321	-0.11143	0.10105	0.56143	0.26715	0.10731	0.65179	0.26726	-0.11119	0.39443	0.16748	-0.06114	0.41203	0.14905	-0.22735	0.69661	0.34261	-0.06998	0.63277	0.43312	0.10302	0.42237	0.20061	-0.07048	0.41546	0.17672	-0.19851	0.42503	0.12109	-0.20885	0.43434	0.22279	-0.06746	0.67151	0.36915	0.13526	0.84258	0.46254	-0.11807	0.64093	0.30474	-0.03771	0.62748	0.31481	0.10053	0.69209	0.33979	-0.13457	0.47049	0.15883	-0.09378	0.66148	0.37022	0.00148	0.49545	0.23005	-0.10821	0.38667	0.19166	-0.18084	0.49545	0.23005	-0.10821	0.38667	0.19166	-0.18084
21	0.52476	0.10440	0.24350	0.07937	-0.03448	0.10338	0.54489	0.15617	0.27459	0.11132	-0.10630	0.09927	0.54308	0.26561	0.10625	0.64579	0.26031	-0.10967	0.39018	0.16571	-0.05457	0.40846	0.14762	-0.21532	0.65725	0.32259	-0.06447	0.63510	0.43834	0.10287	0.41212	0.19518	-0.06744	0.41486	0.17271	-0.19505	0.41660	0.11965	-0.19829	0.42401	0.21178	-0.06567	0.66615	0.36846	0.13322	0.81859	0.44245	-0.11174	0.64551	0.30817	-0.03650	0.60803	0.31471	0.09745	0.67018	0.33011	-0.12550	0.45973	0.15810	-0.09031	0.65384	0.36474	0.00931	0.48684	0.23014	-0.10231	0.38904	0.18892	-0.17612	0.48684	0.23014	-0.10231	0.38904	0.18892	-0.17612
22	0.51220	0.10180	0.23783	0.07942	-0.03258	0.09957	0.53525	0.14906	0.26715	0.11054	-0.10279	0.09803	0.52744	0.26289	0.10400	0.63404	0.24837	-0.10858	0.38405	0.15985	-0.04958	0.40223	0.14599	-0.20500	0.62159	0.30141	-0.06140	0.63507	0.44184	0.10196	0.40147	0.18520	-0.06603	0.40964	0.16482	-0.19285	0.41065	0.11518	-0.18988	0.41285	0.19850	-0.06420	0.65636	0.36676	0.13054	0.79063	0.42261	-0.10751	0.64677	0.30553	-0.03759	0.59118	0.31444	0.09244	0.64662	0.32099	-0.11757	0.44505	0.15331	-0.08697	0.64280	0.35939	0.01513	0.47483	0.22581	-0.09695	0.38931	0.18449	-0.17467	0.47483	0.22581	-0.09695	0.38931	0.18449	-0.17467
23	0.49833	0.10054	0.22920	0.08041	-0.03165	0.09601	0.52305	0.14249	0.25757	0.11057	-0.10023	0.09695	0.51417	0.25929	0.10152	0.61687	0.23264	-0.10642	0.37574	0.15049	-0.04589	0.39550	0.14249	-0.19684	0.58927	0.27965	-0.05985	0.63324	0.44209	0.10022	0.38751	0.17187	-0.06535	0.39989	0.15319	-0.19052	0.40417	0.10766	-0.18347	0.40130	0.18369	-0.06189	0.64422	0.36402	0.12735	0.75945	0.40203	-0.10491	0.64336	0.29670	-0.04015	0.57635	0.31221	0.08601	0.62516	0.31189	-0.11090	0.42787	0.14537	-0.08319	0.62875	0.35290	0.01871	0.45948	0.21699	-0.09253	0.38515	0.17738	-0.17488	0.45948	0.21699	-0.09253	0.38515	0.17738	-0.17488
24	0.48283	0.10070	0.21835	0.08187	-0.03099	0.09275	0.50850	0.13638	0.24574	0.11068	-0.09781	0.09571	0.50290	0.25535	0.09972	0.59492	0.21490	-0.10220	0.36508	0.13879	-0.04303	0.38838	0.13597	-0.19066	0.56041	0.25822	-0.05870	0.62794	0.43760	0.09788	0.36843	0.15694	-0.06431	0.38683	0.13921	-0.18699	0.39459	0.09789	-0.17828	0.38834	0.16819	-0.05796	0.63141	0.36023	0.12387	0.72559	0.37988	-0.10316	0.63368	0.28299	-0.04279	0.56350	0.30717	0.07909	0.60658	0.30228	-0.10539	0.40958	0.13547	-0.07848	0.61212	0.34415	0.02033	0.44076	0.20441	-0.08898	0.37717	0.16760	-0.17501	0.44076	0.20441	-0.08898	0.37717	0.16760	-0.17501
25	0.46596	0.10197	0.20635	0.08341	-0.02986	0.08973	0.49193	0.13050	0.23199	0.11016	-0.09488	0.09412	0.49319	0.25166	0.09932	0.56934	0.19687	-0.09570	0.35209	0.12607	-0.04044	0.38014	0.12635	-0.18573	0.53522	0.23801	-0.05686	0.61820	0.42794	0.09546	0.34577	0.14210	-0.06201	0.37215	0.12464	-0.18189	0.38171	0.08728	-0.17326	0.37289	0.15303	-0.05216	0.61896	0.35541	0.12039	0.69002	0.35587	-0.10142	0.61713	0.26652	-0.04410	0.55295	0.29950	0.07277	0.58919	0.29175	-0.10069	0.39066	0.12471	-0.07263	0.59361	0.33235	0.02071	0.41893	0.18929	-0.08580	0.36687	0.15556	-0.17367	0.41893	0.18929	-0.08580	0.36687	0.15556	-0.17367
26	0.44848	0.10368	0.19418	0.08479	-0.02768	0.08693	0.47392	0.12477	0.21688	0.10862	-0.09107	0.09227	0.48441	0.24860	0.10067	0.54161	0.17979	-0.08742	0.33805	0.11360	-0.03769	0.37055	0.11463	-0.18112	0.51293	0.21945	-0.05353	0.60486	0.41387	0.09357	0.32304	0.12846	-0.05819	0.35742	0.11057	-0.17575	0.36747	0.07721	-0.16748	0.35620	0.13934	-0.04497	0.60749	0.34970	0.11725	0.65401	0.33032	-0.09903	0.59450	0.24938	-0.04315	0.54461	0.29013	0.06812	0.57126	0.28016	-0.09641	0.37161	0.11394	-0.06572	0.57374	0.31694	0.02080	0.39457	0.17275	-0.08238	0.35477	0.14158	-0.17017	0.39457	0.17275	-0.08238	0.35477	0.14158	-0.17017
27	0.43144	0.10516	0.18257	0.08593	-0.02429	0.08438	0.45546	0.11911	0.20111	0.10600	-0.08640	0.09039	0.47623	0.24619	0.10370	0.51334	0.16439	-0.07832	0.32481	0.10230	-0.03452	0.35984	0.10242	-0.17601	0.49269	0.20276	-0.04845	0.58936	0.39673	0.09273	0.30341	0.11658	-0.05331	0.34444	0.09747	-0.16960	0.35360	0.06843	-0.16056	0.34106	0.12802	-0.03723	0.59738	0.34334	0.11477	0.61872	0.30387	-0.09561	0.56735	0.23304	-0.03967	0.53766	0.28018	0.06591	0.55228	0.26758	-0.09216	0.35346	0.10379	-0.05811	0.55355	0.29837	0.02154	0.36962	0.15581	-0.07845	0.34100	0.12610	-0.16466	0.36962	0.15581	-0.07845	0.34100	0.12610	-0.16466
28	0.41586	0.10589	0.17195	0.08683	-0.01992	0.08222	0.43762	0.11349	0.18548	0.10257	-0.08118	0.08877	0.46876	0.24429	0.10798	0.48658	0.15114	-0.06953	0.31362	0.09269	-0.03090	0.34796	0.09111	-0.16992	0.47489	0.18815	-0.04204	0.57239	0.37787	0.09325	0.28918	0.10669	-0.04830	0.33470	0.08559	-0.16447	0.34066	0.06100	-0.15273	0.32955	0.11936	-0.02990	0.58872	0.33659	0.11318	0.58501	0.27728	-0.09113	0.53762	0.21827	-0.03412	0.53071	0.27050	0.06649	0.53317	0.25446	-0.08772	0.33712	0.09479	-0.05036	0.53439	0.27828	0.02358	0.34659	0.13926	-0.07414	0.32621	0.10986	-0.15798	0.34659	0.13926	-0.07414	0.32621	0.10986	-0.15798
29	0.40237	0.10568	0.16260	0.08750	-0.01510	0.08064	0.42107	0.10801	0.17073	0.09869	-0.07590	0.08764	0.46194	0.24269	0.11291	0.46324	0.14034	-0.06198	0.30502	0.08502	-0.02693	0.33471	0.08138	-0.16288	0.46074	0.17601	-0.03521	0.55399	0.35848	0.09516	0.28151	0.09894	-0.04409	0.32843	0.07525	-0.16099	0.32892	0.05480	-0.14482	0.32210	0.11299	-0.02373	0.58108	0.32963	0.11265	0.55362	0.25142	-0.08584	0.50754	0.20533	-0.02746	0.52281	0.26177	0.06964	0.51501	0.24132	-0.08308	0.32313	0.08737	-0.04302	0.51707	0.25857	0.02708	0.32669	0.12353	-0.06986	0.31127	0.09380	-0.15135	0.32669	0.12353	-0.06986	0.31127	0.09380	-0.15135
30	0.39136	0.10458	0.15473	0.08790	-0.01041	0.07980	0.40627	0.10278	0.15740	0.09476	-0.07103	0.08713	0.45550	0.24115	0.11790	0.44382	0.13192	-0.05623	0.29900	0.07932	-0.02283	0.32101	0.07315	-0.15533	0.45131	0.16666	-0.02900	0.53482	0.33972	0.09815	0.28015	0.09339	-0.04131	0.32414	0.06696	-0.15909	0.31895	0.04976	-0.13785	0.31875	0.10852	-0.01901	0.57364	0.32260	0.11329	0.52531	0.22730	-0.08021	0.47916	0.19419	-0.02075	0.51451	0.25468	0.07468	0.49848	0.22852	-0.07852	0.31209	0.08184	-0.03652	0.50157	0.24057	0.03174	0.31033	0.10920	-0.06606	0.29739	0.07866	-0.14591	0.31033	0.10920	-0.06606	0.29739	0.07866	-0.14591
31	0.38312	0.10293	0.14853	0.08802	-0.00631	0.07975	0.39371	0.09778	0.14581	0.09110	-0.06694	0.08725	0.45030	0.23964	0.12250	0.42760	0.12556	-0.05223	0.29481	0.07535	-0.01886	0.30907	0.06608	-0.14800	0.44726	0.16027	-0.02430	0.51663	0.32254	0.10173	0.28347	0.09000	-0.04006	0.32028	0.06118	-0.15821	0.31073	0.04572	-0.13270	0.31894	0.10568	-0.01561	0.56565	0.31566	0.11509	0.50118	0.20601	-0.07472	0.45429	0.18469	-0.01476	0.50702	0.24975	0.08068	0.48393	0.21632	-0.07448	0.30455	0.07831	-0.03107	0.48742	0.22483	0.03698	0.29811	0.09720	-0.06299	0.28605	0.06497	-0.14240	0.29811	0.09720	-0.06299	0.28605	0.06497	-0.14240
32	0.37785	0.10117	0.14418	0.08784	-0.00298	0.08037	0.38381	0.09313	0.13611	0.08791	-0.06372	0.08783	0.44778	0.23849	0.12650	0.41410	0.12107	-0.04947	0.29244	0.07327	-0.01520	0.30083	0.05976	-0.14162	0.44849	0.15666	-0.02154	0.50084	0.30746	0.10532	0.28980	0.08875	-0.03990	0.31682	0.05797	-0.15760	0.30316	0.04228	-0.12965	0.32087	0.10409	-0.01309	0.55735	0.30912	0.11799	0.48232	0.18845	-0.06981	0.43439	0.17674	-0.00971	0.50122	0.24712	0.08666	0.47194	0.20489	-0.07144	0.30083	0.07681	-0.02663	0.47451	0.21153	0.04217	0.29043	0.08838	-0.06064	0.27793	0.05292	-0.14084	0.29043	0.08838	-0.06064	0.27793	0.05292	-0.14084
33	0.37549	0.09954	0.14180	0.08729	-0.00024	0.08139	0.37661	0.08908	0.12816	0.08536	-0.06124	0.08865	0.44787	0.23803	0.13003	0.40361	0.11842	-0.04716	0.29321	0.07388	-0.01190	0.29701	0.05386	-0.13673	0.45392	0.15536	-0.02053	0.48748	0.29461	0.10857	0.29792	0.08944	-0.04006	0.31449	0.05677	-0.15656	0.29537	0.03902	-0.12830	0.32258	0.10331	-0.01078	0.54978	0.30328	0.12181	0.46939	0.17515	-0.06566	0.42002	0.17030	-0.00539	0.49751	0.24649	0.09186	0.46292	0.19406	-0.06969	0.30111	0.07735	-0.02291	0.46352	0.20070	0.04681	0.28686	0.08331	-0.05865	0.27253	0.04235	-0.14059	0.28686	0.08331	-0.05865	0.27253	0.04235	-0.14059
34	0.37571	0.09806	0.14131	0.08638	0.00234	0.08249	0.37197	0.08568	0.12169	0.08356	-0.05910	0.08947	0.44918	0.23850	0.13360	0.39657	0.11736	-0.04449	0.29785	0.07763	-0.00885	0.29714	0.04816	-0.13355	0.46217	0.15587	-0.02036	0.47631	0.28402	0.11147	0.30673	0.09149	-0.03966	0.31418	0.05678	-0.15453	0.28821	0.03582	-0.12766	0.32349	0.10316	-0.00801	0.54383	0.29838	0.12634	0.46231	0.16629	-0.06224	0.41055	0.16540	-0.00132	0.49593	0.24736	0.09589	0.45620	0.18330	-0.06909	0.30556	0.07992	-0.01955	0.45509	0.19207	0.05073	0.28639	0.08200	-0.05634	0.26922	0.03288	-0.14065	0.28639	0.08200	-0.05634	0.26922	0.03288	-0.14065
