	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d
7	10.71933	3.62174	-23.06878	2.13812	13.86475	2.33647	8.00897	1.57717	10.89485	3.60795	-16.85825	3.31131	10.49769	1.87894	4.30952	0.67979	8.43976	-24.47799	11.51453	8.59637	12.41625	-18.84340	11.65989	4.98061	17.01439	-22.70892	10.91411	6.40365	11.22993	-17.66185	8.67042	2.98135	13.58049	10.61189	-18.93561	-20.69481	12.91400	14.41128	5.49152	9.98977	11.14830	-16.84562	10.91217	3.93661	9.24819	-25.46017	11.81706	8.75777	14.84888	-18.96078	11.89269	4.61817	12.87321	-25.97906	14.96288	10.49780	11.99045	-24.22434	13.12847	7.94044	4.88755	-9.53366	13.01937	4.81656	3.57472	8.46031	-22.70245	-23.22729	14.99146	18.85007	8.48459	7.09376	14.32259	-18.34597	7.85967	4.26853	11.39987	-22.27722	15.14369	6.83402	7.41044	-17.81647	9.46961	4.56483
8	10.18561	3.52139	-22.96101	1.67424	14.61440	2.41050	7.81833	1.60567	10.37368	3.65456	-15.28206	3.45995	10.12352	1.73253	3.60251	0.64929	8.23087	-24.29529	11.60287	8.36417	12.14586	-16.92277	10.00210	4.24194	16.41961	-23.12996	11.43411	6.61678	10.67300	-16.69213	8.51215	2.57713	12.75760	9.99121	-19.94756	-21.23470	14.22373	15.62450	5.57855	9.95907	10.74908	-14.20345	10.03502	3.05617	8.89312	-25.00601	12.75085	8.43564	14.33184	-17.64415	11.98185	4.05873	12.22591	-25.18683	15.42025	10.52214	11.47011	-23.71958	13.63168	7.48646	4.37215	-7.83358	12.87085	3.33572	3.14311	7.97859	-22.94274	-22.26230	16.29803	19.37313	8.33734	6.42571	13.70724	-17.03305	8.22477	3.64571	10.74600	-21.88510	15.78487	6.45743	6.63662	-16.64529	9.23789	4.30218
9	9.59939	3.40968	-22.57238	1.25015	15.36075	2.49509	7.25538	1.57337	9.83718	3.67915	-13.62166	3.67911	9.97401	1.77582	2.49455	0.75889	7.92401	-23.60493	11.57322	7.79708	11.85172	-15.02321	8.77680	3.18397	15.72772	-23.44847	12.22631	6.49753	10.07624	-15.62896	8.64381	1.75591	11.89423	9.30963	-21.00641	-21.61280	15.86784	17.03678	5.45476	9.51546	10.34663	-11.47022	9.22819	1.75604	8.48296	-24.06889	13.53777	7.61454	13.78937	-16.26128	12.29482	3.06713	11.45737	-23.91294	15.75208	9.96214	10.91842	-23.00874	14.13587	6.72125	3.93623	-6.07715	12.78219	1.68516	2.68285	7.50231	-22.91888	-21.03326	17.76642	19.52602	7.67358	5.50493	13.04039	-15.60852	8.75610	2.57014	10.09446	-21.10846	16.18522	5.81255	5.81966	-15.28230	9.33615	3.44349
10	8.99759	3.29234	-21.85852	1.23442	15.93165	2.66148	6.41522	1.46924	9.31223	3.68128	-11.88854	3.90173	9.88854	1.88072	1.15341	0.81875	7.54836	-22.46264	11.38117	6.97248	11.55536	-13.25991	8.01718	1.89559	14.98348	-23.59780	13.25416	5.98259	9.47102	-14.39918	8.82436	0.67522	11.02148	8.61316	-21.94034	-21.72158	17.62984	18.43645	5.10225	8.72860	9.96993	-8.70335	8.43582	0.18329	8.03462	-22.65018	14.00151	6.43596	13.24186	-14.74517	12.54347	1.84656	10.61532	-22.14612	15.81754	8.88285	10.38094	-22.02966	14.35996	5.82161	3.60390	-4.34840	12.52658	0.19559	2.22012	7.06344	-22.56045	-19.54341	19.11245	19.14586	6.63202	4.54408	12.34424	-14.04091	9.26202	1.17390	9.49498	-19.93306	16.17757	5.04972	4.99930	-13.72286	9.61033	2.10376
11	8.42034	3.17641	-20.82833	1.70382	16.15808	2.94695	5.47421	1.30015	8.82681	3.66415	-10.13291	4.07935	9.67025	1.93996	-0.16060	0.81715	7.14447	-21.08954	11.08434	6.04139	11.27490	-11.72097	7.60907	0.56576	14.23645	-23.46934	14.32496	5.12046	8.89196	-13.01535	8.79689	-0.39698	10.17008	7.95072	-22.53255	-21.45353	19.17963	19.54383	4.57499	7.75117	9.65253	-5.99654	7.54073	-1.39612	7.56827	-20.79168	13.94607	5.13926	12.71269	-13.07435	12.42827	0.69290	9.76158	-19.96337	15.46726	7.52824	9.90308	-20.79393	14.10162	5.00632	3.38735	-2.73639	11.99147	-0.91747	1.78410	6.69390	-21.80469	-17.88577	19.97005	18.20177	5.47998	3.76082	11.64865	-12.35879	9.52159	-0.27462	8.99079	-18.49894	15.76126	4.33950	4.21962	-12.02802	9.80373	0.60234
12	7.90498	3.06876	-19.58388	2.24532	15.97254	3.25941	4.62737	1.11030	8.40451	3.63327	-8.45499	4.19461	9.19707	1.93405	-1.20543	0.83574	6.75701	-19.81701	10.83443	5.17299	11.02050	-10.46482	7.39677	-0.61111	13.53246	-22.98113	15.17746	4.06931	8.36818	-11.57659	8.41747	-1.21524	9.37004	7.36664	-22.58892	-20.77852	20.17589	20.13715	3.98284	6.77919	9.42577	-3.51466	6.47240	-2.70048	7.10612	-18.65255	13.31885	3.97354	12.22336	-11.33115	11.82039	-0.14718	8.96209	-17.58724	14.68534	6.21924	9.52171	-19.45710	13.38183	4.45640	3.28327	-1.32744	11.20065	-1.58359	1.40437	6.41900	-20.64254	-16.27218	20.04410	16.87419	4.51028	3.29480	10.98779	-10.65905	9.38610	-1.48569	8.61032	-17.06161	15.09619	3.81510	3.52271	-10.31121	9.68574	-0.69473
13	7.47880	2.97411	-18.32571	2.59509	15.46077	3.43472	4.02797	0.97648	8.05856	3.59444	-6.97832	4.24779	8.47406	1.90169	-1.84381	0.90198	6.42439	-18.95916	10.79509	4.50379	10.78984	-9.51909	7.26904	-1.50764	12.90409	-22.15879	15.61786	3.05436	7.91544	-10.21856	7.70589	-1.65743	8.64830	6.89315	-22.03702	-19.79900	20.41073	20.16396	3.45877	5.99441	9.30950	-1.45763	5.25969	-3.53210	6.66937	-16.55404	12.30297	3.13335	11.78910	-9.69027	10.82862	-0.57567	8.27460	-15.38924	13.68445	5.21160	9.25723	-18.30235	12.45468	4.26124	3.27127	-0.18736	10.25630	-1.83049	1.10610	6.24967	-19.18053	-14.98716	19.26767	15.49975	3.93865	3.18132	10.39358	-9.07022	8.83835	-2.26791	8.36113	-15.88981	14.41059	3.54225	2.94121	-8.70513	9.16052	-1.53547
14	7.15304	2.89316	-17.29555	2.68005	14.82591	3.36984	3.75210	0.95357	7.78771	3.55226	-5.80471	4.24433	7.60756	1.89631	-2.06163	0.97117	6.16869	-18.68557	11.04879	4.11080	10.56595	-8.87122	7.16430	-2.06974	12.36342	-21.16295	15.61701	2.29554	7.53190	-9.05739	6.80633	-1.73629	8.02472	6.54489	-20.99475	-18.72906	19.91392	19.76257	3.12362	5.51051	9.30396	0.01769	4.01618	-3.82724	6.27373	-14.90191	11.25045	2.72355	11.41695	-8.34329	9.71096	-0.63953	7.73702	-13.77653	12.81982	4.61946	9.10804	-17.60598	11.65936	4.40408	3.31578	0.66103	9.28345	-1.74076	0.90477	6.17676	-17.66005	-14.27191	17.85967	14.42399	3.84718	3.36852	9.88780	-7.70507	7.98003	-2.57430	8.22836	-15.16681	13.90354	3.51774	2.49165	-7.33473	8.29166	-1.84352
15	6.91994	2.82178	-16.68275	2.55367	14.29493	3.08002	3.79323	1.00611	7.57524	3.50951	-4.97889	4.18994	6.74372	1.94003	-1.93573	1.00139	5.99013	-18.97203	11.56510	4.00585	10.31859	-8.46178	7.04364	-2.29404	11.89937	-20.22565	15.29990	1.94068	7.19899	-8.15293	5.90109	-1.54609	7.50776	6.31698	-19.74445	-17.79762	18.94102	19.17335	3.05548	5.35090	9.38665	0.85519	2.90225	-3.65693	5.92494	-14.01761	10.51687	2.74286	11.10416	-7.41268	8.72699	-0.46194	7.35972	-13.02825	12.39954	4.43516	9.04932	-17.48606	11.24011	4.78570	3.37151	1.24320	8.41306	-1.43468	0.80198	6.17038	-16.39292	-14.21918	16.24334	13.87764	4.17940	3.74879	9.47640	-6.63095	6.97231	-2.47207	8.17878	-14.94371	13.69242	3.68750	2.17039	-6.29224	7.24668	-1.68438
16	6.75443	2.75216	-16.54799	2.32540	14.02571	2.66492	4.08063	1.04940	7.39143	3.46748	-4.47790	4.09037	6.01849	2.01092	-1.59119	0.97994	5.86744	-19.64273	12.23483	4.14629	10.00936	-8.19512	6.89008	-2.22006	11.48070	-19.53300	14.84546	2.03541	6.88693	-7.49876	5.14185	-1.20799	7.09205	6.18743	-18.61571	-17.13944	17.85179	18.60711	3.26853	5.46202	9.51530	1.10867	2.07982	-3.18405	5.61638	-14.00085	10.32136	3.09286	10.83636	-6.90915	8.04834	-0.18229	7.12398	-13.17927	12.54455	4.58470	9.03749	-17.83975	11.24856	5.26989	3.39045	1.61625	7.76731	-1.04511	0.78444	6.18544	-15.64117	-14.74196	14.87437	13.92813	4.77872	4.19524	9.14738	-5.85725	5.98002	-2.09226	8.16894	-15.14597	13.80091	3.97260	1.95426	-5.60996	6.22200	-1.20658
17	6.61977	2.67564	-16.81032	2.08321	14.06549	2.23823	4.50967	1.02805	7.19885	3.42689	-4.22521	3.95360	5.53039	2.07593	-1.16321	0.91463	5.76384	-20.45302	12.92109	4.45858	9.59967	-7.96381	6.72220	-1.92898	11.06405	-19.14124	14.38995	2.52857	6.56240	-7.03927	4.62424	-0.83838	6.75911	6.12338	-17.85044	-16.75498	16.96210	18.17282	3.70978	5.74390	9.63516	0.91347	1.66077	-2.59086	5.32891	-14.71299	10.70204	3.61982	10.58823	-6.74297	7.74195	0.07761	6.98762	-14.03037	13.18864	4.96198	9.01936	-18.42098	11.58678	5.72627	3.32808	1.84550	7.42357	-0.67337	0.82605	6.17156	-15.51469	-15.61049	14.07596	14.48297	5.45318	4.60063	8.87258	-5.33780	5.14637	-1.59426	8.15385	-15.61398	14.17257	4.29401	1.80582	-5.25156	5.39360	-0.59420
18	6.47493	2.58604	-17.29035	1.86029	14.36193	1.89050	4.97295	0.93520	6.95874	3.38877	-4.11976	3.78989	5.32538	2.11343	-0.76126	0.82393	5.63546	-21.16371	13.50012	4.86124	9.05860	-7.67282	6.58360	-1.52194	10.60441	-18.98250	14.00622	3.29605	6.19405	-6.70260	4.38542	-0.52261	6.48109	6.08799	-17.52828	-16.55481	16.45309	17.89569	4.27768	6.08169	9.68784	0.44283	1.67638	-2.01939	5.03319	-15.84931	11.53647	4.17151	10.32775	-6.76372	7.77730	0.24109	6.89584	-15.24729	14.15357	5.44691	8.94226	-18.94893	12.08381	6.06138	3.14805	1.98619	7.38865	-0.35863	0.89231	6.08350	-15.94001	-16.52780	13.95606	15.33061	6.03704	4.90471	8.61352	-4.99264	4.57932	-1.12932	8.09322	-16.16085	14.70364	4.59126	1.68135	-5.13559	4.88700	-0.01800
19	6.28152	2.48181	-17.78506	1.65998	14.81226	1.67982	5.38469	0.80226	6.63669	3.35434	-4.06677	3.60827	5.39120	2.10636	-0.44129	0.73174	5.44006	-21.59454	13.89432	5.27869	8.36813	-7.25788	6.51388	-1.08434	10.06401	-18.93816	13.74623	4.17331	5.75475	-6.42723	4.40425	-0.29024	6.22605	6.04529	-17.57779	-16.43232	16.36008	17.77022	4.85643	6.37415	9.61930	-0.13179	2.08686	-1.55316	4.69501	-17.07327	12.63323	4.63708	10.02132	-6.80747	8.04070	0.29913	6.79343	-16.46995	15.21677	5.92962	8.76215	-19.20902	12.57512	6.23893	2.82544	2.07222	7.60877	-0.08130	0.94550	5.88875	-16.70494	-17.22223	14.42311	16.22010	6.42627	5.09848	8.32938	-4.74203	4.33284	-0.79598	7.95498	-16.62842	15.28340	4.83392	1.53850	-5.17323	4.75111	0.41688
20	6.00919	2.36671	-18.13404	1.49376	15.31445	1.61524	5.69573	0.67854	6.20677	3.32423	-3.99986	3.41576	5.66885	2.03985	-0.20009	0.66625	5.14402	-21.65356	14.08865	5.65143	7.52479	-6.69890	6.53428	-0.66365	9.41842	-18.91337	13.68078	4.99437	5.22324	-6.17368	4.61869	-0.11787	5.96353	5.96349	-17.84091	-16.31054	16.61186	17.78926	5.35034	6.55754	9.38623	-0.66798	2.80644	-1.22096	4.28238	-18.10786	13.80255	4.96049	9.63852	-6.74570	8.38020	0.30383	6.63436	-17.40162	16.16651	6.33536	8.44879	-19.11405	12.96168	6.28143	2.34884	2.11502	7.99860	0.21212	0.94921	5.57073	-17.54870	-17.52759	15.26111	16.95376	6.59357	5.21029	7.98418	-4.53281	4.39472	-0.61186	7.71696	-16.92222	15.82833	5.02245	1.34160	-5.29497	4.94900	0.69775
21	5.63867	2.24896	-18.25447	1.38115	15.79788	1.64594	5.89791	0.59952	5.65427	3.29772	-3.88751	3.22112	6.07733	1.91173	0.00606	0.65609	4.72672	-21.33846	14.12011	5.94711	6.53893	-6.02308	6.65215	-0.27069	8.65942	-18.86461	13.88727	5.63407	4.58704	-5.92332	4.95815	0.03942	5.66866	5.81795	-18.14280	-16.15501	17.08266	17.94491	5.70501	6.61664	8.96065	-1.06921	3.72330	-1.00168	3.77187	-18.78081	14.89530	5.14041	9.15613	-6.51368	8.66620	0.33236	6.38716	-17.86649	16.85231	6.63398	7.98785	-18.70886	13.23157	6.25107	1.72107	2.11585	8.46610	0.57818	0.87217	5.12803	-18.25308	-17.41646	16.21855	17.44524	6.58730	5.28579	7.55136	-4.34276	4.69580	-0.52240	7.36692	-17.01815	16.30084	5.17771	1.06473	-5.45639	5.37960	0.88721
22	5.16243	2.13926	-18.14204	1.32456	16.23091	1.70503	6.01715	0.56058	4.97690	3.27238	-3.72360	3.03892	6.53760	1.73787	0.23131	0.71099	4.18189	-20.71984	14.05730	6.16458	5.43253	-5.28889	6.86420	0.10618	7.79364	-18.78062	14.39964	6.03867	3.84532	-5.66876	5.36358	0.21899	5.32381	5.59302	-18.34006	-15.96685	17.63769	18.22272	5.90960	6.57927	8.33239	-1.28920	4.71965	-0.83881	3.15193	-19.02800	15.81075	5.22141	8.56086	-6.10544	8.83087	0.44530	6.03595	-17.83600	17.22724	6.83275	7.38008	-18.12586	13.43914	6.22256	0.95812	2.08529	8.92992	1.04686	0.69096	4.57134	-18.69687	-16.97814	17.08449	17.72042	6.50743	5.36921	7.01595	-4.16760	5.13489	-0.43643	6.90168	-16.94817	16.70972	5.32598	0.69317	-5.63061	5.92009	1.07705
23	4.58330	2.04801	-17.84672	1.30079	16.61319	1.75305	6.09642	0.53445	4.18428	3.24431	-3.51189	2.88829	6.98823	1.54714	0.51351	0.80754	3.51630	-19.91635	13.98499	6.32579	4.23655	-4.55910	7.15549	0.48430	6.83791	-18.65252	15.17559	6.22774	3.00849	-5.40134	5.78747	0.44015	4.91796	5.28260	-18.34399	-15.76728	18.16636	18.60044	5.98608	6.49809	7.50962	-1.32145	5.69381	-0.66838	2.42328	-18.86879	16.49491	5.27018	7.84993	-5.55043	8.87337	0.66225	5.57833	-17.39880	17.33948	6.96010	6.63862	-17.52083	13.66452	6.25764	0.08638	2.05214	9.33074	1.60650	0.39194	3.91967	-18.85979	-16.36490	17.73510	17.87724	6.46176	5.49007	6.37478	-4.00365	5.60765	-0.26885	6.32641	-16.77396	17.09330	5.48678	0.22421	-5.79943	6.46911	1.33863
24	3.91223	1.98255	-17.44242	1.27855	16.96412	1.77818	6.17652	0.50962	3.29584	3.20914	-3.25656	2.78492	7.39360	1.37093	0.86006	0.90896	2.74691	-19.06400	13.98930	6.46154	2.98752	-3.88142	7.50247	0.87412	5.81372	-18.46276	16.10939	6.27070	2.09443	-5.10530	6.19456	0.70093	4.44528	4.88925	-18.12599	-15.58021	18.59911	19.05001	5.97652	6.42802	6.51756	-1.18369	6.57750	-0.44590	1.59817	-18.37424	16.93965	5.34534	7.03058	-4.89114	8.83982	0.96072	5.02193	-16.71539	17.30562	7.04716	5.78495	-17.01827	13.97715	6.38756	-0.86156	2.05176	9.63792	2.21216	-0.02775	3.19616	-18.79292	-15.73258	18.14454	18.03106	6.52449	5.65789	5.63533	-3.83867	6.03202	0.02617	5.65369	-16.55785	17.49535	5.66600	-0.33297	-5.94743	6.97092	1.69223
25	3.16559	1.94516	-17.00233	1.23951	17.31104	1.77966	6.28348	0.49776	2.33780	3.16316	-2.96121	2.73288	7.74306	1.23086	1.25027	0.98983	1.89772	-18.28412	14.13890	6.59921	1.72350	-3.28175	7.87846	1.27520	4.74318	-18.19077	17.06942	6.25621	1.12489	-4.76363	6.56724	0.97948	3.90441	4.42201	-17.70995	-15.41993	18.90899	19.54084	5.93205	6.40906	5.39426	-0.90984	7.34481	-0.15859	0.69828	-17.64578	17.18233	5.47819	6.11857	-4.16906	8.79137	1.29451	4.38128	-15.97718	17.28078	7.11359	4.84412	-16.68029	14.41073	6.61089	-1.85131	2.10979	9.84512	2.80998	-0.56103	2.42466	-18.58027	-15.19339	18.36666	18.26606	6.71559	5.86453	4.81380	-3.65490	6.36372	0.44385	4.90122	-16.34158	17.94570	5.85550	-0.95912	-6.05912	7.41070	2.10749
26	2.36235	1.93309	-16.58302	1.18435	17.67832	1.75599	6.42535	0.51154	1.33942	3.10410	-2.63358	2.72439	8.04369	1.13273	1.64999	1.04338	0.99617	-17.65975	14.46993	6.75573	0.47994	-2.76660	8.25784	1.67966	3.64719	-17.82431	17.93749	6.26556	0.12344	-4.36998	6.90689	1.24415	3.29794	3.89297	-17.15439	-15.28615	19.10461	20.04335	5.90042	6.45842	4.18411	-0.54895	8.01245	0.17641	-0.25005	-16.79985	17.29907	5.66869	5.13580	-3.42422	8.77770	1.62105	3.67515	-15.35855	17.41120	7.16426	3.84048	-16.50564	14.95656	6.90454	-2.85057	2.23593	9.95864	3.35834	-1.19333	1.62801	-18.30630	-14.79480	18.50032	18.60829	7.00449	6.09277	3.93227	-3.43923	6.59745	0.94115	4.08897	-16.14040	18.45234	6.03860	-1.62907	-6.12200	7.79488	2.52921
27	1.52150	1.94065	-16.21638	1.12707	18.07872	1.70391	6.59570	0.54602	0.32932	3.03133	-2.28969	2.74554	8.31170	1.07307	2.02753	1.07598	0.06867	-17.22686	14.98337	6.93520	-0.71365	-2.33100	8.61962	2.07801	2.54493	-17.35970	18.63174	6.35095	-0.88638	-3.93461	7.22388	1.47036	2.63190	3.31437	-16.52966	-15.16351	19.21936	20.52930	5.91295	6.57156	2.93096	-0.16139	8.62685	0.52340	-1.22160	-15.94754	17.38358	5.89398	4.10732	-2.70119	8.82744	1.91942	2.92415	-14.97588	17.78707	7.19676	2.79559	-16.44820	15.57168	7.23878	-3.83146	2.42528	9.98993	3.83476	-1.90604	0.82610	-18.03544	-14.52742	18.64879	19.02901	7.33275	6.32594	3.01503	-3.19098	6.75648	1.46065	3.23694	-15.94954	19.00328	6.19815	-2.31662	-6.13392	8.13771	2.90612
28	0.66006	1.96178	-15.91275	1.09119	18.51281	1.62368	6.78074	0.58728	-0.66784	2.94567	-1.95235	2.78225	8.56493	1.04911	2.36261	1.09763	-0.86285	-16.97761	15.65039	7.13114	-1.83629	-1.96482	8.94874	2.46273	1.45398	-16.81837	19.13786	6.52274	-1.88360	-3.48098	7.52754	1.65050	1.91515	2.69757	-15.89774	-15.02549	19.29585	20.97031	5.98023	6.72827	1.67362	0.19261	9.23830	0.84517	-2.19583	-15.18014	17.52075	6.12648	3.05834	-2.04662	8.94973	2.19031	2.14865	-14.86661	18.41667	7.21073	1.72742	-16.45330	16.20711	7.58882	-4.77197	2.66293	9.95339	4.23280	-2.67974	0.03270	-17.80434	-14.34791	18.88536	19.46954	7.64320	6.55263	2.08409	-2.92319	6.87991	1.95047	2.36352	-15.75593	19.57430	6.32317	-2.99909	-6.10634	8.45693	3.20628
29	-0.20811	1.99160	-15.66393	1.09877	18.96718	1.52703	6.96657	0.62708	-1.63341	2.84929	-1.64415	2.82374	8.81698	1.05968	2.64736	1.11544	-1.78202	-16.86807	16.41695	7.33233	-2.87679	-1.65367	9.23573	2.82762	0.39026	-16.23300	19.48883	6.75650	-2.85227	-3.03696	7.82486	1.78967	1.15823	2.05283	-15.30198	-14.84315	19.37072	21.33875	6.09914	6.90301	0.44376	0.46723	9.87502	1.11724	-3.15768	-14.55832	17.76317	6.34797	2.01203	-1.49547	9.13454	2.44691	1.36658	-14.99819	19.23764	7.21152	0.64977	-16.46421	16.81216	7.93749	-5.65699	2.92790	9.86618	4.55715	-3.49670	-0.74657	-17.62269	-14.20438	19.23510	19.87454	7.90054	6.76374	1.15595	-2.65963	7.01294	2.37481	1.48416	-15.54534	20.13397	6.41345	-3.65958	-6.05846	8.76955	3.41813
30	-1.07287	2.02665	-15.44902	1.15558	19.41763	1.43453	7.14355	0.66286	-2.55514	2.74526	-1.38039	2.86311	9.07347	1.09962	2.88279	1.13214	-2.67766	-16.82968	17.21054	7.52798	-3.83308	-1.37725	9.47515	3.16550	-0.63369	-15.64037	19.73955	7.01382	-3.78212	-2.62701	8.12169	1.89802	0.37147	1.38876	-14.76418	-14.59530	19.46306	21.61120	6.26420	7.07652	-0.73425	0.64007	10.53081	1.33295	-4.09742	-14.10243	18.11875	6.55258	0.98827	-1.05982	9.35655	2.70340	0.59167	-15.29464	20.14965	7.20903	-0.42729	-16.42953	17.34528	8.27128	-6.47823	3.19609	9.74887	4.81720	-4.34195	-1.51357	-17.47659	-14.05372	19.67524	20.21646	8.09544	6.94544	0.24084	-2.42803	7.19532	2.71817	0.61096	-15.30379	20.64655	6.47917	-4.28738	-6.00681	9.08592	3.54429
31	-1.92752	2.06461	-15.24096	1.24626	19.83592	1.36409	7.30675	0.69275	-3.42584	2.63693	-1.16604	2.89528	9.33120	1.15697	3.07446	1.14668	-3.54301	-16.78642	17.95599	7.70877	-4.70964	-1.11024	9.66302	3.46826	-1.61035	-15.07194	19.94068	7.26138	-4.66785	-2.26867	8.42084	1.98861	-0.43652	0.71233	-14.28535	-14.27408	19.57182	21.77295	6.47289	7.24083	-1.84242	0.71156	11.17092	1.49950	-5.01012	-13.80467	18.56883	6.74279	0.00312	-0.73098	9.58732	2.96582	-0.16682	-15.66461	21.04784	7.21487	-1.49563	-16.30786	17.77904	8.57687	-7.23160	3.44256	9.62632	5.01954	-5.20284	-2.27513	-17.33481	-13.86322	20.14997	20.49375	8.23699	7.07925	-0.65548	-2.25005	7.44700	2.98414	-0.24717	-15.01662	21.07827	6.53282	-4.87703	-5.95645	9.40300	3.59538
