	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d
7	0.42754	0.11862	-0.13063	0.04787	-0.16415	0.01320	0.58372	0.15237	-0.03090	0.07752	-0.08071	0.04194	0.75280	-0.06451	-0.04148	0.31799	-0.10586	-0.16881	0.39303	0.06353	-0.03625	0.29585	-0.09988	-0.18324	0.59962	-0.05290	-0.10964	0.57719	-0.21383	-0.14958	0.46003	-0.12908	-0.16485	0.48663	-0.10450	-0.15425	0.70417	-0.13016	-0.08374	0.46900	0.02956	-0.13243
8	0.43245	0.12964	-0.06020	0.03984	-0.17555	0.01309	0.60689	0.16579	0.07755	0.07653	-0.07730	0.05702	0.79348	0.05536	-0.01142	0.33000	-0.05610	-0.18756	0.39929	0.15241	-0.02557	0.28382	-0.04121	-0.19157	0.60818	0.06353	-0.12527	0.61078	-0.12731	-0.16729	0.45894	-0.05397	-0.16893	0.47869	-0.02238	-0.16240	0.74292	-0.03228	-0.08695	0.49060	0.14875	-0.13727
9	0.43014	0.13201	0.01291	0.03449	-0.17273	0.01836	0.60164	0.17862	0.19795	0.07675	-0.05822	0.07491	0.79939	0.19337	0.04129	0.34737	-0.01020	-0.19505	0.37941	0.24387	-0.00472	0.27544	0.01833	-0.18891	0.60296	0.18848	-0.12783	0.62512	-0.02727	-0.16775	0.44931	0.02056	-0.15666	0.45346	0.06313	-0.15527	0.75261	0.07994	-0.07386	0.47382	0.28408	-0.12597
10	0.42015	0.12486	0.08533	0.04187	-0.15640	0.02782	0.56794	0.19142	0.32014	0.08042	-0.02318	0.09555	0.77946	0.33400	0.11552	0.36684	0.03214	-0.19251	0.33499	0.32787	0.02707	0.27090	0.07657	-0.17715	0.57138	0.31333	-0.11681	0.61257	0.07890	-0.15091	0.43425	0.09010	-0.12843	0.41620	0.14892	-0.13298	0.73086	0.19992	-0.04396	0.42300	0.42559	-0.09774
11	0.40447	0.11220	0.15248	0.06009	-0.12765	0.04103	0.52637	0.20259	0.42792	0.08842	0.02689	0.11804	0.75298	0.45765	0.20781	0.38529	0.06966	-0.18132	0.28607	0.39241	0.06958	0.26769	0.12996	-0.15811	0.52368	0.42239	-0.09280	0.57822	0.18171	-0.11794	0.41716	0.14976	-0.08496	0.37401	0.23132	-0.09590	0.70029	0.31310	0.00191	0.36884	0.55406	-0.05206
12	0.38507	0.10302	0.21079	0.08053	-0.08769	0.05814	0.49428	0.21013	0.50831	0.09897	0.08968	0.14108	0.72714	0.54978	0.31281	0.39343	0.10266	-0.16282	0.24755	0.43158	0.12134	0.26003	0.17601	-0.13328	0.47792	0.50253	-0.05774	0.53943	0.27137	-0.07047	0.39951	0.19726	-0.02731	0.33295	0.30664	-0.04458	0.68374	0.40493	0.06172	0.33505	0.65272	0.01025
13	0.36441	0.10222	0.25903	0.09875	-0.03796	0.07912	0.46955	0.21330	0.55697	0.10873	0.16170	0.16335	0.69404	0.60434	0.42406	0.38533	0.13157	-0.13847	0.21738	0.44648	0.18008	0.24500	0.21344	-0.10354	0.44164	0.54955	-0.01446	0.51292	0.34363	-0.01049	0.38291	0.23390	0.04300	0.29586	0.37259	0.01969	0.67856	0.46915	0.13248	0.31613	0.71530	0.08634
14	0.34244	0.10738	0.29772	0.11402	0.01990	0.10347	0.43991	0.21265	0.57548	0.11500	0.23890	0.18363	0.64695	0.62060	0.53483	0.36568	0.15602	-0.10987	0.18503	0.44162	0.24320	0.22424	0.24218	-0.06921	0.41038	0.56563	0.03399	0.49776	0.40108	0.05969	0.36549	0.26177	0.12407	0.25904	0.42758	0.09479	0.66459	0.50647	0.21064	0.29259	0.74306	0.17182
15	0.31657	0.11488	0.32765	0.12593	0.08398	0.13037	0.39960	0.20879	0.56701	0.11642	0.31717	0.20086	0.58997	0.60034	0.63899	0.34267	0.17699	-0.07870	0.14627	0.42130	0.30817	0.20004	0.26312	-0.03030	0.37434	0.55600	0.08476	0.48252	0.44769	0.13754	0.34262	0.28134	0.21350	0.21502	0.46911	0.17787	0.63001	0.51885	0.29236	0.25740	0.73857	0.26157
16	0.28315	0.12201	0.34847	0.13350	0.15217	0.15858	0.35264	0.20264	0.53505	0.11305	0.39284	0.21416	0.53296	0.54788	0.73158	0.32036	0.19593	-0.04632	0.10528	0.38863	0.37277	0.17232	0.27697	0.01312	0.32660	0.52674	0.13563	0.45664	0.48394	0.22028	0.30667	0.29117	0.30829	0.15975	0.49432	0.26548	0.58021	0.50756	0.37375	0.21816	0.70446	0.35046
