	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d
7	3.84585	0.92928	4.38684	1.51988	-7.15101	1.24890	-7.95839	3.91357	-0.56089	0.45437	0.06042	1.90466	-7.59407	0.98530	-12.13560	4.01734	3.71273	2.21029	-8.08204	-13.22633	-0.45652	0.63901	-8.94708	-10.42916	2.71790	1.62425	-5.66078	-7.07388	-1.12641	-2.33876	-6.55988	-15.92915	3.80196	5.44437	5.25881	4.31701	-5.71406	-5.34139	-4.97668	-2.92283	-0.10720	2.72596	-7.49673	-11.64952	3.20661	4.33829	-8.55975	-13.15187	-0.39765	-0.91269	-6.55742	-9.18511	4.32987	4.09997	-7.96731	-5.43715	3.89066	5.62667	-6.58070	-8.69773	-0.05679	2.34810	-8.90194	-6.10374	2.30873	4.50720	4.16358	6.19401	-7.13131	-7.86347	-13.26768	-5.58877	-1.20998	-1.18994	-7.28192	-13.96019	4.53850	6.03554	-8.60927	-5.24099	-0.57167	-0.84876	-7.41355	-17.69230
8	4.28205	0.99604	5.04619	1.55761	-7.41895	1.34607	-7.35351	3.89646	-0.15633	0.47689	0.63358	1.89117	-7.66158	0.85118	-11.54325	3.94632	4.08791	2.58364	-8.00973	-13.05484	-0.12275	0.94321	-8.77827	-10.47467	3.29619	2.42334	-5.70213	-6.86697	-0.77022	-1.71264	-6.53632	-15.68156	4.17645	6.05425	6.09920	5.17133	-5.79975	-5.49951	-4.95199	-2.49482	0.24569	3.20291	-7.48234	-10.46891	3.44844	5.01194	-8.95770	-12.11958	-0.13516	-0.54100	-6.73580	-8.40437	4.73234	4.62449	-8.55098	-4.23944	4.43362	6.34396	-6.97079	-8.06988	0.44015	3.09797	-8.61997	-5.89077	2.60069	4.96146	4.71397	6.84935	-7.50873	-8.39528	-12.50922	-4.68549	-0.80738	-0.54549	-7.65515	-12.80549	5.02913	6.64068	-8.79485	-4.54288	0.05535	-0.00988	-7.82318	-17.07701
9	4.76569	1.07277	5.74134	1.58988	-7.59657	1.41118	-6.84062	3.87972	0.27909	0.51819	1.25554	1.87556	-7.48666	0.74067	-11.06272	3.90193	4.50384	3.04335	-7.85153	-12.84770	0.21288	1.27870	-8.31897	-10.50572	3.94753	3.29830	-5.66652	-6.67334	-0.36226	-0.98099	-6.37515	-15.47292	4.59330	6.72100	6.97020	6.13216	-5.85554	-5.70773	-4.89031	-2.12209	0.67207	3.75671	-7.11483	-9.57574	3.71521	5.62932	-9.16254	-11.25174	0.14136	-0.12888	-6.74407	-7.78728	5.20474	5.19798	-9.06586	-3.25567	5.02067	7.12072	-7.29266	-7.52458	0.93126	3.82621	-8.04675	-5.74186	2.94456	5.47504	5.26194	7.50286	-7.81286	-8.72455	-11.80023	-4.06696	-0.35782	0.17463	-7.82422	-11.83981	5.53101	7.25651	-8.82592	-3.97357	0.71616	0.86240	-7.98263	-16.51571
10	5.27705	1.14892	6.46991	1.60998	-7.66958	1.39701	-6.44443	3.85564	0.73447	0.57459	1.92535	1.85948	-7.08502	0.72261	-10.70512	3.87761	4.94880	3.59892	-7.57127	-12.63267	0.54789	1.67429	-7.64352	-10.52206	4.63803	4.26720	-5.63218	-6.51376	0.08971	-0.16502	-6.06609	-15.31349	5.04384	7.40632	7.87858	7.18715	-5.94021	-5.99530	-4.83458	-1.81224	1.16319	4.37758	-6.40824	-8.94782	4.01288	6.20699	-9.17116	-10.57848	0.42756	0.33755	-6.58125	-7.33856	5.72621	5.83405	-9.38640	-2.53137	5.61971	7.92703	-7.50863	-7.09294	1.40756	4.53573	-7.29873	-5.64203	3.33809	6.02795	5.80609	8.13160	-8.03341	-8.78598	-11.20568	-3.70169	0.12076	0.95721	-7.74053	-11.10706	6.00861	7.86147	-8.67123	-3.54093	1.38464	1.76008	-7.85680	-16.06481
11	5.78614	1.21264	7.22069	1.61835	-7.63000	1.28087	-6.16361	3.82503	1.19289	0.64018	2.63422	1.83848	-6.50879	0.79738	-10.45887	3.86754	5.40082	4.24840	-7.18619	-12.42787	0.88034	2.14688	-6.86462	-10.52634	5.32229	5.33099	-5.65450	-6.40026	0.56993	0.71144	-5.63264	-15.20171	5.50971	8.06353	8.82363	8.29552	-6.09076	-6.34252	-4.81951	-1.55958	1.69623	5.04952	-5.44570	-8.53273	4.33796	6.77314	-8.99014	-10.09570	0.71190	0.86034	-6.25262	-7.03212	6.26199	6.51437	-9.39974	-2.05162	6.18740	8.72321	-7.57499	-6.77384	1.85998	5.21175	-6.49250	-5.57376	3.76726	6.58660	6.34486	8.72065	-8.15723	-8.56409	-10.75310	-3.52548	0.60416	1.78576	-7.40237	-10.60352	6.42383	8.43210	-8.33979	-3.22911	2.02770	2.67386	-7.47111	-15.74189
12	6.25587	1.25411	7.96592	1.61968	-7.48483	1.07777	-5.97884	3.79257	1.63403	0.70767	3.36472	1.80656	-5.84219	0.90090	-10.30052	3.86736	5.83010	4.96901	-6.77889	-12.24358	1.20829	2.69401	-6.09290	-10.52260	5.95056	6.45333	-5.73401	-6.33053	1.05700	1.62358	-5.13755	-15.12918	5.96081	8.64329	9.78101	9.38215	-6.29715	-6.68520	-4.85853	-1.35287	2.23807	5.75145	-4.38285	-8.27032	4.67678	7.34516	-8.62882	-9.77307	0.97790	1.43122	-5.79294	-6.83174	6.76728	7.19782	-9.06617	-1.76493	6.67418	9.45961	-7.47642	-6.54697	2.27949	5.83223	-5.72452	-5.52262	4.20605	7.10772	6.86857	9.26253	-8.15318	-8.12380	-10.43530	-3.46812	1.06581	2.63727	-6.86259	-10.29306	6.74190	8.94002	-7.90469	-3.01448	2.61162	3.58327	-6.90198	-15.53414
13	6.64789	1.26782	8.66119	1.61753	-7.27101	0.83611	-5.86549	3.76255	2.03738	0.76961	4.09066	1.76000	-5.18518	0.97368	-10.20548	3.87459	6.20364	5.71468	-6.46242	-12.08706	1.52857	3.29737	-5.41492	-10.51486	6.47728	7.55807	-5.82993	-6.29124	1.52664	2.54057	-4.65812	-15.08661	6.35882	9.10029	10.70130	10.34965	-6.50629	-6.95220	-4.94077	-1.18444	2.75103	6.45309	-3.41156	-8.10839	5.00787	7.91433	-8.13004	-9.57045	1.20950	2.03530	-5.28529	-6.70619	7.19474	7.83155	-8.47819	-1.61395	7.03249	10.08040	-7.26454	-6.39027	2.65662	6.38002	-5.06481	-5.47770	4.61949	7.54613	7.35512	9.75046	-7.99017	-7.61411	-10.22671	-3.47481	1.48114	3.47695	-6.21004	-10.12827	6.93814	9.35629	-7.48220	-2.87524	3.10814	4.45133	-6.25156	-15.41632
14	6.92993	1.25355	9.25670	1.61016	-7.05319	0.61459	-5.80176	3.73745	2.38501	0.81927	4.78102	1.69657	-4.62537	0.98534	-10.15252	3.88793	6.49169	6.42858	-6.31772	-11.96394	1.83528	3.93314	-4.88314	-10.50608	6.86880	8.55006	-5.89876	-6.26759	1.95404	3.42375	-4.25182	-15.06524	6.66558	9.40022	11.52082	11.10635	-6.65215	-7.10621	-5.03819	-1.05216	3.19855	7.11602	-2.69231	-8.00681	5.30633	8.44951	-7.59431	-9.45179	1.39686	2.65323	-4.83944	-6.63145	7.50317	8.36574	-7.85099	-1.55286	7.22676	10.53748	-7.04381	-6.28750	2.98050	6.84377	-4.54819	-5.43189	4.96931	7.86391	7.77402	10.17389	-7.67970	-7.21210	-10.09968	-3.51147	1.83134	4.26271	-5.54169	-10.06390	7.00355	9.66054	-7.17616	-2.79243	3.49848	5.23455	-5.62098	-15.36229
15	7.08250	1.21596	9.71413	1.59152	-6.89661	0.45678	-5.77032	3.71829	2.66308	0.85125	5.40565	1.61424	-4.21166	0.93508	-10.12429	3.90607	6.67381	7.06306	-6.35341	-11.87594	2.11840	4.57865	-4.51079	-10.49782	7.10820	9.35115	-5.92467	-6.25069	2.31547	4.22827	-3.93712	-15.05648	6.85271	9.52649	12.17926	11.59643	-6.69478	-7.15622	-5.12018	-0.95460	3.55042	7.70171	-2.29580	-7.93579	5.54950	8.91801	-7.15115	-9.38959	1.53842	3.26234	-4.53866	-6.58825	7.66505	8.76210	-7.41066	-1.54847	7.24288	10.80764	-6.90543	-6.22529	3.23804	7.21020	-4.16897	-5.38212	5.22099	8.03881	8.09719	10.51947	-7.29968	-7.03754	-10.03129	-3.55828	2.10568	4.95943	-4.94119	-10.06101	6.94652	9.84701	-7.03251	-2.74889	3.77515	5.89896	-5.08910	-15.34857
16	7.10268	1.16335	10.01935	1.55659	-6.83555	0.39238	-5.75769	3.70501	2.86237	0.86185	5.93872	1.51283	-3.94513	0.84561	-10.10783	3.92731	6.74200	7.59209	-6.51369	-11.81957	2.36344	5.21069	-4.27633	-10.49078	7.19688	9.93062	-5.92224	-6.23672	2.58995	4.90634	-3.69508	-15.05318	6.90793	9.48422	12.63752	11.81444	-6.64145	-7.13592	-5.16846	-0.88716	3.78672	8.17797	-2.19167	-7.87479	5.72124	9.30517	-6.89801	-9.36253	1.63891	3.83805	-4.40178	-6.56218	7.67209	9.00141	-7.26823	-1.57553	7.09252	10.90268	-6.87523	-6.19070	3.41438	7.46127	-3.89219	-5.32929	5.35110	8.06878	8.30974	10.77554	-6.96460	-7.10384	-10.00265	-3.60310	2.30208	5.54910	-4.46222	-10.08828	6.79005	9.92428	-7.03232	-2.73048	3.94109	6.42762	-4.69662	-15.35630
17	7.00367	1.10574	10.18307	1.50621	-6.86102	0.42734	-5.75422	3.69656	2.97794	0.84884	6.36009	1.39652	-3.78986	0.74999	-10.09543	3.94953	6.70028	8.00921	-6.71364	-11.78750	2.55265	5.80067	-4.13590	-10.48555	7.15266	10.30991	-5.91675	-6.22317	2.76181	5.41779	-3.48811	-15.05121	6.83596	9.29918	12.88692	11.79990	-6.53421	-7.07430	-5.18213	-0.84288	3.89891	8.52072	-2.28433	-7.81178	5.81413	9.61449	-6.85763	-9.35352	1.70577	4.35421	-4.38446	-6.54451	7.53715	9.08848	-7.38824	-1.61483	6.80945	10.85785	-6.91561	-6.17331	3.49476	7.58081	-3.67774	-5.27843	5.35215	7.97064	8.41365	10.93824	-6.76129	-7.33173	-9.99826	-3.63928	2.42569	6.02906	-4.11727	-10.12356	6.56507	9.91212	-7.11683	-2.72729	4.00597	6.81737	-4.44118	-15.37296
18	6.81040	1.05268	10.23432	1.44788	-6.93325	0.51505	-5.75416	3.69135	3.00837	0.81110	6.65729	1.27493	-3.69584	0.67477	-10.08452	3.97050	6.56227	8.31782	-6.87335	-11.77092	2.66759	6.31424	-4.03752	-10.48361	7.00498	10.54268	-5.92388	-6.20818	2.82235	5.74483	-3.28753	-15.04973	6.65484	9.01184	12.94814	11.62069	-6.41993	-6.98745	-5.17076	-0.81502	3.88761	8.71642	-2.46474	-7.74174	5.82925	9.85884	-6.97990	-9.35021	1.74639	4.78523	-4.40733	-6.53107	7.29092	9.05243	-7.64859	-1.65357	6.44004	10.72092	-6.96552	-6.16730	3.46710	7.56350	-3.50091	-5.23891	5.23326	7.77359	8.42579	11.01608	-6.70741	-7.60288	-10.00704	-3.66480	2.48584	6.40414	-3.88213	-10.15396	6.30304	9.83976	-7.22358	-2.73384	3.98174	7.07268	-4.29073	-15.39265
19	6.55329	1.01134	10.20988	1.39182	-7.00555	0.60299	-5.75504	3.68776	2.95462	0.74935	6.82769	1.16063	-3.62129	0.62513	-10.07682	3.98817	6.34813	8.52400	-6.94037	-11.76170	2.69209	6.71724	-3.93549	-10.48821	6.78825	10.68846	-5.94408	-6.19142	2.76921	5.89825	-3.09272	-15.05054	6.39006	8.66806	12.86406	11.35230	-6.32987	-6.88460	-5.14470	-0.79806	3.75890	8.76405	-2.64579	-7.66495	5.77407	10.04500	-7.17655	-9.34539	1.76579	5.11162	-4.39186	-6.52035	6.97442	8.93970	-7.91610	-1.68527	6.03257	10.53997	-6.97552	-6.17141	3.32427	7.41882	-3.35905	-5.22371	5.01616	7.51093	8.37307	11.02953	-6.76025	-7.81604	-10.02290	-3.68098	2.49253	6.68080	-3.71698	-10.17480	6.03026	9.74266	-7.31206	-2.74861	3.87955	7.20305	-4.20719	-15.41518
20	6.26203	0.98551	10.14513	1.34460	-7.04376	0.66450	-5.75691	3.68443	2.81936	0.66800	6.87950	1.06263	-3.54473	0.58592	-10.07732	4.00090	6.08126	8.63869	-6.89814	-11.75413	2.61520	6.98496	-3.80290	-10.50446	6.53495	10.79174	-5.96708	-6.17355	2.60620	5.91095	-2.92794	-15.05716	6.06955	8.30965	12.68728	11.06089	-6.27563	-6.77440	-5.11124	-0.78772	3.52151	8.67465	-2.77611	-7.58595	5.65909	10.17401	-7.36328	-9.33625	1.76470	5.32958	-4.29211	-6.51261	6.63011	8.80144	-8.09767	-1.70903	5.62821	10.35287	-6.92112	-6.18831	3.06514	7.16701	-3.26358	-5.24777	4.72912	7.21387	8.28672	11.00418	-6.85564	-7.91724	-10.04364	-3.69192	2.45401	6.86605	-3.58728	-10.18836	5.76450	9.65350	-7.36740	-2.77329	3.70876	7.22329	-4.16320	-15.44490
21	5.96097	0.97531	10.06764	1.30509	-7.03341	0.69470	-5.76206	3.68014	2.60689	0.57809	6.82985	0.98283	-3.46456	0.54142	-10.09318	4.00759	5.78481	8.68284	-6.76152	-11.74558	2.43318	7.10976	-3.63975	-10.53880	6.27003	10.87115	-5.97772	-6.15539	2.34355	5.82415	-2.82275	-15.07393	5.72003	7.96704	12.46464	10.79451	-6.25116	-6.66743	-5.07616	-0.78144	3.18536	8.46986	-2.84312	-7.51246	5.49525	10.24756	-7.48469	-9.32304	1.73909	5.45398	-4.10473	-6.50968	6.29433	8.68367	-8.15928	-1.72898	5.25565	10.18423	-6.80249	-6.22363	2.69524	6.83069	-3.22478	-5.32585	4.40188	6.90731	8.19551	10.96135	-6.94052	-7.89839	-10.07014	-3.70427	2.37521	6.96780	-3.47200	-10.20234	5.51337	9.59095	-7.39095	-2.81196	3.47663	7.15271	-4.14477	-15.48921
22	5.66614	0.97781	9.99357	1.26628	-6.97641	0.70199	-5.77473	3.67356	2.32331	0.50035	6.69961	0.91999	-3.38959	0.49138	-10.13234	4.00787	5.47804	8.68494	-6.56372	-11.73605	2.15047	7.10307	-3.47045	-10.59821	6.00783	10.92181	-5.96109	-6.13819	1.99833	5.67503	-2.79255	-15.10478	5.36398	7.65602	12.22810	10.57896	-6.23889	-6.57229	-5.04494	-0.77898	2.76127	8.17955	-2.86595	-7.45354	5.29179	10.27308	-7.51918	-9.30785	1.68034	5.50857	-3.85563	-6.51510	5.99158	8.61759	-8.11540	-1.75389	4.92873	10.04587	-6.63682	-6.28477	2.22787	6.42740	-3.23569	-5.46982	4.06199	6.60705	8.11946	10.91120	-6.98465	-7.78101	-10.10551	-3.72692	2.25679	6.99356	-3.36235	-10.22792	5.27441	9.55469	-7.39110	-2.87018	3.18809	7.01010	-4.14453	-15.55702
23	5.38441	0.98802	9.92676	1.22051	-6.88318	0.69916	-5.80061	3.66311	1.97691	0.46232	6.50689	0.87490	-3.32710	0.44811	-10.20203	4.00227	5.17367	8.66975	-6.34209	-11.72723	1.77975	6.98943	-3.32709	-10.68918	5.75135	10.92739	-5.90766	-6.12438	1.59311	5.48965	-2.82960	-15.15234	5.01760	7.37863	11.99564	10.41601	-6.21900	-6.48905	-5.02280	-0.78251	2.26159	7.83383	-2.87524	-7.41771	5.05531	10.26215	-7.47094	-9.29378	1.57720	5.51234	-3.57977	-6.53394	5.73135	8.61558	-8.00414	-1.79675	4.64704	9.93515	-6.44626	-6.37981	1.68518	5.96809	-3.26882	-5.68605	3.73204	6.31862	8.06599	10.85067	-6.97625	-7.59968	-10.15445	-3.77033	2.09489	6.94890	-3.25687	-10.27782	5.03850	9.52928	-7.37678	-2.95408	2.84663	6.80602	-4.15230	-15.65721
24	5.11484	1.00024	9.85963	1.16485	-6.76554	0.69660	-5.84615	3.64703	1.57876	0.47821	6.26306	0.84951	-3.27579	0.42149	-10.30746	3.99235	4.87760	8.64769	-6.12637	-11.72167	1.34102	6.79590	-3.23078	-10.81596	5.49397	10.87298	-5.81728	-6.11760	1.15287	5.28123	-2.90639	-15.21775	4.69050	7.12714	11.77615	10.28729	-6.17668	-6.40762	-5.01487	-0.79592	1.70145	7.45063	-2.88942	-7.41160	4.79043	10.22282	-7.35809	-9.28440	1.41972	5.47371	-3.30850	-6.57209	5.50788	8.66720	-7.86690	-1.87369	4.39968	9.83519	-6.24857	-6.51643	1.09743	5.46226	-3.28926	-5.97338	3.42735	6.03881	8.02975	10.76605	-6.91397	-7.38762	-10.22227	-3.84552	1.88259	6.83848	-3.15703	-10.36428	4.79501	9.49117	-7.35233	-3.06908	2.45619	6.53922	-4.14919	-15.79717
25	4.85159	1.00909	9.77667	1.10270	-6.63271	0.69925	-5.91753	3.62368	1.14335	0.53080	5.97363	0.84265	-3.22655	0.40800	-10.45083	3.98030	4.59125	8.61302	-5.93196	-11.72210	0.85985	6.54413	-3.18327	-10.97875	5.22365	10.75249	-5.69880	-6.12211	0.70267	5.05459	-2.98877	-15.30124	4.38674	6.88838	11.57257	10.16210	-6.10532	-6.31255	-5.02626	-0.82403	1.09969	7.03041	-2.90553	-7.43913	4.50174	10.15413	-7.20423	-9.28380	1.20361	5.39140	-3.06181	-6.63554	5.30357	8.73946	-7.73720	-2.00223	4.17017	9.72207	-6.05554	-6.70001	0.50005	4.92444	-3.27192	-6.32299	3.15509	5.75968	7.99682	10.63895	-6.80175	-7.16511	-10.31370	-3.96267	1.61365	6.66712	-3.06388	-10.49704	4.53563	9.41510	-7.31464	-3.21843	2.02392	6.20330	-4.11067	-15.98108
26	4.58723	1.01015	9.65973	1.04102	-6.48943	0.70745	-6.01953	3.59192	0.68857	0.58952	5.64273	0.84771	-3.16844	0.39698	-10.63097	3.96802	4.31414	8.55082	-5.76048	-11.73087	0.36427	6.24713	-3.16905	-11.17297	4.92806	10.56655	-5.56342	-6.14193	0.26645	4.81412	-3.05065	-15.40236	4.10600	6.64701	11.38208	10.00546	-6.00594	-6.18888	-5.06180	-0.87183	0.47864	6.56517	-2.90914	-7.50155	4.19502	10.04758	-7.03307	-9.29663	0.93332	5.25958	-2.84702	-6.72979	5.09544	8.78720	-7.63237	-2.19849	3.94156	9.57398	-5.87341	-6.93149	-0.07131	4.37608	-3.20941	-6.72052	2.91549	5.47340	7.95042	10.45359	-6.64623	-6.93483	-10.43175	-4.12877	1.28691	6.43864	-2.97553	-10.68146	4.25622	9.27960	-7.25570	-3.40178	1.56175	5.79836	-4.01828	-16.20813
27	4.31551	1.00051	9.49382	0.98697	-6.33649	0.71924	-6.15443	3.55156	0.23434	0.63269	5.27820	0.85444	-3.09564	0.38158	-10.84376	3.95591	4.04537	8.44590	-5.60514	-11.74955	-0.11843	5.91242	-3.16533	-11.38953	4.59938	10.31933	-5.42094	-6.18028	-0.13478	4.56868	-3.08234	-15.51999	3.84448	6.38915	11.19564	9.78747	-5.88484	-6.02687	-5.12520	-0.94377	-0.13702	6.05348	-2.89017	-7.59902	3.87674	9.89492	-6.86409	-9.32766	0.62184	5.07577	-2.66459	-6.85924	4.86179	8.76595	-7.54778	-2.47372	3.70084	9.37812	-5.70072	-7.20629	-0.58595	3.84372	-3.11035	-7.14972	2.70383	5.17556	7.87467	10.20276	-6.45558	-6.68912	-10.57726	-4.34594	0.90869	6.15656	-2.88822	-10.91704	3.95791	9.07344	-7.16980	-3.61465	1.08603	5.33673	-3.86850	-16.47176
28	4.03356	0.97949	9.27105	0.94581	-6.17318	0.73251	-6.32170	3.50352	-0.20016	0.65145	4.89393	0.85364	-3.01066	0.36088	-11.08332	3.94244	3.78482	8.28848	-5.45570	-11.77864	-0.56569	5.54986	-3.15608	-11.61664	4.23824	10.01295	-5.27815	-6.23902	-0.48603	4.32954	-3.08933	-15.65269	3.59729	6.10631	11.00101	9.49307	-5.74896	-5.82733	-5.21828	-1.04366	-0.72210	5.50715	-2.84935	-7.73347	3.55387	9.69563	-6.71083	-9.38134	0.28769	4.84579	-2.51391	-7.02684	4.58737	8.64302	-7.46103	-2.83077	3.44180	9.13009	-5.52818	-7.51525	-1.02245	3.35508	-2.99372	-7.59538	2.51235	4.86646	7.75744	9.89065	-6.23964	-6.42414	-10.74917	-4.61107	0.49184	5.82895	-2.80059	-11.19706	3.64710	8.79817	-7.05788	-3.84976	0.61564	4.84114	-3.67162	-16.76119
29	3.74330	0.94883	8.99373	0.92078	-6.00133	0.74494	-6.51829	3.44984	-0.59929	0.64665	4.50784	0.84081	-2.92191	0.33831	-11.34359	3.92459	3.53418	8.07668	-5.30228	-11.81756	-0.96287	5.17565	-3.13849	-11.84260	3.85527	9.65470	-5.14125	-6.31860	-0.78070	4.10489	-3.08377	-15.79907	3.36095	5.79803	10.78720	9.12684	-5.60230	-5.60311	-5.34018	-1.17473	-1.25356	4.94893	-2.79431	-7.91080	3.23435	9.45986	-6.58385	-9.46156	-0.04916	4.58290	-2.39361	-7.23326	4.26645	8.40299	-7.34607	-3.26202	3.16584	8.83734	-5.34895	-7.84678	-1.37147	2.93315	-2.88308	-8.04499	2.33204	4.55146	7.59335	9.53143	-6.01048	-6.15025	-10.94559	-4.91667	0.05306	5.46975	-2.71486	-11.51013	3.33447	8.46688	-6.92475	-4.09924	0.16967	4.33957	-3.44524	-17.06431
30	3.45126	0.91238	8.67344	0.91265	-5.82599	0.75415	-6.73944	3.39335	-0.95262	0.62509	4.13752	0.81579	-2.83921	0.32041	-11.61956	3.89867	3.29753	7.81902	-5.14015	-11.86469	-1.30399	4.80884	-3.11775	-12.05831	3.46896	9.25899	-5.01198	-6.41907	-1.01987	3.89954	-3.07936	-15.95716	3.13445	5.47218	10.54760	8.70972	-5.44587	-5.37325	-5.48697	-1.33932	-1.71329	4.40718	-2.73453	-8.14085	2.92693	9.20418	-6.48965	-9.57141	-0.37058	4.30509	-2.30142	-7.47613	3.90372	8.04781	-7.18695	-3.74983	2.88069	8.51558	-5.16371	-8.18907	-1.63605	2.58975	-2.80034	-8.48987	2.15481	4.24032	7.38530	9.14627	-5.78170	-5.89276	-11.16484	-5.25287	-0.38948	5.09259	-2.63259	-11.84387	3.03299	8.09998	-6.77391	-4.35631	-0.23506	3.85968	-3.20846	-17.37073
