	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_2_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_1_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_3_CINE_E.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d	2014_06_16_CR010_BAREFOOT_GAIT0003_6_CINE_D.c3d
17	0.16066	0.04015	-0.10816	0.03058	-0.01875	0.01456	0.18845	0.04743	-0.10772	0.02275	-0.01768	0.01074	0.21083	-0.10339	-0.00086	0.13625	-0.07456	-0.01835	0.13529	-0.08896	-0.02928	0.14379	-0.08444	-0.02878	0.16497	-0.11210	-0.01604	0.23029	-0.15189	0.00312	0.13385	-0.11029	-0.01505	0.15914	-0.11962	-0.03471	0.17286	-0.08965	-0.01812	0.25830	-0.14452	-0.02412
18	0.15150	0.03716	-0.10554	0.02765	-0.01744	0.01645	0.17946	0.04718	-0.09857	0.02178	-0.01270	0.01076	0.20133	-0.09121	0.00569	0.12849	-0.07798	-0.01809	0.13166	-0.07889	-0.02230	0.13585	-0.08531	-0.02982	0.14706	-0.10473	-0.01734	0.21503	-0.14823	0.00793	0.12487	-0.10286	-0.01338	0.15324	-0.11331	-0.03384	0.16747	-0.08452	-0.01356	0.24979	-0.13351	-0.01598
19	0.14471	0.03352	-0.09955	0.02385	-0.01512	0.01826	0.17132	0.04735	-0.08580	0.02007	-0.00668	0.01179	0.19137	-0.07597	0.01284	0.12112	-0.07956	-0.01739	0.12965	-0.06683	-0.01426	0.12912	-0.08325	-0.02996	0.12905	-0.09418	-0.01746	0.20080	-0.13887	0.01363	0.12199	-0.09257	-0.01061	0.15054	-0.10350	-0.03129	0.16449	-0.07505	-0.00798	0.24202	-0.11694	-0.00651
20	0.14100	0.03053	-0.09093	0.01978	-0.01174	0.02002	0.16401	0.04835	-0.07068	0.01791	-0.00001	0.01342	0.18183	-0.05912	0.02011	0.11550	-0.07925	-0.01593	0.12808	-0.05365	-0.00569	0.12417	-0.07885	-0.02918	0.11196	-0.08160	-0.01639	0.19014	-0.12511	0.02022	0.12421	-0.08024	-0.00676	0.15096	-0.09122	-0.02706	0.16323	-0.06242	-0.00161	0.23494	-0.09662	0.00352
21	0.13928	0.02951	-0.08030	0.01619	-0.00740	0.02167	0.15682	0.04932	-0.05445	0.01568	0.00691	0.01510	0.17270	-0.04201	0.02709	0.11070	-0.07695	-0.01351	0.12582	-0.04006	0.00291	0.12031	-0.07263	-0.02752	0.09700	-0.06791	-0.01418	0.18416	-0.10823	0.02739	0.12857	-0.06656	-0.00198	0.15266	-0.07715	-0.02139	0.16164	-0.04788	0.00535	0.22693	-0.07437	0.01338
22	0.13779	0.03047	-0.06815	0.01388	-0.00233	0.02304	0.14887	0.04923	-0.03811	0.01372	0.01375	0.01643	0.16325	-0.02566	0.03339	0.10545	-0.07252	-0.01003	0.12240	-0.02659	0.01117	0.11652	-0.06503	-0.02504	0.08441	-0.05386	-0.01094	0.18176	-0.08925	0.03458	0.13174	-0.05213	0.00352	0.15346	-0.06183	-0.01468	0.15796	-0.03265	0.01264	0.21633	-0.05180	0.02252
23	0.13521	0.03239	-0.05490	0.01331	0.00317	0.02392	0.13971	0.04765	-0.02243	0.01231	0.02027	0.01720	0.15291	-0.01069	0.03873	0.09957	-0.06593	-0.00553	0.11788	-0.01351	0.01892	0.11206	-0.05635	-0.02179	0.07377	-0.03995	-0.00682	0.18101	-0.06894	0.04109	0.13150	-0.03744	0.00948	0.15188	-0.04583	-0.00744	0.15150	-0.01778	0.01992	0.20251	-0.03022	0.03061
24	0.13109	0.03414	-0.04099	0.01416	0.00875	0.02409	0.12981	0.04473	-0.00787	0.01145	0.02634	0.01732	0.14188	0.00258	0.04300	0.09381	-0.05744	-0.00024	0.11281	-0.00095	0.02618	0.10685	-0.04674	-0.01777	0.06512	-0.02642	-0.00190	0.18022	-0.04802	0.04631	0.12743	-0.02299	0.01563	0.14716	-0.02979	-0.00016	0.14271	-0.00397	0.02690	0.18653	-0.01061	0.03751
25	0.12559	0.03491	-0.02697	0.01565	0.01414	0.02343	0.12026	0.04091	0.00532	0.01083	0.03197	0.01684	0.13096	0.01403	0.04632	0.08893	-0.04752	0.00551	0.10812	0.01103	0.03307	0.10135	-0.03639	-0.01301	0.05897	-0.01337	0.00376	0.17782	-0.02723	0.04984	0.12052	-0.00934	0.02160	0.13934	-0.01438	0.00677	0.13277	0.00846	0.03337	0.17046	0.00644	0.04334
26	0.11903	0.03427	-0.01337	0.01715	0.01914	0.02195	0.11213	0.03674	0.01708	0.01015	0.03727	0.01588	0.12101	0.02367	0.04893	0.08505	-0.03675	0.01143	0.10461	0.02231	0.03970	0.09603	-0.02557	-0.00761	0.05561	-0.00086	0.01008	0.17254	-0.00750	0.05159	0.11221	0.00306	0.02711	0.12930	-0.00009	0.01319	0.12319	0.01951	0.03925	0.15625	0.02078	0.04837
