	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d
7	0.54142	1.38929	3.97242	2.13104	-7.93589	0.83846	-12.51551	4.41417	2.78686	0.24171	5.12960	2.51431	-5.47684	1.23236	1.81656	2.24682	-0.30363	1.74296	-7.28397	-15.85929	3.04600	7.89884	-2.37836	0.55909	2.14486	4.64579	-7.30882	-14.17517	2.00632	5.05465	-5.47140	-5.16945	-0.21695	1.02016	-8.83358	-7.51207	2.83620	7.52740	-5.88817	4.47652	2.83406	6.13234	-7.32274	2.37491	3.95682	3.78690	-6.77372	-12.59592	1.36170	4.46523	-4.47605	-5.33711	-0.02263	4.45415	-9.64051	-7.02239	0.97430	4.56083	-4.88189	-5.82424	3.03536	3.04279	-7.53340	-12.44165	0.61391	6.07769	-5.51930	-5.24104	3.39386	6.08143	-8.02326	-8.37875	1.27548	9.46953	-6.81437	-3.54818	1.32928	2.69585	-7.01392	-17.55754	1.93395	4.07325	-5.81969	-5.65115	3.23141	7.89686	-8.07658	-20.16470	-0.53125	0.54616	-5.93027	-6.06229	3.41467	6.81269	-8.74976	-14.77666	5.09361	1.79814	-5.50116	9.85314	1.18532	1.71418	-7.72871	-25.33557	1.41642	3.95113	-5.71870	-10.00688	0.32333	3.77525	-8.26441	-12.36426
8	0.83348	1.41369	4.51164	2.11893	-7.24468	0.86185	-11.72000	4.24202	3.07636	0.27838	5.59485	2.42139	-4.93041	1.22451	2.16258	2.24897	-0.05278	2.32010	-6.76500	-15.10798	3.49755	8.41219	-1.75909	0.75063	2.46380	5.13320	-6.66253	-13.08966	2.21972	5.52445	-5.08007	-4.68124	0.08941	1.77054	-8.37050	-6.96236	3.07926	7.97091	-5.49319	5.18279	3.11961	6.54591	-6.59158	2.68614	4.51102	4.55475	-5.83220	-11.72290	1.61779	5.15114	-3.90099	-5.03403	0.37134	5.10548	-8.88745	-5.95457	1.27031	5.16510	-4.54197	-5.32171	3.43969	3.95477	-6.53063	-11.46468	0.80522	6.37459	-4.81900	-4.76762	3.69397	6.60469	-7.34313	-7.19568	1.48172	9.57522	-6.22165	-2.84360	1.51832	2.88930	-6.57392	-16.71712	2.13177	4.47215	-5.31850	-5.01703	3.56912	8.25302	-7.53364	-18.92385	-0.33067	0.91510	-5.45562	-5.27279	3.74182	7.32476	-7.86565	-13.04948	5.75132	2.69018	-4.90977	9.86458	1.41175	1.85108	-6.97074	-24.28165	1.70375	4.34129	-5.07352	-9.55483	0.69056	4.37802	-7.60081	-11.58431
9	1.11092	1.43554	5.12720	2.11864	-6.45338	0.90310	-11.08103	4.13023	3.39109	0.32493	6.10724	2.35218	-4.25802	1.15044	2.38552	2.24151	0.19032	2.96828	-6.28675	-14.46900	3.98246	9.03229	-1.20304	0.93020	2.76501	5.66912	-5.97548	-12.29394	2.44332	6.05745	-4.64044	-4.28572	0.37742	2.58205	-7.95975	-6.48014	3.34134	8.49382	-4.99846	5.76407	3.43170	7.02046	-5.58444	2.86032	5.09550	5.43448	-4.82464	-10.97892	1.87175	5.83375	-3.22683	-4.78979	0.85957	5.85100	-7.92639	-5.06605	1.56507	5.78566	-4.17190	-4.93698	3.83200	4.92550	-5.52348	-10.73631	0.98002	6.67143	-4.04634	-4.40654	4.01224	7.21618	-6.49028	-6.37274	1.71092	9.73122	-5.33546	-2.33125	1.72885	3.17523	-6.08785	-16.08319	2.32390	4.89579	-4.70428	-4.54092	3.91536	8.62970	-6.79871	-17.94848	-0.11322	1.31188	-4.79496	-4.61333	4.09779	7.88196	-6.60371	-11.78582	6.45452	3.67635	-4.19830	9.82917	1.67402	2.08532	-5.99166	-23.44837	2.00011	4.77684	-4.19181	-9.22337	1.07830	5.10754	-6.97186	-10.78493
10	1.35591	1.45333	5.78383	2.12556	-5.68760	1.00020	-10.59118	4.04665	3.71743	0.37325	6.64546	2.30790	-3.53847	1.04978	2.51584	2.22999	0.40613	3.65275	-5.97510	-13.93754	4.46024	9.68477	-0.73997	1.08805	3.02897	6.21488	-5.36056	-11.74231	2.67518	6.63847	-4.17953	-3.97265	0.63263	3.41060	-7.68149	-6.09368	3.59206	9.06383	-4.43754	6.22609	3.75991	7.56685	-4.41535	2.93644	5.66797	6.38381	-3.93056	-10.38104	2.10488	6.48678	-2.52956	-4.59432	1.40798	6.65308	-6.85720	-4.39632	1.83509	6.37237	-3.81209	-4.66929	4.17963	5.87863	-4.74873	-10.23641	1.13791	6.97461	-3.32290	-4.12493	4.33113	7.87921	-5.57155	-5.86086	1.94383	9.94482	-4.28006	-1.96792	1.96633	3.54478	-5.57000	-15.64117	2.50795	5.33793	-4.04045	-4.20858	4.24789	9.00469	-5.94697	-17.21696	0.11750	1.74213	-4.02625	-4.08863	4.44825	8.44363	-5.23017	-10.93724	7.14276	4.67398	-3.48711	9.80564	1.95848	2.41606	-4.91529	-22.82788	2.28810	5.25895	-3.19083	-8.98829	1.46914	5.92386	-6.46360	-10.07087
11	1.55525	1.46683	6.43331	2.13176	-5.08577	1.15828	-10.22808	3.96962	4.04084	0.41702	7.17422	2.27903	-2.88282	0.97087	2.58871	2.21885	0.58324	4.33201	-5.90081	-13.49545	4.89322	10.29550	-0.40925	1.22213	3.24250	6.72927	-4.92139	-11.37847	2.91201	7.24143	-3.74345	-3.72458	0.84002	4.18973	-7.58913	-5.81031	3.79785	9.62397	-3.89237	6.58873	4.09278	8.16298	-3.27044	2.95669	6.18451	7.33996	-3.31889	-9.91118	2.30115	7.08575	-1.91227	-4.43075	1.96969	7.44685	-5.84820	-3.94752	2.06065	6.87544	-3.50119	-4.50551	4.45905	6.74360	-4.36771	-9.91492	1.28385	7.28609	-2.77595	-3.89484	4.63084	8.54368	-4.73880	-5.58809	2.15951	10.18958	-3.25760	-1.70684	2.22955	3.97851	-5.06684	-15.35977	2.68307	5.78678	-3.41943	-3.99226	4.54379	9.35332	-5.12325	-16.68339	0.35878	2.19914	-3.27034	-3.68161	4.76155	8.95988	-4.07037	-10.41488	7.74967	5.58239	-2.91043	9.82247	2.24845	2.82613	-3.94108	-22.37854	2.54833	5.76158	-2.23111	-8.82905	1.83867	6.75681	-6.14283	-9.50562
12	1.70542	1.47572	7.02975	2.12939	-4.74018	1.33275	-9.96554	3.89768	4.34911	0.45488	7.65578	2.25099	-2.39549	0.93576	2.63585	2.21021	0.72378	4.97175	-6.03359	-13.13115	5.25419	10.81072	-0.24989	1.33436	3.40249	7.18046	-4.70278	-11.15331	3.15000	7.83490	-3.38068	-3.52199	0.98999	4.85016	-7.68190	-5.61216	3.93052	10.10939	-3.47940	6.87504	4.42037	8.76194	-2.35036	2.95787	6.60976	8.23947	-3.07936	-9.54268	2.45021	7.61288	-1.46477	-4.28318	2.49780	8.16065	-5.08055	-3.68367	2.23152	7.26411	-3.26537	-4.42089	4.66352	7.47329	-4.39794	-9.72059	1.42646	7.60380	-2.47328	-3.70056	4.89426	9.16123	-4.12947	-5.48335	2.34116	10.41910	-2.47148	-1.51040	2.51052	4.44639	-4.64170	-15.20118	2.85029	6.22628	-2.92801	-3.86099	4.78425	9.65326	-4.48347	-16.30099	0.60807	2.66823	-2.65310	-3.36626	5.02007	9.39567	-3.34866	-10.13115	8.21850	6.31699	-2.56541	9.88324	2.52768	3.29099	-3.26965	-22.05015	2.76455	6.24102	-1.46411	-8.72762	2.16326	7.53365	-6.03311	-9.10684
13	1.81410	1.47836	7.54275	2.11388	-4.66393	1.46231	-9.78167	3.83931	4.63314	0.49147	8.06336	2.21239	-2.13464	0.92633	2.67918	2.20419	0.84241	5.55140	-6.26726	-12.84260	5.52915	11.20738	-0.28050	1.42801	3.51543	7.55479	-4.68351	-11.02850	3.38516	8.38966	-3.12060	-3.34926	1.08445	5.34797	-7.89917	-5.47391	3.97298	10.46836	-3.30075	7.10397	4.73435	9.31440	-1.79386	2.96467	6.92323	9.03172	-3.19192	-9.25586	2.54853	8.06196	-1.23363	-4.14275	2.95894	8.74648	-4.67373	-3.54991	2.34895	7.53811	-3.11818	-4.38445	4.80364	8.04807	-4.72838	-9.61503	1.57336	7.92338	-2.39882	-3.53572	5.11112	9.69919	-3.81588	-5.48652	2.47932	10.59294	-2.04248	-1.35380	2.79547	4.91291	-4.35140	-15.12896	3.01248	6.64069	-2.61365	-3.78790	4.95815	9.88780	-4.12392	-16.03218	0.86162	3.13530	-2.26328	-3.11866	5.22385	9.74405	-3.11007	-10.01297	8.51486	6.83263	-2.47130	9.97761	2.78403	3.78717	-3.01679	-21.80426	2.92801	6.65546	-0.97866	-8.66922	2.42618	8.20147	-6.10513	-8.85935
14	1.89658	1.47183	7.96155	2.08505	-4.79704	1.50515	-9.66016	3.79963	4.88432	0.53514	8.38787	2.15950	-2.09678	0.91471	2.73008	2.19999	0.95932	6.06249	-6.47840	-12.62827	5.71495	11.49014	-0.48357	1.50817	3.59299	7.85678	-4.79976	-10.97430	3.61167	8.88423	-2.96463	-3.19742	1.13743	5.67978	-8.14379	-5.37790	3.92036	10.67732	-3.39178	7.28858	5.02492	9.78677	-1.63597	2.98917	7.12034	9.68546	-3.54610	-9.03761	2.59811	8.43865	-1.21621	-4.00754	3.33996	9.19633	-4.64354	-3.49502	2.42149	7.72298	-3.06137	-4.36694	4.90017	8.47010	-5.18053	-9.57177	1.72627	8.23938	-2.47895	-3.39783	5.27859	10.14328	-3.78777	-5.55068	2.57192	10.69474	-1.97275	-1.22214	3.06704	5.34515	-4.22682	-15.11260	3.17294	7.01874	-2.47323	-3.75270	5.06322	10.04794	-4.04910	-15.84773	1.11289	3.59189	-2.12876	-2.92073	5.38525	10.02247	-3.24794	-10.00047	8.63144	7.12741	-2.57042	10.08931	3.01137	4.29534	-3.17389	-21.61868	3.03881	6.98227	-0.78367	-8.64331	2.61872	8.73345	-6.28684	-8.73328
15	1.96829	1.45319	8.28999	2.04555	-5.03762	1.45142	-9.58877	3.77745	5.09093	0.59224	8.63428	2.09578	-2.22867	0.89132	2.79205	2.19667	1.08992	6.50177	-6.56891	-12.48207	5.81446	11.67915	-0.80700	1.58143	3.64566	8.09922	-4.97297	-10.96891	3.81950	9.30495	-2.89112	-3.06333	1.16930	5.87676	-8.31617	-5.31532	3.77835	10.74264	-3.70556	7.43606	5.27697	10.16349	-1.81715	3.03425	7.20867	10.18990	-3.98833	-8.87694	2.60276	8.75399	-1.37029	-3.87910	3.64481	9.53351	-4.90805	-3.48215	2.45802	7.85419	-3.08292	-4.34748	4.97236	8.75491	-5.57615	-9.57224	1.87745	8.54290	-2.62572	-3.28604	5.39673	10.48996	-3.96827	-5.64229	2.62153	10.73111	-2.16811	-1.10733	3.30658	5.71878	-4.26330	-15.12887	3.33260	7.35369	-2.46543	-3.74134	5.10419	10.13162	-4.18882	-15.72374	1.35108	4.03222	-2.21631	-2.75935	5.51801	10.25851	-3.58587	-10.04798	8.58386	7.23069	-2.76467	10.20091	3.20855	4.79973	-3.62638	-21.48080	3.10351	7.22236	-0.82975	-8.64335	2.73885	9.12521	-6.48826	-8.69655
16	2.03693	1.42063	8.53835	1.99884	-5.27942	1.31914	-9.55807	3.76930	5.23647	0.66136	8.81256	2.02866	-2.45339	0.86445	2.86295	2.19300	1.23688	6.86773	-6.48848	-12.39510	5.83240	11.79677	-1.18162	1.65397	3.67717	8.29282	-5.13343	-10.99806	3.99310	9.64213	-2.86479	-2.94743	1.19674	5.98434	-8.33848	-5.28104	3.56076	10.69178	-4.13920	7.54735	5.46878	10.43898	-2.22053	3.09644	7.20222	10.55150	-4.37328	-8.76411	2.56441	9.01707	-1.62916	-3.75987	3.88425	9.79156	-5.32369	-3.48807	2.46204	7.96038	-3.15930	-4.31550	5.02831	8.92347	-5.78961	-9.60367	2.01000	8.81846	-2.76728	-3.20062	5.46242	10.73798	-4.24925	-5.74020	2.63121	10.71930	-2.49412	-1.00696	3.49649	6.02021	-4.42260	-15.16118	3.48739	7.64022	-2.53287	-3.74512	5.08867	10.14117	-4.43810	-15.64158	1.56008	4.44663	-2.45002	-2.62563	5.62761	10.47674	-3.96124	-10.12431	8.40321	7.18767	-2.96096	10.29765	3.37613	5.28603	-4.20543	-21.38169	3.13000	7.39135	-1.04083	-8.66524	2.78693	9.38671	-6.62949	-8.72008
17	2.09837	1.37450	8.71772	1.94858	-5.44224	1.14310	-9.56016	3.77158	5.30182	0.73244	8.93143	1.96558	-2.69679	0.84606	2.93669	2.18739	1.38841	7.16442	-6.24444	-12.35744	5.77371	11.86103	-1.54427	1.73033	3.68267	8.44398	-5.23747	-11.05224	4.11367	9.88853	-2.84938	-2.85167	1.22403	6.04245	-8.16792	-5.27080	3.28744	10.56096	-4.57729	7.61865	5.57488	10.61028	-2.71424	3.16796	7.11624	10.78832	-4.60275	-8.69087	2.48186	9.23168	-1.91916	-3.65190	4.06422	9.99751	-5.73337	-3.49975	2.42957	8.05268	-3.26313	-4.26891	5.06261	8.99769	-5.77168	-9.65694	2.10289	9.04693	-2.86037	-3.14127	5.46747	10.88654	-4.52918	-5.83299	2.60140	10.67722	-2.83318	-0.92256	3.62221	6.24554	-4.64537	-15.19851	3.62739	7.87162	-2.62086	-3.75957	5.02276	10.08182	-4.69395	-15.58860	1.71983	4.81928	-2.73975	-2.51487	5.70844	10.69301	-4.27664	-10.20810	8.12940	7.04909	-3.10098	10.37033	3.51256	5.73848	-4.74330	-21.31492	3.12273	7.50789	-1.33884	-8.70559	2.76044	9.53290	-6.66079	-8.77944
18	2.13915	1.31815	8.83920	1.89917	-5.48785	0.96130	-9.58747	3.78047	5.27047	0.79130	8.99761	1.91112	-2.90654	0.83975	3.00593	2.17842	1.52321	7.40673	-5.89454	-12.35791	5.64416	11.88591	-1.85609	1.81272	3.65252	8.55924	-5.27338	-11.12381	4.16506	10.04404	-2.82268	-2.77774	1.24174	6.07744	-7.80631	-5.28070	2.98140	10.38514	-4.93031	7.64545	5.57255	10.67647	-3.18779	3.23966	6.96557	10.92602	-4.64177	-8.64945	2.35282	9.39893	-2.17789	-3.55630	4.18045	10.16524	-6.01157	-3.51164	2.35180	8.12460	-3.37229	-4.21134	5.06292	9.00154	-5.54663	-9.72431	2.13814	9.21515	-2.89271	-3.10572	5.40195	10.93969	-4.74084	-5.91611	2.52946	10.61801	-3.11492	-0.85644	3.67370	6.39867	-4.86941	-15.23442	3.73823	8.04016	-2.68876	-3.78296	4.90907	9.96290	-4.87886	-15.55726	1.81062	5.13262	-3.00949	-2.42545	5.74732	10.91482	-4.50716	-10.28450	7.80432	6.86413	-3.16605	10.41559	3.61167	6.13896	-5.11345	-21.27704	3.08088	7.58620	-1.65955	-8.76053	2.65395	9.57915	-6.57023	-8.85546
19	2.14360	1.25783	8.91548	1.85562	-5.42072	0.80233	-9.63262	3.79234	5.13519	0.82607	9.01790	1.86645	-3.05948	0.83924	3.06472	2.16540	1.61827	7.61931	-5.52650	-12.38479	5.45151	11.88307	-2.10840	1.90051	3.57893	8.64861	-5.25561	-11.20628	4.13974	10.12061	-2.78362	-2.72592	1.23359	6.10483	-7.30296	-5.30680	2.66428	10.19149	-5.15597	7.62629	5.45019	10.64392	-3.57321	3.30404	6.76514	10.99562	-4.51382	-8.63209	2.17742	9.52125	-2.36809	-3.47320	4.22157	10.29651	-6.08956	-3.52242	2.22090	8.16100	-3.47329	-4.14983	5.01916	8.96327	-5.19332	-9.79860	2.10565	9.32354	-2.87945	-3.09015	5.25940	10.91077	-4.86179	-5.98935	2.41216	10.54752	-3.31322	-0.80897	3.64650	6.48950	-5.04632	-15.26627	3.80446	8.13990	-2.71518	-3.81439	4.74777	9.79946	-4.95280	-15.54326	1.81859	5.37524	-3.21417	-2.35680	5.72895	11.14492	-4.67598	-10.34527	7.46434	6.67310	-3.16846	10.43431	3.66305	6.47059	-5.24872	-21.26633	2.99957	7.63415	-1.96065	-8.82549	2.46469	9.54241	-6.38125	-8.93440
20	2.10061	1.20032	8.96115	1.82203	-5.27795	0.67897	-9.68922	3.80425	4.90223	0.83192	9.00028	1.83070	-3.15776	0.83478	3.10961	2.14859	1.65561	7.82789	-5.23434	-12.42760	5.20563	11.86079	-2.31585	1.98974	3.45989	8.72282	-5.21313	-11.29464	4.04070	10.14047	-2.74849	-2.69448	1.18634	6.13551	-6.74225	-5.34542	2.35185	9.99584	-5.25766	7.56447	5.21309	10.53072	-3.84786	3.35652	6.52936	11.02882	-4.28528	-8.63180	1.96054	9.60406	-2.48208	-3.40219	4.17764	10.38878	-5.95863	-3.53185	2.03511	8.14815	-3.55633	-4.09239	4.92825	8.91352	-4.81755	-9.87364	2.00348	9.38369	-2.85313	-3.09064	5.03961	10.82191	-4.90835	-6.05497	2.24788	10.46523	-3.43005	-0.77806	3.54270	6.53327	-5.15139	-15.29403	3.81378	8.17021	-2.69832	-3.85262	4.53910	9.61163	-4.91546	-15.54436	1.73946	5.54663	-3.34103	-2.30774	5.63975	11.38221	-4.82333	-10.38881	7.13465	6.50204	-3.14051	10.42949	3.65481	6.72447	-5.14133	-21.28109	2.87306	7.65548	-2.22177	-8.89583	2.19798	9.44299	-6.14437	-9.00756
21	2.00608	1.14949	8.99024	1.79937	-5.11389	0.59648	-9.75263	3.81399	4.59056	0.81222	8.95327	1.80237	-3.22016	0.81937	3.13930	2.12905	1.62559	8.05024	-5.09604	-12.47854	4.91646	11.82051	-2.50278	2.07303	3.29757	8.78759	-5.17735	-11.38525	3.87857	10.12914	-2.74224	-2.68022	1.09508	6.17908	-6.22048	-5.39408	2.05136	9.80211	-5.26790	7.46789	4.88309	10.36601	-4.02484	3.39502	6.26984	11.05157	-4.04655	-8.64362	1.71084	9.65578	-2.53882	-3.34281	4.04767	10.44312	-5.66120	-3.53946	1.79959	8.07888	-3.61310	-4.04552	4.79318	8.87898	-4.52077	-9.94491	1.83530	9.41028	-2.85000	-3.10424	4.74772	10.69805	-4.91998	-6.11639	2.03726	10.36839	-3.48560	-0.76038	3.37051	6.54871	-5.18442	-15.31921	3.76006	8.13734	-2.65177	-3.89570	4.28550	9.42101	-4.79829	-15.55976	1.57844	5.65563	-3.40132	-2.27632	5.47041	11.61741	-4.98442	-10.41832	6.82678	6.36228	-3.12438	10.40422	3.57768	6.90401	-4.83307	-21.31916	2.69759	7.65289	-2.43910	-8.96782	1.86829	9.30305	-5.92409	-9.07103
22	1.86163	1.10446	9.01260	1.78419	-4.98434	0.57109	-9.82028	3.82006	4.22615	0.77593	8.88448	1.77965	-3.27395	0.79254	3.15355	2.10841	1.52771	8.29191	-5.15501	-12.53356	4.59166	11.75566	-2.69173	2.14019	3.09452	8.83945	-5.17293	-11.47552	3.66694	10.10712	-2.78834	-2.67979	0.96266	6.24359	-5.82468	-5.45176	1.76198	9.60571	-5.23472	7.34713	4.49194	10.18401	-4.13948	3.41886	5.99271	11.07932	-3.89077	-8.66518	1.43767	9.68629	-2.57556	-3.29500	3.84118	10.46646	-5.27693	-3.54500	1.52363	7.95364	-3.64487	-4.01272	4.61909	8.87507	-4.37343	-10.01019	1.60835	9.41531	-2.89863	-3.12937	4.39204	10.55922	-4.94222	-6.17738	1.78241	10.25341	-3.51200	-0.75309	3.14313	6.55538	-5.16458	-15.34392	3.64393	8.05351	-2.59838	-3.94131	3.99203	9.24580	-4.64994	-15.58937	1.34704	5.71513	-3.42103	-2.26050	5.21893	11.82956	-5.17784	-10.43881	6.53894	6.25488	-3.16246	10.36018	3.42772	7.02274	-4.40075	-21.37784	2.47202	7.62906	-2.62021	-9.03922	1.49666	9.14274	-5.78300	-9.12512
