	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d
7	0.08592	0.02478	-0.04013	0.01990	-0.01864	0.01148	0.15169	0.04174	-0.00314	0.02358	0.00981	0.01297	0.08892	-0.03429	-0.00750	0.19397	-0.04815	-0.00465	0.07517	-0.06000	-0.03397	0.11684	-0.00782	0.01409	0.09816	-0.01725	-0.01011	0.16636	-0.02816	-0.00896	0.17277	0.00114	-0.00303	0.04578	-0.03190	-0.00729	0.09585	0.02306	0.01321	0.13770	-0.01321	-0.01635	0.18512	-0.00937	0.02205	0.08197	-0.02344	0.00098	0.10390	0.04006	0.03209	0.09506	-0.05306	-0.03085	0.22620	0.01089	0.02468	0.10132	-0.03359	-0.01915	0.11232	-0.00587	0.00959	0.08867	-0.07862	-0.02856	0.14036	0.00060	0.00471	0.05118	-0.04032	-0.02424	0.08115	-0.05582	-0.02803	0.15487	-0.01091	0.00417
8	0.11499	0.02365	-0.06140	0.02049	-0.02281	0.01289	0.17251	0.04444	-0.01932	0.02493	0.00708	0.01568	0.10619	-0.04907	-0.01117	0.21031	-0.06642	-0.01060	0.09879	-0.07807	-0.04086	0.13104	-0.02089	0.01682	0.11619	-0.03837	-0.01238	0.18608	-0.04536	-0.01613	0.20348	-0.02305	-0.00848	0.07791	-0.05493	-0.00829	0.10846	0.00740	0.00656	0.16920	-0.03948	-0.02048	0.20026	-0.02114	0.02403	0.10899	-0.04237	-0.00240	0.12627	0.02892	0.02862	0.12820	-0.07481	-0.03847	0.25503	-0.00700	0.02757	0.12656	-0.05362	-0.02323	0.13317	-0.02176	0.00912	0.12949	-0.10409	-0.03181	0.16509	-0.01486	0.00017	0.09801	-0.06211	-0.03006	0.10532	-0.07847	-0.03179	0.17839	-0.02839	0.00022
9	0.13999	0.02588	-0.08234	0.02131	-0.02739	0.01402	0.19295	0.04700	-0.03686	0.02639	0.00390	0.01866	0.12556	-0.06399	-0.01612	0.23555	-0.08515	-0.01631	0.11655	-0.09472	-0.04740	0.14351	-0.03526	0.01892	0.13745	-0.05912	-0.01515	0.21419	-0.06333	-0.02294	0.22622	-0.04999	-0.01487	0.10816	-0.07818	-0.00959	0.12467	-0.01065	-0.00116	0.20026	-0.06701	-0.02464	0.22022	-0.03284	0.02651	0.13108	-0.06049	-0.00732	0.14461	0.01631	0.02368	0.15483	-0.09503	-0.04542	0.27678	-0.02707	0.02989	0.15044	-0.07304	-0.02707	0.15507	-0.03867	0.00862	0.16246	-0.12827	-0.03528	0.18554	-0.03173	-0.00524	0.12924	-0.08301	-0.03627	0.12384	-0.10290	-0.03707	0.19611	-0.04702	-0.00425
10	0.15960	0.02918	-0.10222	0.02257	-0.03211	0.01471	0.21389	0.04828	-0.05445	0.02780	0.00073	0.02168	0.14360	-0.07891	-0.02215	0.26762	-0.10241	-0.02091	0.12881	-0.10966	-0.05305	0.15946	-0.05037	0.02022	0.16177	-0.07895	-0.01853	0.24353	-0.08030	-0.02886	0.24380	-0.07768	-0.02144	0.13296	-0.10027	-0.01117	0.14751	-0.03019	-0.00932	0.22836	-0.09399	-0.02845	0.24512	-0.04324	0.02969	0.14897	-0.07745	-0.01355	0.16124	0.00288	0.01791	0.17467	-0.11329	-0.05113	0.29222	-0.04754	0.03180	0.17206	-0.09075	-0.03045	0.17836	-0.05557	0.00855	0.18398	-0.15022	-0.03887	0.20267	-0.04894	-0.01095	0.14368	-0.10211	-0.04218	0.13671	-0.12886	-0.04365	0.21129	-0.06554	-0.00866
11	0.17446	0.03283	-0.12052	0.02447	-0.03659	0.01492	0.23384	0.04755	-0.07069	0.02898	-0.00207	0.02454	0.15808	-0.09343	-0.02880	0.29842	-0.11628	-0.02376	0.13765	-0.12269	-0.05742	0.17978	-0.06522	0.02059	0.18529	-0.09737	-0.02247	0.26410	-0.09457	-0.03362	0.25992	-0.10404	-0.02748	0.15114	-0.12016	-0.01310	0.17428	-0.04973	-0.01746	0.25181	-0.11903	-0.03148	0.26936	-0.05128	0.03352	0.16419	-0.09336	-0.02071	0.17895	-0.01066	0.01184	0.18971	-0.12953	-0.05515	0.30263	-0.06645	0.03340	0.19015	-0.10570	-0.03311	0.20203	-0.07137	0.00919	0.19596	-0.16997	-0.04233	0.21640	-0.06533	-0.01646	0.14957	-0.11892	-0.04698	0.14545	-0.15553	-0.05092	0.22637	-0.08264	-0.01249
12	0.18556	0.03618	-0.13658	0.02716	-0.04043	0.01476	0.25061	0.04493	-0.08435	0.02990	-0.00429	0.02712	0.16803	-0.10672	-0.03531	0.31932	-0.12562	-0.02452	0.14437	-0.13332	-0.06027	0.20079	-0.07843	0.02011	0.20248	-0.11351	-0.02675	0.27275	-0.10525	-0.03712	0.27757	-0.12689	-0.03252	0.16363	-0.13699	-0.01535	0.19917	-0.06767	-0.02529	0.27083	-0.14103	-0.03353	0.28686	-0.05648	0.03773	0.17587	-0.10811	-0.02811	0.19721	-0.02342	0.00589	0.20145	-0.14344	-0.05723	0.31068	-0.08202	0.03474	0.20377	-0.11699	-0.03481	0.22472	-0.08519	0.01063	0.20358	-0.18788	-0.04524	0.22622	-0.07984	-0.02150	0.15422	-0.13274	-0.04992	0.15298	-0.18167	-0.05819	0.24136	-0.09705	-0.01534
13	0.19276	0.03868	-0.14963	0.03057	-0.04326	0.01443	0.26191	0.04169	-0.09461	0.03046	-0.00584	0.02936	0.17362	-0.11789	-0.04093	0.32544	-0.13012	-0.02327	0.14856	-0.14084	-0.06145	0.21700	-0.08882	0.01896	0.21017	-0.12647	-0.03093	0.27240	-0.11219	-0.03935	0.29655	-0.14438	-0.03622	0.17100	-0.14983	-0.01765	0.21653	-0.08279	-0.03258	0.28559	-0.15904	-0.03454	0.29480	-0.05895	0.04207	0.18184	-0.12123	-0.03496	0.21180	-0.03459	0.00036	0.20889	-0.15429	-0.05735	0.31725	-0.09303	0.03578	0.21199	-0.12397	-0.03543	0.24448	-0.09646	0.01284	0.20964	-0.20377	-0.04724	0.23142	-0.09171	-0.02586	0.15792	-0.14266	-0.05057	0.16114	-0.20595	-0.06480	0.25334	-0.10770	-0.01698
14	0.19512	0.04043	-0.15895	0.03443	-0.04481	0.01418	0.26560	0.03947	-0.10109	0.03052	-0.00668	0.03124	0.17554	-0.12632	-0.04516	0.31756	-0.12999	-0.02035	0.14936	-0.14476	-0.06089	0.22431	-0.09580	0.01737	0.20976	-0.13577	-0.03436	0.26582	-0.11527	-0.04035	0.31178	-0.15533	-0.03834	0.17295	-0.15789	-0.01967	0.22340	-0.09446	-0.03912	0.29501	-0.17246	-0.03453	0.29405	-0.05902	0.04628	0.18085	-0.13185	-0.04058	0.21800	-0.04358	-0.00447	0.20988	-0.16131	-0.05570	0.31918	-0.09910	0.03649	0.21386	-0.12645	-0.03493	0.25858	-0.10493	0.01568	0.21271	-0.21678	-0.04808	0.23080	-0.10047	-0.02945	0.15748	-0.14807	-0.04889	0.16890	-0.22680	-0.07016	0.25815	-0.11405	-0.01726
15	0.19251	0.04129	-0.16413	0.03827	-0.04495	0.01412	0.26101	0.03862	-0.10378	0.02999	-0.00680	0.03275	0.17494	-0.13178	-0.04775	0.30126	-0.12581	-0.01621	0.14741	-0.14502	-0.05858	0.22190	-0.09928	0.01561	0.20451	-0.14124	-0.03659	0.25385	-0.11451	-0.04009	0.31658	-0.15937	-0.03878	0.17010	-0.16108	-0.02113	0.22041	-0.10243	-0.04477	0.29741	-0.18099	-0.03359	0.28758	-0.05699	0.05016	0.17402	-0.13909	-0.04451	0.21458	-0.05008	-0.00831	0.20422	-0.16401	-0.05247	0.31267	-0.10064	0.03694	0.20895	-0.12471	-0.03339	0.26447	-0.11040	0.01901	0.21013	-0.22588	-0.04759	0.22376	-0.10588	-0.03222	0.15190	-0.14882	-0.04498	0.17401	-0.24280	-0.07388	0.25403	-0.11613	-0.01613
16	0.18635	0.04060	-0.16515	0.04168	-0.04365	0.01428	0.25006	0.03778	-0.10299	0.02895	-0.00616	0.03387	0.17325	-0.13435	-0.04854	0.28288	-0.11849	-0.01134	0.14494	-0.14203	-0.05460	0.21230	-0.09960	0.01394	0.19704	-0.14293	-0.03743	0.23772	-0.11045	-0.03845	0.30781	-0.15694	-0.03751	0.16482	-0.16004	-0.02180	0.21119	-0.10679	-0.04939	0.29191	-0.18442	-0.03187	0.27872	-0.05313	0.05353	0.16484	-0.14254	-0.04648	0.20510	-0.05403	-0.01090	0.19430	-0.16235	-0.04788	0.29794	-0.09851	0.03730	0.19812	-0.11932	-0.03098	0.26158	-0.11264	0.02276	0.20187	-0.23039	-0.04566	0.21181	-0.10801	-0.03411	0.14330	-0.14522	-0.03912	0.17548	-0.25303	-0.07572	0.24367	-0.11435	-0.01360
17	0.17893	0.03803	-0.16238	0.04434	-0.04100	0.01455	0.23637	0.03586	-0.09934	0.02756	-0.00475	0.03462	0.17131	-0.13419	-0.04756	0.26559	-0.10898	-0.00613	0.14410	-0.13642	-0.04922	0.19987	-0.09726	0.01262	0.18892	-0.14120	-0.03687	0.21983	-0.10407	-0.03538	0.28835	-0.14914	-0.03450	0.16024	-0.15578	-0.02156	0.20014	-0.10795	-0.05287	0.27941	-0.18286	-0.02951	0.26949	-0.04775	0.05632	0.15659	-0.14237	-0.04651	0.19503	-0.05559	-0.01219	0.18338	-0.15677	-0.04223	0.27933	-0.09372	0.03781	0.18366	-0.11110	-0.02791	0.25226	-0.11152	0.02688	0.19107	-0.23028	-0.04230	0.19813	-0.10729	-0.03505	0.13494	-0.13788	-0.03184	0.17457	-0.25727	-0.07552	0.23201	-0.10940	-0.00979
18	0.17213	0.03414	-0.15642	0.04607	-0.03724	0.01481	0.22284	0.03315	-0.09348	0.02600	-0.00264	0.03505	0.16898	-0.13158	-0.04514	0.24927	-0.09812	-0.00093	0.14558	-0.12884	-0.04286	0.18794	-0.09280	0.01187	0.18106	-0.13665	-0.03495	0.20241	-0.09633	-0.03096	0.26426	-0.13740	-0.02989	0.15836	-0.14927	-0.02043	0.18959	-0.10658	-0.05527	0.26281	-0.17686	-0.02651	0.26021	-0.04123	0.05858	0.15026	-0.13908	-0.04489	0.18761	-0.05506	-0.01235	0.17392	-0.14802	-0.03585	0.26133	-0.08711	0.03861	0.16826	-0.10090	-0.02439	0.24064	-0.10727	0.03134	0.18153	-0.22588	-0.03761	0.18548	-0.10432	-0.03505	0.12899	-0.12767	-0.02388	0.17368	-0.25585	-0.07318	0.22247	-0.10207	-0.00499
19	0.16681	0.03024	-0.14796	0.04681	-0.03267	0.01489	0.21050	0.03057	-0.08607	0.02447	0.00005	0.03523	0.16582	-0.12692	-0.04169	0.23325	-0.08661	0.00398	0.14866	-0.11985	-0.03597	0.17718	-0.08667	0.01180	0.17407	-0.12997	-0.03181	0.18697	-0.08776	-0.02531	0.24020	-0.12312	-0.02399	0.15916	-0.14120	-0.01855	0.17939	-0.10334	-0.05671	0.24571	-0.16736	-0.02291	0.25011	-0.03399	0.06042	0.14512	-0.13323	-0.04205	0.18221	-0.05273	-0.01165	0.16684	-0.13694	-0.02910	0.24606	-0.07923	0.03974	0.15406	-0.08959	-0.02062	0.23007	-0.10044	0.03599	0.17559	-0.21768	-0.03175	0.17479	-0.09975	-0.03417	0.12545	-0.11550	-0.01607	0.17441	-0.24933	-0.06883	0.21521	-0.09310	0.00043
20	0.16279	0.02756	-0.13761	0.04655	-0.02762	0.01469	0.19915	0.02861	-0.07762	0.02315	0.00312	0.03527	0.16199	-0.12057	-0.03771	0.21796	-0.07503	0.00834	0.15188	-0.10981	-0.02902	0.16672	-0.07925	0.01241	0.16841	-0.12174	-0.02774	0.17488	-0.07862	-0.01864	0.21770	-0.10746	-0.01724	0.16098	-0.13198	-0.01611	0.16897	-0.09887	-0.05740	0.23056	-0.15545	-0.01878	0.23847	-0.02636	0.06197	0.14021	-0.12526	-0.03842	0.17679	-0.04889	-0.01040	0.16152	-0.12431	-0.02237	0.23329	-0.07036	0.04110	0.14222	-0.07790	-0.01679	0.22168	-0.09174	0.04065	0.17358	-0.20612	-0.02496	0.16558	-0.09410	-0.03253	0.12270	-0.10218	-0.00918	0.17662	-0.23841	-0.06275	0.20857	-0.08316	0.00603
21	0.15936	0.02648	-0.12586	0.04531	-0.02242	0.01416	0.18868	0.02714	-0.06855	0.02216	0.00640	0.03525	0.15803	-0.11278	-0.03363	0.20432	-0.06374	0.01205	0.15373	-0.09896	-0.02235	0.15622	-0.07087	0.01365	0.16409	-0.11239	-0.02308	0.16712	-0.06902	-0.01120	0.19673	-0.09130	-0.01018	0.16185	-0.12173	-0.01328	0.15876	-0.09368	-0.05755	0.21797	-0.14203	-0.01427	0.22602	-0.01858	0.06344	0.13506	-0.11560	-0.03439	0.17094	-0.04386	-0.00879	0.15669	-0.11073	-0.01599	0.22193	-0.06067	0.04261	0.13300	-0.06639	-0.01307	0.21480	-0.08180	0.04515	0.17421	-0.19155	-0.01748	0.15728	-0.08775	-0.03024	0.11920	-0.08850	-0.00375	0.17913	-0.22381	-0.05536	0.20138	-0.07279	0.01145
22	0.15579	0.02652	-0.11311	0.04316	-0.01734	0.01341	0.17940	0.02608	-0.05914	0.02151	0.00974	0.03521	0.15426	-0.10373	-0.02972	0.19246	-0.05289	0.01509	0.15339	-0.08744	-0.01617	0.14633	-0.06183	0.01532	0.16077	-0.10230	-0.01818	0.16333	-0.05895	-0.00327	0.17784	-0.07534	-0.00336	0.16066	-0.11046	-0.01026	0.14961	-0.08807	-0.05726	0.20736	-0.12778	-0.00955	0.21462	-0.01081	0.06504	0.12955	-0.10474	-0.03033	0.16549	-0.03804	-0.00694	0.15130	-0.09664	-0.01020	0.21153	-0.05035	0.04419	0.12594	-0.05543	-0.00965	0.20842	-0.07111	0.04928	0.17546	-0.17432	-0.00957	0.14988	-0.08082	-0.02738	0.11441	-0.07507	0.00006	0.18062	-0.20626	-0.04716	0.19391	-0.06237	0.01645
23	0.15163	0.02693	-0.09972	0.04020	-0.01254	0.01261	0.17149	0.02549	-0.04958	0.02118	0.01306	0.03519	0.15043	-0.09360	-0.02609	0.18172	-0.04255	0.01757	0.15093	-0.07537	-0.01055	0.13788	-0.05236	0.01726	0.15798	-0.09183	-0.01336	0.16172	-0.04835	0.00483	0.16233	-0.06010	0.00273	0.15711	-0.09827	-0.00716	0.14170	-0.08213	-0.05658	0.19808	-0.11311	-0.00479	0.20542	-0.00309	0.06696	0.12379	-0.09321	-0.02647	0.16066	-0.03176	-0.00483	0.14506	-0.08240	-0.00510	0.20228	-0.03964	0.04585	0.12014	-0.04524	-0.00666	0.20223	-0.06008	0.05290	0.17543	-0.15491	-0.00147	0.14337	-0.07331	-0.02401	0.10883	-0.06241	0.00236	0.18019	-0.18653	-0.03869	0.18711	-0.05201	0.02094
24	0.14676	0.02722	-0.08607	0.03663	-0.00810	0.01201	0.16462	0.02531	-0.03998	0.02111	0.01628	0.03519	0.14595	-0.08266	-0.02268	0.17163	-0.03281	0.01964	0.14694	-0.06300	-0.00544	0.13100	-0.04268	0.01935	0.15513	-0.08129	-0.00880	0.16018	-0.03735	0.01269	0.15099	-0.04589	0.00780	0.15139	-0.08541	-0.00406	0.13424	-0.07590	-0.05554	0.18967	-0.09827	-0.00011	0.19792	0.00473	0.06930	0.11780	-0.08160	-0.02292	0.15539	-0.02524	-0.00241	0.13832	-0.06833	-0.00062	0.19393	-0.02868	0.04767	0.11466	-0.03587	-0.00421	0.19648	-0.04905	0.05590	0.17331	-0.13398	0.00666	0.13744	-0.06517	-0.02022	0.10348	-0.05085	0.00353	0.17767	-0.16549	-0.03040	0.18163	-0.04172	0.02493
25	0.14130	0.02717	-0.07252	0.03267	-0.00397	0.01177	0.15810	0.02540	-0.03044	0.02122	0.01943	0.03521	0.14048	-0.07125	-0.01928	0.16238	-0.02379	0.02147	0.14222	-0.05071	-0.00070	0.12510	-0.03299	0.02162	0.15148	-0.07089	-0.00456	0.15760	-0.02620	0.02001	0.14319	-0.03282	0.01179	0.14377	-0.07224	-0.00099	0.12607	-0.06946	-0.05414	0.18199	-0.08345	0.00437	0.19108	0.01273	0.07213	0.11163	-0.07040	-0.01965	0.14836	-0.01860	0.00033	0.13168	-0.05473	0.00339	0.18548	-0.01755	0.04980	0.10904	-0.02727	-0.00230	0.19118	-0.03816	0.05830	0.16928	-0.11220	0.01467	0.13153	-0.05645	-0.01610	0.09916	-0.04061	0.00402	0.17356	-0.14400	-0.02261	0.17718	-0.03152	0.02848
26	0.13553	0.02674	-0.05941	0.02856	-0.00008	0.01196	0.15140	0.02582	-0.02110	0.02148	0.02253	0.03526	0.13432	-0.05975	-0.01569	0.15414	-0.01564	0.02322	0.13732	-0.03891	0.00379	0.11940	-0.02348	0.02413	0.14644	-0.06086	-0.00064	0.15415	-0.01520	0.02669	0.13734	-0.02092	0.01484	0.13449	-0.05911	0.00208	0.11645	-0.06300	-0.05236	0.17487	-0.06885	0.00863	0.18450	0.02079	0.07546	0.10542	-0.05993	-0.01657	0.13902	-0.01196	0.00334	0.12582	-0.04192	0.00715	0.17611	-0.00630	0.05236	0.10332	-0.01937	-0.00084	0.18592	-0.02747	0.06025	0.16394	-0.09023	0.02247	0.12526	-0.04737	-0.01181	0.09629	-0.03175	0.00426	0.16860	-0.12283	-0.01552	0.17312	-0.02152	0.03165
27	0.12974	0.02595	-0.04696	0.02458	0.00366	0.01250	0.14441	0.02664	-0.01211	0.02186	0.02564	0.03536	0.12824	-0.04851	-0.01181	0.14674	-0.00839	0.02499	0.13254	-0.02790	0.00819	0.11365	-0.01433	0.02698	0.13994	-0.05135	0.00301	0.15073	-0.00462	0.03280	0.13221	-0.01021	0.01724	0.12394	-0.04634	0.00514	0.10525	-0.05673	-0.05020	0.16778	-0.05470	0.01266	0.17826	0.02878	0.07930	0.09943	-0.05031	-0.01364	0.12813	-0.00551	0.00648	0.12130	-0.03008	0.01091	0.16605	0.00488	0.05547	0.09789	-0.01208	0.00040	0.18019	-0.01705	0.06195	0.15790	-0.06861	0.02995	0.11856	-0.03819	-0.00745	0.09489	-0.02412	0.00463	0.16330	-0.10260	-0.00921	0.16875	-0.01188	0.03453
28	0.12427	0.02486	-0.03535	0.02102	0.00731	0.01329	0.13747	0.02785	-0.00362	0.02237	0.02884	0.03556	0.12330	-0.03777	-0.00768	0.14013	-0.00205	0.02685	0.12812	-0.01787	0.01259	0.10828	-0.00567	0.03019	0.13258	-0.04242	0.00643	0.14819	0.00532	0.03850	0.12740	-0.00066	0.01939	0.11278	-0.03426	0.00813	0.09268	-0.05081	-0.04773	0.16026	-0.04126	0.01656	0.17281	0.03665	0.08357	0.09419	-0.04158	-0.01088	0.11736	0.00052	0.00953	0.11829	-0.01932	0.01484	0.15632	0.01581	0.05917	0.09320	-0.00527	0.00169	0.17376	-0.00702	0.06363	0.15183	-0.04783	0.03701	0.11168	-0.02918	-0.00312	0.09460	-0.01748	0.00538	0.15781	-0.08378	-0.00365	0.16358	-0.00276	0.03722
29	0.11952	0.02367	-0.02465	0.01817	0.01091	0.01417	0.13110	0.02935	0.00429	0.02301	0.03212	0.03589	0.12043	-0.02767	-0.00348	0.13461	0.00344	0.02882	0.12437	-0.00880	0.01702	0.10397	0.00241	0.03367	0.12547	-0.03404	0.00965	0.14702	0.01450	0.04399	0.12305	0.00783	0.02169	0.10199	-0.02319	0.01092	0.07937	-0.04528	-0.04513	0.15242	-0.02868	0.02042	0.16850	0.04435	0.08815	0.09027	-0.03370	-0.00835	0.10825	0.00590	0.01224	0.11676	-0.00965	0.01904	0.14796	0.02636	0.06342	0.08962	0.00122	0.00338	0.16690	0.00251	0.06550	0.14642	-0.02843	0.04355	0.10495	-0.02055	0.00112	0.09484	-0.01146	0.00666	0.15210	-0.06674	0.00125	0.15754	0.00575	0.03979
30	0.11580	0.02255	-0.01489	0.01625	0.01448	0.01504	0.12578	0.03108	0.01163	0.02381	0.03547	0.03638	0.11995	-0.01823	0.00059	0.13070	0.00818	0.03091	0.12146	-0.00059	0.02143	0.10103	0.00985	0.03727	0.11980	-0.02625	0.01267	0.14738	0.02290	0.04943	0.11938	0.01555	0.02452	0.09270	-0.01334	0.01337	0.06650	-0.04021	-0.04262	0.14486	-0.01710	0.02431	0.16555	0.05184	0.09286	0.08774	-0.02663	-0.00611	0.10129	0.01056	0.01443	0.11679	-0.00100	0.02354	0.14175	0.03655	0.06812	0.08722	0.00758	0.00577	0.16022	0.01149	0.06768	0.14203	-0.01092	0.04946	0.09870	-0.01244	0.00522	0.09511	-0.00568	0.00856	0.14617	-0.05167	0.00566	0.15111	0.01363	0.04233
31	0.11325	0.02167	-0.00607	0.01527	0.01798	0.01583	0.12182	0.03296	0.01842	0.02478	0.03889	0.03707	0.12158	-0.00944	0.00440	0.12871	0.01233	0.03313	0.11941	0.00692	0.02566	0.09937	0.01665	0.04089	0.11612	-0.01914	0.01541	0.14909	0.03061	0.05498	0.11643	0.02285	0.02812	0.08588	-0.00476	0.01537	0.05538	-0.03567	-0.04038	0.13829	-0.00659	0.02825	0.16408	0.05907	0.09755	0.08600	-0.02034	-0.00420	0.09609	0.01453	0.01604	0.11846	0.00675	0.02835	0.13823	0.04640	0.07319	0.08595	0.01397	0.00905	0.15440	0.01993	0.07024	0.13854	0.00433	0.05470	0.09332	-0.00494	0.00915	0.09531	0.00016	0.01106	0.14023	-0.03864	0.00973	0.14491	0.02092	0.04491
32	0.11181	0.02108	0.00187	0.01503	0.02141	0.01655	0.11930	0.03484	0.02477	0.02593	0.04240	0.03792	0.12450	-0.00124	0.00788	0.12834	0.01611	0.03545	0.11818	0.01388	0.02952	0.09888	0.02283	0.04452	0.11429	-0.01281	0.01787	0.15164	0.03774	0.06065	0.11439	0.03005	0.03262	0.08177	0.00263	0.01682	0.04670	-0.03167	-0.03847	0.13324	0.00280	0.03224	0.16399	0.06606	0.10214	0.08451	-0.01478	-0.00266	0.09236	0.01793	0.01718	0.12161	0.01372	0.03346	0.13752	0.05593	0.07856	0.08577	0.02056	0.01331	0.14989	0.02789	0.07319	0.13575	0.01719	0.05930	0.08927	0.00193	0.01290	0.09571	0.00621	0.01414	0.13464	-0.02761	0.01361	0.13936	0.02773	0.04761
