	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d
7	12.98354	1.55279	37.76899	2.34862	15.09100	2.76013	1.06342	1.80505	15.06479	2.10624	34.98671	4.98294	11.30655	3.36974	-1.96408	2.50367	13.12611	37.19677	15.43353	-1.01238	11.67104	29.70998	12.57519	-1.85561	11.36438	34.29213	15.60510	2.87788	10.21227	32.16753	11.39487	-0.40427	14.46014	36.12688	9.70011	-2.44977	12.51313	29.56397	6.82727	-1.14231	16.14458	43.31769	12.04741	-2.04606	9.50157	34.90562	16.26186	1.91568	15.50530	41.93458	15.70245	-0.82195	15.40909	40.40248	12.00686	1.33024	13.68409	36.72919	12.64062	3.06477	13.01429	40.62909	20.86271	3.52599	15.15213	40.08870	15.04698	-2.06817	12.30142	36.68300	16.13289	0.86548	13.16601	32.07140	6.96700	-2.45725	13.60860	36.84592	15.19001	-1.31896	12.97317	38.72517	15.99524	-1.58517	14.59971	39.75170	16.70952	0.90005	12.32009	32.96660	8.57362	-1.99760	14.05686	38.83580	15.41919	2.54751	8.29753	29.38663	6.92564	-7.57018	15.37992	41.33928	15.19497	1.92307	11.76361	33.17912	10.98233	-4.68511	12.08969	36.21928	12.57518	1.65630
8	12.88252	1.54256	37.73850	2.45054	17.23755	2.79284	1.17603	2.04712	15.02317	2.11881	34.96194	5.03127	13.21467	3.36009	-2.17470	2.31878	13.06665	37.16151	17.20199	-1.02413	11.65950	29.75185	14.15684	-1.25892	11.25617	34.09855	17.21880	3.23355	10.13887	31.98830	12.93341	-0.82652	14.32475	36.26323	12.01849	-2.98555	12.39968	29.37346	8.18747	-1.65773	16.11032	43.54018	14.63830	-2.79791	9.30740	34.85989	18.49098	2.46106	15.52781	42.01340	17.65126	-1.16778	15.14452	40.25731	14.21392	0.87408	13.47239	36.21118	13.91845	2.46236	12.90893	40.86238	23.43496	3.95766	15.02309	40.07521	17.06107	-2.25198	12.10841	36.46658	17.95368	1.10596	12.97863	32.31932	9.53582	-2.75807	13.47122	36.34626	16.51042	-1.38557	12.86938	38.71047	17.96258	-1.68518	14.42860	39.62936	18.77114	1.54898	12.15409	33.02200	10.53213	-2.41626	13.86813	38.83728	18.00929	2.81222	8.08860	29.25132	9.01637	-7.50823	15.23841	41.70278	17.99670	2.04599	11.76448	33.28658	12.98240	-4.23019	11.96985	36.37682	15.03019	1.46810
9	12.70382	1.51787	37.57231	2.56700	19.21659	2.80662	1.49950	2.21547	14.93523	2.11586	34.88057	5.02264	15.05189	3.31544	-2.09023	2.09683	12.93426	36.85232	18.59491	-0.90668	11.67948	29.87176	15.71516	-0.46912	11.08390	33.69909	18.54840	3.60696	10.01488	31.72698	14.39981	-0.99727	14.09330	36.32021	14.27863	-3.08106	12.26260	29.37005	9.78587	-1.79220	16.02010	43.71452	17.24551	-3.21961	9.06150	34.63435	20.49800	3.22750	15.47646	41.91798	19.40738	-1.20647	14.80096	40.16047	16.58412	0.82191	13.22475	35.64894	15.06887	1.97913	12.75458	40.86252	25.65405	4.46012	14.85018	39.85592	18.80304	-2.13829	11.82835	36.16177	19.67579	1.49973	12.73593	32.55005	12.12024	-2.69027	13.31494	35.90097	17.91157	-0.99946	12.72124	38.57693	19.77485	-1.53648	14.19344	39.40292	20.69297	2.31109	11.93361	32.96816	12.38134	-2.57060	13.56940	38.64507	20.36828	3.25174	7.83332	29.05090	11.00052	-6.85408	15.05305	41.87104	20.59823	2.26990	11.70350	33.31461	14.92013	-3.58753	11.79375	36.35698	17.19413	1.53227
10	12.47305	1.47377	37.21281	2.68616	20.86892	2.80973	1.94389	2.28017	14.81097	2.09820	34.67638	4.97121	16.66008	3.26227	-1.77542	1.86313	12.76542	36.25434	19.53097	-0.67812	11.73595	29.96989	17.08005	0.39544	10.87501	33.06530	19.50988	3.94218	9.84588	31.34175	15.67475	-0.94915	13.77872	36.19227	16.28226	-2.76531	12.12476	29.45453	11.44138	-1.64049	15.88361	43.75763	19.63030	-3.33225	8.78920	34.17510	22.12809	4.04498	15.36480	41.60907	20.86140	-0.98892	14.40877	40.04065	18.87739	1.12490	12.97561	35.01203	15.98275	1.59755	12.59093	40.58590	27.37596	4.95460	14.64471	39.38118	20.16689	-1.77857	11.49966	35.70801	21.15027	1.93429	12.44768	32.64069	14.46425	-2.31894	13.14760	35.45665	19.27482	-0.32270	12.53990	38.27914	21.32474	-1.18643	13.91246	39.02307	22.34325	3.04905	11.67860	32.75994	13.98316	-2.48912	13.20799	38.17814	22.24358	3.72905	7.56190	28.71535	12.69701	-5.78711	14.84076	41.77456	22.80315	2.58121	11.59358	33.19530	16.61425	-2.82703	11.58874	36.09975	18.90737	1.73257
11	12.22807	1.41450	36.63195	2.80226	22.10010	2.82902	2.43434	2.24932	14.67488	2.07240	34.28934	4.89672	17.91886	3.22463	-1.30588	1.65867	12.60001	35.40185	20.01895	-0.35260	11.82895	29.94092	18.12393	1.27089	10.66477	32.21081	20.08507	4.22815	9.65020	30.79837	16.66348	-0.73864	13.41945	35.79299	17.85773	-2.14791	12.01135	29.49621	12.96402	-1.31382	15.72829	43.58222	21.58385	-3.18466	8.52640	33.47607	23.31504	4.75547	15.21767	41.06599	21.95334	-0.58545	14.01455	39.81385	20.86725	1.67199	12.76392	34.26775	16.59194	1.32498	12.46006	40.04270	28.56795	5.40293	14.42635	38.63760	21.10569	-1.24388	11.17536	35.06595	22.26821	2.36642	12.14003	32.47938	16.36435	-1.73330	12.98591	34.95032	20.46555	0.49394	12.34617	37.78579	22.54175	-0.69549	13.61533	38.46061	23.64414	3.68898	11.41840	32.35949	15.23636	-2.22080	12.84619	37.40080	23.51394	4.17633	7.31299	28.18453	13.96886	-4.53587	14.62825	41.38416	24.49606	2.96935	11.46297	32.87386	17.92881	-2.01452	11.39324	35.58329	20.10132	1.95903
12	12.00775	1.35085	35.84026	2.91007	22.89062	2.88034	2.93156	2.15812	14.55823	2.04856	33.68860	4.81631	18.77611	3.21282	-0.74004	1.51887	12.47076	34.36577	20.13286	0.06469	11.95209	29.70959	18.79593	2.14447	10.48628	31.18334	20.30804	4.49125	9.45355	30.08390	17.32545	-0.41400	13.06621	35.09439	18.91572	-1.37370	11.94203	29.38014	14.21024	-0.89133	15.59094	43.13030	22.99063	-2.82909	8.30911	32.57207	24.06395	5.28076	15.06509	40.29712	22.68186	-0.05744	13.66759	39.41670	22.40459	2.32926	12.62324	33.40288	16.89023	1.18758	12.39326	39.28036	29.27036	5.81621	14.21859	37.65333	21.63373	-0.59465	10.90648	34.23921	22.99202	2.80825	11.84933	32.00423	17.71899	-1.01463	12.84980	34.32967	21.37404	1.34817	12.16659	37.09175	23.40333	-0.11163	13.33622	37.71817	24.58215	4.23767	11.18462	31.74841	16.09596	-1.81388	12.53701	36.33359	24.18761	4.59480	7.12122	27.43382	14.75863	-3.29634	14.44502	40.71844	25.65595	3.42658	11.34738	32.32779	18.80840	-1.18953	11.24566	34.83140	20.80010	2.15480
13	11.84171	1.29433	34.88047	3.00276	23.28041	2.95433	3.42679	2.05032	14.48920	2.03646	32.88157	4.74077	19.24533	3.22511	-0.10984	1.45183	12.39642	33.23193	19.98143	0.56587	12.09314	29.24523	19.10840	3.01723	10.36248	30.04785	20.24287	4.76845	9.28194	29.21370	17.67713	-0.00114	12.76622	34.14113	19.47417	-0.57033	11.92547	29.04089	15.10360	-0.40499	15.50590	42.39427	23.84134	-2.30870	8.16611	31.52197	24.42104	5.63411	14.93513	39.33796	23.08809	0.55825	13.40465	38.82497	23.44029	2.97878	12.57308	32.42934	16.92110	1.20991	12.40253	38.36090	29.55872	6.23169	14.04276	36.48746	21.81012	0.13444	10.72770	33.26889	23.34618	3.28806	11.61223	31.22124	18.52888	-0.21843	12.75437	33.56641	21.94298	2.18259	12.02739	36.22137	23.93219	0.54312	13.10613	36.82954	25.19464	4.75335	11.00335	30.93570	16.57071	-1.30348	12.30858	35.03769	24.34299	5.01455	7.00796	26.47797	15.08862	-2.18341	14.31585	39.83113	26.32827	3.95080	11.28041	31.57371	19.27374	-0.36082	11.17260	33.90322	21.09135	2.32352
14	11.74399	1.25159	33.81219	3.07336	23.34529	3.02693	3.92607	1.96046	14.48329	2.04195	31.90510	4.67423	19.37998	3.25394	0.57057	1.43571	12.37992	32.08354	19.68618	1.13386	12.23565	28.55731	19.10502	3.86981	10.30212	28.87210	19.97048	5.08758	9.15461	28.22334	17.76870	0.48952	12.54994	33.03065	19.63961	0.18608	11.95707	28.46950	15.62777	0.14347	15.49355	41.40842	24.19613	-1.65587	8.11446	30.39485	24.45682	5.88372	14.84743	38.23848	23.22912	1.24417	13.23943	38.04989	24.00517	3.54710	12.61457	31.37564	16.74965	1.39961	12.47896	37.35090	29.53134	6.68225	13.91232	35.20987	21.71404	0.92470	10.64971	32.20977	23.38695	3.82274	11.45478	30.18956	18.86094	0.62508	12.70324	32.65635	22.16832	2.96890	11.94837	35.22024	24.18077	1.26768	12.94574	35.84459	25.54037	5.29792	10.88968	29.95432	16.70323	-0.71290	12.16067	33.59000	24.08182	5.45976	6.97819	25.36013	15.03734	-1.22718	14.25543	38.78964	26.58624	4.54210	11.28461	30.65435	19.38707	0.47875	11.18101	32.87400	21.09020	2.50088
15	11.71245	1.22241	32.69735	3.11684	23.17853	3.07603	4.43755	1.90720	14.53752	2.06466	30.80975	4.61420	19.24823	3.28843	1.28868	1.43768	12.41302	30.99138	19.36162	1.74544	12.36257	27.68410	18.84204	4.65938	10.30095	27.71839	19.58318	5.46278	9.07950	27.15270	17.65519	1.04677	12.42338	31.87368	19.56198	0.86998	12.02112	27.70057	15.81421	0.75470	15.55246	40.22218	24.13680	-0.89973	8.15731	29.26130	24.26353	6.10949	14.80945	37.05074	23.15926	1.98416	13.16039	37.12546	24.17790	4.01183	12.73104	30.27561	16.44037	1.74197	12.59960	36.31942	29.30561	7.18131	13.83036	33.88473	21.42441	1.75301	10.66051	31.11101	23.18421	4.41167	11.38520	28.99330	18.81187	1.49706	12.68697	31.61030	22.08276	3.69645	11.93878	34.14020	24.21025	2.06427	12.86151	34.81122	25.67521	5.90526	10.84621	28.85087	16.54987	-0.06311	12.07311	32.06873	23.52159	5.94018	7.02276	24.14187	14.71523	-0.40339	14.26621	37.65870	26.51133	5.19482	11.36622	29.62019	19.21922	1.32910	11.25947	31.81861	20.91350	2.72141
16	11.73391	1.20262	31.58978	3.13251	22.87720	3.09111	4.96537	1.89541	14.63186	2.09827	29.64878	4.55305	18.92138	3.31481	2.02316	1.43392	12.48459	30.00565	19.09294	2.37719	12.46145	26.68213	18.38829	5.34451	10.34682	26.63710	19.17545	5.89692	9.05312	26.03563	17.38135	1.64772	12.37033	30.75892	19.38803	1.48456	12.09723	26.79604	15.73652	1.41568	15.66023	38.88303	23.74372	-0.07743	8.28467	28.18398	23.94907	6.37584	14.81745	35.82280	22.92571	2.74981	13.13671	36.09878	24.06478	4.38706	12.89364	29.16271	16.05076	2.20329	12.74041	35.32863	28.99830	7.72495	13.79156	32.56483	21.01189	2.58208	10.73452	30.01263	22.82109	5.04310	11.39361	27.72108	18.48943	2.37331	12.68760	30.44590	21.73811	4.36658	11.99586	33.02634	24.07392	2.92095	12.84575	33.76540	25.64671	6.57665	10.86461	27.67625	16.17312	0.61990	12.02106	30.54877	22.79630	6.45582	7.12449	22.89449	14.24455	0.32857	14.33988	36.49479	26.19332	5.89333	11.51505	28.52005	18.83726	2.16952	11.38569	30.79690	20.66228	3.00241
17	11.79128	1.18874	30.52707	3.12622	22.52718	3.07543	5.50883	1.91936	14.73828	2.13323	28.47228	4.48184	18.47167	3.31903	2.74576	1.41627	12.58591	29.14475	18.91726	3.01109	12.52832	25.61425	17.82517	5.90973	10.42467	25.65777	18.82529	6.38391	9.06495	24.90028	16.98506	2.26034	12.36324	29.73377	19.22520	2.04396	12.16749	25.83020	15.50170	2.10208	15.78369	37.43649	23.09771	0.76160	8.47750	27.20542	23.61569	6.72055	14.86109	34.59617	22.57312	3.50307	13.13116	35.02407	23.78927	4.70361	13.06972	28.06678	15.63339	2.74098	12.88555	34.41307	28.69035	8.29925	13.78652	31.29008	20.53717	3.37012	10.84403	28.94954	22.39213	5.70217	11.45875	26.45598	18.00503	3.21906	12.68704	29.18568	21.19558	4.98836	12.10672	31.91130	23.81182	3.80573	12.88066	32.73034	25.50055	7.29270	10.92959	26.48098	15.64477	1.30705	11.98691	29.09334	22.03505	6.99942	7.26526	21.68415	13.73566	1.00304	14.46157	35.34671	25.73223	6.61444	11.70961	27.40065	18.30940	2.96628	11.53471	29.84036	20.40756	3.34649
18	11.86830	1.17998	29.52401	3.10950	22.18701	3.04180	6.06374	1.96568	14.83257	2.16071	27.32116	4.39521	17.96830	3.29213	3.43199	1.38706	12.70971	28.38791	18.81957	3.63750	12.56817	24.53461	17.23129	6.36879	10.51950	24.78223	18.57463	6.91054	9.10275	23.77091	16.50678	2.85612	12.37571	28.80131	19.12105	2.56681	12.22142	24.87280	15.22643	2.78920	15.89312	35.93026	22.28597	1.56525	8.71274	26.33645	23.32979	7.15353	14.92818	33.40234	22.14820	4.21185	13.11445	33.95333	23.47298	4.99608	13.22978	27.00778	15.23464	3.31561	13.02772	33.56325	28.40122	8.88525	13.80496	30.08168	20.04657	4.08901	10.96644	27.94963	21.98647	6.37502	11.55776	25.26686	17.46427	3.99934	12.67435	27.85886	20.52130	5.57315	12.25289	30.81618	23.45549	4.67566	12.94406	31.71849	25.28368	8.02770	11.02406	25.31227	15.04757	1.97532	11.96286	27.73648	21.32486	7.55597	7.43114	20.55250	13.26124	1.64406	14.61473	34.25373	25.22721	7.33264	11.92514	26.30571	17.71114	3.69367	11.68409	28.94646	20.18140	3.75064
19	11.95114	1.17714	28.57082	3.09449	21.87817	3.00358	6.62343	2.01721	14.90205	2.17573	26.21932	4.29371	17.46664	3.23440	4.06970	1.35107	12.84622	27.68287	18.74851	4.25320	12.59171	23.47503	16.65856	6.74946	10.61772	23.98584	18.42229	7.45890	9.15591	22.66540	15.99034	3.42007	12.38948	27.93133	19.06660	3.07318	12.25687	23.96959	14.99999	3.45853	15.97222	34.41000	21.39552	2.29534	8.96719	25.55165	23.10194	7.66083	15.00686	32.25707	21.69556	4.86190	13.07404	32.92118	23.20424	5.29650	13.35103	25.98904	14.88731	3.89937	13.16296	32.72970	28.09348	9.46126	13.83622	28.93553	19.56457	4.73338	11.08581	27.02411	21.66271	7.04813	11.67294	24.19346	16.94772	4.69375	12.64874	26.50102	19.78045	6.12959	12.41561	29.75260	23.03462	5.49382	13.01433	30.73148	25.03636	8.75784	11.13355	24.20853	14.46474	2.61476	11.94691	26.46854	20.68730	8.10467	7.61408	19.50617	12.84292	2.26822	14.78456	33.23744	24.75352	8.02454	12.14103	25.26942	17.11781	4.34781	11.81487	28.08464	19.98069	4.21247
20	12.02761	1.18017	27.63799	3.08834	21.58786	2.96736	7.17896	2.05726	14.94601	2.17798	25.16859	4.18219	16.99597	3.15426	4.65873	1.31141	12.98103	26.96647	18.64230	4.85591	12.61075	22.44061	16.11987	7.07760	10.70767	23.22668	18.33328	8.00970	9.21641	21.59056	15.47240	3.94947	12.39413	27.07909	19.02196	3.58076	12.27751	23.12967	14.85461	4.09769	16.01934	32.90651	20.49427	2.93690	9.22001	24.79750	22.89108	8.21085	15.08647	31.15650	21.24440	5.45433	13.01335	31.93172	23.01324	5.63089	13.41908	24.99634	14.60322	4.47839	13.28618	31.84704	27.70426	10.00406	13.86898	27.82407	19.09000	5.31350	11.19098	26.15867	21.43219	7.70609	11.79313	23.23207	16.48915	5.30067	12.61760	25.14795	19.02762	6.66106	12.57896	28.72344	22.57832	6.24110	13.07308	29.75746	24.77915	9.46311	11.24772	23.19096	13.95926	3.22679	11.93836	25.24041	20.08685	8.62403	7.81028	18.52430	12.46154	2.88583	14.95876	32.29215	24.34156	8.67156	12.34494	24.30815	16.58453	4.94246	11.91068	27.21073	19.78079	4.72950
21	12.08627	1.18703	26.68670	3.09152	21.28252	2.93289	7.71962	2.07353	14.97081	2.17021	24.15084	4.06570	16.55484	3.06281	5.20427	1.27013	13.09658	26.18400	18.44912	5.43975	12.63423	21.41788	15.59913	7.37288	10.77893	22.45689	18.25731	8.54619	9.27901	20.54093	14.97072	4.44636	12.38330	26.20341	18.94491	4.09937	12.28922	22.32819	14.76365	4.69936	16.04181	31.42569	19.61403	3.49403	9.45526	24.01085	22.63005	8.76357	15.15790	30.07777	20.79559	5.99402	12.94372	30.95801	22.87268	6.01632	13.42855	24.00447	14.37114	5.04813	13.39105	30.86264	27.18104	10.49097	13.89166	26.70755	18.59900	5.84031	11.27371	25.31367	21.26077	8.33171	11.91093	22.33708	16.06796	5.82856	12.59145	23.82609	18.29825	7.16694	12.73095	27.72191	22.10986	6.91666	13.10608	28.77016	24.50625	10.12669	11.35911	22.25628	13.55540	3.81574	11.93576	23.98894	19.46617	9.09957	8.01733	17.57631	12.08340	3.50086	15.12634	31.38364	23.97338	9.26044	12.53276	23.41607	16.12824	5.49439	11.95775	26.28218	19.55038	5.29398
22	12.11697	1.19515	25.68097	3.09999	20.92455	2.89722	8.23394	2.06080	14.98380	2.15588	23.13682	3.94651	16.11879	2.96789	5.71113	1.22982	13.17697	25.29967	18.13476	5.99383	12.66603	20.38863	15.07350	7.65337	10.82167	21.63290	18.14640	9.05672	9.34069	19.50365	14.48170	4.91097	12.35228	25.27657	18.80505	4.62705	12.29690	21.52226	14.66729	5.26226	16.04858	29.95060	18.74917	3.97903	9.66397	23.13956	22.25721	9.28078	15.21374	28.98670	20.32169	6.48093	12.87580	29.95739	22.72329	6.45783	13.38187	22.98666	14.16283	5.60658	13.47259	29.75318	26.50138	10.90361	13.89402	25.54775	18.05458	6.31631	11.32868	24.43709	21.08802	8.90926	12.01878	21.44204	15.62762	6.28631	12.57884	22.54569	17.60553	7.64533	12.86344	26.73243	21.64043	7.53039	13.10361	27.73311	24.19030	10.73447	11.46109	21.37702	13.23551	4.38163	11.93787	22.66677	18.78203	9.52844	8.23122	16.63604	11.68493	4.11304	15.27624	30.46020	23.60020	9.78236	12.70539	22.56797	15.72626	6.01270	11.94742	25.26956	19.26039	5.88768
23	12.11306	1.20315	24.59767	3.10802	20.48536	2.85779	8.71118	2.02168	14.98959	2.13775	22.09782	3.82379	15.65663	2.87136	6.18277	1.19359	13.21315	24.30067	17.68312	6.50380	12.70480	19.34125	14.53043	7.93834	10.82822	20.72465	17.96617	9.53461	9.40001	18.46642	13.98838	5.33987	12.29782	24.28525	18.58443	5.15112	12.30234	20.67131	14.50882	5.79292	16.04575	28.45494	17.87221	4.40519	9.84536	22.15666	21.73664	9.73309	15.24850	27.84963	19.78198	6.91034	12.81509	28.89263	22.50610	6.94571	13.28606	21.92227	13.94664	6.15213	13.52994	28.52498	25.67384	11.23289	13.86925	24.31917	17.42273	6.73819	11.35482	23.48501	20.85427	9.42917	12.10656	20.48565	15.10905	6.68158	12.58319	21.30038	16.94429	8.09588	12.97171	25.73407	21.16639	8.09345	13.06086	26.60927	23.79514	11.27524	11.54711	20.51152	12.95462	4.91981	11.94574	21.25919	18.02324	9.91894	8.44466	15.68854	11.26461	4.72218	15.39725	29.47116	23.17014	10.23250	12.86538	21.72905	15.33364	6.49924	11.87978	24.16217	18.88695	6.48124
