	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_4_CINE_E.c3d
7	8.20248	2.66459	-6.40268	4.26397	2.19804	2.27483	-10.50385	2.31834	5.89129	0.76097	-2.77624	2.18297	0.29329	3.13805	4.27232	1.69524	8.18877	-6.13943	2.20995	-11.71650	7.15318	-1.70737	-2.10065	5.19033	10.87389	-7.07579	1.49706	-12.82312	5.50103	-2.34530	-1.40056	2.22617	5.54476	1.99679	2.61484	-8.75671	7.97267	-2.22511	2.60760	5.15961	5.59599	-2.03900	4.84976	2.47487	8.39379	-9.78464	3.79236	-8.65894	4.93665	-1.85557	-4.51581	5.29889	6.68463	-2.96654	5.68465	-8.55027	2.35180	-0.99469	0.10540	2.00347	5.59235	-4.32802	5.52645	-13.39145	1.79971	-0.13887	-1.51074	3.44341	11.87465	-6.34281	2.27439	-10.52420	-3.28702	-2.53817	5.40473	5.42158	6.31639	-9.16391	0.23083	-6.93140	3.09491	-2.59176	-2.92655	5.63580	5.12595	-7.84716	-1.66541	-10.38875	8.96931	-7.12467	0.17802	3.29638	8.88381	-10.64044	3.21437	-10.60206	10.96221	-2.48564	3.43479	7.58774	8.59885	-13.27822	2.05888	-14.78770	3.74925	-7.26870	-0.60653	3.52956	6.69823	-1.26192	-1.06189	-8.91511
8	7.62644	2.75183	-4.63010	4.04089	2.46394	1.87491	-11.63978	2.62650	5.42514	0.80476	-1.45637	2.00136	0.09522	2.79949	3.64450	1.56743	7.55208	-4.90196	1.88328	-11.71946	6.97545	-0.93356	-2.11572	4.40136	10.41470	-5.17065	2.05722	-14.24838	5.02131	-1.69951	-1.33310	2.14449	4.91254	2.82573	2.28366	-8.48842	7.47108	-0.39722	3.15248	3.60256	5.10589	-0.49709	3.85893	2.17841	7.73939	-7.73742	3.66900	-9.81278	4.04662	-1.14356	-4.46482	5.15911	6.04040	-1.06598	5.20106	-9.00537	1.81770	0.12858	0.03075	1.63508	4.83739	-2.08341	5.40983	-14.38821	1.37784	0.72119	-1.37024	2.95060	11.50862	-4.16221	3.15834	-12.63776	-3.42212	-0.08569	4.30626	4.47853	6.10946	-8.63532	1.07061	-7.66408	2.67032	-1.44468	-2.53574	4.84237	4.99756	-5.83631	-0.67632	-12.73873	8.53491	-5.48921	0.21157	2.49925	8.49695	-7.36154	3.16747	-12.50852	10.62665	-1.16601	2.62720	6.98704	8.18850	-11.51616	2.65328	-16.18828	3.29988	-5.46969	-1.22492	2.85517	6.16936	0.08399	-0.31011	-10.27742
9	7.06881	2.84591	-2.85942	3.84921	2.70697	1.45783	-12.90475	2.91436	4.91119	0.86664	0.01041	1.93699	-0.08081	2.46759	2.77181	1.45565	6.96935	-3.83331	1.74894	-11.89377	6.77105	-0.12149	-2.03170	3.50159	9.96314	-3.34950	2.30606	-15.47761	4.50955	-0.95622	-1.29520	1.92897	4.27393	3.43016	2.55521	-8.72530	6.95265	1.73734	3.76235	1.55156	4.56122	1.35808	2.60208	1.77484	7.09169	-5.71530	3.65327	-11.14213	3.17025	-0.31454	-4.17031	4.62722	5.38961	0.94640	4.76145	-9.84862	1.28059	1.27309	0.06441	1.04217	4.08599	-0.04733	5.30587	-15.36547	0.97155	1.59327	-1.07475	2.22399	11.09356	-1.90159	3.65839	-14.64657	-3.58792	2.57544	2.90933	3.49289	5.80904	-7.97922	1.78053	-8.53792	2.22210	-0.20115	-1.96160	3.66041	4.88231	-3.70614	0.18125	-15.22375	8.09901	-3.62195	0.14330	1.45703	8.12903	-3.92619	2.64258	-14.38749	10.32004	0.17919	2.21361	5.84311	7.75168	-9.57193	2.68599	-17.34600	2.77984	-3.37618	-2.13127	2.15793	5.58455	1.34086	1.20413	-12.26237
10	6.58030	2.92614	-1.35531	3.72768	2.96069	1.27938	-14.08249	3.08445	4.38852	0.94486	1.44750	2.06067	-0.13390	2.26795	1.74033	1.44095	6.48764	-3.21432	1.97074	-12.15321	6.57441	0.63707	-1.87836	2.59863	9.55167	-1.89269	2.31091	-16.27639	3.99852	-0.15457	-1.21896	1.54857	3.70159	3.70604	3.46554	-9.47300	6.45925	3.99506	4.27927	-0.64300	4.00186	3.29238	1.42456	1.18413	6.49965	-4.05274	3.79527	-12.36946	2.34263	0.48765	-3.54388	3.76363	4.79909	2.81388	4.54757	-11.04139	0.77899	2.32039	0.26787	0.27121	3.40595	1.39894	5.34478	-16.11650	0.59836	2.28840	-0.53419	1.37822	10.67047	0.19154	3.70002	-16.20331	-3.75121	5.13304	1.52685	2.52159	5.44678	-7.21930	2.21349	-9.35205	1.77119	1.01641	-1.20850	2.22065	4.80549	-1.67892	0.78822	-17.46492	7.69416	-1.74494	0.07008	0.27375	7.82703	-0.90365	1.85590	-15.85178	10.12245	1.34058	2.28872	4.31314	7.33103	-7.73157	2.36184	-18.19805	2.23044	-1.24144	-3.08030	1.45345	4.99259	2.31905	3.17401	-14.48977
11	6.20007	2.97106	-0.35461	3.67169	3.24929	1.60328	-14.96474	3.11043	3.90050	1.03370	2.63680	2.32322	-0.01730	2.24652	0.72853	1.51120	6.13642	-3.18547	2.58072	-12.39175	6.41634	1.19079	-1.68615	1.86844	9.20245	-1.00999	2.19226	-16.53473	3.52048	0.62280	-1.08207	1.06848	3.26135	3.55186	4.92050	-10.56256	6.02893	6.07545	4.56417	-2.51756	3.47408	4.98497	0.65135	0.40902	6.00302	-3.00372	4.08065	-13.22113	1.59223	1.09823	-2.61621	2.76720	4.33602	4.21472	4.69989	-12.40678	0.34349	3.11302	0.64688	-0.52448	2.85076	2.05638	5.53102	-16.46852	0.27005	2.64019	0.23741	0.59694	10.28002	1.84863	3.35174	-17.09286	-3.87608	7.22873	0.44426	1.67021	5.06442	-6.45974	2.33222	-9.94466	1.33951	2.06150	-0.34997	0.74892	4.78925	-0.01627	1.08807	-19.12809	7.35088	-0.11639	0.04971	-0.85924	7.62495	1.21737	1.04439	-16.63861	10.09119	2.10972	2.78602	2.70558	6.96662	-6.33669	1.95601	-18.69506	1.69700	0.63261	-3.85299	0.80889	4.43993	2.86766	5.21401	-16.49212
12	5.94777	2.96222	0.01800	3.64954	3.57017	2.21980	-15.41910	3.02826	3.48492	1.12430	3.39380	2.60250	0.23900	2.32431	-0.04667	1.57994	5.92143	-3.67628	3.45415	-12.53753	6.31563	1.40351	-1.49896	1.49067	8.92307	-0.77340	2.07730	-16.28761	3.10058	1.27430	-0.91848	0.63221	2.99881	2.94614	6.68155	-11.70855	5.68661	7.65943	4.54509	-3.65932	3.02011	6.12941	0.46512	-0.44204	5.62510	-2.65546	4.44898	-13.54926	0.93653	1.39410	-1.53206	1.90508	4.05212	4.88351	5.25403	-13.68839	-0.01028	3.51381	1.15443	-1.14609	2.45002	1.95069	5.78311	-16.35817	-0.00898	2.58630	1.09570	0.08379	9.95417	2.85919	2.77360	-17.26022	-3.93348	8.56784	-0.17020	1.06769	4.70757	-5.85473	2.21363	-10.23484	0.94642	2.80756	0.48295	-0.49323	4.84704	1.06230	1.10109	-20.02548	7.09114	1.03869	0.08021	-1.71587	7.53487	2.19129	0.38814	-16.68201	10.24683	2.36901	3.49675	1.37104	6.68860	-5.65642	1.69560	-18.81254	1.21881	1.98158	-4.33258	0.34600	3.95969	2.93913	6.97082	-17.88461
13	5.82039	2.88872	-0.21716	3.62002	3.88839	2.83452	-15.41193	2.89499	3.16634	1.20640	3.63157	2.79351	0.54579	2.39290	-0.40660	1.59811	5.82455	-4.45922	4.34801	-12.54272	6.27489	1.21710	-1.34317	1.55370	8.70704	-1.11490	2.05926	-15.67019	2.75271	1.71669	-0.79932	0.40174	2.92959	1.98729	8.40698	-12.61689	5.43866	8.52879	4.24329	-3.85781	2.66961	6.54241	0.83729	-1.17653	5.36872	-2.91996	4.82675	-13.36732	0.38025	1.33156	-0.48774	1.41328	3.97089	4.71587	6.10627	-14.63091	-0.28371	3.45884	1.71836	-1.43286	2.20612	1.27472	6.00301	-15.84140	-0.24111	2.18526	1.82222	0.00117	9.71051	3.13475	2.14365	-16.78498	-3.90799	9.01423	-0.30242	0.82450	4.41807	-5.54960	1.98676	-10.21176	0.60605	3.18472	1.13924	-1.28122	4.98038	1.45289	0.89807	-20.14000	6.92362	1.59059	0.11802	-2.11524	7.54449	2.05396	-0.01141	-16.09146	10.56984	2.15307	4.12728	0.59120	6.51224	-5.78801	1.69984	-18.57863	0.82132	2.65556	-4.52351	0.19883	3.56521	2.60627	8.19345	-18.46695
14	5.79451	2.75077	-0.91707	3.55498	4.15304	3.27981	-15.00022	2.74654	2.95266	1.27050	3.38240	2.84300	0.80455	2.39603	-0.27566	1.57719	5.80974	-5.26302	4.99671	-12.37017	6.28186	0.67909	-1.19875	2.00033	8.53763	-1.86689	2.18015	-14.85894	2.47808	1.91337	-0.79196	0.48942	3.03615	0.86698	9.76032	-13.09396	5.27288	8.63336	3.77258	-3.16509	2.43517	6.21775	1.55712	-1.58039	5.21636	-3.58220	5.14864	-12.80821	-0.08341	0.95205	0.34974	1.41521	4.08206	3.79471	7.05259	-15.05637	-0.49202	2.98083	2.27625	-1.32504	2.09827	0.30266	6.12158	-15.06012	-0.43312	1.57901	2.22692	0.40974	9.55040	2.72977	1.61722	-15.84835	-3.80100	8.62315	-0.06084	0.99026	4.22679	-5.62835	1.77164	-9.91424	0.32618	3.19383	1.49753	-1.48706	5.17853	1.19284	0.56620	-19.59168	6.84238	1.53381	0.12240	-1.99041	7.62159	1.05352	-0.10979	-15.09016	11.00799	1.63524	4.40535	0.49058	6.43625	-6.63738	1.97960	-18.07849	0.51290	2.64733	-4.50175	0.44452	3.25031	2.03258	8.75163	-18.23193
15	5.83250	2.56015	-1.86668	3.46046	4.31905	3.47220	-14.30663	2.58675	2.83629	1.30932	2.77703	2.74847	0.95458	2.32902	0.29483	1.53866	5.83248	-5.86081	5.20800	-12.00720	6.31448	-0.07135	-1.01662	2.65931	8.39266	-2.81352	2.42965	-14.02423	2.26670	1.88425	-0.92225	0.91398	3.27235	-0.19063	10.50954	-13.09072	5.16218	8.08811	3.29762	-1.84384	2.31284	5.30665	2.34510	-1.50314	5.13477	-4.36399	5.36036	-12.06060	-0.46969	0.36727	0.89506	1.88994	4.34484	2.34826	7.87229	-14.90973	-0.65853	2.19909	2.78835	-0.87147	2.09120	-0.68696	6.10830	-14.19194	-0.59421	0.93806	2.23333	1.23448	9.45990	1.81978	1.30679	-14.69016	-3.63018	7.60886	0.39376	1.52655	4.14847	-6.08621	1.65124	-9.42119	0.10888	2.89815	1.50806	-1.11036	5.42113	0.43374	0.19773	-18.59234	6.82862	0.97802	0.08941	-1.41094	7.72264	-0.45471	0.09473	-13.94352	11.49176	1.05722	4.18371	1.00131	6.44419	-7.96497	2.46301	-17.42964	0.28563	2.07003	-4.34053	1.05215	2.99387	1.41981	8.62695	-17.31824
16	5.89058	2.33704	-2.83420	3.38068	4.35778	3.39689	-13.48253	2.41219	2.79791	1.31859	1.99931	2.54876	0.98752	2.21978	1.15455	1.47968	5.84877	-6.11331	4.91565	-11.48206	6.34607	-0.84977	-0.76673	3.33643	8.24825	-3.73907	2.75220	-13.29413	2.10077	1.69797	-1.16588	1.60110	3.57473	-0.98343	10.55955	-12.67230	5.07030	7.12280	2.96369	-0.24798	2.28557	4.05293	2.97592	-0.92323	5.08279	-4.98780	5.41593	-11.31367	-0.79877	-0.26843	1.14712	2.69841	4.69790	0.68546	8.39222	-14.25855	-0.80863	1.28488	3.22232	-0.18359	2.14359	-1.47114	5.96156	-13.39655	-0.73565	0.41384	1.89667	2.28902	9.41285	0.65032	1.26246	-13.54763	-3.42560	6.27226	0.90953	2.31378	4.17982	-6.83094	1.66591	-8.84186	-0.04836	2.40127	1.20918	-0.27349	5.68197	-0.61061	-0.11322	-17.39988	6.85477	0.11208	0.04817	-0.54741	7.80139	-2.10550	0.55631	-12.88479	11.95141	0.64117	3.48371	1.90220	6.50842	-9.45920	3.02317	-16.74691	0.11874	1.11074	-4.07343	1.88935	2.76650	0.95477	7.90159	-15.95209
17	5.92670	2.10486	-3.61962	3.37583	4.25908	3.09763	-12.66906	2.24156	2.81051	1.29744	1.23530	2.31221	0.92856	2.11418	2.11776	1.38761	5.82164	-5.98641	4.18821	-10.85974	6.34952	-1.48211	-0.46971	3.89678	8.08212	-4.46987	3.06610	-12.73332	1.95798	1.44869	-1.47104	2.42630	3.87634	-1.36779	9.94038	-11.96524	4.95807	6.00918	2.84229	1.29855	2.32710	2.72030	3.33872	0.04954	5.01940	-5.23663	5.28499	-10.71633	-1.09265	-0.79429	1.15504	3.64983	5.07197	-0.86698	8.50581	-13.25398	-0.96476	0.41790	3.53215	0.62633	2.21381	-1.91773	5.69811	-12.77443	-0.87124	0.10747	1.35262	3.35528	9.37564	-0.52649	1.46376	-12.59751	-3.22340	4.91942	1.36871	3.19560	4.30087	-7.70813	1.81083	-8.29140	-0.15159	1.82077	0.71067	0.81830	5.93260	-1.71407	-0.28909	-16.26452	6.88934	-0.84437	0.02614	0.40170	7.81570	-3.59974	1.18695	-12.06004	12.33075	0.51872	2.46992	2.91089	6.59538	-10.81016	3.50652	-16.11574	-0.01601	-0.01803	-3.71276	2.78405	2.53763	0.76860	6.74641	-14.39648
18	5.90679	1.88511	-4.09024	3.47743	4.03372	2.65911	-11.96991	2.11756	2.84269	1.24896	0.63146	2.11595	0.80884	2.04721	3.02744	1.26217	5.72500	-5.54803	3.20340	-10.22234	6.30028	-1.84859	-0.18407	4.29187	7.87621	-4.90402	3.29454	-12.34510	1.81373	1.22673	-1.78963	3.27047	4.11916	-1.28446	8.79220	-11.12177	4.78963	4.99004	2.92245	2.57818	2.40513	1.53462	3.42089	1.23547	4.90994	-4.99700	4.96808	-10.35420	-1.37250	-1.08096	0.98166	4.56963	5.40146	-2.02704	8.17584	-12.08062	-1.14377	-0.25268	3.65761	1.48213	2.26371	-1.99722	5.35247	-12.35385	-1.01719	0.05522	0.74582	4.26802	9.31295	-1.50763	1.83597	-11.92741	-3.05914	3.79807	1.68557	4.03610	4.47875	-8.54017	2.03493	-7.85768	-0.20977	1.26374	0.15173	1.93979	6.14517	-2.67640	-0.29526	-15.37552	6.90129	-1.68919	0.01769	1.27962	7.73322	-4.74594	1.87991	-11.51271	12.59447	0.70068	1.38251	3.78105	6.67058	-11.76865	3.76658	-15.58155	-0.14858	-1.12016	-3.28616	3.59696	2.28129	0.91369	5.39602	-12.90623
19	5.80856	1.69376	-4.19724	3.65630	3.71531	2.18213	-11.44063	2.07569	2.86129	1.18068	0.27021	2.00966	0.65472	2.01485	3.78826	1.11897	5.54516	-4.93852	2.19467	-9.64788	6.17912	-1.90518	0.03646	4.53705	7.61859	-5.02227	3.39539	-12.09151	1.64262	1.09802	-2.09327	4.05385	4.26194	-0.77327	7.34265	-10.29290	4.53747	4.22832	3.14631	3.49675	2.48376	0.64889	3.26249	2.46047	4.72998	-4.27554	4.50777	-10.24533	-1.65655	-1.05789	0.69020	5.33548	5.63294	-2.61282	7.44289	-10.91535	-1.35642	-0.63764	3.55698	2.33933	2.26235	-1.77389	4.97982	-12.10495	-1.19050	0.23063	0.18965	4.95205	9.19288	-2.17204	2.28329	-11.53862	-2.96278	3.06296	1.80717	4.75340	4.67284	-9.16480	2.25131	-7.57987	-0.23425	0.80885	-0.34389	2.90629	6.29519	-3.35249	-0.14950	-14.82887	6.86357	-2.27594	-0.01510	2.00338	7.53561	-5.45886	2.53156	-11.20349	12.72963	1.08808	0.46688	4.36285	6.70252	-12.18175	3.69850	-15.15292	-0.30585	-2.04659	-2.84726	4.25819	1.97989	1.35930	4.10532	-11.68583
20	5.62266	1.53954	-3.97147	3.83870	3.35615	1.75393	-11.09030	2.11003	2.83441	1.10428	0.16463	1.98517	0.49688	1.98792	4.36342	0.98777	5.28042	-4.32585	1.38838	-9.19347	5.97446	-1.68185	0.17697	4.67589	7.30452	-4.87677	3.37382	-11.91827	1.42074	1.09505	-2.36396	4.73658	4.28303	0.03302	5.85816	-9.59575	4.18624	3.78336	3.46067	4.05846	2.52659	0.13193	2.92891	3.59674	4.46707	-3.18825	3.98670	-10.35029	-1.95829	-0.72289	0.35007	5.87945	5.72999	-2.57318	6.42816	-9.90150	-1.60796	-0.72136	3.25151	3.15608	2.18966	-1.37375	4.64496	-11.96396	-1.40613	0.56216	-0.23574	5.40635	8.99083	-2.48679	2.72012	-11.36789	-2.95625	2.76422	1.73040	5.31790	4.84046	-9.46389	2.36301	-7.44953	-0.23813	0.49767	-0.69354	3.60654	6.36407	-3.67157	0.09186	-14.62404	6.75563	-2.53447	-0.11259	2.55537	7.22008	-5.73282	3.05779	-11.04906	12.74260	1.51356	-0.07783	4.61378	6.66557	-12.00314	3.26249	-14.81284	-0.50854	-2.71185	-2.45233	4.75788	1.62624	2.00541	3.09835	-10.85699
21	5.35172	1.42417	-3.50270	3.94894	3.01658	1.43001	-10.89126	2.17820	2.73501	1.03376	0.26898	1.99269	0.37986	1.95305	4.75577	0.90768	4.93883	-3.86232	0.95078	-8.88290	5.68391	-1.26348	0.26418	4.75766	6.93672	-4.56015	3.27289	-11.77567	1.12891	1.21075	-2.56703	5.29889	4.17962	0.93981	4.58313	-9.08707	3.73480	3.61498	3.84607	4.33222	2.50075	-0.02284	2.50801	4.56211	4.12023	-1.92417	3.50975	-10.59194	-2.28544	-0.13532	0.03957	6.17953	5.67499	-1.98552	5.31349	-9.13379	-1.89859	-0.55492	2.83711	3.87824	2.03891	-0.93894	4.40013	-11.85502	-1.67387	0.95828	-0.47541	5.67080	8.69216	-2.49063	3.08922	-11.31827	-3.05252	2.85096	1.51821	5.73287	4.94224	-9.38102	2.29603	-7.42720	-0.23529	0.33607	-0.85784	4.00374	6.34104	-3.64048	0.35610	-14.68169	6.56512	-2.47267	-0.28538	2.95642	6.79838	-5.61412	3.40990	-10.96369	12.65342	1.80031	-0.14098	4.58254	6.54191	-11.28380	2.48965	-14.53253	-0.76974	-3.09443	-2.12825	5.11418	1.22377	2.70889	2.52789	-10.44528
22	5.00773	1.34412	-2.91043	3.93937	2.75207	1.25178	-10.79305	2.23542	2.54454	0.98167	0.50035	1.98768	0.35477	1.92943	4.99343	0.89966	4.53446	-3.65147	0.95697	-8.70292	5.31465	-0.76128	0.34716	4.82677	6.52447	-4.16997	3.15203	-11.63101	0.75573	1.39994	-2.64056	5.72810	3.96425	1.73790	3.69564	-8.76093	3.19586	3.61410	4.30252	4.43015	2.38127	0.12413	2.10725	5.30454	3.69796	-0.69387	3.17606	-10.87723	-2.63971	0.60236	-0.16787	6.25637	5.46886	-1.02587	4.30069	-8.65080	-2.22424	-0.23330	2.44847	4.45499	1.81629	-0.58764	4.27081	-11.70867	-1.99649	1.32890	-0.50293	5.80715	8.29340	-2.26594	3.36814	-11.29204	-3.25516	3.19365	1.28903	6.01836	4.94663	-8.92643	2.02347	-7.46192	-0.23902	0.30274	-0.82939	4.11650	6.22410	-3.32968	0.57278	-14.87302	6.28841	-2.16269	-0.50347	3.24428	6.29395	-5.17750	3.58189	-10.88906	12.48904	1.81872	0.26807	4.38551	6.32290	-10.15031	1.47005	-14.28130	-1.09468	-3.22308	-1.86108	5.34839	0.78418	3.31564	2.45630	-10.38769
