	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0001_4_CINE_D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_4_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_07_CR018_BAREFOOT_GAIT0003_3_CINE_E&D.c3d
7	0.22819	0.05328	-0.01505	0.05466	-0.00523	0.04520	0.31445	0.11945	0.04876	0.07175	-0.05041	0.07380	0.19711	0.00652	-0.00633	0.46677	0.12247	-0.10249	0.25684	-0.01371	-0.04788	0.27699	0.08814	0.03906	0.16211	-0.04051	0.02625	0.43078	0.04705	-0.10414	0.31675	-0.03284	-0.08134	0.18035	-0.00640	0.01241	0.15325	-0.05577	-0.14914	0.24303	-0.08788	-0.03509	0.32880	0.11587	0.04270	0.16890	-0.06236	-0.01933	0.15414	-0.04644	-0.12225	0.28962	-0.05149	-0.06269	0.51305	0.15643	0.05720	0.21877	-0.02569	-0.05451	0.22544	0.04647	0.01050	0.33414	0.09637	0.08474	0.24831	0.01798	-0.07830	0.25328	-0.04520	0.00164	0.20597	0.06480	0.04325	0.34466	0.07705	-0.06630
8	0.29361	0.06048	-0.00233	0.05687	-0.00611	0.05021	0.37453	0.12476	0.06815	0.07751	-0.05977	0.08266	0.24004	0.01430	-0.01150	0.53313	0.15555	-0.12547	0.31186	0.00007	-0.04953	0.33829	0.11261	0.04126	0.23052	-0.02799	0.02754	0.49984	0.07367	-0.11501	0.38671	-0.02114	-0.09080	0.25402	0.02556	0.01414	0.20098	-0.04276	-0.16974	0.32364	-0.07493	-0.03565	0.38625	0.13876	0.04496	0.21741	-0.05035	-0.02625	0.19952	-0.03778	-0.14266	0.36110	-0.04346	-0.06846	0.57193	0.17775	0.05863	0.29308	-0.01681	-0.06375	0.28273	0.06244	0.00847	0.41305	0.11375	0.09459	0.31208	0.03459	-0.08889	0.32640	-0.04165	0.00245	0.25860	0.07590	0.04916	0.40840	0.09597	-0.07818
9	0.35057	0.06409	0.01757	0.05799	-0.00801	0.05525	0.42980	0.12913	0.09536	0.08215	-0.06851	0.09066	0.28633	0.02532	-0.01751	0.60305	0.19327	-0.14637	0.35584	0.01816	-0.05248	0.39752	0.14103	0.04220	0.30090	-0.01315	0.02754	0.56574	0.10946	-0.12393	0.44476	0.00595	-0.09821	0.32333	0.06566	0.01420	0.25023	-0.02052	-0.18914	0.39742	-0.04718	-0.03505	0.44611	0.16728	0.04753	0.25954	-0.03503	-0.03659	0.23693	-0.02293	-0.16259	0.41945	-0.02463	-0.07464	0.61517	0.20902	0.05834	0.36291	-0.00338	-0.07371	0.33951	0.08512	0.00651	0.47501	0.13553	0.10325	0.36808	0.05933	-0.09837	0.37323	-0.02121	0.00235	0.30228	0.09319	0.05449	0.46073	0.12190	-0.08954
10	0.40223	0.06386	0.04176	0.05974	-0.01165	0.06039	0.48121	0.12972	0.12858	0.08525	-0.07697	0.09786	0.34000	0.03685	-0.02462	0.67082	0.23115	-0.16386	0.39657	0.03783	-0.05806	0.45987	0.17385	0.04182	0.37362	0.00179	0.02678	0.61423	0.14706	-0.13259	0.49309	0.04785	-0.10442	0.38966	0.10650	0.01132	0.30463	0.00955	-0.20794	0.46141	-0.00756	-0.03422	0.50652	0.19948	0.05016	0.30398	-0.02292	-0.05047	0.27398	-0.00326	-0.18222	0.46906	0.00283	-0.08259	0.64713	0.24868	0.05631	0.42446	0.01372	-0.08425	0.39631	0.11418	0.00426	0.52086	0.16121	0.10965	0.41925	0.09147	-0.10760	0.40355	0.01147	-0.00065	0.34132	0.11761	0.05899	0.50753	0.15437	-0.10056
11	0.45384	0.06164	0.06534	0.06398	-0.01726	0.06545	0.52985	0.12510	0.16304	0.08696	-0.08538	0.10413	0.40239	0.04603	-0.03292	0.72794	0.26339	-0.17677	0.44143	0.05568	-0.06637	0.52631	0.20875	0.03998	0.44667	0.01377	0.02505	0.63962	0.17760	-0.14194	0.53755	0.09833	-0.11026	0.45663	0.13959	0.00477	0.36322	0.04221	-0.22649	0.51875	0.03716	-0.03447	0.56164	0.23128	0.05209	0.35525	-0.02017	-0.06715	0.31843	0.01746	-0.20145	0.51631	0.03350	-0.09242	0.67612	0.29070	0.05269	0.47583	0.03193	-0.09480	0.45362	0.14671	0.00137	0.56104	0.18842	0.11315	0.46830	0.12684	-0.11719	0.43449	0.04656	-0.00717	0.38346	0.14630	0.06241	0.55560	0.19013	-0.11125
12	0.50724	0.05967	0.08364	0.07098	-0.02454	0.07006	0.57682	0.11718	0.19285	0.08805	-0.09369	0.10924	0.46811	0.05196	-0.04206	0.76945	0.28526	-0.18419	0.49096	0.06916	-0.07642	0.59234	0.24115	0.03655	0.51439	0.02023	0.02175	0.65322	0.19483	-0.15190	0.58371	0.14718	-0.11642	0.52481	0.15868	-0.00514	0.42142	0.07076	-0.24460	0.57439	0.07811	-0.03711	0.60678	0.25885	0.05249	0.40908	-0.02901	-0.08522	0.37076	0.03468	-0.21961	0.56395	0.06113	-0.10314	0.71034	0.32708	0.04780	0.51683	0.04793	-0.10452	0.51186	0.17859	-0.00216	0.60666	0.21337	0.11382	0.51716	0.15933	-0.12723	0.47404	0.07474	-0.01640	0.43647	0.17370	0.06456	0.60801	0.22366	-0.12129
13	0.55916	0.05941	0.09413	0.07889	-0.03267	0.07385	0.62135	0.10891	0.21342	0.08928	-0.10144	0.11294	0.52851	0.05584	-0.05141	0.79467	0.29464	-0.18567	0.53979	0.07746	-0.08673	0.65084	0.26650	0.03168	0.57063	0.02114	0.01645	0.66916	0.19613	-0.16145	0.63255	0.18477	-0.12297	0.58891	0.16173	-0.01724	0.47378	0.08989	-0.26154	0.62932	0.10778	-0.04283	0.64077	0.27983	0.05093	0.45765	-0.04652	-0.10280	0.42419	0.04541	-0.23554	0.60900	0.08084	-0.11325	0.75159	0.35141	0.04217	0.54741	0.05862	-0.11265	0.56989	0.20603	-0.00603	0.65992	0.23226	0.11239	0.56609	0.18355	-0.13728	0.51687	0.09161	-0.02671	0.50275	0.19467	0.06545	0.66138	0.24947	-0.13010
14	0.60377	0.06243	0.09714	0.08509	-0.04066	0.07661	0.65956	0.10195	0.22291	0.09094	-0.10795	0.11508	0.57700	0.05966	-0.06028	0.80472	0.29275	-0.18159	0.58117	0.08139	-0.09604	0.69583	0.28232	0.02590	0.61279	0.01940	0.00942	0.68878	0.18237	-0.16927	0.67879	0.20557	-0.12925	0.64116	0.15097	-0.02996	0.51620	0.09737	-0.27611	0.68030	0.12288	-0.05138	0.66461	0.29336	0.04755	0.49432	-0.06633	-0.11805	0.46953	0.04937	-0.24792	0.64475	0.09065	-0.12130	0.79291	0.36098	0.03645	0.56731	0.06218	-0.11857	0.62375	0.22671	-0.00974	0.71358	0.24282	0.10998	0.61215	0.19665	-0.14650	0.55260	0.09850	-0.03639	0.57654	0.20639	0.06528	0.70785	0.26455	-0.13694
15	0.63618	0.06921	0.09531	0.08782	-0.04761	0.07830	0.68652	0.09667	0.22253	0.09293	-0.11254	0.11566	0.61112	0.06553	-0.06793	0.80232	0.28377	-0.17318	0.61118	0.08315	-0.10355	0.72449	0.28875	0.01996	0.64039	0.01858	0.00152	0.70307	0.15796	-0.17430	0.71393	0.20928	-0.13394	0.67619	0.13214	-0.04182	0.54644	0.09401	-0.28705	0.72224	0.12443	-0.06167	0.67925	0.29971	0.04290	0.51559	-0.08126	-0.12969	0.50057	0.04876	-0.25567	0.66576	0.09217	-0.12634	0.82343	0.35731	0.03122	0.57635	0.05873	-0.12198	0.66751	0.24006	-0.01269	0.75727	0.24515	0.10767	0.65035	0.19890	-0.15395	0.57425	0.10055	-0.04427	0.64760	0.20927	0.06433	0.74038	0.26933	-0.14120
16	0.65433	0.07814	0.09227	0.08680	-0.05295	0.07905	0.69968	0.09243	0.21578	0.09493	-0.11476	0.11480	0.63080	0.07469	-0.07378	0.79157	0.27254	-0.16209	0.62978	0.08511	-0.10899	0.73727	0.28820	0.01466	0.65366	0.02140	-0.00611	0.70391	0.13002	-0.17593	0.73094	0.20041	-0.13565	0.69315	0.11250	-0.05185	0.56408	0.08300	-0.29342	0.75008	0.11648	-0.07225	0.68538	0.29989	0.03764	0.52238	-0.08575	-0.13730	0.51655	0.04692	-0.25840	0.67076	0.08915	-0.12811	0.83601	0.34521	0.02687	0.57488	0.05025	-0.12293	0.69584	0.24695	-0.01447	0.78484	0.24168	0.10603	0.67735	0.19347	-0.15894	0.58048	0.10290	-0.04994	0.70679	0.20653	0.06279	0.75756	0.26698	-0.14267
17	0.65903	0.08697	0.09104	0.08310	-0.05656	0.07902	0.69979	0.08846	0.20671	0.09631	-0.11456	0.11268	0.63666	0.08666	-0.07760	0.77532	0.26218	-0.14992	0.63879	0.08851	-0.11251	0.73716	0.28398	0.01060	0.65381	0.02959	-0.01241	0.68991	0.10585	-0.17397	0.72764	0.18603	-0.13338	0.69470	0.09807	-0.05967	0.57031	0.06854	-0.29496	0.76031	0.10466	-0.08172	0.68318	0.29507	0.03229	0.51811	-0.07791	-0.14132	0.52079	0.04651	-0.25657	0.66199	0.08527	-0.12705	0.83064	0.33026	0.02352	0.56431	0.03982	-0.12186	0.70683	0.24927	-0.01494	0.79674	0.23615	0.10499	0.69303	0.18473	-0.16123	0.57437	0.10782	-0.05363	0.74955	0.20278	0.06068	0.76292	0.26144	-0.14162
18	0.65277	0.09432	0.09308	0.07848	-0.05869	0.07833	0.68933	0.08477	0.19821	0.09646	-0.11223	0.10959	0.63054	0.09950	-0.07956	0.75406	0.25336	-0.13797	0.63983	0.09309	-0.11454	0.72784	0.27856	0.00802	0.64265	0.04336	-0.01678	0.66424	0.09018	-0.16879	0.70663	0.17235	-0.12698	0.68489	0.09178	-0.06547	0.56649	0.05422	-0.29208	0.75265	0.09447	-0.08907	0.67242	0.28625	0.02728	0.50592	-0.06000	-0.14273	0.51728	0.04841	-0.25123	0.64319	0.08284	-0.12402	0.81161	0.31623	0.02111	0.54701	0.03040	-0.11936	0.70275	0.24918	-0.01436	0.79704	0.23192	0.10397	0.69882	0.17621	-0.16094	0.56100	0.11451	-0.05592	0.77570	0.20203	0.05791	0.76046	0.25540	-0.13860
19	0.63836	0.09972	0.09803	0.07444	-0.05982	0.07703	0.67062	0.08183	0.19134	0.09508	-0.10833	0.10584	0.61617	0.11088	-0.08022	0.72790	0.24522	-0.12704	0.63407	0.09751	-0.11560	0.71128	0.27270	0.00682	0.62261	0.06089	-0.01917	0.63169	0.08419	-0.16133	0.67265	0.16254	-0.11715	0.66707	0.09330	-0.06979	0.55375	0.04213	-0.28567	0.73009	0.08946	-0.09378	0.65312	0.27432	0.02289	0.48850	-0.03701	-0.14253	0.50806	0.05161	-0.24365	0.61761	0.08221	-0.12000	0.78311	0.30438	0.01942	0.52546	0.02393	-0.11605	0.68821	0.24834	-0.01319	0.78954	0.23077	0.10215	0.69565	0.16963	-0.15845	0.54397	0.12029	-0.05743	0.78685	0.20609	0.05435	0.75143	0.24963	-0.13424
20	0.61827	0.10307	0.10409	0.07178	-0.06050	0.07512	0.64568	0.07954	0.18576	0.09235	-0.10350	0.10180	0.59843	0.11861	-0.08045	0.69852	0.23663	-0.11751	0.62280	0.09996	-0.11615	0.68794	0.26594	0.00673	0.59729	0.07902	-0.02015	0.59767	0.08638	-0.15283	0.63022	0.15666	-0.10515	0.64360	0.09970	-0.07325	0.53397	0.03294	-0.27686	0.69710	0.09041	-0.09588	0.62600	0.26032	0.01920	0.46856	-0.01459	-0.14155	0.49410	0.05421	-0.23506	0.58742	0.08201	-0.11586	0.74735	0.29408	0.01817	0.50128	0.02087	-0.11240	0.66765	0.24747	-0.01184	0.77620	0.23251	0.09874	0.68372	0.16513	-0.15425	0.52382	0.12216	-0.05855	0.78442	0.21432	0.04999	0.73532	0.24365	-0.12911
21	0.59460	0.10416	0.10894	0.07064	-0.06117	0.07264	0.61694	0.07711	0.18066	0.08872	-0.09842	0.09780	0.58186	0.12090	-0.08102	0.66873	0.22667	-0.10950	0.60741	0.09890	-0.11640	0.65898	0.25768	0.00738	0.57120	0.09456	-0.02067	0.56690	0.09376	-0.14465	0.58337	0.15308	-0.09238	0.61652	0.10680	-0.07628	0.51037	0.02642	-0.26683	0.65795	0.09576	-0.09593	0.59393	0.24573	0.01617	0.44861	0.00291	-0.14036	0.47752	0.05484	-0.22655	0.55428	0.08022	-0.11225	0.70610	0.28405	0.01709	0.47516	0.02037	-0.10874	0.64388	0.24623	-0.01065	0.75729	0.23533	0.09325	0.66395	0.16198	-0.14895	0.50069	0.11836	-0.05938	0.76963	0.22427	0.04493	0.71268	0.23687	-0.12369
22	0.56931	0.10291	0.11057	0.07075	-0.06208	0.06971	0.58752	0.07416	0.17522	0.08481	-0.09363	0.09408	0.56941	0.11697	-0.08239	0.64064	0.21470	-0.10299	0.58927	0.09359	-0.11644	0.62745	0.24775	0.00836	0.54847	0.10507	-0.02154	0.54171	0.10267	-0.13787	0.53648	0.14990	-0.08019	0.58789	0.11073	-0.07910	0.48638	0.02173	-0.25666	0.61693	0.10267	-0.09479	0.56207	0.23218	0.01369	0.43042	0.01324	-0.13920	0.46129	0.05319	-0.21882	0.51991	0.07519	-0.10948	0.66319	0.27342	0.01599	0.44733	0.02072	-0.10524	0.61845	0.24374	-0.00985	0.73242	0.23675	0.08576	0.63884	0.15908	-0.14325	0.47619	0.10872	-0.05987	0.74419	0.23265	0.03943	0.68627	0.22908	-0.11837
23	0.54411	0.09976	0.10783	0.07156	-0.06328	0.06654	0.56032	0.07103	0.16877	0.08113	-0.08953	0.09076	0.56120	0.10711	-0.08463	0.61504	0.20052	-0.09786	0.56973	0.08420	-0.11635	0.59715	0.23633	0.00930	0.53182	0.10942	-0.02312	0.52265	0.10953	-0.13290	0.49401	0.14581	-0.06964	0.55972	0.10901	-0.08167	0.46409	0.01761	-0.24712	0.57840	0.10816	-0.09339	0.53499	0.22035	0.01161	0.41480	0.01630	-0.13809	0.44738	0.04956	-0.21212	0.48592	0.06619	-0.10757	0.62395	0.26197	0.01478	0.41812	0.02013	-0.10201	0.59291	0.23928	-0.00959	0.70173	0.23471	0.07688	0.61154	0.15524	-0.13779	0.45280	0.09436	-0.06002	0.71095	0.23653	0.03386	0.65982	0.22023	-0.11346
24	0.52017	0.09574	0.10063	0.07242	-0.06465	0.06345	0.53709	0.06832	0.16081	0.07802	-0.08622	0.08784	0.55495	0.09272	-0.08752	0.59213	0.18459	-0.09397	0.54988	0.07182	-0.11612	0.57111	0.22392	0.01003	0.52192	0.10769	-0.02524	0.51001	0.11176	-0.12967	0.45916	0.14012	-0.06142	0.53351	0.10110	-0.08381	0.44390	0.01279	-0.23850	0.54542	0.10991	-0.09249	0.51389	0.20963	0.00981	0.40147	0.01363	-0.13692	0.43556	0.04423	-0.20627	0.45375	0.05351	-0.10635	0.59198	0.24966	0.01355	0.38830	0.01712	-0.09914	0.56919	0.23248	-0.00981	0.66686	0.22819	0.06769	0.58482	0.14949	-0.13301	0.43211	0.07706	-0.05994	0.67375	0.23416	0.02867	0.63627	0.21024	-0.10912
25	0.49803	0.09204	0.08980	0.07264	-0.06599	0.06073	0.51793	0.06651	0.15118	0.07553	-0.08362	0.08524	0.54793	0.07596	-0.09063	0.57223	0.16797	-0.09124	0.53054	0.05811	-0.11565	0.55047	0.21111	0.01056	0.51714	0.10090	-0.02743	0.50297	0.10858	-0.12785	0.43258	0.13241	-0.05570	0.50949	0.08820	-0.08526	0.42519	0.00657	-0.23070	0.51921	0.10671	-0.09256	0.49764	0.19921	0.00817	0.38933	0.00752	-0.13559	0.42388	0.03733	-0.20092	0.42447	0.03840	-0.10563	0.56724	0.23639	0.01255	0.35919	0.01088	-0.09678	0.54840	0.22318	-0.01025	0.63047	0.21715	0.05930	0.56024	0.14130	-0.12915	0.41415	0.05880	-0.05986	0.63640	0.22520	0.02425	0.61646	0.19892	-0.10534
26	0.47765	0.08931	0.07674	0.07169	-0.06712	0.05856	0.50182	0.06586	0.14021	0.07354	-0.08154	0.08290	0.53842	0.05920	-0.09359	0.55527	0.15186	-0.08960	0.51233	0.04492	-0.11481	0.53444	0.19866	0.01107	0.51443	0.09054	-0.02921	0.49852	0.10095	-0.12704	0.41282	0.12256	-0.05222	0.48640	0.07243	-0.08586	0.40727	-0.00091	-0.22340	0.49929	0.09854	-0.09372	0.48520	0.18908	0.00668	0.37707	0.00011	-0.13411	0.41002	0.02914	-0.19574	0.39899	0.02266	-0.10522	0.54763	0.22235	0.01197	0.33244	0.00146	-0.09510	0.53028	0.21141	-0.01054	0.59528	0.20239	0.05253	0.53867	0.13080	-0.12621	0.39783	0.04139	-0.06005	0.60162	0.21047	0.02079	0.59985	0.18639	-0.10196
27	0.45880	0.08742	0.06294	0.06942	-0.06798	0.05700	0.48753	0.06633	0.12866	0.07190	-0.07975	0.08078	0.52644	0.04435	-0.09610	0.54053	0.13718	-0.08887	0.49573	0.03378	-0.11348	0.52160	0.18739	0.01183	0.51080	0.07830	-0.03032	0.49371	0.09097	-0.12683	0.39793	0.11099	-0.05046	0.46250	0.05598	-0.08555	0.38937	-0.00895	-0.21631	0.48404	0.08640	-0.09575	0.47556	0.17953	0.00532	0.36421	-0.00708	-0.13257	0.39304	0.02037	-0.19055	0.37790	0.00808	-0.10500	0.53122	0.20843	0.01187	0.30934	-0.01037	-0.09427	0.51389	0.19766	-0.01034	0.56310	0.18519	0.04775	0.52076	0.11865	-0.12410	0.38206	0.02605	-0.06081	0.57072	0.19164	0.01832	0.58522	0.17307	-0.09883
28	0.44165	0.08570	0.04969	0.06606	-0.06858	0.05601	0.47441	0.06759	0.11749	0.07055	-0.07809	0.07891	0.51342	0.03246	-0.09806	0.52691	0.12451	-0.08871	0.48121	0.02555	-0.11170	0.51121	0.17794	0.01305	0.50429	0.06561	-0.03080	0.48764	0.08098	-0.12690	0.38645	0.09874	-0.04986	0.43705	0.04055	-0.08435	0.37038	-0.01691	-0.20934	0.47139	0.07197	-0.09819	0.46779	0.17073	0.00407	0.35180	-0.01330	-0.13116	0.37465	0.01196	-0.18548	0.36159	-0.00401	-0.10496	0.51689	0.19591	0.01215	0.29077	-0.02336	-0.09439	0.49840	0.18292	-0.00945	0.53464	0.16704	0.04483	0.50669	0.10592	-0.12268	0.36771	0.01332	-0.06231	0.54429	0.17074	0.01676	0.57151	0.15968	-0.09587
29	0.42668	0.08356	0.03788	0.06217	-0.06899	0.05552	0.46247	0.06912	0.10749	0.06942	-0.07652	0.07736	0.50109	0.02351	-0.09957	0.51426	0.11421	-0.08880	0.46927	0.02045	-0.10955	0.50314	0.17055	0.01476	0.49463	0.05349	-0.03085	0.48131	0.07284	-0.12709	0.37763	0.08705	-0.04995	0.41075	0.02707	-0.08239	0.35032	-0.02435	-0.20264	0.45960	0.05703	-0.10054	0.46095	0.16262	0.00296	0.34132	-0.01844	-0.13015	0.35812	0.00474	-0.18083	0.35041	-0.01274	-0.10513	0.50402	0.18573	0.01267	0.27703	-0.03618	-0.09548	0.48345	0.16835	-0.00789	0.51006	0.14946	0.04332	0.49585	0.09363	-0.12187	0.35676	0.00316	-0.06457	0.52251	0.14987	0.01601	0.55809	0.14699	-0.09307
30	0.41422	0.08089	0.02800	0.05836	-0.06932	0.05545	0.45217	0.07040	0.09917	0.06851	-0.07508	0.07619	0.49059	0.01691	-0.10087	0.50382	0.10641	-0.08901	0.46021	0.01802	-0.10718	0.49706	0.16511	0.01678	0.48318	0.04265	-0.03065	0.47629	0.06764	-0.12729	0.37124	0.07706	-0.05038	0.38499	0.01567	-0.07990	0.33145	-0.03081	-0.19660	0.44770	0.04315	-0.10241	0.45468	0.15511	0.00211	0.33324	-0.02273	-0.12980	0.34541	-0.00111	-0.17686	0.34417	-0.01780	-0.10561	0.49229	0.17817	0.01329	0.26808	-0.04767	-0.09749	0.46928	0.15502	-0.00583	0.48923	0.13384	0.04274	0.48722	0.08259	-0.12159	0.35018	-0.00483	-0.06742	0.50483	0.13080	0.01604	0.54511	0.13573	-0.09048
31	0.40441	0.07791	0.02019	0.05515	-0.06964	0.05579	0.44407	0.07118	0.09278	0.06779	-0.07379	0.07545	0.48254	0.01180	-0.10224	0.49721	0.10102	-0.08926	0.45405	0.01733	-0.10474	0.49256	0.16145	0.01894	0.47200	0.03368	-0.03029	0.47339	0.06554	-0.12747	0.36729	0.06945	-0.05086	0.36120	0.00595	-0.07717	0.31670	-0.03575	-0.19156	0.43576	0.03150	-0.10366	0.44938	0.14823	0.00169	0.32707	-0.02646	-0.13023	0.33614	-0.00595	-0.17371	0.34206	-0.01947	-0.10645	0.48222	0.17305	0.01395	0.26396	-0.05706	-0.10034	0.45657	0.14373	-0.00355	0.47159	0.12110	0.04272	0.48020	0.07337	-0.12175	0.34786	-0.01109	-0.07052	0.49044	0.11479	0.01681	0.53310	0.12645	-0.08814
32	0.39743	0.07483	0.01434	0.05285	-0.06998	0.05653	0.43851	0.07173	0.08826	0.06733	-0.07269	0.07512	0.47708	0.00736	-0.10379	0.49493	0.09752	-0.08952	0.45065	0.01734	-0.10244	0.48979	0.15950	0.02112	0.46295	0.02705	-0.02980	0.47255	0.06585	-0.12762	0.36600	0.06444	-0.05122	0.34044	-0.00275	-0.07446	0.30676	-0.03898	-0.18774	0.42511	0.02286	-0.10434	0.44567	0.14200	0.00170	0.32247	-0.02996	-0.13144	0.32894	-0.01015	-0.17135	0.34367	-0.01825	-0.10766	0.47516	0.17020	0.01471	0.26491	-0.06413	-0.10390	0.44615	0.13493	-0.00136	0.45657	0.11154	0.04310	0.47508	0.06625	-0.12226	0.34914	-0.01596	-0.07343	0.47876	0.10261	0.01835	0.52255	0.11932	-0.08603
33	0.39345	0.07183	0.01017	0.05157	-0.07033	0.05768	0.43563	0.07246	0.08541	0.06720	-0.07176	0.07515	0.47375	0.00285	-0.10555	0.49643	0.09526	-0.08982	0.44984	0.01725	-0.10040	0.48916	0.15928	0.02328	0.45729	0.02277	-0.02934	0.47350	0.06746	-0.12777	0.36783	0.06198	-0.05134	0.32306	-0.01093	-0.07195	0.30024	-0.04076	-0.18514	0.41739	0.01755	-0.10470	0.44389	0.13643	0.00210	0.31964	-0.03376	-0.13340	0.32309	-0.01387	-0.16974	0.34888	-0.01471	-0.10911	0.47233	0.16949	0.01565	0.27104	-0.06918	-0.10807	0.43904	0.12870	0.00054	0.44430	0.10505	0.04390	0.47242	0.06125	-0.12305	0.35341	-0.01948	-0.07568	0.46933	0.09450	0.02068	0.51400	0.11431	-0.08404
