	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2015_11_17_PC026_BAREFOOT_WALK0002_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0002_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0002_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0006_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0006_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0006_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_2.c3d
41	-0.35061	0.33556	0.03175	0.18403	0.44397	0.12559	-0.24517	0.48958	-0.10715	0.32271	0.47702	0.12310	-0.14691	-0.04908	0.57760	-0.73791	0.24236	0.32837	0.10967	-0.40880	0.64947	0.20722	-0.37518	0.53124	-0.94531	0.33837	0.34143	-0.04157	-0.19923	0.48347	-0.55584	0.10910	0.37952	-0.16702	-0.09804	0.42594
42	-0.37687	0.32949	0.05751	0.17818	0.43188	0.12288	-0.29572	0.48185	-0.05872	0.31881	0.44957	0.12401	-0.17039	-0.02590	0.56088	-0.75685	0.26209	0.31621	0.05151	-0.35083	0.61785	0.15056	-0.32583	0.50685	-0.98438	0.38245	0.30543	-0.09392	-0.15506	0.46279	-0.60235	0.15568	0.35491	-0.20336	-0.06367	0.41855
43	-0.39950	0.32602	0.08204	0.17257	0.42309	0.12167	-0.34199	0.46681	-0.01505	0.31194	0.42395	0.12391	-0.18936	-0.00206	0.54848	-0.77507	0.28054	0.30552	0.00098	-0.29686	0.58662	0.08229	-0.27583	0.48087	-1.00789	0.41737	0.27214	-0.14223	-0.11609	0.44653	-0.64310	0.19614	0.33361	-0.23407	-0.03235	0.41526
44	-0.41457	0.31803	0.10392	0.16331	0.41621	0.12389	-0.37941	0.44994	0.02225	0.30202	0.40201	0.12146	-0.20261	0.02291	0.54038	-0.78026	0.29190	0.29259	-0.04285	-0.24777	0.55648	0.02350	-0.22753	0.45340	-1.02038	0.44344	0.24338	-0.18524	-0.08223	0.43423	-0.67206	0.22531	0.32256	-0.26085	-0.00304	0.41566
45	-0.42872	0.31582	0.12606	0.15372	0.41323	0.12621	-0.42407	0.42954	0.06266	0.29207	0.37904	0.12241	-0.21034	0.04990	0.53642	-0.79084	0.30298	0.28420	-0.08115	-0.20399	0.52797	-0.07142	-0.16229	0.42417	-1.03554	0.47096	0.21024	-0.22258	-0.05277	0.42518	-0.70965	0.26139	0.30763	-0.28498	0.02529	0.41907
46	-0.44490	0.32264	0.15380	0.15117	0.40940	0.13500	-0.46496	0.41576	0.10014	0.28601	0.35529	0.12769	-0.21467	0.08018	0.53625	-0.81367	0.32768	0.26751	-0.11524	-0.16554	0.50144	-0.14733	-0.10740	0.39551	-1.04241	0.49398	0.17080	-0.25422	-0.02645	0.41839	-0.76558	0.30608	0.29030	-0.30635	0.05355	0.42445
47	-0.46285	0.33560	0.18677	0.15310	0.40818	0.14330	-0.48346	0.39212	0.12319	0.27206	0.33456	0.13465	-0.21853	0.11478	0.53916	-0.84550	0.36260	0.25512	-0.14640	-0.13220	0.47696	-0.19186	-0.06732	0.36705	-1.02020	0.49837	0.12715	-0.28033	-0.00159	0.41263	-0.77851	0.31870	0.28902	-0.32452	0.08294	0.43027
48	-0.48671	0.35920	0.22544	0.15889	0.41454	0.14058	-0.49981	0.36237	0.14585	0.25360	0.30834	0.14581	-0.22386	0.15371	0.54412	-0.89599	0.40754	0.26507	-0.17577	-0.10345	0.45436	-0.24172	-0.02177	0.33243	-0.95962	0.47446	0.08052	-0.30144	0.02399	0.40640	-0.82051	0.35601	0.26799	-0.34027	0.11506	0.43442
49	-0.53029	0.41532	0.28213	0.18953	0.41728	0.14187	-0.50572	0.32808	0.16170	0.22783	0.27987	0.15595	-0.23128	0.19573	0.54979	-1.00451	0.49947	0.26761	-0.20417	-0.07851	0.43321	-0.28181	0.02395	0.28599	-0.86654	0.42084	0.03795	-0.31809	0.05267	0.39791	-0.85798	0.38955	0.24429	-0.35510	0.15120	0.43444
50	-0.57154	0.46613	0.34089	0.21923	0.41845	0.14120	-0.50325	0.29571	0.17178	0.20203	0.25193	0.16290	-0.24067	0.23874	0.55468	-1.10464	0.59256	0.27277	-0.23179	-0.05651	0.41289	-0.30882	0.06104	0.23579	-0.77424	0.35628	0.00429	-0.33064	0.08638	0.38511	-0.87074	0.41169	0.22160	-0.36931	0.19137	0.42791
51	-0.59490	0.48581	0.38902	0.22965	0.41677	0.13866	-0.50086	0.28578	0.18180	0.19094	0.22602	0.16698	-0.25144	0.28015	0.55729	-1.15074	0.65286	0.28006	-0.25839	-0.03646	0.39250	-0.29224	0.06799	0.19017	-0.73399	0.31811	-0.02412	-0.33941	0.12557	0.36584	-0.88028	0.43380	0.20569	-0.38252	0.23406	0.41294
52	-0.61421	0.49881	0.43469	0.23954	0.40057	0.15001	-0.47983	0.26867	0.18110	0.18114	0.20257	0.16232	-0.26294	0.31726	0.55624	-1.18515	0.71028	0.25694	-0.28400	-0.01721	0.37106	-0.26880	0.06735	0.14570	-0.60821	0.22896	-0.03238	-0.34466	0.16862	0.33828	-0.89346	0.45775	0.19019	-0.39453	0.27652	0.38852
53	-0.62944	0.50408	0.47386	0.24706	0.37465	0.16668	-0.44129	0.27144	0.17391	0.20316	0.18086	0.14812	-0.27629	0.34806	0.55033	-1.20672	0.75850	0.21872	-0.30891	0.00233	0.34754	-0.27261	0.07536	0.10254	-0.35509	0.06895	-0.01705	-0.34651	0.21211	0.30148	-0.92330	0.51077	0.16977	-0.40533	0.31503	0.35492
54	-0.63158	0.48358	0.49472	0.23629	0.34395	0.18148	-0.43422	0.30080	0.19018	0.24585	0.15897	0.13421	-0.29504	0.37180	0.53859	-1.18573	0.76713	0.17939	-0.33327	0.02281	0.32103	-0.25997	0.06273	0.07433	-0.26477	0.01826	-0.01192	-0.34525	0.25176	0.25598	-0.96783	0.59536	0.15542	-0.41398	0.34522	0.31388
55	-0.61844	0.43281	0.49225	0.20258	0.30929	0.19373	-0.43318	0.29837	0.21086	0.26521	0.13679	0.11865	-0.32206	0.38848	0.52018	-1.11512	0.72569	0.13923	-0.35645	0.04404	0.29094	-0.22866	0.04385	0.06745	-0.28085	0.03670	-0.01557	-0.34078	0.28282	0.20408	-0.95914	0.64687	0.13705	-0.41813	0.36258	0.26845
56	-0.60621	0.38289	0.47969	0.17225	0.27020	0.20466	-0.42416	0.24871	0.22265	0.25343	0.11446	0.10014	-0.35596	0.39771	0.49455	-1.04699	0.67762	0.09372	-0.37738	0.06503	0.25718	-0.29041	0.08371	0.07537	-0.25843	0.02951	-0.01557	-0.33280	0.30082	0.14956	-0.86181	0.63417	0.10576	-0.41568	0.36374	0.22232
57	-0.58339	0.32034	0.45197	0.13890	0.22985	0.21089	-0.38954	0.21311	0.21198	0.23257	0.07972	0.08850	-0.39151	0.39850	0.46150	-0.95320	0.60966	0.04901	-0.39467	0.08425	0.22031	-0.23958	0.06969	0.03712	-0.24064	0.02353	-0.01536	-0.31979	0.30126	0.09706	-0.75301	0.58118	0.05947	-0.40546	0.34775	0.17903
58	-0.54647	0.24601	0.40739	0.10031	0.19029	0.21056	-0.33587	0.21120	0.18311	0.21479	0.04102	0.08346	-0.42251	0.39026	0.42113	-0.82981	0.51515	0.00875	-0.40672	0.09980	0.18152	-0.08037	-0.00426	-0.02099	-0.23613	0.02389	-0.01556	-0.30816	0.28688	0.05049	-0.64796	0.50925	0.00965	-0.38710	0.31674	0.14100
59	-0.50893	0.18969	0.35606	0.07407	0.15195	0.20358	-0.32074	0.18779	0.16838	0.18788	0.02224	0.06841	-0.44377	0.37343	0.37363	-0.72261	0.41990	-0.02662	-0.41189	0.10986	0.14246	-0.09003	0.00350	-0.01521	-0.23371	0.02356	-0.01529	-0.28191	0.24806	0.01432	-0.58616	0.45694	-0.01509	-0.36041	0.27485	0.10885
60	-0.46552	0.14075	0.30351	0.06401	0.11984	0.18369	-0.31120	0.15127	0.14964	0.14991	0.00486	0.05704	-0.45234	0.34934	0.31950	-0.61240	0.33081	-0.04199	-0.40955	0.11374	0.10533	-0.10669	0.01093	-0.01387	-0.23383	0.02355	-0.01475	-0.31022	0.23574	-0.01491	-0.49573	0.36422	-0.03750	-0.33183	0.23038	0.08199
61	-0.41534	0.10878	0.25086	0.06911	0.09150	0.15489	-0.24984	0.11814	0.09458	0.08709	-0.00474	0.04472	-0.44879	0.32005	0.26037	-0.50346	0.25071	-0.04396	-0.39872	0.10983	0.07145	-0.12807	0.01817	-0.01492	-0.23390	0.02298	-0.01398	-0.14804	0.08908	-0.01910	-0.34048	0.23283	-0.04715	-0.29375	0.18183	0.05810
62	-0.39268	0.09518	0.21801	0.06686	0.06378	0.12548	-0.21017	0.17440	0.05476	0.10667	-0.00729	0.03202	-0.43659	0.28788	0.19973	-0.45798	0.21148	-0.04758	-0.38294	0.10098	0.04312	-0.15615	0.02743	-0.01371	-0.23026	0.02017	-0.01290	0.05782	-0.08111	-0.00710	-0.33931	0.20633	-0.04587	-0.28347	0.15465	0.03918
63	-0.38310	0.15743	0.19743	0.09056	0.03646	0.09766	-0.19102	0.11552	0.03400	0.04303	-0.00767	0.01792	-0.41830	0.25437	0.14214	-0.51996	0.24492	-0.05047	-0.36823	0.09206	0.02234	-0.17526	0.03138	-0.01302	-0.22104	0.01428	-0.01159	-0.05993	-0.02259	-0.01013	-0.13065	0.05486	-0.02594	-0.21106	0.09300	0.01771
64	-0.24439	0.21255	0.09633	0.13705	0.01639	0.06597	-0.13881	0.17600	-0.01054	0.07448	-0.00805	0.00360	-0.40063	0.22391	0.09143	-0.33017	0.11362	-0.03249	-0.33306	0.05584	-0.00361	-0.18259	0.02874	-0.01178	-0.20545	0.00494	-0.01012	-0.11573	-0.00532	-0.00994	0.14276	-0.13692	-0.00483	-0.00235	-0.04855	-0.00977
65	-0.14292	0.19869	0.01835	0.15046	0.01126	0.03358	-0.16541	0.11149	-0.00559	0.04413	-0.01149	0.00477	-0.37208	0.18720	0.05003	-0.01879	-0.10153	-0.00722	-0.30417	0.02603	-0.01988	-0.17627	0.01835	-0.01031	-0.18384	-0.00755	-0.00857	-0.17052	0.01650	-0.01021	0.00774	-0.08126	-0.00848	-0.03789	-0.03063	-0.00901
66	-0.17677	0.18663	0.02767	0.14340	0.00054	0.01478	-0.17678	0.08800	-0.00585	0.03854	-0.01011	0.00417	-0.39203	0.18683	0.01758	-0.06025	-0.09146	-0.00731	-0.30524	0.03009	-0.01730	-0.15892	0.00136	-0.00870	-0.15787	-0.02218	-0.00705	-0.20017	0.02531	-0.00992	-0.06168	-0.06381	-0.00758	-0.07803	-0.01235	-0.00866
67	-0.16906	0.07476	0.00591	0.06493	-0.00728	0.00362	-0.18444	0.07794	-0.00732	0.03320	-0.00940	0.00455	-0.25376	0.07357	-0.00313	-0.14113	-0.05590	-0.00982	-0.31069	0.03271	-0.01720	-0.13514	-0.01967	-0.00707	-0.12985	-0.03749	-0.00564	-0.20999	0.02343	-0.00930	-0.13653	-0.03557	-0.00781	-0.11228	0.00008	-0.00888
68	-0.12929	0.05234	-0.03604	0.04108	-0.00906	0.00088	-0.18407	0.08784	-0.01189	0.03675	-0.00870	0.00507	-0.07087	-0.06827	-0.01004	-0.17191	-0.05008	-0.00878	-0.31922	0.03624	-0.01730	-0.10975	-0.04163	-0.00559	-0.10218	-0.05193	-0.00442	-0.20307	0.01241	-0.00835	-0.18610	-0.01456	-0.00782	-0.14510	0.01022	-0.00836
69	-0.17320	0.03682	-0.01528	0.02430	-0.00903	0.00118	-0.17733	0.10232	-0.01827	0.04432	-0.00784	0.00518	-0.14007	-0.02450	-0.01020	-0.21283	-0.03363	-0.00906	-0.32671	0.04030	-0.01651	-0.08670	-0.06151	-0.00434	-0.07686	-0.06401	-0.00342	-0.18430	-0.00422	-0.00723	-0.21206	-0.00190	-0.00769	-0.16669	0.01227	-0.00784
70	-0.19688	0.03783	-0.00783	0.01521	-0.00917	0.00205	-0.16569	0.11257	-0.02583	0.05013	-0.00704	0.00523	-0.17151	-0.00951	-0.01126	-0.24036	-0.02213	-0.00910	-0.32737	0.04121	-0.01575	-0.06854	-0.07688	-0.00337	-0.05500	-0.07248	-0.00265	-0.15889	-0.02283	-0.00609	-0.21867	0.00183	-0.00735	-0.17877	0.00815	-0.00716
71	-0.21465	0.03770	-0.00318	0.01202	-0.00902	0.00255	-0.15127	0.11668	-0.03340	0.05199	-0.00626	0.00509	-0.20725	0.00763	-0.01163	-0.25551	-0.01611	-0.00892	-0.31931	0.03836	-0.01472	-0.05615	-0.08635	-0.00268	-0.03688	-0.07637	-0.00211	-0.13185	-0.04030	-0.00503	-0.21216	-0.00236	-0.00676	-0.18121	-0.00105	-0.00652
72	-0.22363	0.04430	-0.00364	0.01634	-0.00870	0.00271	-0.13604	0.11572	-0.03981	0.04976	-0.00556	0.00479	-0.23146	0.01522	-0.01140	-0.26348	-0.01341	-0.00872	-0.30323	0.03194	-0.01358	-0.04843	-0.08976	-0.00224	-0.02195	-0.07511	-0.00179	-0.10677	-0.05455	-0.00414	-0.19981	-0.01156	-0.00603	-0.17593	-0.01273	-0.00598
73	-0.22452	0.05217	-0.00852	0.01927	-0.00821	0.00255	-0.12119	0.11187	-0.04390	0.04478	-0.00497	0.00441	-0.24285	0.01293	-0.01067	-0.26504	-0.01410	-0.00838	-0.28173	0.02367	-0.01243	-0.04288	-0.08790	-0.00201	-0.00904	-0.06867	-0.00167	-0.08551	-0.06459	-0.00342	-0.18680	-0.02203	-0.00532	-0.16566	-0.02438	-0.00557
74	-0.21911	0.05750	-0.01612	0.01841	-0.00762	0.00219	-0.10690	0.10700	-0.04478	0.03899	-0.00452	0.00400	-0.24220	0.00259	-0.00964	-0.26146	-0.01674	-0.00792	-0.25747	0.01598	-0.01134	-0.03696	-0.08188	-0.00191	0.00329	-0.05763	-0.00172	-0.06850	-0.07006	-0.00289	-0.17485	-0.03032	-0.00474	-0.15365	-0.03421	-0.00530
75	-0.20882	0.05846	-0.02493	0.01472	-0.00699	0.00171	-0.09236	0.10196	-0.04209	0.03408	-0.00421	0.00359	-0.23088	-0.01338	-0.00850	-0.25304	-0.01990	-0.00734	-0.23189	0.01106	-0.01037	-0.02909	-0.07263	-0.00189	0.01656	-0.04313	-0.00190	-0.05524	-0.07095	-0.00256	-0.16214	-0.03481	-0.00434	-0.14255	-0.04150	-0.00513
76	-0.19477	0.05493	-0.03340	0.01200	-0.00633	0.00120	-0.07628	0.09655	-0.03615	0.03096	-0.00402	0.00320	-0.21183	-0.03151	-0.00734	-0.23914	-0.02247	-0.00665	-0.20486	0.01022	-0.00953	-0.01883	-0.06079	-0.00189	0.03190	-0.02673	-0.00218	-0.04448	-0.06759	-0.00242	-0.14513	-0.03586	-0.00409	-0.13334	-0.04624	-0.00500
77	-0.17731	0.04765	-0.04036	0.01438	-0.00567	0.00072	-0.05760	0.09021	-0.02781	0.02961	-0.00391	0.00282	-0.18812	-0.04858	-0.00624	-0.21862	-0.02376	-0.00591	-0.17525	0.01341	-0.00877	-0.00641	-0.04700	-0.00191	0.04977	-0.01008	-0.00250	-0.03490	-0.06064	-0.00244	-0.12118	-0.03473	-0.00393	-0.12517	-0.04875	-0.00486
78	-0.15642	0.03716	-0.04512	0.01965	-0.00504	0.00029	-0.03608	0.08262	-0.01812	0.02933	-0.00385	0.00242	-0.16218	-0.06230	-0.00524	-0.19036	-0.02369	-0.00517	-0.14152	0.01958	-0.00802	0.00783	-0.03217	-0.00198	0.06985	0.00522	-0.00281	-0.02626	-0.05091	-0.00262	-0.09031	-0.03231	-0.00383	-0.11671	-0.04937	-0.00470
79	-0.13215	0.02343	-0.04747	0.02474	-0.00446	0.00012	-0.01226	0.07417	-0.00822	0.02916	-0.00383	0.00200	-0.13472	-0.07186	-0.00433	-0.15419	-0.02239	-0.00448	-0.10207	0.02703	-0.00724	0.02377	-0.01756	-0.00214	0.09138	0.01771	-0.00308	-0.01909	-0.03943	-0.00291	-0.05532	-0.02883	-0.00377	-0.10754	-0.04817	-0.00456
80	-0.10471	0.00679	-0.04752	0.02890	-0.00398	0.00047	0.01307	0.06605	0.00067	0.02823	-0.00380	0.00153	-0.10503	-0.07754	-0.00356	-0.11134	-0.01988	-0.00389	-0.05573	0.03369	-0.00638	0.04137	-0.00461	-0.00236	0.11353	0.02616	-0.00326	-0.01332	-0.02745	-0.00325	-0.02049	-0.02443	-0.00375	-0.09776	-0.04516	-0.00448
81	-0.07499	0.01153	-0.04546	0.03220	-0.00361	0.00079	0.03920	0.06032	0.00732	0.02593	-0.00373	0.00104	-0.07294	-0.07980	-0.00295	-0.06462	-0.01595	-0.00339	-0.00231	0.03740	-0.00543	0.06059	0.00532	-0.00262	0.13559	0.02970	-0.00330	-0.00815	-0.01620	-0.00357	0.01025	-0.01963	-0.00373	-0.08740	-0.04063	-0.00449
82	-0.04501	0.02947	-0.04144	0.03442	-0.00336	0.00105	0.06556	0.05999	0.01061	0.02190	-0.00357	0.00058	-0.04109	-0.07852	-0.00254	-0.01769	-0.01052	-0.00299	0.05733	0.03614	-0.00435	0.08165	0.01109	-0.00284	0.15727	0.02782	-0.00318	-0.00296	-0.00678	-0.00382	0.03452	-0.01523	-0.00364	-0.07624	-0.03527	-0.00454
83	-0.01677	0.04471	-0.03582	0.03494	-0.00318	0.00121	0.09202	0.06715	0.00959	0.01608	-0.00328	0.00045	-0.01374	-0.07323	-0.00232	0.02634	-0.00402	-0.00265	0.12158	0.02814	-0.00316	0.10469	0.01185	-0.00297	0.17846	0.02030	-0.00287	0.00267	-0.00013	-0.00399	0.05270	-0.01222	-0.00340	-0.06292	-0.03021	-0.00457
84	0.00906	0.05584	-0.02945	0.03324	-0.00301	0.00123	0.11897	0.08053	0.00355	0.00909	-0.00283	0.00081	0.00667	-0.06397	-0.00227	0.06606	0.00233	-0.00233	0.18883	0.01207	-0.00184	0.12930	0.00717	-0.00295	0.19915	0.00721	-0.00239	0.00989	0.00294	-0.00403	0.06770	-0.01165	-0.00296	-0.04554	-0.02673	-0.00443
85	0.03400	0.06327	-0.02368	0.02916	-0.00279	0.00109	0.14728	0.09683	-0.00791	0.00695	-0.00222	0.00128	0.02140	-0.05165	-0.00233	0.10262	0.00654	-0.00199	0.25815	-0.01275	-0.00041	0.15446	-0.00302	-0.00275	0.21918	-0.01099	-0.00174	0.02103	0.00171	-0.00389	0.08360	-0.01452	-0.00232	-0.02203	-0.02592	-0.00404
86	0.06024	0.06934	-0.01987	0.02324	-0.00247	0.00091	0.17769	0.11342	-0.02479	0.01581	-0.00146	0.00173	0.03405	-0.03784	-0.00243	0.13886	0.00638	-0.00157	0.32881	-0.04611	0.00110	0.17895	-0.01837	-0.00238	0.23843	-0.03352	-0.00096	0.03783	-0.00436	-0.00354	0.10443	-0.02160	-0.00153	0.00781	-0.02815	-0.00340
87	0.08921	0.07608	-0.01912	0.01735	-0.00203	0.00089	0.21018	0.12930	-0.04649	0.02742	-0.00057	0.00214	0.04833	-0.02458	-0.00245	0.17699	0.00030	-0.00101	0.39975	-0.08668	0.00269	0.20201	-0.03816	-0.00182	0.25691	-0.05927	-0.00008	0.05964	-0.01513	-0.00301	0.13260	-0.03323	-0.00062	0.04230	-0.03307	-0.00262
88	0.12095	0.08265	-0.02208	0.01574	-0.00146	0.00104	0.24404	0.14431	-0.07191	0.03944	0.00040	0.00252	0.06752	-0.01428	-0.00230	0.21614	-0.01175	-0.00029	0.46951	-0.13211	0.00431	0.22335	-0.06134	-0.00111	0.27439	-0.08681	0.00086	0.08481	-0.03004	-0.00236	0.16816	-0.04927	0.00031	0.07918	-0.04019	-0.00178
89	0.15466	0.08557	-0.02899	0.01971	-0.00073	0.00124	0.27824	0.15842	-0.09967	0.05082	0.00141	0.00286	0.09488	-0.00956	-0.00187	0.25269	-0.02845	0.00058	0.53628	-0.17942	0.00592	0.24313	-0.08670	-0.00031	0.29066	-0.11471	0.00182	0.11200	-0.04809	-0.00163	0.20910	-0.06940	0.00126	0.11641	-0.04897	-0.00091
90	0.18978	0.08218	-0.03999	0.02420	0.00014	0.00136	0.31161	0.17099	-0.12827	0.06065	0.00241	0.00316	0.13292	-0.01270	-0.00114	0.28399	-0.04843	0.00157	0.59760	-0.22544	0.00745	0.26187	-0.11304	0.00053	0.30562	-0.14165	0.00278	0.14107	-0.06802	-0.00088	0.25191	-0.09319	0.00219	0.15242	-0.05884	-0.00001
91	0.22628	0.07306	-0.05513	0.02616	0.00112	0.00139	0.34302	0.18086	-0.15632	0.06823	0.00337	0.00338	0.18193	-0.02494	-0.00012	0.31060	-0.07107	0.00262	0.65056	-0.26728	0.00880	0.28013	-0.13907	0.00136	0.31951	-0.16662	0.00368	0.17201	-0.08858	-0.00008	0.29288	-0.12004	0.00311	0.18631	-0.06937	0.00087
92	0.26491	0.06306	-0.07449	0.02558	0.00216	0.00134	0.37095	0.18688	-0.18236	0.07317	0.00423	0.00347	0.24022	-0.04643	0.00112	0.33657	-0.09650	0.00368	0.69194	-0.30243	0.00983	0.29797	-0.16326	0.00213	0.33287	-0.18899	0.00450	0.20333	-0.10853	0.00073	0.32863	-0.14861	0.00396	0.21793	-0.08052	0.00168
93	0.30598	0.05892	-0.09764	0.02453	0.00321	0.00128	0.39355	0.18802	-0.20492	0.07531	0.00491	0.00341	0.30503	-0.07618	0.00255	0.36536	-0.12438	0.00469	0.71826	-0.32870	0.01042	0.31460	-0.18398	0.00278	0.34663	-0.20854	0.00518	0.23182	-0.12670	0.00153	0.35644	-0.17670	0.00466	0.24754	-0.09237	0.00240
94	0.34879	0.06408	-0.12357	0.02628	0.00425	0.00130	0.40918	0.18312	-0.22278	0.07447	0.00535	0.00316	0.37184	-0.11185	0.00411	0.39816	-0.15367	0.00561	0.72592	-0.34431	0.01042	0.32867	-0.19997	0.00324	0.36214	-0.22533	0.00569	0.25451	-0.14246	0.00224	0.37464	-0.20183	0.00516	0.27638	-0.10519	0.00302
95	0.39182	0.07411	-0.15090	0.03166	0.00521	0.00148	0.41682	0.17133	-0.23513	0.07041	0.00547	0.00270	0.43568	-0.15047	0.00568	0.43353	-0.18276	0.00640	0.71241	-0.34806	0.00971	0.33865	-0.21069	0.00344	0.38056	-0.23950	0.00597	0.27055	-0.15595	0.00285	0.38192	-0.22144	0.00538	0.30626	-0.11945	0.00356
96	0.43329	0.08289	-0.17829	0.03840	0.00606	0.00174	0.41638	0.15275	-0.24172	0.06295	0.00521	0.00205	0.49272	-0.18933	0.00713	0.46854	-0.20997	0.00699	0.67723	-0.33968	0.00822	0.34327	-0.21641	0.00332	0.40246	-0.25109	0.00595	0.28131	-0.16781	0.00331	0.37761	-0.23359	0.00525	0.33860	-0.13558	0.00405
97	0.47126	0.08663	-0.20447	0.04409	0.00672	0.00197	0.40856	0.12924	-0.24270	0.05236	0.00455	0.00134	0.53978	-0.22592	0.00830	0.50013	-0.23373	0.00735	0.62224	-0.31975	0.00602	0.34202	-0.21780	0.00284	0.42715	-0.25977	0.00560	0.28932	-0.17873	0.00358	0.36205	-0.23744	0.00469	0.37389	-0.15376	0.00451
98	0.50343	0.08286	-0.22814	0.04681	0.00712	0.00207	0.39438	0.10519	-0.23828	0.03973	0.00346	0.00105	0.57291	-0.25745	0.00901	0.52566	-0.25280	0.00745	0.55125	-0.28959	0.00328	0.33569	-0.21531	0.00193	0.45202	-0.26460	0.00486	0.29717	-0.18896	0.00357	0.33577	-0.23292	0.00365	0.41173	-0.17415	0.00491
99	0.52689	0.06929	-0.24799	0.04477	0.00717	0.00195	0.37434	0.08841	-0.22843	0.02799	0.00199	0.00152	0.58657	-0.28068	0.00909	0.54319	-0.26633	0.00723	0.46884	-0.25096	0.00028	0.32517	-0.20898	0.00061	0.47235	-0.26397	0.00371	0.30673	-0.19818	0.00318	0.29859	-0.22006	0.00218	0.45090	-0.19695	0.00519
100	0.53791	0.04430	-0.26256	0.03673	0.00677	0.00161	0.34794	0.08806	-0.21282	0.02433	0.00020	0.00213	0.57424	-0.29237	0.00843	0.55094	-0.27378	0.00668	0.38061	-0.20645	-0.00268	0.30967	-0.19826	-0.00108	0.48187	-0.25582	0.00215	0.31785	-0.20513	0.00230	0.24973	-0.19843	0.00032	0.48856	-0.22153	0.00521
101	0.53193	0.01424	-0.26991	0.02282	0.00582	0.00108	0.31396	0.10323	-0.19113	0.03199	-0.00181	0.00250	0.53024	-0.28995	0.00693	0.54693	-0.27470	0.00578	0.29318	-0.15976	-0.00530	0.28594	-0.18217	-0.00302	0.47492	-0.23866	0.00027	0.32575	-0.20683	0.00083	0.19002	-0.16823	-0.00181	0.51861	-0.24507	0.00476
