	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2015_11_17_PC026_BAREFOOT_WALK0002_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0002_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0002_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0003_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0006_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0006_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0006_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0007_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_1.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_2.c3d	2015_11_17_PC026_BAREFOOT_WALK0008_2.c3d
40	0.12401	0.03718	-0.01571	0.03715	0.04315	0.01355	0.13192	0.06093	0.05136	0.04236	0.07457	0.03085	0.08660	-0.00925	0.05009	0.16097	-0.05567	0.02754	0.13721	0.03002	0.07330	0.07838	0.01928	0.05101	0.21698	0.07862	0.10011	0.06857	0.01645	0.03819	0.15847	0.11243	0.11027	0.12447	0.01778	0.05184
41	0.12074	0.03824	-0.02036	0.04011	0.04333	0.01293	0.12399	0.06547	0.04901	0.03930	0.07108	0.03019	0.08233	-0.01195	0.04946	0.15882	-0.06401	0.02848	0.13571	0.02971	0.07079	0.06249	0.01689	0.04524	0.21690	0.07646	0.10105	0.05964	0.01778	0.03698	0.14522	0.10421	0.10135	0.12107	0.01488	0.05205
42	0.11738	0.03932	-0.02578	0.04326	0.04305	0.01199	0.11499	0.06868	0.04588	0.03514	0.06686	0.02787	0.07842	-0.01520	0.04875	0.15704	-0.07336	0.02927	0.13358	0.02910	0.06798	0.04708	0.01714	0.04179	0.21157	0.06720	0.09589	0.04974	0.01872	0.03583	0.13297	0.09726	0.09278	0.11669	0.01120	0.05112
43	0.11371	0.04029	-0.03161	0.04614	0.04256	0.01048	0.10960	0.06985	0.04375	0.03087	0.06456	0.02567	0.07471	-0.01905	0.04808	0.15518	-0.08274	0.03048	0.13072	0.02823	0.06502	0.04438	0.02056	0.04344	0.20848	0.06031	0.09425	0.04014	0.01937	0.03487	0.12425	0.09027	0.08523	0.11124	0.00694	0.04912
44	0.10899	0.03998	-0.03847	0.04982	0.04186	0.00880	0.10282	0.07792	0.04106	0.03056	0.06202	0.02947	0.07108	-0.02356	0.04757	0.15077	-0.09405	0.03172	0.12714	0.02713	0.06207	0.02402	0.01324	0.03255	0.21247	0.05975	0.10044	0.03084	0.01980	0.03419	0.11960	0.08541	0.08085	0.10514	0.00219	0.04630
45	0.10414	0.03961	-0.04762	0.05644	0.04117	0.00719	0.09745	0.08152	0.03798	0.02798	0.06009	0.02885	0.06745	-0.02871	0.04728	0.14614	-0.11108	0.03325	0.12300	0.02584	0.05927	0.01449	0.01336	0.03108	0.21166	0.04858	0.09878	0.02221	0.02006	0.03385	0.11588	0.08207	0.07748	0.09883	-0.00305	0.04299
46	0.09937	0.03958	-0.05723	0.06307	0.04062	0.00614	0.09427	0.08648	0.03497	0.03020	0.05942	0.03071	0.06378	-0.03433	0.04722	0.14199	-0.12856	0.03509	0.11856	0.02435	0.05672	0.00361	0.00857	0.02621	0.21243	0.03568	0.09790	0.01451	0.02011	0.03387	0.12222	0.08614	0.08242	0.09234	-0.00881	0.03956
47	0.09340	0.03801	-0.06815	0.07140	0.03944	0.00692	0.09254	0.09478	0.03181	0.03478	0.06013	0.03791	0.06009	-0.04016	0.04737	0.13481	-0.14930	0.03459	0.11409	0.02263	0.05449	-0.01131	-0.00386	0.01529	0.21851	0.03081	0.10607	0.00801	0.01987	0.03425	0.13339	0.08960	0.09058	0.08529	-0.01498	0.03636
48	0.08594	0.03466	-0.08177	0.08421	0.03768	0.00876	0.08939	0.09614	0.02694	0.04010	0.05942	0.04074	0.05644	-0.04595	0.04772	0.12412	-0.17797	0.03161	0.10987	0.02065	0.05261	-0.01967	-0.01412	0.00849	0.20723	0.01491	0.10177	0.00284	0.01920	0.03485	0.14666	0.09405	0.09941	0.07726	-0.02141	0.03370
49	0.08053	0.03573	-0.09415	0.09501	0.03845	0.00872	0.08373	0.09665	0.01966	0.04730	0.05672	0.04422	0.05272	-0.05152	0.04834	0.12083	-0.20301	0.03514	0.10621	0.01837	0.05112	-0.03248	-0.02945	-0.00208	0.18403	-0.00520	0.08914	-0.00102	0.01801	0.03549	0.16192	0.09657	0.10993	0.06803	-0.02792	0.03187
50	0.07246	0.03388	-0.10695	0.10693	0.03861	0.00959	0.07919	0.09815	0.01092	0.05442	0.05442	0.04832	0.04865	-0.05686	0.04941	0.11124	-0.22974	0.03536	0.10325	0.01577	0.05003	-0.04212	-0.05148	-0.01098	0.16195	-0.02016	0.07844	-0.00381	0.01627	0.03595	0.17668	0.09418	0.11864	0.05747	-0.03426	0.03107
51	0.06011	0.02647	-0.11984	0.11947	0.03688	0.01246	0.07450	0.09892	0.00039	0.06240	0.05108	0.05235	0.04394	-0.06214	0.05114	0.09066	-0.25720	0.02815	0.10087	0.01280	0.04931	-0.04748	-0.07236	-0.01827	0.13422	-0.04283	0.06092	-0.00593	0.01411	0.03603	0.19083	0.09024	0.12741	0.04572	-0.04017	0.03134
52	0.04925	0.02345	-0.12774	0.12389	0.03715	0.01481	0.06838	0.10095	-0.00363	0.06415	0.04869	0.05925	0.03834	-0.06756	0.05371	0.07617	-0.27022	0.02518	0.09873	0.00944	0.04892	-0.04734	-0.08099	-0.01888	0.08739	-0.04580	0.03376	-0.00774	0.01179	0.03562	0.21085	0.08741	0.14401	0.03324	-0.04544	0.03257
53	0.03675	0.01893	-0.13379	0.12575	0.03727	0.01856	0.06035	0.10306	0.00101	0.05622	0.04700	0.06264	0.03192	-0.07317	0.05707	0.05763	-0.27837	0.02027	0.09646	0.00562	0.04878	-0.03777	-0.07466	-0.00678	0.03140	-0.01717	0.00638	-0.00943	0.00969	0.03475	0.22112	0.08157	0.15189	0.02070	-0.04984	0.03447
54	0.02355	0.01403	-0.13767	0.12495	0.03766	0.02278	0.05889	0.09855	0.00324	0.05029	0.04785	0.05814	0.02513	-0.07867	0.06094	0.03672	-0.28119	0.01542	0.09373	0.00127	0.04878	-0.02069	-0.06157	0.01117	0.01677	-0.01052	-0.00035	-0.01116	0.00833	0.03356	0.21579	0.07870	0.14608	0.00881	-0.05315	0.03661
55	0.01376	0.01390	-0.13618	0.11659	0.04070	0.02309	0.06121	0.09211	0.00511	0.04819	0.04995	0.05357	0.01860	-0.08355	0.06482	0.02458	-0.26980	0.01881	0.09026	-0.00363	0.04876	-0.00534	-0.04313	0.02367	0.02500	-0.02006	0.00379	-0.01293	0.00827	0.03225	0.20905	0.08410	0.14128	-0.00192	-0.05517	0.03846
56	0.00740	0.01642	-0.12910	0.10099	0.04560	0.02011	0.05883	0.07628	0.01097	0.03813	0.05157	0.04131	0.01266	-0.08703	0.06804	0.02055	-0.24432	0.02920	0.08577	-0.00902	0.04851	0.02045	0.00082	0.05941	0.02360	-0.02266	0.00368	-0.01465	0.01009	0.03111	0.17897	0.07564	0.11515	-0.01100	-0.05596	0.03956
57	0.00110	0.01698	-0.11735	0.08032	0.04741	0.01975	0.05083	0.06757	0.00948	0.03214	0.04572	0.03502	0.00724	-0.08804	0.06987	0.01417	-0.20820	0.03277	0.08002	-0.01470	0.04782	0.01392	0.01475	0.04779	0.02154	-0.02441	0.00343	-0.01584	0.01376	0.03024	0.15449	0.05798	0.09929	-0.01809	-0.05580	0.03959
58	-0.00398	0.01693	-0.10164	0.05634	0.04749	0.01934	0.03280	0.05401	-0.00042	0.02568	0.02797	0.02832	0.00193	-0.08568	0.06970	0.00920	-0.16424	0.03442	0.07273	-0.02033	0.04651	-0.01630	-0.00779	-0.00392	0.02044	-0.02640	0.00379	-0.01675	0.01931	0.03004	0.10389	0.03310	0.06345	-0.02307	-0.05502	0.03836
59	-0.00377	0.02205	-0.08332	0.03165	0.05161	0.01577	0.02254	0.03717	-0.00461	0.02202	0.02248	0.01911	-0.00378	-0.07986	0.06727	0.01829	-0.11656	0.05182	0.06375	-0.02546	0.04440	-0.01061	-0.00316	0.00134	0.01792	-0.02705	0.00364	-0.01595	0.02419	0.02882	0.05757	0.00841	0.03422	-0.02581	-0.05353	0.03573
60	-0.00614	0.02288	-0.06723	0.01401	0.05073	0.01664	0.01164	0.02929	-0.00861	0.02633	0.01968	0.01736	-0.01023	-0.07149	0.06261	0.01851	-0.07861	0.05786	0.05362	-0.02969	0.04180	-0.01230	0.00044	0.00200	0.01455	-0.02685	0.00322	-0.01967	0.03350	0.03119	0.02202	-0.02046	0.02021	-0.02670	-0.05158	0.03170
61	-0.00872	0.02135	-0.05451	0.00716	0.04631	0.01754	0.00351	0.02416	-0.01502	0.02779	0.01294	0.01558	-0.01732	-0.06205	0.05583	0.01559	-0.05366	0.05702	0.04212	-0.03234	0.03802	-0.01987	0.00350	0.00002	0.01050	-0.02589	0.00260	-0.00656	0.02358	0.01781	-0.00863	-0.04397	0.00622	-0.02442	-0.04782	0.02606
62	-0.00762	0.02804	-0.04242	0.01302	0.04551	0.02485	-0.00399	0.02908	-0.02022	0.02748	0.00644	0.01568	-0.02439	-0.05281	0.04726	0.02475	-0.02782	0.06945	0.03141	-0.03329	0.03436	-0.02910	0.00810	-0.00021	0.00566	-0.02404	0.00177	0.01062	0.00544	-0.00150	-0.03853	-0.05730	-0.00220	-0.02321	-0.04664	0.01983
63	-0.00337	0.03274	-0.02249	0.03218	0.04520	0.03805	-0.01013	0.02669	-0.01412	0.02564	0.00702	0.01438	-0.03041	-0.04415	0.03774	0.03303	0.01449	0.08642	0.02426	-0.03279	0.03267	-0.04007	0.01311	-0.00131	0.00009	-0.02132	0.00089	-0.00077	0.01247	0.00143	-0.03417	-0.04207	0.00142	-0.01273	-0.03780	0.01142
64	-0.00174	0.02878	-0.01174	0.02353	0.02796	0.02620	-0.01546	0.02057	-0.00616	0.02066	0.00372	0.00709	-0.03491	-0.03556	0.02849	0.01307	0.01150	0.05390	0.00201	-0.02689	0.01536	-0.05056	0.01908	-0.00219	-0.00622	-0.01769	0.00008	-0.00705	0.01288	-0.00006	-0.01546	-0.01819	0.00543	0.01661	-0.01115	0.00151
65	-0.01095	0.02888	-0.01957	0.01035	0.00698	0.01151	-0.02499	0.02006	-0.00282	0.02108	0.00019	0.00270	-0.03572	-0.02797	0.02018	-0.01790	-0.02274	-0.00095	-0.01494	-0.02305	0.00061	-0.05973	0.02559	-0.00303	-0.01328	-0.01308	-0.00056	-0.01215	0.01327	-0.00044	-0.02487	-0.01683	0.00438	0.02077	-0.00801	0.00169
66	-0.01204	0.03125	-0.01084	0.00774	0.00505	0.00829	-0.02778	0.02288	-0.00022	0.02266	0.00040	0.00335	-0.03921	-0.01747	0.01450	-0.01901	-0.01273	-0.00096	-0.01053	-0.02575	0.00361	-0.06699	0.03212	-0.00371	-0.02100	-0.00739	-0.00100	-0.01321	0.01228	-0.00098	-0.02719	-0.01238	0.00410	0.02211	-0.00233	0.00162
67	-0.00610	0.02433	-0.00404	0.01281	0.00425	0.00319	-0.02984	0.02537	0.00252	0.02409	0.00006	0.00337	-0.02233	-0.01873	0.00747	-0.01784	0.00182	0.00420	-0.00905	-0.02645	0.00378	-0.07200	0.03813	-0.00415	-0.02907	-0.00061	-0.00126	-0.01081	0.01070	-0.00133	-0.02828	-0.00918	0.00326	0.02187	0.00480	0.00108
68	0.00088	0.02058	-0.00250	0.02119	0.00125	0.00072	-0.03041	0.02776	0.00538	0.02532	-0.00040	0.00304	0.00286	-0.02694	0.00186	-0.02062	0.00862	0.00145	-0.00850	-0.02593	0.00326	-0.07451	0.04317	-0.00434	-0.03702	0.00709	-0.00141	-0.00606	0.00897	-0.00152	-0.02594	-0.00640	0.00202	0.02039	0.01082	0.00046
69	0.00040	0.01987	0.00327	0.02117	0.00132	0.00166	-0.02946	0.03009	0.00808	0.02644	-0.00074	0.00275	0.00219	-0.02118	0.00283	-0.02030	0.01544	0.00159	-0.00774	-0.02461	0.00314	-0.07425	0.04690	-0.00428	-0.04417	0.01530	-0.00150	-0.00027	0.00765	-0.00154	-0.02085	-0.00486	0.00047	0.01932	0.01555	-0.00046
70	0.00175	0.01882	0.00730	0.01981	0.00077	0.00193	-0.02746	0.03181	0.01054	0.02716	-0.00111	0.00236	0.00486	-0.01556	0.00245	-0.01843	0.01943	0.00118	-0.00753	-0.02221	0.00256	-0.07096	0.04896	-0.00402	-0.04985	0.02334	-0.00159	0.00556	0.00711	-0.00142	-0.01452	-0.00448	-0.00108	0.01881	0.01802	-0.00133
71	0.00331	0.01707	0.01003	0.01639	0.00015	0.00201	-0.02473	0.03252	0.01280	0.02709	-0.00138	0.00207	0.00606	-0.00881	0.00209	-0.01497	0.02102	0.00029	-0.00718	-0.01902	0.00196	-0.06461	0.04898	-0.00359	-0.05352	0.03043	-0.00170	0.01079	0.00735	-0.00119	-0.00915	-0.00375	-0.00235	0.01884	0.01787	-0.00192
72	0.00533	0.01426	0.01140	0.01213	-0.00036	0.00178	-0.02185	0.03180	0.01501	0.02562	-0.00152	0.00187	0.00710	-0.00223	0.00148	-0.00974	0.02102	-0.00047	-0.00684	-0.01507	0.00138	-0.05560	0.04668	-0.00305	-0.05493	0.03584	-0.00186	0.01508	0.00789	-0.00087	-0.00695	-0.00026	-0.00318	0.01861	0.01540	-0.00208
73	0.00725	0.01002	0.01172	0.00784	-0.00080	0.00134	-0.01935	0.02978	0.01723	0.02258	-0.00154	0.00174	0.00786	0.00391	0.00069	-0.00306	0.01958	-0.00119	-0.00683	-0.01040	0.00087	-0.04485	0.04199	-0.00244	-0.05429	0.03915	-0.00208	0.01825	0.00790	-0.00048	-0.00905	0.00752	-0.00357	0.01695	0.01168	-0.00191
74	0.00850	0.00409	0.01144	0.00500	-0.00114	0.00087	-0.01757	0.02727	0.01912	0.01901	-0.00145	0.00167	0.00812	0.00932	-0.00013	0.00460	0.01715	-0.00172	-0.00750	-0.00517	0.00045	-0.03348	0.03498	-0.00177	-0.05216	0.04028	-0.00236	0.02007	0.00660	-0.00002	-0.01478	0.01892	-0.00358	0.01276	0.00786	-0.00156
75	0.00873	0.00342	0.01074	0.00552	-0.00134	0.00062	-0.01656	0.02519	0.02012	0.01730	-0.00130	0.00166	0.00778	0.01368	-0.00084	0.01253	0.01417	-0.00203	-0.00896	0.00030	0.00008	-0.02253	0.02586	-0.00107	-0.04942	0.03944	-0.00267	0.02000	0.00363	0.00047	-0.02190	0.03136	-0.00331	0.00589	0.00436	-0.00114
76	0.00789	0.01130	0.00952	0.00814	-0.00138	0.00073	-0.01624	0.02371	0.01970	0.01895	-0.00111	0.00174	0.00666	0.01682	-0.00132	0.01975	0.01099	-0.00214	-0.01094	0.00557	-0.00030	-0.01276	0.01505	-0.00036	-0.04699	0.03703	-0.00296	0.01735	-0.00094	0.00095	-0.02784	0.04180	-0.00289	-0.00276	0.00075	-0.00068
77	0.00601	0.01846	0.00765	0.01127	-0.00131	0.00100	-0.01652	0.02246	0.01763	0.02259	-0.00093	0.00190	0.00448	0.01881	-0.00159	0.02519	0.00786	-0.00214	-0.01295	0.01016	-0.00073	-0.00465	0.00313	0.00033	-0.04565	0.03352	-0.00318	0.01180	-0.00675	0.00138	-0.03115	0.04811	-0.00245	-0.01164	-0.00373	-0.00020
78	0.00297	0.02386	0.00508	0.01439	-0.00118	0.00129	-0.01753	0.02148	0.01407	0.02638	-0.00079	0.00210	0.00085	0.01958	-0.00176	0.02782	0.00485	-0.00206	-0.01459	0.01376	-0.00124	0.00158	-0.00923	0.00098	-0.04603	0.02940	-0.00331	0.00356	-0.01319	0.00172	-0.03216	0.04960	-0.00210	-0.01976	-0.00919	0.00030
79	-0.00163	0.02704	0.00203	0.01685	-0.00102	0.00156	-0.01954	0.02139	0.00954	0.02952	-0.00072	0.00231	-0.00449	0.01884	-0.00188	0.02673	0.00212	-0.00195	-0.01582	0.01619	-0.00183	0.00599	-0.02130	0.00155	-0.04845	0.02519	-0.00332	-0.00690	-0.01942	0.00190	-0.03252	0.04704	-0.00190	-0.02713	-0.01487	0.00078
80	-0.00830	0.02802	-0.00105	0.01807	-0.00085	0.00180	-0.02287	0.02278	0.00486	0.03187	-0.00073	0.00249	-0.01190	0.01651	-0.00197	0.02135	-0.00007	-0.00181	-0.01687	0.01747	-0.00247	0.00867	-0.03224	0.00200	-0.05295	0.02137	-0.00322	-0.01912	-0.02449	0.00189	-0.03408	0.04220	-0.00186	-0.03435	-0.01959	0.00122
81	-0.01737	0.02714	-0.00352	0.01794	-0.00069	0.00197	-0.02764	0.02554	0.00087	0.03337	-0.00081	0.00261	-0.02210	0.01326	-0.00203	0.01182	-0.00139	-0.00161	-0.01815	0.01785	-0.00309	0.00963	-0.04099	0.00230	-0.05931	0.01833	-0.00304	-0.03274	-0.02767	0.00169	-0.03764	0.03684	-0.00192	-0.04184	-0.02243	0.00158
82	-0.02881	0.02507	-0.00463	0.01696	-0.00054	0.00207	-0.03365	0.02902	-0.00177	0.03383	-0.00094	0.00266	-0.03584	0.01055	-0.00207	-0.00098	-0.00150	-0.00136	-0.02011	0.01782	-0.00361	0.00887	-0.04650	0.00240	-0.06698	0.01638	-0.00284	-0.04704	-0.02861	0.00136	-0.04297	0.03204	-0.00204	-0.04961	-0.02294	0.00181
83	-0.04204	0.02278	-0.00384	0.01578	-0.00043	0.00206	-0.04045	0.03248	-0.00264	0.03309	-0.00109	0.00262	-0.05297	0.00978	-0.00210	-0.01585	-0.00016	-0.00107	-0.02310	0.01801	-0.00393	0.00652	-0.04796	0.00230	-0.07523	0.01576	-0.00264	-0.06097	-0.02728	0.00096	-0.04946	0.02827	-0.00216	-0.05729	-0.02113	0.00188
84	-0.05592	0.02142	-0.00114	0.01470	-0.00038	0.00196	-0.04752	0.03532	-0.00145	0.03119	-0.00124	0.00245	-0.07174	0.01130	-0.00211	-0.03155	0.00264	-0.00078	-0.02721	0.01908	-0.00400	0.00297	-0.04502	0.00200	-0.08323	0.01668	-0.00250	-0.07331	-0.02380	0.00057	-0.05680	0.02581	-0.00228	-0.06447	-0.01735	0.00175
85	-0.06896	0.02141	0.00290	0.01345	-0.00039	0.00176	-0.05430	0.03717	0.00191	0.02834	-0.00139	0.00217	-0.08932	0.01432	-0.00209	-0.04664	0.00631	-0.00051	-0.03224	0.02157	-0.00381	-0.00113	-0.03784	0.00150	-0.09008	0.01921	-0.00244	-0.08281	-0.01838	0.00022	-0.06524	0.02501	-0.00241	-0.07092	-0.01192	0.00142
86	-0.07977	0.02211	0.00754	0.01159	-0.00047	0.00145	-0.06029	0.03809	0.00739	0.02492	-0.00155	0.00180	-0.10331	0.01778	-0.00200	-0.05945	0.00988	-0.00031	-0.03770	0.02571	-0.00339	-0.00491	-0.02706	0.00084	-0.09504	0.02328	-0.00247	-0.08845	-0.01132	-0.00014	-0.07535	0.02633	-0.00257	-0.07654	-0.00505	0.00090
87	-0.08748	0.02269	0.01222	0.00898	-0.00061	0.00109	-0.06512	0.03870	0.01473	0.02140	-0.00174	0.00138	-0.11265	0.02103	-0.00184	-0.06858	0.01255	-0.00017	-0.04308	0.03147	-0.00284	-0.00743	-0.01373	0.00005	-0.09762	0.02865	-0.00258	-0.08994	-0.00288	-0.00056	-0.08755	0.03016	-0.00278	-0.08122	0.00308	0.00020
88	-0.09188	0.02273	0.01673	0.00625	-0.00081	0.00077	-0.06862	0.04008	0.02350	0.01815	-0.00200	0.00101	-0.11735	0.02382	-0.00165	-0.07367	0.01434	-0.00013	-0.04789	0.03856	-0.00228	-0.00790	0.00083	-0.00079	-0.09767	0.03488	-0.00274	-0.08810	0.00678	-0.00109	-0.10156	0.03644	-0.00309	-0.08462	0.01204	-0.00065
89	-0.09335	0.02199	0.02110	0.00491	-0.00110	0.00077	-0.07076	0.04296	0.03308	0.01527	-0.00232	0.00083	-0.11801	0.02594	-0.00147	-0.07580	0.01612	-0.00021	-0.05166	0.04644	-0.00184	-0.00614	0.01543	-0.00164	-0.09530	0.04140	-0.00291	-0.08468	0.01755	-0.00174	-0.11601	0.04458	-0.00349	-0.08624	0.02124	-0.00162
90	-0.09256	0.02025	0.02534	0.00587	-0.00149	0.00112	-0.07152	0.04685	0.04279	0.01264	-0.00270	0.00086	-0.11532	0.02711	-0.00134	-0.07657	0.01879	-0.00045	-0.05396	0.05445	-0.00161	-0.00266	0.02919	-0.00242	-0.09072	0.04752	-0.00303	-0.08167	0.02932	-0.00251	-0.12859	0.05349	-0.00394	-0.08578	0.03012	-0.00267
91	-0.09027	0.01715	0.02946	0.00809	-0.00198	0.00157	-0.07082	0.05026	0.05194	0.01010	-0.00310	0.00098	-0.10974	0.02713	-0.00132	-0.07741	0.02279	-0.00085	-0.05435	0.06183	-0.00162	0.00155	0.04150	-0.00308	-0.08403	0.05253	-0.00305	-0.08069	0.04189	-0.00339	-0.13656	0.06194	-0.00436	-0.08365	0.03846	-0.00378
92	-0.08720	0.01230	0.03358	0.01132	-0.00260	0.00201	-0.06847	0.05183	0.05980	0.00794	-0.00345	0.00113	-0.10133	0.02631	-0.00146	-0.07880	0.02781	-0.00142	-0.05242	0.06780	-0.00183	0.00547	0.05181	-0.00355	-0.07529	0.05586	-0.00291	-0.08249	0.05467	-0.00430	-0.13760	0.06888	-0.00467	-0.08148	0.04662	-0.00491
93	-0.08427	0.00571	0.03817	0.01523	-0.00334	0.00234	-0.06422	0.05100	0.06566	0.00718	-0.00367	0.00131	-0.09085	0.02592	-0.00183	-0.08053	0.03337	-0.00215	-0.04767	0.07161	-0.00212	0.00820	0.05955	-0.00377	-0.06453	0.05716	-0.00258	-0.08670	0.06657	-0.00513	-0.13041	0.07343	-0.00474	-0.08143	0.05522	-0.00604
94	-0.08221	0.00242	0.04362	0.01869	-0.00417	0.00250	-0.05761	0.04818	0.06886	0.00842	-0.00364	0.00152	-0.07986	0.02757	-0.00247	-0.08208	0.03915	-0.00300	-0.03952	0.07257	-0.00235	0.00949	0.06422	-0.00367	-0.05168	0.05633	-0.00202	-0.09164	0.07620	-0.00570	-0.11472	0.07499	-0.00446	-0.08470	0.06414	-0.00704
95	-0.08113	0.01062	0.04983	0.02054	-0.00500	0.00243	-0.04789	0.04458	0.06887	0.01058	-0.00326	0.00173	-0.06967	0.03204	-0.00332	-0.08306	0.04515	-0.00390	-0.02731	0.07028	-0.00235	0.01005	0.06536	-0.00318	-0.03660	0.05344	-0.00120	-0.09461	0.08221	-0.00583	-0.09101	0.07308	-0.00373	-0.09065	0.07231	-0.00779
96	-0.08027	0.01842	0.05616	0.01998	-0.00571	0.00209	-0.03393	0.04160	0.06532	0.01237	-0.00243	0.00186	-0.06052	0.03896	-0.00426	-0.08331	0.05145	-0.00477	-0.01035	0.06462	-0.00200	0.01174	0.06270	-0.00226	-0.01906	0.04871	-0.00014	-0.09216	0.08336	-0.00532	-0.05982	0.06720	-0.00244	-0.09698	0.07807	-0.00811
97	-0.07800	0.02472	0.06151	0.01660	-0.00616	0.00149	-0.01424	0.03970	0.05796	0.01298	-0.00113	0.00186	-0.05136	0.04710	-0.00512	-0.08242	0.05776	-0.00550	0.01181	0.05585	-0.00129	0.01734	0.05617	-0.00089	0.00106	0.04240	0.00110	-0.08017	0.07853	-0.00403	-0.02122	0.05683	-0.00056	-0.10021	0.07967	-0.00786
98	-0.07195	0.02882	0.06463	0.01056	-0.00622	0.00065	0.01256	0.03794	0.04681	0.01208	0.00059	0.00171	-0.04011	0.05476	-0.00571	-0.07949	0.06335	-0.00600	0.03898	0.04457	-0.00034	0.02983	0.04599	0.00086	0.02353	0.03484	0.00242	-0.05444	0.06701	-0.00184	0.02492	0.04164	0.00184	-0.09625	0.07577	-0.00694
99	-0.05947	0.03092	0.06430	0.00389	-0.00579	0.00043	0.04680	0.03519	0.03234	0.01026	0.00256	0.00162	-0.02407	0.05987	-0.00584	-0.07314	0.06713	-0.00619	0.06949	0.03165	0.00063	0.05141	0.03275	0.00287	0.04751	0.02643	0.00365	-0.01207	0.04897	0.00118	0.07766	0.02189	0.00446	-0.08119	0.06591	-0.00534
100	-0.03832	0.03294	0.05968	0.00881	-0.00484	0.00153	0.08693	0.03249	0.01555	0.01001	0.00450	0.00193	-0.00073	0.06029	-0.00537	-0.06211	0.06816	-0.00603	0.10059	0.01819	0.00144	0.08224	0.01750	0.00490	0.07127	0.01763	0.00461	0.04699	0.02570	0.00473	0.13355	-0.00127	0.00680	-0.05213	0.05057	-0.00312
101	-0.00756	0.03840	0.05044	0.01774	-0.00340	0.00262	0.12935	0.03475	-0.00203	0.01372	0.00609	0.00260	0.03118	0.05441	-0.00421	-0.04560	0.06586	-0.00551	0.12930	0.00535	0.00206	0.11954	0.00173	0.00662	0.09272	0.00895	0.00518	0.11863	-0.00048	0.00822	0.18659	-0.02573	0.00836	-0.00824	0.03106	-0.00047
