	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d
7	0.00804	1.85313	3.16802	1.68644	4.87020	0.83015	3.42944	1.83011	2.73280	2.51885	-1.11309	0.80868	2.14973	1.04170	1.18505	0.67066	4.02168	3.23208	0.88978	2.55257	4.69886	4.61751	4.08496	4.66574	1.83063	2.49383	1.22413	0.66226	-0.04215	0.43535	-1.45312	-1.68957	-1.17315	-0.75367	0.57757	-3.97396	5.45924	4.41081	2.05394	4.50229	3.82115	5.02323	4.54950	1.98731	3.99941	5.10580	3.44498	2.24255	-1.83629	1.35925	-1.22744	-1.55318	-2.74605	-1.87321	-0.28425	1.50218	2.98676	3.48679	6.45661	5.29587	3.26867	1.24001	2.21605	2.54529	0.09953	-1.68767	1.61486	1.27789	1.89193	4.71880	5.20817	1.59564	5.09759	4.04146	4.19547	2.72768	4.63654	2.42171	3.34542	-0.76273	-0.29843	-1.40877	-2.38990	-2.60418	2.90650	5.95352	3.97955	0.06903	4.50454	5.74813	4.06861	5.72813	6.85492	7.47490	4.99696	1.75569	8.39132	5.19473	6.51343	-0.12519	-0.07698	-0.16591	-0.48369	-0.92775	-1.83914	2.50213	0.87808	1.68920	4.76504	4.53938	4.32883	1.94309	5.63690	3.02000	3.81093	-1.46141	-1.61490
8	0.02683	1.92869	3.58646	1.67105	5.05413	0.85445	3.73965	1.96220	3.13342	2.58757	-0.70617	0.80634	1.92363	0.92327	1.00981	0.55093	4.21052	3.65228	1.26648	2.72033	4.52980	4.69760	4.13067	4.74439	1.97311	2.63286	1.27015	0.96617	0.14746	0.77394	-1.24115	-1.32617	-0.83342	-0.94696	0.58953	-4.34440	5.94604	4.73026	2.11485	4.98488	3.92250	5.01387	4.73075	2.11489	4.26200	5.39300	3.73534	2.62525	-1.45671	1.62658	-0.69739	-1.14831	-2.56979	-1.36710	-0.18288	1.72713	3.23969	4.21605	6.48481	5.69763	3.66541	1.36798	2.45024	2.88778	0.22606	-0.93162	1.62628	1.34729	2.12835	5.26206	5.69595	2.16408	5.30956	4.32912	4.41295	3.12042	4.92066	3.02028	3.88561	-0.10004	0.27303	-1.40186	-2.49067	-2.67053	3.20551	6.30530	4.33509	0.42473	4.57723	5.83031	4.46304	6.12321	7.10958	8.22861	5.43446	2.35226	8.79564	5.42238	7.26618	0.00256	0.18386	0.34986	-0.02327	-0.80375	-1.65774	3.49163	1.55054	2.23967	5.25685	4.65550	4.33225	2.19276	6.17513	3.59133	4.39719	-0.89378	-1.22526
9	0.07197	2.00934	3.95961	1.66202	5.19400	0.81566	4.08706	2.07692	3.48026	2.64735	-0.36303	0.75603	1.71749	0.81740	0.87342	0.50440	4.37622	4.05050	1.62287	2.86734	4.43036	4.78209	4.31008	4.90067	2.15180	2.82122	1.34484	1.23535	0.29309	1.07513	-1.05368	-0.94425	-0.51339	-1.08427	0.66528	-4.63786	6.32662	5.02248	2.14747	5.39699	4.09791	4.97817	4.98879	2.31616	4.55270	5.70572	3.95952	2.97564	-1.18683	1.84145	-0.33411	-0.73790	-2.20621	-0.87659	-0.04506	1.98852	3.41272	4.80113	6.31843	6.01640	4.09281	1.55384	2.68102	3.17114	0.30032	-0.25990	1.65775	1.46788	2.38152	5.79581	6.12255	2.77041	5.57328	4.57974	4.67690	3.59301	5.22465	3.63314	4.34466	0.39604	0.69610	-1.36353	-2.50649	-2.69277	3.53829	6.57179	4.68352	0.75907	4.62597	5.74271	4.74173	6.29807	7.00098	8.88102	5.89719	3.01409	9.02036	5.60842	7.93607	-0.05574	0.25850	0.67907	0.18720	-0.64954	-1.45229	4.24364	2.27521	2.75729	5.76717	4.81617	4.25812	2.49441	6.76080	4.14048	4.95553	-0.32749	-0.82923
10	0.15827	2.09006	4.27927	1.65878	5.23384	0.74290	4.45066	2.17120	3.76437	2.70428	-0.14548	0.67974	1.55012	0.73536	0.79657	0.54542	4.51544	4.39841	1.93032	2.98711	4.40568	4.82253	4.57621	5.05942	2.35028	3.04954	1.45074	1.46026	0.38728	1.32245	-0.95078	-0.63223	-0.26368	-1.16957	0.80770	-4.84236	6.60505	5.27099	2.15354	5.55753	4.27806	4.89832	5.29605	2.57762	4.85509	6.02046	4.09175	3.29581	-1.02839	1.99543	-0.20406	-0.42461	-1.74359	-0.51358	0.10917	2.26618	3.51788	5.19079	6.03577	6.14073	4.52111	1.77269	2.90481	3.39849	0.31574	0.15265	1.71498	1.64445	2.65614	6.26398	6.46240	3.37679	5.79839	4.67691	4.91613	4.12257	5.52919	4.23070	4.71576	0.66345	0.88462	-1.29453	-2.44036	-2.67704	3.90197	6.78179	5.02413	1.07330	4.71423	5.51203	4.76380	6.17638	6.61974	9.41821	6.35701	3.69011	9.10710	5.76724	8.50280	-0.23869	0.15996	0.82215	0.39940	-0.46583	-1.23055	4.84812	2.99631	3.19551	6.13858	4.97080	4.09587	2.82980	7.37004	4.62731	5.45113	0.14120	-0.49620
11	0.27950	2.16911	4.53299	1.65948	5.15288	0.67879	4.80885	2.24632	3.98357	2.76446	-0.07369	0.61330	1.44224	0.68616	0.79156	0.67795	4.62468	4.68340	2.16000	3.07219	4.41825	4.76802	4.83621	5.12947	2.54682	3.30230	1.58574	1.62686	0.42770	1.50664	-0.98251	-0.45658	-0.10863	-1.21360	1.00871	-4.95679	6.79475	5.46307	2.14210	5.42502	4.38569	4.76930	5.62451	2.87967	5.14649	6.31482	4.11930	3.58439	-0.97103	2.08705	-0.27483	-0.26898	-1.31261	-0.34222	0.26708	2.53798	3.56976	5.38288	5.73678	6.03243	4.92484	1.99400	3.11251	3.56986	0.26501	0.25828	1.80192	1.86905	2.95260	6.61698	6.69542	3.94232	5.89710	4.58368	5.04983	4.67900	5.82053	4.78837	5.00667	0.73085	0.84873	-1.19902	-2.30361	-2.63349	4.29491	6.97102	5.34531	1.36637	4.88287	5.20629	4.53094	5.79982	6.12641	9.84128	6.79452	4.33065	9.10323	5.90965	8.96126	-0.48055	-0.04854	0.80604	0.55166	-0.26034	-1.00442	5.24160	3.65529	3.51688	6.28255	5.05910	3.86788	3.18166	7.97480	5.03970	5.86502	0.45672	-0.26924
12	0.43065	2.24444	4.71947	1.66426	4.96585	0.64524	5.14393	2.30619	4.13981	2.83048	-0.13121	0.58234	1.41133	0.67513	0.85962	0.89399	4.70531	4.90441	2.29073	3.11723	4.39339	4.59664	4.98984	5.04455	2.72264	3.56174	1.74427	1.71937	0.41487	1.62697	-1.15898	-0.43997	-0.04682	-1.22932	1.25279	-4.98398	6.91929	5.59128	2.12741	5.07976	4.37364	4.60727	5.95487	3.20020	5.40421	6.57325	4.05866	3.83339	-0.99704	2.12147	-0.46368	-0.28062	-1.02913	-0.36612	0.42404	2.78629	3.57751	5.42771	5.48767	5.71456	5.28875	2.19071	3.29653	3.67764	0.14766	0.12342	1.91827	2.12282	3.26567	6.82562	6.81605	4.43164	5.82100	4.33981	5.03947	5.23098	6.09345	5.28393	5.23123	0.67001	0.65843	-1.08266	-2.11095	-2.56888	4.71351	7.16499	5.63468	1.63850	5.13660	4.90066	4.15527	5.28806	5.66679	10.16311	7.20062	4.89126	9.04777	6.03947	9.30478	-0.72160	-0.28753	0.64207	0.66165	-0.04342	-0.78359	5.45229	4.20462	3.70411	6.19281	5.03664	3.62327	3.53553	8.54730	5.38482	6.19311	0.61298	-0.15949
13	0.60424	2.31310	4.84456	1.67587	4.71123	0.62472	5.44548	2.35494	4.23819	2.89964	-0.27788	0.58149	1.46714	0.70375	0.99287	1.17679	4.76523	5.06550	2.31650	3.12292	4.26515	4.32689	4.97207	4.79184	2.86951	3.81344	1.91940	1.72866	0.35244	1.69014	-1.43467	-0.55989	-0.05736	-1.22740	1.52262	-4.92561	7.00475	5.65552	2.12587	4.65600	4.24139	4.44461	6.27865	3.51837	5.61257	6.79182	3.95293	4.02918	-1.08465	2.11012	-0.68869	-0.42851	-0.94501	-0.54217	0.57890	3.00164	3.54254	5.39625	5.29678	5.25596	5.61189	2.34795	3.45639	3.71698	-0.02024	-0.13636	2.05687	2.38162	3.58677	6.89197	6.83191	4.82462	5.57630	4.02700	4.90641	5.75115	6.35068	5.69709	5.40263	0.54741	0.39539	-0.95124	-1.87868	-2.48350	5.15249	7.36998	5.88538	1.88544	5.45207	4.64616	3.78265	4.76662	5.32523	10.40300	7.57482	5.34037	8.96223	6.15536	9.52702	-0.91019	-0.48930	0.34487	0.72150	0.17474	-0.57070	5.53147	4.61937	3.75934	5.92312	4.88925	3.41988	3.87966	9.06436	5.67422	6.44034	0.63372	-0.15514
14	0.79418	2.37239	4.91775	1.69672	4.43518	0.59503	5.71132	2.39476	4.28611	2.96601	-0.46410	0.58938	1.60975	0.77155	1.17925	1.50660	4.81513	5.17385	2.24749	3.09422	4.01941	4.00200	4.77753	4.41777	2.99376	4.05046	2.10488	1.65797	0.24794	1.70766	-1.72245	-0.76186	-0.10979	-1.21398	1.80381	-4.78172	7.06364	5.66278	2.15122	4.27545	4.02732	4.31246	6.59326	3.81826	5.76768	6.97790	3.84464	4.15714	-1.21194	2.06785	-0.89565	-0.65910	-1.03547	-0.80561	0.73350	3.18308	3.46346	5.34029	5.13007	4.75210	5.90636	2.46645	3.59938	3.69407	-0.20455	-0.41694	2.20340	2.62556	3.90784	6.84307	6.75739	5.11898	5.21603	3.72808	4.70867	6.22000	6.60042	6.01229	5.53239	0.39950	0.12077	-0.80999	-1.62329	-2.37127	5.60653	7.57629	6.09596	2.09742	5.79146	4.45612	3.51621	4.31676	5.12192	10.57959	7.92127	5.66572	8.85471	6.25502	9.63043	-1.00789	-0.61205	-0.03554	0.73375	0.38464	-0.35961	5.54340	4.90148	3.69965	5.55868	4.63187	3.29992	4.20483	9.51033	5.91410	6.61410	0.55201	-0.23106
15	0.99691	2.42099	4.94700	1.72592	4.17600	0.55957	5.94591	2.42549	4.29268	3.02501	-0.64385	0.58998	1.83091	0.87836	1.40733	1.86626	4.86205	5.23819	2.10342	3.03655	3.70197	3.66677	4.45810	4.00886	3.11455	4.27385	2.29527	1.52158	0.11291	1.69427	-1.92934	-0.98111	-0.17612	-1.18998	2.08733	-4.55487	7.09028	5.62422	2.20965	4.00319	3.78762	4.22167	6.89616	4.09133	5.87737	7.14539	3.75535	4.20784	-1.36028	2.00534	-1.05753	-0.91698	-1.22203	-1.09120	0.89467	3.33563	3.33736	5.27729	4.94579	4.29481	6.19053	2.55751	3.73620	3.62466	-0.36331	-0.66035	2.33952	2.84715	4.22438	6.71154	6.61194	5.32116	4.80952	3.49325	4.50809	6.62731	6.85204	6.22070	5.63112	0.23369	-0.13585	-0.66269	-1.35777	-2.22095	6.07125	7.76487	6.26763	2.26725	6.11251	4.31638	3.37885	3.96737	5.03445	10.70668	8.24536	5.87631	8.73322	6.33746	9.63254	-0.99801	-0.63909	-0.40449	0.70458	0.57848	-0.13833	5.52999	5.07302	3.55412	5.17819	4.29974	3.26937	4.50656	9.87836	6.10823	6.72173	0.39729	-0.35713
16	1.21173	2.45939	4.93605	1.76008	3.95605	0.53659	6.15688	2.44574	4.26810	3.07558	-0.78365	0.57525	2.11814	1.02499	1.66891	2.24434	4.90522	5.26517	1.90469	2.95455	3.39383	3.35521	4.09794	3.65401	3.25496	4.48964	2.48529	1.34007	-0.03778	1.66668	-1.99218	-1.16369	-0.23949	-1.15019	2.36964	-4.25478	7.07242	5.55198	2.29517	3.84021	3.57278	4.15733	7.18249	4.33596	5.95686	7.30789	3.68970	4.18119	-1.51358	1.91750	-1.16304	-1.15975	-1.41170	-1.34374	1.07202	3.46722	3.15576	5.19911	4.72767	3.94687	6.47887	2.63602	3.87342	3.52898	-0.46206	-0.85362	2.44910	3.05131	4.53626	6.52272	6.42003	5.43427	4.41457	3.32803	4.34817	6.97169	7.11085	6.32219	5.70613	0.04559	-0.36728	-0.51008	-1.08762	-2.02090	6.54174	7.91180	6.40186	2.39270	6.37720	4.20568	3.32913	3.70963	5.02095	10.79349	8.55113	5.99693	8.61261	6.40334	9.56302	-0.88974	-0.57139	-0.65159	0.64493	0.75199	0.10583	5.50084	5.16238	3.35700	4.82609	3.93813	3.29864	4.78789	10.17018	6.26537	6.77075	0.19018	-0.50494
17	1.43994	2.48922	4.88441	1.79536	3.78363	0.53169	6.35107	2.45440	4.22272	3.11874	-0.86541	0.54739	2.46016	1.21273	1.95934	2.63535	4.93752	5.25592	1.66772	2.85089	3.17171	3.09028	3.77919	3.41313	3.42987	4.70459	2.66880	1.13611	-0.18731	1.64152	-1.89462	-1.27846	-0.29564	-1.08385	2.65118	-3.89754	7.00283	5.45770	2.39019	3.75121	3.41046	4.08839	7.44581	4.55538	6.02196	7.47455	3.64899	4.08728	-1.65528	1.78508	-1.20860	-1.35999	-1.53349	-1.52134	1.27442	3.58722	2.91151	5.08751	4.49700	3.73464	6.77442	2.71580	4.00944	3.42541	-0.48364	-1.00114	2.52219	3.24864	4.84657	6.29209	6.20392	5.45609	4.06821	3.20798	4.24185	7.25904	7.37496	6.32675	5.75978	-0.16064	-0.56870	-0.34934	-0.81180	-1.76542	7.00992	7.99447	6.49592	2.46860	6.55970	4.11131	3.31028	3.52452	5.03445	10.84508	8.84009	6.05596	8.50899	6.45487	9.45535	-0.71247	-0.42037	-0.70275	0.57206	0.90533	0.38178	5.44277	5.19253	3.13586	4.51655	3.59285	3.34490	5.05692	10.39386	6.39692	6.76963	-0.05428	-0.65046
18	1.68348	2.51254	4.78985	1.82793	3.65902	0.53234	6.53154	2.45151	4.16669	3.15432	-0.88489	0.52439	2.84923	1.44243	2.27690	3.03816	4.94924	5.20674	1.40631	2.72526	3.07611	2.88732	3.55365	3.30406	3.63981	4.92284	2.83827	0.93212	-0.31887	1.63249	-1.66244	-1.31734	-0.34746	-0.97932	2.93472	-3.50213	6.87748	5.35213	2.47243	3.70420	3.30053	3.98297	7.68061	4.75517	6.08259	7.64850	3.64139	3.94345	-1.76677	1.59642	-1.19888	-1.49912	-1.55864	-1.60155	1.50852	3.70492	2.61177	4.92721	4.29881	3.65369	7.06715	2.80655	4.13646	3.32226	-0.42965	-1.09778	2.55540	3.44908	5.15931	6.02539	5.97362	5.38654	3.79140	3.10760	4.17040	7.49807	7.63675	6.25344	5.79363	-0.36293	-0.72490	-0.17521	-0.52715	-1.45764	7.46488	7.99745	6.54256	2.48613	6.65239	4.03459	3.28813	3.39624	5.03111	10.86232	9.11115	6.07297	8.43025	6.49534	9.33716	-0.50383	-0.20364	-0.56005	0.50972	1.04205	0.69219	5.33450	5.17668	2.90335	4.26165	3.30147	3.37747	5.32160	10.56031	6.50928	6.72906	-0.31640	-0.77362
19	1.94318	2.53125	4.65189	1.85452	3.57865	0.52675	6.69676	2.43814	4.10913	3.17987	-0.84817	0.52758	3.27928	1.71334	2.62120	3.45363	4.93042	5.11356	1.13381	2.57542	3.10215	2.75507	3.43345	3.30607	3.87315	5.14418	2.98466	0.74841	-0.41752	1.64764	-1.34670	-1.28814	-0.39742	-0.82982	3.22419	-3.08564	6.69240	5.24445	2.52238	3.68955	3.22283	3.82574	7.88445	4.94090	6.13987	7.82688	3.67391	3.77144	-1.82736	1.36240	-1.14533	-1.56323	-1.49962	-1.58500	1.77686	3.82696	2.27722	4.71490	4.17869	3.67862	7.33607	2.91332	4.24235	3.21437	-0.31622	-1.12233	2.54948	3.65839	5.47689	5.71789	5.72569	5.23705	3.59593	3.02111	4.09418	7.69132	7.88619	6.12315	5.81330	-0.52555	-0.81467	0.01784	-0.23296	-1.10807	7.89640	7.91528	6.53830	2.43997	6.66776	3.98631	3.25160	3.30990	4.97829	10.84314	9.36140	6.05400	8.37120	6.52849	9.22731	-0.29829	0.05703	-0.30297	0.48240	1.16735	1.03277	5.15768	5.12046	2.66131	4.09137	3.08562	3.38791	5.58897	10.67967	6.60370	6.66325	-0.56454	-0.85769
20	2.21751	2.54658	4.47431	1.87398	3.53699	0.51619	6.84169	2.41610	4.05690	3.19193	-0.76751	0.55357	3.74245	2.02261	2.99157	3.88209	4.87318	4.97852	0.86190	2.39936	3.21049	2.69392	3.39963	3.37398	4.11014	5.36412	3.09786	0.59967	-0.47106	1.68847	-1.00560	-1.20579	-0.44403	-0.63526	3.52392	-2.65959	6.44967	5.14132	2.52641	3.71163	3.15216	3.63191	8.05808	5.11603	6.18660	8.00280	3.73785	3.59500	-1.81654	1.10662	-1.05980	-1.54467	-1.39520	-1.48648	2.07433	3.95638	1.93070	4.46441	4.16416	3.77201	7.55521	3.03914	4.31313	3.09184	-0.16711	-1.05310	2.50749	3.87536	5.79750	5.35900	5.44998	5.03331	3.48526	2.96450	3.97080	7.83202	8.11372	5.95455	5.82915	-0.61428	-0.82391	0.23284	0.06818	-0.73027	8.29640	7.75229	6.48864	2.33138	6.63118	3.97606	3.20103	3.25126	4.86512	10.78446	9.58703	5.99538	8.31696	6.55765	9.13690	-0.12121	0.33751	-0.04623	0.50650	1.28675	1.39338	4.90234	5.02586	2.41241	4.04573	2.94974	3.38336	5.86512	10.75931	6.68109	6.58908	-0.76015	-0.89016
21	2.50204	2.55878	4.26589	1.88769	3.52709	0.51404	6.96033	2.38864	4.01541	3.18767	-0.65829	0.57828	4.22750	2.36532	3.38527	4.32097	4.77595	4.81413	0.59860	2.19755	3.34724	2.69543	3.41759	3.45667	4.32659	5.57505	3.16819	0.49238	-0.47066	1.75227	-0.68963	-1.08588	-0.48356	-0.40042	3.83740	-2.22993	6.16235	5.04675	2.47717	3.77520	3.07181	3.44525	8.20497	5.28074	6.21078	8.16823	3.81453	3.43669	-1.71939	0.85202	-0.95478	-1.44588	-1.29019	-1.32625	2.38705	4.09235	1.59202	4.20314	4.25395	3.89126	7.70371	3.18607	4.34140	2.95361	-0.00694	-0.88955	2.43515	4.09162	6.11410	4.94454	5.14062	4.80779	3.44583	2.95943	3.77591	7.91410	8.31180	5.77019	5.85245	-0.61351	-0.75320	0.46887	0.37358	-0.33877	8.65743	7.52265	6.40319	2.16596	6.56735	4.00330	3.14637	3.21302	4.70977	10.68589	9.78419	5.88987	8.25278	6.58589	9.06625	0.01347	0.61286	0.11853	0.58596	1.40505	1.76024	4.57023	4.89495	2.16701	4.14622	2.88461	3.37583	6.15174	10.80343	6.74280	6.52332	-0.87342	-0.86472
22	2.78988	2.56714	4.03973	1.89855	3.54094	0.53523	7.04743	2.36050	3.98967	3.16579	-0.53736	0.58661	4.72088	2.73366	3.79631	4.76341	4.64750	4.64063	0.34876	1.97486	3.46423	2.74727	3.45075	3.51443	4.49854	5.76844	3.18790	0.42447	-0.41171	1.83563	-0.43229	-0.94357	-0.51457	-0.13302	4.16610	-1.79962	5.85074	4.96296	2.37385	3.87881	2.98021	3.31900	8.32965	5.43198	6.19990	8.31614	3.88825	3.31538	-1.53285	0.61833	-0.84638	-1.28216	-1.21917	-1.12878	2.69518	4.22921	1.27832	3.95996	4.41875	3.99462	7.77286	3.35343	4.33456	2.81290	0.14406	-0.65925	2.34012	4.29577	6.41587	4.48542	4.80831	4.58799	3.44659	3.01188	3.51715	7.93787	8.47452	5.59692	5.89188	-0.53474	-0.61857	0.72093	0.68315	0.05144	8.97116	7.24958	6.28984	1.95271	6.49015	4.05457	3.10277	3.19972	4.55604	10.55027	9.94883	5.73124	8.17064	6.61596	9.00603	0.10143	0.85945	0.15855	0.71452	1.52536	2.11722	4.18076	4.73232	1.94011	4.37210	2.87150	3.37749	6.44389	10.81348	6.78898	6.47931	-0.89865	-0.78317
23	3.07231	2.57096	3.81015	1.90944	3.57116	0.58089	7.09860	2.33674	3.98371	3.12708	-0.42192	0.58233	5.20979	3.11555	4.21561	5.19856	4.50838	4.47754	0.11702	1.74115	3.53521	2.83897	3.46958	3.53045	4.60662	5.93653	3.15226	0.38640	-0.29407	1.93518	-0.24940	-0.79569	-0.53955	0.15710	4.50936	-1.37190	5.53451	4.89258	2.22123	4.01437	2.88927	3.29580	8.43419	5.56480	6.14429	8.44259	3.94864	3.24360	-1.26785	0.42474	-0.74985	-1.07936	-1.20056	-0.92273	2.97744	4.35722	0.99999	3.75364	4.61824	4.04921	7.76415	3.53618	4.31175	2.69212	0.27266	-0.40728	2.23065	4.47719	6.69130	4.00465	4.48042	4.38794	3.45406	3.10600	3.23216	7.90335	8.59685	5.45492	5.95362	-0.41242	-0.44823	0.97928	0.99733	0.42551	9.22905	6.95803	6.15180	1.70133	6.40461	4.10909	3.08331	3.22336	4.45239	10.38097	10.07599	5.51636	8.06891	6.64923	8.94655	0.14544	1.05858	0.09209	0.87955	1.64843	2.44688	3.76908	4.54531	1.74353	4.66434	2.88730	3.39899	6.73373	10.78868	6.82095	6.46460	-0.85789	-0.65657
