	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0006_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_1.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_2.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d	2014_03_20_PC006_BAREFOOT_GAIT0007_3.c3d
17	0.03442	0.07029	-0.04751	0.04229	-0.10941	0.05753	0.06985	0.07294	-0.10220	0.03292	-0.06999	0.05503	-0.00986	-0.11933	-0.12210	0.02354	-0.03449	-0.08280	0.14758	-0.06427	-0.00715	-0.03418	0.08980	-0.08086	0.00354	-0.16900	-0.08832	0.10567	-0.08126	-0.03732	0.12854	-0.10447	-0.04289	-0.00638	-0.14849	-0.13317	-0.05301	0.05186	-0.06147	-0.00731	-0.19115	-0.08229	0.11221	-0.09766	-0.05021
18	0.03253	0.06981	-0.04600	0.04248	-0.11078	0.05430	0.06156	0.07269	-0.10011	0.03685	-0.07257	0.05746	-0.02195	-0.12148	-0.12798	0.02430	-0.03121	-0.08643	0.14155	-0.06030	-0.01109	-0.03183	0.08958	-0.07675	0.00750	-0.16779	-0.08783	0.09601	-0.07765	-0.03740	0.12632	-0.10332	-0.04964	-0.00913	-0.15257	-0.13939	-0.05684	0.04364	-0.06364	-0.00858	-0.18803	-0.08495	0.10132	-0.08855	-0.04700
19	0.02881	0.06809	-0.04570	0.04274	-0.11278	0.05121	0.05517	0.07153	-0.09917	0.04009	-0.07549	0.05948	-0.03224	-0.12448	-0.13389	0.02296	-0.03038	-0.09158	0.13617	-0.05897	-0.01613	-0.03311	0.08665	-0.07438	0.01122	-0.16852	-0.08664	0.08729	-0.07560	-0.03840	0.12061	-0.10402	-0.05668	-0.00719	-0.15633	-0.14509	-0.05789	0.03363	-0.06409	-0.01256	-0.18452	-0.08873	0.09183	-0.08048	-0.04393
20	0.02299	0.06557	-0.04726	0.04317	-0.11552	0.04866	0.05046	0.07052	-0.09935	0.04254	-0.07848	0.06103	-0.04017	-0.12855	-0.13961	0.01886	-0.03254	-0.09785	0.13154	-0.06025	-0.02205	-0.03867	0.08063	-0.07511	0.01397	-0.17145	-0.08487	0.08095	-0.07481	-0.03998	0.11193	-0.10654	-0.06409	-0.00447	-0.15935	-0.14980	-0.05729	0.02249	-0.06403	-0.01933	-0.18133	-0.09352	0.08448	-0.07377	-0.04096
21	0.01551	0.06286	-0.05098	0.04400	-0.11905	0.04703	0.04718	0.07009	-0.10040	0.04421	-0.08131	0.06215	-0.04539	-0.13361	-0.14496	0.01241	-0.03764	-0.10486	0.12776	-0.06383	-0.02854	-0.04777	0.07211	-0.07971	0.01541	-0.17666	-0.08268	0.07762	-0.07492	-0.04179	0.10131	-0.11082	-0.07193	-0.00384	-0.16126	-0.15327	-0.05633	0.01131	-0.06457	-0.02857	-0.17904	-0.09914	0.07975	-0.06839	-0.03800
22	0.00696	0.06050	-0.05678	0.04544	-0.12329	0.04655	0.04536	0.07008	-0.10201	0.04528	-0.08375	0.06298	-0.04782	-0.13938	-0.14979	0.00446	-0.04524	-0.11224	0.12479	-0.06915	-0.03519	-0.05898	0.06221	-0.08810	0.01552	-0.18394	-0.08023	0.07717	-0.07548	-0.04344	0.08958	-0.11670	-0.08010	-0.00539	-0.16190	-0.15542	-0.05653	0.00103	-0.06656	-0.03957	-0.17798	-0.10523	0.07803	-0.06415	-0.03493
23	-0.00207	0.05876	-0.06422	0.04752	-0.12804	0.04725	0.04497	0.07022	-0.10382	0.04602	-0.08559	0.06362	-0.04789	-0.14540	-0.15393	-0.00418	-0.05458	-0.11966	0.12233	-0.07554	-0.04159	-0.07086	0.05237	-0.09946	0.01445	-0.19271	-0.07767	0.07872	-0.07601	-0.04456	0.07722	-0.12390	-0.08849	-0.00779	-0.16138	-0.15624	-0.05901	-0.00796	-0.07046	-0.05138	-0.17833	-0.11139	0.07949	-0.06075	-0.03166
24	-0.01091	0.05777	-0.07270	0.05000	-0.13300	0.04885	0.04560	0.07037	-0.10542	0.04674	-0.08667	0.06425	-0.04642	-0.15122	-0.15733	-0.01287	-0.06469	-0.12676	0.11981	-0.08222	-0.04730	-0.08218	0.04410	-0.11244	0.01236	-0.20206	-0.07518	0.08106	-0.07601	-0.04479	0.06490	-0.13198	-0.09674	-0.01025	-0.15988	-0.15582	-0.06392	-0.01551	-0.07639	-0.06303	-0.18007	-0.11719	0.08378	-0.05777	-0.02807
25	-0.01896	0.05736	-0.08151	0.05251	-0.13780	0.05091	0.04668	0.07042	-0.10646	0.04765	-0.08683	0.06502	-0.04428	-0.15646	-0.15992	-0.02106	-0.07459	-0.13309	0.11671	-0.08852	-0.05198	-0.09194	0.03817	-0.12565	0.00940	-0.21093	-0.07303	0.08317	-0.07505	-0.04384	0.05305	-0.14032	-0.10449	-0.01213	-0.15749	-0.15438	-0.07060	-0.02138	-0.08412	-0.07377	-0.18300	-0.12229	0.08992	-0.05479	-0.02405
26	-0.02590	0.05729	-0.09003	0.05465	-0.14213	0.05291	0.04783	0.07022	-0.10667	0.04885	-0.08602	0.06604	-0.04210	-0.16085	-0.16160	-0.02838	-0.08339	-0.13816	0.11281	-0.09394	-0.05539	-0.09963	0.03436	-0.13798	0.00562	-0.21842	-0.07154	0.08461	-0.07281	-0.04149	0.04199	-0.14817	-0.11142	-0.01282	-0.15423	-0.15219	-0.07813	-0.02561	-0.09319	-0.08308	-0.18676	-0.12645	0.09666	-0.05155	-0.01945
