	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_13_PC006_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_3_CINE_E.c3d
7	0.20978	0.07891	0.04973	0.04999	-0.03288	0.02599	0.21474	0.08481	0.03543	0.05345	-0.04032	0.02647	0.29500	0.07654	-0.05789	0.15372	-0.02734	-0.05779	0.27499	0.10786	-0.01759	0.29825	0.08846	-0.02446	0.33020	0.08769	-0.09244	0.21898	0.07489	-0.01731	0.16083	0.00200	-0.00744	0.19619	0.01871	-0.05121	0.13851	-0.00540	-0.06084	0.23560	0.06368	-0.01515	0.06038	-0.00941	-0.07360	0.20682	0.06437	-0.04832	0.24463	0.04923	-0.02260	0.31205	0.12216	-0.01338	0.19235	0.00420	-0.01660	0.25372	0.05102	-0.03974	0.27383	0.10740	0.01023	0.07782	-0.03463	-0.03997	0.10662	-0.02528	-0.04558
8	0.26951	0.08347	0.06675	0.05415	-0.04020	0.02727	0.27101	0.08715	0.06436	0.05973	-0.04405	0.02967	0.35350	0.10575	-0.06464	0.22040	0.00404	-0.06117	0.33210	0.15848	-0.01553	0.34589	0.11060	-0.02989	0.38637	0.12010	-0.10456	0.28156	0.09376	-0.02415	0.22766	0.03192	-0.00685	0.23834	0.02998	-0.05847	0.18481	0.01677	-0.06415	0.30017	0.07910	-0.02663	0.11311	0.00261	-0.08351	0.26225	0.08058	-0.06169	0.29878	0.06788	-0.02717	0.39364	0.15416	-0.01437	0.26556	0.01867	-0.02232	0.32303	0.08818	-0.04293	0.32192	0.11435	0.00346	0.12010	-0.01875	-0.04422	0.16507	-0.01143	-0.04964
9	0.32164	0.08880	0.08668	0.05811	-0.04758	0.02851	0.32578	0.09253	0.09852	0.06493	-0.04800	0.03273	0.40788	0.13818	-0.06980	0.28201	0.04661	-0.06354	0.38746	0.20843	-0.01465	0.39702	0.13613	-0.03652	0.44608	0.15499	-0.11591	0.33825	0.11603	-0.03069	0.29170	0.07184	-0.00474	0.27662	0.04583	-0.06563	0.22837	0.04193	-0.06750	0.35749	0.09572	-0.03974	0.16196	0.01604	-0.09277	0.30764	0.10060	-0.07518	0.35270	0.09194	-0.03333	0.46703	0.18443	-0.01584	0.32811	0.03724	-0.02971	0.38813	0.13241	-0.04617	0.35813	0.12603	-0.00302	0.15854	0.00236	-0.04962	0.21329	0.00673	-0.05338
10	0.36688	0.09353	0.10812	0.06121	-0.05562	0.02982	0.37906	0.09821	0.13342	0.06703	-0.05307	0.03576	0.45498	0.16937	-0.07424	0.33881	0.09660	-0.06690	0.44450	0.24777	-0.01605	0.45273	0.16284	-0.04441	0.50087	0.18469	-0.12731	0.38850	0.14045	-0.03777	0.35155	0.11747	-0.00227	0.31381	0.06512	-0.07303	0.27176	0.06823	-0.07166	0.41010	0.11247	-0.05400	0.20643	0.02962	-0.10206	0.34521	0.12283	-0.08927	0.40787	0.11881	-0.04133	0.52830	0.21176	-0.01830	0.37970	0.05884	-0.03942	0.44690	0.17749	-0.05105	0.38853	0.14227	-0.01000	0.19659	0.02686	-0.05667	0.25320	0.02849	-0.05814
11	0.40898	0.09550	0.12849	0.06317	-0.06427	0.03123	0.43118	0.10162	0.16432	0.06574	-0.05947	0.03854	0.49506	0.19460	-0.07847	0.39360	0.14660	-0.07260	0.50151	0.27000	-0.01954	0.51038	0.18800	-0.05307	0.54754	0.20469	-0.13818	0.43449	0.16480	-0.04585	0.40772	0.16307	-0.00077	0.35261	0.08553	-0.08059	0.31636	0.09285	-0.07711	0.46222	0.12774	-0.06812	0.24877	0.04174	-0.11155	0.38111	0.14417	-0.10353	0.46407	0.14451	-0.05031	0.57544	0.23450	-0.02160	0.42530	0.07956	-0.05087	0.50023	0.21715	-0.05825	0.42169	0.16080	-0.01757	0.23920	0.05203	-0.06541	0.29308	0.05147	-0.06457
12	0.45049	0.09312	0.14482	0.06390	-0.07279	0.03265	0.48122	0.10175	0.18785	0.06261	-0.06652	0.04069	0.53000	0.21012	-0.08249	0.44877	0.18834	-0.08084	0.55131	0.27437	-0.02372	0.56478	0.20957	-0.06150	0.58674	0.21501	-0.14697	0.48007	0.18674	-0.05470	0.46174	0.20342	-0.00116	0.39352	0.10436	-0.08775	0.36134	0.11301	-0.08376	0.51375	0.13953	-0.08028	0.29090	0.05072	-0.12085	0.42105	0.16137	-0.11679	0.51874	0.16539	-0.05845	0.60661	0.25009	-0.02529	0.46767	0.09469	-0.06243	0.55063	0.24694	-0.06700	0.46240	0.17807	-0.02499	0.28691	0.07459	-0.07525	0.33891	0.07249	-0.07229
13	0.49054	0.08697	0.15523	0.06348	-0.08016	0.03385	0.52607	0.09858	0.20274	0.05946	-0.07300	0.04200	0.56037	0.21460	-0.08603	0.50409	0.21650	-0.09047	0.58570	0.26518	-0.02693	0.61164	0.22708	-0.06854	0.61677	0.21810	-0.15226	0.52739	0.20429	-0.06340	0.51360	0.23491	-0.00352	0.43481	0.11983	-0.09380	0.40388	0.12688	-0.09097	0.55989	0.14679	-0.08895	0.33209	0.05560	-0.12913	0.46458	0.17181	-0.12767	0.56702	0.17963	-0.06383	0.62228	0.25684	-0.02887	0.50514	0.10193	-0.07227	0.59664	0.26430	-0.07552	0.50936	0.19127	-0.03133	0.33526	0.09205	-0.08494	0.38947	0.08933	-0.08014
14	0.52607	0.07935	0.15978	0.06215	-0.08553	0.03457	0.56177	0.09303	0.20981	0.05699	-0.07774	0.04254	0.58451	0.20979	-0.08869	0.55574	0.22981	-0.09948	0.60113	0.24930	-0.02822	0.64906	0.24140	-0.07326	0.63485	0.21736	-0.15347	0.57480	0.21630	-0.07080	0.56000	0.25560	-0.00710	0.47356	0.13171	-0.09803	0.44070	0.13415	-0.09776	0.59524	0.15014	-0.09338	0.36974	0.05684	-0.13548	0.50636	0.17456	-0.13504	0.60320	0.18759	-0.06537	0.62591	0.25505	-0.03203	0.53341	0.10187	-0.07929	0.63213	0.26889	-0.08197	0.55759	0.19969	-0.03592	0.37912	0.10418	-0.09302	0.43953	0.10188	-0.08668
15	0.55372	0.07275	0.16017	0.06015	-0.08844	0.03470	0.58536	0.08660	0.21116	0.05483	-0.08010	0.04250	0.59983	0.19953	-0.09018	0.59712	0.22991	-0.10587	0.59904	0.23275	-0.02780	0.67631	0.25337	-0.07537	0.64025	0.21596	-0.15109	0.61821	0.22292	-0.07592	0.59579	0.26546	-0.01072	0.50592	0.14061	-0.10004	0.46904	0.13587	-0.10320	0.61726	0.15150	-0.09363	0.40131	0.05612	-0.13921	0.54016	0.17090	-0.13842	0.62339	0.19108	-0.06332	0.62039	0.24635	-0.03465	0.54914	0.09744	-0.08322	0.65186	0.26332	-0.08527	0.60121	0.20460	-0.03832	0.41541	0.11274	-0.09830	0.48374	0.11178	-0.09084
16	0.57108	0.06895	0.15868	0.05764	-0.08884	0.03424	0.59570	0.08055	0.20910	0.05266	-0.08016	0.04201	0.60437	0.18818	-0.09034	0.62238	0.22058	-0.10840	0.58260	0.21883	-0.02658	0.69284	0.26301	-0.07526	0.63334	0.21497	-0.14631	0.65364	0.22554	-0.07817	0.61721	0.26637	-0.01336	0.52881	0.14741	-0.09989	0.48720	0.13396	-0.10671	0.62622	0.15274	-0.09036	0.42479	0.05559	-0.13996	0.56188	0.16335	-0.13797	0.62759	0.19229	-0.05904	0.60602	0.23266	-0.03671	0.55186	0.09231	-0.08444	0.65531	0.25207	-0.08534	0.63531	0.20814	-0.03845	0.44284	0.11986	-0.10041	0.51784	0.12092	-0.09208
