	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_05_13_PC006_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_2_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_1_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_3_CINE_D.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT0005_4_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_1_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_2_CINE_D&E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_3_CINE_E.c3d	2014_05_13_PC006_BAREFOOT_GAIT_3_CINE_E.c3d
17	0.01329	0.22029	0.33933	0.15076	0.13245	0.06181	0.07251	0.12071	0.39105	0.09785	0.15606	0.07383	-0.20675	0.28441	0.10213	0.21040	0.48562	0.10792	-0.02413	0.41891	0.13268	0.08657	0.36925	0.14268	-0.15774	0.32357	0.17946	0.24367	0.19690	0.13855	0.06572	0.38301	0.12107	-0.19495	0.34461	0.12737	0.11863	0.20396	0.09608	0.19134	0.30669	0.19771	0.17946	0.23547	0.09594	0.22232	0.31225	0.26031	0.25059	0.50079	0.32682	-0.28609	0.41137	0.05965	-0.23554	0.72428	0.17296	0.06179	0.33538	0.09443	0.20656	0.21748	0.08697	0.04080	0.49896	0.20336	0.01289	0.35985	0.08292
18	-0.00564	0.21376	0.30711	0.14069	0.14537	0.06046	0.05121	0.11231	0.35951	0.09394	0.17259	0.07210	-0.21790	0.24688	0.12241	0.17881	0.45542	0.13344	-0.03503	0.36977	0.14683	0.06344	0.34218	0.15912	-0.16878	0.28582	0.19122	0.21727	0.17893	0.14626	0.05296	0.35469	0.13992	-0.20801	0.32592	0.13247	0.10446	0.18756	0.10887	0.16340	0.26537	0.20466	0.15657	0.21878	0.10724	0.19571	0.26182	0.27822	0.20837	0.45671	0.33581	-0.29010	0.36033	0.08546	-0.25807	0.67018	0.18233	0.03364	0.30667	0.10959	0.18256	0.20457	0.09555	0.02304	0.47674	0.22852	0.00216	0.33829	0.09906
19	-0.02215	0.20631	0.26960	0.13050	0.15714	0.05999	0.03093	0.10315	0.32231	0.08783	0.18669	0.07052	-0.22839	0.20485	0.14555	0.14846	0.41245	0.15696	-0.04481	0.32034	0.15934	0.04244	0.31008	0.17331	-0.17464	0.24705	0.20057	0.19355	0.15484	0.15059	0.03870	0.32068	0.15566	-0.21857	0.30379	0.13536	0.08653	0.16943	0.11863	0.13651	0.21962	0.21142	0.13712	0.19846	0.11663	0.17280	0.20521	0.29616	0.16823	0.40323	0.34070	-0.29079	0.30509	0.11355	-0.27109	0.60613	0.18737	0.00936	0.27159	0.12246	0.15842	0.18707	0.10196	0.00411	0.44590	0.25260	-0.01103	0.31096	0.11280
20	-0.03755	0.19705	0.22945	0.12108	0.16857	0.06163	0.01154	0.09477	0.28201	0.08012	0.19893	0.06933	-0.23726	0.16084	0.17180	0.11977	0.36054	0.17897	-0.05524	0.27277	0.17066	0.02329	0.27529	0.18581	-0.18055	0.20960	0.20869	0.16910	0.12752	0.15208	0.02372	0.28290	0.16856	-0.22855	0.27982	0.13686	0.06637	0.15032	0.12565	0.11001	0.17238	0.21939	0.11722	0.17640	0.12479	0.15218	0.14583	0.31562	0.13123	0.34429	0.34234	-0.28737	0.24826	0.14415	-0.27558	0.53666	0.18953	-0.00968	0.23309	0.13393	0.13434	0.16663	0.10685	-0.01501	0.40929	0.27578	-0.02954	0.28017	0.12464
21	-0.05164	0.18601	0.18865	0.11329	0.18047	0.06630	-0.00653	0.08710	0.24078	0.07192	0.20996	0.06870	-0.24271	0.11680	0.20098	0.09194	0.30399	0.20001	-0.06400	0.22750	0.18119	0.00658	0.23933	0.19735	-0.18723	0.17437	0.21669	0.14167	0.09943	0.15158	0.00926	0.24325	0.17909	-0.23727	0.25478	0.13794	0.04627	0.13090	0.13054	0.08566	0.12536	0.22972	0.09564	0.15373	0.13259	0.13358	0.08628	0.33795	0.09712	0.28392	0.34160	-0.28037	0.19218	0.17740	-0.27369	0.46602	0.19031	-0.02467	0.19391	0.14488	0.11142	0.14463	0.11091	-0.03407	0.36983	0.29827	-0.05029	0.24725	0.13533
22	-0.06318	0.17366	0.14848	0.10763	0.19359	0.07420	-0.02224	0.07933	0.20016	0.06426	0.22041	0.06870	-0.24351	0.07416	0.23275	0.06421	0.24662	0.22070	-0.06648	0.18415	0.19122	-0.00586	0.20318	0.20876	-0.19230	0.14124	0.22530	0.11182	0.07212	0.15015	-0.00586	0.20401	0.18792	-0.24223	0.22886	0.13961	0.02840	0.11163	0.13407	0.06521	0.07944	0.24327	0.07370	0.13079	0.14101	0.11754	0.02825	0.36412	0.06615	0.22523	0.33928	-0.27131	0.13868	0.21334	-0.26653	0.39743	0.19121	-0.03645	0.15597	0.15614	0.09061	0.12227	0.11480	-0.05198	0.32939	0.32027	-0.06708	0.21282	0.14567
23	-0.07092	0.16082	0.10969	0.10418	0.20859	0.08479	-0.03436	0.07153	0.16114	0.05766	0.23089	0.06938	-0.23920	0.03365	0.26669	0.03756	0.19103	0.24169	-0.06126	0.14303	0.20097	-0.01305	0.16769	0.22095	-0.19400	0.10999	0.23489	0.08286	0.04605	0.14894	-0.02296	0.16704	0.19571	-0.24168	0.20216	0.14281	0.01417	0.09271	0.13709	0.04928	0.03517	0.26063	0.05392	0.10745	0.15105	0.10468	-0.02735	0.39465	0.03995	0.16987	0.33624	-0.26159	0.08886	0.25192	-0.25446	0.33293	0.19356	-0.04371	0.12023	0.16846	0.07297	0.10036	0.11926	-0.06597	0.28862	0.34201	-0.07601	0.17760	0.15638
24	-0.07449	0.14888	0.07272	0.10280	0.22596	0.09720	-0.04209	0.06515	0.12420	0.05221	0.24195	0.07075	-0.23059	-0.00445	0.30236	0.01503	0.13829	0.26360	-0.05300	0.10585	0.21059	-0.01621	0.13361	0.23472	-0.19287	0.08066	0.24558	0.05913	0.02100	0.14907	-0.04030	0.13302	0.20315	-0.23654	0.17520	0.14842	0.00465	0.07396	0.14040	0.03807	-0.00711	0.28211	0.03856	0.08349	0.16363	0.09537	-0.07992	0.42956	0.02123	0.11805	0.33336	-0.25227	0.04334	0.29287	-0.23889	0.27369	0.19848	-0.04423	0.08673	0.18247	0.05986	0.07928	0.12498	-0.07313	0.24765	0.36368	-0.07759	0.14270	0.16811
25	-0.07447	0.13936	0.03782	0.10315	0.24605	0.11050	-0.04531	0.06164	0.08947	0.04791	0.25407	0.07279	-0.21964	-0.04017	0.33931	0.00049	0.08822	0.28698	-0.04798	0.07414	0.22023	-0.01775	0.10145	0.25080	-0.19107	0.05340	0.25729	0.04371	-0.00362	0.15153	-0.05372	0.10159	0.21090	-0.22972	0.14857	0.15713	0.00040	0.05491	0.14473	0.03147	-0.04724	0.30779	0.02838	0.05883	0.17947	0.08976	-0.12919	0.46849	0.01245	0.06942	0.33154	-0.24413	0.00239	0.33584	-0.22279	0.22042	0.20687	-0.03815	0.05528	0.19874	0.05238	0.05911	0.13263	-0.07249	0.20680	0.38543	-0.07414	0.10906	0.18140
26	-0.07199	0.13315	0.00497	0.10479	0.26904	0.12389	-0.04492	0.06130	0.05690	0.04500	0.26764	0.07544	-0.20880	-0.07361	0.37707	-0.00416	0.04040	0.31228	-0.04822	0.04774	0.22999	-0.01943	0.07128	0.26977	-0.19097	0.02834	0.26978	0.03724	-0.02836	0.15716	-0.05969	0.07218	0.21953	-0.22321	0.12246	0.16943	0.00110	0.03519	0.15065	0.02915	-0.08531	0.33752	0.02216	0.03363	0.19918	0.08803	-0.17520	0.51069	0.01315	0.02406	0.33169	-0.23804	-0.03410	0.38050	-0.20932	0.17344	0.21944	-0.02949	0.02606	0.21771	0.05001	0.03976	0.14280	-0.06652	0.16685	0.40733	-0.06714	0.07700	0.19662
27	-0.06832	0.13031	-0.02602	0.10715	0.29497	0.13668	-0.04291	0.06347	0.02659	0.04369	0.28298	0.07866	-0.20086	-0.10477	0.41517	-0.00147	-0.00480	0.33981	-0.05178	0.02539	0.24004	-0.02167	0.04268	0.29203	-0.19430	0.00548	0.28293	0.03823	-0.05366	0.16668	-0.05817	0.04469	0.22951	-0.21688	0.09648	0.18555	0.00501	0.01494	0.15857	0.03078	-0.12146	0.37103	0.01768	0.00795	0.22317	0.08989	-0.21805	0.55512	0.01929	-0.01728	0.33474	-0.23526	-0.06653	0.42655	-0.20014	0.13249	0.23668	-0.02339	-0.00063	0.23975	0.05094	0.02107	0.15587	-0.05970	0.12880	0.42945	-0.05759	0.04631	0.21392
28	-0.06469	0.13039	-0.05539	0.10973	0.32374	0.14833	-0.04171	0.06693	-0.00135	0.04369	0.30040	0.08240	-0.19803	-0.13376	0.45312	0.00255	-0.04641	0.36977	-0.05698	0.00626	0.25063	-0.02440	0.01496	0.31775	-0.20130	-0.01545	0.29678	0.04405	-0.07983	0.18063	-0.05273	0.01950	0.24120	-0.20999	0.07031	0.20553	0.00964	-0.00534	0.16879	0.03536	-0.15584	0.40797	0.01345	-0.01826	0.25164	0.09433	-0.25768	0.60062	0.02606	-0.05408	0.34158	-0.23634	-0.09559	0.47365	-0.19575	0.09692	0.25886	-0.02320	-0.02480	0.26521	0.05344	0.00290	0.17205	-0.05505	0.09318	0.45190	-0.04743	0.01687	0.23336
29	-0.06214	0.13268	-0.08331	0.11225	0.35514	0.15844	-0.04265	0.07035	-0.02714	0.04452	0.32020	0.08663	-0.20071	-0.16076	0.49045	0.00314	-0.08396	0.40215	-0.06419	-0.00988	0.26222	-0.02745	-0.01258	0.34694	-0.20993	-0.03521	0.31175	0.05197	-0.10704	0.19937	-0.04763	-0.00324	0.25492	-0.20296	0.04426	0.22922	0.01315	-0.02518	0.18149	0.04080	-0.18847	0.44796	0.00952	-0.04504	0.28449	0.10008	-0.29391	0.64597	0.03081	-0.08682	0.35302	-0.24078	-0.12204	0.52156	-0.19608	0.06601	0.28602	-0.02910	-0.04699	0.29440	0.05598	-0.01489	0.19149	-0.05262	0.05958	0.47488	-0.03926	-0.01119	0.25489
30	-0.06132	0.13626	-0.10982	0.11452	0.38891	0.16670	-0.04551	0.07265	-0.05140	0.04593	0.34269	0.09127	-0.20751	-0.18587	0.52678	-0.00136	-0.11781	0.43682	-0.07347	-0.02343	0.27542	-0.03047	-0.04060	0.37958	-0.21679	-0.05475	0.32855	0.05966	-0.13529	0.22316	-0.04518	-0.02389	0.27094	-0.19697	0.01893	0.25644	0.01511	-0.04447	0.19686	0.04451	-0.21936	0.49058	0.00635	-0.07224	0.32141	0.10585	-0.32659	0.69005	0.03306	-0.11678	0.36970	-0.24811	-0.14630	0.56992	-0.20015	0.03895	0.31801	-0.03877	-0.06817	0.32764	0.05732	-0.03251	0.21423	-0.05168	0.02732	0.49866	-0.03414	-0.03788	0.27849
31	-0.06236	0.14028	-0.13493	0.11633	0.42474	0.17292	-0.04962	0.07331	-0.07477	0.04792	0.36820	0.09621	-0.21641	-0.20886	0.56182	-0.01140	-0.14839	0.47355	-0.08298	-0.03511	0.29105	-0.03328	-0.06951	0.41556	-0.21993	-0.07472	0.34814	0.06515	-0.16427	0.25208	-0.04601	-0.04317	0.28952	-0.19265	-0.00538	0.28699	0.01612	-0.06345	0.21509	0.04511	-0.24853	0.53542	0.00361	-0.09944	0.36195	0.11037	-0.35549	0.73192	0.03289	-0.14536	0.39209	-0.25848	-0.16849	0.61830	-0.20642	0.01504	0.35448	-0.04941	-0.08938	0.36526	0.05667	-0.05026	0.24019	-0.05260	-0.00385	0.52357	-0.03051	-0.06362	0.30424
32	-0.06509	0.14416	-0.15863	0.11747	0.46234	0.17698	-0.05471	0.07265	-0.09768	0.05059	0.39708	0.10127	-0.22615	-0.22920	0.59539	-0.02721	-0.17598	0.51209	-0.09051	-0.04517	0.30990	-0.03597	-0.09954	0.45483	-0.22039	-0.09524	0.37152	0.06719	-0.19360	0.28615	-0.05030	-0.06162	0.31095	-0.19011	-0.02860	0.32071	0.01673	-0.08250	0.23647	0.04249	-0.27602	0.58212	0.00075	-0.12620	0.40554	0.11229	-0.38032	0.77090	0.03037	-0.17379	0.42046	-0.27211	-0.18869	0.66617	-0.21344	-0.00623	0.39493	-0.05933	-0.11138	0.40759	0.05408	-0.06844	0.26918	-0.05583	-0.03390	0.54991	-0.02590	-0.08903	0.33236
33	-0.06926	0.14784	-0.18090	0.11783	0.50145	0.17878	-0.06061	0.07172	-0.12047	0.05415	0.42962	0.10632	-0.23664	-0.24628	0.62736	-0.04706	-0.20122	0.55229	-0.09494	-0.05373	0.33263	-0.03855	-0.13080	0.49743	-0.22105	-0.11617	0.39965	0.06585	-0.22292	0.32531	-0.05786	-0.07972	0.33548	-0.18922	-0.05073	0.35756	0.01690	-0.10195	0.26130	0.03705	-0.30180	0.63031	-0.00221	-0.15230	0.45165	0.11090	-0.40093	0.80659	0.02591	-0.20317	0.45491	-0.28866	-0.20711	0.71280	-0.22057	-0.02515	0.43879	-0.06814	-0.13458	0.45495	0.05026	-0.08728	0.30098	-0.06069	-0.06288	0.57796	-0.01937	-0.11446	0.36320
34	-0.07457	0.15162	-0.20177	0.11744	0.54184	0.17828	-0.06708	0.07162	-0.14351	0.05882	0.46608	0.11126	-0.24830	-0.25983	0.65771	-0.06737	-0.22529	0.59409	-0.09756	-0.06118	0.35971	-0.04086	-0.16326	0.54341	-0.22431	-0.13754	0.43340	0.06218	-0.25187	0.36943	-0.06767	-0.09809	0.36336	-0.18970	-0.07171	0.39759	0.01633	-0.12202	0.28993	0.02968	-0.32603	0.67954	-0.00514	-0.17764	0.49982	0.10663	-0.41747	0.83887	0.02037	-0.23435	0.49534	-0.30763	-0.22411	0.75733	-0.22762	-0.04214	0.48549	-0.07652	-0.15895	0.50755	0.04611	-0.10699	0.33544	-0.06608	-0.09087	0.60792	-0.01187	-0.13992	0.39715
35	-0.08087	0.15590	-0.22143	0.11649	0.58331	0.17548	-0.07406	0.07279	-0.16709	0.06464	0.50661	0.11604	-0.26130	-0.27032	0.68654	-0.08444	-0.24941	0.63743	-0.10140	-0.06807	0.39143	-0.04325	-0.19669	0.59278	-0.23101	-0.15980	0.47348	0.05740	-0.27999	0.41831	-0.07834	-0.11737	0.39480	-0.19170	-0.09142	0.44086	0.01483	-0.14293	0.32262	0.02174	-0.34930	0.72937	-0.00826	-0.20218	0.54961	0.10024	-0.43030	0.86803	0.01468	-0.26783	0.54149	-0.32914	-0.24004	0.79884	-0.23470	-0.05783	0.53449	-0.08631	-0.18392	0.56545	0.04224	-0.12766	0.37248	-0.07133	-0.11780	0.63999	-0.00519	-0.16524	0.43454
36	-0.08831	0.16135	-0.24013	0.11524	0.62574	0.17047	-0.08190	0.07509	-0.19137	0.07140	0.55125	0.12066	-0.27674	-0.27856	0.71405	-0.09676	-0.27425	0.68226	-0.10844	-0.07513	0.42786	-0.04651	-0.23082	0.64541	-0.24125	-0.18350	0.52041	0.05237	-0.30677	0.47162	-0.08924	-0.13794	0.42995	-0.19523	-0.10980	0.48740	0.01202	-0.16480	0.35964	0.01407	-0.37222	0.77940	-0.01136	-0.22602	0.60060	0.09311	-0.44021	0.89467	0.00934	-0.30375	0.59291	-0.35378	-0.25523	0.83665	-0.24325	-0.07294	0.58522	-0.09959	-0.20868	0.62847	0.03890	-0.14920	0.41209	-0.07664	-0.14349	0.67433	-0.00114	-0.19030	0.47566
37	-0.09740	0.16857	-0.25809	0.11387	0.66903	0.16347	-0.09112	0.07838	-0.21639	0.07862	0.59990	0.12512	-0.29667	-0.28535	0.74052	-0.10582	-0.29960	0.72843	-0.11790	-0.08350	0.46897	-0.05156	-0.26546	0.70102	-0.25551	-0.20896	0.57440	0.04746	-0.33183	0.52891	-0.10040	-0.15989	0.46897	-0.20143	-0.12679	0.53713	0.00755	-0.18770	0.40111	0.00629	-0.39503	0.82935	-0.01408	-0.24929	0.65224	0.08618	-0.44807	0.91947	0.00400	-0.34196	0.64897	-0.38197	-0.26987	0.87044	-0.25472	-0.08832	0.63715	-0.11745	-0.23256	0.69617	0.03638	-0.17132	0.45428	-0.08303	-0.16786	0.71109	-0.00147	-0.21499	0.52085
38	-0.10858	0.17750	-0.27549	0.11245	0.71314	0.15476	-0.10245	0.08280	-0.24198	0.08586	0.65230	0.12939	-0.32239	-0.29126	0.76623	-0.11450	-0.32481	0.77579	-0.12882	-0.09405	0.51456	-0.05927	-0.30040	0.75914	-0.27495	-0.23587	0.63520	0.04265	-0.35500	0.58953	-0.11197	-0.18313	0.51196	-0.21130	-0.14257	0.58987	0.00136	-0.21156	0.44701	-0.00212	-0.41767	0.87898	-0.01663	-0.27198	0.70398	0.07955	-0.45477	0.94319	-0.00227	-0.38208	0.70883	-0.41362	-0.28379	0.90037	-0.26857	-0.10482	0.68970	-0.13957	-0.25498	0.76779	0.03440	-0.19371	0.49915	-0.09209	-0.19097	0.75042	-0.00777	-0.23929	0.57041
39	-0.12223	0.18750	-0.29238	0.11102	0.75801	0.14476	-0.11665	0.08847	-0.26781	0.09285	0.70799	0.13337	-0.35398	-0.29637	0.79158	-0.12519	-0.34928	0.82422	-0.14194	-0.10707	0.56436	-0.07048	-0.33512	0.81915	-0.30070	-0.26321	0.70195	0.03690	-0.37617	0.65267	-0.12436	-0.20746	0.55896	-0.22563	-0.15756	0.64532	-0.00653	-0.23621	0.49724	-0.01163	-0.44000	0.92804	-0.02030	-0.29392	0.75531	0.07264	-0.46107	0.96655	-0.01051	-0.42355	0.77145	-0.44808	-0.29641	0.92709	-0.28325	-0.12267	0.74220	-0.16482	-0.27533	0.84217	0.03150	-0.21617	0.54673	-0.10529	-0.21307	0.79239	-0.02047	-0.26340	0.62461
40	-0.13882	0.19779	-0.30861	0.10959	0.80355	0.13394	-0.13445	0.09515	-0.29329	0.09937	0.76635	0.13683	-0.39071	-0.30027	0.81705	-0.13918	-0.37257	0.87375	-0.15865	-0.12248	0.61803	-0.08585	-0.36878	0.88028	-0.33300	-0.28915	0.77320	0.02787	-0.39510	0.71734	-0.13861	-0.23247	0.61000	-0.24464	-0.17215	0.70294	-0.01645	-0.26139	0.55165	-0.02355	-0.46163	0.97625	-0.02674	-0.31508	0.80583	0.06486	-0.46752	0.99013	-0.02202	-0.46551	0.83564	-0.48489	-0.30641	0.95155	-0.29803	-0.14171	0.79386	-0.19228	-0.29259	0.91763	0.02565	-0.23849	0.59696	-0.12401	-0.23463	0.83701	-0.03800	-0.28773	0.68357
41	-0.15847	0.20769	-0.32386	0.10827	0.84960	0.12277	-0.15620	0.10233	-0.31758	0.10517	0.82660	0.13926	-0.43093	-0.30222	0.84309	-0.15680	-0.39408	0.92447	-0.17869	-0.14024	0.67523	-0.10540	-0.40018	0.94160	-0.37136	-0.31124	0.84691	0.01328	-0.41147	0.78248	-0.15613	-0.25761	0.66504	-0.26834	-0.18642	0.76198	-0.02899	-0.28664	0.61003	-0.03915	-0.48178	1.02326	-0.03650	-0.33580	0.85538	0.05617	-0.47454	1.01423	-0.03812	-0.50685	0.90021	-0.52310	-0.31224	0.97472	-0.31345	-0.16144	0.84385	-0.22109	-0.30539	0.99176	0.01519	-0.26031	0.64970	-0.14922	-0.25601	0.88416	-0.05790	-0.31238	0.74727
42	-0.18083	0.21666	-0.33757	0.10731	0.89584	0.11169	-0.18166	0.10957	-0.33971	0.11009	0.88767	0.13986	-0.47232	-0.30139	0.86993	-0.17760	-0.41305	0.97634	-0.20134	-0.16003	0.73562	-0.12797	-0.42794	1.00194	-0.41455	-0.32695	0.92038	-0.00795	-0.42494	0.84698	-0.17779	-0.28236	0.72398	-0.29649	-0.20011	0.82148	-0.04435	-0.31152	0.67203	-0.05914	-0.49937	1.06875	-0.04905	-0.35663	0.90402	0.04718	-0.48225	1.03881	-0.05954	-0.54612	0.96384	-0.56157	-0.31234	0.99711	-0.32980	-0.18103	0.89125	-0.25043	-0.31221	1.06137	-0.00068	-0.28112	0.70473	-0.18137	-0.27720	0.93351	-0.07844	-0.33653	0.81538
43	-0.20533	0.22443	-0.34883	0.10711	0.94172	0.10112	-0.21011	0.11686	-0.35857	0.11426	0.94817	0.13758	-0.51311	-0.29660	0.89729	-0.20037	-0.42858	1.02889	-0.22639	-0.18097	0.79871	-0.15210	-0.45039	1.05965	-0.46146	-0.33418	0.99022	-0.03545	-0.43508	0.90970	-0.20353	-0.30621	0.78655	-0.32839	-0.21264	0.88034	-0.06212	-0.33549	0.73714	-0.08348	-0.51300	1.11218	-0.06422	-0.37760	0.95190	0.03842	-0.49024	1.06336	-0.08564	-0.58177	1.02523	-0.59923	-0.30535	1.01843	-0.34729	-0.19901	0.93517	-0.27946	-0.31177	1.12269	-0.02141	-0.30045	0.76176	-0.21989	-0.29781	0.98447	-0.09918	-0.35837	0.88711
44	-0.23151	0.23106	-0.35641	0.10813	0.98630	0.09154	-0.24044	0.12409	-0.37302	0.11799	1.00636	0.13131	-0.55288	-0.28638	0.92411	-0.22373	-0.43952	1.08098	-0.25330	-0.20183	0.86362	-0.17701	-0.46564	1.11249	-0.51020	-0.33171	1.05256	-0.06794	-0.44124	0.96953	-0.23223	-0.32839	0.85223	-0.36279	-0.22311	0.93718	-0.08158	-0.35778	0.80455	-0.11111	-0.52107	1.15265	-0.08269	-0.39803	0.99930	0.02919	-0.49720	1.08668	-0.11535	-0.61205	1.08293	-0.63577	-0.28999	1.03740	-0.36602	-0.21355	0.97484	-0.30724	-0.30328	1.17174	-0.04550	-0.31774	0.82028	-0.26336	-0.31700	1.03618	-0.11963	-0.37577	0.96101
45	-0.25875	0.23654	-0.35895	0.11069	1.02818	0.08375	-0.27132	0.13087	-0.38188	0.12165	1.06011	0.12017	-0.59154	-0.26959	0.94854	-0.24671	-0.44454	1.13062	-0.28077	-0.22134	0.92891	-0.20214	-0.47199	1.15766	-0.55794	-0.31931	1.10335	-0.10388	-0.44250	1.02530	-0.26266	-0.34765	0.92002	-0.39797	-0.23039	0.99042	-0.10171	-0.37732	0.87297	-0.14090	-0.52181	1.18869	-0.10443	-0.41679	1.04639	0.01746	-0.50104	1.10684	-0.14758	-0.63490	1.13531	-0.67066	-0.26547	1.05179	-0.38589	-0.22300	1.00959	-0.33272	-0.28654	1.20471	-0.07122	-0.33212	0.87946	-0.30961	-0.33336	1.08743	-0.13849	-0.38680	1.03480
46	-0.28642	0.24076	-0.35517	0.11489	1.06550	0.07898	-0.30144	0.13679	-0.38407	0.12554	1.10692	0.10391	-0.62873	-0.24556	0.96812	-0.26917	-0.44250	1.17501	-0.30771	-0.23818	0.99246	-0.22705	-0.46836	1.19200	-0.60192	-0.29752	1.13863	-0.14172	-0.43770	1.07576	-0.29402	-0.36224	0.98838	-0.43316	-0.23307	1.03811	-0.12129	-0.39285	0.94055	-0.17197	-0.51353	1.21828	-0.12803	-0.43249	1.09295	0.00154	-0.49939	1.12109	-0.18113	-0.64815	1.18047	-0.70262	-0.23189	1.05871	-0.40740	-0.22614	1.03874	-0.35472	-0.26172	1.21822	-0.09729	-0.34225	0.93796	-0.35597	-0.34513	1.13654	-0.15478	-0.38969	1.10533
47	-0.31394	0.24362	-0.34395	0.12047	1.09593	0.07886	-0.32983	0.14129	-0.37875	0.12962	1.14405	0.08363	-0.66392	-0.21403	0.98007	-0.29192	-0.43269	1.21075	-0.33314	-0.25127	1.05160	-0.25135	-0.45449	1.21234	-0.63968	-0.26754	1.15502	-0.17996	-0.42572	1.11940	-0.32596	-0.37034	1.05503	-0.46803	-0.22992	1.07806	-0.13931	-0.40302	1.00482	-0.20362	-0.49498	1.23891	-0.15177	-0.44341	1.13792	-0.01895	-0.48989	1.12596	-0.21530	-0.64962	1.21614	-0.72994	-0.19011	1.05481	-0.43159	-0.22208	1.06154	-0.37224	-0.22939	1.20951	-0.12290	-0.34644	0.99391	-0.39958	-0.35037	1.18124	-0.16867	-0.38295	1.16867
