	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d
7	4.07833	0.31780	1.58824	2.05672	-2.16470	0.92168	-7.71517	0.29696	2.56388	0.14770	-1.59842	2.62654	-1.65184	1.02021	-17.52268	2.53880	3.06917	2.44808	-3.46212	-8.65813	2.09486	-1.93316	-1.29399	-25.58447	4.17007	3.32512	-2.46895	-7.62944	2.60652	-3.38813	-3.63308	-16.78979	3.15989	1.30496	1.78157	3.46752	-2.94128	-2.96748	-10.06206	-15.22311	3.24505	1.57961	-3.13559	-15.04064	2.36582	-0.50253	-0.87523	-18.16522	2.69461	-4.39367	-0.89387	-19.52516	3.40606	4.57765	3.63686	1.45525	-1.09470	-2.01310	-13.23103	-12.24711	4.53526	1.10510	-1.11174	-15.65755	1.68266	-1.33272	-2.27934	-12.01415	4.96960	1.96912	-1.90167	-18.03944	2.24250	3.27825	-1.24878	5.78975	-3.25089	-2.17651	-12.58759	-8.25813	1.89160	-4.48343	-0.98038	-29.04643	4.30228	2.27206	-2.56855	-13.93722	3.37625	-5.70613	-0.28751	-21.27291	3.55274	-0.01899	-0.60908	-9.99500	5.19820	-0.10932	-1.69315	-21.57453	3.17109	0.20690	-1.78125	-12.17808	4.34925	-0.32642	-2.61685	-19.24872	1.98025	-0.12783	-3.00481	-11.21539	4.93203	-0.08225	-1.63237	-19.47819	3.37587	2.67141	-0.97724	-15.71493	2.33992	-3.41237	-0.64190	-21.82574
8	4.63188	0.32661	2.27568	2.03822	-1.47711	0.96314	-7.21858	0.28448	3.00001	0.12356	-1.00161	2.60337	-1.35007	0.87873	-17.04373	2.46340	3.59476	3.19417	-3.26175	-8.12194	2.60765	-1.37252	-1.20853	-24.86609	4.72616	3.80907	-1.74870	-7.13646	3.03568	-3.06531	-3.03222	-16.33261	3.81921	1.78469	2.61534	4.14757	-2.69150	-2.48160	-9.45634	-14.46741	3.62863	1.83661	-2.84391	-14.73098	3.03936	0.26788	-0.43003	-18.17920	3.20527	-3.91047	-0.41663	-19.22134	3.99249	5.19775	4.28568	2.50023	-0.12047	-1.29398	-12.69339	-11.64480	5.14139	1.92982	-0.78496	-14.83961	2.38086	-0.61668	-1.49562	-11.62087	5.50380	2.66213	-1.45000	-17.27320	3.15424	3.78929	-0.58643	6.40004	-1.76373	-1.12921	-12.18248	-7.76424	2.54732	-3.67135	-0.57247	-28.52402	5.00403	3.00506	-1.52731	-13.11086	3.87812	-4.88961	-0.58342	-20.74920	4.02622	0.69692	-0.11115	-9.44520	5.63528	0.49149	-1.69785	-21.29624	3.83863	0.63213	-0.86176	-11.00279	4.83497	0.46776	-1.87914	-18.44068	2.56855	0.54358	-2.56404	-10.39804	5.34695	0.31129	-1.13953	-18.80115	3.90329	3.24063	-0.67584	-15.03264	2.72766	-2.80916	-0.59218	-21.58232
9	5.17616	0.31975	2.97841	1.99197	-0.58067	1.05960	-6.75035	0.25328	3.48696	0.10352	-0.30072	2.56433	-0.87992	0.79848	-16.64827	2.38611	4.16082	3.97410	-2.76576	-7.55463	3.15825	-0.69367	-0.89820	-24.22520	5.26846	4.32260	-0.80245	-6.67723	3.51685	-2.55860	-2.17475	-15.95946	4.47822	2.27689	3.42383	4.80647	-2.03309	-1.73028	-8.91180	-13.82829	4.02261	2.15329	-2.40618	-14.31867	3.69113	1.07104	0.04819	-18.11754	3.72393	-3.30323	0.13726	-18.85193	4.49069	5.75495	4.85139	3.45608	0.79726	-0.26769	-12.27130	-11.13716	5.71704	2.80456	-0.24850	-14.23731	3.07928	0.16865	-0.61755	-11.18839	6.05134	3.44560	-0.87135	-16.59477	4.06585	4.26077	0.03880	6.93589	0.02730	0.19097	-11.88436	-7.34073	3.22109	-2.70613	0.06697	-27.93857	5.68163	3.75206	-0.13687	-12.34046	4.42970	-3.96549	-0.75259	-20.12023	4.51005	1.49874	0.44183	-8.85763	6.05073	1.13117	-1.48204	-20.65991	4.49665	1.18883	0.32602	-9.92901	5.32691	1.34333	-0.93705	-17.72713	3.16936	1.29878	-1.96393	-9.48917	5.77694	0.81598	-0.51167	-18.15257	4.45778	3.88883	-0.22404	-13.66392	3.14397	-2.07548	-0.48090	-21.32195
10	5.68694	0.29780	3.66155	1.91998	0.36172	1.16041	-6.33027	0.21301	4.01499	0.08901	0.48737	2.50699	-0.30425	0.78666	-16.31815	2.31319	4.74128	4.77858	-2.01990	-7.00668	3.73235	0.08901	-0.31494	-23.66351	5.77291	4.84862	0.20681	-6.26878	4.04068	-1.85755	-1.15994	-15.65039	5.10231	2.75150	4.19496	5.39112	-1.02021	-0.83508	-8.44939	-13.33318	4.41816	2.56512	-1.85484	-13.88581	4.27990	1.86667	0.47635	-18.00323	4.23174	-2.57481	0.65675	-18.46558	4.87625	6.21814	5.29570	4.29057	1.51364	0.81474	-11.96069	-10.73372	6.22194	3.66188	0.37194	-13.80654	3.73420	0.97658	0.22586	-10.77953	6.59431	4.28867	-0.25910	-16.05962	4.88014	4.64273	0.55904	7.35360	1.60301	1.51296	-11.69436	-7.00963	3.86002	-1.66648	0.81293	-27.39952	6.28824	4.48552	1.33395	-11.68435	5.01813	-2.93725	-0.68582	-19.48590	4.98148	2.35149	0.98566	-8.29809	6.43358	1.81654	-1.06689	-19.84300	5.10091	1.85540	1.54681	-9.01262	5.80919	2.27110	0.03579	-17.13161	3.74663	2.10173	-1.26448	-8.58871	6.20496	1.44417	0.13893	-17.59455	5.00731	4.57368	0.34570	-12.71159	3.57603	-1.25198	-0.32581	-21.08125
11	6.14116	0.26391	4.28445	1.84057	1.16647	1.18130	-5.96813	0.16933	4.56416	0.08041	1.32133	2.42481	0.28097	0.78867	-16.03430	2.25074	5.30312	5.57916	-1.14895	-6.50582	4.30882	0.95078	0.48274	-23.18137	6.21734	5.35163	1.10375	-5.91925	4.58738	-0.99395	-0.16395	-15.38457	5.65778	3.17812	4.92292	5.86219	0.14951	0.02913	-8.07047	-12.98209	4.80694	3.06958	-1.25433	-13.49436	4.77633	2.60718	0.81169	-17.85492	4.70953	-1.75831	1.04573	-18.09221	5.13801	6.56817	5.61426	4.97598	1.95332	1.71395	-11.75290	-10.42669	6.62059	4.42067	0.94418	-13.49815	4.30371	1.74430	0.90480	-10.42811	7.11316	5.13023	0.30180	-15.67473	5.51358	4.89766	0.91234	7.62232	2.52036	2.56001	-11.59814	-6.77248	4.41396	-0.65741	1.47761	-26.93989	6.78096	5.15596	2.58203	-11.16351	5.61772	-1.81922	-0.38514	-18.92635	5.41291	3.20281	1.43829	-7.80593	6.77779	2.53324	-0.51180	-19.33447	5.61189	2.57556	2.51562	-8.27228	6.26790	3.21153	0.88225	-16.64869	4.26564	2.89760	-0.56604	-7.76211	6.61749	2.17338	0.69783	-17.15204	5.51579	5.24256	0.92959	-11.95176	4.00675	-0.40460	-0.14522	-20.87074
12	6.51976	0.22255	4.81441	1.77903	1.70542	1.09433	-5.66756	0.12538	5.10584	0.07672	2.15019	2.31616	0.78377	0.76365	-15.78395	2.20284	5.81307	6.33177	-0.30577	-6.06569	4.86224	1.85500	1.35509	-22.77892	6.58400	5.79253	1.76180	-5.63137	5.12799	-0.03576	0.62861	-15.14805	6.11981	3.53054	5.58770	6.21002	1.23088	0.70335	-7.76390	-12.76130	5.18307	3.63168	-0.66759	-13.17062	5.16735	3.25492	1.06095	-17.69198	5.13977	-0.89980	1.25964	-17.74837	5.27407	6.79749	5.82269	5.49981	2.12747	2.27537	-11.63360	-10.20468	6.88799	5.01425	1.36172	-13.27178	4.75542	2.41559	1.33851	-10.14550	7.58924	5.90443	0.75655	-15.41713	5.91880	5.00803	1.08438	7.74968	2.63045	3.15579	-11.57233	-6.62290	4.84712	0.22894	1.91746	-26.55249	7.12870	5.71457	3.39175	-10.77627	6.19348	-0.64208	0.05507	-18.47456	5.77761	3.99835	1.73741	-7.40156	7.08255	3.25506	0.11066	-18.96531	6.00416	3.28064	3.02871	-7.70485	6.69245	4.13135	1.48413	-16.26509	4.70038	3.62723	0.03404	-7.04306	7.00685	2.95907	1.09496	-16.81904	5.95158	5.84622	1.41067	-11.23920	4.41693	0.40015	0.04891	-20.69203
13	6.80992	0.17806	5.23787	1.75226	1.94261	0.94144	-5.42689	0.08419	5.60629	0.07602	2.92958	2.19249	1.14475	0.71095	-15.56224	2.17035	6.24449	6.98978	0.38468	-5.69424	5.36489	2.75438	2.14827	-22.45401	6.86133	6.14419	2.13682	-5.40259	5.62823	0.93155	1.09744	-14.93571	6.47700	3.78957	6.16268	6.45526	2.02747	1.09601	-7.51931	-12.64890	5.54295	4.20201	-0.13627	-12.91222	5.45397	3.79088	1.26504	-17.53406	5.50822	-0.04146	1.31123	-17.44590	5.28783	6.90680	5.94188	5.87187	2.10687	2.46052	-11.58371	-10.05576	7.01358	5.41524	1.57401	-13.10020	5.07036	2.95699	1.51484	-9.93304	8.00700	6.56718	1.07878	-15.25779	6.09365	4.97825	1.11689	7.79003	2.09119	3.27013	-11.59061	-6.54930	5.14307	0.94950	2.09082	-26.23479	7.31683	6.13535	3.69695	-10.51000	6.70835	0.54270	0.51207	-18.12482	6.05490	4.69626	1.86872	-7.09162	7.34962	3.95468	0.72066	-18.73477	6.26980	3.91613	3.03677	-7.29540	7.07476	5.01313	1.77419	-15.96657	5.03688	4.24771	0.47145	-6.44594	7.36992	3.75486	1.31212	-16.57690	6.29395	6.35221	1.71178	-10.61522	4.78718	1.11120	0.25370	-20.54710
14	7.00548	0.13352	5.56101	1.75974	1.92760	0.79830	-5.23992	0.04917	6.03181	0.07640	3.63043	2.07684	1.34975	0.65705	-15.37094	2.15095	6.58149	7.51852	0.85872	-5.39606	5.78920	3.59813	2.74335	-22.20114	7.04402	6.39783	2.26340	-5.22573	6.05386	1.82869	1.21964	-14.75001	6.73027	3.94552	6.63570	6.63714	2.44263	1.19932	-7.33276	-12.61795	5.88331	4.73554	0.31554	-12.70707	5.64621	4.21487	1.48045	-17.39709	5.80458	0.78422	1.26109	-17.19459	5.18622	6.90110	5.99264	6.11810	1.97044	2.33731	-11.58336	-9.96673	7.00163	5.63987	1.60403	-12.96649	5.24362	3.35877	1.48571	-9.78742	8.35558	7.10708	1.26963	-15.17158	6.07585	4.83040	1.07772	7.82204	1.23433	2.99954	-11.62608	-6.53319	5.30339	1.51289	2.04841	-25.99517	7.34811	6.42182	3.57272	-10.34711	7.13065	1.67226	0.88488	-17.86046	6.23304	5.27397	1.87002	-6.87037	7.58000	4.61041	1.24031	-18.59630	6.41495	4.45171	2.64945	-7.02109	7.40741	5.85336	1.75651	-15.73659	5.27264	4.74350	0.73011	-5.97427	7.70417	4.52419	1.37496	-16.40743	6.53565	6.75077	1.81988	-10.06764	5.09985	1.69854	0.47859	-20.43822
15	7.10584	0.09027	5.80131	1.78856	1.75928	0.71995	-5.09780	0.02322	6.35409	0.07642	4.23997	1.99342	1.42567	0.62681	-15.21571	2.14099	6.81918	7.90503	1.11544	-5.17152	6.11143	4.34172	3.07502	-22.01426	7.13190	6.55992	2.22176	-5.09110	6.37615	2.59887	1.06179	-14.59766	6.88810	3.99885	7.01705	6.79357	2.49154	1.06923	-7.20291	-12.64159	6.19797	5.20267	0.67164	-12.54564	5.75629	4.54195	1.75169	-17.29090	6.02218	1.55364	1.19499	-17.00052	4.97895	6.78620	5.99519	6.26370	1.76882	2.02725	-11.61565	-9.92342	6.86660	5.73521	1.52617	-12.86033	5.28275	3.62986	1.34509	-9.70031	8.62878	7.54058	1.35572	-15.13679	5.92582	4.59541	1.02511	7.90761	0.39898	2.50566	-11.65108	-6.55099	5.34115	1.95599	1.89181	-25.83627	7.23903	6.59997	3.18140	-10.26795	7.43960	2.69116	1.12146	-17.67031	6.31004	5.72823	1.80982	-6.72242	7.77196	5.20848	1.61779	-18.52537	6.45323	4.87822	2.07851	-6.85461	7.68246	6.65409	1.50875	-15.55745	5.41325	5.12236	0.84417	-5.62235	8.00422	5.24247	1.34420	-16.29554	6.68101	7.05192	1.77978	-9.60484	5.34180	2.15476	0.73864	-20.36634
16	7.11393	0.04822	5.97734	1.82548	1.54087	0.70443	-4.99122	0.00791	6.55389	0.07537	4.75821	1.95618	1.42425	0.62073	-15.10232	2.13707	6.96081	8.15998	1.19522	-5.01635	6.31456	4.95513	3.13687	-21.88845	7.12785	6.64538	2.09689	-4.98894	6.57565	3.21175	0.75141	-14.48540	6.96055	3.95746	7.33056	6.94201	2.27600	0.78929	-7.12624	-12.69718	6.47617	5.59044	0.92419	-12.42149	5.79294	4.79558	2.08584	-17.21947	6.15696	2.25190	1.19101	-16.86469	4.67729	6.56639	5.96517	6.32090	1.52253	1.64389	-11.66898	-9.91199	6.62695	5.75820	1.42388	-12.77536	5.20315	3.79222	1.19161	-9.65943	8.82447	7.89904	1.37698	-15.13503	5.70438	4.30292	0.98852	8.06111	-0.18389	1.94891	-11.63824	-6.57928	5.27452	2.31994	1.72616	-25.74986	7.01330	6.70544	2.70012	-10.25261	7.62779	3.56594	1.23095	-17.54709	6.29261	6.07164	1.75291	-6.62732	7.92080	5.74384	1.84517	-18.50043	6.39939	5.20086	1.54584	-6.76849	7.89138	7.41450	1.14962	-15.41446	5.46771	5.40345	0.87985	-5.37667	8.26054	5.89581	1.29541	-16.22772	6.74062	7.27731	1.66808	-9.22740	5.50533	2.49204	1.03933	-20.33058
17	7.03379	0.00665	6.10194	1.86336	1.34596	0.72075	-4.91235	0.00320	6.62285	0.07340	5.19301	1.96418	1.39996	0.62380	-15.03344	2.13664	7.01266	8.30997	1.15192	-4.92253	6.38977	5.42781	2.97523	-21.81817	7.03571	6.67103	1.94817	-4.91143	6.64404	3.65987	0.43524	-14.41664	6.95441	3.83208	7.59858	7.07569	1.93098	0.44086	-7.09614	-12.76853	6.70392	5.89819	1.07825	-12.32879	5.75849	4.99812	2.44711	-17.18245	6.20574	2.87388	1.29228	-16.78345	4.29316	6.24419	5.90768	6.28981	1.23812	1.26290	-11.73826	-9.92089	6.30093	5.75718	1.35633	-12.70796	5.02220	3.87201	1.09354	-9.65150	8.94261	8.21296	1.37213	-15.15286	5.45430	3.97321	0.96992	8.25047	-0.43104	1.44379	-11.56352	-6.60059	5.12046	2.63511	1.62065	-25.72275	6.69535	6.76998	2.25988	-10.28239	7.70123	4.29134	1.26945	-17.48270	6.19329	6.32709	1.73281	-6.56378	8.01969	6.21996	1.95127	-18.50684	6.26478	5.43282	1.20487	-6.73889	8.02570	8.12680	0.79390	-15.29786	5.44388	5.60693	0.90225	-5.21949	8.46010	6.47901	1.28883	-16.19177	6.72529	7.44897	1.56328	-8.93242	5.58675	2.73397	1.36590	-20.32777
18	6.86905	0.03487	6.18085	1.90018	1.20355	0.75307	-4.85589	0.00749	6.56317	0.07133	5.55536	2.00621	1.39060	0.62426	-15.00741	2.13781	6.97977	8.38463	1.03060	-4.87967	6.33666	5.76721	2.66965	-21.79588	6.85898	6.65138	1.79609	-4.85373	6.58376	3.95376	0.23217	-14.39028	6.87063	3.63266	7.82895	7.17736	1.57115	0.08408	-7.10440	-12.84660	6.86700	6.13217	1.15192	-12.26234	5.64893	5.16414	2.76881	-17.17654	6.16531	3.42375	1.49603	-16.75001	3.83912	5.82192	5.82020	6.16832	0.91925	0.91840	-11.82454	-9.94236	5.90371	5.76040	1.34042	-12.65723	4.75503	3.89211	1.07262	-9.66456	8.98234	8.50031	1.36757	-15.18192	5.19296	3.61330	0.95345	8.42268	-0.38874	1.04161	-11.41002	-6.60655	4.89000	2.91464	1.59391	-25.74084	6.30590	6.81230	1.91912	-10.34105	7.67650	4.88892	1.30039	-17.46750	6.02648	6.52099	1.74389	-6.51279	8.06070	6.64579	1.97881	-18.53478	6.05470	5.58882	1.10916	-6.74752	8.07723	8.77781	0.52220	-15.20228	5.34552	5.74792	0.94671	-5.13220	8.58828	6.99285	1.34962	-16.17731	6.64140	7.57955	1.52043	-8.71373	5.58503	2.90671	1.68444	-20.35279
19	6.62249	0.07606	6.21406	1.93717	1.10064	0.80074	-4.81963	0.01805	6.38602	0.07058	5.85535	2.06830	1.40805	0.61711	-15.01928	2.13938	6.86403	8.40575	0.85654	-4.87694	6.16191	5.99020	2.30797	-21.81273	6.60053	6.59815	1.62619	-4.81442	6.40639	4.11683	0.19906	-14.40169	6.70473	3.36696	8.00953	7.23116	1.25978	-0.25049	-7.14301	-12.92887	6.95402	6.30081	1.17357	-12.21822	5.45703	5.29896	2.97235	-17.19687	6.03241	3.91082	1.75851	-16.75642	3.32967	5.30583	5.70204	5.96205	0.57138	0.60598	-11.93275	-9.97256	5.44626	5.77180	1.35109	-12.62473	4.41365	3.86910	1.10887	-9.68939	8.93998	8.76226	1.36960	-15.21847	4.91722	3.21903	0.90849	8.53142	-0.18420	0.73539	-11.17220	-6.59746	4.58688	3.15654	1.62556	-25.79158	5.86049	6.83627	1.67213	-10.41569	7.57507	5.39709	1.35740	-17.49040	5.80428	6.67559	1.75061	-6.46004	8.03567	7.02994	1.96577	-18.57872	5.76869	5.67948	1.22242	-6.78212	8.03839	9.35309	0.37085	-15.12620	5.17193	5.83424	1.00898	-5.09755	8.63075	7.44061	1.46614	-16.17607	6.48901	7.66871	1.55360	-8.56344	5.50184	3.03423	1.95114	-20.40009
20	6.29693	0.11572	6.19853	1.97628	0.99646	0.86073	-4.80466	0.03163	6.10825	0.07279	6.09980	2.13796	1.43962	0.59924	-15.06274	2.14057	6.66440	8.38350	0.63531	-4.90510	5.87712	6.11496	1.96360	-21.85998	6.26353	6.52114	1.40675	-4.79553	6.12926	4.18136	0.32210	-14.44481	6.44975	3.04143	8.11411	7.22478	1.00315	-0.55737	-7.20588	-13.01775	6.95843	6.41111	1.17391	-12.19386	5.17740	5.40060	2.99047	-17.23858	5.80489	4.34334	2.01214	-16.79509	2.78188	4.71021	5.55876	5.68925	0.20380	0.29400	-12.06867	-10.01148	4.93658	5.77553	1.33720	-12.61352	4.00857	3.81262	1.15472	-9.72056	8.81021	8.98715	1.36388	-15.26235	4.61459	2.78143	0.79889	8.55056	0.02953	0.47975	-10.86047	-6.58011	4.21127	3.35275	1.67614	-25.86708	5.37038	6.83418	1.47411	-10.49739	7.41711	5.85651	1.43251	-17.53935	5.53423	6.80338	1.70274	-6.39764	7.93719	7.37558	1.93631	-18.63625	5.40358	5.71008	1.44737	-6.83609	7.90316	9.83835	0.33639	-15.07059	4.92034	5.86899	1.05331	-5.10154	8.57559	7.82544	1.59819	-16.18167	6.26379	7.70708	1.62926	-8.47096	5.34099	3.13550	2.12304	-20.46514
