	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_1_CINE_D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_1_CINE_E.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d	2014_06_23_CR013_BAREFOOT_GAIT0004_6_CINE_E&D.c3d
7	13.76329	0.31728	39.51536	4.57061	18.87711	2.92922	0.64705	2.04387	18.50616	0.87560	44.25476	3.69702	18.54062	3.44274	1.17423	2.45198	12.75578	37.12376	14.35347	-2.47737	15.72575	45.14022	17.99589	2.60460	13.85488	39.33602	20.41271	-0.41930	18.75893	48.13424	20.93233	0.85009	13.15386	12.62684	37.21017	34.38991	13.79173	17.13250	-1.87782	0.18000	14.13871	39.86578	14.38535	2.62900	14.90730	44.39423	23.14615	0.38410	15.78089	44.67422	19.44612	1.28556	12.49158	11.49850	35.17643	37.41526	20.21407	21.12617	1.14671	1.14776	14.12703	41.25480	19.69973	2.97856	12.24849	35.36916	16.06919	0.36759	12.99047	39.16444	16.09143	1.07704	15.55890	13.79488	37.68585	33.33336	20.64413	17.40098	1.33135	2.86021	16.35374	38.64665	12.76215	1.53239	13.67467	42.80183	20.86229	-1.24220	15.43524	45.37268	14.13591	-0.29824	14.42748	41.39391	20.50519	2.18557	18.65723	50.23010	21.63816	3.25560	17.37742	49.26696	22.77087	-0.23109	15.89541	46.77246	22.50800	4.58785	16.17279	43.15311	15.98376	0.39233	16.74362	45.89677	20.04622	-2.22137	15.45855	44.68044	18.74348	5.95791	16.55821	45.90466	22.84616	-4.19029
8	13.51889	0.30795	39.39409	4.73781	21.26205	3.16525	1.42011	2.24406	18.56004	0.90203	44.14782	3.65731	20.76726	3.44305	1.15839	2.41896	12.54103	36.89196	16.50268	-2.12674	15.69570	44.36326	19.35606	2.02588	13.60779	39.04678	22.67191	0.46232	18.82043	47.73375	22.58004	0.58926	12.96253	12.49507	36.86933	33.97307	15.88890	18.85108	-1.75606	1.03809	14.25042	40.04146	16.61615	2.15764	14.85856	44.41102	25.94779	1.20189	15.55065	44.62852	22.08120	1.65784	12.26118	11.44053	34.73174	37.26933	21.66903	23.06112	2.20389	2.07949	14.02925	41.14391	21.69864	3.32563	12.05737	35.18710	18.16140	0.62904	12.96906	39.14512	18.21627	1.31598	15.40633	13.36346	37.57917	33.28919	23.05470	19.90720	2.79784	4.21166	16.13030	38.42381	15.03245	1.67167	13.24593	42.60305	23.62430	-0.12775	15.45316	45.45830	16.84005	-0.66580	14.21163	41.38848	23.12534	2.82729	18.59491	50.06354	23.97910	2.87434	17.09479	49.57736	26.25397	0.58252	15.81146	46.63367	24.52664	4.99537	16.05984	43.28609	18.64396	0.44294	16.74347	46.21947	22.86035	-2.28749	15.26989	44.80765	21.56745	6.83529	16.46899	45.91899	25.42011	-3.75960
9	13.25488	0.29686	39.19930	4.87483	23.43036	3.37788	2.34389	2.12174	18.55649	0.91471	43.93286	3.62793	22.76393	3.46302	1.55811	2.40677	12.31222	36.63065	18.51738	-1.38086	15.65191	43.51764	20.59455	1.85484	13.34058	38.64745	24.66073	1.63321	18.82055	47.37295	24.27097	0.98452	12.76191	12.34873	36.61811	33.52060	18.05931	20.37954	-1.08519	2.13465	14.28422	40.01960	18.59210	2.03787	14.79849	44.25215	28.35547	2.35577	15.24651	44.37154	24.31704	2.38679	12.04610	11.36232	34.08634	37.04878	22.70362	24.71458	3.28242	3.19151	13.90882	40.99586	23.52647	3.92643	11.82263	34.93424	20.10457	1.35907	12.90839	38.98292	19.99064	1.83421	15.21551	12.91788	37.47721	33.25380	25.34133	22.27479	4.54687	5.68139	15.94702	38.22633	17.00514	2.22672	12.79534	42.43890	26.21180	1.24549	15.43093	45.57203	19.57073	-0.53837	13.90489	41.21338	25.50779	3.75867	18.46173	49.79933	26.15877	3.27451	16.72270	49.73170	29.38997	1.71465	15.66672	46.30434	26.23874	5.60489	15.87619	43.29871	21.10714	0.84920	16.66111	46.30841	25.28835	-1.97650	15.03623	44.83761	24.12744	5.87153	16.32001	45.72331	27.61362	-2.91859
10	13.00341	0.28815	38.85524	5.00628	25.21730	3.56892	3.44398	2.13023	18.51136	0.91580	43.59105	3.63504	24.46522	3.52307	2.28508	2.38752	12.08839	36.32362	20.27340	-0.40678	15.60329	42.69989	21.74533	2.12175	13.08659	38.11531	26.27484	2.93303	18.77572	47.05174	25.90094	1.92459	12.56616	12.21286	36.41367	32.95862	20.11795	21.56331	-0.01969	3.26759	14.24080	39.80816	20.27327	2.28081	14.74855	43.91643	30.30839	3.69863	14.89384	43.87601	26.08091	3.33474	11.84877	11.27241	33.19951	36.63494	23.32531	25.93702	4.32857	4.31333	13.77107	40.71975	25.08327	4.71347	11.56583	34.54462	21.75247	2.38238	12.82132	38.65338	21.38267	2.56029	15.00082	12.48771	37.10228	33.02447	27.06822	24.19796	6.25817	7.11948	15.80716	37.88809	18.43694	3.00840	12.37654	42.22291	28.43223	2.67341	15.37014	45.72367	22.24316	0.04792	13.55070	40.83599	27.50978	4.80559	18.27837	49.44488	28.14247	4.28200	16.31173	49.66901	32.01892	2.96539	15.48354	45.77497	27.63392	6.29536	15.65127	43.15100	23.22167	1.49372	16.51118	46.13670	27.25867	-1.36791	14.78848	44.71618	26.25797	5.84682	16.13222	45.31530	29.40106	-1.78054
11	12.78998	0.28478	38.29547	5.14234	26.54160	3.76063	4.57624	2.14359	18.44655	0.90903	43.08651	3.69496	25.82153	3.64986	3.19453	2.32485	11.88568	35.91618	21.66197	0.64178	15.55998	41.93129	22.75076	2.71616	12.87219	37.41842	27.45360	4.24398	18.70897	46.70708	27.33252	3.21914	12.38436	12.10264	36.14260	32.21386	21.85689	22.30861	1.25656	4.33372	14.13751	39.41579	21.65228	2.84283	14.72128	43.39149	31.80444	5.12698	14.52474	43.13406	27.36820	4.40038	11.67094	11.17615	32.08229	35.96305	23.58310	26.71543	5.31286	5.37796	13.61493	40.22951	26.30793	5.64864	11.30578	33.95779	23.02716	3.53184	12.72033	38.12858	22.40109	3.43560	14.77756	12.09518	36.30751	32.46466	28.07918	25.54849	7.74440	8.46957	15.69832	37.25034	19.20209	3.85130	12.02875	41.85899	30.19922	4.05584	15.28691	45.85466	24.71317	0.96090	13.19683	40.22701	29.05600	5.84930	18.07047	48.97369	29.87857	5.26839	15.91616	49.33869	34.10034	4.23934	15.28454	45.03492	28.70342	6.99959	15.41850	42.78173	24.88049	2.27525	16.31845	45.68715	28.76040	-0.54911	14.55821	44.36776	27.84907	6.18423	15.92936	44.69104	30.78793	-0.45943
12	12.62816	0.28878	37.49233	5.28190	27.40417	3.97010	5.65771	2.13143	18.38325	0.89912	42.38631	3.80704	26.81040	3.85357	4.21540	2.25551	11.71116	35.34851	22.63700	1.67098	15.52816	41.16811	23.52433	3.49937	12.71153	36.53914	28.18750	5.48942	18.64280	46.24474	28.43825	4.67676	12.21961	12.02364	35.69373	31.25187	23.16205	22.59504	2.60155	5.28620	14.00051	38.84293	22.73702	3.65286	14.71749	42.66439	32.86989	6.56628	14.17165	42.16214	28.21435	5.51696	11.51773	11.07892	30.78324	35.03373	23.52978	27.13040	6.20506	6.37889	13.43869	39.48282	27.19492	6.69186	11.05462	33.14540	23.92372	4.69194	12.61367	37.39821	23.08383	4.40489	14.56337	11.75705	35.09028	31.54441	28.40134	26.34566	8.91802	9.71189	15.59876	36.23116	19.31382	4.64301	11.77240	41.29121	31.52856	5.37314	15.19981	45.86185	26.84026	2.07822	12.88335	39.37777	30.13092	6.83987	17.86046	48.34507	31.31344	6.38563	15.57973	48.73165	35.68354	5.52554	15.08711	44.08734	29.45682	7.70919	15.20366	42.14535	26.05241	3.12976	16.11003	44.96222	29.82225	0.38881	14.36763	43.74429	28.88468	6.47706	15.73083	43.84912	31.78550	0.93727
13	12.52060	0.30143	36.45983	5.41548	27.85126	4.19852	6.66704	2.10566	18.33760	0.89139	41.47776	3.95368	27.43761	4.11719	5.27722	2.20429	11.56344	34.58371	23.21917	2.64377	15.50706	40.34027	23.99990	4.36987	12.60761	35.48027	28.50166	6.61919	18.59492	45.58270	29.13386	6.14045	12.07376	11.97720	35.00982	30.08289	24.03030	22.45567	3.92282	6.09568	13.85644	38.08785	23.53613	4.62670	14.73208	41.73151	33.53331	7.95512	13.86306	40.99582	28.66847	6.63810	11.39671	10.99002	29.37017	33.89391	23.21433	27.27901	6.97683	7.32404	13.24864	38.49330	27.78394	7.79614	10.82043	32.11491	24.47484	5.79698	12.50744	36.47728	23.48269	5.41705	14.38050	11.48814	33.54639	30.31966	28.13236	26.66598	9.76179	10.82049	15.49192	34.84464	18.88218	5.32990	11.61244	40.50940	32.47913	6.63179	15.11818	45.64515	28.53874	3.32128	12.63677	38.30297	30.74726	7.76036	17.66443	47.52619	32.40733	7.56585	15.32955	47.87374	36.83646	6.83444	14.90337	42.95592	29.92635	8.44730	15.02087	41.23208	26.77033	4.02134	15.90977	43.98560	30.48696	1.36046	14.22779	42.84595	29.42909	6.84089	15.55023	42.79846	32.40476	2.31357
14	12.46401	0.32290	35.24296	5.52789	27.94450	4.43469	7.58409	2.06892	18.32097	0.89075	40.37654	4.10494	27.73258	4.40789	6.33045	2.19143	11.43867	33.61724	23.46559	3.55437	15.49245	39.38700	24.15030	5.26126	12.55722	34.26196	28.43908	7.60157	18.57811	44.68078	29.39362	7.49803	11.95258	11.96481	34.09270	28.75056	24.51666	21.95543	5.16165	6.74715	13.72625	37.15707	24.05672	5.67791	14.76115	40.61158	33.82193	9.23799	13.62115	39.68443	28.78452	7.72829	11.31437	10.92354	27.91256	32.61938	22.69484	27.22629	7.62043	8.20198	13.06162	37.32065	28.13306	8.91443	10.61091	30.90233	24.71943	6.81022	12.41005	35.40453	23.65180	6.43136	14.25110	11.30098	31.82722	28.89532	27.41121	26.59288	10.30365	11.76026	15.37656	33.18830	18.06128	5.89951	11.54417	39.53291	33.10494	7.83222	15.03998	45.14312	29.79338	4.63729	12.46994	37.03340	30.92780	8.59485	17.49386	46.50617	33.14719	8.78775	15.17676	46.80781	37.60517	8.15564	14.74283	41.68254	30.15512	9.23508	14.87552	40.06536	27.09853	4.93027	15.73581	42.79783	30.79846	2.30191	14.14213	41.71409	29.58778	7.24912	15.39781	41.56613	32.66549	3.59263
15	12.45354	0.35178	33.90542	5.60485	27.75012	4.66131	8.39604	2.02569	18.34204	0.90009	39.12482	4.22610	27.74231	4.69238	7.33592	2.22175	11.33649	32.47453	23.43541	4.40120	15.48388	38.27607	23.98959	6.12931	12.55509	32.91862	28.05566	8.42029	18.60187	43.54652	29.24504	8.68363	11.86702	11.98866	32.98508	27.31853	24.68287	21.18116	6.28040	7.24896	13.62243	36.07232	24.31134	6.73031	14.80478	39.35211	33.77028	10.36506	13.46023	38.28904	28.62382	8.75670	11.27270	10.89411	26.46325	31.29705	22.04189	27.00619	8.15936	8.98061	12.89889	36.04797	28.29433	9.99938	10.43437	29.56543	24.69737	7.70741	12.33370	34.23709	23.64056	7.41383	14.18837	11.20180	30.10135	27.39270	26.41215	26.21693	10.58353	12.50525	15.26566	31.41439	17.01574	6.35275	11.55698	38.40042	33.44498	8.95827	14.95925	44.34149	30.64377	5.98716	12.38484	35.61133	30.70952	9.32229	17.35824	45.30067	33.54998	10.00715	15.11953	45.58935	38.02185	9.44708	14.61307	40.31814	30.18518	10.07209	14.76943	38.69410	27.10355	5.83764	15.60028	41.45536	30.80495	3.17662	14.10970	40.41746	29.47196	7.72320	15.28287	40.19882	32.60337	4.72205
16	12.48470	0.38525	32.51540	5.64219	27.33662	4.86083	9.09343	1.98237	18.40728	0.91912	37.78076	4.28840	27.52352	4.94434	8.26497	2.29075	11.26136	31.20380	23.17531	5.17216	15.48869	37.00908	23.56392	6.94804	12.59591	31.49380	27.42011	9.07446	18.67260	42.22576	28.75177	9.67084	11.82953	12.04974	31.75346	25.85526	24.58072	20.23463	7.25289	7.63231	13.54943	34.87289	24.32533	7.72473	14.86534	38.01545	33.42297	11.30025	13.38530	36.87500	28.25361	9.69544	11.26856	10.91065	25.04657	29.99726	21.31990	26.64545	8.63553	9.63885	12.77693	34.75421	28.30361	11.00526	10.29810	28.17412	24.45909	8.47615	12.29191	33.03942	23.49032	8.33295	14.19246	11.18694	28.50270	25.91658	25.30865	25.64250	10.63926	13.05712	15.17648	29.68181	15.89783	6.69389	11.63540	37.16568	33.53401	9.98078	14.87566	43.26727	31.15608	7.34337	12.37587	34.08950	30.15268	9.92428	17.26599	43.94913	33.65419	11.18568	15.14713	44.28798	38.12849	10.64719	14.51878	38.91198	30.05399	10.93686	14.70377	37.18818	26.84422	6.71245	15.50943	40.02925	30.56505	3.96839	14.12563	39.04066	29.18059	8.25781	15.21258	38.75330	32.26656	5.67415
17	12.55317	0.41975	31.12806	5.64982	26.76806	5.02169	9.67561	1.94746	18.51882	0.94458	36.40227	4.28132	27.13225	5.14742	9.09912	2.39000	11.22030	29.86362	22.72487	5.84983	15.51936	35.61900	22.93419	7.70288	12.67434	30.02850	26.60657	9.57764	18.79150	40.78683	27.99497	10.45797	11.84847	12.14577	30.47197	24.41583	24.25917	19.21458	8.06247	7.93722	13.50582	33.61007	24.13798	8.62081	14.94528	36.65111	32.82566	12.03165	13.39106	35.49397	27.73425	10.52380	11.29580	10.97362	23.66300	28.74874	20.56857	26.17286	9.08465	10.19386	12.70160	33.48837	28.18022	11.89894	10.20597	26.79139	24.06562	9.12387	12.29539	31.86541	23.23246	9.16487	14.25550	11.24331	27.08234	24.52461	24.21406	24.96760	10.50990	13.44647	15.12027	28.10002	14.82229	6.93870	11.76017	35.88638	33.41124	10.87437	14.79863	41.98199	31.39974	8.68030	12.43283	32.52502	29.33820	10.39362	17.22295	42.50579	33.50598	12.28588	15.24392	42.97440	37.98341	11.70191	14.46122	37.50243	29.79464	11.79919	14.67896	35.62838	26.37679	7.51555	15.46383	38.59270	30.14357	4.67255	14.18010	37.66561	28.79174	8.83122	15.18879	37.28061	31.70670	6.44358
18	12.65423	0.45181	29.77069	5.64427	26.09205	5.14165	10.15221	1.92884	18.67197	0.97174	35.03106	4.21828	26.61434	5.29687	9.83174	2.50885	11.21954	28.50433	22.12295	6.42768	15.58628	34.16171	22.16031	8.38085	12.78466	28.54891	25.67949	9.95086	18.95248	39.30153	27.05712	11.05669	11.92426	12.27050	29.19925	23.02717	23.76772	18.19258	8.70850	8.19444	13.48709	32.33312	23.79592	9.39973	15.04586	35.27498	32.01320	12.57400	13.46358	34.16750	27.10671	11.23588	11.34766	11.07762	22.30646	27.53691	19.80415	25.61001	9.51934	10.69321	12.66805	32.25457	27.92956	12.67040	10.15755	25.45119	23.57038	9.67795	12.34882	30.73999	22.88589	9.90182	14.37063	11.35325	25.80363	23.21649	23.14692	24.25035	10.23090	13.71461	15.09770	26.69456	13.84746	7.12224	11.91125	34.60378	33.11662	11.63708	14.74379	40.56976	31.43329	9.96266	12.54350	30.96492	28.35099	10.73679	17.23035	41.02597	33.14814	13.27463	15.39316	41.69335	37.64455	12.58913	14.43931	36.11078	29.43600	12.63446	14.69338	34.08496	25.75826	8.21816	15.45913	37.19917	29.59831	5.29379	14.25879	36.34397	28.35257	9.41056	15.20677	35.81407	30.97343	7.04775
19	12.78296	0.47882	28.44026	5.63507	25.33261	5.22318	10.53928	1.93295	18.85508	0.99629	33.68420	4.12851	26.00126	5.39713	10.46899	2.63327	11.26251	27.15155	21.40340	6.91945	15.69144	32.70014	21.29366	8.96767	12.92119	27.06322	24.68129	10.21112	19.14269	37.82644	26.00913	11.48949	12.04919	12.41460	27.95646	21.68883	23.14622	17.20248	9.21257	8.41420	13.48757	31.07438	23.34201	10.06585	15.16680	33.87064	31.00668	12.95982	13.58377	32.88436	26.39272	11.84501	11.41759	11.21655	20.97547	26.32728	19.03062	24.96457	9.92894	11.18133	12.66528	31.02008	27.54885	13.33165	10.14940	24.15021	22.99911	10.17228	12.45036	29.65262	22.45697	10.55314	14.53633	11.49986	24.59587	21.95278	22.06636	23.49899	9.82613	13.89182	15.10123	25.41811	12.97850	7.29396	12.07214	33.32527	32.67600	12.29439	14.72521	39.11415	31.29534	11.14503	12.69573	29.43044	27.25750	10.96902	17.28426	39.55074	32.61539	14.13002	15.58053	40.44371	37.14429	13.32127	14.45160	34.73876	29.00007	13.43105	14.74252	32.59544	25.03993	8.81717	15.48796	35.86523	28.96926	5.84842	14.34569	35.07678	27.87169	9.96972	15.25699	34.36541	30.11316	7.52662
20	12.93456	0.49946	27.11484	5.61734	24.49457	5.26523	10.85224	1.96531	19.05171	1.01577	32.35592	4.03960	25.31078	5.45603	11.02631	2.74730	11.34857	25.80132	20.58673	7.35313	15.82621	31.28427	20.37618	9.45456	13.07874	25.57064	23.63319	10.36332	19.34494	36.38794	24.90117	11.79041	12.21079	12.56823	26.72492	20.39034	22.41521	16.25241	9.61423	8.58803	13.50179	29.84315	22.80725	10.64275	15.30625	32.40752	29.81987	13.22445	13.73185	31.61255	25.60402	12.37817	11.49930	11.38654	19.67187	25.09286	18.24829	24.23382	10.29280	11.67151	12.68135	29.74316	27.03489	13.90264	10.17791	22.86235	22.34898	10.62959	12.59259	28.56728	21.94427	11.13658	14.75294	11.66911	23.41395	20.68838	20.94232	22.69380	9.31370	13.98871	15.11999	24.19567	12.18758	7.49769	12.23314	32.02465	32.08948	12.88268	14.74895	37.67074	31.00103	12.18543	12.87930	27.91251	26.09141	11.10408	17.37710	38.09604	31.93407	14.84847	15.79635	39.18388	36.47910	13.92611	14.49797	33.37152	28.49609	14.18478	14.82006	31.15767	24.25732	9.33388	15.54234	34.57050	28.27600	6.36166	14.42774	33.81973	27.32668	10.49740	15.32781	32.92813	29.16674	7.93256
21	13.10425	0.51379	25.77003	5.57639	23.57544	5.26037	11.10095	2.02880	19.24394	1.02978	31.02592	3.96453	24.55000	5.47909	11.52045	2.83853	11.47274	24.43112	19.67955	7.75525	15.97397	29.93624	19.44395	9.84910	13.25257	24.07462	22.54752	10.40258	19.54122	34.97705	23.75820	11.99984	12.39630	12.72399	25.46727	19.12826	21.57984	15.34523	9.95538	8.70294	13.52458	28.62932	22.20995	11.16279	15.46022	30.86103	28.46703	13.39305	13.89090	30.31668	24.74906	12.86205	11.58623	11.58487	18.39692	23.82518	17.46121	23.41145	10.59737	12.14410	12.70511	28.39791	26.39019	14.39712	10.24154	21.56192	21.60430	11.05182	12.76442	27.44193	21.34301	11.66521	15.01374	11.84929	22.24811	19.39676	19.78611	21.81721	8.71758	14.00316	15.14264	22.96571	11.43618	7.74971	12.39126	30.66154	31.33739	13.42714	14.81211	36.25140	30.54847	13.06343	13.08671	26.38463	24.85749	11.14622	17.49948	36.65070	31.12047	15.44238	16.03536	37.85881	35.62433	14.42589	14.57924	31.98576	27.91594	14.88754	14.91917	29.74142	23.42554	9.79749	15.61524	33.27388	27.52128	6.85534	14.49781	32.51274	26.68734	10.99426	15.40800	31.48448	28.16328	8.31089
