	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d
7	0.02771	0.02423	0.02152	0.02072	0.00333	0.02049	0.07410	0.06356	0.04005	0.02513	0.03638	0.02983	0.00129	0.07483	0.05044	0.02645	0.05225	0.04760	0.00820	0.02771	0.00658	0.20289	0.05631	0.08415	0.01219	0.02478	-0.00517	0.08635	0.00868	0.02056	0.00765	0.00770	-0.01563	0.03903	0.00249	-0.00390	0.01291	-0.00197	-0.03484	0.00439	0.00663	0.00220	0.05359	-0.00691	-0.01083	0.10838	0.03956	0.03705	0.06893	-0.00589	-0.01893	0.00335	0.02674	0.01501	0.02457	0.05264	0.03424	0.05335	0.00937	-0.00179	0.12257	0.06030	0.06986	0.02190	0.03328	0.02728	0.00737	0.03905	0.01064	0.05631	0.01761	0.00912	0.10921	0.04757	0.04893	0.04260	0.02881	0.01482	0.03060	0.06101	0.03479	0.00795	0.01593	-0.00502	0.03592	0.01183	0.00352	0.00875	0.03857	0.00666	0.05661	0.03221	0.01219	0.16558	0.08236	0.08330
8	0.04839	0.02427	0.01387	0.02533	-0.00069	0.02431	0.10103	0.06488	0.03417	0.02740	0.03512	0.03193	0.03457	0.07654	0.05491	0.06235	0.04755	0.04583	0.03847	0.02388	0.00432	0.23777	0.04225	0.08329	0.04504	0.01815	-0.01215	0.09620	-0.00220	0.01958	0.02657	-0.00419	-0.02324	0.06340	-0.00683	-0.00617	0.03889	-0.01102	-0.04485	0.02953	0.00109	0.00218	0.07592	-0.02130	-0.01550	0.12665	0.03104	0.03358	0.07989	-0.02337	-0.02780	0.01889	0.02194	0.01424	0.05272	0.04977	0.02993	0.07519	-0.00213	-0.00748	0.14012	0.05800	0.07552	0.03615	0.03306	0.02834	0.04026	0.03599	0.00430	0.07766	0.00804	0.00457	0.15027	0.04095	0.04971	0.05594	0.02387	0.01611	0.05066	0.06107	0.03073	0.01459	0.00673	-0.01162	0.06572	0.00456	0.00065	0.02427	0.03358	0.00254	0.08384	0.02421	0.00727	0.19770	0.08101	0.08741
9	0.07275	0.02546	0.00450	0.02985	-0.00629	0.02802	0.13216	0.06440	0.02477	0.03003	0.03212	0.03371	0.07507	0.07668	0.05684	0.10427	0.03913	0.04101	0.07061	0.01661	0.00045	0.26866	0.02477	0.07928	0.07667	0.01016	-0.02047	0.11346	-0.01643	0.01734	0.04546	-0.01669	-0.03235	0.09265	-0.01943	-0.00912	0.06479	-0.02140	-0.05644	0.06456	-0.00855	0.00168	0.09741	-0.03575	-0.02094	0.14535	0.01925	0.02807	0.09326	-0.04214	-0.03783	0.04262	0.01478	0.01150	0.08669	0.04375	0.02318	0.10063	-0.01546	-0.01454	0.16693	0.05326	0.08061	0.05900	0.03136	0.02785	0.07811	0.03020	-0.00349	0.10516	-0.00397	-0.00130	0.19207	0.03033	0.04937	0.07417	0.01767	0.01605	0.07509	0.05713	0.02456	0.02768	-0.00521	-0.02115	0.10000	-0.00675	-0.00324	0.04639	0.02751	-0.00263	0.11228	0.01339	0.00055	0.23029	0.07528	0.08838
10	0.09761	0.02692	-0.00625	0.03394	-0.01281	0.03117	0.16387	0.06221	0.01312	0.03298	0.02840	0.03559	0.11562	0.07526	0.05641	0.14969	0.02871	0.03484	0.10289	0.00538	-0.00486	0.29270	0.00732	0.07435	0.10353	0.00147	-0.02848	0.14018	-0.03285	0.01432	0.06262	-0.02926	-0.04221	0.12633	-0.03442	-0.01200	0.08745	-0.03247	-0.06752	0.10718	-0.02186	0.00125	0.11450	-0.04959	-0.02649	0.16296	0.00544	0.02203	0.11024	-0.06124	-0.04829	0.07139	0.00530	0.00714	0.12121	0.03572	0.01492	0.12440	-0.02982	-0.02229	0.20009	0.04718	0.08577	0.08492	0.02798	0.02571	0.11042	0.02234	-0.01216	0.13450	-0.01764	-0.00766	0.22729	0.01743	0.04890	0.09589	0.00988	0.01448	0.09953	0.04986	0.01723	0.04561	-0.01944	-0.03284	0.13233	-0.02081	-0.00767	0.07189	0.02036	-0.00807	0.13870	0.00013	-0.00719	0.26040	0.06645	0.08738
11	0.11860	0.02841	-0.01777	0.03723	-0.01938	0.03336	0.19014	0.05954	0.00082	0.03590	0.02482	0.03788	0.14784	0.07192	0.05399	0.19067	0.01846	0.02883	0.13254	-0.00923	-0.01113	0.30678	-0.00765	0.07036	0.12257	-0.00749	-0.03479	0.16814	-0.04930	0.01085	0.07584	-0.04140	-0.05178	0.15944	-0.04995	-0.01417	0.10392	-0.04372	-0.07609	0.14818	-0.03717	0.00124	0.12531	-0.06210	-0.03132	0.17656	-0.00885	0.01703	0.12775	-0.07914	-0.05804	0.09871	-0.00592	0.00180	0.14831	0.02709	0.00594	0.14170	-0.04417	-0.02995	0.23123	0.04119	0.09133	0.10748	0.02295	0.02203	0.13130	0.01284	-0.02110	0.15948	-0.03180	-0.01374	0.25067	0.00394	0.04915	0.11668	0.00068	0.01150	0.11892	0.04026	0.00965	0.06330	-0.03473	-0.04527	0.15737	-0.03626	-0.01221	0.09551	0.01193	-0.01316	0.16038	-0.01430	-0.01479	0.28422	0.05605	0.08577
12	0.13357	0.03018	-0.02942	0.03936	-0.02520	0.03442	0.20764	0.05750	-0.01096	0.03842	0.02203	0.04062	0.16836	0.06614	0.05015	0.22017	0.00985	0.02383	0.15728	-0.02619	-0.01768	0.31071	-0.01898	0.06837	0.13314	-0.01629	-0.03861	0.18794	-0.06388	0.00701	0.08454	-0.05250	-0.05998	0.18647	-0.06413	-0.01511	0.11391	-0.05489	-0.08094	0.18011	-0.05284	0.00173	0.13154	-0.07255	-0.03461	0.18557	-0.02253	0.01427	0.14201	-0.09445	-0.06609	0.11960	-0.01806	-0.00375	0.16466	0.01861	-0.00300	0.15218	-0.05770	-0.03683	0.25456	0.03600	0.09725	0.12355	0.01632	0.01729	0.14179	0.00198	-0.02959	0.17789	-0.04559	-0.01888	0.26162	-0.00891	0.05064	0.13295	-0.00939	0.00750	0.13139	0.02919	0.00249	0.07675	-0.04973	-0.05703	0.17416	-0.05199	-0.01631	0.11317	0.00230	-0.01744	0.17667	-0.02865	-0.02106	0.30022	0.04521	0.08487
13	0.14312	0.03199	-0.04062	0.04015	-0.02962	0.03438	0.21654	0.05609	-0.02135	0.04043	0.02041	0.04369	0.17925	0.05749	0.04552	0.23719	0.00312	0.02007	0.17582	-0.04448	-0.02387	0.30620	-0.02575	0.06889	0.13673	-0.02433	-0.03987	0.19715	-0.07580	0.00282	0.08976	-0.06199	-0.06594	0.20492	-0.07550	-0.01441	0.11927	-0.06550	-0.08154	0.20166	-0.06783	0.00279	0.13644	-0.08028	-0.03581	0.19083	-0.03480	0.01431	0.15210	-0.10638	-0.07159	0.13346	-0.03039	-0.00880	0.17189	0.01043	-0.01120	0.15801	-0.06994	-0.04238	0.26921	0.03188	0.10342	0.13320	0.00829	0.01207	0.14475	-0.00949	-0.03696	0.19040	-0.05848	-0.02262	0.26249	-0.01995	0.05331	0.14439	-0.01975	0.00312	0.13700	0.01771	-0.00386	0.08539	-0.06343	-0.06689	0.18336	-0.06673	-0.01942	0.12439	-0.00814	-0.02052	0.18824	-0.04198	-0.02516	0.30840	0.03515	0.08561
14	0.14819	0.03307	-0.05071	0.03968	-0.03228	0.03336	0.21756	0.05526	-0.02939	0.04207	0.02004	0.04696	0.18352	0.04636	0.04056	0.24413	-0.00198	0.01723	0.18675	-0.06266	-0.02912	0.29472	-0.02682	0.07191	0.13554	-0.03086	-0.03906	0.19849	-0.08491	-0.00155	0.09291	-0.06935	-0.06914	0.21501	-0.08321	-0.01195	0.12077	-0.07461	-0.07799	0.21396	-0.08116	0.00449	0.14144	-0.08480	-0.03470	0.19198	-0.04451	0.01716	0.15901	-0.11484	-0.07401	0.14166	-0.04216	-0.01291	0.17145	0.00297	-0.01821	0.15965	-0.08033	-0.04629	0.27546	0.02932	0.10969	0.13742	-0.00058	0.00701	0.14058	-0.02014	-0.04289	0.19658	-0.06976	-0.02473	0.25544	-0.02761	0.05670	0.15177	-0.02977	-0.00102	0.13508	0.00716	-0.00931	0.09015	-0.07529	-0.07397	0.18399	-0.07872	-0.02116	0.13120	-0.01877	-0.02214	0.19447	-0.05317	-0.02676	0.30799	0.02753	0.08836
15	0.14873	0.03282	-0.05876	0.03824	-0.03312	0.03160	0.21091	0.05516	-0.03402	0.04351	0.02075	0.05025	0.18304	0.03420	0.03568	0.24252	-0.00550	0.01477	0.18801	-0.07876	-0.03312	0.27811	-0.02151	0.07695	0.13088	-0.03529	-0.03711	0.19443	-0.09092	-0.00572	0.09464	-0.07412	-0.06949	0.21646	-0.08665	-0.00798	0.11772	-0.08083	-0.07092	0.21612	-0.09146	0.00669	0.14577	-0.08591	-0.03127	0.18700	-0.05021	0.02227	0.16307	-0.11971	-0.07319	0.14469	-0.05239	-0.01588	0.16334	-0.00273	-0.02379	0.15620	-0.08805	-0.04845	0.27329	0.02907	0.11575	0.13686	-0.00941	0.00259	0.12872	-0.02847	-0.04719	0.19537	-0.07827	-0.02517	0.24164	-0.03041	0.06023	0.15464	-0.03865	-0.00444	0.12577	-0.00129	-0.01384	0.09111	-0.08477	-0.07788	0.17556	-0.08626	-0.02142	0.13537	-0.02865	-0.02217	0.19362	-0.06082	-0.02594	0.29887	0.02406	0.09303
16	0.14507	0.03148	-0.06385	0.03610	-0.03223	0.02937	0.19847	0.05559	-0.03471	0.04485	0.02234	0.05336	0.17920	0.02283	0.03116	0.23337	-0.00736	0.01221	0.17940	-0.09073	-0.03567	0.26034	-0.01041	0.08340	0.12336	-0.03723	-0.03490	0.18597	-0.09343	-0.00930	0.09477	-0.07590	-0.06719	0.20906	-0.08544	-0.00290	0.11138	-0.08287	-0.06122	0.20764	-0.09736	0.00910	0.14802	-0.08376	-0.02584	0.17552	-0.05091	0.02880	0.16412	-0.12058	-0.06928	0.14276	-0.06005	-0.01766	0.14980	-0.00576	-0.02766	0.14843	-0.09232	-0.04888	0.26487	0.03154	0.12135	0.13231	-0.01716	-0.00079	0.11119	-0.03375	-0.04972	0.18813	-0.08292	-0.02398	0.22349	-0.02805	0.06339	0.15263	-0.04546	-0.00690	0.11257	-0.00723	-0.01745	0.08832	-0.09109	-0.07865	0.16169	-0.08874	-0.02006	0.13750	-0.03675	-0.02066	0.18575	-0.06372	-0.02306	0.28455	0.02566	0.09923
17	0.13909	0.02991	-0.06537	0.03353	-0.02990	0.02690	0.18450	0.05617	-0.03180	0.04612	0.02459	0.05608	0.17357	0.01381	0.02703	0.21926	-0.00776	0.00940	0.16503	-0.09721	-0.03663	0.24569	0.00480	0.09059	0.11400	-0.03657	-0.03303	0.17475	-0.09230	-0.01189	0.09317	-0.07451	-0.06270	0.19506	-0.07982	0.00291	0.10597	-0.08025	-0.04988	0.19245	-0.09843	0.01159	0.14754	-0.07872	-0.01899	0.16140	-0.04674	0.03601	0.16279	-0.11719	-0.06269	0.13779	-0.06436	-0.01827	0.13598	-0.00615	-0.02964	0.13937	-0.09271	-0.04773	0.25514	0.03653	0.12631	0.12553	-0.02296	-0.00290	0.09261	-0.03617	-0.05050	0.17897	-0.08324	-0.02133	0.20607	-0.02168	0.06582	0.14714	-0.04943	-0.00832	0.10065	-0.01096	-0.02018	0.08341	-0.09350	-0.07650	0.14830	-0.08675	-0.01709	0.13767	-0.04227	-0.01783	0.17444	-0.06144	-0.01869	0.27113	0.03206	0.10632
18	0.13352	0.02872	-0.06330	0.03078	-0.02649	0.02439	0.17327	0.05675	-0.02620	0.04737	0.02726	0.05829	0.16796	0.00799	0.02311	0.20415	-0.00722	0.00647	0.15135	-0.09803	-0.03598	0.23599	0.02223	0.09784	0.10478	-0.03351	-0.03189	0.16411	-0.08800	-0.01316	0.09047	-0.07001	-0.05661	0.17903	-0.07069	0.00907	0.10522	-0.07335	-0.03795	0.17720	-0.09531	0.01408	0.14502	-0.07125	-0.01144	0.15012	-0.03873	0.04328	0.16047	-0.10979	-0.05404	0.13332	-0.06508	-0.01782	0.12627	-0.00467	-0.02995	0.13242	-0.08940	-0.04530	0.24825	0.04349	0.13048	0.11889	-0.02632	-0.00373	0.07767	-0.03642	-0.04982	0.17190	-0.07953	-0.01756	0.19431	-0.01319	0.06736	0.14124	-0.05020	-0.00880	0.09294	-0.01294	-0.02209	0.07896	-0.09176	-0.07187	0.13934	-0.08138	-0.01270	0.13615	-0.04475	-0.01406	0.16465	-0.05454	-0.01351	0.26313	0.04218	0.11357
19	0.13032	0.02807	-0.05814	0.02804	-0.02247	0.02200	0.16653	0.05723	-0.01894	0.04867	0.03010	0.05992	0.16377	0.00536	0.01922	0.19105	-0.00628	0.00362	0.14273	-0.09390	-0.03379	0.23033	0.04026	0.10462	0.09784	-0.02860	-0.03175	0.15694	-0.08136	-0.01300	0.08798	-0.06279	-0.04953	0.16515	-0.05932	0.01519	0.10981	-0.06315	-0.02636	0.16649	-0.08909	0.01647	0.14217	-0.06193	-0.00396	0.14532	-0.02823	0.05000	0.15860	-0.09914	-0.04404	0.13210	-0.06250	-0.01646	0.12166	-0.00219	-0.02905	0.12940	-0.08293	-0.04197	0.24451	0.05181	0.13372	0.11408	-0.02720	-0.00341	0.06870	-0.03519	-0.04809	0.16864	-0.07256	-0.01308	0.18959	-0.00411	0.06803	0.13780	-0.04793	-0.00855	0.08894	-0.01358	-0.02325	0.07657	-0.08628	-0.06540	0.13539	-0.07364	-0.00722	0.13376	-0.04421	-0.00984	0.15955	-0.04428	-0.00817	0.26089	0.05475	0.12033
20	0.12982	0.02789	-0.05061	0.02544	-0.01824	0.01990	0.16343	0.05738	-0.01078	0.04998	0.03290	0.06100	0.16121	0.00550	0.01525	0.18074	-0.00518	0.00102	0.13933	-0.08585	-0.03025	0.22637	0.05762	0.11066	0.09441	-0.02241	-0.03262	0.15363	-0.07315	-0.01147	0.08683	-0.05349	-0.04208	0.15505	-0.04683	0.02087	0.11805	-0.05092	-0.01583	0.16096	-0.08067	0.01873	0.14045	-0.05130	0.00280	0.14726	-0.01640	0.05569	0.15801	-0.08623	-0.03345	0.13424	-0.05720	-0.01437	0.12028	0.00067	-0.02747	0.13009	-0.07405	-0.03810	0.24216	0.06089	0.13596	0.11145	-0.02586	-0.00223	0.06512	-0.03290	-0.04572	0.16859	-0.06322	-0.00829	0.18982	0.00476	0.06806	0.13779	-0.04311	-0.00782	0.08657	-0.01319	-0.02376	0.07605	-0.07791	-0.05776	0.13482	-0.06429	-0.00107	0.13178	-0.04102	-0.00566	0.15896	-0.03209	-0.00317	0.26179	0.06855	0.12620
21	0.13113	0.02797	-0.04151	0.02306	-0.01407	0.01821	0.16197	0.05711	-0.00230	0.05119	0.03552	0.06159	0.15931	0.00782	0.01132	0.17217	-0.00394	-0.00124	0.13895	-0.07497	-0.02557	0.22206	0.07342	0.11584	0.09448	-0.01549	-0.03422	0.15220	-0.06389	-0.00877	0.08725	-0.04288	-0.03475	0.14826	-0.03407	0.02587	0.12773	-0.03780	-0.00677	0.15884	-0.07066	0.02089	0.14047	-0.03986	0.00842	0.15357	-0.00409	0.06015	0.15873	-0.07208	-0.02289	0.13802	-0.04983	-0.01165	0.11980	0.00352	-0.02563	0.13303	-0.06355	-0.03394	0.23992	0.07020	0.13719	0.11036	-0.02274	-0.00051	0.06493	-0.02980	-0.04301	0.17023	-0.05231	-0.00349	0.19152	0.01311	0.06779	0.14014	-0.03642	-0.00681	0.08410	-0.01214	-0.02376	0.07624	-0.06760	-0.04960	0.13550	-0.05398	0.00536	0.13141	-0.03577	-0.00192	0.16055	-0.01918	0.00130	0.26274	0.08245	0.13111
22	0.13306	0.02802	-0.03155	0.02090	-0.01009	0.01702	0.16033	0.05655	0.00609	0.05217	0.03794	0.06183	0.15668	0.01171	0.00772	0.16376	-0.00252	-0.00317	0.13934	-0.06231	-0.01998	0.21651	0.08719	0.12020	0.09723	-0.00820	-0.03598	0.15031	-0.05389	-0.00514	0.08857	-0.03171	-0.02785	0.14356	-0.02158	0.03007	0.13664	-0.02473	0.00071	0.15772	-0.05954	0.02297	0.14220	-0.02807	0.01276	0.16093	0.00811	0.06346	0.16021	-0.05753	-0.01286	0.14177	-0.04102	-0.00839	0.11860	0.00605	-0.02374	0.13653	-0.05209	-0.02960	0.23748	0.07928	0.13756	0.11000	-0.01835	0.00151	0.06586	-0.02623	-0.04018	0.17223	-0.04054	0.00114	0.19157	0.02091	0.06764	0.14314	-0.02862	-0.00553	0.08066	-0.01080	-0.02342	0.07640	-0.05622	-0.04143	0.13565	-0.04330	0.01174	0.13299	-0.02908	0.00110	0.16191	-0.00651	0.00526	0.26164	0.09545	0.13521
23	0.13446	0.02787	-0.02135	0.01891	-0.00629	0.01628	0.15731	0.05585	0.01409	0.05285	0.04019	0.06187	0.15233	0.01652	0.00493	0.15421	-0.00096	-0.00480	0.13871	-0.04884	-0.01369	0.20971	0.09888	0.12389	0.10113	-0.00092	-0.03722	0.14679	-0.04337	-0.00087	0.08979	-0.02066	-0.02157	0.13983	-0.00970	0.03349	0.14301	-0.01239	0.00668	0.15552	-0.04780	0.02503	0.14521	-0.01635	0.01597	0.16676	0.01976	0.06593	0.16149	-0.04320	-0.00368	0.14442	-0.03138	-0.00465	0.11570	0.00807	-0.02183	0.13901	-0.04024	-0.02508	0.23449	0.08778	0.13736	0.10959	-0.01312	0.00368	0.06613	-0.02249	-0.03735	0.17350	-0.02849	0.00556	0.18845	0.02824	0.06799	0.14515	-0.02045	-0.00387	0.07593	-0.00941	-0.02288	0.07622	-0.04444	-0.03360	0.13404	-0.03274	0.01777	0.13571	-0.02151	0.00332	0.16163	0.00523	0.00887	0.25749	0.10690	0.13879
24	0.13429	0.02748	-0.01139	0.01704	-0.00257	0.01583	0.15248	0.05519	0.02153	0.05329	0.04237	0.06185	0.14582	0.02167	0.00344	0.14284	0.00062	-0.00612	0.13586	-0.03530	-0.00697	0.20229	0.10871	0.12712	0.10436	0.00600	-0.03730	0.14151	-0.03249	0.00379	0.09003	-0.01023	-0.01594	0.13621	0.00137	0.03626	0.14578	-0.00127	0.01130	0.15112	-0.03605	0.02711	0.14842	-0.00505	0.01838	0.16996	0.03049	0.06797	0.16134	-0.02950	0.00450	0.14484	-0.02145	-0.00052	0.11057	0.00951	-0.01982	0.13922	-0.02849	-0.02033	0.23046	0.09548	0.13696	0.10838	-0.00743	0.00593	0.06477	-0.01887	-0.03462	0.17303	-0.01660	0.00984	0.18224	0.03518	0.06910	0.14464	-0.01251	-0.00162	0.06993	-0.00809	-0.02227	0.07538	-0.03277	-0.02631	0.13014	-0.02264	0.02326	0.13806	-0.01355	0.00483	0.15910	0.01557	0.01225	0.25021	0.11670	0.14213
25	0.13192	0.02686	-0.00205	0.01526	0.00118	0.01545	0.14601	0.05479	0.02834	0.05363	0.04458	0.06190	0.13740	0.02675	0.00363	0.12944	0.00209	-0.00712	0.13051	-0.02223	-0.00004	0.19521	0.11700	0.13010	0.10546	0.01223	-0.03578	0.13454	-0.02154	0.00862	0.08897	-0.00083	-0.01095	0.13199	0.01150	0.03855	0.14489	0.00834	0.01476	0.14431	-0.02484	0.02928	0.15054	0.00551	0.02043	0.17037	0.04005	0.07001	0.15895	-0.01668	0.01162	0.14211	-0.01165	0.00390	0.10316	0.01043	-0.01757	0.13686	-0.01727	-0.01534	0.22546	0.10237	0.13671	0.10604	-0.00156	0.00823	0.06166	-0.01553	-0.03207	0.17023	-0.00529	0.01406	0.17392	0.04179	0.07113	0.14067	-0.00515	0.00136	0.06302	-0.00685	-0.02168	0.07356	-0.02164	-0.01965	0.12417	-0.01316	0.02809	0.13855	-0.00568	0.00586	0.15400	0.02433	0.01555	0.24086	0.12507	0.14549
26	0.12743	0.02599	0.00646	0.01357	0.00503	0.01500	0.13848	0.05488	0.03452	0.05402	0.04688	0.06211	0.12814	0.03156	0.00573	0.11432	0.00336	-0.00781	0.12337	-0.00992	0.00689	0.18926	0.12407	0.13302	0.10388	0.01760	-0.03248	0.12592	-0.01098	0.01343	0.08686	0.00734	-0.00652	0.12698	0.02058	0.04053	0.14109	0.01633	0.01725	0.13551	-0.01447	0.03160	0.15046	0.01506	0.02255	0.16809	0.04844	0.07243	0.15437	-0.00489	0.01770	0.13614	-0.00226	0.00848	0.09418	0.01097	-0.01500	0.13234	-0.00687	-0.01013	0.21980	0.10865	0.13692	0.10280	0.00429	0.01062	0.05707	-0.01253	-0.02978	0.16488	0.00511	0.01830	0.16488	0.04820	0.07413	0.13344	0.00150	0.00511	0.05586	-0.00563	-0.02113	0.07079	-0.01134	-0.01358	0.11704	-0.00437	0.03215	0.13635	0.00175	0.00672	0.14651	0.03156	0.01883	0.23134	0.13243	0.14902
