	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0003_1_INE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_4_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_5_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0005_6_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_1_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d	2014_07_16_CR025_BAREFOOT_GAIT0006_2_CINE_E&D.c3d
7	0.02382	0.06751	-0.06987	0.03639	-0.08051	0.03285	0.06710	0.07750	-0.02324	0.08356	-0.04743	0.07677	-0.07033	-0.11618	-0.07320	0.00535	-0.04139	-0.13551	-0.03556	-0.08220	-0.05801	0.24012	0.09955	0.02885	0.05470	-0.08793	-0.10787	0.08432	0.02527	-0.01996	0.08910	-0.06901	-0.11082	0.06551	-0.04070	-0.02767	0.11560	-0.10390	-0.13458	-0.06201	-0.03485	-0.01329	0.09326	0.01252	-0.01913	0.10812	0.02397	0.00606	0.05476	-0.05941	-0.13011	-0.04022	-0.06690	-0.05248	0.04312	-0.11368	-0.15635	0.07311	-0.04674	-0.08065	0.07703	0.05504	0.01634	-0.00271	-0.04448	-0.06615	0.01911	-0.16487	-0.15561	0.06634	-0.04175	-0.07948	0.12359	0.02529	0.00732	0.03705	-0.02753	-0.03670	-0.01707	-0.16139	-0.16867	0.02892	-0.10045	-0.10094	0.04200	-0.03696	-0.03038	-0.12695	-0.12086	-0.06470	0.02016	-0.09330	-0.09288	0.14317	0.06261	0.03229
8	0.07736	0.07351	-0.06779	0.04296	-0.09916	0.03968	0.13197	0.08576	-0.00796	0.08945	-0.06190	0.08495	-0.02054	-0.12284	-0.09067	0.07105	-0.02826	-0.17239	0.03413	-0.06640	-0.07071	0.33161	0.12107	0.00834	0.12921	-0.09800	-0.13128	0.12743	0.04409	-0.03456	0.14368	-0.08161	-0.13608	0.13667	-0.02038	-0.03421	0.17751	-0.11899	-0.17038	0.00102	-0.00189	-0.01348	0.14663	0.02156	-0.02741	0.16194	0.03067	-0.00573	0.11239	-0.04737	-0.15638	0.00950	-0.05632	-0.06790	0.09734	-0.11415	-0.18360	0.12756	-0.03553	-0.09641	0.12493	0.07466	0.01048	0.03252	-0.04503	-0.08176	0.08175	-0.16357	-0.17821	0.12063	-0.02342	-0.09292	0.20710	0.04353	-0.00103	0.07734	-0.02447	-0.05153	0.03660	-0.15626	-0.19212	0.07496	-0.10810	-0.12864	0.11747	-0.01209	-0.03173	-0.09551	-0.12414	-0.07361	0.09038	-0.08622	-0.11171	0.22073	0.07913	0.02353
9	0.13737	0.07797	-0.05901	0.05009	-0.11607	0.04551	0.20399	0.09054	0.01526	0.09541	-0.07541	0.09309	0.03496	-0.12313	-0.10699	0.14742	-0.00724	-0.20676	0.11244	-0.04437	-0.08199	0.41687	0.14697	-0.01301	0.19808	-0.10152	-0.14938	0.18642	0.07565	-0.04877	0.19940	-0.08679	-0.15881	0.21854	0.01253	-0.03785	0.23725	-0.12443	-0.20160	0.08590	0.04199	-0.01127	0.20243	0.03585	-0.03450	0.21943	0.04476	-0.01660	0.17732	-0.02963	-0.17824	0.07207	-0.03998	-0.08238	0.15757	-0.10607	-0.21007	0.18955	-0.01659	-0.11044	0.18988	0.10142	0.00472	0.07925	-0.04394	-0.09871	0.14530	-0.15403	-0.20031	0.18456	0.00168	-0.10497	0.28974	0.06979	-0.00958	0.12762	-0.01524	-0.06745	0.09273	-0.14420	-0.21261	0.13256	-0.10794	-0.15593	0.20003	0.01822	-0.03213	-0.05503	-0.11879	-0.08050	0.16811	-0.07036	-0.12924	0.30203	0.09851	0.01383
10	0.19831	0.08114	-0.04454	0.05610	-0.13135	0.04992	0.27428	0.09167	0.04348	0.10200	-0.08867	0.10122	0.08836	-0.11728	-0.12283	0.22712	0.01902	-0.23898	0.19215	-0.01922	-0.09280	0.48590	0.17564	-0.03303	0.25546	-0.09602	-0.16233	0.26112	0.11623	-0.06329	0.25364	-0.08381	-0.17883	0.30493	0.05491	-0.04019	0.29026	-0.11795	-0.22671	0.18496	0.09207	-0.00897	0.25860	0.05367	-0.04046	0.27557	0.06547	-0.02679	0.24761	-0.00788	-0.19532	0.14056	-0.01925	-0.09615	0.21424	-0.09313	-0.23728	0.25153	0.00681	-0.12330	0.26334	0.13241	-0.00164	0.12830	-0.04166	-0.11692	0.19593	-0.13902	-0.22228	0.25192	0.02984	-0.11680	0.35865	0.10189	-0.01910	0.18422	-0.00139	-0.08460	0.14224	-0.12844	-0.23091	0.19624	-0.10050	-0.18159	0.27575	0.04956	-0.03352	-0.00885	-0.10567	-0.08620	0.24458	-0.04777	-0.14536	0.37586	0.11857	0.00325
11	0.25441	0.08365	-0.02609	0.05989	-0.14512	0.05280	0.33457	0.09235	0.07291	0.10917	-0.10166	0.10910	0.13384	-0.10660	-0.13890	0.29811	0.04568	-0.26882	0.26588	0.00718	-0.10374	0.53519	0.20440	-0.04915	0.29952	-0.08142	-0.17098	0.33770	0.15771	-0.07825	0.30318	-0.07361	-0.19617	0.38460	0.10125	-0.04274	0.33546	-0.09983	-0.24511	0.28066	0.14207	-0.00849	0.31293	0.07241	-0.04556	0.32583	0.09106	-0.03616	0.31556	0.01546	-0.20829	0.20558	0.00428	-0.10946	0.25925	-0.08030	-0.26561	0.30736	0.03079	-0.13531	0.33174	0.16366	-0.00884	0.17185	-0.03743	-0.13583	0.23199	-0.12164	-0.24343	0.31575	0.05744	-0.12884	0.40825	0.13644	-0.02915	0.23996	0.01474	-0.10294	0.18191	-0.11111	-0.24713	0.25742	-0.08752	-0.20440	0.33812	0.07952	-0.03648	0.04021	-0.08691	-0.09153	0.31171	-0.02032	-0.15981	0.43613	0.13909	-0.00736
12	0.30390	0.08584	-0.00538	0.06153	-0.15718	0.05427	0.38397	0.09383	0.10003	0.11649	-0.11333	0.11630	0.17245	-0.09252	-0.15530	0.35380	0.06807	-0.29476	0.33157	0.03455	-0.11455	0.56891	0.22990	-0.05905	0.33264	-0.06037	-0.17614	0.40385	0.19210	-0.09284	0.34677	-0.05813	-0.21072	0.45035	0.14580	-0.04593	0.37571	-0.07251	-0.25650	0.36308	0.18771	-0.01029	0.36475	0.09028	-0.04991	0.37151	0.11940	-0.04409	0.37439	0.03838	-0.21796	0.26186	0.02923	-0.12212	0.29345	-0.07155	-0.29352	0.35690	0.05267	-0.14622	0.38867	0.19213	-0.01639	0.20859	-0.03031	-0.15435	0.26284	-0.10535	-0.26177	0.37464	0.08267	-0.14043	0.44325	0.16926	-0.03785	0.28962	0.03127	-0.12172	0.21539	-0.09418	-0.26053	0.31033	-0.07114	-0.22319	0.39122	0.10641	-0.03992	0.09033	-0.06523	-0.09677	0.36796	0.01050	-0.17181	0.48528	0.16062	-0.01634
13	0.34826	0.08753	0.01611	0.06185	-0.16681	0.05461	0.42585	0.09488	0.12189	0.12359	-0.12196	0.12225	0.20913	-0.07650	-0.17112	0.39735	0.08319	-0.31452	0.39131	0.06209	-0.12408	0.59109	0.24848	-0.06149	0.35887	-0.03710	-0.17831	0.45863	0.21514	-0.10561	0.38471	-0.03980	-0.22213	0.50261	0.18391	-0.04898	0.41472	-0.03951	-0.26090	0.43472	0.22677	-0.01320	0.41404	0.10691	-0.05333	0.41562	0.14755	-0.04981	0.42293	0.06031	-0.22460	0.31005	0.05431	-0.13353	0.32262	-0.06876	-0.31769	0.40262	0.07140	-0.15515	0.43505	0.21606	-0.02325	0.24109	-0.02019	-0.17105	0.29539	-0.09349	-0.27462	0.42949	0.10506	-0.15009	0.47109	0.19547	-0.04276	0.33277	0.04744	-0.13949	0.24537	-0.08026	-0.26993	0.35403	-0.05266	-0.23691	0.43968	0.12807	-0.04176	0.14135	-0.04273	-0.10151	0.41683	0.04257	-0.18003	0.52682	0.18239	-0.02183
14	0.38809	0.08808	0.03672	0.06150	-0.17309	0.05415	0.46031	0.09577	0.13616	0.13023	-0.12590	0.12651	0.24588	-0.06058	-0.18465	0.43407	0.08960	-0.32605	0.44544	0.08748	-0.13082	0.60053	0.25714	-0.05685	0.38138	-0.01600	-0.17763	0.50589	0.22606	-0.11487	0.41769	-0.02077	-0.22984	0.54531	0.21285	-0.05029	0.45225	-0.00489	-0.25868	0.49941	0.25764	-0.01510	0.45907	0.12248	-0.05542	0.45619	0.17185	-0.05254	0.46353	0.08131	-0.22774	0.35196	0.07784	-0.14285	0.34746	-0.07258	-0.33421	0.44334	0.08631	-0.16092	0.47028	0.23374	-0.02814	0.27122	-0.00811	-0.18452	0.32565	-0.08848	-0.27977	0.47710	0.12381	-0.15621	0.49302	0.21054	-0.04207	0.37002	0.06284	-0.15447	0.26832	-0.07194	-0.27426	0.38979	-0.03263	-0.24487	0.47966	0.14196	-0.04008	0.19321	-0.02041	-0.10483	0.45940	0.07211	-0.18295	0.55823	0.20167	-0.02245
15	0.42103	0.08656	0.05452	0.06066	-0.17521	0.05322	0.48274	0.09782	0.14172	0.13580	-0.12438	0.12874	0.28072	-0.04677	-0.19416	0.46359	0.08700	-0.32840	0.48919	0.10731	-0.13361	0.59443	0.25512	-0.04711	0.40104	-0.00060	-0.17403	0.54532	0.22616	-0.11940	0.44554	-0.00284	-0.23326	0.57723	0.23098	-0.04843	0.48320	0.02724	-0.25068	0.55263	0.27815	-0.01427	0.49656	0.13691	-0.05561	0.48498	0.18856	-0.05183	0.49686	0.10051	-0.22646	0.38648	0.09763	-0.14916	0.36209	-0.08241	-0.34028	0.47442	0.09664	-0.16258	0.49034	0.24369	-0.03015	0.29813	0.00420	-0.19365	0.34443	-0.09011	-0.27640	0.51127	0.13767	-0.15777	0.50409	0.21224	-0.03547	0.39943	0.07656	-0.16507	0.27947	-0.06972	-0.27313	0.41719	-0.01236	-0.24682	0.50306	0.14714	-0.03415	0.24365	0.00109	-0.10570	0.49172	0.09455	-0.17955	0.57397	0.21563	-0.01793
16	0.44403	0.08256	0.06791	0.05940	-0.17287	0.05204	0.49013	0.10089	0.13990	0.13933	-0.11793	0.12885	0.31044	-0.03637	-0.19861	0.48152	0.07673	-0.32203	0.51666	0.11911	-0.13215	0.57508	0.24514	-0.03525	0.41638	0.00693	-0.16760	0.57258	0.21801	-0.11871	0.46662	0.01230	-0.23189	0.59324	0.23845	-0.04279	0.50312	0.05432	-0.23826	0.58638	0.28730	-0.01018	0.52319	0.14944	-0.05346	0.49434	0.19603	-0.04768	0.52123	0.11633	-0.22001	0.41085	0.11177	-0.15186	0.36289	-0.09503	-0.33561	0.49295	0.10216	-0.15988	0.49423	0.24624	-0.02915	0.31950	0.01515	-0.19788	0.34771	-0.09497	-0.26574	0.52887	0.14609	-0.15472	0.50111	0.20218	-0.02459	0.41790	0.08741	-0.17036	0.27997	-0.07125	-0.26717	0.43406	0.00594	-0.24299	0.50877	0.14618	-0.02472	0.28903	0.02123	-0.10341	0.50959	0.10685	-0.17000	0.57391	0.22374	-0.00951
17	0.45642	0.07701	0.07627	0.05811	-0.16660	0.05072	0.48550	0.10297	0.13414	0.14013	-0.10833	0.12700	0.33283	-0.03008	-0.19812	0.48588	0.06221	-0.30880	0.52726	0.12312	-0.12707	0.54873	0.23149	-0.02425	0.42532	0.00596	-0.15897	0.58492	0.20530	-0.11337	0.47885	0.02322	-0.22569	0.59089	0.23754	-0.03387	0.51269	0.07559	-0.22330	0.59973	0.28731	-0.00362	0.53693	0.15862	-0.04906	0.48565	0.19603	-0.04094	0.53539	0.12770	-0.20841	0.42452	0.11963	-0.15092	0.35363	-0.10556	-0.32259	0.50066	0.10343	-0.15350	0.48765	0.24388	-0.02604	0.33414	0.02412	-0.19739	0.33951	-0.09842	-0.25068	0.53298	0.14972	-0.14812	0.48911	0.18541	-0.01268	0.42459	0.09442	-0.17045	0.27631	-0.07287	-0.25794	0.43964	0.02045	-0.23417	0.50421	0.14369	-0.01377	0.32620	0.03941	-0.09784	0.51429	0.10872	-0.15601	0.56532	0.22786	0.00028
18	0.46065	0.07146	0.07992	0.05742	-0.15764	0.04922	0.47538	0.10280	0.12806	0.13821	-0.09790	0.12353	0.34787	-0.02780	-0.19384	0.47961	0.04784	-0.29146	0.52694	0.12191	-0.11970	0.52049	0.21711	-0.01612	0.42744	-0.00276	-0.14948	0.58500	0.19214	-0.10484	0.48137	0.02919	-0.21521	0.57401	0.23181	-0.02308	0.51600	0.09107	-0.20773	0.60006	0.28250	0.00372	0.53863	0.16314	-0.04321	0.46792	0.19192	-0.03333	0.54017	0.13450	-0.19255	0.43078	0.12197	-0.14708	0.34145	-0.11025	-0.30505	0.50236	0.10142	-0.14495	0.47779	0.23927	-0.02243	0.34323	0.03139	-0.19305	0.32787	-0.09698	-0.23465	0.53016	0.14981	-0.13971	0.47723	0.16785	-0.00336	0.42300	0.09725	-0.16655	0.27390	-0.07196	-0.24726	0.43621	0.03037	-0.22167	0.49781	0.14328	-0.00358	0.35359	0.05491	-0.08957	0.51206	0.10235	-0.14036	0.55673	0.23021	0.00869
19	0.46037	0.06686	0.07959	0.05769	-0.14760	0.04745	0.46447	0.10096	0.12364	0.13406	-0.08865	0.11891	0.35706	-0.02892	-0.18742	0.46762	0.03698	-0.27288	0.52271	0.11839	-0.11148	0.49206	0.20289	-0.01132	0.42438	-0.01764	-0.14084	0.57792	0.18166	-0.09496	0.47549	0.03023	-0.20161	0.54970	0.22433	-0.01219	0.51653	0.10085	-0.19310	0.59546	0.27651	0.01002	0.53198	0.16240	-0.03715	0.45113	0.18609	-0.02679	0.53816	0.13729	-0.17399	0.43429	0.12021	-0.14161	0.33080	-0.10811	-0.28658	0.50250	0.09689	-0.13599	0.46719	0.23346	-0.01983	0.34908	0.03739	-0.18611	0.31865	-0.08972	-0.22031	0.52595	0.14725	-0.13139	0.47025	0.15334	0.00097	0.41914	0.09595	-0.16053	0.27313	-0.06804	-0.23660	0.42737	0.03569	-0.20710	0.49336	0.14618	0.00408	0.37176	0.06705	-0.07977	0.50915	0.09086	-0.12586	0.55087	0.23171	0.01397
20	0.45798	0.06347	0.07600	0.05885	-0.13791	0.04539	0.45360	0.09861	0.12090	0.12841	-0.08160	0.11364	0.36141	-0.03280	-0.18042	0.45320	0.03069	-0.25520	0.51732	0.11436	-0.10356	0.46252	0.18853	-0.00903	0.41832	-0.03670	-0.13457	0.56684	0.17493	-0.08530	0.46386	0.02702	-0.18636	0.52339	0.21659	-0.00272	0.51563	0.10506	-0.18030	0.58939	0.27084	0.01400	0.52140	0.15640	-0.03220	0.44031	0.17932	-0.02280	0.53238	0.13678	-0.15452	0.43757	0.11556	-0.13586	0.32158	-0.10086	-0.26935	0.50293	0.09018	-0.12806	0.45510	0.22603	-0.01907	0.35308	0.04203	-0.17789	0.31232	-0.07845	-0.20896	0.52243	0.14232	-0.12453	0.46664	0.14286	0.00001	0.41720	0.09069	-0.15421	0.27137	-0.06216	-0.22678	0.41553	0.03684	-0.19197	0.48983	0.15160	0.00849	0.38331	0.07542	-0.06987	0.50725	0.07690	-0.11440	0.54425	0.23175	0.01592
21	0.45404	0.06126	0.06974	0.06057	-0.12954	0.04313	0.44132	0.09620	0.11866	0.12200	-0.07672	0.10816	0.36050	-0.03906	-0.17382	0.43706	0.02790	-0.23941	0.50972	0.11039	-0.09661	0.43077	0.17356	-0.00787	0.41057	-0.05796	-0.13139	0.55172	0.17103	-0.07691	0.44901	0.02055	-0.17092	0.49734	0.20856	0.00450	0.51296	0.10420	-0.16955	0.58118	0.26487	0.01528	0.51017	0.14564	-0.02938	0.43428	0.17147	-0.02189	0.52511	0.13374	-0.13565	0.44032	0.10891	-0.13076	0.31212	-0.09135	-0.25385	0.50314	0.08149	-0.12190	0.44129	0.21607	-0.02021	0.35512	0.04478	-0.16943	0.30674	-0.06614	-0.20038	0.51919	0.13501	-0.11977	0.46161	0.13536	-0.00451	0.41733	0.08180	-0.14873	0.26631	-0.05602	-0.21795	0.40172	0.03445	-0.17746	0.48433	0.15777	0.01012	0.39168	0.07982	-0.06119	0.50404	0.06227	-0.10650	0.53240	0.22952	0.01577
22	0.44817	0.06006	0.06137	0.06250	-0.12274	0.04082	0.42624	0.09357	0.11558	0.11544	-0.07314	0.10276	0.35367	-0.04733	-0.16784	0.41895	0.02654	-0.22538	0.49825	0.10642	-0.09079	0.39719	0.15779	-0.00644	0.40113	-0.07966	-0.13094	0.53167	0.16816	-0.07019	0.43240	0.01187	-0.15644	0.47161	0.19958	0.00929	0.50703	0.09903	-0.16048	0.56858	0.25715	0.01432	0.50028	0.13111	-0.02915	0.42840	0.16223	-0.02352	0.51751	0.12887	-0.11827	0.44094	0.10099	-0.12661	0.30152	-0.08203	-0.23935	0.50167	0.07093	-0.11750	0.42640	0.20320	-0.02251	0.35452	0.04511	-0.16139	0.29955	-0.05552	-0.19343	0.51515	0.12538	-0.11692	0.45081	0.12916	-0.00978	0.41729	0.07023	-0.14433	0.25759	-0.05122	-0.20977	0.38685	0.02933	-0.16435	0.47454	0.16273	0.01030	0.39930	0.08018	-0.05461	0.49659	0.04809	-0.10148	0.51424	0.22481	0.01563
23	0.43973	0.05964	0.05148	0.06419	-0.11723	0.03855	0.40787	0.09042	0.11072	0.10919	-0.06971	0.09763	0.34126	-0.05690	-0.16194	0.39879	0.02470	-0.21231	0.48189	0.10199	-0.08586	0.36320	0.14131	-0.00384	0.38911	-0.10019	-0.13190	0.50722	0.16474	-0.06503	0.41465	0.00196	-0.14365	0.44567	0.18901	0.01206	0.49645	0.09040	-0.15248	0.54982	0.24646	0.01214	0.49253	0.11414	-0.03134	0.41867	0.15136	-0.02628	0.50956	0.12263	-0.10274	0.43752	0.09219	-0.12316	0.28945	-0.07441	-0.22462	0.49682	0.05868	-0.11426	0.41030	0.18783	-0.02486	0.35095	0.04277	-0.15411	0.28940	-0.04835	-0.18672	0.50888	0.11357	-0.11523	0.43282	0.12289	-0.01311	0.41457	0.05730	-0.14049	0.24616	-0.04901	-0.20179	0.37160	0.02224	-0.15306	0.45965	0.16493	0.01062	0.40641	0.07654	-0.05037	0.48378	0.03493	-0.09788	0.49115	0.21787	0.01746
24	0.42805	0.05981	0.04061	0.06522	-0.11236	0.03633	0.38684	0.08652	0.10373	0.10348	-0.06543	0.09288	0.32444	-0.06680	-0.15519	0.37721	0.02124	-0.19922	0.46058	0.09658	-0.08142	0.33043	0.12464	0.00015	0.37358	-0.11803	-0.13240	0.47990	0.15963	-0.06096	0.39586	-0.00846	-0.13288	0.41935	0.17649	0.01360	0.48097	0.07921	-0.14490	0.52487	0.23251	0.00999	0.48619	0.09604	-0.03524	0.40435	0.13901	-0.02835	0.50014	0.11512	-0.08893	0.42826	0.08258	-0.11970	0.27613	-0.06901	-0.20868	0.48713	0.04519	-0.11130	0.39275	0.17077	-0.02617	0.34417	0.03772	-0.14763	0.27636	-0.04540	-0.17921	0.49878	0.09997	-0.11368	0.40949	0.11599	-0.01276	0.40730	0.04436	-0.13624	0.23327	-0.04992	-0.19371	0.35569	0.01362	-0.14368	0.44023	0.16348	0.01231	0.41158	0.06922	-0.04813	0.46601	0.02288	-0.09410	0.46452	0.20909	0.02235
25	0.41299	0.06043	0.02931	0.06522	-0.10741	0.03414	0.36436	0.08194	0.09490	0.09834	-0.05976	0.08866	0.30481	-0.07600	-0.14667	0.35472	0.01575	-0.18534	0.43538	0.08988	-0.07705	0.30060	0.10870	0.00520	0.35444	-0.13185	-0.13070	0.45124	0.15226	-0.05730	0.37629	-0.01890	-0.12410	0.39306	0.16198	0.01481	0.46136	0.06632	-0.13734	0.49509	0.21573	0.00903	0.47948	0.07810	-0.03975	0.38692	0.12571	-0.02801	0.48831	0.10632	-0.07650	0.41263	0.07205	-0.11543	0.26191	-0.06553	-0.19127	0.47295	0.03127	-0.10783	0.37487	0.15311	-0.02567	0.33438	0.03020	-0.14186	0.26148	-0.04656	-0.17052	0.48448	0.08536	-0.11130	0.38385	0.10872	-0.00833	0.39476	0.03254	-0.13071	0.21963	-0.05361	-0.18563	0.33857	0.00378	-0.13595	0.41756	0.15828	0.01586	0.41297	0.05893	-0.04711	0.44399	0.01169	-0.08892	0.43570	0.19914	0.03026
26	0.39521	0.06126	0.01816	0.06401	-0.10185	0.03201	0.34180	0.07691	0.08495	0.09372	-0.05273	0.08511	0.28420	-0.08350	-0.13585	0.33186	0.00853	-0.17051	0.40815	0.08191	-0.07248	0.27564	0.09446	0.01067	0.33259	-0.14069	-0.12566	0.42273	0.14275	-0.05329	0.35679	-0.02903	-0.11699	0.36817	0.14591	0.01645	0.43898	0.05257	-0.12975	0.46214	0.19693	0.01002	0.47069	0.06166	-0.04360	0.36752	0.11229	-0.02419	0.47433	0.09635	-0.06510	0.39174	0.06057	-0.10973	0.24740	-0.06314	-0.17292	0.45592	0.01770	-0.10332	0.35767	0.13599	-0.02318	0.32245	0.02073	-0.13661	0.24566	-0.05102	-0.16097	0.46658	0.07066	-0.10743	0.35832	0.10183	-0.00069	0.37743	0.02255	-0.12355	0.20573	-0.05915	-0.17802	0.32022	-0.00687	-0.12942	0.39379	0.14989	0.02095	0.40935	0.04670	-0.04639	0.41875	0.00104	-0.08188	0.40675	0.18910	0.04018
