	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_02_CR015_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_4_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_5_CINE_E&D.c3d	2014_07_02_CR015_BAREFOOT_GAIT0004_5_CINE_E&D.c3d
7	0.55211	0.08227	0.04252	0.09628	-0.11009	0.05453	0.43545	0.10438	0.08116	0.08833	-0.07434	0.04018	0.40389	0.11193	-0.17577	0.34265	0.11683	-0.15014	0.50011	0.23306	-0.07673	0.30712	0.16244	-0.07176	0.50025	-0.01185	-0.14623	0.41508	0.10391	-0.02742	0.51779	0.00522	-0.07606	0.36424	0.09015	-0.04612	0.60894	-0.00625	-0.13945	0.58251	0.03188	-0.12314	0.59060	0.13957	-0.12924	0.56751	-0.05653	-0.06712	0.47334	0.03762	-0.13172	0.49422	0.14752	-0.00450	0.50660	-0.04782	-0.04473	0.41854	0.08330	-0.11035	0.61746	0.08818	-0.18069	0.53522	-0.07985	-0.08091	0.56412	0.08079	-0.01232	0.29172	0.13266	-0.05930	0.66182	-0.13725	-0.15010	0.54055	0.02123	-0.08361	0.68045	0.01704	-0.05804	0.36604	0.22039	-0.06768
8	0.51118	0.08584	0.13178	0.11361	-0.10943	0.06137	0.43539	0.11929	0.16072	0.09319	-0.06826	0.04527	0.37540	0.16424	-0.18359	0.35973	0.19591	-0.14692	0.43194	0.35659	-0.06874	0.29291	0.23487	-0.06451	0.46781	0.05639	-0.14791	0.35428	0.19359	-0.01873	0.45829	0.08420	-0.07762	0.33820	0.18489	-0.03974	0.59618	0.06981	-0.14282	0.63001	0.10385	-0.13177	0.57662	0.25972	-0.12977	0.58681	0.03561	-0.06567	0.43769	0.11460	-0.13685	0.46216	0.24829	0.01014	0.45915	0.03093	-0.03596	0.44419	0.14297	-0.10275	0.56295	0.19717	-0.18199	0.55902	-0.02558	-0.08084	0.50399	0.18483	0.00588	0.28852	0.19860	-0.03893	0.62550	-0.07933	-0.15947	0.54192	0.10861	-0.08810	0.63861	0.14223	-0.05429	0.36689	0.30703	-0.05134
9	0.44735	0.09004	0.22010	0.13086	-0.09957	0.06721	0.40041	0.13589	0.24627	0.09996	-0.05391	0.05057	0.32891	0.20835	-0.18153	0.34779	0.28745	-0.13166	0.35421	0.46555	-0.05111	0.23803	0.31454	-0.04336	0.42116	0.12525	-0.13949	0.26796	0.28475	-0.00669	0.37892	0.16400	-0.07131	0.27473	0.28144	-0.02470	0.55449	0.14632	-0.13527	0.62997	0.18410	-0.13489	0.53891	0.38513	-0.12226	0.57870	0.13537	-0.05453	0.38195	0.19220	-0.13289	0.40241	0.35146	0.03342	0.36378	0.12041	-0.01784	0.42723	0.20591	-0.08346	0.48571	0.29797	-0.17180	0.54464	0.03182	-0.07382	0.42853	0.28387	0.02965	0.25395	0.26660	-0.01191	0.57313	-0.02333	-0.15851	0.49865	0.20979	-0.08637	0.55847	0.27544	-0.04248	0.34086	0.40196	-0.02900
10	0.38850	0.09329	0.29613	0.14594	-0.08184	0.07214	0.34334	0.14326	0.32908	0.10630	-0.03256	0.05674	0.29632	0.24281	-0.16979	0.32358	0.38173	-0.10788	0.29691	0.54393	-0.02470	0.15895	0.39119	-0.00827	0.37701	0.18662	-0.12300	0.19393	0.36453	0.00922	0.31052	0.23144	-0.05707	0.18113	0.36893	-0.00211	0.50773	0.21264	-0.11907	0.58737	0.26606	-0.13265	0.49726	0.50251	-0.10720	0.53188	0.23821	-0.03610	0.33221	0.26124	-0.12039	0.34361	0.44360	0.06531	0.25426	0.20648	0.00816	0.37477	0.26643	-0.05380	0.42821	0.37705	-0.15373	0.49074	0.08912	-0.06131	0.37309	0.36329	0.05752	0.20954	0.32722	0.01859	0.51901	0.02557	-0.14838	0.41839	0.31607	-0.07854	0.46946	0.39996	-0.02440	0.30626	0.49584	-0.00322
11	0.34628	0.09609	0.35510	0.15774	-0.05811	0.07612	0.28925	0.13979	0.39998	0.11180	-0.00576	0.06410	0.27962	0.27220	-0.14891	0.30584	0.47007	-0.07909	0.25927	0.58683	0.00860	0.09294	0.45224	0.03928	0.34196	0.23626	-0.10121	0.15600	0.42690	0.02954	0.26256	0.28101	-0.03596	0.09056	0.43437	0.02656	0.46872	0.26576	-0.09708	0.53428	0.34029	-0.12468	0.46266	0.60302	-0.08541	0.45482	0.33454	-0.01283	0.30176	0.31693	-0.10039	0.31104	0.51423	0.10526	0.16925	0.27724	0.04012	0.31453	0.31745	-0.01637	0.39932	0.43483	-0.13133	0.41775	0.14141	-0.04472	0.34463	0.41892	0.08765	0.17996	0.37324	0.04921	0.47077	0.06496	-0.13088	0.33176	0.41490	-0.06472	0.39485	0.50321	-0.00249	0.28156	0.58010	0.02343
12	0.31292	0.09695	0.39829	0.16491	-0.03041	0.07898	0.25258	0.13289	0.45461	0.11770	0.02504	0.07249	0.26108	0.30127	-0.11978	0.29746	0.54757	-0.04749	0.22437	0.59632	0.04600	0.05694	0.49263	0.09680	0.30968	0.27492	-0.07695	0.14927	0.47255	0.05400	0.22528	0.31467	-0.00997	0.03041	0.47204	0.05984	0.43202	0.30979	-0.07186	0.49639	0.40186	-0.11033	0.42861	0.68311	-0.05783	0.36980	0.41456	0.01391	0.28031	0.36123	-0.07412	0.30282	0.56167	0.15219	0.11888	0.32993	0.07592	0.26903	0.35541	0.02584	0.38348	0.47757	-0.10710	0.35485	0.18435	-0.02502	0.32608	0.45374	0.11806	0.16875	0.40381	0.07711	0.42747	0.09684	-0.10786	0.26409	0.49807	-0.04525	0.33781	0.58011	0.02058	0.27120	0.65075	0.04892
13	0.27836	0.09495	0.42759	0.16671	-0.00054	0.08060	0.23099	0.12868	0.49247	0.12446	0.05856	0.08148	0.23072	0.33001	-0.08370	0.29411	0.60945	-0.01399	0.18140	0.57705	0.08455	0.03984	0.51331	0.16117	0.27379	0.30369	-0.05243	0.15228	0.50368	0.08093	0.19068	0.33472	0.01867	0.00173	0.48498	0.09653	0.38970	0.34830	-0.04520	0.47581	0.45023	-0.08895	0.38435	0.74073	-0.02548	0.29858	0.47158	0.04391	0.25466	0.39619	-0.04258	0.29622	0.58927	0.20408	0.09038	0.36679	0.11374	0.24203	0.38084	0.07038	0.36643	0.50751	-0.08256	0.31985	0.21611	-0.00278	0.30091	0.47135	0.14708	0.16246	0.42168	0.10034	0.38723	0.12491	-0.08086	0.22186	0.56205	-0.02095	0.29012	0.62991	0.04231	0.26708	0.70650	0.07206
14	0.23978	0.09152	0.44338	0.16359	0.03015	0.08119	0.21338	0.12824	0.51431	0.13080	0.09343	0.09065	0.19081	0.35461	-0.04209	0.28894	0.65083	0.02116	0.13011	0.53512	0.12213	0.02077	0.51681	0.22856	0.23305	0.32307	-0.02909	0.14616	0.52068	0.10787	0.15728	0.34252	0.04794	-0.01411	0.48028	0.13526	0.34198	0.38097	-0.01830	0.46096	0.48573	-0.06061	0.32862	0.77397	0.01065	0.24944	0.50380	0.07729	0.22257	0.42051	-0.00660	0.27064	0.59971	0.25802	0.06971	0.38910	0.15223	0.22328	0.39616	0.11554	0.34164	0.52375	-0.05864	0.31125	0.23716	0.02127	0.26657	0.47317	0.17384	0.14961	0.42887	0.11796	0.35015	0.15089	-0.05086	0.19650	0.60562	0.00641	0.24484	0.65286	0.06057	0.25712	0.74611	0.09245
15	0.19831	0.08830	0.44584	0.15653	0.06077	0.08140	0.18990	0.13019	0.52073	0.13490	0.12824	0.09972	0.14598	0.37129	0.00344	0.27222	0.66912	0.05791	0.07599	0.47750	0.15797	-0.01095	0.50451	0.29509	0.18924	0.33375	-0.00762	0.12406	0.52267	0.13256	0.12408	0.33964	0.07654	-0.03421	0.46358	0.17456	0.29368	0.40548	0.00806	0.43793	0.50803	-0.02637	0.26863	0.78216	0.04961	0.21533	0.51388	0.11355	0.18531	0.43304	0.03272	0.22267	0.59332	0.31089	0.04885	0.39630	0.19061	0.20062	0.40295	0.16012	0.30770	0.52612	-0.03586	0.31440	0.24935	0.04583	0.22715	0.46044	0.19824	0.12879	0.42545	0.13006	0.31284	0.17468	-0.01837	0.17411	0.62823	0.03435	0.20024	0.64971	0.07386	0.23388	0.76767	0.11037
16	0.15491	0.08523	0.43620	0.14675	0.09084	0.08224	0.15743	0.13188	0.51221	0.13562	0.16176	0.10854	0.09608	0.37878	0.05109	0.23956	0.66413	0.09627	0.02803	0.41059	0.19228	-0.05069	0.47680	0.35758	0.14574	0.33620	0.01192	0.09037	0.50952	0.15385	0.08929	0.32817	0.10407	-0.06282	0.43723	0.21312	0.24719	0.41979	0.03337	0.39895	0.51569	0.01213	0.21117	0.76679	0.09058	0.18433	0.50621	0.15143	0.14230	0.43482	0.07422	0.16291	0.57017	0.35999	0.02300	0.38823	0.22849	0.16875	0.40073	0.20335	0.26733	0.51591	-0.01462	0.31315	0.25474	0.06894	0.18516	0.43579	0.22065	0.10364	0.41156	0.13756	0.26961	0.19560	0.01643	0.14255	0.63032	0.06031	0.15406	0.62370	0.08158	0.19843	0.76944	0.12663
17	0.11101	0.08129	0.41645	0.13575	0.12024	0.08472	0.11846	0.13096	0.49002	0.13277	0.19321	0.11701	0.04240	0.37751	0.09898	0.19791	0.63723	0.13616	-0.00757	0.34027	0.22560	-0.08904	0.43512	0.41421	0.10609	0.33054	0.02987	0.05226	0.48336	0.17184	0.05354	0.30986	0.13106	-0.09606	0.40261	0.24995	0.20232	0.42299	0.05726	0.34698	0.50726	0.05339	0.15846	0.73140	0.13283	0.15057	0.48438	0.18942	0.09586	0.42710	0.11731	0.10294	0.53240	0.40341	-0.00815	0.36623	0.26569	0.12894	0.38857	0.24486	0.22512	0.49551	0.00504	0.29663	0.25487	0.08870	0.14390	0.40210	0.24176	0.07680	0.38915	0.14178	0.21778	0.21316	0.05335	0.09784	0.61381	0.08251	0.10243	0.58072	0.08409	0.15572	0.75141	0.14229
18	0.06902	0.07608	0.38905	0.12499	0.14909	0.08940	0.07701	0.12672	0.45686	0.12677	0.22232	0.12512	-0.00829	0.36842	0.14529	0.15697	0.59219	0.17695	-0.03106	0.27187	0.25833	-0.12227	0.38336	0.46475	0.07220	0.31752	0.04682	0.01436	0.44820	0.18761	0.01962	0.28607	0.15860	-0.12926	0.36215	0.28445	0.15918	0.41565	0.07962	0.28891	0.48338	0.09627	0.11034	0.68081	0.17578	0.11566	0.45113	0.22624	0.05090	0.41104	0.16178	0.04963	0.48402	0.44014	-0.04014	0.33281	0.30222	0.08427	0.36712	0.28463	0.18267	0.46842	0.02350	0.26157	0.25079	0.10400	0.10735	0.36222	0.26240	0.04898	0.36168	0.14419	0.15964	0.22654	0.09218	0.04583	0.58193	0.10039	0.04580	0.52715	0.08255	0.10947	0.71631	0.15827
19	0.03102	0.06957	0.35668	0.11551	0.17762	0.09627	0.03687	0.11923	0.41643	0.11853	0.24923	0.13290	-0.04906	0.35271	0.18850	0.12224	0.53538	0.21750	-0.04570	0.20917	0.29069	-0.14996	0.32627	0.51014	0.04337	0.29896	0.06346	-0.01874	0.40815	0.20267	-0.01129	0.25862	0.18790	-0.15972	0.31916	0.31637	0.11809	0.39990	0.10057	0.22736	0.44748	0.13984	0.06694	0.62009	0.21888	0.08301	0.40954	0.26092	0.01075	0.38828	0.20745	0.00706	0.42933	0.46983	-0.06790	0.29123	0.33824	0.03732	0.33866	0.32283	0.13771	0.43904	0.04138	0.21185	0.24352	0.11477	0.07727	0.31935	0.28331	0.02206	0.33234	0.14618	0.10062	0.23461	0.13252	-0.00312	0.53871	0.11449	-0.00863	0.46820	0.07855	0.06306	0.66859	0.17520
20	-0.00125	0.06189	0.32180	0.10786	0.20608	0.10481	0.00180	0.10848	0.37222	0.10935	0.27431	0.14036	-0.07634	0.33198	0.22754	0.09399	0.47387	0.25673	-0.05271	0.15366	0.32289	-0.16739	0.26689	0.55196	0.01817	0.27703	0.08046	-0.04158	0.36622	0.21848	-0.03827	0.22929	0.21997	-0.18593	0.27637	0.34578	0.07832	0.37868	0.12049	0.16319	0.40396	0.18326	0.02909	0.55390	0.26146	0.05335	0.36331	0.29277	-0.02412	0.36096	0.25405	-0.02153	0.37178	0.49270	-0.08949	0.24529	0.37389	-0.00767	0.30557	0.35966	0.09227	0.41025	0.05935	0.15520	0.23407	0.12191	0.05345	0.27647	0.30519	0.00011	0.30299	0.14899	0.04631	0.23643	0.17391	-0.04211	0.48882	0.12600	-0.05168	0.40762	0.07372	0.02195	0.61280	0.19345
21	-0.02602	0.05384	0.28620	0.10222	0.23466	0.11435	-0.02466	0.09584	0.32670	0.10050	0.29812	0.14745	-0.08886	0.30801	0.26192	0.07211	0.41223	0.29401	-0.05420	0.10568	0.35504	-0.16974	0.20675	0.59178	-0.00298	0.25336	0.09846	-0.05177	0.32436	0.23621	-0.05780	0.19884	0.25549	-0.20585	0.23497	0.37316	0.03986	0.35457	0.13982	0.10317	0.35587	0.22582	-0.00263	0.48649	0.30280	0.02561	0.31581	0.32138	-0.05336	0.33078	0.30120	-0.03466	0.31387	0.50950	-0.10483	0.19838	0.40933	-0.04310	0.26919	0.39531	0.05441	0.38238	0.07800	0.09881	0.22339	0.12695	0.03579	0.23535	0.32865	-0.01308	0.27454	0.15364	0.00083	0.23191	0.21583	-0.07022	0.43686	0.13634	-0.07847	0.34861	0.06939	-0.00725	0.55256	0.21330
22	-0.04289	0.04711	0.25127	0.09833	0.26350	0.12427	-0.04063	0.08462	0.28150	0.09296	0.32130	0.15405	-0.09028	0.28271	0.29175	0.05877	0.35224	0.32937	-0.05525	0.06567	0.38701	-0.16015	0.14786	0.63066	-0.01812	0.22890	0.11809	-0.05087	0.28374	0.25650	-0.06768	0.16766	0.29466	-0.21751	0.19501	0.39932	0.00508	0.32925	0.15899	0.05871	0.30442	0.26706	-0.02739	0.42136	0.34225	-0.00099	0.26954	0.34670	-0.07643	0.29891	0.34848	-0.03462	0.25778	0.52142	-0.11399	0.15288	0.44460	-0.06172	0.23031	0.43003	0.02939	0.35515	0.09771	0.04931	0.21185	0.13169	0.02411	0.19672	0.35420	-0.01798	0.24810	0.16097	-0.03365	0.22186	0.25777	-0.08884	0.38603	0.14681	-0.09045	0.29417	0.06650	-0.02167	0.49117	0.23512
23	-0.05351	0.04286	0.21818	0.09555	0.29266	0.13409	-0.04731	0.07741	0.23802	0.08728	0.34450	0.15996	-0.08862	0.25818	0.31774	0.05235	0.29587	0.36317	-0.05928	0.03373	0.41842	-0.14856	0.09315	0.66882	-0.02597	0.20421	0.13991	-0.04267	0.24541	0.27950	-0.07064	0.13658	0.33709	-0.22094	0.15639	0.42526	-0.02246	0.30376	0.17835	0.03602	0.25082	0.30682	-0.04382	0.36066	0.37943	-0.02520	0.22564	0.36896	-0.09386	0.26608	0.39546	-0.02752	0.20558	0.53005	-0.11868	0.11062	0.47971	-0.06286	0.19020	0.46410	0.01453	0.32910	0.11866	0.01257	0.19927	0.13790	0.01588	0.16120	0.38215	-0.01856	0.22468	0.17162	-0.05698	0.20759	0.29933	-0.09790	0.33762	0.15843	-0.09227	0.24641	0.06565	-0.02441	0.43161	0.25933
24	-0.06039	0.04031	0.18771	0.09328	0.32211	0.14347	-0.04846	0.07404	0.19751	0.08359	0.36820	0.16495	-0.08967	0.23614	0.34084	0.04771	0.24543	0.39571	-0.06519	0.00906	0.44891	-0.14314	0.04456	0.70575	-0.02817	0.17997	0.16427	-0.03263	0.21061	0.30486	-0.07159	0.10653	0.38181	-0.21892	0.11967	0.45184	-0.04076	0.27882	0.19815	0.03115	0.19755	0.34510	-0.05240	0.30539	0.41425	-0.04389	0.18390	0.38859	-0.10748	0.23273	0.44164	-0.02075	0.15918	0.53730	-0.12173	0.07303	0.51452	-0.05354	0.15079	0.49772	0.00327	0.30492	0.14084	-0.00806	0.18526	0.14706	0.00694	0.12949	0.41263	-0.01922	0.20471	0.18616	-0.07107	0.19057	0.34021	-0.09796	0.29230	0.17191	-0.08688	0.20585	0.06720	-0.02225	0.37618	0.28643
25	-0.06580	0.03861	0.16019	0.09113	0.35175	0.15220	-0.04789	0.07267	0.16087	0.08182	0.39274	0.16874	-0.09450	0.21705	0.36193	0.04299	0.20110	0.42708	-0.07194	-0.00923	0.47831	-0.14217	0.00203	0.74059	-0.02893	0.15706	0.19127	-0.02683	0.18072	0.33193	-0.07450	0.07806	0.42755	-0.21577	0.08582	0.47964	-0.05141	0.25483	0.21868	0.03482	0.14763	0.38189	-0.05671	0.25597	0.44679	-0.05526	0.14378	0.40617	-0.11949	0.19907	0.48646	-0.01888	0.11977	0.54508	-0.12556	0.04075	0.54881	-0.04313	0.11386	0.53088	-0.00787	0.28289	0.16401	-0.01331	0.16991	0.16017	-0.00461	0.10174	0.44560	-0.02322	0.18800	0.20503	-0.07886	0.17216	0.38019	-0.09294	0.25151	0.18758	-0.07521	0.17198	0.07140	-0.02101	0.32628	0.31687
26	-0.07148	0.03837	0.13558	0.08901	0.38148	0.16008	-0.04838	0.07148	0.12850	0.08184	0.41834	0.17114	-0.10227	0.20043	0.38173	0.03829	0.16177	0.45733	-0.08061	-0.02216	0.50674	-0.13959	-0.03549	0.77258	-0.03244	0.13619	0.22084	-0.02928	0.15650	0.36004	-0.08196	0.05140	0.47299	-0.21401	0.05491	0.50913	-0.05910	0.23204	0.24028	0.03831	0.10340	0.41726	-0.06084	0.21223	0.47722	-0.06169	0.10554	0.42227	-0.13156	0.16533	0.52946	-0.02244	0.08716	0.55523	-0.13104	0.01356	0.58234	-0.03742	0.08036	0.56340	-0.01780	0.26298	0.18774	-0.00843	0.15434	0.17779	-0.01724	0.07737	0.48085	-0.03241	0.17397	0.22856	-0.08327	0.15341	0.41907	-0.08852	0.21714	0.20548	-0.05967	0.14424	0.07845	-0.02331	0.28241	0.35104
27	-0.07852	0.04000	0.11357	0.08704	0.41122	0.16698	-0.05195	0.06958	0.10036	0.08340	0.44517	0.17204	-0.11172	0.18561	0.40085	0.03240	0.12686	0.48659	-0.09185	-0.03129	0.53458	-0.13561	-0.06877	0.80121	-0.04024	0.11756	0.25272	-0.03924	0.13724	0.38877	-0.09456	0.02641	0.51711	-0.21346	0.02610	0.54063	-0.06852	0.21071	0.26340	0.03526	0.06604	0.45143	-0.06678	0.17352	0.50587	-0.06781	0.06987	0.43742	-0.14436	0.13177	0.57034	-0.02977	0.06000	0.56927	-0.13813	-0.00914	0.61494	-0.03772	0.05052	0.59494	-0.02516	0.24486	0.21162	-0.00245	0.14036	0.20011	-0.02924	0.05557	0.51808	-0.04718	0.16168	0.25684	-0.08675	0.13491	0.45656	-0.08871	0.19018	0.22562	-0.04496	0.12240	0.08857	-0.02907	0.24418	0.38917
28	-0.08732	0.04246	0.09370	0.08544	0.44101	0.17278	-0.05917	0.06702	0.07578	0.08606	0.47336	0.17141	-0.12091	0.17170	0.42007	0.02462	0.09580	0.51498	-0.10512	-0.03815	0.56237	-0.13415	-0.09837	0.82637	-0.05008	0.10081	0.28667	-0.05324	0.12127	0.41817	-0.11040	0.00267	0.55930	-0.21414	-0.00149	0.57424	-0.08149	0.19080	0.28862	0.02365	0.03533	0.48485	-0.07533	0.13929	0.53307	-0.07570	0.03690	0.45224	-0.15765	0.09862	0.60900	-0.03810	0.03647	0.58813	-0.14626	-0.02804	0.64644	-0.04267	0.02409	0.62513	-0.03190	0.22819	0.23527	-0.00350	0.12904	0.22726	-0.04086	0.03559	0.55691	-0.06614	0.15008	0.28969	-0.09162	0.11682	0.49236	-0.09396	0.16983	0.24804	-0.03618	0.10611	0.10209	-0.03672	0.21042	0.43121
29	-0.09784	0.04403	0.07545	0.08431	0.47099	0.17732	-0.06915	0.06421	0.05373	0.08924	0.50306	0.16934	-0.12870	0.15791	0.44044	0.01464	0.06738	0.54266	-0.11958	-0.04385	0.59046	-0.13750	-0.12474	0.84841	-0.05880	0.08517	0.32246	-0.06823	0.10708	0.44868	-0.12664	-0.02035	0.59933	-0.21691	-0.02853	0.60980	-0.09596	0.17174	0.31654	0.00612	0.00996	0.51813	-0.08690	0.10923	0.55916	-0.08384	0.00606	0.46748	-0.17071	0.06599	0.64558	-0.04594	0.01511	0.61212	-0.15482	-0.04390	0.67674	-0.04968	0.00052	0.65369	-0.04065	0.21262	0.25841	-0.01424	0.12017	0.25933	-0.05392	0.01715	0.59699	-0.08621	0.13788	0.32670	-0.10004	0.09915	0.52623	-0.10287	0.15417	0.27293	-0.03730	0.09458	0.11950	-0.04509	0.17968	0.47680
30	-0.10974	0.04382	0.05830	0.08363	0.50138	0.18042	-0.08076	0.06151	0.03319	0.09246	0.53442	0.16592	-0.13515	0.14375	0.46329	0.00310	0.04053	0.56979	-0.13470	-0.04926	0.61893	-0.14599	-0.14802	0.86785	-0.06593	0.07005	0.35997	-0.08196	0.09346	0.48107	-0.14139	-0.04320	0.63730	-0.22116	-0.05559	0.64694	-0.10866	0.15266	0.34776	-0.01317	-0.01140	0.55196	-0.10025	0.08280	0.58446	-0.09115	-0.02337	0.48397	-0.18228	0.03387	0.68038	-0.05423	-0.00529	0.64114	-0.16427	-0.05731	0.70597	-0.05713	-0.02082	0.68053	-0.05147	0.19768	0.28105	-0.03314	0.11300	0.29648	-0.06953	0.00022	0.63783	-0.10519	0.12387	0.36733	-0.11328	0.08191	0.55812	-0.11445	0.14131	0.30060	-0.04992	0.08644	0.14146	-0.05462	0.15055	0.52534
31	-0.12216	0.04221	0.04173	0.08333	0.53248	0.18189	-0.09328	0.05907	0.01344	0.09543	0.56756	0.16127	-0.14008	0.12914	0.49002	-0.00824	0.01469	0.59637	-0.14981	-0.05538	0.64782	-0.15673	-0.16835	0.88538	-0.07264	0.05515	0.39915	-0.09301	0.07956	0.51619	-0.15412	-0.06616	0.67349	-0.22587	-0.08291	0.68512	-0.11935	0.13301	0.38273	-0.03130	-0.02952	0.58696	-0.11253	0.05919	0.60930	-0.09880	-0.05210	0.50260	-0.19094	0.00214	0.71369	-0.06426	-0.02590	0.67490	-0.17575	-0.06859	0.73435	-0.06592	-0.04026	0.70573	-0.06283	0.18277	0.30342	-0.05717	0.10653	0.33886	-0.08680	-0.01522	0.67892	-0.12320	0.10740	0.41105	-0.12911	0.06492	0.58809	-0.12785	0.12982	0.33154	-0.07198	0.07978	0.16882	-0.06701	0.12236	0.57604
