	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d
17	0.49860	3.10640	6.48316	0.62930	5.29179	0.59285	-10.80978	0.82443	1.07567	3.40027	11.96273	4.25103	11.15745	1.26360	4.49627	0.86047	-11.84835	1.11490	-10.22621	3.11261	2.74436	7.28221	5.68370	-10.74004	4.69588	8.60110	10.01027	5.47021	-10.67006	-13.45387	0.87168	6.88888	5.43241	-11.16353	1.85205	10.25281	12.10938	4.21537	-12.16440	-7.95156	-1.64745	6.28874	5.93023	-11.68987	-1.53346	14.04231	12.21435	4.21138	-13.34413	-9.97207	4.05026	6.31914	4.44239	-10.98158	3.65567	8.49586	11.88343	5.23286	-12.25464	-13.25706	-3.52588	5.63682	4.97022	-9.47386	-3.29180	18.42158	9.56983	3.35153	-10.80850	-6.49649
18	0.42598	3.10488	6.31045	0.49741	5.18767	0.63728	-10.38504	0.72149	1.02563	3.39277	11.79483	4.28753	10.92420	1.02669	4.50407	0.94358	-11.53702	1.04458	-10.54430	3.36842	2.59690	6.94723	5.70157	-10.20035	4.63059	8.36598	10.08749	5.50058	-10.42313	-14.17711	0.92526	6.68465	5.20634	-10.67959	1.81418	10.19055	11.71807	4.16799	-11.81854	-8.26267	-1.72809	6.01424	5.85465	-11.17917	-1.58868	13.99217	11.87588	4.00397	-12.95075	-9.93678	3.96434	6.17772	4.27503	-10.61204	3.60076	8.19518	11.35502	5.47090	-11.90851	-13.80126	-3.62852	5.72840	4.90078	-9.25404	-3.32871	18.23027	9.58453	3.37689	-10.58417	-6.54369
19	0.32748	3.07191	6.21356	0.39831	5.08885	0.64923	-9.96680	0.61544	0.98244	3.38215	11.59056	4.33255	10.75243	0.79026	4.49355	0.98767	-11.18946	0.95583	-10.72136	3.57372	2.40751	6.74971	5.64858	-9.62662	4.57288	8.17697	10.23872	5.41075	-10.13954	-14.64310	0.92821	6.51211	5.03216	-10.18263	1.77467	10.05215	11.35268	4.15034	-11.41348	-8.47464	-1.82828	5.84402	5.76863	-10.68674	-1.63176	13.83093	11.48177	3.88829	-12.46862	-9.82320	3.82489	6.06241	4.17505	-10.24220	3.55068	7.82930	11.05482	5.64412	-11.58045	-14.17674	-3.69494	5.89954	4.81981	-9.09581	-3.35427	18.06347	9.63418	3.37427	-10.34521	-6.48912
20	0.22632	3.01649	6.19285	0.35465	4.99899	0.63191	-9.58621	0.54614	0.94693	3.37026	11.36526	4.38062	10.66333	0.58042	4.46381	0.98896	-10.83700	0.88076	-10.81207	3.71757	2.21088	6.69254	5.56329	-9.09789	4.52400	8.03219	10.46950	5.20434	-9.83717	-14.88527	0.90049	6.38685	4.92032	-9.72043	1.73685	9.85415	11.06226	4.17980	-11.01503	-8.64466	-1.92179	5.78682	5.66829	-10.25141	-1.66229	13.57545	11.08090	3.88806	-11.97248	-9.70499	3.66285	5.97994	4.14068	-9.90273	3.50770	7.43760	10.97754	5.73679	-11.28558	-14.44063	-3.72080	6.11807	4.70239	-8.95860	-3.37160	17.92690	9.72644	3.31006	-10.07472	-6.38481
21	0.13891	2.95115	6.23860	0.36850	4.91378	0.60014	-9.25472	0.51420	0.91798	3.35857	11.13365	4.42451	10.66414	0.46509	4.41832	0.96568	-10.50343	0.82844	-10.86715	3.80849	2.03418	6.75502	5.47176	-8.65812	4.48292	7.92101	10.78461	4.90555	-9.54266	-14.96360	0.86351	6.30826	4.85775	-9.30998	1.70201	9.61967	10.87709	4.25116	-10.65902	-8.82434	-1.99048	5.82851	5.54629	-9.88151	-1.68222	13.25602	10.71550	3.99251	-11.50885	-9.63061	3.50377	5.94089	4.14334	-9.60066	3.47189	7.06006	11.07536	5.75141	-11.02261	-14.65393	-3.71642	6.36035	4.54974	-8.82333	-3.38468	17.81149	9.86814	3.19097	-9.78402	-6.26326
22	0.07169	2.88851	6.33471	0.41961	4.82767	0.57186	-8.97009	0.49696	0.89320	3.34785	10.90704	4.45569	10.75177	0.51244	4.35741	0.95133	-10.19911	0.79019	-10.91964	3.86476	1.89168	6.89948	5.38775	-8.31658	4.44661	7.82783	11.18485	4.54267	-9.27748	-14.93940	0.83424	6.26566	4.82029	-8.94722	1.67005	9.37311	10.80768	4.33543	-10.34715	-9.04379	-2.02869	5.93769	5.40270	-9.56547	-1.69488	12.90798	10.41885	4.15812	-11.08961	-9.61672	3.36275	5.95518	4.14597	-9.32881	3.44164	6.72850	11.28064	5.70676	-10.78349	-14.85901	-3.70155	6.61555	4.38162	-8.69236	-3.39742	17.69779	10.06682	3.04407	-9.49783	-6.13927
23	0.02088	2.83871	6.46185	0.48545	4.74067	0.55746	-8.72364	0.47811	0.86964	3.33815	10.69139	4.46531	10.91818	0.66527	4.27534	0.97177	-9.92205	0.75344	-10.98149	3.90336	1.78339	7.08107	5.31883	-8.05784	4.41078	7.73517	11.66285	4.13850	-9.04893	-14.85769	0.82137	6.24481	4.78932	-8.62236	1.64025	9.13509	10.84847	4.39383	-10.06061	-9.30767	-2.04401	6.07760	5.24824	-9.28493	-1.70423	12.56374	10.21729	4.32313	-10.70313	-9.65410	3.24299	6.02611	4.12173	-9.07610	3.41424	6.46152	11.53088	5.62843	-10.56135	-15.07022	-3.69935	6.87968	4.22524	-8.57695	-3.41285	17.56141	10.33140	2.89280	-9.23622	-6.01776
24	-0.02538	2.80817	6.60319	0.55184	4.65875	0.55591	-8.50585	0.45693	0.84440	3.32898	10.48666	4.44618	11.15639	0.83752	4.16266	1.02844	-9.66479	0.71285	-11.04913	3.93335	1.69722	7.26132	5.26772	-7.85352	4.37092	7.62578	12.20182	3.71177	-8.85202	-14.74197	0.82461	6.23597	4.75806	-8.33066	1.61191	8.91859	10.98597	4.39384	-9.77835	-9.60278	-2.05467	6.22126	5.09961	-9.02547	-1.71430	12.24714	10.13233	4.42847	-10.33388	-9.72120	3.13719	6.14866	4.06393	-8.83514	3.38633	6.26342	11.78948	5.53647	-10.35474	-15.27872	-3.73126	7.14874	4.10442	-8.48445	-3.43284	17.37837	10.67237	2.74278	-9.00493	-5.90099
25	-0.08344	2.79901	6.74883	0.61062	4.59122	0.55995	-8.30996	0.44187	0.81499	3.31972	10.28765	4.39490	11.46211	0.98987	4.01203	1.10400	-9.42116	0.67340	-11.11271	3.95561	1.61330	7.41712	5.23456	-7.67399	4.32326	7.48417	12.77848	3.28279	-8.67807	-14.59880	0.83619	6.23971	4.72725	-8.07442	1.58455	8.72765	11.20462	4.32131	-9.48996	-9.91075	-2.08429	6.35958	4.97338	-8.78152	-1.72878	11.97056	10.18209	4.43389	-9.97725	-9.79702	3.03082	6.31266	3.98602	-8.60662	3.35442	6.12599	12.05087	5.43758	-10.16609	-15.46531	-3.81322	7.41507	4.03489	-8.41326	-3.45847	17.12986	11.09451	2.58457	-8.79444	-5.79165
26	-0.17001	2.80941	6.89662	0.65569	4.54863	0.56207	-8.13405	0.43959	0.77954	3.30991	10.08565	4.31291	11.82956	1.10709	3.82531	1.17478	-9.18992	0.64489	-11.16357	3.96711	1.50942	7.54198	5.22328	-7.50051	4.26563	7.29760	13.36811	2.87689	-8.52340	-14.42655	0.84373	6.26693	4.69941	-7.86015	1.55770	8.55838	11.48864	4.18432	-9.19945	-10.21848	-2.15596	6.50079	4.88056	-8.55542	-1.75082	11.73485	10.37779	4.32583	-9.64204	-9.86764	2.90634	6.50455	3.91579	-8.39826	3.31538	6.03239	12.33037	5.32537	-9.99725	-15.61292	-3.95355	7.66886	4.02409	-8.35589	-3.49018	16.80504	11.58289	2.41414	-8.58745	-5.69225
27	-0.29880	2.83482	7.05098	0.68189	4.54004	0.55768	-7.98084	0.44786	0.73703	3.29965	9.87049	4.20616	12.24804	1.18437	3.61585	1.21842	-8.97418	0.63315	-11.19755	3.96590	1.36629	7.64343	5.24529	-7.33258	4.19809	7.05684	13.95071	2.52042	-8.39168	-14.22326	0.83341	6.33519	4.67522	-7.69477	1.53095	8.40125	11.82514	4.00642	-8.92170	-10.52226	-2.28788	6.66400	4.82318	-8.35295	-1.78322	11.53177	10.71507	4.11604	-9.34099	-9.92599	2.74725	6.70756	3.88609	-8.21892	3.26710	5.96137	12.64942	5.18695	-9.84684	-15.71302	-4.15307	7.90471	4.07040	-8.30499	-3.52777	16.40124	12.09984	2.24943	-8.36973	-5.60324
28	-0.47868	2.86950	7.22107	0.68604	4.56974	0.54655	-7.85535	0.45875	0.68732	3.28955	9.63231	4.08333	12.70487	1.22436	3.40207	1.22189	-8.77860	0.63754	-11.21417	3.95411	1.17090	7.73713	5.31501	-7.18332	4.12256	6.75769	14.51627	2.23007	-8.28910	-13.99068	0.79279	6.46393	4.65138	-7.58180	1.50407	8.24352	12.20809	3.81480	-8.67609	-10.82585	-2.49093	6.87118	4.79468	-8.17962	-1.82840	11.34732	11.16997	3.83531	-9.08195	-9.96851	2.54085	6.90584	3.92342	-8.07319	3.20891	5.89085	13.02494	5.01202	-9.71097	-15.76521	-4.40700	8.12728	4.16421	-8.25879	-3.57054	15.92219	12.60509	2.11812	-8.13489	-5.52063
29	-0.71285	2.90793	7.41871	0.67043	4.63492	0.53523	-7.76190	0.46655	0.63114	3.28034	9.36325	3.95362	13.18999	1.23739	3.19739	1.18919	-8.60504	0.65551	-11.21406	3.93859	0.91790	7.83972	5.44106	-7.06749	4.04195	6.40261	15.06697	2.00250	-8.21671	-13.73472	0.71260	6.66814	4.62205	-7.51895	1.47701	8.07176	12.63517	3.63381	-8.47970	-11.13542	-2.76740	7.14013	4.78214	-8.03835	-1.88784	11.16521	11.70450	3.52342	-8.86409	-9.99165	2.27990	7.09239	4.03831	-7.96080	3.14151	5.80071	13.46348	4.79902	-9.58462	-15.77398	-4.70725	8.35315	4.29107	-8.22389	-3.61694	15.37593	13.07981	2.02821	-7.88008	-5.43454
30	-0.99913	2.94551	7.65603	0.64675	4.72585	0.53875	-7.70249	0.47123	0.56981	3.27224	9.05873	3.82498	13.69759	1.24006	3.00603	1.14014	-8.45161	0.68611	-11.19660	3.93016	0.60947	7.96531	5.62025	-6.99300	3.95944	6.00082	15.61670	1.81562	-8.17038	-13.46481	0.58757	6.95280	4.58266	-7.49851	1.44963	7.87393	13.09974	3.48577	-8.34289	-11.45410	-3.11150	7.48150	4.76974	-7.92928	-1.96152	10.96976	12.27758	3.21943	-8.68050	-9.98935	1.96302	7.27286	4.22214	-7.87843	3.06588	5.67500	13.95824	4.55530	-9.46130	-15.74539	-5.04420	8.60769	4.43446	-8.21324	-3.66440	14.77412	13.53569	1.95404	-7.60297	-5.32936
31	-1.33081	2.97889	7.94364	0.63546	4.82841	0.57382	-7.67698	0.47695	0.50488	3.26504	8.71849	3.70361	14.22656	1.24966	2.82400	1.10084	-8.31525	0.72814	-11.15885	3.94067	0.25409	8.12687	5.83690	-6.96078	3.87798	5.56684	16.18823	1.63808	-8.14708	-13.19317	0.41668	7.31210	4.53186	-7.50981	1.42154	7.64074	13.59028	3.38879	-8.26743	-11.77863	-3.51152	7.89773	4.74465	-7.85142	-2.04803	10.74829	12.85669	2.95007	-8.52071	-9.95196	1.59413	7.46322	4.45209	-7.82253	2.98296	5.50358	14.48970	4.29291	-9.33242	-15.68353	-5.40743	8.91828	4.57655	-8.24037	-3.71005	14.13298	14.00789	1.85013	-7.30861	-5.18696
32	-1.69804	3.00581	8.29033	0.65671	4.92677	0.64469	-7.68408	0.48779	0.43801	3.25847	8.34701	3.59386	14.78083	1.27752	2.64057	1.09432	-8.19428	0.77741	-11.09593	3.97828	-0.13536	8.33929	6.06637	-6.96946	3.79989	5.11873	16.80626	1.43863	-8.14714	-12.93302	0.20267	7.73374	4.47055	-7.54240	1.39201	7.36589	14.09914	3.34526	-8.24370	-12.09900	-3.95229	8.38456	4.70035	-7.80447	-2.14492	10.49322	13.42486	2.72215	-8.37369	-9.86786	1.18108	7.68507	4.70021	-7.79155	2.89458	5.28322	15.03434	4.02226	-9.19066	-15.58696	-5.78630	9.30898	4.69636	-8.31255	-3.75149	13.47398	14.53953	1.67456	-7.01621	-4.99279
33	-2.08923	3.02472	8.70495	0.71714	5.00272	0.74047	-7.72106	0.50405	0.37121	3.25227	7.95286	3.49799	15.36755	1.32915	2.43954	1.13779	-8.08736	0.82726	-11.00345	4.04296	-0.54374	8.62019	6.27996	-7.01835	3.72669	4.67630	17.48942	1.18634	-8.16677	-12.69636	-0.04911	8.20565	4.39991	-7.58883	1.36048	7.04579	14.62612	3.33792	-8.25055	-12.40033	-4.41710	8.93739	4.63073	-7.78807	-2.24910	10.20235	13.97834	2.52557	-8.23001	-9.72865	0.73408	7.96292	4.93624	-7.78440	2.80432	5.01772	15.57751	3.74804	-9.03711	-15.44818	-6.17028	9.79858	4.76675	-8.42568	-3.78632	12.82214	15.16636	1.39980	-6.75239	-4.74372
34	-2.49235	3.03434	9.19828	0.80740	5.03294	0.84523	-7.78200	0.52167	0.30692	3.24602	7.54714	3.41633	15.99323	1.40740	2.20415	1.23998	-7.99335	0.86975	-10.88131	4.12469	-0.95565	8.98914	6.44629	-7.10570	3.65950	4.25859	18.24368	0.85184	-8.19160	-12.49305	-0.33237	8.72256	4.31797	-7.64542	1.32710	6.67967	15.17472	3.34054	-8.26386	-12.66655	-4.88924	9.55849	4.51955	-7.79776	-2.35637	9.87721	14.52191	2.34409	-8.08636	-9.53569	0.26453	8.32256	5.12518	-7.79679	2.71653	4.71701	16.12030	3.46844	-8.88443	-15.25713	-6.54902	10.39866	4.75569	-8.56434	-3.81214	12.20324	15.90553	1.01585	-6.54051	-4.45412
35	-2.89562	3.03344	9.78176	0.91187	4.98933	0.94597	-7.85727	0.53516	0.24771	3.23890	7.14202	3.34803	16.65982	1.51065	1.92365	1.39474	-7.91244	0.89501	-10.73702	4.20559	-1.35676	9.46595	6.52982	-7.22499	3.59935	3.88169	19.05803	0.41803	-8.20233	-12.33229	-0.64068	9.28804	4.21544	-7.70995	1.29272	6.27030	15.74942	3.32807	-8.26628	-12.88567	-5.35284	10.25567	4.33976	-7.82316	-2.46082	9.52140	15.06615	2.16288	-7.94724	-9.30444	-0.21555	8.78734	5.22967	-7.82149	2.63437	4.39551	16.67670	3.17282	-8.74865	-15.00642	-6.91227	11.11182	4.63195	-8.70676	-3.82709	11.64121	16.74882	0.53647	-6.39769	-4.15626
36	-3.28794	3.02107	10.46408	1.01662	4.84353	1.03487	-7.93486	0.54116	0.19616	3.22995	6.74961	3.29202	17.36144	1.62725	1.59754	1.57697	-7.84650	0.89115	-10.58665	4.26524	-1.73502	10.06849	6.49181	-7.36322	3.54801	3.55715	19.90308	-0.10610	-8.18613	-12.22458	-0.96719	9.91102	4.07364	-7.77713	1.25874	5.82470	16.35489	3.28021	-8.25200	-13.05505	-5.79311	11.03591	4.06088	-7.84990	-2.55539	9.14024	15.62374	1.96901	-7.81993	-9.06437	-0.69366	9.37309	5.21825	-7.85165	2.55945	4.07063	17.26446	2.83902	-8.63567	-14.69540	-7.25074	11.93188	4.37307	-8.83243	-3.83002	11.15534	17.66103	0.00558	-6.33875	-3.89381
37	-3.65969	2.99731	11.24900	1.11082	4.57214	1.10872	-8.00234	0.53972	0.15528	3.21864	6.38110	3.24787	18.08439	1.73447	1.23444	1.75188	-7.79717	0.85184	-10.45265	4.28719	-2.08168	10.81081	6.29622	-7.50327	3.50864	3.29117	20.73429	-0.68079	-8.14268	-12.18120	-1.30424	10.60165	3.86547	-7.83602	1.22743	5.35381	16.99523	3.18256	-8.22583	-13.18456	-6.19763	11.90029	3.65810	-7.86336	-2.63315	8.74094	16.20481	1.75133	-7.70955	-8.85409	-1.15725	10.08660	5.07019	-7.88220	2.49337	3.76132	17.89621	2.44190	-8.53925	-14.33291	-7.55762	12.84564	3.97072	-8.92683	-3.81990	10.75827	18.59141	-0.52281	-6.36852	-3.71047
38	-4.00390	2.96390	12.13471	1.18446	4.16064	1.16562	-8.04804	0.53279	0.12897	3.20489	6.04594	3.21663	18.81019	1.80523	0.84878	1.88732	-7.76454	0.78276	-10.35929	4.26483	-2.39205	11.70024	5.91776	-7.62808	3.48552	3.08398	21.50015	-1.24274	-8.08275	-12.21080	-1.64366	11.37048	3.55902	-7.87178	1.20263	4.87119	17.67325	3.02631	-8.19839	-13.29590	-6.55873	12.84022	3.12178	-7.85142	-2.68756	8.33285	16.81205	1.50207	-7.61755	-8.71190	-1.59496	10.92878	4.77284	-7.90822	2.43915	3.48567	18.57709	1.96772	-8.45113	-13.93952	-7.83010	13.83383	3.43179	-8.98069	-3.79487	10.45599	19.48841	-1.00944	-6.47288	-3.63831
39	-4.31735	2.92453	13.11254	1.22671	3.60711	1.19904	-8.06221	0.52294	0.12217	3.18866	5.75097	3.20135	19.51903	1.81818	0.45805	1.95861	-7.74735	0.69696	-10.32761	4.20394	-2.66532	12.73437	5.34711	-7.72350	3.48320	2.92925	22.15478	-1.72407	-8.02068	-12.31611	-1.97773	12.22581	3.12591	-7.86936	1.19028	4.39179	18.38966	2.80548	-8.17897	-13.41831	-6.87552	13.83364	2.46715	-7.80699	-2.71206	7.92765	17.43765	1.21953	-7.54299	-8.66537	-1.99792	11.89746	4.31745	-7.92301	2.40109	3.25748	19.30500	1.42000	-8.36740	-13.54788	-8.07027	14.87138	2.77795	-8.98819	-3.75165	10.24869	20.30807	-1.43067	-6.62674	-3.69039
40	-4.60103	2.88450	14.16464	1.22724	2.92639	1.19355	-8.03808	0.51284	0.14062	3.16981	5.49949	3.20586	20.19210	1.76504	0.07991	1.95077	-7.74239	0.60666	-10.37125	4.12006	-2.90433	13.89981	4.59193	-7.77905	3.50603	2.81449	22.67000	-2.07506	-7.96534	-12.49167	-2.30071	13.16544	2.55512	-7.81670	1.19860	3.93076	19.14097	2.51627	-8.17048	-13.58130	-7.15435	14.84516	1.73758	-7.72924	-2.70003	7.53937	18.06536	0.90743	-7.48333	-8.72414	-2.36066	12.98625	3.70057	-7.91836	2.38435	3.08303	20.06847	0.81824	-8.28642	-13.19874	-8.28510	15.92652	2.04674	-8.94704	-3.68584	10.12980	21.01571	-1.76734	-6.80639	-3.86040
41	-4.86036	2.85001	15.26257	1.18144	2.15212	1.12893	-7.97227	0.50472	0.19042	3.14828	5.29019	3.23193	20.81482	1.65274	-0.27057	1.86152	-7.74420	0.52145	-10.49338	4.03217	-3.11575	15.16949	3.67878	-7.78733	3.55776	2.72275	23.04282	-2.27525	-7.91905	-12.72307	-2.61024	14.17004	1.86370	-7.70791	1.23730	3.50210	19.91661	2.16103	-8.16956	-13.80628	-7.40793	15.83312	0.99625	-7.62175	-2.64530	7.18284	18.68077	0.56844	-7.43395	-8.87788	-2.68168	14.17974	2.93088	-7.88631	2.39489	2.95953	20.84419	0.19744	-8.20662	-12.93246	-8.48620	16.96047	1.29099	-8.85806	-3.59254	10.08377	21.58971	-2.00454	-6.99183	-4.12723
42	-5.10525	2.82731	16.36826	1.09731	1.33571	0.99097	-7.86489	0.49985	0.27727	3.12444	5.11662	3.27705	21.37918	1.50196	-0.58099	1.70193	-7.74649	0.45098	-10.68545	3.95617	-3.31074	16.49696	2.65898	-7.74344	3.64113	2.63441	23.29602	-2.33019	-7.88281	-12.98827	-2.90821	15.20377	1.09835	-7.54557	1.31632	3.11670	20.69788	1.75378	-8.17045	-14.09981	-7.65433	16.76100	0.31140	-7.49036	-2.54293	6.87087	19.27724	0.20203	-7.38688	-9.09910	-2.96387	15.44826	2.03621	-7.81973	2.43950	2.87521	21.59836	-0.39187	-8.12871	-12.77913	-8.68911	17.93131	0.57361	-8.72535	-3.46768	10.08591	22.02642	-2.13872	-7.16358	-4.46096
43	-5.34951	2.82181	17.43731	0.99912	0.54290	0.78127	-7.72043	0.49805	0.40553	3.09936	4.96722	3.33421	21.88150	1.34161	-0.83829	1.49376	-7.74366	0.40583	-10.92791	3.90158	-3.50524	17.81470	1.61271	-7.64633	3.75728	2.52934	23.46561	-2.25937	-7.85687	-13.26078	-3.20034	16.21986	0.32992	-7.34114	1.44445	2.78047	21.46019	1.32271	-8.16975	-14.45086	-7.91516	17.60412	-0.25417	-7.34389	-2.39019	6.61136	19.84853	-0.18441	-7.33362	-9.34922	-3.21487	16.74583	1.06733	-7.71308	2.52545	2.81072	22.29191	-0.88826	-8.05848	-12.75146	-8.91192	18.80201	-0.04131	-8.55769	-3.30936	10.10424	22.34125	-2.18211	-7.29959	-4.82723
44	-5.60930	2.83681	18.42404	0.92106	-0.15208	0.52443	-7.54929	0.49729	0.57719	3.07484	4.82635	3.39346	22.31909	1.19875	-1.02730	1.26524	-7.73071	0.39218	-11.19278	3.87264	-3.71882	19.04118	0.64420	-7.50155	3.90515	2.38909	23.58128	-2.08543	-7.83371	-13.51329	-3.49571	17.16843	-0.35647	-7.11347	1.62768	2.49309	22.17730	0.90767	-8.16871	-14.83317	-8.21225	18.34672	-0.64479	-7.19607	-2.18766	6.40552	20.38260	-0.56620	-7.27076	-9.58624	-3.44700	18.01583	0.09547	-7.56635	2.65947	2.74157	22.88802	-1.23155	-8.00477	-12.84253	-9.17270	19.54805	-0.49881	-8.36900	-3.11868	10.10250	22.56626	-2.16099	-7.37562	-5.18866
45	-5.90082	2.87245	19.28823	0.89004	-0.67710	0.30477	-7.36729	0.49393	0.79085	3.05302	4.67614	3.44462	22.69023	1.08923	-1.13379	1.04775	-7.70187	0.40716	-11.44749	3.87156	-3.97160	20.09614	-0.13652	-7.32202	4.08103	2.19919	23.66004	-1.83170	-7.79507	-13.72075	-3.80642	18.00475	-0.87396	-6.88695	1.86694	2.24830	22.82562	0.55221	-8.17137	-15.21111	-8.56349	18.97614	-0.81291	-7.06445	-1.93997	6.24710	20.86402	-0.90270	-7.20345	-9.77207	-3.67616	19.20190	-0.79676	-7.38893	2.84590	2.64125	23.36045	-1.37944	-7.97263	-13.02874	-9.48643	20.16219	-0.76534	-8.17408	-2.89966	10.04488	22.74104	-2.10730	-7.36680	-5.50478
46	-6.23719	2.92522	20.00178	0.90941	-0.97657	0.36408	-7.19204	0.48345	1.04079	3.03604	4.49923	3.48059	22.99697	1.01571	-1.15034	0.87449	-7.64961	0.44572	-11.65892	3.90085	-4.28020	20.91912	-0.63805	-7.12606	4.27868	1.95109	23.71806	-1.52737	-7.71747	-13.86220	-4.14575	18.69570	-1.14799	-6.68941	2.15615	2.03492	23.38860	0.29256	-8.18014	-15.54585	-8.97875	19.48221	-0.72956	-6.96373	-1.65613	6.12316	21.27957	-1.14739	-7.14421	-9.87787	-3.91964	20.25806	-1.52965	-7.19792	3.08468	2.48446	23.69994	-1.32168	-7.95584	-13.27575	-9.86163	20.65381	-0.83759	-7.98308	-2.65940	9.90254	22.89870	-2.04782	-7.25037	-5.73292
47	-6.62542	2.98793	20.55362	0.96302	-1.02444	0.62480	-7.03831	0.46149	1.31679	3.02567	4.28165	3.49924	23.24691	0.97266	-1.07966	0.77475	-7.56503	0.51181	-11.79710	3.96225	-4.65501	21.48190	-0.80558	-6.93409	4.48985	1.64404	23.77953	-1.20663	-7.58130	-13.92095	-4.52464	19.22412	-1.13223	-6.54707	2.48163	1.83849	23.85919	0.14984	-8.19206	-15.79991	-9.45663	19.86254	-0.40093	-6.89741	-1.34916	6.01642	21.62197	-1.26014	-7.10723	-9.88750	-4.19330	21.15542	-2.04113	-7.01361	3.36944	2.25025	23.91708	-1.08487	-7.93467	-13.54383	-10.29750	21.04413	-0.74235	-7.79939	-2.40783	9.65907	23.05676	-1.99649	-7.00990	-5.83331
48	-7.06428	3.05022	20.95015	1.03329	-0.83025	0.89324	-6.91413	0.42493	1.60517	3.02243	4.01501	3.50300	23.45269	0.95306	-0.93373	0.75626	-7.43893	0.61750	-11.83833	4.05303	-5.09881	21.78907	-0.62891	-6.76261	4.70518	1.28684	23.87465	-0.90262	-7.37531	-13.88386	-4.94844	19.58985	-0.82148	-6.47560	2.82373	1.64333	24.23981	0.12667	-8.19655	-15.93996	-9.98300	20.12805	0.12271	-6.85441	-1.03435	5.90748	21.89164	-1.21828	-7.10027	-9.79934	-4.50864	21.88480	-2.29676	-6.85668	3.68700	1.92473	24.03909	-0.72249	-7.88148	-13.79076	-10.78252	21.35898	-0.52680	-7.62133	-2.15572	9.31269	23.21827	-1.95193	-6.64103	-5.77771
