	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_02.c3d
27	3.69258	1.43863	5.15836	0.95538	-0.55701	0.30246	4.96121	1.04922	5.07529	1.28542	2.09892	0.30078	3.87705	4.56127	-0.25033	3.40723	3.16460	2.35249	3.86833	4.57225	-0.44176	5.59244	6.35057	1.99695	3.55215	4.61979	-0.34113	5.10336	5.44317	1.80395	5.60381	6.78692	-0.94142	4.55612	4.44713	1.86247	1.56157	5.25156	-0.81043	6.14690	5.97096	2.47874
28	3.35209	1.40698	4.73114	0.98380	-0.41419	0.31994	4.64515	1.02926	4.76319	1.29912	2.22963	0.33294	3.47242	4.06321	-0.14881	3.08991	2.84545	2.52907	3.54051	4.10580	-0.26871	5.28050	6.00364	2.08006	3.23156	4.19564	-0.14190	4.83691	5.17189	1.93434	5.23740	6.37876	-0.82780	4.26317	4.08160	1.96059	1.27857	4.91229	-0.68370	5.75528	5.71337	2.64408
29	3.01487	1.37203	4.33392	0.99782	-0.27826	0.34410	4.32331	1.01253	4.44062	1.29709	2.38462	0.34104	3.07779	3.61550	-0.06757	2.76075	2.54994	2.68964	3.22500	3.67444	-0.09167	4.96901	5.63203	2.20096	2.90706	3.79756	0.06164	4.56596	4.87085	2.12831	4.86311	5.96619	-0.70679	3.96899	3.70499	2.08899	1.00138	4.61590	-0.58689	5.35186	5.44528	2.81519
30	2.68200	1.33430	3.96710	1.00136	-0.15278	0.37646	3.99599	0.99631	4.11699	1.28708	2.55465	0.33252	2.69535	3.21515	-0.00627	2.42971	2.27658	2.84558	2.91948	3.27558	0.08626	4.65438	5.26053	2.34274	2.58032	3.43127	0.25783	4.28683	4.55405	2.36588	4.48406	5.55730	-0.58786	3.66856	3.32310	2.24139	0.73081	4.35621	-0.51386	4.94047	5.17068	2.97768
31	2.35497	1.29455	3.62790	0.99820	-0.03809	0.41490	3.66414	0.97628	3.80096	1.27676	2.73156	0.32100	2.32730	2.85770	0.03608	2.10783	2.02062	3.01614	2.62145	2.90360	0.26228	4.33154	4.91082	2.48703	2.25481	3.09680	0.44033	3.99622	4.23274	2.62581	4.10388	5.15752	-0.47469	3.35962	2.94457	2.40521	0.46740	4.12389	-0.45444	4.52551	4.89604	3.12360
32	2.03564	1.25396	3.31075	0.99216	0.07070	0.45690	3.33020	0.94827	3.49980	1.27042	2.91024	0.32430	1.97554	2.53871	0.06382	1.80502	1.77847	3.21900	2.33015	2.55206	0.43667	3.99562	4.59471	2.62272	1.93465	2.78428	0.61309	3.69330	3.91597	2.88745	3.72681	4.77103	-0.36395	3.04342	2.58053	2.56304	0.21107	3.90768	-0.39615	4.11365	4.62933	3.25898
33	1.72606	1.21423	3.00807	0.98759	0.18299	0.50184	2.99771	0.90931	3.21892	1.26947	3.08825	0.35477	1.64110	2.25133	0.08652	1.52861	1.54800	3.46255	2.04664	2.21450	0.61410	3.64296	4.31406	2.74780	1.62373	2.47621	0.78875	3.38029	3.61270	3.13238	3.35767	4.40149	-0.24796	2.72386	2.24145	2.70108	-0.03884	3.69684	-0.32648	3.71283	4.37842	3.39743
34	1.42811	1.17681	2.71178	0.98916	0.30983	0.54984	2.67037	0.85818	2.96177	1.27326	3.26416	0.41084	1.32397	1.98347	0.11890	1.28254	1.32838	3.74241	1.77220	1.88463	0.80155	3.27235	4.06367	2.86668	1.32504	2.15588	0.98166	3.06064	3.33200	3.34614	3.00135	4.05131	-0.11853	2.40614	1.93503	2.81640	-0.28202	3.48363	-0.23444	3.33018	4.14977	3.54917
35	1.14356	1.14221	2.41542	1.00034	0.45996	0.59906	2.35144	0.79551	2.72976	1.27911	3.43631	0.48123	1.02348	1.72093	0.17580	1.06760	1.12167	4.04165	1.50710	1.55678	1.00457	2.88603	3.83560	2.98585	1.04080	1.81509	1.19989	2.73744	3.07935	3.52107	2.66248	3.72031	0.03141	2.09583	1.66553	2.91581	-0.51606	3.26397	-0.11187	2.97031	3.94667	3.71718
36	0.87410	1.11006	2.11557	1.02161	0.63711	0.64494	2.04398	0.72337	2.52317	1.28316	3.60243	0.55236	0.73886	1.45321	0.26719	0.88278	0.93475	4.33460	1.25085	1.22695	1.22481	2.48961	3.62357	3.11013	0.77325	1.45600	1.44106	2.41319	2.85450	3.65774	2.34466	3.40530	0.20776	1.79898	1.43320	3.01022	-0.73710	3.03640	0.04476	2.63537	3.76984	3.89944
