	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0002_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_01.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0003_03.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d	2014_06_24_PC021_BAREFOOT_GAIT0004_05.c3d
	LHIP_MF_N	LHIP_MF_N	LKNEE_MF_N	LKNEE_MF_N	LANKLE_MF_N	LANKLE_MF_N	RHIP_MF_N	RHIP_MF_N	RKNEE_MF_N	RKNEE_MF_N	RANKLE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
24	0.13799	0.01468	0.03923	0.01914	0.33550	0.04788	0.19537	0.05285	0.14112	0.08386	0.75202	0.01548	0.12761	0.02570	0.36935	0.14837	0.05276	0.30164	0.23274	0.20041	0.74108	0.15800	0.08182	0.76297
25	0.13807	0.02081	-0.00307	0.00840	0.35451	0.04357	0.18097	0.05915	0.09544	0.07646	0.77366	0.01517	0.12335	-0.00901	0.38531	0.15279	0.00287	0.32370	0.22279	0.14950	0.76293	0.13915	0.04137	0.78439
26	0.13543	0.02311	-0.03581	0.00152	0.37718	0.04020	0.16622	0.06345	0.05437	0.06910	0.79439	0.01572	0.11909	-0.03689	0.40561	0.15178	-0.03474	0.34876	0.21109	0.10322	0.78328	0.12136	0.00551	0.80551
27	0.13042	0.02068	-0.05997	0.00173	0.40416	0.03790	0.15030	0.06542	0.01862	0.06218	0.81490	0.01682	0.11580	-0.05875	0.43096	0.14504	-0.06120	0.37736	0.19656	0.06259	0.80300	0.10404	-0.02535	0.82679
28	0.12209	0.01489	-0.07644	0.00235	0.43581	0.03665	0.13278	0.06633	-0.01148	0.05605	0.83579	0.01810	0.11156	-0.07478	0.46172	0.13262	-0.07810	0.40989	0.17968	0.02816	0.82299	0.08587	-0.05111	0.84859
29	0.10994	0.00706	-0.08633	0.00121	0.47225	0.03635	0.11349	0.06847	-0.03588	0.05072	0.85761	0.01920	0.10495	-0.08548	0.49795	0.11493	-0.08718	0.44654	0.16191	-0.00002	0.84404	0.06508	-0.07175	0.87118
30	0.09451	0.00221	-0.09083	0.00102	0.51333	0.03684	0.09205	0.07379	-0.05449	0.04605	0.88079	0.01980	0.09607	-0.09156	0.53938	0.09294	-0.09011	0.48728	0.14423	-0.02193	0.86679	0.03987	-0.08706	0.89479
31	0.07696	0.01240	-0.09118	0.00376	0.55871	0.03791	0.06945	0.08194	-0.06761	0.04183	0.90561	0.01968	0.08573	-0.09384	0.58552	0.06819	-0.08852	0.53190	0.12739	-0.03802	0.89169	0.01151	-0.09719	0.91953
32	0.05810	0.02212	-0.08852	0.00629	0.60785	0.03937	0.04673	0.08981	-0.07595	0.03790	0.93220	0.01873	0.07374	-0.09296	0.63569	0.04246	-0.08407	0.58001	0.11023	-0.04915	0.91896	-0.01677	-0.10274	0.94544
33	0.03821	0.02986	-0.08384	0.00792	0.66004	0.04119	0.02403	0.09611	-0.08047	0.03384	0.96057	0.01691	0.05932	-0.08945	0.68916	0.01710	-0.07824	0.63091	0.09199	-0.05655	0.94861	-0.04393	-0.10440	0.97253
34	0.01691	0.03519	-0.07804	0.00827	0.71440	0.04335	-0.00047	0.10395	-0.08173	0.02865	0.99055	0.01429	0.04179	-0.08388	0.74506	-0.00797	-0.07219	0.68375	0.07303	-0.06146	0.98045	-0.07397	-0.10199	1.00065
35	-0.00669	0.03887	-0.07207	0.00743	0.77003	0.04583	-0.03036	0.11693	-0.07965	0.02163	1.02180	0.01092	0.02080	-0.07733	0.80244	-0.03418	-0.06682	0.73763	0.05232	-0.06436	1.01408	-0.11304	-0.09495	1.02952
36	-0.03290	0.04193	-0.06716	0.00588	0.82596	0.04850	-0.06652	0.13600	-0.07452	0.01308	1.05380	0.00689	-0.00326	-0.07131	0.86026	-0.06255	-0.06300	0.79167	0.02965	-0.06527	1.04892	-0.16269	-0.08377	1.05867
37	-0.06130	0.04431	-0.06449	0.00398	0.88125	0.05114	-0.10772	0.15774	-0.06684	0.00423	1.08591	0.00225	-0.02997	-0.06731	0.91741	-0.09263	-0.06167	0.84509	0.00382	-0.06385	1.08432	-0.21926	-0.06983	1.08750
38	-0.09201	0.04595	-0.06490	0.00186	0.93506	0.05341	-0.15378	0.17866	-0.05678	0.00429	1.11743	0.00299	-0.05952	-0.06622	0.97282	-0.12450	-0.06359	0.89729	-0.02745	-0.05981	1.11955	-0.28011	-0.05375	1.11532
39	-0.12643	0.04811	-0.06868	0.00058	0.98662	0.05492	-0.20599	0.19844	-0.04409	0.01274	1.14763	0.00879	-0.09241	-0.06828	1.02546	-0.16045	-0.06909	0.94779	-0.06567	-0.05310	1.15385	-0.34630	-0.03508	1.14142
40	-0.16655	0.05132	-0.07554	0.00344	1.03527	0.05523	-0.26440	0.21829	-0.02854	0.02160	1.17574	0.01507	-0.13026	-0.07311	1.07432	-0.20284	-0.07797	0.99622	-0.11005	-0.04381	1.18639	-0.41876	-0.01327	1.16509
41	-0.21367	0.05463	-0.08480	0.00639	1.08040	0.05395	-0.32797	0.23618	-0.01001	0.03083	1.20100	0.02174	-0.17504	-0.08028	1.11855	-0.25230	-0.08931	1.04224	-0.16097	-0.03180	1.21637	-0.49498	0.01179	1.18562
42	-0.26767	0.05687	-0.09551	0.00868	1.12154	0.05088	-0.39572	0.24746	0.01162	0.04027	1.22263	0.02877	-0.22745	-0.08937	1.15751	-0.30788	-0.10164	1.08556	-0.22074	-0.01686	1.24298	-0.57071	0.04009	1.20229
43	-0.32678	0.05821	-0.10631	0.00939	1.15837	0.04590	-0.46657	0.24928	0.03678	0.04984	1.23986	0.03630	-0.28562	-0.09967	1.19083	-0.36795	-0.11295	1.12592	-0.29030	0.00154	1.26552	-0.64285	0.07203	1.21419
44	-0.38765	0.05995	-0.11533	0.00787	1.19072	0.03915	-0.53878	0.24166	0.06626	0.05934	1.25183	0.04459	-0.34526	-0.10976	1.21841	-0.43004	-0.12089	1.16304	-0.36791	0.02431	1.28336	-0.70966	0.10822	1.22030
45	-0.44554	0.06330	-0.12056	0.00388	1.21841	0.03098	-0.61010	0.22606	0.10077	0.06826	1.25766	0.05406	-0.40077	-0.11781	1.24032	-0.49030	-0.12330	1.19651	-0.45025	0.05251	1.29589	-0.76994	0.14904	1.21944
46	-0.49553	0.06853	-0.12043	0.00258	1.24122	0.02191	-0.67734	0.20364	0.14037	0.07550	1.25635	0.06525	-0.44707	-0.12225	1.25672	-0.54399	-0.11861	1.22573	-0.53334	0.08699	1.30249	-0.82133	0.19376	1.21021
47	-0.53446	0.07491	-0.11410	0.01122	1.25882	0.01256	-0.73703	0.17543	0.18418	0.07961	1.24676	0.07885	-0.48149	-0.12203	1.26770	-0.58743	-0.10616	1.24994	-0.61298	0.12789	1.30252	-0.86108	0.24047	1.19101
48	-0.56116	0.08168	-0.10134	0.02124	1.27063	0.00346	-0.78648	0.14271	0.23062	0.07964	1.22767	0.09570	-0.50340	-0.11636	1.27308	-0.61892	-0.08632	1.26819	-0.68557	0.17431	1.29534	-0.88739	0.28694	1.16000
49	-0.57564	0.08884	-0.08250	0.03152	1.27573	0.00501	-0.82389	0.10557	0.27763	0.07528	1.19780	0.11661	-0.51282	-0.10479	1.27219	-0.63846	-0.06022	1.27928	-0.74924	0.22440	1.28026	-0.89854	0.33087	1.11535
50	-0.57836	0.09466	-0.05868	0.04030	1.27281	0.01273	-0.84749	0.06241	0.32263	0.06639	1.15589	0.14219	-0.51143	-0.08718	1.26381	-0.64529	-0.03019	1.28181	-0.80336	0.27569	1.25644	-0.89163	0.36957	1.05535
51	-0.57000	0.09515	-0.03160	0.04527	1.26016	0.01998	-0.85625	0.01254	0.36266	0.05295	1.10076	0.17250	-0.50272	-0.06361	1.24603	-0.63728	0.00041	1.27428	-0.84739	0.32522	1.22274	-0.86512	0.40011	0.97878
52	-0.55135	0.08792	-0.00330	0.04509	1.23568	0.02737	-0.85021	0.03972	0.39491	0.03591	1.03148	0.20660	-0.48918	-0.03519	1.21633	-0.61352	0.02858	1.25504	-0.87830	0.36952	1.17757	-0.82212	0.42030	0.88539
53	-0.52361	0.07337	0.02446	0.03969	1.19693	0.03563	-0.83086	0.08712	0.41717	0.01659	0.94771	0.24214	-0.47173	-0.00361	1.17174	-0.57549	0.05253	1.22212	-0.89247	0.40544	1.11893	-0.76926	0.42890	0.77650
54	-0.48823	0.05359	0.05058	0.02975	1.14126	0.04516	-0.80030	0.12293	0.42782	0.00405	0.85000	0.27511	-0.45034	0.02955	1.10933	-0.52612	0.07162	1.17320	-0.88722	0.43069	1.04454	-0.71337	0.42496	0.65547
55	-0.44723	0.03171	0.07457	0.01670	1.06624	0.05563	-0.76213	0.14396	0.42645	0.02566	0.74037	0.30007	-0.42481	0.06276	1.02690	-0.46966	0.08638	1.10558	-0.86392	0.44460	0.95255	-0.66033	0.40831	0.52819
56	-0.40413	0.01249	0.09653	0.00316	0.97029	0.06547	-0.71986	0.15046	0.41372	0.04729	0.62255	0.31109	-0.39530	0.09429	0.92399	-0.41296	0.09876	1.01659	-0.82625	0.44716	0.84253	-0.61346	0.38028	0.40258
57	-0.36419	0.00140	0.11704	0.00752	0.85387	0.07197	-0.67640	0.14685	0.39108	0.06748	0.50188	0.30378	-0.36320	0.12236	0.80298	-0.36518	0.11173	0.90476	-0.78024	0.43880	0.71669	-0.57256	0.34337	0.28707
58	-0.33263	0.00129	0.13591	0.01302	0.72065	0.07289	-0.63396	0.13937	0.36082	0.08423	0.38472	0.27716	-0.33172	0.14511	0.66911	-0.33354	0.12670	0.77219	-0.73251	0.42039	0.58070	-0.53541	0.30126	0.18874
59	-0.31170	0.00958	0.15104	0.01393	0.57827	0.06830	-0.59310	0.13383	0.32558	0.09604	0.27758	0.23421	-0.30492	0.16089	0.52997	-0.31847	0.14118	0.62657	-0.68773	0.39349	0.44319	-0.49847	0.25767	0.11196
60	-0.30012	0.01991	0.15944	0.01245	0.43683	0.06001	-0.55259	0.13291	0.28767	0.10282	0.18581	0.18107	-0.28605	0.16824	0.39440	-0.31420	0.15064	0.47926	-0.64657	0.36038	0.31385	-0.45861	0.21497	0.05777
61	-0.29655	0.02654	0.16094	0.01109	0.30690	0.04913	-0.51191	0.13588	0.24920	0.10578	0.11275	0.12526	-0.27778	0.16878	0.27216	-0.31532	0.15310	0.34164	-0.60800	0.32399	0.20132	-0.41583	0.17440	0.02418
62	-0.29740	0.02974	0.15506	0.00843	0.19522	0.03885	-0.40940	0.22705	0.18567	0.14384	0.04718	0.09099	-0.27637	0.16102	0.16775	-0.31843	0.14910	0.22269	-0.56995	0.28738	0.11152	-0.24885	0.08396	-0.01716
63	-0.30590	0.02292	0.15133	0.01584	0.11125	0.02268	-0.39551	0.19024	0.16950	0.11681	0.01505	0.04476	-0.28969	0.16253	0.09521	-0.32210	0.14012	0.12729	-0.53003	0.25209	0.04670	-0.26099	0.08691	-0.01660
64	-0.29023	0.04740	0.11657	0.02043	0.03417	0.03805	-0.37611	0.15838	0.14824	0.09906	-0.00514	0.01495	-0.25672	0.10213	0.00727	-0.32375	0.13101	0.06108	-0.48811	0.21828	0.00543	-0.26412	0.07819	-0.01571
65	-0.28824	0.05922	0.09588	0.01298	-0.01724	0.00953	-0.28029	0.03332	0.07574	0.02194	-0.01665	0.00285	-0.24637	0.08670	-0.02398	-0.33011	0.10506	-0.01051	-0.30385	0.09126	-0.01866	-0.25673	0.06023	-0.01463
66	-0.29656	0.04866	0.11208	0.00006	-0.01965	0.00433	-0.28017	0.05624	0.06894	0.04549	-0.01585	0.00327	-0.26216	0.11212	-0.01659	-0.33097	0.11203	-0.02272	-0.31994	0.10111	-0.01816	-0.24040	0.03677	-0.01354
67	-0.29330	0.04704	0.12020	0.00490	-0.01786	0.00025	-0.27375	0.07451	0.05574	0.06182	-0.01491	0.00333	-0.26004	0.11673	-0.01769	-0.32656	0.12366	-0.01804	-0.32644	0.09945	-0.01727	-0.22107	0.01202	-0.01256
68	-0.28234	0.05023	0.11873	0.00769	-0.01728	0.00159	-0.26331	0.08335	0.03919	0.06985	-0.01393	0.00310	-0.24683	0.11330	-0.01615	-0.31786	0.12417	-0.01840	-0.32225	0.08858	-0.01612	-0.20438	-0.01021	-0.01173
69	-0.26455	0.05662	0.10931	0.01347	-0.01593	0.00131	-0.24983	0.08258	0.02190	0.07010	-0.01296	0.00271	-0.22451	0.09978	-0.01501	-0.30458	0.11883	-0.01686	-0.30822	0.07147	-0.01487	-0.19144	-0.02767	-0.01104
70	-0.24473	0.06254	0.09428	0.01891	-0.01467	0.00146	-0.23337	0.07489	0.00546	0.06409	-0.01204	0.00229	-0.20051	0.08090	-0.01364	-0.28895	0.10765	-0.01570	-0.28633	0.05078	-0.01365	-0.18041	-0.03986	-0.01042
71	-0.22687	0.06568	0.07661	0.02283	-0.01337	0.00139	-0.21465	0.06535	-0.00921	0.05427	-0.01120	0.00192	-0.18043	0.06046	-0.01238	-0.27332	0.09275	-0.01435	-0.26086	0.02917	-0.01256	-0.16843	-0.04759	-0.00985
72	-0.21333	0.06495	0.05839	0.02418	-0.01219	0.00128	-0.19458	0.05885	-0.02139	0.04359	-0.01048	0.00161	-0.16740	0.04129	-0.01129	-0.25926	0.07548	-0.01310	-0.23619	0.00943	-0.01161	-0.15297	-0.05222	-0.00934
73	-0.20432	0.06084	0.04099	0.02322	-0.01120	0.00110	-0.17361	0.05669	-0.03089	0.03387	-0.00986	0.00135	-0.16130	0.02457	-0.01042	-0.24735	0.05740	-0.01198	-0.21369	-0.00694	-0.01082	-0.13353	-0.05484	-0.00891
74	-0.19852	0.05494	0.02522	0.02101	-0.01042	0.00092	-0.15147	0.05515	-0.03773	0.02547	-0.00937	0.00113	-0.15968	0.01036	-0.00977	-0.23737	0.04008	-0.01107	-0.19047	-0.01972	-0.01017	-0.11247	-0.05575	-0.00857
75	-0.19384	0.04883	0.01151	0.01871	-0.00986	0.00078	-0.12793	0.04916	-0.04198	0.01819	-0.00899	0.00095	-0.15931	-0.00172	-0.00930	-0.22836	0.02474	-0.01041	-0.16269	-0.02912	-0.00966	-0.09316	-0.05485	-0.00832
76	-0.18795	0.04391	-0.00012	0.01710	-0.00950	0.00069	-0.10534	0.03915	-0.04348	0.01224	-0.00872	0.00084	-0.15690	-0.01221	-0.00902	-0.21900	0.01198	-0.00999	-0.13302	-0.03482	-0.00931	-0.07766	-0.05213	-0.00812
77	-0.17847	0.04157	-0.00993	0.01662	-0.00934	0.00063	-0.08725	0.03035	-0.04214	0.00797	-0.00856	0.00079	-0.14907	-0.02168	-0.00889	-0.20786	0.00183	-0.00978	-0.10872	-0.03650	-0.00912	-0.06579	-0.04777	-0.00800
78	-0.16391	0.04217	-0.01828	0.01755	-0.00931	0.00060	-0.07483	0.02621	-0.03827	0.00552	-0.00852	0.00078	-0.13409	-0.03070	-0.00889	-0.19372	-0.00587	-0.00974	-0.09336	-0.03437	-0.00907	-0.05630	-0.04217	-0.00796
79	-0.14529	0.04414	-0.02524	0.01972	-0.00941	0.00060	-0.06740	0.02679	-0.03263	0.00451	-0.00858	0.00079	-0.11408	-0.03919	-0.00898	-0.17650	-0.01130	-0.00983	-0.08634	-0.02944	-0.00914	-0.04846	-0.03582	-0.00803
80	-0.12515	0.04565	-0.03052	0.02235	-0.00958	0.00065	-0.06416	0.03120	-0.02626	0.00450	-0.00876	0.00081	-0.09287	-0.04632	-0.00912	-0.15743	-0.01472	-0.01004	-0.08622	-0.02308	-0.00933	-0.04210	-0.02944	-0.00819
81	-0.10480	0.04590	-0.03405	0.02445	-0.00979	0.00078	-0.06298	0.03669	-0.02026	0.00481	-0.00902	0.00080	-0.07235	-0.05134	-0.00924	-0.13726	-0.01676	-0.01034	-0.08892	-0.01685	-0.00959	-0.03704	-0.02366	-0.00846
82	-0.08436	0.04411	-0.03649	0.02562	-0.00999	0.00099	-0.06007	0.03909	-0.01590	0.00453	-0.00934	0.00077	-0.05317	-0.05461	-0.00929	-0.11555	-0.01838	-0.01068	-0.08771	-0.01270	-0.00989	-0.03243	-0.01911	-0.00880
83	-0.06408	0.03972	-0.03897	0.02598	-0.01011	0.00124	-0.05335	0.03680	-0.01402	0.00353	-0.00970	0.00073	-0.03599	-0.05734	-0.00923	-0.09216	-0.02059	-0.01098	-0.07937	-0.01153	-0.01021	-0.02733	-0.01652	-0.00918
84	-0.04425	0.03324	-0.04256	0.02606	-0.01012	0.00148	-0.04400	0.03173	-0.01490	0.00245	-0.01004	0.00071	-0.02075	-0.06099	-0.00907	-0.06775	-0.02414	-0.01116	-0.06644	-0.01317	-0.01054	-0.02156	-0.01663	-0.00953
85	-0.02462	0.02637	-0.04833	0.02629	-0.00998	0.00168	-0.03412	0.02565	-0.01877	0.00207	-0.01031	0.00070	-0.00597	-0.06691	-0.00879	-0.04327	-0.02974	-0.01117	-0.05226	-0.01731	-0.01081	-0.01599	-0.02023	-0.00981
86	-0.00396	0.02009	-0.05732	0.02657	-0.00965	0.00183	-0.02361	0.01829	-0.02645	0.00222	-0.01045	0.00070	0.01025	-0.07611	-0.00836	-0.01816	-0.03853	-0.01094	-0.03654	-0.02488	-0.01095	-0.01068	-0.02802	-0.00995
87	0.02020	0.01435	-0.07042	0.02619	-0.00913	0.00189	-0.01077	0.01001	-0.03880	0.00262	-0.01040	0.00071	0.03035	-0.08894	-0.00779	0.01005	-0.05190	-0.01047	-0.01785	-0.03695	-0.01090	-0.00370	-0.04066	-0.00990
