	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d
7	0.27271	0.07558	0.11637	0.08634	-0.04413	0.09997	0.40750	0.11106	0.14977	0.09117	-0.08399	0.04324	0.20510	0.14430	-0.11760	0.15937	0.28680	-0.04644	0.13607	0.18479	-0.12571	0.32474	0.01863	-0.12603	0.34687	0.10847	-0.06235	0.57918	0.26182	-0.07361	0.27510	0.11486	-0.05606	0.40167	0.15337	-0.04359	0.25853	0.16667	-0.10749	0.50048	0.16014	-0.06525	0.30160	0.21748	0.14678	0.36888	0.18034	-0.10410	0.38855	-0.01669	-0.06648	0.39955	0.07167	-0.12424	0.36191	-0.04614	-0.09539	0.43356	0.07247	-0.00697	0.32608	0.01786	0.18075	0.41948	0.16852	-0.11264	0.25832	0.13379	-0.07463	0.30971	0.25587	-0.12460	0.21208	0.18069	-0.08850	0.52187	0.01500	-0.04124	0.20236	0.19030	-0.06293	0.47154	0.15259	-0.13915
8	0.24436	0.08472	0.19787	0.09390	-0.01881	0.13344	0.41270	0.12583	0.25916	0.10248	-0.07658	0.05809	0.16632	0.21932	-0.10830	0.12985	0.37985	-0.02810	0.10514	0.26240	-0.11702	0.33302	0.08179	-0.13036	0.34129	0.19939	-0.03528	0.58862	0.40856	-0.04011	0.23709	0.18341	-0.01754	0.39372	0.27256	-0.03068	0.22722	0.27002	-0.10586	0.47250	0.27094	-0.06327	0.27676	0.32181	0.25209	0.39936	0.30153	-0.11347	0.38119	0.06125	-0.06646	0.40034	0.18714	-0.12783	0.32945	0.03254	-0.08308	0.42613	0.18120	0.02279	0.30524	0.07705	0.26731	0.40941	0.27571	-0.10850	0.23367	0.20581	-0.08068	0.30876	0.36869	-0.13895	0.15601	0.25817	-0.08175	0.60197	0.11275	-0.01144	0.17295	0.28328	-0.04919	0.48873	0.26916	-0.14901
9	0.20855	0.09139	0.27320	0.10217	0.01906	0.16915	0.40011	0.14211	0.36016	0.11381	-0.05663	0.07733	0.11668	0.28694	-0.08791	0.07608	0.46153	0.00253	0.07383	0.33456	-0.09321	0.33101	0.13886	-0.12838	0.32898	0.28323	0.01211	0.56613	0.54877	0.01182	0.19142	0.24393	0.03718	0.36005	0.38464	-0.00653	0.18279	0.37169	-0.09654	0.42531	0.36789	-0.05240	0.23796	0.41982	0.37236	0.41359	0.41211	-0.11360	0.36163	0.13901	-0.05639	0.38561	0.29470	-0.11707	0.27862	0.10877	-0.05515	0.41580	0.28260	0.06845	0.28335	0.12724	0.36831	0.38393	0.37043	-0.09168	0.20161	0.27009	-0.08052	0.30388	0.46939	-0.14525	0.11103	0.31820	-0.06326	0.65573	0.21302	0.04189	0.13467	0.37489	-0.02822	0.48423	0.37791	-0.14929
10	0.17569	0.09324	0.33548	0.11159	0.06827	0.20476	0.37233	0.15544	0.44440	0.12349	-0.02480	0.10084	0.07190	0.34153	-0.05667	0.01458	0.52352	0.04519	0.04578	0.39706	-0.05253	0.31903	0.18750	-0.12128	0.30958	0.35239	0.07844	0.52754	0.66815	0.08039	0.15406	0.28752	0.10613	0.30322	0.47794	0.02881	0.14322	0.46127	-0.08001	0.36626	0.44417	-0.03189	0.19178	0.50169	0.50008	0.41180	0.50314	-0.10460	0.33375	0.21071	-0.03571	0.35599	0.38505	-0.09228	0.22389	0.17384	-0.01255	0.40101	0.36951	0.12812	0.26920	0.16289	0.47903	0.34819	0.44596	-0.06340	0.16900	0.32241	-0.07277	0.29051	0.55179	-0.14365	0.09003	0.35644	-0.03213	0.66966	0.30491	0.11768	0.10612	0.45799	-0.00207	0.46022	0.47114	-0.14069
11	0.15041	0.09145	0.38084	0.12192	0.12716	0.23803	0.33481	0.16182	0.50595	0.13010	0.01763	0.12777	0.04181	0.38070	-0.01522	-0.03655	0.56156	0.09900	0.01980	0.44654	0.00589	0.30215	0.22592	-0.10990	0.28532	0.40022	0.16062	0.48370	0.75560	0.16309	0.12891	0.31061	0.18664	0.23586	0.54294	0.07540	0.11789	0.53280	-0.05664	0.30484	0.49549	-0.00127	0.14380	0.55959	0.62795	0.39573	0.56893	-0.08648	0.30434	0.27058	-0.00405	0.31774	0.45150	-0.05421	0.17686	0.22260	0.04318	0.37368	0.43713	0.19912	0.26044	0.18208	0.59406	0.30630	0.49802	-0.02542	0.14083	0.36120	-0.05607	0.26477	0.61272	-0.13511	0.08643	0.37491	0.01205	0.64661	0.37816	0.21156	0.09855	0.52824	0.02747	0.42292	0.54346	-0.12423
12	0.13066	0.08948	0.40814	0.13297	0.19382	0.26688	0.29317	0.16064	0.54162	0.13273	0.06900	0.15673	0.02565	0.40505	0.03567	-0.07017	0.57590	0.16264	-0.00867	0.48081	0.08125	0.28651	0.25268	-0.09448	0.25670	0.42296	0.25423	0.43913	0.80408	0.25684	0.10921	0.31393	0.27548	0.17277	0.57467	0.13317	0.10294	0.58513	-0.02635	0.24899	0.52021	0.03951	0.09668	0.59001	0.74926	0.36567	0.60687	-0.05906	0.27927	0.31361	0.03880	0.27663	0.49096	-0.00384	0.14316	0.25234	0.11024	0.32960	0.48193	0.27817	0.25103	0.18460	0.70774	0.26194	0.52463	0.02031	0.11754	0.38722	-0.02941	0.22800	0.65091	-0.12102	0.08659	0.37746	0.06934	0.60100	0.42512	0.31703	0.10784	0.58458	0.05961	0.37798	0.59151	-0.10125
13	0.11290	0.08914	0.41751	0.14429	0.26611	0.28940	0.25343	0.15464	0.55052	0.13091	0.12736	0.18599	0.01820	0.41533	0.09526	-0.08991	0.56896	0.23409	-0.04102	0.49786	0.17062	0.27798	0.26666	-0.07471	0.22240	0.42063	0.35402	0.39912	0.81014	0.35786	0.09019	0.29884	0.36889	0.12446	0.57354	0.20116	0.09174	0.61821	0.01121	0.20388	0.51888	0.08978	0.05322	0.59301	0.85811	0.32542	0.61582	-0.02208	0.25936	0.33726	0.09272	0.23785	0.50295	0.05760	0.12026	0.26306	0.18670	0.27443	0.50158	0.36188	0.23743	0.17148	0.81435	0.22185	0.52548	0.07190	0.09725	0.40191	0.00764	0.18759	0.66639	-0.10290	0.08318	0.36607	0.13923	0.54880	0.44225	0.42696	0.12259	0.62644	0.09461	0.32964	0.61355	-0.07327
14	0.09578	0.08965	0.40946	0.15494	0.34164	0.30407	0.22024	0.14745	0.53382	0.12487	0.19044	0.21380	0.01675	0.41058	0.16258	-0.10295	0.54320	0.31037	-0.07271	0.49571	0.26918	0.28101	0.26716	-0.05000	0.18469	0.39525	0.45450	0.36727	0.77485	0.46134	0.07165	0.26713	0.46261	0.09265	0.54424	0.27675	0.08184	0.63098	0.05630	0.17159	0.49379	0.14808	0.01651	0.57138	0.94977	0.28404	0.59547	0.02450	0.24189	0.34140	0.15723	0.20522	0.48925	0.12833	0.10150	0.25677	0.27022	0.21939	0.49548	0.44703	0.21903	0.14543	0.90876	0.19222	0.50228	0.12764	0.07839	0.40618	0.05473	0.15264	0.66022	-0.08205	0.07517	0.34120	0.22049	0.49835	0.43078	0.53495	0.13470	0.65146	0.13334	0.28140	0.60906	-0.04171
15	0.07923	0.09006	0.38528	0.16353	0.41784	0.30993	0.19442	0.14137	0.49478	0.11559	0.25568	0.23857	0.01887	0.39062	0.23598	-0.11339	0.50047	0.38779	-0.09941	0.47455	0.37111	0.29405	0.25465	-0.01992	0.14882	0.34983	0.55062	0.34135	0.70431	0.56154	0.05224	0.22266	0.55235	0.07129	0.49355	0.35565	0.07336	0.62188	0.10866	0.15001	0.44923	0.21193	-0.01212	0.53039	1.02098	0.25106	0.54731	0.08016	0.22517	0.32690	0.23118	0.17868	0.45371	0.20581	0.08274	0.23564	0.35787	0.17149	0.46596	0.53058	0.19712	0.11051	0.98700	0.17332	0.45908	0.18592	0.06021	0.40037	0.11069	0.12805	0.63479	-0.05940	0.06238	0.30408	0.31094	0.45106	0.39491	0.63605	0.14141	0.65599	0.17670	0.23608	0.57937	-0.00796
16	0.06307	0.09028	0.34759	0.16869	0.49219	0.30686	0.17346	0.13701	0.43831	0.10475	0.32042	0.25903	0.01988	0.35832	0.31309	-0.12116	0.44294	0.46276	-0.12023	0.43754	0.47072	0.30861	0.23083	0.01540	0.11794	0.28919	0.63828	0.31742	0.60783	0.65274	0.02994	0.17061	0.63449	0.05320	0.42824	0.43288	0.06547	0.59071	0.16737	0.13307	0.39121	0.27808	-0.03307	0.47667	1.07028	0.22969	0.47593	0.14339	0.21018	0.29501	0.31239	0.15527	0.40139	0.28684	0.06420	0.20163	0.44622	0.13097	0.41766	0.60969	0.17413	0.07115	1.04686	0.15940	0.40178	0.24528	0.04261	0.38477	0.17363	0.11214	0.59380	-0.03550	0.04456	0.25749	0.40773	0.40774	0.33965	0.72676	0.14119	0.63796	0.22520	0.19519	0.52841	0.02668
17	0.04762	0.08987	0.29995	0.16975	0.56246	0.29553	0.15446	0.13398	0.37003	0.09451	0.38231	0.27435	0.01739	0.31765	0.39117	-0.12595	0.37432	0.53271	-0.13464	0.38903	0.56354	0.31597	0.19768	0.05531	0.09341	0.21937	0.71460	0.29447	0.49541	0.73039	0.00661	0.11578	0.70656	0.03570	0.35412	0.50427	0.05571	0.53990	0.23085	0.11502	0.32598	0.34326	-0.04752	0.41664	1.09785	0.21644	0.38858	0.21181	0.19733	0.24841	0.39764	0.13209	0.33760	0.36801	0.04676	0.15768	0.53175	0.09655	0.35567	0.68189	0.15266	0.03138	1.08790	0.14419	0.33654	0.30451	0.02594	0.36025	0.24122	0.09925	0.54176	-0.01051	0.02441	0.20449	0.50766	0.37037	0.27056	0.80474	0.13338	0.59884	0.27881	0.15936	0.46221	0.06134
18	0.03381	0.08810	0.24639	0.16691	0.62691	0.27724	0.13633	0.13147	0.29544	0.08690	0.43976	0.28410	0.01327	0.27174	0.46765	-0.12872	0.29957	0.59630	-0.14216	0.33324	0.64664	0.31393	0.15680	0.09906	0.07723	0.14640	0.77804	0.27278	0.37642	0.79198	-0.01299	0.06197	0.76727	0.01900	0.27642	0.56731	0.04201	0.47449	0.29703	0.09512	0.25846	0.40495	-0.05738	0.35568	1.10519	0.20697	0.29294	0.28281	0.18434	0.19189	0.48314	0.10849	0.26731	0.44635	0.02950	0.10817	0.61136	0.06899	0.28445	0.74534	0.13487	-0.00588	1.11110	0.12581	0.26828	0.36299	0.01074	0.32826	0.31100	0.08486	0.48307	0.01576	0.00665	0.14751	0.60755	0.33916	0.19420	0.86836	0.11962	0.54318	0.33690	0.12962	0.38731	0.09586
19	0.02200	0.08496	0.19070	0.16090	0.68430	0.25373	0.11959	0.12851	0.21939	0.08292	0.49199	0.28813	0.00931	0.22295	0.54046	-0.12978	0.22319	0.65315	-0.14345	0.27414	0.71850	0.30552	0.11016	0.14591	0.07108	0.07543	0.82824	0.25152	0.25915	0.83707	-0.02692	0.01214	0.81632	0.00355	0.19969	0.62126	0.02504	0.40042	0.36373	0.07648	0.19205	0.46187	-0.06583	0.29796	1.09469	0.19913	0.19571	0.35414	0.16868	0.13087	0.56536	0.08614	0.19484	0.51974	0.01131	0.05766	0.68277	0.04884	0.20837	0.79894	0.12189	-0.03893	1.11833	0.10625	0.20063	0.42060	-0.00262	0.29041	0.38056	0.06922	0.42120	0.04387	-0.00605	0.08867	0.70440	0.31152	0.11755	0.91664	0.10158	0.47661	0.39827	0.10667	0.31012	0.13070
20	0.01175	0.08121	0.13589	0.15254	0.73397	0.22696	0.10502	0.12445	0.14586	0.08202	0.53895	0.28659	0.00556	0.17305	0.60821	-0.12881	0.14879	0.70349	-0.13922	0.21502	0.77856	0.29389	0.06048	0.19527	0.07413	0.01040	0.86571	0.23006	0.15025	0.86659	-0.03831	-0.03153	0.85412	-0.00974	0.12691	0.66672	0.00788	0.32288	0.42894	0.06134	0.12895	0.51387	-0.07460	0.24574	1.06940	0.19172	0.10214	0.42417	0.15090	0.06946	0.64170	0.06784	0.12386	0.58685	-0.00837	0.00975	0.74456	0.03440	0.13168	0.84237	0.11258	-0.06689	1.11188	0.08800	0.13618	0.47750	-0.01423	0.24817	0.44783	0.05613	0.35868	0.07446	-0.01445	0.02994	0.79548	0.28534	0.04630	0.94934	0.07917	0.40465	0.46129	0.09008	0.23612	0.16682
21	0.00269	0.07791	0.08396	0.14261	0.77569	0.19896	0.09308	0.11932	0.07773	0.08282	0.58102	0.27987	0.00215	0.12327	0.67012	-0.12650	0.07937	0.74772	-0.13138	0.15821	0.82689	0.28113	0.01037	0.24675	0.08248	-0.04594	0.89146	0.20941	0.05431	0.88222	-0.05047	-0.06806	0.88139	-0.01925	0.05960	0.70495	-0.00715	0.24591	0.49096	0.04940	0.07058	0.56152	-0.08126	0.19892	1.03289	0.18310	0.01613	0.49182	0.13333	0.01027	0.71057	0.05540	0.05725	0.64708	-0.02993	-0.03339	0.79604	0.02345	0.05783	0.87595	0.10438	-0.08945	1.09420	0.07213	0.07664	0.53388	-0.02423	0.20277	0.51120	0.04818	0.29757	0.10800	-0.02045	-0.02701	0.87838	0.26038	-0.01570	0.96714	0.05487	0.33201	0.52413	0.08014	0.16886	0.20522
22	-0.00510	0.07562	0.03611	0.13185	0.80955	0.17179	0.08389	0.11361	0.01669	0.08392	0.61875	0.26857	0.00003	0.07467	0.72578	-0.12352	0.01685	0.78632	-0.12467	0.10562	0.86388	0.26934	-0.03861	0.30008	0.08988	-0.09201	0.90689	0.19118	-0.02634	0.88596	-0.06183	-0.09787	0.89906	-0.02358	-0.00158	0.73728	-0.01932	0.17270	0.54851	0.03987	0.01779	0.60564	-0.08290	0.15672	0.98884	0.17266	-0.05999	0.55636	0.11745	-0.04505	0.77112	0.04754	-0.00293	0.70022	-0.05264	-0.07104	0.83707	0.01490	-0.01068	0.90038	0.09502	-0.10680	1.06780	0.05887	0.02289	0.58971	-0.03247	0.15517	0.56965	0.04445	0.23955	0.14474	-0.02515	-0.08075	0.95098	0.23689	-0.06621	0.97149	0.03534	0.26201	0.58502	0.07809	0.10955	0.24677
23	-0.01172	0.07378	-0.00688	0.12104	0.83594	0.14737	0.07705	0.10777	-0.03653	0.08442	0.65270	0.25347	-0.00058	0.02875	0.77505	-0.11990	-0.03788	0.81972	-0.12354	0.05879	0.89018	0.25950	-0.08562	0.35497	0.09102	-0.12743	0.91369	0.17592	-0.09095	0.87988	-0.06876	-0.12180	0.90819	-0.02304	-0.05620	0.76479	-0.02802	0.10544	0.60075	0.03284	-0.02924	0.64698	-0.07982	0.11934	0.94075	0.16179	-0.12528	0.61727	0.10352	-0.09550	0.82302	0.04146	-0.05560	0.74630	-0.07394	-0.10369	0.86797	0.00857	-0.07216	0.91655	0.08358	-0.11942	1.03509	0.04850	-0.02476	0.64476	-0.03800	0.10616	0.62261	0.04245	0.18577	0.18475	-0.03004	-0.12997	1.01157	0.21399	-0.10432	0.96442	0.02399	0.19674	0.64237	0.08254	0.05792	0.29199
24	-0.01750	0.07176	-0.04456	0.11083	0.85545	0.12737	0.07164	0.10217	-0.08174	0.08400	0.68336	0.23551	-0.00137	-0.01275	0.81787	-0.11620	-0.08431	0.84837	-0.12865	0.01837	0.90678	0.25099	-0.12959	0.41092	0.08527	-0.15276	0.91378	0.16328	-0.13983	0.86590	-0.07123	-0.14022	0.91009	-0.01990	-0.10380	0.78830	-0.03186	0.04504	0.64726	0.02823	-0.07083	0.68607	-0.07374	0.08720	0.89172	0.15201	-0.17970	0.67413	0.09111	-0.14051	0.86620	0.03568	-0.10052	0.78557	-0.09100	-0.13209	0.88940	0.00421	-0.12548	0.92546	0.07127	-0.12797	0.99839	0.04132	-0.06628	0.69857	-0.03988	0.05676	0.66987	0.04031	0.13697	0.22783	-0.03758	-0.17346	1.05908	0.19090	-0.13074	0.94824	0.01763	0.13766	0.69494	0.08882	0.01317	0.34091
25	-0.02270	0.06959	-0.07675	0.10173	0.86886	0.11299	0.06640	0.09724	-0.11909	0.08271	0.71109	0.21581	-0.00442	-0.04875	0.85435	-0.11396	-0.12194	0.87272	-0.13673	-0.01625	0.91504	0.24250	-0.16910	0.46718	0.07592	-0.16898	0.90911	0.15263	-0.17412	0.84588	-0.07299	-0.15311	0.90624	-0.01676	-0.14404	0.80843	-0.02999	-0.00833	0.68788	0.02456	-0.10739	0.72318	-0.06557	0.06007	0.84436	0.14321	-0.22364	0.72655	0.07950	-0.17967	0.90073	0.02927	-0.13776	0.81840	-0.10257	-0.15653	0.90223	0.00112	-0.17021	0.92818	0.05985	-0.13311	0.95987	0.03628	-0.10150	0.75051	-0.03919	0.00850	0.71149	0.03705	0.09341	0.27363	-0.04834	-0.21050	1.09328	0.16829	-0.14748	0.92539	0.01211	0.08564	0.74171	0.09260	-0.02534	0.39304
26	-0.02726	0.06738	-0.10364	0.09417	0.87708	0.10443	0.05995	0.09313	-0.14891	0.08070	0.73625	0.19557	-0.01043	-0.07927	0.88470	-0.11500	-0.15090	0.89335	-0.14357	-0.04611	0.91661	0.23239	-0.20287	0.52290	0.06661	-0.17775	0.90156	0.14157	-0.19490	0.82173	-0.07645	-0.16085	0.89816	-0.01560	-0.17687	0.82571	-0.02393	-0.05440	0.72267	0.01969	-0.13924	0.75834	-0.05686	0.03738	0.80084	0.13411	-0.25781	0.77430	0.06842	-0.21276	0.92683	0.02153	-0.16757	0.84532	-0.10913	-0.17690	0.90752	-0.00158	-0.20654	0.92594	0.04978	-0.13560	0.92148	0.03094	-0.13016	0.79989	-0.03879	-0.03702	0.74774	0.03197	0.05490	0.32182	-0.05868	-0.24126	1.11479	0.14753	-0.15681	0.89821	0.00596	0.04090	0.78205	0.09188	-0.05813	0.44749
27	-0.03128	0.06488	-0.12561	0.08848	0.88116	0.10069	0.05134	0.08958	-0.17187	0.07823	0.75919	0.17603	-0.01853	-0.10492	0.90930	-0.12022	-0.17214	0.91096	-0.14656	-0.07210	0.91328	0.21921	-0.23059	0.57728	0.05756	-0.18079	0.89288	0.12786	-0.20385	0.79552	-0.08118	-0.16430	0.88733	-0.01786	-0.20221	0.84063	-0.01756	-0.09288	0.75201	0.01246	-0.16672	0.79141	-0.05102	0.01843	0.76288	0.12334	-0.28344	0.81724	0.05822	-0.23991	0.94488	0.01247	-0.19056	0.86691	-0.11245	-0.19299	0.90643	-0.00434	-0.23512	0.92003	0.04058	-0.13632	0.88498	0.02355	-0.15245	0.84610	-0.04062	-0.07849	0.77924	0.02486	0.02088	0.37214	-0.06382	-0.26651	1.12502	0.12917	-0.16069	0.86889	0.00004	0.00349	0.81572	0.08562	-0.08554	0.50323
28	-0.03535	0.06135	-0.14306	0.08462	0.88224	0.09994	0.04041	0.08606	-0.18902	0.07564	0.78035	0.15832	-0.02740	-0.12635	0.92869	-0.12906	-0.18682	0.92629	-0.14471	-0.09476	0.90679	0.20206	-0.25253	0.62966	0.04517	-0.17905	0.88444	0.11180	-0.20419	0.76945	-0.08658	-0.16441	0.87506	-0.02402	-0.22017	0.85369	-0.01522	-0.12407	0.77661	0.00303	-0.19021	0.82230	-0.05087	0.00251	0.73187	0.10951	-0.30207	0.85542	0.04843	-0.26131	0.95555	0.00294	-0.20796	0.88391	-0.11502	-0.20473	0.90028	-0.00716	-0.25684	0.91190	0.03176	-0.13599	0.85176	0.01416	-0.16931	0.88861	-0.04274	-0.11526	0.80687	0.01607	-0.00967	0.42441	-0.06268	-0.28677	1.12602	0.11232	-0.16071	0.83941	-0.00438	-0.02651	0.84296	0.07333	-0.10779	0.55922
29	-0.04002	0.05632	-0.15642	0.08227	0.88146	0.10038	0.02766	0.08227	-0.20158	0.07311	0.80021	0.14331	-0.03453	-0.14446	0.94348	-0.13990	-0.19608	0.93998	-0.13764	-0.11438	0.89872	0.18166	-0.26905	0.67954	0.02702	-0.17349	0.87725	0.09499	-0.19943	0.74567	-0.09264	-0.16210	0.86242	-0.03316	-0.23137	0.86540	-0.01934	-0.14889	0.79741	-0.00777	-0.21013	0.85103	-0.05473	-0.01097	0.70873	0.09189	-0.31539	0.88901	0.03726	-0.27709	0.95984	-0.00649	-0.22126	0.89719	-0.11875	-0.21234	0.89050	-0.01026	-0.27273	0.90304	0.02272	-0.13514	0.82288	0.00344	-0.18199	0.92706	-0.04276	-0.14716	0.83170	0.00635	-0.03789	0.47851	-0.05819	-0.30207	1.12020	0.09584	-0.15822	0.81144	-0.00872	-0.04890	0.86438	0.05526	-0.12548	0.61463
30	-0.04525	0.05049	-0.16626	0.08096	0.87990	0.10081	0.01404	0.07847	-0.21080	0.07073	0.81924	0.13148	-0.03805	-0.16009	0.95449	-0.15078	-0.20130	0.95260	-0.12695	-0.13113	0.89029	0.16087	-0.28072	0.72663	0.00649	-0.16613	0.87196	0.07909	-0.19259	0.72613	-0.09861	-0.15826	0.85020	-0.04382	-0.23688	0.87627	-0.02910	-0.16847	0.81549	-0.01911	-0.22685	0.87768	-0.05829	-0.02255	0.69393	0.07119	-0.32500	0.91821	0.02358	-0.28767	0.95906	-0.01548	-0.23179	0.90781	-0.12429	-0.21630	0.87862	-0.01399	-0.28392	0.89491	0.01315	-0.13415	0.79902	-0.00808	-0.19171	0.96129	-0.04122	-0.17405	0.85479	-0.00382	-0.06467	0.53434	-0.05400	-0.31229	1.11011	0.07909	-0.15438	0.78625	-0.01571	-0.06402	0.88090	0.03329	-0.13976	0.66874
