	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d
7	5.78602	0.02827	20.98450	3.20380	10.05797	3.76966	0.16046	1.83141	8.78518	0.92032	26.28425	2.72658	11.49370	3.03847	-0.78953	1.27119	5.69625	19.88799	8.22082	-1.52537	5.86278	22.67145	11.98001	0.40063	5.79419	21.59925	9.01829	-0.47324	9.05085	24.96273	6.00155	-2.26093	8.75994	26.20566	11.50149	0.64149	8.27015	31.91110	17.59009	-0.63350	4.71832	18.10746	9.03361	0.06413	5.14831	23.34167	11.55495	-0.76174	5.57461	21.82942	10.84110	1.32805	5.67498	27.44451	12.64920	-1.36545	7.45260	26.18932	18.62129	1.84826	9.92281	30.57017	10.11481	0.67778	7.50906	22.55951	6.31853	0.11915	7.07430	25.81288	7.09804	-2.24181	3.74981	15.75380	3.69751	-2.18197	6.05194	24.78719	10.61229	-2.10020	5.71295	21.24322	11.77020	-2.22752	7.08649	27.17313	11.82803	-1.41301	3.94844	18.52884	8.98375	4.31799	3.47612	26.61514	14.53574	1.25155	3.91945	17.72690	8.80041	0.58836	4.97241	25.60118	12.61701	0.74119	2.84048	22.18268	13.88870	-0.57378	1.46870	24.51987	11.34264	-1.76884
8	5.81167	0.11681	20.98575	3.31779	12.15766	4.06092	0.79191	1.71250	8.59450	0.93995	26.32539	2.88160	13.97245	3.08428	-0.57632	1.25355	5.44074	19.77012	10.26664	-0.93930	5.60975	22.28816	13.78801	0.72463	5.84539	21.72786	11.00810	0.03542	8.86584	25.06647	8.20006	-2.15081	8.69640	26.27048	13.85771	0.94950	8.23611	32.28856	20.70339	-0.09693	4.74830	17.92319	10.39437	0.59920	4.74120	23.09610	14.02140	-0.32122	5.58350	22.01437	12.90573	1.93842	5.47216	27.33151	14.83127	-1.29701	7.42263	26.48479	21.52852	3.21830	9.82367	30.90557	13.00002	0.63237	7.35575	22.66197	8.62761	0.35699	6.85094	25.96975	9.97237	-1.93344	3.52814	15.73743	5.67927	-1.67550	5.90933	24.98142	13.24172	-1.74735	5.60983	21.33470	14.19306	-0.76237	6.88501	27.13592	14.24816	-1.19524	3.89341	18.36242	10.51041	4.28769	3.29369	26.30868	16.27850	1.29635	3.67002	17.51905	10.50625	1.25152	4.80244	25.83386	15.50771	0.94338	2.35983	22.02265	16.41426	0.24306	1.42688	24.69868	13.87683	-1.77050
9	5.83037	0.20882	20.89615	3.39162	14.03841	4.25212	1.56750	1.65578	8.36625	0.93735	26.23576	3.02440	16.18258	3.15439	-0.12076	1.25578	5.16729	19.47348	11.98816	-0.16560	5.38978	21.90420	15.36642	1.28126	5.89065	21.72350	12.70983	0.69537	8.63684	25.04309	10.17020	-1.81974	8.65143	26.29417	16.05389	1.52218	8.18521	32.45990	23.42317	0.77087	4.73366	17.69087	11.68037	1.31828	4.32882	22.70179	16.14552	0.32095	5.56664	22.20207	14.87517	2.67515	5.25930	27.01709	16.62863	-1.02167	7.36876	26.41553	23.82017	4.68236	9.73594	31.14975	15.62923	0.80077	7.20300	22.75051	10.84925	0.79957	6.62029	26.02512	12.61593	-1.43020	3.29231	15.66967	7.61671	-0.94439	5.73284	25.00570	15.68185	-1.09316	5.50507	21.31977	16.34809	0.71428	6.65809	26.93908	16.38247	-0.69532	3.82090	18.16435	11.87778	4.31903	3.10962	25.96851	17.87814	1.48302	3.44210	17.27916	11.98829	1.91326	4.58252	25.85447	18.13582	1.43688	1.86993	21.77073	18.65322	1.28045	1.37094	24.76043	16.13366	-1.48276
10	5.83910	0.29956	20.63688	3.43735	15.58473	4.35556	2.41456	1.65386	8.11850	0.91833	25.94402	3.14462	17.98283	3.24881	0.52108	1.29535	4.88786	18.96114	13.33322	0.71479	5.20242	21.42288	16.60473	1.97323	5.92557	21.51148	14.06954	1.45854	8.38360	24.80987	11.75796	-1.33021	8.62403	26.16984	17.91893	2.29091	8.13528	32.36283	25.62825	1.88052	4.66628	17.31162	12.76107	2.13478	3.93220	22.12458	17.81447	1.08950	5.53067	22.27610	16.58756	3.43964	5.05084	26.47722	17.98895	-0.55916	7.31242	25.96054	25.43667	6.12622	9.66272	31.16117	17.78285	1.14362	7.06023	22.73913	12.81055	1.38535	6.39085	25.91017	14.86226	-0.79657	3.03904	15.44780	9.32240	-0.07802	5.53006	24.78563	17.78411	-0.18586	5.41139	21.11557	18.08130	2.10079	6.42120	26.51097	18.08677	0.01603	3.72515	17.84801	12.99481	4.40720	2.93710	25.54188	19.20705	1.79895	3.24183	16.92288	13.19182	2.56371	4.32525	25.63037	20.35822	2.20130	1.41301	21.37849	20.50892	2.43077	1.31214	24.59063	17.91835	-0.97841
11	5.83212	0.38470	20.15681	3.47030	16.74630	4.39600	3.28522	1.68970	7.87148	0.89212	25.40908	3.23609	19.30900	3.35473	1.28043	1.37427	4.61055	18.24005	14.32618	1.64456	5.03862	20.77712	17.48857	2.72706	5.94317	21.05603	15.09558	2.29920	8.12901	24.32165	12.89895	-0.74776	8.61202	25.80054	19.33525	3.17537	8.10001	31.97184	27.26137	3.10578	4.54129	16.70990	13.54549	2.98367	3.56844	21.34891	18.98869	1.91426	5.48157	22.13271	17.94411	4.19120	4.86060	25.72076	18.91927	0.04280	7.27913	25.18091	26.43208	7.47604	9.60399	30.84466	19.34136	1.61265	6.93453	22.54104	14.39229	2.05207	6.17014	25.56152	16.61296	-0.08659	2.77036	14.99722	10.67781	0.84029	5.31393	24.28234	19.44430	0.88817	5.33980	20.66635	19.31522	3.34959	6.18861	25.81942	19.30097	0.85172	3.60132	17.34394	13.82198	4.56027	2.78710	24.98559	20.19079	2.22392	3.06748	16.38985	14.10065	3.21566	4.04976	25.15208	22.10365	3.15714	1.02688	20.82321	21.96895	3.63470	1.25744	24.12307	19.15707	-0.32398
12	5.80373	0.46081	19.45232	3.50051	17.53030	4.39875	4.15008	1.74227	7.64305	0.86812	24.63571	3.29738	20.16764	3.44780	2.09036	1.47653	4.34046	17.35546	15.03015	2.58874	4.88639	19.95413	18.06243	3.49464	5.93675	20.37621	15.83460	3.19583	7.89366	23.59328	13.62229	-0.12094	8.61277	25.13821	20.25757	4.10271	8.08766	31.30488	28.31628	4.31543	4.36160	15.85918	13.99111	3.81507	3.24889	20.38845	19.69633	2.74746	5.42289	21.71883	18.91512	4.93936	4.69877	24.78418	19.46126	0.71970	7.29033	24.19411	26.92500	8.68189	9.55809	30.18735	20.29546	2.15030	6.83003	22.10110	15.54605	2.75533	5.96368	24.95116	17.84714	0.66344	2.49291	14.28853	11.63677	1.75325	5.09974	23.50296	20.61537	2.02765	5.29967	19.97385	20.05757	4.44232	5.97089	24.88539	20.04278	1.73320	3.44723	16.63080	14.37431	4.78828	2.66657	24.28040	20.81266	2.73344	2.91264	15.66889	14.72554	3.87476	3.77634	24.43542	23.36836	4.20436	0.73869	20.12267	23.06977	4.86342	1.21224	23.36088	19.87136	0.41568
13	5.75082	0.52578	18.56367	3.53183	17.97934	4.38297	4.98636	1.79031	7.44779	0.85343	23.66725	3.33160	20.61083	3.50556	2.89607	1.57899	4.08125	16.36766	15.50734	3.51987	4.73779	18.98696	18.38341	4.23991	5.90259	19.53040	16.34689	4.11655	7.69416	22.69053	14.01421	0.52526	8.62450	24.19965	20.70813	5.01540	8.10173	30.41226	28.83091	5.40822	4.14079	14.78478	14.10224	4.58901	2.97945	19.28018	20.00494	3.55798	5.35674	21.04432	19.52119	5.70663	4.56962	23.71526	19.66721	1.40624	7.35722	23.12423	27.04541	9.70424	9.52425	29.24812	20.71575	2.70211	6.74909	21.41634	16.28346	3.47193	5.77592	24.09635	18.60095	1.42817	2.21754	13.34161	12.20859	2.63148	4.90283	22.49380	21.31111	3.14635	5.29856	19.09510	20.37851	5.36983	5.77442	23.76835	20.37883	2.60377	3.26503	15.73940	14.70288	5.09450	2.57819	23.43362	21.10177	3.30423	2.77122	14.79403	15.09454	4.53092	3.52255	23.51733	24.18975	5.25482	0.56229	19.32649	23.85295	6.08598	1.18427	22.36431	20.13117	1.17583
14	5.67428	0.57890	17.55405	3.56629	18.15135	4.36057	5.77197	1.81786	7.29676	0.85150	22.56406	3.34423	20.70946	3.51616	3.65763	1.66282	3.83603	15.32772	15.80066	4.41093	4.59287	17.92971	18.50037	4.93515	5.84139	18.58615	16.68972	5.02145	7.54256	21.69615	14.17042	1.17905	8.64705	23.05355	20.75960	5.86990	8.14177	29.35572	28.87611	6.32613	3.90253	13.54715	13.92162	5.27781	2.76181	18.06985	19.99308	4.31926	5.28550	20.16675	19.80944	6.49624	4.47096	22.55597	19.58782	2.05027	7.47904	22.06079	26.90298	10.51652	9.50335	28.11909	20.70942	3.22860	6.69329	20.53205	16.65117	4.18682	5.61124	23.04707	18.94232	2.18584	1.95826	12.21451	12.43654	3.46025	4.73690	21.32122	21.59005	4.18628	5.34072	18.11285	20.37677	6.12491	5.60126	22.53623	20.39330	3.42745	3.06192	14.73268	14.87017	5.47347	2.52080	22.47123	21.11274	3.91490	2.64201	13.82371	15.24860	5.16693	3.30117	22.44702	24.61578	6.23834	0.49835	18.49066	24.34896	7.25840	1.18396	21.21939	20.02216	1.90032
15	5.57968	0.62119	16.48563	3.60520	18.10578	4.33626	6.48617	1.81747	7.19704	0.86247	21.38075	3.34013	20.53219	3.47741	4.34810	1.71776	3.60713	14.26561	15.93653	5.23914	4.45833	16.83042	18.44999	5.56700	5.75901	17.59591	16.90433	5.87209	7.44602	20.67673	14.16164	1.82608	8.68153	21.79084	20.51139	6.63380	8.20405	28.18552	28.53239	7.04873	3.67644	12.21825	13.51493	5.86808	2.59513	16.79932	19.73258	5.00761	5.21326	19.16145	19.83368	7.28333	4.39592	21.33497	19.27114	2.62055	7.64528	21.04191	26.57417	11.10956	9.49621	26.88433	20.38105	3.70567	6.66343	19.51811	16.70937	4.88019	5.47385	21.86443	18.95069	2.91530	1.73089	10.98400	12.38263	4.22734	4.61265	20.05151	21.52638	5.11269	5.42547	17.10240	20.15105	6.70416	5.44988	21.24114	20.16481	4.18242	2.84914	13.67835	14.93097	5.91300	2.49058	21.42560	20.90452	4.54110	2.53002	12.81834	15.23869	5.76899	3.11984	21.27283	24.68611	7.09756	0.53646	17.65240	24.58164	8.33440	1.22169	20.00223	19.62495	2.55245
16	5.47723	0.65536	15.40327	3.64588	17.89498	4.30819	7.11298	1.78918	7.15121	0.88425	20.15175	3.32143	20.13310	3.39350	4.95187	1.74127	3.39617	13.19213	15.93613	5.99150	4.34335	15.71304	18.25533	6.13725	5.66641	16.58663	17.00778	6.63848	7.40647	19.66623	14.02067	2.44455	8.72934	20.49295	20.06213	7.28434	8.28335	26.92499	27.86919	7.58471	3.49211	10.86324	12.95275	6.35792	2.47661	15.49865	19.28275	5.60972	5.14588	18.09091	19.64070	8.02726	4.33602	20.06945	18.76503	3.10854	7.84056	20.06159	26.10246	11.48923	9.50149	25.59371	19.80674	4.11743	6.65928	18.44114	16.51982	5.52688	5.36619	20.60041	18.70051	3.59712	1.55093	9.72530	12.11802	4.92062	4.53660	18.73678	21.18657	5.90430	5.54749	16.11303	19.78247	7.11080	5.31722	19.91107	19.75453	4.85754	2.64015	12.62800	14.92256	6.39751	2.48287	20.32380	20.52458	5.15274	2.44413	11.82458	15.11868	6.33089	2.98241	20.03012	24.43322	7.78933	0.65827	16.81967	24.57620	9.28028	1.30515	18.75278	18.99810	3.11915
17	5.38007	0.68507	14.32905	3.67973	17.55920	4.27065	7.64358	1.73828	7.15680	0.91360	18.88919	3.28731	19.55027	3.27300	5.46423	1.73477	3.20469	12.10749	15.82121	6.66547	4.25573	14.57780	17.92528	6.65220	5.57783	15.56202	16.99373	7.30077	7.42053	18.66755	13.75243	3.01520	8.79082	19.20948	19.48645	7.80827	8.37535	25.57222	26.93871	7.96190	3.37347	9.53268	12.29759	6.75150	2.40135	14.18305	18.69079	6.12659	5.09015	16.98610	19.26335	8.69121	4.28378	18.76917	18.11687	3.52555	8.04927	19.09167	25.50934	11.66954	9.51638	24.25895	19.02817	4.45239	6.67946	17.34534	16.13946	6.10400	5.28771	19.28628	18.25081	4.21768	1.43077	8.49595	11.71364	5.53182	4.51032	17.40871	20.62146	6.54922	5.69841	15.16506	19.32704	7.35377	5.20082	18.55352	19.20555	5.45417	2.44902	11.60761	14.86236	6.91083	2.49355	19.18034	20.00318	5.71910	2.39326	10.86809	14.93303	6.85159	2.89101	18.73942	23.89495	8.29042	0.84100	15.97715	24.36317	10.08421	1.43765	17.47330	18.17508	3.60632
18	5.30107	0.71350	13.26644	3.69480	17.12571	4.21809	8.07578	1.67479	7.20644	0.94666	17.59231	3.23616	18.81289	3.12670	5.88929	1.69903	3.03542	11.01097	15.61187	7.26293	4.20038	13.41540	17.45843	7.10967	5.50704	14.51416	16.84343	7.84581	7.47972	17.66678	13.35852	3.53437	8.86414	17.95252	18.82589	8.20121	8.47799	24.11896	25.78199	8.20987	3.33494	8.26351	11.60011	7.05426	2.36205	12.85582	17.99158	6.56634	5.05229	15.84665	18.72205	9.25503	4.23398	17.43923	17.36954	3.89363	8.25807	18.10394	24.80921	11.66657	9.53873	22.86835	18.06688	4.70638	6.72169	16.24733	15.61672	6.59870	5.23513	17.93320	17.64478	4.77225	1.37746	7.32760	11.22956	6.05913	4.53075	16.08020	19.86968	7.04548	5.86872	14.25720	18.81725	7.44451	5.09980	17.16614	18.55010	5.98598	2.28887	10.61893	14.75013	7.43640	2.51977	17.99759	19.35933	6.21961	2.38350	9.95469	14.70574	7.32886	2.84731	17.41475	23.12146	8.59756	1.06111	15.09984	23.97655	10.75592	1.61778	16.15131	17.18232	4.03036
19	5.25000	0.74220	12.21027	3.68110	16.61256	4.14825	8.41083	1.61367	7.28819	0.97918	16.26117	3.16858	17.95030	2.96501	6.23477	1.63288	2.89321	9.90858	15.32368	7.78238	4.17888	12.22163	16.85243	7.49420	5.46425	13.43805	16.54214	8.26395	7.57086	16.65051	12.85790	4.01522	8.94584	16.70936	18.09745	8.46502	8.59112	22.57239	24.44023	8.34345	3.37993	7.08344	10.90244	7.27063	2.35020	11.51661	17.20667	6.93185	5.03727	14.65839	18.03309	9.71512	4.18401	16.08401	16.55721	4.23214	8.45722	17.08480	24.02197	11.49547	9.56822	21.41027	16.94542	4.88430	6.78293	15.14334	14.98993	7.01046	5.20367	16.54301	16.91505	5.26255	1.39211	6.22757	10.70684	6.50520	4.59164	14.75334	18.96317	7.39970	6.04953	13.37835	18.27079	7.39463	5.01455	15.74915	17.81748	6.47085	2.16956	9.64766	14.57312	7.95521	2.55927	16.77226	18.61196	6.65104	2.41706	9.07726	14.43922	7.75502	2.85214	16.07302	22.17281	8.72229	1.29820	14.16648	23.45007	11.31684	1.83936	14.78782	16.06330	4.40969
20	5.23281	0.77076	11.15645	3.63477	16.03422	4.06319	8.65069	1.57310	7.38762	1.00706	14.90603	3.08889	16.99754	2.79692	6.50638	1.53675	2.78533	8.81427	14.96772	8.21840	4.18976	11.00275	16.11327	7.78344	5.45531	12.33978	16.09073	8.55021	7.67833	15.61649	12.28856	4.47468	9.03220	15.46292	17.31132	8.60497	8.71495	20.96287	22.96377	8.35912	3.50190	6.01268	10.24039	7.40285	2.35785	10.16959	16.34711	7.21499	5.04826	13.41462	17.21791	10.07568	4.13342	14.71263	15.70541	4.54796	8.64066	16.03924	23.17721	11.17031	9.60582	19.89192	15.70088	4.99513	6.85917	14.02154	14.28681	7.34673	5.18882	15.12014	16.09143	5.69042	1.47046	5.18812	10.16609	6.87172	4.68545	13.42922	17.93199	7.62284	6.23369	12.51871	17.70101	7.21599	4.94566	14.31444	17.03909	6.92009	2.09586	8.67465	14.31349	8.44563	2.60971	15.50339	17.78597	7.02445	2.49214	8.22299	14.12397	8.11866	2.90460	14.73809	21.11521	8.68647	1.53784	13.16788	22.81397	11.78714	2.09170	13.41081	14.88778	4.75699
21	5.25233	0.79734	10.10646	3.55947	15.40557	3.96848	8.79744	1.57054	7.49059	1.02721	13.54764	3.00453	15.99471	2.63093	6.70582	1.41724	2.72045	7.74386	14.55111	8.56740	4.22876	9.77311	15.26139	7.96022	5.48250	11.23382	15.50507	8.70658	7.78712	14.57262	11.69308	4.91852	9.12016	14.20766	16.48599	8.62857	8.84834	19.33679	21.41418	8.24318	3.68749	5.06169	9.64114	7.45046	2.37908	8.82525	15.42027	7.40224	5.08601	12.12743	16.30799	10.34130	4.08339	13.34122	14.83545	4.83553	8.80509	14.98460	22.30945	10.70631	9.65223	18.34360	14.38642	5.04631	6.94601	12.87423	13.52712	7.61516	5.18743	13.67769	15.20356	6.05379	1.60421	4.19654	9.61323	7.15538	4.80473	12.11377	16.80842	7.72720	6.41606	11.67434	17.12273	6.92249	4.89291	12.88587	16.24816	7.33397	2.06713	7.68521	13.95666	8.88704	2.66838	14.19826	16.91064	7.35459	2.60310	7.37827	13.75068	8.40982	3.00155	13.43787	20.01734	8.51839	1.77216	12.10994	22.09565	12.17876	2.36057	12.06567	13.73766	5.07592
22	5.30888	0.81968	9.06695	3.46495	14.74344	3.87092	8.85446	1.61739	7.58555	1.03800	12.21117	2.92409	14.98330	2.47618	6.83324	1.28879	2.70605	6.70873	14.07916	8.83221	4.28946	8.55159	14.33350	8.02145	5.54550	10.13521	14.80910	8.74222	7.88520	13.52993	11.10515	5.33872	9.20737	12.95684	15.65581	8.54571	8.98765	17.74397	19.86104	7.98370	3.92028	4.22840	9.12092	7.41182	2.41053	7.49768	14.43838	7.48589	5.14863	10.82381	15.34203	10.51613	4.03564	11.98847	13.96706	5.08436	8.94895	13.93927	21.44810	10.12188	9.70627	16.80903	13.06523	5.04380	7.03976	11.70508	12.72736	7.81873	5.19826	12.23720	14.28210	6.34778	1.78233	3.24224	9.04993	7.34902	4.94245	10.81783	15.62882	7.72536	6.59312	10.84512	16.55161	6.53154	4.85495	11.49228	15.47765	7.70527	2.07872	6.67398	13.49759	9.26450	2.73226	12.87375	16.01587	7.65168	2.74101	6.53130	13.31705	8.62361	3.13770	12.19704	18.94201	8.24621	1.99898	11.01345	21.32264	12.49616	2.63094	10.79524	12.68275	5.36464
23	5.40070	0.83583	8.04721	3.36363	14.06655	3.77626	8.82811	1.71515	7.66396	1.03910	10.91927	2.85487	14.00172	2.34184	6.89165	1.17309	2.74658	5.71439	13.55835	9.02223	4.36437	7.35777	13.37710	7.98042	5.64198	9.05599	14.03120	8.67203	7.96392	12.49740	10.54891	5.72519	9.29162	11.73967	14.86791	8.36954	9.12689	16.22640	18.37513	7.58058	4.18327	3.49783	8.68559	7.28813	2.45131	6.20190	13.42399	7.47115	5.23264	9.53423	14.35940	10.60731	3.99169	10.66922	13.11676	5.28597	9.07196	12.91479	20.61077	9.43889	9.76447	15.33070	11.80070	4.99600	7.13829	10.52928	11.90456	7.95596	5.22163	10.82495	13.35907	6.56892	1.99305	2.32006	8.48178	7.44596	5.09219	9.55544	14.43279	7.62930	6.76249	10.03199	16.00229	6.06453	4.82923	10.15880	14.75668	8.02745	2.12384	5.64613	12.94458	9.57126	2.79846	11.55284	15.13071	7.92213	2.89524	5.67426	12.82878	8.76036	3.30596	11.03073	17.93529	7.89052	2.21973	9.90794	20.52340	12.74109	2.89022	9.62509	11.76348	5.62221
