	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d
7	9.82651	1.62126	-3.21297	2.53842	4.91983	2.61914	-9.79555	2.17359	5.42370	4.06036	0.91227	2.64705	10.36743	1.89325	-10.38266	1.62013	14.97469	-4.28880	1.61095	-8.52023	-7.46966	-1.48623	10.74577	-10.29625	9.35849	-2.47577	4.35081	-8.98257	6.59582	3.09877	10.83940	-9.13862	2.74877	1.46455	9.10464	-13.99790	2.56285	0.36221	8.51281	-10.56732	13.26901	-5.61774	3.08878	-10.68734	-2.06270	3.15985	11.48330	-8.98317	13.23184	-4.82042	1.54359	-8.24176	-3.96786	2.16030	9.51903	-8.41107	0.54889	-1.17189	7.57276	-11.04782	5.95785	0.00169	9.57085	-12.28650	11.84088	-5.40528	4.91731	-9.17861	1.91677	0.33870	10.54478	-10.81922	15.60669	-7.20923	4.43497	-7.68425	-9.38964	3.99080	11.05317	-11.88977	4.38476	-1.10879	9.50019	-6.33700	-1.60363	1.17771	13.61823	-8.51822	2.24176	-3.15844	3.38145	-10.31889	6.12816	-3.08211	9.93493	-11.60381	11.87083	-0.35973	5.55855	-9.57324	4.00731	4.66184	12.41273	-13.22101	16.63197	-4.40409	3.97398	-12.97700	0.22759	-3.43627	6.17414	-8.85691
8	9.46151	1.77943	-1.28226	2.62963	4.88934	2.26511	-11.46809	2.02790	5.08658	3.94346	1.73390	2.46790	10.20965	1.74204	-11.15797	1.23991	15.11197	-3.02512	2.07474	-10.32381	-7.43559	0.27842	10.59701	-11.58504	8.94783	0.05353	3.87542	-10.55162	6.22496	4.74782	11.03854	-10.34463	2.74730	2.89364	8.27866	-14.74037	2.53672	1.13432	8.60783	-11.58644	13.10960	-4.34329	3.25571	-12.10139	-1.98161	4.09101	11.70730	-10.34236	13.06765	-3.34064	2.60956	-10.53912	-3.86223	2.88984	9.38585	-9.24835	0.43934	0.95807	6.76251	-12.34948	5.39249	0.88239	9.51297	-12.67388	11.57827	-3.00054	4.12447	-10.50489	1.78976	1.60771	10.35696	-11.96032	15.57085	-5.11263	4.15395	-9.21767	-9.45891	4.75264	10.23328	-12.20172	4.17259	1.12286	9.31609	-8.27610	-1.72398	2.10708	13.30651	-9.30694	2.07792	-1.49743	3.63567	-11.60414	6.25446	-2.43774	10.18342	-12.32357	11.87825	2.03497	6.29424	-12.26587	4.27473	3.33145	11.33721	-12.33501	16.38631	-2.13058	4.29105	-15.14265	0.15563	-2.57819	6.24897	-9.98736
9	9.19181	1.94868	0.52753	2.74143	4.97965	1.88806	-13.17583	1.94513	4.81516	3.83793	2.59571	2.48919	10.21797	1.63034	-12.06781	1.02909	15.37970	-1.97598	2.93954	-12.36767	-7.37189	2.26558	10.45286	-13.11495	8.62927	2.04201	3.68199	-11.98264	5.92308	6.44341	11.37761	-11.79037	2.77863	4.39176	7.29072	-15.32615	2.63102	1.98900	9.00242	-13.04516	13.05187	-3.11175	3.41100	-13.48304	-1.84298	5.18633	12.01980	-11.91856	12.95718	-1.87011	3.97488	-13.10916	-3.66855	3.58258	9.76415	-10.45654	0.47672	2.76125	6.16837	-13.61040	4.90240	2.04073	9.37091	-13.10202	11.32419	-0.58383	3.65375	-12.06290	1.72735	2.74228	10.27922	-12.99091	15.59846	-3.09212	4.08213	-11.02731	-9.46688	5.23949	9.60223	-12.42241	4.07867	3.40252	8.94431	-10.13689	-1.75523	3.14404	13.26261	-10.39982	1.93071	0.12541	4.05193	-13.01584	6.38743	-1.65806	10.39137	-12.99333	11.97211	4.03808	6.94539	-14.64656	4.56683	1.94185	10.40607	-11.23875	16.19924	0.20316	4.61180	-17.34141	0.09840	-1.76867	6.68637	-11.34086
10	9.05189	2.12062	1.97766	2.83511	5.10400	1.59357	-14.66595	1.95679	4.64334	3.74478	3.35372	2.72161	10.40220	1.59152	-13.04974	1.25920	15.78577	-1.25558	3.86146	-14.26491	-7.24793	4.06051	10.30277	-14.55670	8.43972	3.27680	3.70426	-13.05066	5.72437	7.92763	11.89286	-13.32277	2.87633	5.67442	6.32451	-15.74367	2.85237	2.76333	9.55544	-14.69733	13.12784	-2.09722	3.36108	-14.54382	-1.64079	6.34775	12.28246	-13.50234	12.93868	-0.62332	5.37043	-15.54479	-3.39169	4.14560	10.49284	-11.87234	0.66058	3.99135	5.73367	-14.60437	4.53137	3.19757	9.35003	-13.61882	11.12157	1.58396	3.57342	-13.74709	1.75699	3.62152	10.33200	-13.89686	15.72609	-1.37363	4.17731	-12.85653	-9.40043	5.43595	9.22550	-12.61034	4.13592	5.38380	8.38506	-11.61752	-1.67470	4.05862	13.53107	-11.69123	1.84156	1.51357	4.54899	-14.38816	6.54337	-0.83153	10.62062	-13.69605	12.17131	5.42988	7.36124	-16.38737	4.89391	0.71474	9.77926	-10.36401	16.09904	2.22793	4.84661	-19.24251	0.08291	-1.19708	7.46151	-12.76808
11	9.04669	2.28919	2.92395	2.89560	5.14434	1.45746	-15.72103	2.04670	4.57793	3.66381	3.91294	3.00774	10.65830	1.61293	-13.95020	1.59381	16.31582	-0.87739	4.46875	-15.65724	-7.05623	5.35198	10.02416	-15.51867	8.38585	3.73777	3.80288	-13.60754	5.63558	8.97904	12.51407	-14.68122	3.06024	6.52898	5.47386	-15.95567	3.18163	3.37411	9.98059	-16.18683	13.34633	-1.42607	2.99330	-15.08783	-1.38091	7.44763	12.29102	-14.77870	13.03180	0.25157	6.51058	-17.47657	-3.05018	4.54845	11.27246	-13.22147	0.96433	4.59062	5.33683	-15.17429	4.28827	4.13258	9.53480	-14.18149	10.99565	3.30013	3.80474	-15.36614	1.88910	4.15437	10.46034	-14.60408	15.97317	-0.11343	4.29320	-14.40925	-9.26023	5.38696	9.08641	-12.80299	4.34692	6.81221	7.67779	-12.53428	-1.48158	4.71041	13.96634	-12.94720	1.83723	2.52544	5.00431	-15.53038	6.73071	-0.03851	10.88033	-14.45145	12.47183	6.10172	7.47842	-17.31704	5.25377	-0.16158	9.50594	-9.99215	16.09021	3.65581	4.88746	-20.53616	0.10829	-0.93020	8.38317	-14.03619
12	9.15701	2.45107	3.35072	2.91730	4.99104	1.47903	-16.22168	2.17121	4.59840	3.59364	4.25959	3.18942	10.80043	1.65770	-14.57948	1.73665	16.94021	-0.77579	4.50233	-16.34115	-6.81295	5.99060	9.50827	-15.74215	8.44944	3.57642	3.83772	-13.63675	5.63580	9.49606	13.05788	-15.57035	3.33292	6.88376	4.73133	-15.92647	3.58386	3.81264	9.98718	-17.19208	13.69068	-1.14666	2.30407	-15.06402	-1.07951	8.36473	11.86096	-15.44940	13.23600	0.71555	7.16289	-18.66771	-2.67057	4.81775	11.76313	-14.20127	1.34599	4.66194	4.88543	-15.29303	4.15184	4.76418	9.84136	-14.67019	10.94895	4.48468	4.12617	-16.67977	2.11603	4.33126	10.51625	-14.98822	16.33897	0.64796	4.22423	-15.43395	-9.05947	5.20336	9.07143	-12.98943	4.68531	7.59648	6.88306	-12.85562	-1.19275	5.07709	14.29047	-13.88043	1.92649	3.11760	5.27550	-16.27894	6.94759	0.68489	11.08671	-15.18379	12.84773	6.08379	7.30772	-17.44069	5.63214	-0.55607	9.48149	-10.16978	16.15354	4.36297	4.65204	-21.04211	0.15162	-0.87148	9.14003	-14.91660
13	9.34986	2.60509	3.35054	2.90028	4.58050	1.58828	-16.16526	2.26830	4.66488	3.53225	4.43370	3.18924	10.65829	1.71330	-14.79161	1.64264	17.62213	-0.84927	3.87887	-16.30062	-6.55153	5.97964	8.76683	-15.20893	8.59784	3.03797	3.72288	-13.24600	5.68455	9.50831	13.31643	-15.77215	3.68137	6.80085	4.04013	-15.65260	4.02002	4.08972	9.43197	-17.54271	14.12222	-1.22143	1.37079	-14.54898	-0.75946	8.99744	10.94433	-15.36701	13.53424	0.83382	7.18882	-19.04016	-2.28061	4.99445	11.71304	-14.58461	1.76040	4.39012	4.34806	-15.04131	4.08412	5.12669	10.08704	-14.93663	10.96431	5.17816	4.26542	-17.47083	2.41630	4.21937	10.32929	-14.93931	16.80412	0.97394	3.79873	-15.79632	-8.81921	5.01794	9.02027	-13.11772	5.10502	7.79342	6.08661	-12.68578	-0.83579	5.20001	14.24011	-14.25762	2.10148	3.34243	5.24038	-16.54079	7.18089	1.33984	11.10082	-15.75434	13.25843	5.52895	6.91223	-16.91103	6.00742	-0.43207	9.51308	-10.75175	16.25282	4.39751	4.11315	-20.74876	0.18206	-0.83691	9.43623	-15.26652
14	9.58868	2.75085	3.07451	2.85019	3.91751	1.72022	-15.65178	2.27317	4.73080	3.47771	4.48749	3.00933	10.16373	1.77864	-14.54423	1.42552	18.32381	-1.00089	2.69319	-15.67978	-6.31241	5.44617	7.93353	-14.12136	8.79457	2.37649	3.44538	-12.62039	5.73472	9.13286	13.17916	-15.24105	4.08195	6.42170	3.34146	-15.16737	4.45565	4.21224	8.37790	-17.26512	14.58931	-1.54194	0.31482	-13.70925	-0.44623	9.28276	9.67804	-14.59953	13.89845	0.73877	6.56454	-18.66354	-1.90418	5.09877	11.04925	-14.29688	2.16763	3.96743	3.75072	-14.56056	4.04532	5.29917	10.10187	-14.86527	11.01249	5.48728	4.01629	-17.61139	2.76092	3.91806	9.80330	-14.43237	17.33573	0.98710	2.94973	-15.50570	-8.56286	4.93295	8.80015	-13.13069	5.55221	7.54441	5.39693	-12.21263	-0.44357	5.13062	13.69337	-13.98612	2.34183	3.31146	4.83827	-16.31642	7.40829	1.93436	10.81199	-16.03267	13.65829	4.66904	6.39272	-15.98248	6.35620	0.12553	9.42171	-11.49333	16.34441	3.93329	3.30612	-19.79185	0.17522	-0.66361	9.11446	-15.06640
15	9.84052	2.88771	2.68093	2.77470	3.07576	1.86422	-14.85109	2.14449	4.75516	3.42885	4.46375	2.71035	9.37618	1.84103	-13.91179	1.28459	19.01024	-1.16980	1.19695	-14.74076	-6.13290	4.60295	7.18554	-12.79956	9.00691	1.79532	3.05445	-11.96693	5.74499	8.52452	12.69681	-14.13068	4.50606	5.90709	2.59860	-14.52975	4.86509	4.19465	7.04889	-16.54973	15.03942	-1.96385	-0.72818	-12.75739	-0.16359	9.22346	8.32520	-13.39478	14.29488	0.58276	5.38557	-17.72874	-1.55961	5.12585	9.89249	-13.43390	2.53640	3.54382	3.16028	-14.00661	4.00439	5.35604	9.80727	-14.42209	11.06018	5.52729	3.31133	-17.09600	3.11943	3.51907	8.97058	-13.55524	17.89445	0.82429	1.73142	-14.69676	-8.31152	4.99040	8.35943	-13.00082	5.97642	7.01018	4.91683	-11.63523	-0.04959	4.91482	12.71481	-13.14736	2.62031	3.14870	4.09396	-15.69624	7.60375	2.45886	10.20600	-15.95934	14.00504	3.75806	5.86819	-14.95145	6.65700	0.92698	9.10466	-12.13276	16.38692	3.20726	2.31972	-18.40726	0.12089	-0.27263	8.20252	-14.41520
16	10.08011	3.01414	2.29578	2.67905	2.17700	2.04886	-13.95772	1.88803	4.71086	3.38557	4.39199	2.38046	8.44999	1.89033	-13.05305	1.33639	19.65128	-1.34301	-0.26986	-13.79251	-6.03977	3.68939	6.66570	-11.56288	9.21001	1.41601	2.63029	-11.45846	5.68819	7.83905	12.05231	-12.73534	4.92529	5.38842	1.81130	-13.81166	5.23162	4.06968	5.73086	-15.66421	15.42925	-2.35584	-1.63592	-11.89176	0.06985	8.89321	7.16110	-12.07495	14.68872	0.49514	3.84843	-16.50466	-1.26037	5.06097	8.50101	-12.22001	2.84535	3.20619	2.65261	-13.50504	3.94189	5.35150	9.24018	-13.66976	11.07616	5.39026	2.23528	-16.04328	3.46463	3.08960	7.97450	-12.48109	18.44130	0.60576	0.29729	-13.58979	-8.08194	5.17043	7.73771	-12.74092	6.33879	6.32783	4.70801	-11.10092	0.31697	4.59623	11.51704	-11.96590	2.90863	2.95294	3.11512	-14.83367	7.74331	2.88332	9.38073	-15.56754	14.26570	3.01502	5.44452	-14.08308	6.89163	1.73763	8.55315	-12.46032	16.34901	2.45068	1.28697	-16.87785	0.02238	0.32282	6.88561	-13.49370
17	10.29107	3.12753	1.99160	2.56754	1.35627	2.29094	-13.14246	1.57035	4.58706	3.34851	4.28816	2.09802	7.57443	1.93770	-12.15278	1.48534	20.22232	-1.54168	-1.40247	-13.08517	-6.04590	2.90230	6.44544	-10.63735	9.38823	1.27453	2.24088	-11.18477	5.55369	7.20269	11.47307	-11.37750	5.31519	4.93610	1.02089	-13.08142	5.54525	3.88108	4.67739	-14.85712	15.72946	-2.64052	-2.32114	-11.23927	0.24169	8.40661	6.38234	-10.92478	15.04764	0.55274	2.20704	-15.27686	-1.01648	4.89350	7.17676	-10.92899	3.08349	2.98384	2.28002	-13.12319	3.84715	5.31545	8.52893	-12.73908	11.03541	5.13528	0.99708	-14.67269	3.77536	2.67238	7.00181	-11.40759	18.94209	0.41801	-1.13849	-12.44385	-7.88705	5.41011	7.03877	-12.39163	6.61657	5.59475	4.77022	-10.67532	0.63457	4.21720	10.37024	-10.72623	3.18208	2.77831	2.06541	-13.90631	7.80838	3.17150	8.50798	-14.96094	14.41971	2.58109	5.18348	-13.54437	7.04555	2.34767	7.85242	-12.37523	16.21348	1.82669	0.37233	-15.47629	-0.10952	1.03741	5.43803	-12.50693
18	10.46500	3.22448	1.78768	2.45078	0.72453	2.55983	-12.51572	1.31093	4.38659	3.31872	4.15340	1.90442	6.91499	2.00640	-11.36278	1.60211	20.70411	-1.79647	-2.03673	-12.72831	-6.15175	2.34901	6.51520	-10.10341	9.53417	1.33794	1.91733	-11.13851	5.34462	6.68957	11.14263	-10.30076	5.65720	4.55354	0.29949	-12.38647	5.80049	3.66391	4.05300	-14.28822	15.92418	-2.79988	-2.74583	-10.83394	0.34436	7.87617	6.06764	-10.11590	15.34391	0.76913	0.71112	-14.27849	-0.83564	4.62101	6.17474	-9.79965	3.24822	2.86892	2.05703	-12.86984	3.71405	5.25214	7.83917	-11.77409	10.92170	4.79124	-0.13297	-13.25090	4.03735	2.28806	6.21244	-10.49490	19.36935	0.30712	-2.35231	-11.50100	-7.73752	5.63055	6.38991	-12.00207	6.80331	4.87469	5.04093	-10.34835	0.89016	3.81331	9.50602	-9.67692	3.42202	2.63568	1.12007	-13.07502	7.78675	3.29616	7.76878	-14.26571	14.45901	2.50310	5.08897	-13.37290	7.10782	2.61942	7.16381	-11.90524	15.97731	1.40714	-0.27269	-14.40487	-0.26299	1.74148	4.14651	-11.62646
19	10.59928	3.30142	1.66774	2.34825	0.33947	2.79211	-12.11244	1.22002	4.12054	3.29717	3.97573	1.80337	6.57298	2.10223	-10.76308	1.64964	21.08268	-2.12397	-2.17939	-12.68189	-6.34939	2.04204	6.79033	-9.89332	9.64624	1.52867	1.66312	-11.24400	5.07235	6.31524	11.15135	-9.61412	5.93902	4.19854	-0.27346	-11.74715	5.99467	3.42987	3.91423	-13.99904	16.00773	-2.84579	-2.93075	-10.63341	0.37418	7.38176	6.17415	-9.67515	15.55536	1.10448	-0.45831	-13.63321	-0.72388	4.25246	5.64058	-8.97606	3.34113	2.83720	1.96397	-12.71165	3.53824	5.14466	7.31951	-10.88529	10.72802	4.36793	-0.91173	-12.01369	4.24269	1.93324	5.70952	-9.82642	19.70355	0.28072	-3.17246	-10.92595	-7.64239	5.76071	5.90606	-11.61480	6.90537	4.21540	5.41426	-10.06720	1.07834	3.40776	9.05368	-8.96383	3.61654	2.50937	0.41531	-12.44771	7.67264	3.24723	7.29488	-13.58268	14.38585	2.74545	5.11656	-13.49355	7.07096	2.50302	6.67613	-11.17312	15.64900	1.19481	-0.57354	-13.74990	-0.42896	2.29081	3.24529	-10.95307
20	10.69483	3.35559	1.60224	2.28047	0.19467	2.93285	-11.89945	1.29282	3.80303	3.28452	3.73922	1.78050	6.56666	2.19948	-10.35290	1.65083	21.35026	-2.50929	-1.97556	-12.80638	-6.62674	1.92765	7.13999	-9.84130	9.72616	1.75557	1.47199	-11.40431	4.75119	6.05020	11.48662	-9.29145	6.15422	3.82078	-0.63693	-11.16523	6.12726	3.17216	4.21596	-13.92263	15.98088	-2.79216	-2.94689	-10.55190	0.33182	6.96172	6.56118	-9.50007	15.66552	1.49175	-1.23081	-13.33519	-0.68611	3.81359	5.58608	-8.48768	3.36484	2.85949	1.95757	-12.58961	3.31648	4.96740	7.06335	-10.12739	10.45544	3.86983	-1.20135	-11.09854	4.38848	1.58313	5.52262	-9.40145	19.93352	0.31903	-3.52674	-10.76677	-7.60885	5.75226	5.66381	-11.25524	6.93636	3.66360	5.77126	-9.77664	1.19972	3.01489	9.01809	-8.61055	3.75951	2.37770	0.01023	-12.05752	7.46590	3.03706	7.13748	-12.96273	14.20904	3.21798	5.20237	-13.76905	6.93113	2.02958	6.54005	-10.33283	15.24443	1.15259	-0.55904	-13.47226	-0.60285	2.56105	2.86468	-10.50147
21	10.75428	3.38599	1.56371	2.25832	0.23366	2.96281	-11.80079	1.43599	3.44751	3.28113	3.43845	1.81893	6.83723	2.26124	-10.06964	1.63556	21.50625	-2.90944	-1.63047	-12.93843	-6.97148	1.92694	7.43404	-9.76213	9.77683	1.94916	1.33348	-11.54193	4.39469	5.84814	12.04781	-9.20724	6.30109	3.39558	-0.76643	-10.63930	6.19999	2.88599	4.83629	-13.92609	15.84871	-2.65511	-2.88127	-10.49195	0.22195	6.62198	7.04306	-9.41953	15.66345	1.86492	-1.64250	-13.27773	-0.72646	3.34647	5.90708	-8.26729	3.32198	2.90497	1.98886	-12.43702	3.04607	4.70282	7.09178	-9.49942	10.11123	3.30772	-1.00018	-10.52277	4.47504	1.21051	5.61478	-9.15491	20.05477	0.39122	-3.45341	-10.95606	-7.64218	5.58702	5.68671	-10.92638	6.91159	3.26754	6.00861	-9.44517	1.25889	2.65071	9.29766	-8.53932	3.84881	2.22703	-0.12254	-11.86369	7.17017	2.70385	7.26740	-12.41025	13.93972	3.80398	5.29937	-14.05770	6.68890	1.29263	6.81770	-9.51419	14.78243	1.21692	-0.32967	-13.43775	-0.78508	2.48432	3.00246	-10.20891
22	10.78011	3.39360	1.53302	2.27808	0.38012	2.90325	-11.73139	1.58047	3.06496	3.28751	3.08928	1.90154	7.27560	2.26855	-9.82557	1.61712	21.55624	-3.27603	-1.31279	-12.96202	-7.37430	1.96757	7.58905	-9.52082	9.80046	2.07619	1.24113	-11.62106	4.01398	5.67464	12.68397	-9.19674	6.38143	2.93881	-0.68051	-10.17484	6.21728	2.58668	5.61901	-13.87225	15.61947	-2.46358	-2.79811	-10.37157	0.05125	6.35221	7.45592	-9.27336	15.54341	2.17567	-1.79274	-13.31067	-0.84782	2.90109	6.43261	-8.19233	3.21515	2.94122	2.03295	-12.20779	2.72456	4.35427	7.35771	-8.95960	9.70682	2.70458	-0.42213	-10.20764	4.50422	0.80889	5.89837	-8.99214	20.06672	0.46945	-3.07647	-11.34532	-7.74624	5.27885	5.94765	-10.61394	6.84383	3.06635	6.06162	-9.07169	1.26236	2.34018	9.72093	-8.61665	3.88408	2.05693	-0.07625	-11.77431	6.79094	2.30749	7.60011	-11.90313	13.58840	4.38680	5.39963	-14.25648	6.34981	0.42431	7.46595	-8.79386	14.28111	1.31980	-0.01482	-13.47330	-0.98027	2.07517	3.53594	-9.97203
