	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d
7	0.23114	0.08165	0.10281	0.06799	-0.01068	0.05362	0.33534	0.07055	0.10934	0.09024	-0.09733	0.08157	0.31738	0.17746	0.01390	0.37124	0.11069	-0.09669	0.20840	0.06346	-0.05219	0.25424	0.09202	-0.02124	0.33748	0.21318	0.08618	0.37149	0.07796	-0.15763	0.20213	0.12726	-0.00327	0.27984	-0.01574	-0.18436	0.21912	0.11328	0.02474	0.23873	-0.03334	-0.20584	0.25632	0.07395	-0.06164	0.27581	0.09114	-0.14561	0.13799	0.04180	-0.05605	0.32869	0.21568	-0.00598	0.07148	0.04454	0.00543	0.27411	0.02678	-0.19910	0.23828	0.02426	-0.07124	0.38749	0.13155	-0.03156	0.16620	0.04110	-0.06012	0.36166	0.18205	-0.04604	0.27983	0.09719	-0.02841	0.42719	0.26675	0.03065	0.33909	0.21628	0.07455	0.45359	0.16653	-0.10454
8	0.29886	0.08500	0.13664	0.08045	-0.01846	0.06292	0.40027	0.08121	0.13314	0.09697	-0.11618	0.09023	0.40414	0.22817	0.01663	0.43521	0.16276	-0.11052	0.26573	0.09878	-0.06295	0.30982	0.11982	-0.02440	0.40792	0.25697	0.08948	0.45293	0.09972	-0.18498	0.27045	0.16026	-0.01546	0.34381	-0.00375	-0.22132	0.28535	0.16030	0.02364	0.27874	-0.02458	-0.23302	0.31541	0.08524	-0.09357	0.32622	0.10746	-0.16637	0.18921	0.05736	-0.06655	0.40032	0.24865	-0.01633	0.15723	0.07774	-0.00010	0.33539	0.03418	-0.23296	0.31992	0.02887	-0.09514	0.46260	0.15423	-0.04096	0.21829	0.07098	-0.06765	0.42020	0.20557	-0.05865	0.33687	0.14667	-0.03204	0.50796	0.28088	0.01257	0.41579	0.26839	0.08221	0.53003	0.21273	-0.11722
9	0.35743	0.08905	0.16895	0.09359	-0.02928	0.07297	0.45753	0.09249	0.15606	0.10161	-0.13530	0.09812	0.48511	0.27470	0.01744	0.50063	0.22055	-0.12580	0.31752	0.13467	-0.07840	0.35241	0.15060	-0.02793	0.46762	0.29633	0.08648	0.53629	0.12252	-0.21409	0.33458	0.18629	-0.03233	0.40086	0.01602	-0.25720	0.34161	0.20802	0.02143	0.31916	-0.01076	-0.25754	0.36678	0.09341	-0.13172	0.36872	0.11868	-0.18769	0.23223	0.07561	-0.07718	0.46194	0.27605	-0.02858	0.23195	0.11268	-0.00702	0.38209	0.03663	-0.26560	0.38206	0.02750	-0.12442	0.52678	0.18020	-0.05106	0.26725	0.10262	-0.07475	0.46774	0.22497	-0.07098	0.37990	0.19387	-0.03785	0.56859	0.27515	-0.00929	0.48260	0.32170	0.08699	0.60517	0.26212	-0.12787
10	0.40624	0.09439	0.19535	0.10637	-0.04353	0.08284	0.51098	0.10506	0.17572	0.10652	-0.15486	0.10540	0.55486	0.31056	0.01389	0.56325	0.27164	-0.14335	0.36886	0.16516	-0.09956	0.38507	0.18109	-0.03318	0.52052	0.32731	0.07724	0.61722	0.14069	-0.24577	0.38828	0.20165	-0.05347	0.45492	0.04113	-0.29130	0.38333	0.24963	0.01634	0.36040	0.00432	-0.27994	0.41102	0.09527	-0.17166	0.40758	0.12377	-0.21015	0.26694	0.09314	-0.08962	0.51886	0.29607	-0.04298	0.28820	0.14449	-0.01716	0.42306	0.03458	-0.29625	0.42214	0.02066	-0.15604	0.58631	0.20760	-0.06234	0.31262	0.13291	-0.08277	0.51191	0.24176	-0.08287	0.41731	0.23179	-0.04770	0.61975	0.25691	-0.03177	0.54081	0.37164	0.08813	0.68343	0.30910	-0.13845
11	0.44953	0.10068	0.21281	0.11740	-0.06035	0.09088	0.56267	0.11787	0.18884	0.11197	-0.17443	0.11172	0.61282	0.33259	0.00499	0.62005	0.30435	-0.16224	0.42112	0.18540	-0.12522	0.41493	0.20636	-0.04082	0.57114	0.34552	0.06285	0.68942	0.14829	-0.27901	0.43105	0.20554	-0.07657	0.50606	0.06537	-0.32230	0.41730	0.28081	0.00731	0.39876	0.01635	-0.30031	0.45105	0.08991	-0.20719	0.44486	0.12057	-0.23308	0.29774	0.10577	-0.10517	0.57605	0.30658	-0.05913	0.33140	0.16965	-0.03155	0.46626	0.02882	-0.32392	0.44748	0.01038	-0.18498	0.64346	0.23197	-0.07478	0.35696	0.15935	-0.09284	0.55813	0.25646	-0.09384	0.45774	0.25572	-0.06160	0.67230	0.23401	-0.05381	0.59860	0.41311	0.08577	0.76180	0.34699	-0.14991
12	0.49071	0.10660	0.22031	0.12572	-0.07779	0.09568	0.61004	0.12870	0.19322	0.11695	-0.19278	0.11641	0.66004	0.34116	-0.00832	0.66951	0.31358	-0.17946	0.46942	0.19302	-0.15221	0.44739	0.22185	-0.05078	0.61935	0.34841	0.04554	0.74813	0.14296	-0.31024	0.46487	0.19962	-0.09812	0.55108	0.08259	-0.34796	0.45330	0.30030	-0.00544	0.43049	0.02278	-0.31799	0.48687	0.07831	-0.23298	0.47871	0.10868	-0.25492	0.33040	0.11051	-0.12413	0.63210	0.30631	-0.07590	0.37221	0.18675	-0.04943	0.50962	0.01937	-0.34754	0.46508	-0.00129	-0.20628	0.69397	0.24928	-0.08753	0.40317	0.18046	-0.10530	0.60344	0.26833	-0.10329	0.50266	0.26409	-0.07771	0.72299	0.21061	-0.07598	0.66113	0.44240	0.08089	0.83311	0.37237	-0.16183
13	0.52817	0.11058	0.21857	0.13103	-0.09350	0.09695	0.64792	0.13614	0.18900	0.12094	-0.20806	0.11872	0.69501	0.33847	-0.02362	0.70797	0.30086	-0.19123	0.50616	0.18812	-0.17668	0.48230	0.22532	-0.06208	0.66029	0.33708	0.02829	0.79051	0.12568	-0.33446	0.48907	0.18620	-0.11473	0.58622	0.08946	-0.36551	0.49316	0.30861	-0.02056	0.45346	0.02334	-0.33149	0.51400	0.06244	-0.24640	0.50453	0.09009	-0.27366	0.36731	0.10695	-0.14527	0.67995	0.29625	-0.09143	0.41516	0.19568	-0.06825	0.54597	0.00709	-0.36592	0.47708	-0.01278	-0.21712	0.73234	0.25824	-0.09878	0.45089	0.19569	-0.11942	0.63970	0.27660	-0.11057	0.54626	0.25831	-0.09313	0.76176	0.18900	-0.09890	0.72370	0.45811	0.07484	0.89030	0.38612	-0.17266
14	0.55684	0.11191	0.20950	0.13349	-0.10553	0.09550	0.67169	0.13989	0.17821	0.12415	-0.21823	0.11835	0.71366	0.32692	-0.03802	0.72955	0.27210	-0.19474	0.52636	0.17260	-0.19566	0.51449	0.21774	-0.07300	0.68800	0.31530	0.01396	0.81438	0.09921	-0.34735	0.50133	0.16760	-0.12439	0.60750	0.08583	-0.37256	0.52972	0.30729	-0.03602	0.46649	0.01898	-0.33895	0.52746	0.04443	-0.24796	0.51821	0.06828	-0.28734	0.40538	0.09722	-0.16594	0.71266	0.27974	-0.10335	0.45618	0.19752	-0.08458	0.57074	-0.00586	-0.37791	0.48279	-0.02297	-0.21779	0.75540	0.25984	-0.10631	0.49607	0.20517	-0.13365	0.66052	0.28134	-0.11505	0.58021	0.24191	-0.10515	0.78190	0.17006	-0.12179	0.77493	0.46096	0.06888	0.92844	0.39131	-0.18047
15	0.57262	0.11097	0.19558	0.13353	-0.11290	0.09271	0.67916	0.14076	0.16362	0.12710	-0.22194	0.11566	0.71491	0.30895	-0.04939	0.73052	0.23534	-0.18967	0.53065	0.14952	-0.20821	0.53645	0.20249	-0.08166	0.69882	0.28739	0.00438	0.81871	0.06758	-0.34718	0.50198	0.14631	-0.12726	0.61257	0.07410	-0.36839	0.55341	0.29858	-0.04981	0.46804	0.01070	-0.33901	0.52614	0.02614	-0.24060	0.51849	0.04707	-0.29445	0.43789	0.08459	-0.18288	0.72700	0.26073	-0.10964	0.48727	0.19388	-0.09538	0.58260	-0.01750	-0.38270	0.48218	-0.03099	-0.21101	0.76147	0.25569	-0.10845	0.53302	0.20924	-0.14618	0.66466	0.28297	-0.11632	0.59996	0.21973	-0.11239	0.78341	0.15314	-0.14199	0.80516	0.45358	0.06387	0.94596	0.39116	-0.18378
16	0.57496	0.10853	0.17911	0.13177	-0.11587	0.08967	0.67100	0.14006	0.14774	0.13000	-0.21904	0.11153	0.70356	0.28681	-0.05730	0.71288	0.19846	-0.17822	0.52348	0.12191	-0.21541	0.54257	0.18413	-0.08674	0.69230	0.25679	0.00008	0.80443	0.03519	-0.33563	0.49455	0.12464	-0.12531	0.60230	0.05800	-0.35476	0.55889	0.28470	-0.06057	0.45680	-0.00070	-0.33159	0.51313	0.00888	-0.22806	0.50642	0.02894	-0.29443	0.45788	0.07166	-0.19340	0.72406	0.24216	-0.10948	0.50260	0.18600	-0.09925	0.58218	-0.02713	-0.38022	0.47692	-0.03630	-0.20032	0.75005	0.24739	-0.10490	0.55680	0.20817	-0.15566	0.65479	0.28146	-0.11443	0.60754	0.19646	-0.11528	0.77098	0.13699	-0.15591	0.81185	0.43961	0.05998	0.94455	0.38796	-0.18216
17	0.56648	0.10523	0.16161	0.12868	-0.11559	0.08676	0.65061	0.13877	0.13226	0.13258	-0.21078	0.10686	0.68609	0.26185	-0.06297	0.68362	0.16707	-0.16401	0.50967	0.09194	-0.21938	0.53284	0.16673	-0.08798	0.67087	0.22572	0.00038	0.77499	0.00556	-0.31677	0.48309	0.10420	-0.12116	0.58048	0.04090	-0.33532	0.54784	0.26715	-0.06809	0.43416	-0.01405	-0.31832	0.49303	-0.00651	-0.21341	0.48435	0.01443	-0.28806	0.46203	0.05976	-0.19635	0.70811	0.22549	-0.10367	0.50241	0.17457	-0.09705	0.57196	-0.03529	-0.37129	0.46904	-0.03876	-0.18846	0.72403	0.23653	-0.09691	0.56578	0.20228	-0.16156	0.63490	0.27646	-0.10999	0.60815	0.17484	-0.11572	0.74967	0.12068	-0.16072	0.79979	0.42220	0.05664	0.92818	0.38265	-0.17638
18	0.55133	0.10182	0.14381	0.12454	-0.11358	0.08391	0.62304	0.13707	0.11799	0.13432	-0.19927	0.10218	0.66636	0.23459	-0.06825	0.65073	0.14341	-0.15044	0.49213	0.06099	-0.22202	0.51236	0.15264	-0.08623	0.63904	0.19558	0.00404	0.73573	-0.01946	-0.29521	0.47049	0.08578	-0.11683	0.55319	0.02508	-0.31425	0.52721	0.24660	-0.07333	0.40473	-0.02792	-0.30193	0.46942	-0.01952	-0.19839	0.45650	0.00270	-0.27713	0.45288	0.04930	-0.19268	0.68439	0.21079	-0.09425	0.49282	0.16016	-0.09152	0.55527	-0.04310	-0.35738	0.45967	-0.03855	-0.17658	0.68946	0.22418	-0.08675	0.56279	0.19223	-0.16423	0.60897	0.26788	-0.10397	0.60557	0.15532	-0.11594	0.72347	0.10471	-0.15566	0.77758	0.40319	0.05282	0.90168	0.37494	-0.16803
19	0.53336	0.09887	0.12597	0.11944	-0.11111	0.08096	0.59295	0.13485	0.10490	0.13480	-0.18668	0.09772	0.64636	0.20526	-0.07435	0.61876	0.12641	-0.13938	0.47188	0.03002	-0.22420	0.48667	0.14196	-0.08297	0.60163	0.16754	0.00991	0.69199	-0.03957	-0.27446	0.45830	0.06974	-0.11314	0.52563	0.01126	-0.29475	0.50428	0.22308	-0.07781	0.37432	-0.04123	-0.28528	0.44431	-0.02997	-0.18354	0.42724	-0.00772	-0.26393	0.43750	0.04027	-0.18501	0.65769	0.19727	-0.08360	0.48132	0.14325	-0.08610	0.53469	-0.05142	-0.34023	0.44887	-0.03607	-0.16457	0.65291	0.21070	-0.07689	0.55300	0.17877	-0.16460	0.58035	0.25597	-0.09737	0.60048	0.13693	-0.11732	0.69531	0.09103	-0.14241	0.75243	0.38286	0.04737	0.86979	0.36409	-0.15893
20	0.51486	0.09635	0.10822	0.11336	-0.10886	0.07796	0.56312	0.13217	0.09257	0.13379	-0.17465	0.09355	0.62635	0.17447	-0.08112	0.58889	0.11368	-0.13069	0.44958	0.00030	-0.22572	0.45836	0.13298	-0.07965	0.56233	0.14275	0.01720	0.64729	-0.05534	-0.25609	0.44700	0.05641	-0.10982	0.49941	-0.00108	-0.27816	0.48295	0.19642	-0.08272	0.34726	-0.05356	-0.27058	0.41860	-0.03786	-0.16859	0.39989	-0.01793	-0.25047	0.42259	0.03230	-0.17635	0.63106	0.18399	-0.07358	0.47242	0.12433	-0.08338	0.51177	-0.06030	-0.32151	0.43633	-0.03184	-0.15188	0.61891	0.19591	-0.06910	0.54078	0.16250	-0.16378	0.55092	0.24113	-0.09111	0.59191	0.11847	-0.11991	0.66693	0.08187	-0.12424	0.72745	0.36046	0.03977	0.83670	0.34952	-0.15064
21	0.49648	0.09388	0.09082	0.10625	-0.10673	0.07511	0.53459	0.12924	0.08075	0.13126	-0.16389	0.08969	0.60448	0.14328	-0.08731	0.56143	0.10339	-0.12283	0.42632	-0.02661	-0.22593	0.42866	0.12358	-0.07710	0.52420	0.12235	0.02534	0.60276	-0.06730	-0.23976	0.43637	0.04611	-0.10601	0.47299	-0.01282	-0.26401	0.46348	0.16693	-0.08833	0.32496	-0.06489	-0.25890	0.39260	-0.04323	-0.15291	0.37666	-0.02791	-0.23809	0.41128	0.02474	-0.16884	0.60507	0.17029	-0.06500	0.46647	0.10406	-0.08414	0.48770	-0.06902	-0.30244	0.42212	-0.02649	-0.13821	0.58927	0.17962	-0.06403	0.52819	0.14397	-0.16244	0.52134	0.22399	-0.08586	0.57965	0.09965	-0.12258	0.63909	0.07880	-0.10454	0.70259	0.33509	0.03055	0.80518	0.33124	-0.14411
22	0.47822	0.09128	0.07434	0.09830	-0.10417	0.07275	0.50757	0.12634	0.06954	0.12742	-0.15429	0.08610	0.57945	0.11320	-0.09150	0.53629	0.09469	-0.11394	0.40406	-0.04917	-0.22435	0.39956	0.11254	-0.07524	0.49007	0.10741	0.03380	0.55829	-0.07563	-0.22414	0.42576	0.03904	-0.10071	0.44465	-0.02423	-0.25099	0.44419	0.13582	-0.09395	0.30658	-0.07542	-0.25020	0.36679	-0.04607	-0.13621	0.35793	-0.03703	-0.22729	0.40338	0.01705	-0.16309	0.57995	0.15628	-0.05763	0.46100	0.08348	-0.08725	0.46297	-0.07658	-0.28364	0.40679	-0.02076	-0.12383	0.56365	0.16214	-0.06115	0.51528	0.12395	-0.16052	0.49243	0.20556	-0.08192	0.56474	0.08146	-0.12373	0.61223	0.08231	-0.08573	0.67716	0.30670	0.02124	0.77630	0.30989	-0.13963
23	0.46002	0.08849	0.05959	0.08995	-0.10052	0.07105	0.48229	0.12366	0.05945	0.12267	-0.14536	0.08284	0.55216	0.08594	-0.09296	0.51332	0.08748	-0.10303	0.38477	-0.06623	-0.22088	0.37375	0.10003	-0.07341	0.46192	0.09841	0.04206	0.51457	-0.07988	-0.20816	0.41464	0.03520	-0.09336	0.41454	-0.03481	-0.23797	0.42323	0.10481	-0.09833	0.29102	-0.08520	-0.24366	0.34178	-0.04641	-0.11891	0.34267	-0.04457	-0.21784	0.39712	0.00915	-0.15830	0.55651	0.14270	-0.05068	0.45321	0.06402	-0.09042	0.43770	-0.08195	-0.26537	0.39116	-0.01526	-0.10943	0.54115	0.14435	-0.05917	0.50105	0.10342	-0.15737	0.46575	0.18705	-0.07920	0.54861	0.06572	-0.12208	0.58653	0.09158	-0.06891	0.65056	0.27633	0.01368	0.75000	0.28665	-0.13693
24	0.44204	0.08551	0.04734	0.08185	-0.09536	0.06989	0.45929	0.12129	0.05110	0.11743	-0.13662	0.08008	0.52494	0.06298	-0.09204	0.49313	0.08204	-0.09033	0.36953	-0.07745	-0.21570	0.35278	0.08699	-0.07094	0.44034	0.09504	0.04965	0.47428	-0.07917	-0.19162	0.40287	0.03422	-0.08416	0.38441	-0.04376	-0.22459	0.40027	0.07577	-0.10030	0.27756	-0.09394	-0.23813	0.31806	-0.04453	-0.10182	0.32998	-0.04993	-0.20926	0.39069	0.00161	-0.15287	0.53555	0.13072	-0.04335	0.44173	0.04733	-0.09130	0.41221	-0.08421	-0.24765	0.37619	-0.01040	-0.09580	0.52168	0.12750	-0.05673	0.48440	0.08339	-0.15227	0.44234	0.16943	-0.07745	0.53255	0.05434	-0.11710	0.56167	0.10459	-0.05400	0.62286	0.24584	0.00941	0.72586	0.26294	-0.13543
25	0.42486	0.08268	0.03815	0.07467	-0.08860	0.06891	0.43942	0.11903	0.04501	0.11196	-0.12792	0.07797	0.50096	0.04519	-0.08975	0.47722	0.07880	-0.07701	0.35794	-0.08332	-0.20901	0.33657	0.07446	-0.06754	0.42481	0.09641	0.05627	0.44087	-0.07303	-0.17531	0.39092	0.03550	-0.07386	0.35675	-0.05038	-0.21126	0.37712	0.05050	-0.09926	0.26626	-0.10113	-0.23271	0.29609	-0.04090	-0.08572	0.32032	-0.05262	-0.20114	0.38274	-0.00465	-0.14537	0.51715	0.12156	-0.03523	0.42671	0.03467	-0.08839	0.38746	-0.08268	-0.23049	0.36283	-0.00634	-0.08354	0.50624	0.11300	-0.05304	0.46551	0.06493	-0.14491	0.42310	0.15345	-0.07635	0.51729	0.04855	-0.10889	0.53772	0.11886	-0.04033	0.59544	0.21726	0.00923	0.70343	0.23983	-0.13468
26	0.40917	0.08049	0.03217	0.06892	-0.08047	0.06776	0.42377	0.11701	0.04150	0.10649	-0.11951	0.07657	0.48288	0.03269	-0.08705	0.46613	0.07811	-0.06458	0.34807	-0.08479	-0.20087	0.32446	0.06339	-0.06351	0.41431	0.10127	0.06182	0.41687	-0.06183	-0.16038	0.37957	0.03834	-0.06331	0.33357	-0.05436	-0.19892	0.35643	0.03044	-0.09534	0.25765	-0.10626	-0.22716	0.27612	-0.03601	-0.07109	0.31499	-0.05235	-0.19342	0.37249	-0.00888	-0.13511	0.50189	0.11623	-0.02649	0.40939	0.02653	-0.08142	0.36458	-0.07718	-0.21398	0.35172	-0.00302	-0.07286	0.49597	0.10207	-0.04805	0.44574	0.04889	-0.13563	0.40890	0.13971	-0.07572	0.50327	0.04842	-0.09778	0.51603	0.13233	-0.02739	0.57003	0.19218	0.01295	0.68414	0.21809	-0.13454
27	0.39564	0.07927	0.02917	0.06483	-0.07143	0.06632	0.41298	0.11567	0.04056	0.10125	-0.11186	0.07585	0.47136	0.02496	-0.08444	0.45907	0.08004	-0.05413	0.33877	-0.08309	-0.19139	0.31696	0.05467	-0.05956	0.40828	0.10826	0.06632	0.40228	-0.04689	-0.14777	0.36926	0.04200	-0.05315	0.31545	-0.05579	-0.18858	0.33976	0.01626	-0.08937	0.25241	-0.10889	-0.22178	0.25842	-0.03046	-0.05816	0.31429	-0.04924	-0.18634	0.36024	-0.01079	-0.12231	0.49104	0.11532	-0.01766	0.39212	0.02267	-0.07118	0.34425	-0.06826	-0.19843	0.34337	-0.00021	-0.06361	0.49141	0.09529	-0.04238	0.42679	0.03567	-0.12535	0.40036	0.12854	-0.07549	0.49130	0.05296	-0.08416	0.49759	0.14361	-0.01511	0.54805	0.17185	0.01966	0.67066	0.19835	-0.13514
28	0.38511	0.07894	0.02873	0.06230	-0.06197	0.06465	0.40676	0.11526	0.04184	0.09644	-0.10540	0.07575	0.46558	0.02139	-0.08175	0.45496	0.08428	-0.04586	0.33079	-0.07920	-0.18063	0.31394	0.04857	-0.05638	0.40665	0.11615	0.06987	0.39486	-0.03022	-0.13770	0.36037	0.04595	-0.04370	0.30206	-0.05508	-0.18084	0.32805	0.00805	-0.08230	0.25062	-0.10896	-0.21725	0.24360	-0.02488	-0.04687	0.31701	-0.04369	-0.18022	0.34809	-0.01039	-0.10789	0.48489	0.11856	-0.00932	0.37768	0.02241	-0.05902	0.32718	-0.05690	-0.18422	0.33800	0.00238	-0.05549	0.49267	0.09260	-0.03677	0.41001	0.02523	-0.11518	0.39723	0.11994	-0.07569	0.48230	0.06057	-0.06866	0.48185	0.15193	-0.00386	0.53022	0.15704	0.02805	0.66386	0.18105	-0.13666
29	0.37801	0.07909	0.03031	0.06096	-0.05254	0.06287	0.40406	0.11553	0.04470	0.09213	-0.10025	0.07615	0.46384	0.02143	-0.07843	0.45250	0.08996	-0.03928	0.32447	-0.07394	-0.16872	0.31431	0.04500	-0.05427	0.40881	0.12390	0.07276	0.39172	-0.01389	-0.12976	0.35300	0.04974	-0.03497	0.29293	-0.05283	-0.17570	0.32180	0.00540	-0.07488	0.25161	-0.10682	-0.21403	0.23281	-0.01957	-0.03703	0.32137	-0.03628	-0.17522	0.33918	-0.00792	-0.09310	0.48208	0.12477	-0.00192	0.36747	0.02476	-0.04634	0.31438	-0.04410	-0.17166	0.33513	0.00511	-0.04821	0.49900	0.09347	-0.03174	0.39631	0.01734	-0.10612	0.39889	0.11370	-0.07631	0.47643	0.06944	-0.05224	0.46782	0.15711	0.00596	0.51685	0.14806	0.03681	0.66214	0.16632	-0.13907
30	0.37396	0.07934	0.03338	0.06038	-0.04345	0.06113	0.40387	0.11593	0.04848	0.08831	-0.09623	0.07692	0.46403	0.02451	-0.07392	0.45103	0.09590	-0.03358	0.31920	-0.06805	-0.15594	0.31772	0.04404	-0.05295	0.41320	0.13069	0.07549	0.39076	0.00038	-0.12320	0.34675	0.05297	-0.02676	0.28767	-0.04965	-0.17263	0.31996	0.00727	-0.06748	0.25462	-0.10288	-0.21214	0.22696	-0.01448	-0.02836	0.32597	-0.02764	-0.17125	0.33534	-0.00382	-0.07905	0.48146	0.13251	0.00429	0.36093	0.02868	-0.03413	0.30595	-0.03086	-0.16087	0.33354	0.00836	-0.04151	0.50824	0.09702	-0.02739	0.38621	0.01162	-0.09877	0.40492	0.10962	-0.07728	0.47313	0.07797	-0.03600	0.45541	0.15942	0.01418	0.50833	0.14480	0.04498	0.66272	0.15394	-0.14199
