	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0001_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_14_CR023_BAREFOOT_GAIT0004_1_CINE_E&D.c3d
7	1.33625	0.18169	-0.03781	1.21431	-0.84691	0.64924	-18.56689	0.42572	0.25522	0.27374	4.56357	1.92588	-1.56108	1.21355	-15.74330	5.60492	0.75930	0.41749	-0.85803	-17.21504	1.12446	3.40591	-1.56522	-33.54130	1.38871	0.08286	-1.29417	-18.68979	0.17620	5.80853	-2.13812	-14.12530	-1.76108	-0.39029	-0.70019	-22.30415	0.73736	2.04222	-2.84997	-24.39705	0.79870	-0.48887	-0.05688	-21.01395	0.55866	6.58594	-2.79330	-21.14543	0.68604	0.24895	-0.62823	-19.49029	0.21269	5.16221	-2.67346	-25.57555	-0.29685	2.34155	-0.99137	-24.40008	1.09161	3.48774	-1.45700	-22.35468	-1.20937	-1.49573	-1.52032	-19.82271	0.50733	2.02047	0.40674	-23.88702	0.59602	-1.20447	-0.91152	-16.16218	0.03559	7.06544	-1.40082	-30.82744	0.76212	1.80853	-2.32360	-14.14393	-0.44481	4.14520	-2.58983	-20.67662	-0.29578	-0.40448	-0.56886	-28.92999	0.43714	2.98192	-0.65835	-23.98357	0.15997	0.33028	-0.31074	-13.55927	0.82911	7.79640	0.80558	-16.51756	-0.25126	-1.69956	0.00103	-18.17978	2.30122	4.26086	-1.81921	-30.58574
8	1.70686	0.22396	0.36508	1.21696	-0.18968	0.74155	-18.27966	0.40921	0.43846	0.33309	4.99806	1.88395	-1.28518	1.11532	-15.09227	5.65919	0.99568	0.58917	-0.40176	-16.98026	1.49615	3.71913	-0.70071	-33.06261	1.77151	0.58701	-0.58039	-18.39779	0.34230	6.14109	-1.79194	-13.45860	-1.32951	-0.12683	0.02169	-22.25668	1.13644	2.65006	-2.50103	-24.22023	1.21866	-0.02045	0.47459	-20.96408	0.99912	7.10786	-2.47032	-20.83742	0.99419	0.43635	0.05318	-19.17031	0.48223	5.46378	-2.33845	-25.44793	0.06971	2.66290	-0.00279	-24.33797	1.16793	3.97517	-1.36506	-22.09495	-0.86341	-1.13068	-0.98546	-19.51215	0.87259	2.51045	0.65636	-23.72328	1.08716	-0.72135	-0.54431	-15.68265	0.35265	7.51280	-1.13717	-30.89711	1.17030	2.42943	-1.78973	-13.96253	-0.02600	4.75391	-2.47442	-20.54975	0.15709	0.06138	-0.02672	-28.33408	0.72609	3.37069	-0.45462	-23.37302	0.59073	0.83693	0.47981	-12.90284	1.05090	8.08882	0.50005	-17.31555	0.09183	-1.22294	1.02578	-17.84317	2.70308	4.68304	-1.34485	-30.56105
9	2.05595	0.26249	0.77852	1.21444	0.53170	0.84193	-18.05947	0.42460	0.61962	0.39522	5.46005	1.83844	-0.93206	1.00603	-14.50076	5.69556	1.22244	0.81145	0.04003	-16.71119	1.87462	4.08861	0.28676	-32.58659	2.13172	1.08466	0.15402	-18.18204	0.50552	6.42833	-1.24490	-12.85660	-0.91016	0.17052	0.83970	-22.16399	1.55517	3.25874	-2.00769	-24.00768	1.62701	0.45879	0.99626	-20.86889	1.46854	7.62105	-1.93475	-20.51738	1.31639	0.64231	0.82741	-18.84215	0.78555	5.80026	-1.94168	-25.14540	0.41434	2.99392	0.94165	-24.28851	1.25134	4.47432	-1.17098	-21.64275	-0.51995	-0.75380	-0.28330	-19.14369	1.24870	3.05035	0.91628	-23.44294	1.58203	-0.22182	-0.03748	-15.32166	0.67906	7.97066	-0.88225	-30.92462	1.53320	2.95387	-1.09199	-13.82740	0.40163	5.35679	-2.17580	-20.29887	0.60892	0.52066	0.57570	-27.74235	1.03870	3.83938	-0.22227	-22.62829	1.01358	1.38966	1.23634	-12.38185	1.26659	8.44890	-0.02756	-17.79191	0.42528	-0.70793	2.18209	-17.50258	3.16027	5.18320	-0.77993	-30.42887
10	2.35711	0.29361	1.21562	1.19616	1.18584	0.92522	-17.91617	0.45992	0.79855	0.45337	5.93531	1.78832	-0.57928	0.96894	-14.01523	5.72115	1.42478	1.10213	0.37762	-16.45572	2.23821	4.50849	1.17855	-32.18232	2.44187	1.57046	0.74919	-18.04894	0.66767	6.68769	-0.63581	-12.36368	-0.52265	0.51339	1.59102	-22.06353	1.97789	3.85605	-1.49204	-23.81897	2.00513	0.96313	1.45512	-20.77055	1.94429	8.10708	-1.27470	-20.23010	1.63806	0.91306	1.56270	-18.53249	1.11579	6.16873	-1.55070	-24.77192	0.71843	3.34483	1.64318	-24.26410	1.32550	4.95829	-0.94497	-21.10154	-0.19502	-0.34536	0.46246	-18.76262	1.61988	3.62105	1.11390	-23.11065	2.05341	0.29869	0.54177	-15.06030	1.00673	8.42943	-0.69381	-30.92072	1.83192	3.38227	-0.36518	-13.73705	0.82518	5.93401	-1.79645	-20.00748	1.03592	0.98575	1.14642	-27.22265	1.36210	4.35894	0.02464	-21.85796	1.41017	1.98544	1.82225	-11.99646	1.47045	8.83942	-0.63357	-18.01593	0.73736	-0.12634	3.24356	-17.21356	3.65349	5.75453	-0.24634	-30.24097
11	2.59211	0.31491	1.68432	1.15470	1.65917	0.97269	-17.84282	0.50427	0.97622	0.50056	6.40632	1.73449	-0.30602	1.00242	-13.65085	5.73914	1.59212	1.45625	0.57383	-16.24153	2.56571	4.95779	1.79111	-31.87506	2.68302	2.03555	1.11072	-17.98839	0.83172	6.92959	-0.13224	-11.99410	-0.18100	0.91383	2.10885	-21.98111	2.38919	4.43504	-1.06889	-23.68292	2.33750	1.50006	1.80729	-20.69450	2.40190	8.54633	-0.61041	-19.99923	1.94806	1.28335	2.13063	-18.25501	1.46069	6.55187	-1.21237	-24.41191	0.97264	3.70877	2.01460	-24.26430	1.37724	5.40782	-0.79066	-20.56213	0.09885	0.11291	1.10150	-18.41478	1.97453	4.19528	1.18042	-22.78657	2.47922	0.84588	1.09056	-14.88098	1.32711	8.88104	-0.61700	-30.90486	2.06169	3.73183	0.24077	-13.68200	1.23256	6.46163	-1.45037	-19.73619	1.42323	1.47321	1.59823	-26.81297	1.68419	4.89800	0.25685	-21.15474	1.76813	2.61708	2.13252	-11.72662	1.65817	9.22517	-1.17222	-18.07511	1.02054	0.53316	4.00052	-16.99942	4.15701	6.38627	0.15354	-30.03465
12	2.75192	0.32552	2.17753	1.08892	1.90241	0.97610	-17.82575	0.54892	1.14979	0.53158	6.85317	1.67984	-0.15092	1.03348	-13.39907	5.75317	1.71827	1.84807	0.64742	-16.08269	2.83780	5.41064	2.03320	-31.66784	2.84589	2.46142	1.23720	-17.98421	0.99634	7.15519	0.14328	-11.73827	0.10642	1.36620	2.30557	-21.92987	2.77518	4.99008	-0.80454	-23.60538	2.61191	2.06277	2.03210	-20.65295	2.81710	8.92202	-0.04802	-19.83090	2.23872	1.75881	2.46126	-18.01652	1.80359	6.92256	-0.94117	-24.11397	1.17570	4.05838	2.09037	-24.28384	1.39996	5.80997	-0.76857	-20.08572	0.35389	0.62463	1.52482	-18.13414	2.30450	4.74100	1.09177	-22.50892	2.84589	1.41953	1.52534	-14.76858	1.63153	9.31344	-0.64616	-30.89070	2.22915	4.02022	0.63488	-13.65053	1.61140	6.91468	-1.20002	-19.51695	1.76462	1.98662	1.88727	-26.52125	1.99343	5.42166	0.46174	-20.57431	2.08031	3.27117	2.13250	-11.54663	1.82745	9.57600	-1.52484	-18.04325	1.27227	1.25250	4.35015	-16.86433	4.64082	7.06080	0.39233	-29.83513
13	2.83606	0.32559	2.67316	1.00654	1.94048	0.94142	-17.84997	0.58808	1.31045	0.54448	7.25685	1.62892	-0.10664	1.00934	-13.24206	5.76643	1.80218	2.24601	0.65013	-15.98255	3.03941	5.84365	1.91196	-31.55292	2.93005	2.82577	1.19358	-18.01974	1.15328	7.35896	0.15431	-11.57744	0.33617	1.84183	2.20206	-21.91243	3.12431	5.51570	-0.72163	-23.58018	2.82045	2.62961	2.14111	-20.64801	3.16865	9.22644	0.34075	-19.72322	2.50467	2.31370	2.56859	-17.82049	2.12629	7.25428	-0.73204	-23.89702	1.33244	4.35959	1.97677	-24.31489	1.39478	6.15437	-0.86856	-19.70325	0.56753	1.17197	1.70859	-17.93856	2.60404	5.22881	0.88280	-22.29601	3.14849	2.00699	1.82009	-14.70867	1.91216	9.70985	-0.72850	-30.88480	2.34808	4.25708	0.81016	-13.63159	1.94975	7.27511	-1.05351	-19.36277	2.05935	2.51001	2.02672	-26.33462	2.27754	5.89558	0.64886	-20.13608	2.34386	3.92665	1.86777	-11.43171	1.97874	9.86964	-1.62354	-17.97595	1.49377	1.98872	4.32020	-16.80399	5.07546	7.74983	0.50938	-29.66137
14	2.85142	0.31617	3.14244	0.92372	1.84682	0.89210	-17.90120	0.61944	1.44529	0.54060	7.60212	1.58740	-0.14032	0.93424	-13.16177	5.77973	1.84744	2.62606	0.63527	-15.93422	3.16193	6.23346	1.51405	-31.51485	2.94269	3.11372	1.06361	-18.08002	1.28923	7.53142	-0.05706	-11.49330	0.50897	2.29890	1.89599	-21.92435	3.42727	6.00414	-0.81057	-23.59541	2.96177	3.17128	2.17138	-20.67476	3.44090	9.46129	0.52450	-19.66972	2.74135	2.90034	2.53404	-17.66792	2.41249	7.53012	-0.57664	-23.76277	1.45068	4.58836	1.78953	-24.34787	1.36957	6.43370	-1.03545	-19.42440	0.74211	1.72020	1.70803	-17.83136	2.86918	5.63892	0.62196	-22.15400	3.38932	2.58388	2.00420	-14.68653	2.16268	10.05327	-0.80021	-30.89059	2.43505	4.44713	0.81569	-13.61572	2.23713	7.53596	-0.99073	-19.27565	2.30903	3.01441	2.07096	-26.23109	2.52333	6.29324	0.83229	-19.83648	2.55983	4.55587	1.44259	-11.35930	2.11477	10.09641	-1.47593	-17.91217	1.68763	2.68918	4.03059	-16.81008	5.43706	8.41355	0.56998	-29.52721
15	2.81009	0.29922	3.55998	0.85938	1.70391	0.86210	-17.96811	0.64347	1.54097	0.52372	7.87942	1.56015	-0.21450	0.85990	-13.14120	5.79267	1.85995	2.97397	0.63221	-15.92482	3.20401	6.55535	0.97390	-31.53541	2.89647	3.32500	0.91363	-18.15387	1.38978	7.66133	-0.40305	-11.46900	0.62847	2.69750	1.50680	-21.95716	3.67650	6.44343	-1.03455	-23.63606	3.04247	3.66176	2.16623	-20.72440	3.62506	9.62982	0.51736	-19.66020	2.94437	3.46461	2.46241	-17.55781	2.65021	7.74494	-0.46823	-23.70281	1.53600	4.73839	1.60744	-24.37241	1.33534	6.64704	-1.20736	-19.24527	0.88335	2.23102	1.61493	-17.80494	3.09733	5.96374	0.37617	-22.08036	3.57597	3.12186	2.13183	-14.68774	2.37838	10.33230	-0.82043	-30.90988	2.50527	4.59712	0.71422	-13.59490	2.46565	7.70060	-0.98282	-19.24924	2.51584	3.47018	2.08530	-26.18785	2.71869	6.60094	1.01258	-19.66017	2.73255	5.13085	0.97856	-11.31062	2.23824	10.26200	-1.16590	-17.87440	1.85477	3.30749	3.63340	-16.87214	5.71142	9.01152	0.62834	-29.43965
16	2.72604	0.27750	3.91074	0.82560	1.57187	0.87508	-18.04367	0.66201	1.58675	0.49901	8.08612	1.54951	-0.29996	0.84277	-13.16361	5.80546	1.84487	3.28164	0.63935	-15.94152	3.17134	6.78921	0.43037	-31.59843	2.80615	3.47356	0.77778	-18.23477	1.44270	7.73792	-0.78419	-11.48772	0.70017	3.01148	1.13074	-22.00020	3.86543	6.81859	-1.34010	-23.68523	3.07505	4.08477	2.15827	-20.78628	3.71975	9.73209	0.37046	-19.68300	3.10979	3.96346	2.43403	-17.48745	2.83201	7.90294	-0.39970	-23.70226	1.58834	4.81975	1.45683	-24.37845	1.30091	6.80067	-1.33995	-19.15193	0.99806	2.67617	1.51144	-17.84501	3.28712	6.20686	0.18973	-22.06541	3.71907	3.59886	2.24721	-14.69947	2.55526	10.54350	-0.78520	-30.94264	2.56901	4.71682	0.55627	-13.56222	2.63044	7.78011	-1.00115	-19.27139	2.68125	3.85722	2.11850	-26.18496	2.85471	6.81840	1.17355	-19.58466	2.86773	5.63106	0.57415	-11.27210	2.34935	10.38446	-0.82010	-17.87057	1.99260	3.81403	3.25793	-16.97848	5.89463	9.51865	0.70672	-29.39872
17	2.61133	0.25415	4.19170	0.82159	1.47610	0.92812	-18.12425	0.67696	1.57584	0.47208	8.22614	1.55481	-0.38194	0.88699	-13.21317	5.81900	1.80430	3.54567	0.63512	-15.97462	3.07489	6.92709	-0.01331	-31.69098	2.68470	3.57871	0.66303	-18.31967	1.43956	7.75432	-1.11915	-11.53337	0.73002	3.23198	0.82014	-22.04179	3.98837	7.11411	-1.67480	-23.72423	3.07367	4.43221	2.16392	-20.84853	3.73036	9.76791	0.14626	-19.72742	3.23476	4.37722	2.47628	-17.45231	2.95428	8.01520	-0.36647	-23.74438	1.60339	4.85191	1.32693	-24.35774	1.26889	6.90498	-1.41585	-19.12362	1.09210	3.04463	1.44109	-17.93463	3.43789	6.38026	0.07924	-22.09507	3.82877	4.00595	2.36441	-14.71153	2.68895	10.68871	-0.72088	-30.98731	2.62965	4.81439	0.37545	-13.51268	2.72936	7.79053	-1.02501	-19.32805	2.80496	4.16984	2.18657	-26.20687	2.92641	6.95622	1.29141	-19.58310	2.97002	6.04759	0.28340	-11.23493	2.44524	10.48554	-0.55870	-17.89788	2.09555	4.20027	2.97682	-17.11699	5.99002	9.92883	0.79399	-29.39869
18	2.47379	0.23213	4.40866	0.83869	1.41252	0.99934	-18.20808	0.68976	1.50571	0.44795	8.30725	1.57208	-0.46027	0.95135	-13.27667	5.83429	1.73669	3.76357	0.59635	-16.01779	2.92816	6.97442	-0.30854	-31.80305	2.54080	3.65225	0.56413	-18.40719	1.37640	7.71077	-1.36344	-11.59246	0.72340	3.36235	0.58627	-22.07008	4.04190	7.31819	-2.00384	-23.73214	3.05002	4.70200	2.18605	-20.89832	3.66656	9.73871	-0.10440	-19.78490	3.31778	4.71029	2.56519	-17.44662	3.01717	8.09674	-0.37050	-23.81455	1.57690	4.85545	1.19545	-24.30532	1.23481	6.96931	-1.44301	-19.13756	1.16847	3.34124	1.40397	-18.05719	3.54909	6.50035	0.03698	-22.15432	3.91136	4.34771	2.46772	-14.71718	2.77428	10.77018	-0.66467	-31.04175	2.68406	4.89173	0.19562	-13.44445	2.76266	7.75086	-1.04897	-19.40654	2.88464	4.41558	2.27244	-26.24264	2.93301	7.03154	1.34599	-19.62861	3.04161	6.38255	0.11601	-11.19354	2.52146	10.58011	-0.45599	-17.94668	2.15760	4.47920	2.80109	-17.27622	6.00382	10.24580	0.85716	-29.42972
19	2.31728	0.21360	4.57116	0.87035	1.36194	1.06420	-18.29408	0.70122	1.37846	0.43017	8.33739	1.59430	-0.54306	1.00243	-13.34465	5.85195	1.63901	3.92809	0.51359	-16.06741	2.74443	6.94523	-0.45797	-31.92709	2.37894	3.69150	0.47577	-18.49651	1.25428	7.61461	-1.51020	-11.65534	0.68466	3.40964	0.41695	-22.07418	4.02611	7.42624	-2.31581	-23.68581	3.01086	4.90012	2.21797	-20.92286	3.54017	9.64638	-0.34844	-19.84932	3.35802	4.98144	2.64836	-17.46418	3.02459	8.15991	-0.41540	-23.90187	1.50819	4.84520	1.04503	-24.22068	1.18951	6.99878	-1.44317	-19.17365	1.22646	3.58026	1.37282	-18.19796	3.62041	6.58433	0.03981	-22.22926	3.96853	4.63703	2.52698	-14.71343	2.80658	10.78769	-0.64435	-31.10406	2.72547	4.94439	0.03860	-13.35966	2.73278	7.68044	-1.08287	-19.49731	2.91700	4.60868	2.34050	-26.28518	2.87784	7.06269	1.32748	-19.69832	3.08288	6.64611	0.04950	-11.14498	2.57366	10.66871	-0.52391	-18.00356	2.17482	4.68145	2.69719	-17.44624	5.94253	10.47366	0.85814	-29.48026
20	2.14498	0.19973	4.68835	0.91579	1.30472	1.10365	-18.38125	0.71162	1.20114	0.42042	8.32230	1.61270	-0.63799	1.03174	-13.41167	5.87194	1.51076	4.03080	0.39640	-16.12155	2.53614	6.85732	-0.49752	-32.05759	2.20264	3.68479	0.39810	-18.58668	1.07978	7.47715	-1.57926	-11.71658	0.61748	3.37841	0.29703	-22.04549	3.94476	7.44017	-2.61221	-23.56103	2.95817	5.04023	2.24889	-20.91122	3.36401	9.49171	-0.56404	-19.91725	3.35470	5.21230	2.67282	-17.49923	2.98336	8.20949	-0.49717	-23.99947	1.40123	4.82603	0.87036	-24.10790	1.12326	6.99466	-1.43789	-19.21730	1.26215	3.77859	1.31591	-18.34533	3.65226	6.64826	0.05323	-22.30798	3.99915	4.88728	2.51713	-14.70079	2.78382	10.73864	-0.66815	-31.17284	2.74676	4.96602	-0.07476	-13.26405	2.64458	7.59479	-1.14157	-19.59436	2.89977	4.76289	2.35630	-26.33011	2.76763	7.06557	1.23811	-19.77514	3.09388	6.85153	0.04388	-11.08886	2.59867	10.73692	-0.71940	-18.05389	2.14618	4.84135	2.61455	-17.61896	5.81226	10.61298	0.76993	-29.54015
21	1.96250	0.19044	4.76677	0.97673	1.23025	1.10760	-18.46826	0.72099	0.98478	0.41887	8.26467	1.61893	-0.74439	1.04286	-13.47549	5.89372	1.35778	4.07131	0.26740	-16.17881	2.31488	6.72843	-0.47317	-32.19057	2.01747	3.62517	0.33560	-18.67639	0.86386	7.30862	-1.60341	-11.77411	0.52586	3.27031	0.22108	-21.97943	3.80578	7.36412	-2.88889	-23.33554	2.89211	5.13669	2.27140	-20.85659	3.15129	9.27457	-0.73184	-19.98831	3.30728	5.41853	2.60608	-17.54725	2.90207	8.24308	-0.60087	-24.10441	1.26344	4.79259	0.67930	-23.97470	1.02886	6.95603	-1.43820	-19.26026	1.27033	3.95063	1.21310	-18.49200	3.64674	6.70396	0.04672	-22.38044	4.00082	5.10523	2.43162	-14.68209	2.70811	10.61971	-0.72437	-31.24731	2.74268	4.95580	-0.13184	-13.16516	2.50585	7.50193	-1.22975	-19.69465	2.83381	4.88772	2.30103	-26.37531	2.61156	7.05252	1.08986	-19.84775	3.07549	7.00954	0.05592	-11.02730	2.59550	10.76169	-0.96668	-18.08451	2.07313	4.97776	2.51230	-17.78824	5.61919	10.66137	0.58790	-29.60277
22	1.77768	0.18457	4.81035	1.05242	1.13872	1.07731	-18.55337	0.72956	0.74252	0.42457	8.16496	1.60785	-0.85086	1.03899	-13.53554	5.91653	1.19158	4.05764	0.15226	-16.23671	2.09070	6.57411	-0.42473	-32.32304	1.83096	3.51946	0.28909	-18.76398	0.61996	7.11509	-1.61422	-11.82759	0.41483	3.09056	0.19116	-21.87657	3.62205	7.20279	-3.12708	-22.99390	2.81417	5.19909	2.28401	-20.75771	2.91483	8.99683	-0.83403	-20.06460	3.21631	5.60451	2.44602	-17.60538	2.79018	8.25388	-0.70337	-24.21671	1.10399	4.73426	0.48702	-23.82990	0.90410	6.88194	-1.44034	-19.29904	1.24732	4.10458	1.06299	-18.63530	3.60819	6.75336	0.00893	-22.43822	3.97069	5.28775	2.28605	-14.66095	2.58596	10.42949	-0.78664	-31.32670	2.71086	4.92303	-0.13669	-13.06979	2.32737	7.40240	-1.33772	-19.79674	2.72352	4.98735	2.17622	-26.42041	2.42011	7.03171	0.89977	-19.91046	3.02998	7.12471	0.05311	-10.96461	2.56608	10.72207	-1.18455	-18.08634	1.95971	5.09130	2.37342	-17.94958	5.37062	10.61587	0.33369	-29.66514
