	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d
7	0.10470	0.01271	-0.00691	0.02694	0.00043	0.02134	0.11442	0.01484	0.03334	0.01941	0.00653	0.02035	0.09552	0.03488	-0.02183	0.10242	-0.01500	0.00509	0.11613	-0.02740	-0.02975	0.11499	0.05352	0.00113	0.10399	0.04969	0.02371	0.12921	0.00705	0.02879	0.11250	-0.01796	0.02055	0.12840	0.02157	0.00087	0.08773	0.03272	0.00585
8	0.14755	0.01271	-0.02007	0.03006	-0.00768	0.02704	0.16332	0.02918	0.01414	0.02509	-0.00409	0.02467	0.11435	0.01530	-0.03539	0.15147	-0.03046	0.00177	0.15920	-0.04542	-0.04703	0.16098	0.04552	-0.00103	0.17243	0.03034	0.02181	0.18817	-0.01666	0.01674	0.15006	-0.02791	0.01464	0.18069	-0.00379	-0.02257	0.12946	0.02350	-0.00010
9	0.18740	0.01298	-0.03468	0.03131	-0.01828	0.03280	0.20467	0.04326	-0.01278	0.03066	-0.01960	0.02848	0.13136	-0.00874	-0.04960	0.19743	-0.04822	-0.00326	0.19635	-0.06210	-0.06683	0.20093	0.03097	-0.00743	0.22515	-0.00285	0.01084	0.23925	-0.04741	-0.00149	0.18641	-0.03836	0.00494	0.22666	-0.03584	-0.05030	0.16941	0.00996	-0.00799
10	0.21994	0.01359	-0.04947	0.03075	-0.02948	0.03830	0.23975	0.05547	-0.04375	0.03658	-0.03575	0.03270	0.14611	-0.03529	-0.06199	0.23536	-0.06668	-0.00829	0.22326	-0.07636	-0.08662	0.23280	0.01131	-0.01576	0.27549	-0.04106	-0.00060	0.27953	-0.08178	-0.02250	0.21862	-0.04798	-0.00693	0.26483	-0.07195	-0.07791	0.20252	-0.00687	-0.01608
11	0.24253	0.01572	-0.06434	0.02952	-0.03929	0.04301	0.26585	0.06549	-0.07601	0.04214	-0.04986	0.03641	0.15640	-0.06198	-0.07073	0.26321	-0.08542	-0.01170	0.23887	-0.08909	-0.10343	0.25528	-0.01149	-0.02378	0.31625	-0.08130	-0.01119	0.30787	-0.11649	-0.04239	0.24284	-0.05734	-0.01925	0.29343	-0.10881	-0.10119	0.22519	-0.02550	-0.02277
12	0.25495	0.01941	-0.07963	0.02930	-0.04609	0.04623	0.28129	0.07296	-0.10573	0.04674	-0.05974	0.03913	0.16102	-0.08625	-0.07505	0.28131	-0.10489	-0.01255	0.24507	-0.10219	-0.11445	0.26756	-0.03445	-0.03003	0.34531	-0.11746	-0.01849	0.32302	-0.14833	-0.05792	0.25677	-0.06770	-0.03040	0.30954	-0.14216	-0.11720	0.23665	-0.04375	-0.02694
13	0.25922	0.02354	-0.09527	0.03096	-0.04892	0.04743	0.28637	0.07720	-0.12976	0.04984	-0.06449	0.04026	0.16105	-0.10645	-0.07489	0.29171	-0.12498	-0.01051	0.24532	-0.11707	-0.11783	0.27043	-0.05449	-0.03389	0.36100	-0.14495	-0.02181	0.32641	-0.17442	-0.06727	0.26089	-0.07929	-0.03914	0.31296	-0.16850	-0.12457	0.23895	-0.05974	-0.02821
14	0.25822	0.02709	-0.11031	0.03334	-0.04768	0.04654	0.28413	0.07894	-0.14662	0.05116	-0.06409	0.03950	0.15806	-0.12158	-0.07067	0.29640	-0.14345	-0.00581	0.24212	-0.13300	-0.11326	0.26668	-0.06997	-0.03535	0.36601	-0.16221	-0.02118	0.32275	-0.19278	-0.07005	0.25816	-0.09140	-0.04486	0.30714	-0.18655	-0.12322	0.23621	-0.07338	-0.02681
15	0.25340	0.02939	-0.12296	0.03401	-0.04311	0.04399	0.27679	0.07902	-0.15569	0.05073	-0.05932	0.03695	0.15267	-0.13054	-0.06323	0.29556	-0.15610	0.00067	0.23516	-0.14707	-0.10210	0.25829	-0.08017	-0.03488	0.36322	-0.16985	-0.01723	0.31437	-0.20182	-0.06701	0.25133	-0.10302	-0.04759	0.29539	-0.19605	-0.11424	0.23157	-0.08564	-0.02341
16	0.24358	0.03063	-0.13115	0.03130	-0.03648	0.04042	0.26455	0.07730	-0.15630	0.04856	-0.05156	0.03305	0.14541	-0.13238	-0.05370	0.28795	-0.15934	0.00755	0.22194	-0.15586	-0.08672	0.24514	-0.08435	-0.03338	0.35293	-0.16806	-0.01112	0.30105	-0.20044	-0.05973	0.23999	-0.11289	-0.04786	0.27822	-0.19629	-0.09985	0.22446	-0.09651	-0.01888
