	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_1_CINE_R.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0001_3_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0002_1_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_2_CINE_D (ver RTOE).c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0003_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_2_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_3_CINE_D.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d	2014_04_22_PC015_BAREFOOT_GAIT0004_4_CINE_E.c3d
	L_PELVIS_ANG_longo	L_PELVIS_ANG_longo	L_PELVIS_ANG_curto	L_PELVIS_ANG_curto	LHIP_ANG	LHIP_ANG	LKNEE_ANG	LKNEE_ANG	LVFT_ANG	LVFT_ANG	LFT_PROG_ANG_curto	LFT_PROG_ANG_curto	LFT_PROG_ANG_longo	LFT_PROG_ANG_longo	R_PELVIS_ANG_longo	R_PELVIS_ANG_longo	R_PELVIS_ANG_curto	R_PELVIS_ANG_curto	RHIP_ANG	RHIP_ANG	RKNEE_ANG	RKNEE_ANG	RVFT_ANG	RVFT_ANG	RFT_PROG_ANG_curto	RFT_PROG_ANG_curto	RFT_PROG_ANG_longo	RFT_PROG_ANG_longo	L_PELVIS_ANG_longo	L_PELVIS_ANG_longo	L_PELVIS_ANG_curto	L_PELVIS_ANG_curto	LHIP_ANG	LHIP_ANG	LKNEE_ANG	LKNEE_ANG	LVFT_ANG	LVFT_ANG	LFT_PROG_ANG_curto	LFT_PROG_ANG_curto	LFT_PROG_ANG_longo	LFT_PROG_ANG_longo	R_PELVIS_ANG_longo	R_PELVIS_ANG_curto	RHIP_ANG	RKNEE_ANG	RVFT_ANG	RFT_PROG_ANG_curto	RFT_PROG_ANG_curto	RFT_PROG_ANG_longo	RFT_PROG_ANG_longo	L_PELVIS_ANG_longo	L_PELVIS_ANG_curto	LHIP_ANG	LKNEE_ANG	LVFT_ANG	LFT_PROG_ANG_curto	LFT_PROG_ANG_longo	R_PELVIS_ANG_longo	R_PELVIS_ANG_curto	RHIP_ANG	RKNEE_ANG	RVFT_ANG	RFT_PROG_ANG_curto	RFT_PROG_ANG_longo	R_PELVIS_ANG_longo	R_PELVIS_ANG_curto	RHIP_ANG	RKNEE_ANG	RVFT_ANG	L_PELVIS_ANG_longo	L_PELVIS_ANG_curto	LHIP_ANG	LKNEE_ANG	LVFT_ANG	LFT_PROG_ANG_curto	LFT_PROG_ANG_longo	R_PELVIS_ANG_longo	R_PELVIS_ANG_curto	RHIP_ANG	RKNEE_ANG	RVFT_ANG	RFT_PROG_ANG_curto	RFT_PROG_ANG_longo	L_PELVIS_ANG_longo	L_PELVIS_ANG_curto	LHIP_ANG	LKNEE_ANG	LVFT_ANG	LFT_PROG_ANG_curto	LFT_PROG_ANG_longo	R_PELVIS_ANG_longo	R_PELVIS_ANG_curto	RHIP_ANG	RKNEE_ANG	RVFT_ANG	RFT_PROG_ANG_curto	RFT_PROG_ANG_longo	R_PELVIS_ANG_longo	R_PELVIS_ANG_curto	RHIP_ANG	RKNEE_ANG	RVFT_ANG	L_PELVIS_ANG_longo	L_PELVIS_ANG_curto	LHIP_ANG	LKNEE_ANG	LVFT_ANG	LFT_PROG_ANG_curto	LFT_PROG_ANG_longo	RFT_PROG_ANG_curto	RFT_PROG_ANG_longo	R_PELVIS_ANG_longo	R_PELVIS_ANG_curto	RHIP_ANG	RKNEE_ANG	RVFT_ANG	L_PELVIS_ANG_longo	L_PELVIS_ANG_curto	LHIP_ANG	LKNEE_ANG	LVFT_ANG	LFT_PROG_ANG_curto	LFT_PROG_ANG_longo	RFT_PROG_ANG_curto	RFT_PROG_ANG_longo	L_PELVIS_ANG_longo	L_PELVIS_ANG_curto	LHIP_ANG	LKNEE_ANG	LVFT_ANG	LFT_PROG_ANG_curto	LFT_PROG_ANG_longo	R_PELVIS_ANG_longo	R_PELVIS_ANG_curto	RHIP_ANG	RKNEE_ANG	RVFT_ANG	RFT_PROG_ANG_curto	RFT_PROG_ANG_longo	L_PELVIS_ANG_longo	L_PELVIS_ANG_curto	LHIP_ANG	LKNEE_ANG	LVFT_ANG	LFT_PROG_ANG_curto	LFT_PROG_ANG_longo	RFT_PROG_ANG_curto	RFT_PROG_ANG_longo
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z
1	-70.69345	3.96201	19.59328	4.05471	-24.90276	2.65755	1.77364	2.40744	4.90938	2.48782	-5.86566	3.87153	-95.10390	3.90376	85.34171	1.84411	-4.63827	1.85236	-6.68557	1.04332	0.71556	1.37280	4.22651	1.78246	-11.31391	2.57312	69.45096	4.87025	-75.08336	-76.32531	14.99686	13.77713	-23.68740	-23.18173	1.23614	-0.79964	0.62357	5.26957	-12.63463	-10.60047	-102.49727	-99.16259	86.42171	-3.59328	-6.66568	2.61092	4.32205	-14.94821	-8.40427	69.85814	75.31324	-73.46569	16.61651	-21.10495	1.22593	1.27844	-8.18404	-97.03913	86.33499	-3.62125	-6.24975	0.13948	1.68540	-9.33877	72.43160	84.68058	-5.32135	-6.14740	1.02173	1.86510	-72.19469	18.32531	-28.68255	7.03651	7.79759	-4.05827	-93.86761	85.86232	-4.06305	-7.69237	-1.68710	5.43800	-10.11166	73.43706	-67.14575	23.04758	-23.81087	0.43348	6.91201	-0.42235	-89.25981	81.19212	-8.80884	-6.25811	2.33163	6.36098	-15.43099	60.99464	87.26005	-2.72654	-4.85583	0.44031	4.50624	-65.79226	24.45729	-27.05739	-0.42748	5.53819	-4.79285	-94.03793	-12.81052	64.39883	85.47728	-4.48660	-7.61162	-0.09301	3.51370	-66.47074	23.91129	-28.13384	0.88493	7.10113	-4.60844	-93.15752	-11.56637	68.82099	-67.77278	22.82003	-25.99083	3.31823	4.46517	-2.82983	-92.74908	85.50460	-4.48526	-8.00380	0.96053	6.12059	-8.94881	65.86398	-71.99050	18.38748	-22.47525	3.05468	5.19871	-4.66004	-94.16405	-10.26558	73.94012
2	-70.52797	3.83817	19.76201	3.93324	-24.77305	2.41387	1.63359	2.16947	5.38505	2.65404	-5.17355	3.87246	-94.55923	3.82301	85.43710	1.74446	-4.54173	1.75266	-6.72011	1.16237	1.02750	1.49336	3.66436	1.52298	-10.97405	2.53089	68.82010	5.12044	-74.97050	-75.95911	15.10884	14.14626	-22.80678	-24.15661	0.42703	0.15809	1.20655	5.86485	-11.93309	-9.49128	-101.81287	-98.14359	86.61790	-3.39755	-6.22302	2.89084	3.72101	-14.60115	-8.26011	69.71169	74.99088	-73.30984	16.76014	-21.51139	1.56718	1.50262	-7.86198	-96.73294	86.24625	-3.69600	-6.20136	-0.09892	1.30417	-9.18132	71.98203	85.04402	-4.96019	-5.77857	0.00501	1.56381	-71.58699	18.97291	-28.24852	6.08234	8.38472	-3.64045	-93.52617	86.06792	-3.86746	-7.40460	-0.85286	4.29485	-10.06695	72.88728	-67.14737	23.05272	-23.85798	0.35954	7.79720	0.60510	-88.64909	81.42510	-8.57483	-6.58380	3.27008	5.51621	-14.86532	60.07193	87.04038	-2.94427	-5.04740	1.05972	4.21856	-65.82053	24.42364	-26.53444	-1.07298	6.11009	-4.16458	-93.75364	-12.17759	63.44791	85.43385	-4.52661	-8.15862	0.18165	3.57969	-66.19505	24.19537	-28.32389	0.87651	7.79607	-3.85018	-92.61553	-11.51290	68.02956	-68.07018	22.51283	-24.48192	2.94107	3.91029	-2.27633	-92.26617	85.62135	-4.36692	-8.36349	1.76448	5.11663	-7.95402	64.76341	-71.69215	18.68540	-23.03592	3.36352	5.89307	-3.94918	-93.53298	-10.14710	73.49619
3	-70.46437	3.74935	19.82606	3.84556	-24.41016	2.39375	1.51311	1.97903	5.65261	2.77952	-4.50214	3.75327	-94.04561	3.65604	85.56477	1.66384	-4.41319	1.67184	-6.61248	1.35327	1.02593	1.75558	3.04760	1.36681	-10.51863	2.52475	68.15079	5.41226	-75.02188	-75.65906	15.05652	14.45275	-21.60422	-24.91212	-0.26803	1.35096	1.67065	6.22787	-11.04389	-8.24245	-100.94978	-97.05173	86.86549	-3.14911	-5.78903	2.83830	3.13757	-14.17657	-8.07056	69.58279	74.66656	-73.27260	16.78381	-21.81734	1.84857	1.94238	-7.32478	-96.32684	86.19918	-3.72933	-6.00836	-0.70627	0.99283	-8.95332	71.51173	85.40616	-4.60150	-5.12045	-1.19846	1.06955	-71.12714	19.47221	-27.46926	4.89620	8.71592	-3.41347	-93.36671	86.26200	-3.68188	-6.96436	-0.07135	2.85760	-9.93705	72.32855	-67.23396	22.97502	-23.70365	0.55561	8.13249	1.48726	-88.12397	81.68311	-8.31756	-6.69241	3.65833	4.71476	-14.11855	59.07136	86.84882	-3.13400	-5.22724	1.37200	3.95712	-65.94422	24.29101	-25.68200	-1.58207	6.21025	-3.67271	-93.50655	-11.32229	62.39881	85.46973	-4.48763	-8.57204	0.14416	3.62460	-65.97388	24.42167	-28.36460	0.66188	8.50003	-3.10571	-92.17635	-11.38224	67.17685	-68.41348	22.14154	-22.69269	2.59769	2.97287	-1.88568	-91.88474	85.78371	-4.20451	-8.52592	2.17069	4.02675	-6.75567	63.58989	-71.53309	18.83998	-23.44557	3.55715	6.50102	-3.31786	-93.02386	-9.95142	73.03066
4	-70.50182	3.70157	19.78519	3.79711	-23.81270	2.65976	1.47175	1.90228	5.62113	2.90815	-3.89059	3.53767	-93.58602	3.43515	85.72072	1.60325	-4.25716	1.61102	-6.32515	1.60137	0.67115	2.03276	2.41149	1.44999	-9.93642	2.56977	67.44607	5.74673	-75.22974	-75.43747	14.84640	14.68395	-20.13719	-25.30971	-0.76244	2.66196	1.89506	6.25772	-10.05240	-6.94397	-99.99828	-95.96497	87.15000	-2.86205	-5.38780	2.40534	2.65113	-13.68569	-7.82768	69.46000	74.34484	-73.36357	16.67914	-21.94965	2.04390	2.53565	-6.59060	-95.82445	86.18441	-3.73214	-5.58758	-1.68773	0.76808	-8.63683	71.02230	85.74287	-4.27136	-4.09584	-2.45236	0.29756	-70.83510	19.80254	-26.40415	3.64643	8.71865	-3.36156	-93.36143	86.45132	-3.49935	-6.38100	0.52973	1.24800	-9.72148	71.76015	-67.38833	22.82852	-23.31302	1.14486	7.71013	2.15871	-87.69423	81.95862	-8.04450	-6.53097	3.39572	4.03398	-13.14408	57.96757	86.69634	-3.28534	-5.37615	1.29755	3.77055	-66.15229	24.06638	-24.51141	-1.77094	5.65637	-3.33500	-93.31795	-10.20304	61.25451	85.58430	-4.37006	-8.80934	-0.20322	3.58758	-65.81180	24.58729	-28.31169	0.28172	9.16088	-2.45761	-91.86272	-11.15269	66.26047	-68.78141	21.72323	-20.70475	2.37782	1.68069	-1.62548	-91.60504	85.99792	-3.99251	-8.43253	2.08417	2.93501	-5.38901	62.39472	-71.51674	18.84927	-23.67276	3.62247	6.97503	-2.80737	-92.64507	-9.66727	72.55006
