	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d
7	2.03597	1.24643	4.29706	3.54063	-5.10714	0.79152	-8.12139	3.66706	0.42754	0.98787	2.77937	1.70670	-4.89755	1.05564	-15.31573	2.91614	1.65348	4.83943	-4.62895	-9.27386	0.38149	4.61673	-6.33799	-12.61300	2.15382	5.25470	-5.02570	-9.61212	0.43086	1.06912	-4.16735	-14.31253	0.71964	3.90402	-5.92232	-12.33769	-0.23288	1.28853	-5.84096	-15.35209	-0.14827	3.88752	-5.22522	-18.09500	0.99537	-2.77133	-4.40220	-6.94104	0.88118	0.17607	-4.75747	-16.92293	4.14955	7.75054	-5.57670	-5.57393	2.60860	4.23976	-4.64364	-11.40892	2.64641	4.75968	-5.35538	-3.89955	-0.49402	2.25791	-5.63556	-17.80697	1.62027	5.23293	-3.91506	-1.83853	0.14190	3.70202	-6.20243	-11.69337	0.17631	-0.97667	-4.24694	-13.88505	1.15161	1.33898	-3.08925	-12.71024	3.41808	7.10437	-5.67682	-8.95872	1.03780	5.46410	-3.61437	-18.05415	2.82680	7.87298	-6.32128	-8.89342	-1.05528	2.53228	-4.35877	-19.50386
8	2.40030	1.18013	4.83948	3.38097	-4.49901	0.77182	-7.69816	3.39362	0.85897	1.00061	3.25157	1.67118	-4.29310	1.00414	-15.03511	3.03657	2.14975	5.54394	-4.41349	-8.93980	0.89179	5.20732	-5.76058	-12.27325	2.47026	5.87198	-4.39098	-8.91887	0.74123	1.58750	-3.56668	-13.81915	1.12509	4.42425	-5.12775	-11.32947	0.07473	1.77359	-5.22479	-15.19839	0.24317	4.19934	-4.62473	-18.43524	1.33117	-1.91627	-3.79974	-6.24969	1.19372	0.59771	-4.31958	-16.57776	4.40039	8.27344	-5.24834	-5.27686	3.22206	4.79278	-3.89232	-11.06529	3.04708	5.32550	-4.80016	-3.63781	0.02339	2.91238	-4.91876	-17.60617	1.88900	5.42465	-2.96090	-2.26650	0.61537	4.06481	-5.46457	-11.26723	0.73150	-0.17917	-3.90957	-13.37329	1.55117	1.88190	-2.52871	-12.24550	3.66862	7.45253	-4.85862	-8.44078	1.37579	5.72715	-3.50156	-17.59057	3.19013	8.17389	-5.48051	-8.54858	-0.48376	3.02281	-3.42186	-19.30766
9	2.83398	1.11380	5.49408	3.19155	-3.78635	0.67738	-7.34678	3.19525	1.34145	1.02233	3.79316	1.62559	-3.57995	0.91881	-14.82655	3.11997	2.74084	6.30477	-4.01169	-8.71024	1.46882	5.84059	-4.97202	-12.06164	2.84873	6.60402	-3.65271	-8.42361	1.07848	2.14890	-2.86008	-13.42439	1.60566	5.08568	-4.18137	-10.53662	0.41064	2.31568	-4.36090	-15.07120	0.68623	4.54009	-3.93755	-18.68305	1.74392	-0.86105	-3.10292	-5.69541	1.57162	1.14324	-3.72332	-16.30110	4.70161	8.83463	-4.75471	-5.01268	3.86009	5.31471	-3.07911	-10.84992	3.52945	6.02992	-4.10340	-3.35382	0.57908	3.60082	-4.00556	-17.43831	2.20101	5.73427	-2.38031	-2.61923	1.15512	4.51391	-4.58742	-10.96542	1.36673	0.74660	-3.47341	-12.92177	2.01150	2.55327	-1.99107	-11.90770	3.97958	7.90992	-3.85043	-8.00412	1.78237	6.10351	-3.38638	-17.22692	3.62233	8.55206	-4.35257	-8.19031	0.15204	3.65006	-2.47603	-19.16243
10	3.32821	1.05657	6.24286	2.98407	-3.05272	0.54219	-7.07727	3.05837	1.86137	1.05306	4.37731	1.57637	-2.84360	0.81676	-14.68402	3.17046	3.40589	7.06862	-3.44427	-8.56443	2.09513	6.50439	-4.05434	-11.94793	3.28557	7.42606	-2.91168	-8.09023	1.43170	2.72690	-2.17802	-13.13834	2.14807	5.86810	-3.22727	-9.96157	0.76168	2.88548	-3.40313	-14.97569	1.17340	4.89572	-3.19749	-18.85210	2.23274	0.36409	-2.41305	-5.31815	2.00643	1.78591	-3.04555	-16.09537	5.05337	9.41484	-4.15100	-4.79643	4.50762	5.80286	-2.29212	-10.72997	4.08598	6.86165	-3.34112	-3.08881	1.15483	4.28549	-3.04494	-17.30346	2.55102	6.15966	-2.23975	-2.88853	1.74098	5.02271	-3.65122	-10.77374	2.05272	1.75528	-2.95907	-12.54806	2.51437	3.30551	-1.54322	-11.67964	4.34828	8.48382	-2.78116	-7.66177	2.25251	6.56491	-3.22873	-16.96446	4.11847	9.02645	-3.05886	-7.85476	0.83637	4.37056	-1.64081	-19.06351
11	3.86675	1.01522	7.04554	2.77068	-2.39799	0.52827	-6.87479	2.96765	2.39948	1.09230	4.96872	1.53166	-2.20622	0.70447	-14.59170	3.19665	4.11143	7.79120	-2.79834	-8.47971	2.74735	7.16809	-3.15603	-11.89397	3.76834	8.28287	-2.27804	-7.86354	1.78739	3.28693	-1.67787	-12.94462	2.73226	6.70959	-2.41218	-9.56560	1.11363	3.44376	-2.56977	-14.90486	1.69000	5.24294	-2.47693	-18.96253	2.78773	1.69746	-1.84901	-5.09517	2.47921	2.48443	-2.41047	-15.95034	5.45052	9.98156	-3.52648	-4.62523	5.14734	6.25802	-1.66287	-10.67412	4.69743	7.77785	-2.61129	-2.85238	1.73100	4.93554	-2.21806	-17.19497	2.93416	6.68755	-2.48984	-3.07295	2.34710	5.55209	-2.78045	-10.66633	2.75341	2.78962	-2.40833	-12.24899	3.03620	4.08705	-1.25297	-11.53093	4.76468	9.15064	-1.81594	-7.39689	2.76969	7.07007	-3.01629	-16.78654	4.66751	9.58708	-1.79048	-7.54743	1.54537	5.12700	-1.04675	-18.99947
12	4.42795	0.99129	7.84860	2.56223	-1.90757	0.71525	-6.71946	2.91248	2.93401	1.13884	5.53285	1.49797	-1.76653	0.58017	-14.53304	3.20753	4.81463	8.43849	-2.18513	-8.43681	3.39983	7.79085	-2.43689	-11.86570	4.27611	9.10312	-1.83467	-7.70006	2.13293	3.79496	-1.45333	-12.81903	3.33327	7.52721	-1.84403	-9.30498	1.45553	3.95939	-2.02879	-14.85165	2.21368	5.55474	-1.85764	-19.03189	3.39246	3.06186	-1.50852	-4.97319	2.96484	3.18973	-1.92234	-15.85334	5.88229	10.50125	-2.97986	-4.49004	5.76218	6.68899	-1.30420	-10.65733	5.33599	8.71247	-2.00842	-2.63996	2.28898	5.53425	-1.65153	-17.10710	3.34742	7.29562	-2.99749	-3.18082	2.94625	6.06309	-2.10019	-10.61656	3.43044	3.78761	-1.87474	-12.01524	3.55233	4.85002	-1.14837	-11.43236	5.21283	9.86009	-1.10130	-7.18631	3.30783	7.57273	-2.76344	-16.67120	5.25407	10.19825	-0.74156	-7.26724	2.24975	5.86261	-0.76512	-18.95729
13	4.98753	0.98052	8.60030	2.36736	-1.62381	0.95552	-6.59691	2.88537	3.44287	1.19038	6.04375	1.47828	-1.55388	0.45384	-14.49560	3.21039	5.46944	8.98647	-1.68899	-8.42066	4.02802	8.33708	-1.98885	-11.83940	4.78171	9.82187	-1.60864	-7.57386	2.45708	4.22696	-1.49384	-12.74207	3.92450	8.24954	-1.55679	-9.14496	1.78134	4.41824	-1.81983	-14.81261	2.71515	5.80619	-1.39033	-19.07316	4.02748	4.38573	-1.43207	-4.90373	3.43567	3.85528	-1.62749	-15.79429	6.33196	10.94827	-2.58580	-4.38337	6.33715	7.11349	-1.24715	-10.66030	5.96947	9.59341	-1.58923	-2.44702	2.81175	6.07509	-1.37241	-17.03708	3.78888	7.95342	-3.59660	-3.22774	3.51284	6.52943	-1.68659	-10.60291	4.04719	4.69334	-1.41436	-11.83770	4.04005	5.55678	-1.19982	-11.36335	5.67388	10.55338	-0.72099	-7.01336	3.83452	8.03074	-2.49385	-16.59963	5.86084	10.81755	-0.04461	-7.01669	2.91797	6.53200	-0.77255	-18.92674
14	5.52100	0.97613	9.26263	2.19300	-1.53373	1.14162	-6.49859	2.87947	3.90482	1.24363	6.48565	1.47245	-1.53001	0.36012	-14.47219	3.21049	6.03368	9.42147	-1.33766	-8.42100	4.61031	8.78577	-1.79754	-11.80288	5.25535	10.39592	-1.56447	-7.47074	2.74801	4.57093	-1.71688	-12.70064	4.48044	8.83709	-1.50271	-9.05868	2.08815	4.81759	-1.87023	-14.78713	3.16128	5.97924	-1.08119	-19.09726	4.67226	5.61536	-1.58508	-4.85722	3.86380	4.44667	-1.52368	-15.76651	6.77680	11.30737	-2.37081	-4.30035	6.85895	7.54881	-1.42932	-10.67024	6.56488	10.36058	-1.35751	-2.27212	3.28317	6.55143	-1.32763	-16.98470	4.25496	8.62581	-4.13533	-3.23126	4.02453	6.94302	-1.54384	-10.61104	4.57273	5.46867	-1.07428	-11.70782	4.47995	6.18283	-1.33592	-11.31226	6.12891	11.18210	-0.67524	-6.86801	4.31540	8.41183	-2.22396	-16.55894	6.47002	11.41196	0.26584	-6.79873	3.51948	7.10401	-0.97989	-18.90246
15	6.00519	0.97396	9.81483	2.04453	-1.57992	1.23935	-6.41929	2.88849	4.30037	1.29511	6.84998	1.47866	-1.62098	0.34346	-14.46017	3.21117	6.47522	9.74097	-1.10897	-8.43176	5.12817	9.12806	-1.76994	-11.75370	5.66777	10.80425	-1.62495	-7.38392	2.99212	4.82385	-2.01985	-12.68642	4.97799	9.28255	-1.58114	-9.02514	2.37291	5.15795	-2.06387	-14.77611	3.51987	6.06674	-0.91075	-19.11448	5.30452	6.71693	-1.87141	-4.81876	4.22335	4.94500	-1.57608	-15.76610	7.18944	11.57175	-2.31119	-4.23708	7.31458	7.99850	-1.73105	-10.68192	7.09127	10.97633	-1.27683	-2.11540	3.68777	6.95183	-1.43153	-16.95124	4.73738	9.27798	-4.50683	-3.20781	4.46280	7.30913	-1.61126	-10.63332	4.98521	6.09915	-0.88077	-11.61699	4.85629	6.71460	-1.47546	-11.27364	6.56014	11.71774	-0.88909	-6.74327	4.71903	8.69439	-1.95702	-16.54149	7.06295	11.96070	0.25194	-6.61282	4.02717	7.55970	-1.28401	-18.88347
16	6.41906	0.97561	10.25034	1.92526	-1.68667	1.25134	-6.35565	2.90690	4.61302	1.34220	7.13244	1.49422	-1.74849	0.39680	-14.45952	3.21404	6.77576	9.95334	-0.96081	-8.44941	5.56596	9.36094	-1.79185	-11.69592	5.99267	11.04219	-1.70753	-7.31113	3.17503	4.98758	-2.31115	-12.69408	5.39681	9.59906	-1.68611	-9.02824	2.63018	5.44063	-2.29642	-14.78023	3.76505	6.07488	-0.85686	-19.13359	5.89850	7.67302	-2.17003	-4.78174	4.49323	5.34338	-1.72202	-15.79071	7.54062	11.73971	-2.35153	-4.18959	7.69066	8.44620	-2.02084	-10.69565	7.52207	11.42515	-1.29277	-1.97823	4.01125	7.26433	-1.60415	-16.93755	5.22145	9.87843	-4.65912	-3.17138	4.81348	7.63576	-1.78893	-10.66707	5.27375	6.59132	-0.83275	-11.55689	5.15732	7.14517	-1.55513	-11.24545	6.95069	12.15022	-1.24384	-6.63421	5.02094	8.86592	-1.68664	-16.54335	7.61826	12.45099	0.03778	-6.45572	4.42010	7.89199	-1.59937	-18.87108
17	6.74446	0.98723	10.57079	1.83589	-1.78687	1.19540	-6.30540	2.93006	4.83084	1.38409	7.33210	1.51570	-1.85045	0.47000	-14.47076	3.21950	6.93145	10.07411	-0.85969	-8.47206	5.91150	9.48565	-1.77434	-11.63666	6.20959	11.11807	-1.75572	-7.25144	3.28383	5.06656	-2.52731	-12.71917	5.71977	9.80606	-1.74495	-9.05471	2.85180	5.66792	-2.49653	-14.79853	3.88118	6.02088	-0.90084	-19.16102	6.42477	8.47562	-2.37585	-4.74485	4.65971	5.64227	-1.88690	-15.83867	7.80284	11.81116	-2.43101	-4.15388	7.97500	8.86075	-2.18982	-10.71361	7.83648	11.70606	-1.35063	-1.86281	4.24146	7.48281	-1.78941	-16.94215	5.68662	10.39846	-4.58849	-3.13192	5.06788	7.92592	-1.97028	-10.71245	5.43788	6.96431	-0.90451	-11.52003	5.37575	7.47254	-1.54463	-11.22658	7.28373	12.48051	-1.61686	-6.53889	5.20593	8.92222	-1.40614	-16.56279	8.11144	12.87357	-0.24096	-6.32345	4.68515	8.10562	-1.86880	-18.86674
18	6.96726	1.01466	10.78073	1.77409	-1.84019	1.09273	-6.26621	2.95460	4.94762	1.42207	7.45199	1.53921	-1.89246	0.53431	-14.49380	3.22730	6.94997	10.11919	-0.79270	-8.49915	6.15693	9.51017	-1.67503	-11.58320	6.30695	11.05325	-1.75361	-7.20356	3.30887	5.06915	-2.64139	-12.75701	5.93423	9.91960	-1.73287	-9.09208	3.02761	5.84180	-2.62554	-14.82824	3.86470	5.92592	-1.02268	-19.20028	6.85291	9.11968	-2.43035	-4.70896	4.71814	5.84797	-2.01374	-15.90919	7.95376	11.78496	-2.50404	-4.12583	8.15967	9.20854	-2.17494	-10.73699	8.02093	11.82478	-1.40881	-1.77005	4.36958	7.60868	-1.95512	-16.96073	6.10918	10.81257	-4.32700	-3.09404	5.22358	8.17666	-2.07259	-10.77096	5.48510	7.24054	-1.05623	-11.50006	5.50920	7.70081	-1.44981	-11.21519	7.54253	12.71379	-1.91644	-6.45709	5.26864	8.86798	-1.12049	-16.59896	8.51702	13.21895	-0.47980	-6.21130	4.81689	8.21424	-2.06569	-18.87109
19	7.07876	1.05868	10.88540	1.73433	-1.83892	0.96435	-6.23497	2.97888	4.96312	1.45899	7.49972	1.56076	-1.86962	0.58717	-14.52759	3.23706	6.84641	10.10005	-0.76276	-8.53112	6.29917	9.44990	-1.49838	-11.54119	6.28357	10.87993	-1.72251	-7.16599	3.24534	5.00997	-2.65969	-12.80310	6.03337	9.95108	-1.66729	-9.12888	3.14646	5.96343	-2.67072	-14.86542	3.72374	5.80814	-1.19811	-19.25208	7.15641	9.60162	-2.33430	-4.67386	4.67284	5.97347	-2.08043	-16.00257	7.97890	11.65879	-2.54979	-4.10125	8.24343	9.46559	-1.96906	-10.76400	8.07012	11.79077	-1.44749	-1.69780	4.39085	7.64991	-2.08704	-16.98673	6.46614	11.10126	-3.93096	-3.05707	5.28413	8.38373	-2.05481	-10.84448	5.42770	7.43911	-1.24609	-11.49203	5.55948	7.84110	-1.30466	-11.20853	7.71233	12.85549	-2.10069	-6.38842	5.21236	8.71624	-0.85234	-16.65127	8.81264	13.47590	-0.62727	-6.11327	4.81654	8.23545	-2.19054	-18.88413
20	7.07676	1.11410	10.89146	1.70854	-1.80252	0.83148	-6.20823	3.00311	4.88208	1.49780	7.48687	1.57700	-1.80073	0.63696	-14.57033	3.24889	6.63998	10.02299	-0.77714	-8.56909	6.33909	9.32388	-1.28266	-11.51369	6.14765	10.63508	-1.70464	-7.13801	3.09384	4.90825	-2.61189	-12.85436	6.01739	9.91236	-1.59171	-9.15679	3.19734	6.03523	-2.64056	-14.90625	3.47578	5.67970	-1.40074	-19.31514	7.31722	9.92315	-2.14168	-4.63710	4.53452	6.03647	-2.09505	-16.11971	7.87306	11.43176	-2.57133	-4.07660	8.23143	9.62262	-1.61554	-10.78874	7.98749	11.61873	-1.47039	-1.64134	4.30519	7.62068	-2.18636	-17.01287	6.73898	11.25381	-3.46935	-3.01620	5.25740	8.54595	-1.91851	-10.93431	5.28019	7.57329	-1.43898	-11.49294	5.53089	7.90967	-1.15633	-11.20353	7.78281	12.90979	-2.17571	-6.33208	5.04690	8.48654	-0.63748	-16.71889	8.98281	13.63368	-0.68423	-6.02211	4.69050	8.18660	-2.26289	-18.90619
21	6.96578	1.17236	10.80801	1.68872	-1.76483	0.71443	-6.18341	3.02900	4.71242	1.53990	7.42580	1.58603	-1.71746	0.69022	-14.62005	3.26385	6.35160	9.88891	-0.83544	-8.61506	6.28030	9.15011	-1.08065	-11.50106	5.91431	10.35259	-1.74319	-7.12058	2.85989	4.78058	-2.53910	-12.91025	5.89378	9.81797	-1.55493	-9.17295	3.17114	6.06172	-2.56030	-14.94856	3.14363	5.54700	-1.60603	-19.38766	7.32816	10.09515	-1.93891	-4.59481	4.31672	6.05403	-2.08226	-16.26142	7.64016	11.10711	-2.58620	-4.05020	8.13205	9.68064	-1.19072	-10.80095	7.78469	11.33064	-1.50029	-1.59537	4.11687	7.53795	-2.26443	-17.03316	6.91643	11.26884	-3.01221	-2.96467	5.15338	8.66545	-1.69680	-11.04046	5.05782	7.65117	-1.61105	-11.50184	5.42776	7.92397	-1.05014	-11.19755	7.74995	12.88052	-2.17826	-6.28799	4.78583	8.20063	-0.51159	-16.80046	9.02087	13.68715	-0.68780	-5.93067	4.44903	8.08167	-2.30998	-18.93905
22	6.75588	1.22503	10.64590	1.67039	-1.75930	0.62782	-6.16004	3.05915	4.46360	1.58431	7.32497	1.58766	-1.65224	0.74517	-14.67529	3.28430	6.00143	9.69224	-0.92365	-8.67250	6.12830	8.94245	-0.93986	-11.50181	5.60237	10.05527	-1.86379	-7.11672	2.55303	4.63370	-2.48204	-12.97318	5.67593	9.68092	-1.59163	-9.18111	3.06248	6.04535	-2.46418	-14.99303	2.75111	5.41113	-1.79215	-19.46856	7.19259	10.13642	-1.81471	-4.54313	4.03272	6.03708	-2.07406	-16.42835	7.29164	10.69358	-2.61481	-4.02324	7.95365	9.64226	-0.78194	-10.78718	7.47935	10.95644	-1.57010	-1.55598	3.83448	7.41535	-2.33325	-17.04490	6.99536	11.15272	-2.61996	-2.89625	4.98182	8.74383	-1.43821	-11.16127	4.77564	7.67739	-1.74951	-11.51962	5.25333	7.89845	-1.01756	-11.18893	7.61580	12.77313	-2.15437	-6.25798	4.44378	7.87691	-0.49632	-16.89414	8.92865	13.64089	-0.69045	-5.83382	4.10487	7.92819	-2.35508	-18.98684
23	6.46071	1.26583	10.41648	1.65368	-1.80684	0.57550	-6.14060	3.09624	4.14558	1.62813	7.18550	1.58284	-1.62910	0.79333	-14.73580	3.31376	5.60762	9.42511	-1.01814	-8.74736	5.88977	8.70760	-0.88706	-11.51410	5.23135	9.75042	-2.06132	-7.13124	2.18624	4.46423	-2.47386	-13.04774	5.38081	9.50911	-1.71141	-9.19089	2.87092	5.98011	-2.38813	-15.04361	2.31928	5.26714	-1.93851	-19.55852	6.92252	10.06702	-1.82977	-4.47991	3.69384	5.98695	-2.10182	-16.62159	6.84390	10.20460	-2.67059	-4.00067	7.70320	9.50575	-0.46629	-10.73313	7.09186	10.53168	-1.71081	-1.52214	3.47069	7.25807	-2.39902	-17.04984	6.97948	10.91770	-2.33414	-2.80789	4.75043	8.77783	-1.19225	-11.29363	4.44812	7.65539	-1.84848	-11.54855	5.01048	7.84130	-1.06886	-11.17740	7.38688	12.59589	-2.14288	-6.24650	4.03443	7.52598	-0.59323	-16.99780	8.71453	13.50793	-0.74084	-5.73091	3.67213	7.72554	-2.41110	-19.05648
24	6.09575	1.29091	10.13085	1.64044	-1.90964	0.55327	-6.13103	3.14209	3.76874	1.66735	7.00190	1.57241	-1.65901	0.82563	-14.80303	3.35661	5.18647	9.08773	-1.09636	-8.84837	5.57252	8.44347	-0.92139	-11.53728	4.81986	9.43389	-2.30059	-7.17023	1.77516	4.26519	-2.53273	-13.13964	5.02682	9.30621	-1.89832	-9.21568	2.60183	5.85095	-2.36421	-15.10676	1.86528	5.10574	-2.02892	-19.66045	6.53614	9.90266	-1.99869	-4.40633	3.30986	5.89671	-2.18443	-16.84353	6.31600	9.65647	-2.75411	-3.99141	7.38663	9.26539	-0.29346	-10.62659	6.64260	10.08955	-1.93869	-1.49651	3.04205	7.06424	-2.46259	-17.05428	6.87674	10.58092	-2.16984	-2.70174	4.46414	8.75826	-1.00063	-11.43347	4.08922	7.58944	-1.90522	-11.59128	4.70317	7.75313	-1.19158	-11.16431	7.07248	12.35857	-2.16655	-6.26098	3.56971	7.15012	-0.78740	-17.10968	8.39121	13.30303	-0.86803	-5.62777	3.16583	7.46773	-2.48175	-19.15738
25	5.67730	1.29840	9.79962	1.63047	-2.05180	0.55891	-6.14021	3.19687	3.34452	1.69775	6.76742	1.55617	-1.73939	0.83757	-14.88010	3.41732	4.75362	8.69560	-1.14465	-8.98609	5.18555	8.14186	-1.01908	-11.57291	4.38539	9.09946	-2.53258	-7.24040	1.33675	4.03305	-2.65563	-13.25465	4.63243	9.07449	-2.11765	-9.26980	2.26752	5.64212	-2.41151	-15.19023	1.40294	4.91894	-2.05968	-19.77907	6.05560	9.65567	-2.29146	-4.32799	2.89112	5.75810	-2.32116	-17.09789	5.72828	9.06625	-2.85286	-4.00773	7.01014	8.91801	-0.27790	-10.45996	6.15048	9.65120	-2.24650	-1.48574	2.56854	6.83112	-2.52109	-17.06783	6.69673	10.16320	-2.11327	-2.58587	4.12606	8.67326	-0.89262	-11.57646	3.71242	7.48541	-1.91965	-11.64961	4.33802	7.62799	-1.35554	-11.15279	6.68380	12.06940	-2.22908	-6.31186	3.06054	6.74706	-1.05359	-17.22906	7.97423	13.03547	-1.07033	-5.53699	2.60254	7.15014	-2.56544	-19.30025
