	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d
7	0.68459	0.09140	0.19496	0.14713	-0.06879	0.05223	0.57643	0.14748	0.26988	0.09751	-0.10592	0.04706	0.60901	0.44908	-0.03406	0.44668	0.20563	-0.16207	0.69720	0.11004	-0.02709	0.43408	0.24489	-0.12761	0.68429	0.12132	-0.06502	0.62201	0.11009	-0.07022	0.42609	0.24929	-0.13233	0.64609	0.16809	-0.08034	0.80887	0.24456	-0.09635	0.61005	0.33049	-0.18784	0.71854	0.11284	-0.02465	0.42522	0.36344	-0.11153	0.53887	0.42028	-0.11539	0.85630	0.07311	-0.01513	0.61382	0.45340	-0.15503	0.78545	0.06308	-0.08111	0.68870	0.31144	-0.00956	0.70007	0.10125	-0.05723	0.72244	0.24619	-0.08862
8	0.66494	0.11481	0.37031	0.15214	-0.06594	0.05855	0.57895	0.17135	0.45978	0.11730	-0.09441	0.06047	0.54748	0.62780	-0.00962	0.39650	0.42327	-0.17525	0.70126	0.26791	-0.02126	0.45161	0.40606	-0.12025	0.65765	0.29757	-0.06363	0.65305	0.27832	-0.04695	0.40465	0.42201	-0.13171	0.65319	0.33839	-0.08900	0.83608	0.42025	-0.06774	0.56153	0.49875	-0.19810	0.71761	0.28953	-0.01703	0.39769	0.55011	-0.10061	0.49852	0.61502	-0.10494	0.89228	0.22317	-0.00975	0.61048	0.70146	-0.15519	0.76663	0.24481	-0.08891	0.68675	0.50838	0.02197	0.65325	0.30014	-0.05718	0.77370	0.42818	-0.07393
9	0.60699	0.13417	0.55580	0.15098	-0.05401	0.06482	0.56507	0.19219	0.65617	0.13690	-0.07010	0.07514	0.46171	0.79520	0.02555	0.33975	0.65539	-0.17493	0.65312	0.44242	-0.00934	0.44349	0.57586	-0.10032	0.57212	0.48623	-0.05353	0.65788	0.45535	-0.01281	0.38384	0.60119	-0.11944	0.60907	0.52653	-0.09337	0.83249	0.60148	-0.02232	0.48109	0.67004	-0.19694	0.66844	0.48275	-0.00392	0.35333	0.73495	-0.08089	0.44928	0.81545	-0.08145	0.88776	0.38805	0.00209	0.59259	0.94979	-0.14051	0.71960	0.44022	-0.08550	0.67257	0.71343	0.07059	0.56770	0.51112	-0.04369	0.80967	0.61809	-0.05024
10	0.52037	0.14409	0.73443	0.14553	-0.03383	0.07099	0.52649	0.20743	0.84516	0.15490	-0.03524	0.09088	0.37277	0.93324	0.06870	0.27770	0.88599	-0.16316	0.56750	0.61375	0.00793	0.40016	0.74207	-0.06958	0.45556	0.66419	-0.03614	0.63158	0.62882	0.02848	0.34395	0.77648	-0.09739	0.52121	0.71634	-0.09402	0.79194	0.77156	0.03750	0.37673	0.83114	-0.18456	0.56947	0.67574	0.01201	0.28884	0.90653	-0.05446	0.39585	1.00926	-0.04292	0.83320	0.55602	0.01984	0.54860	1.18113	-0.11273	0.65504	0.63122	-0.07152	0.64559	0.91076	0.13422	0.45641	0.71340	-0.01766	0.81003	0.80309	-0.02006
11	0.42548	0.14599	0.88841	0.14139	-0.00679	0.07789	0.46608	0.21860	1.01039	0.17071	0.00783	0.10770	0.29988	1.02798	0.11718	0.20661	1.09889	-0.14230	0.48147	0.75791	0.02978	0.33398	0.88805	-0.02994	0.35401	0.80714	-0.01294	0.57707	0.78528	0.07397	0.27933	0.93261	-0.06765	0.41849	0.88910	-0.09154	0.72775	0.91011	0.10874	0.26635	0.96826	-0.16234	0.44773	0.84517	0.02852	0.20938	1.05184	-0.02320	0.33173	1.18627	0.01070	0.74591	0.70730	0.04321	0.47742	1.37666	-0.07396	0.57454	0.80457	-0.04909	0.60752	1.08531	0.20998	0.33466	0.89041	0.01860	0.77564	0.96475	0.01483
12	0.34070	0.14505	1.00430	0.14486	0.02575	0.08676	0.39301	0.22667	1.13707	0.18440	0.05706	0.12531	0.24242	1.07627	0.16871	0.12589	1.27719	-0.11409	0.41578	0.86062	0.05563	0.26508	0.99787	0.01689	0.28968	0.90335	0.01503	0.50060	0.91144	0.12173	0.19831	1.05428	-0.03197	0.33285	1.02878	-0.08621	0.65563	1.00256	0.18815	0.16870	1.07037	-0.13249	0.33671	0.97135	0.04415	0.12572	1.15932	0.01122	0.25190	1.33569	0.07772	0.65587	0.82234	0.07246	0.38699	1.52000	-0.02625	0.48708	0.94663	-0.02033	0.56224	1.22383	0.29446	0.22602	1.02759	0.06283	0.71667	1.08711	0.05343
13	0.27202	0.14366	1.07657	0.15596	0.06266	0.09833	0.31621	0.23136	1.21611	0.19572	0.11074	0.14299	0.18996	1.08284	0.22144	0.03684	1.40752	-0.07957	0.36211	0.92077	0.08493	0.20591	1.06329	0.06940	0.25252	0.95470	0.04732	0.41254	0.99760	0.17074	0.11581	1.13122	0.00859	0.27640	1.12823	-0.07800	0.58323	1.04338	0.27221	0.09430	1.13220	-0.09732	0.24918	1.04804	0.05851	0.04916	1.22311	0.04743	0.16410	1.44617	0.15572	0.57723	0.89196	0.10777	0.28807	1.60130	0.02862	0.40672	1.04528	0.01315	0.51030	1.31699	0.38378	0.14772	1.11554	0.11308	0.64407	1.16053	0.09546
14	0.21568	0.14026	1.10655	0.17001	0.10287	0.11248	0.24365	0.23141	1.24505	0.20384	0.16725	0.15966	0.13934	1.05434	0.27365	-0.05569	1.48266	-0.03912	0.30620	0.94255	0.11695	0.16320	1.08332	0.12587	0.22436	0.96786	0.08358	0.32846	1.04017	0.22037	0.04703	1.16034	0.05335	0.24034	1.18923	-0.06666	0.51137	1.03487	0.35729	0.04383	1.15426	-0.05885	0.17925	1.08035	0.07195	-0.01016	1.24339	0.08410	0.08222	1.51027	0.24155	0.50541	0.91669	0.14864	0.19135	1.61806	0.08889	0.33982	1.09543	0.05030	0.44872	1.36065	0.47378	0.09604	1.15448	0.16763	0.56861	1.18202	0.14070
15	0.16706	0.13300	1.09877	0.18314	0.14520	0.12835	0.18005	0.22611	1.22754	0.20730	0.22486	0.17414	0.09488	0.99724	0.32367	-0.14061	1.50173	0.00711	0.24787	0.92927	0.15050	0.13148	1.06429	0.18413	0.19733	0.94843	0.12306	0.26111	1.04194	0.26998	-0.00025	1.14555	0.10136	0.21207	1.21672	-0.05216	0.43938	0.98456	0.43985	0.01293	1.13998	-0.01871	0.11761	1.07734	0.08499	-0.04968	1.22535	0.11995	0.01744	1.52581	0.33154	0.43202	0.90135	0.19368	0.10541	1.57413	0.15240	0.28263	1.09993	0.09041	0.37620	1.35542	0.56020	0.05580	1.15164	0.22498	0.49737	1.15487	0.18876
16	0.12504	0.12263	1.05844	0.19345	0.18815	0.14475	0.12651	0.21615	1.17098	0.20524	0.28167	0.18543	0.05930	0.91830	0.37003	-0.20591	1.46943	0.05863	0.19658	0.88432	0.18395	0.10163	1.01504	0.24162	0.17242	0.90115	0.16437	0.21271	1.00980	0.31868	-0.02893	1.09538	0.15123	0.18712	1.21378	-0.03486	0.36932	0.90207	0.51680	-0.00334	1.09314	0.02175	0.06106	1.04681	0.09800	-0.07445	1.17687	0.15379	-0.02826	1.49498	0.42153	0.35588	0.85148	0.24058	0.03414	1.47820	0.21653	0.23075	1.06564	0.13275	0.29652	1.30541	0.63894	0.01890	1.11480	0.28343	0.43357	1.08664	0.23885
