	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d
17	0.83667	0.16177	0.19931	0.12736	-0.15530	0.09369	0.86641	0.10023	0.24159	0.06955	-0.13054	0.04870	0.95754	0.35488	-0.00614	0.86805	0.19977	-0.17878	0.71807	0.07069	-0.24334	0.75353	0.14606	-0.12662	0.74190	0.17902	-0.14108	0.82528	0.27058	-0.06588	0.71576	0.20072	-0.19679	0.73159	0.11933	-0.16027	0.78918	0.22179	-0.12294	1.19091	0.47344	0.00154	0.79275	0.14256	-0.23784	0.96983	0.29891	-0.10004	0.94530	0.12509	-0.11882	0.63706	0.10149	-0.27080	0.93309	0.20755	-0.15283	0.76440	0.16535	-0.17185	0.97605	0.24432	-0.17086	0.88721	0.26121	-0.20444	0.96694	0.38465	-0.06016
18	0.82484	0.15529	0.20289	0.11860	-0.14809	0.08775	0.84449	0.09833	0.23570	0.06749	-0.12677	0.04757	0.91097	0.34669	-0.00261	0.85429	0.20344	-0.17194	0.68497	0.07803	-0.22390	0.72857	0.13650	-0.11963	0.71286	0.18910	-0.12797	0.81215	0.26172	-0.06408	0.69141	0.18775	-0.18863	0.76569	0.13680	-0.15857	0.77169	0.20935	-0.12303	1.15255	0.46054	-0.00184	0.78329	0.14619	-0.22725	0.94188	0.28743	-0.09261	0.94916	0.14902	-0.12204	0.62098	0.10540	-0.25160	0.91149	0.21708	-0.14721	0.77188	0.16564	-0.16747	0.95018	0.24531	-0.17377	0.89604	0.25152	-0.19761	0.93878	0.37270	-0.06007
19	0.78951	0.14941	0.20450	0.10802	-0.13654	0.08071	0.80720	0.09438	0.22739	0.06558	-0.12049	0.04573	0.85675	0.33218	0.00034	0.82031	0.20753	-0.16063	0.63542	0.08435	-0.20172	0.69317	0.12797	-0.11158	0.66685	0.19684	-0.11255	0.78629	0.25184	-0.06070	0.65491	0.16737	-0.17799	0.76681	0.15750	-0.15159	0.73976	0.19603	-0.12035	1.07731	0.43783	-0.00171	0.74915	0.14458	-0.21221	0.89599	0.27197	-0.08387	0.93787	0.17737	-0.12014	0.58329	0.10217	-0.22702	0.87115	0.22414	-0.13772	0.75092	0.16891	-0.15686	0.90894	0.24303	-0.17271	0.87072	0.24327	-0.18197	0.89431	0.35661	-0.05889
20	0.73933	0.14280	0.20365	0.09753	-0.12286	0.07294	0.76068	0.08833	0.21640	0.06401	-0.11322	0.04301	0.80254	0.31319	0.00132	0.77332	0.20972	-0.14628	0.58239	0.08937	-0.17980	0.65463	0.12054	-0.10472	0.62061	0.20186	-0.09781	0.75391	0.24163	-0.05756	0.60998	0.14156	-0.16633	0.74084	0.17827	-0.14038	0.70161	0.18274	-0.11648	0.97879	0.40730	0.00066	0.69434	0.13778	-0.19464	0.83959	0.25389	-0.07545	0.91442	0.20482	-0.11454	0.53209	0.09390	-0.20006	0.81747	0.22568	-0.12616	0.70602	0.17309	-0.14196	0.85573	0.23585	-0.16825	0.82131	0.23692	-0.16140	0.83988	0.33601	-0.05774
21	0.68492	0.13525	0.20005	0.08860	-0.10921	0.06498	0.71162	0.08154	0.20299	0.06279	-0.10630	0.03933	0.75153	0.29136	-0.00006	0.72208	0.20786	-0.13090	0.53614	0.09296	-0.16047	0.61861	0.11409	-0.10065	0.58553	0.20376	-0.08622	0.72203	0.23200	-0.05630	0.56094	0.11277	-0.15525	0.70074	0.19599	-0.12654	0.66263	0.16975	-0.11235	0.87428	0.37158	0.00354	0.62755	0.12649	-0.17649	0.78229	0.23498	-0.06879	0.88015	0.22647	-0.10645	0.47802	0.08318	-0.17361	0.75731	0.22061	-0.11429	0.64918	0.17615	-0.12542	0.79495	0.22335	-0.16065	0.76606	0.23254	-0.14041	0.78369	0.31154	-0.05750
22	0.63444	0.12717	0.19356	0.08163	-0.09723	0.05737	0.66432	0.07577	0.18768	0.06180	-0.10055	0.03480	0.70345	0.26785	-0.00323	0.67358	0.20080	-0.11656	0.50074	0.09481	-0.14502	0.58621	0.10771	-0.09988	0.56358	0.20171	-0.07912	0.69369	0.22324	-0.05791	0.51281	0.08384	-0.14611	0.65979	0.20847	-0.11189	0.62371	0.15663	-0.10785	0.77750	0.33319	0.00534	0.55999	0.11226	-0.15938	0.73162	0.21686	-0.06488	0.83617	0.23903	-0.09670	0.43042	0.07239	-0.14981	0.69692	0.20969	-0.10340	0.59325	0.17664	-0.10986	0.72978	0.20621	-0.14987	0.71950	0.22928	-0.12267	0.73059	0.28412	-0.05846
23	0.59103	0.11903	0.18410	0.07608	-0.08779	0.05062	0.62001	0.07160	0.17101	0.06076	-0.09613	0.02974	0.65719	0.24353	-0.00693	0.63173	0.18878	-0.10498	0.47373	0.09402	-0.13370	0.55588	0.10012	-0.10175	0.54918	0.19460	-0.07651	0.66763	0.21456	-0.06237	0.46950	0.05738	-0.13973	0.62535	0.21449	-0.09810	0.58415	0.14311	-0.10214	0.69420	0.29388	0.00494	0.50055	0.09707	-0.14455	0.68920	0.20003	-0.06412	0.78494	0.24150	-0.08582	0.39379	0.06296	-0.12979	0.63990	0.19477	-0.09405	0.54529	0.17349	-0.09723	0.66187	0.18582	-0.13580	0.68604	0.22541	-0.11017	0.68020	0.25456	-0.06024
24	0.55322	0.11119	0.17167	0.07116	-0.08096	0.04517	0.57806	0.06879	0.15356	0.05930	-0.09269	0.02503	0.61223	0.21946	-0.00970	0.59704	0.17296	-0.09706	0.44932	0.08957	-0.12597	0.52589	0.09059	-0.10494	0.53464	0.18201	-0.07728	0.64105	0.20447	-0.06868	0.43240	0.03499	-0.13630	0.59732	0.21351	-0.08653	0.54415	0.12960	-0.09430	0.62278	0.25464	0.00192	0.45267	0.08239	-0.13279	0.65139	0.18363	-0.06626	0.72944	0.23491	-0.07416	0.36692	0.05522	-0.11365	0.58678	0.17785	-0.08604	0.50546	0.16602	-0.08838	0.59334	0.16397	-0.11865	0.66146	0.21902	-0.10303	0.63051	0.22403	-0.06195
25	0.51758	0.10348	0.15666	0.06635	-0.07624	0.04133	0.53740	0.06717	0.13594	0.05720	-0.08959	0.02236	0.56790	0.19690	-0.01037	0.56735	0.15470	-0.09287	0.42309	0.08122	-0.12076	0.49536	0.07948	-0.10807	0.51479	0.16487	-0.07965	0.61353	0.19207	-0.07515	0.40045	0.01690	-0.13542	0.57038	0.20543	-0.07805	0.50469	0.11709	-0.08384	0.55823	0.21610	-0.00341	0.41508	0.06858	-0.12444	0.61398	0.16663	-0.07060	0.67188	0.22155	-0.06191	0.34591	0.04884	-0.10079	0.53644	0.16070	-0.07871	0.47058	0.15422	-0.08313	0.52509	0.14197	-0.09919	0.63792	0.20887	-0.09985	0.57969	0.19393	-0.06248
26	0.48139	0.09504	0.13989	0.06152	-0.07283	0.03922	0.49784	0.06739	0.11902	0.05467	-0.08626	0.02344	0.52395	0.17704	-0.00839	0.53993	0.13530	-0.09166	0.39434	0.06986	-0.11688	0.46476	0.06799	-0.11011	0.48866	0.14530	-0.08175	0.58660	0.17795	-0.08006	0.37157	0.00232	-0.13628	0.53786	0.19052	-0.07302	0.46624	0.10643	-0.07090	0.49710	0.17927	-0.01022	0.38397	0.05519	-0.11949	0.57575	0.14888	-0.07625	0.61316	0.20421	-0.04931	0.32841	0.04354	-0.09032	0.48802	0.14483	-0.07135	0.43764	0.13896	-0.08049	0.45884	0.12127	-0.07878	0.60883	0.19503	-0.09843	0.52884	0.16624	-0.06094
27	0.44438	0.08511	0.12268	0.05689	-0.06991	0.03870	0.46013	0.06955	0.10377	0.05223	-0.08231	0.02786	0.48304	0.16080	-0.00379	0.51280	0.11599	-0.09225	0.36518	0.05707	-0.11330	0.43562	0.05745	-0.11056	0.45810	0.12559	-0.08211	0.56129	0.16347	-0.08220	0.34481	-0.00978	-0.13789	0.49590	0.16980	-0.07124	0.42946	0.09829	-0.05625	0.44073	0.14609	-0.01732	0.35528	0.04171	-0.11761	0.53804	0.13111	-0.08229	0.55397	0.18557	-0.03664	0.31473	0.03946	-0.08144	0.44244	0.13160	-0.06346	0.40500	0.12185	-0.07911	0.39645	0.10302	-0.05901	0.57189	0.17889	-0.09655	0.48029	0.14275	-0.05690
28	0.40851	0.07397	0.10651	0.05292	-0.06680	0.03950	0.42543	0.07246	0.09096	0.05032	-0.07762	0.03374	0.44995	0.14883	0.00293	0.48506	0.09784	-0.09329	0.33825	0.04443	-0.10937	0.40927	0.04875	-0.10943	0.42609	0.10748	-0.07993	0.53704	0.14970	-0.08103	0.32111	-0.02001	-0.13932	0.44581	0.14516	-0.07202	0.39597	0.09327	-0.04095	0.39357	0.11881	-0.02342	0.32779	0.02803	-0.11827	0.50272	0.11437	-0.08796	0.49607	0.16792	-0.02425	0.30561	0.03696	-0.07347	0.40162	0.12222	-0.05481	0.37255	0.10491	-0.07759	0.33987	0.08799	-0.04125	0.52936	0.16254	-0.09257	0.43621	0.12454	-0.05052
29	0.37633	0.06306	0.09264	0.05012	-0.06299	0.04132	0.39470	0.07450	0.08102	0.04935	-0.07218	0.03961	0.42773	0.14147	0.01118	0.45688	0.08163	-0.09351	0.31541	0.03327	-0.10488	0.38616	0.04218	-0.10712	0.39523	0.09187	-0.07510	0.51260	0.13722	-0.07662	0.30160	-0.02887	-0.13980	0.39223	0.11884	-0.07433	0.36747	0.09149	-0.02598	0.35937	0.09911	-0.02723	0.30320	0.01448	-0.12074	0.47101	0.09953	-0.09271	0.44273	0.15297	-0.01240	0.30067	0.03639	-0.06592	0.36732	0.11746	-0.04536	0.34160	0.09012	-0.07478	0.29188	0.07688	-0.02622	0.48517	0.14788	-0.08574	0.39741	0.11170	-0.04227
30	0.34968	0.05448	0.08189	0.04890	-0.05824	0.04394	0.36867	0.07473	0.07403	0.04965	-0.06607	0.04481	0.41557	0.13847	0.02039	0.42921	0.06787	-0.09199	0.29781	0.02471	-0.09998	0.36628	0.03765	-0.10428	0.36759	0.07909	-0.06807	0.48772	0.12636	-0.06955	0.28570	-0.03694	-0.13886	0.33981	0.09260	-0.07715	0.34497	0.09255	-0.01205	0.33855	0.08767	-0.02767	0.28343	0.00157	-0.12423	0.44421	0.08721	-0.09621	0.39791	0.14181	-0.00121	0.29932	0.03806	-0.05843	0.34084	0.11760	-0.03514	0.31421	0.07892	-0.06990	0.25518	0.07022	-0.01387	0.44258	0.13598	-0.07613	0.36393	0.10372	-0.03267
31	0.32969	0.05054	0.07466	0.04945	-0.05243	0.04714	0.34838	0.07305	0.06996	0.05136	-0.05938	0.04925	0.41195	0.13919	0.03013	0.40358	0.05720	-0.08826	0.28657	0.01978	-0.09501	0.35082	0.03520	-0.10160	0.34534	0.06937	-0.05961	0.46362	0.11731	-0.06064	0.27228	-0.04446	-0.13630	0.29183	0.06769	-0.07966	0.32871	0.09586	0.00062	0.32904	0.08442	-0.02404	0.26896	-0.01024	-0.12791	0.42452	0.07788	-0.09843	0.36454	0.13506	0.00944	0.30204	0.04234	-0.05081	0.32372	0.12253	-0.02416	0.29206	0.07190	-0.06250	0.23163	0.06823	-0.00345	0.40452	0.12709	-0.06437	0.33652	0.09991	-0.02221
32	0.31717	0.05261	0.07114	0.05175	-0.04565	0.05078	0.33529	0.07007	0.06881	0.05420	-0.05222	0.05317	0.41668	0.14302	0.04015	0.38153	0.05017	-0.08239	0.28286	0.01944	-0.09035	0.34268	0.03497	-0.09966	0.33091	0.06297	-0.05062	0.44236	0.11004	-0.05079	0.26241	-0.05092	-0.13220	0.25068	0.04523	-0.08140	0.31831	0.10088	0.01219	0.32796	0.08878	-0.01622	0.25895	-0.02061	-0.13107	0.41452	0.07202	-0.09957	0.34389	0.13303	0.01988	0.31034	0.04963	-0.04306	0.31795	0.13187	-0.01246	0.27550	0.06878	-0.05250	0.22077	0.07058	0.00612	0.37391	0.12114	-0.05132	0.31710	0.09970	-0.01122
33	0.31264	0.05980	0.07144	0.05566	-0.03808	0.05478	0.33055	0.06710	0.07047	0.05770	-0.04469	0.05693	0.43071	0.14983	0.05036	0.36486	0.04718	-0.07479	0.28711	0.02446	-0.08637	0.34429	0.03692	-0.09873	0.32604	0.06015	-0.04189	0.42544	0.10433	-0.04085	0.25865	-0.05554	-0.12692	0.21929	0.02651	-0.08226	0.31289	0.10730	0.02312	0.33332	0.09995	-0.00476	0.25249	-0.02915	-0.13314	0.41673	0.07027	-0.09997	0.33582	0.13576	0.03065	0.32552	0.06001	-0.03540	0.32411	0.14477	-0.00016	0.26384	0.06878	-0.04018	0.22015	0.07642	0.01598	0.35228	0.11815	-0.03779	0.30783	0.10257	0.00014
34	0.31654	0.06948	0.07564	0.06074	-0.02999	0.05914	0.33449	0.06588	0.07468	0.06148	-0.03690	0.06086	0.45372	0.15961	0.06095	0.35489	0.04821	-0.06612	0.29899	0.03526	-0.08327	0.35560	0.04076	-0.09870	0.33134	0.06088	-0.03398	0.41452	0.10023	-0.03149	0.26246	-0.05798	-0.12094	0.20130	0.01297	-0.08238	0.31216	0.11508	0.03402	0.34586	0.11705	0.00915	0.25012	-0.03512	-0.13388	0.43249	0.07302	-0.09992	0.33922	0.14308	0.04234	0.34787	0.07298	-0.02826	0.34147	0.16006	0.01234	0.25724	0.07138	-0.02611	0.22731	0.08491	0.02693	0.33973	0.11829	-0.02443	0.30956	0.10787	0.01179
35	0.32918	0.07919	0.08361	0.06629	-0.02165	0.06387	0.34692	0.06730	0.08103	0.06525	-0.02894	0.06509	0.48354	0.17230	0.07222	0.35223	0.05287	-0.05705	0.31841	0.05169	-0.08107	0.37521	0.04611	-0.09911	0.34506	0.06430	-0.02709	0.41116	0.09801	-0.02308	0.27412	-0.05842	-0.11472	0.19907	0.00586	-0.08196	0.31659	0.12413	0.04551	0.36901	0.13890	0.02396	0.25381	-0.03735	-0.13326	0.46032	0.07982	-0.09940	0.35212	0.15452	0.05555	0.37722	0.08760	-0.02212	0.36921	0.17638	0.02441	0.25731	0.07652	-0.01110	0.24171	0.09536	0.03924	0.33629	0.12181	-0.01166	0.32175	0.11502	0.02378
36	0.35025	0.08770	0.09495	0.07155	-0.01327	0.06894	0.36747	0.07054	0.08896	0.06870	-0.02080	0.06945	0.51741	0.18793	0.08448	0.35781	0.06062	-0.04809	0.34524	0.07276	-0.07961	0.40083	0.05265	-0.09919	0.36406	0.06920	-0.02082	0.41581	0.09766	-0.01547	0.29409	-0.05707	-0.10862	0.21221	0.00591	-0.08106	0.32709	0.13407	0.05803	0.40528	0.16350	0.03827	0.26560	-0.03463	-0.13139	0.49655	0.08978	-0.09798	0.37209	0.16935	0.07074	0.41355	0.10272	-0.01744	0.40664	0.19227	0.03537	0.26503	0.08400	0.00391	0.26518	0.10709	0.05258	0.34202	0.12871	0.00021	0.34324	0.12352	0.03620
37	0.37843	0.09474	0.10889	0.07585	-0.00484	0.07421	0.39552	0.07373	0.09776	0.07144	-0.01236	0.07357	0.55276	0.20642	0.09784	0.37234	0.07077	-0.03942	0.37830	0.09653	-0.07843	0.42965	0.05991	-0.09798	0.38612	0.07502	-0.01418	0.42646	0.09857	-0.00808	0.32264	-0.05404	-0.10273	0.23824	0.01333	-0.07950	0.34582	0.14443	0.07165	0.45375	0.18861	0.05140	0.28646	-0.02620	-0.12840	0.53767	0.10210	-0.09475	0.39695	0.18664	0.08817	0.45580	0.11705	-0.01431	0.45239	0.20612	0.04478	0.27983	0.09307	0.01800	0.30023	0.11916	0.06604	0.35610	0.13845	0.01102	0.37245	0.13286	0.04927
38	0.41170	0.10046	0.12440	0.07882	0.00390	0.07950	0.42975	0.07563	0.10660	0.07314	-0.00333	0.07695	0.58821	0.22732	0.11212	0.39453	0.08207	-0.03083	0.41531	0.12029	-0.07674	0.46008	0.06751	-0.09451	0.40912	0.08138	-0.00596	0.43984	0.09995	-0.00008	0.35912	-0.04948	-0.09681	0.27375	0.02760	-0.07681	0.37511	0.15478	0.08603	0.51077	0.21249	0.06367	0.31605	-0.01206	-0.12422	0.58062	0.11591	-0.08853	0.42522	0.20531	0.10786	0.50094	0.12926	-0.01229	0.50394	0.21629	0.05282	0.30080	0.10253	0.03053	0.34763	0.13013	0.07853	0.37682	0.14987	0.02087	0.40691	0.14224	0.06336
39	0.44790	0.10525	0.14029	0.08052	0.01344	0.08455	0.46798	0.07635	0.11448	0.07343	0.00671	0.07915	0.62434	0.24982	0.12693	0.42083	0.09281	-0.02172	0.45353	0.14156	-0.07359	0.49187	0.07489	-0.08803	0.43116	0.08827	0.00490	0.45343	0.10131	0.00931	0.40175	-0.04334	-0.09025	0.31501	0.04724	-0.07230	0.41531	0.16437	0.10048	0.57184	0.23417	0.07634	0.35241	0.00672	-0.11849	0.62241	0.13014	-0.07814	0.45579	0.22408	0.12954	0.54514	0.13844	-0.01025	0.55777	0.22136	0.06054	0.32742	0.11107	0.04125	0.40517	0.13815	0.08924	0.40231	0.16153	0.03012	0.44325	0.15059	0.07895
40	0.48497	0.10927	0.15556	0.08131	0.02444	0.08907	0.50784	0.07711	0.12067	0.07193	0.01831	0.07997	0.66228	0.27276	0.14183	0.44747	0.10153	-0.01147	0.48979	0.15882	-0.06809	0.52564	0.08183	-0.07813	0.45147	0.09614	0.01892	0.46702	0.10274	0.02068	0.44810	-0.03523	-0.08218	0.35936	0.07048	-0.06506	0.46410	0.17205	0.11414	0.63217	0.25353	0.09115	0.39275	0.02863	-0.11055	0.66164	0.14420	-0.06263	0.48790	0.24165	0.15279	0.58474	0.14418	-0.00656	0.60975	0.22041	0.06980	0.35837	0.11736	0.05052	0.46821	0.14147	0.09815	0.43083	0.17202	0.03945	0.47866	0.15701	0.09648
41	0.52061	0.11202	0.16941	0.08162	0.03754	0.09280	0.54741	0.07902	0.12497	0.06854	0.03207	0.07954	0.70097	0.29458	0.15651	0.47251	0.10764	0.00033	0.51984	0.17119	-0.05968	0.56230	0.08888	-0.06475	0.47093	0.10545	0.03587	0.48160	0.10467	0.03432	0.49474	-0.02485	-0.07152	0.40588	0.09593	-0.05409	0.51810	0.17663	0.12636	0.68681	0.27110	0.10969	0.43393	0.05211	-0.09964	0.69849	0.15793	-0.04163	0.52048	0.25675	0.17714	0.61606	0.14642	0.00059	0.65611	0.21355	0.08299	0.39048	0.12027	0.05923	0.53061	0.13906	0.10634	0.46070	0.18031	0.04979	0.51222	0.16125	0.11615
42	0.55217	0.11297	0.18126	0.08195	0.05316	0.09558	0.58499	0.08168	0.12765	0.06365	0.04844	0.07831	0.73727	0.31380	0.17090	0.49595	0.11131	0.01372	0.54042	0.17848	-0.04844	0.60215	0.09712	-0.04816	0.49069	0.11624	0.05483	0.49835	0.10761	0.05025	0.53756	-0.01237	-0.05718	0.45268	0.12203	-0.03859	0.57340	0.17732	0.13711	0.73155	0.28751	0.13265	0.47214	0.07563	-0.08524	0.73304	0.17107	-0.01557	0.55123	0.26819	0.20210	0.63550	0.14533	0.01267	0.69333	0.20202	0.10228	0.42030	0.11948	0.06861	0.58620	0.13092	0.11579	0.48996	0.18590	0.06208	0.54496	0.16386	0.13770
43	0.57740	0.11236	0.19072	0.08275	0.07126	0.09740	0.61912	0.08384	0.12934	0.05830	0.06763	0.07696	0.76839	0.32944	0.18503	0.51814	0.11301	0.02840	0.55170	0.18105	-0.03518	0.64481	0.10770	-0.02884	0.51084	0.12807	0.07456	0.51851	0.11212	0.06819	0.57308	0.00159	-0.03853	0.49639	0.14727	-0.01823	0.62493	0.17376	0.14729	0.76417	0.30302	0.15944	0.50401	0.09785	-0.06741	0.76454	0.18325	0.01429	0.57670	0.27508	0.22709	0.64049	0.14113	0.03025	0.71992	0.18848	0.12876	0.44512	0.11551	0.07987	0.62992	0.11820	0.12869	0.51622	0.18874	0.07714	0.57818	0.16594	0.16039
44	0.59477	0.11090	0.19749	0.08418	0.09132	0.09829	0.64840	0.08509	0.13091	0.05394	0.08943	0.07624	0.79209	0.34092	0.19893	0.53813	0.11305	0.04382	0.55610	0.17926	-0.02096	0.68900	0.12165	-0.00737	0.52992	0.14006	0.09388	0.54224	0.11857	0.08767	0.59894	0.01616	-0.01569	0.53340	0.17029	0.00670	0.66662	0.16615	0.15871	0.78444	0.31718	0.18823	0.52737	0.11767	-0.04685	0.79263	0.19434	0.04606	0.59359	0.27681	0.25131	0.62986	0.13389	0.05269	0.73703	0.17659	0.16202	0.46343	0.10956	0.09384	0.65872	0.10299	0.14654	0.53750	0.18926	0.09538	0.61225	0.16865	0.18313
45	0.60324	0.10927	0.20127	0.08614	0.11242	0.09825	0.67163	0.08639	0.13324	0.05201	0.11317	0.07666	0.80643	0.34785	0.21243	0.55365	0.11159	0.05934	0.55522	0.17320	-0.00658	0.73223	0.13942	0.01562	0.54560	0.15108	0.11202	0.56848	0.12716	0.10815	0.61394	0.03040	0.01024	0.56056	0.18970	0.03528	0.69264	0.15535	0.17346	0.79249	0.32900	0.21645	0.54105	0.13401	-0.02466	0.81805	0.20445	0.07767	0.59967	0.27305	0.27359	0.60370	0.12349	0.07835	0.74670	0.16977	0.20008	0.47485	0.10302	0.11068	0.67243	0.08803	0.16932	0.55288	0.18830	0.11663	0.64653	0.17297	0.20470
46	0.60191	0.10816	0.20162	0.08826	0.13344	0.09710	0.68766	0.08914	0.13686	0.05315	0.13779	0.07822	0.81029	0.34978	0.22511	0.56249	0.10873	0.07435	0.54824	0.16278	0.00784	0.77091	0.16044	0.03973	0.55493	0.15981	0.12864	0.59547	0.13786	0.12906	0.61819	0.04336	0.03742	0.57563	0.20397	0.06612	0.69935	0.14287	0.19293	0.78793	0.33704	0.24149	0.54406	0.14569	-0.00191	0.84067	0.21347	0.10731	0.59348	0.26355	0.29237	0.56265	0.10961	0.10491	0.74942	0.16978	0.23995	0.47971	0.09717	0.12972	0.67326	0.07590	0.19541	0.56214	0.18684	0.14012	0.67914	0.17934	0.22400
47	0.58993	0.10824	0.19810	0.09000	0.15324	0.09448	0.69507	0.09423	0.14165	0.05689	0.16203	0.08037	0.80298	0.34621	0.23638	0.56293	0.10450	0.08836	0.53333	0.14824	0.02277	0.80074	0.18282	0.06488	0.55467	0.16490	0.14375	0.62108	0.15039	0.14978	0.61254	0.05412	0.06386	0.57752	0.21186	0.09757	0.68594	0.13033	0.21699	0.77007	0.33961	0.26127	0.53494	0.15153	0.02067	0.85811	0.22087	0.13391	0.57380	0.24811	0.30582	0.50792	0.09190	0.12991	0.74379	0.17625	0.27821	0.47863	0.09298	0.14964	0.66409	0.06823	0.22201	0.56539	0.18562	0.16465	0.70642	0.18738	0.24026
48	0.56660	0.10993	0.19027	0.09089	0.17077	0.09000	0.69224	0.10166	0.14679	0.06216	0.18459	0.08220	0.78333	0.33652	0.24562	0.55347	0.09860	0.10122	0.50861	0.13018	0.03880	0.81688	0.20361	0.09129	0.54200	0.16510	0.15752	0.64287	0.16409	0.16963	0.59734	0.06168	0.08782	0.56596	0.21266	0.12792	0.65353	0.11864	0.24363	0.73827	0.33504	0.27441	0.51230	0.15058	0.04264	0.86695	0.22617	0.15720	0.53995	0.22678	0.31214	0.44125	0.07012	0.15103	0.72904	0.18734	0.31157	0.47189	0.09085	0.16877	0.64652	0.06515	0.24590	0.56242	0.18486	0.18882	0.72358	0.19588	0.25307
