	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d
7	4.02129	3.56682	-6.92964	3.88156	2.90018	3.13362	-0.36194	2.66924	3.51966	2.91371	-4.54919	1.67551	5.28176	2.24786	-6.81026	1.63401	1.69548	-6.79192	4.97132	-1.86256	2.82428	-4.80791	7.70905	-5.63986	2.93500	-5.40871	0.85202	-0.40394	5.42210	-1.83549	1.76532	-5.99323	3.35014	-8.16095	1.46524	-0.44461	2.91883	-3.67303	3.46247	-4.34820	1.46043	-2.84700	4.79067	-8.84123	11.94033	-8.91958	-1.22374	1.76773	6.46294	-7.18637	3.69081	-6.39664	3.12043	-3.26296	3.36860	-2.84424	3.41191	-2.90970	6.36959	-6.49290	2.64553	-4.63147	1.43793	4.62456	3.02433	-5.77430	2.33497	-4.39950	0.82895	0.80186	8.25389	-5.11143	6.13269	-6.52047	8.79250	-7.86776	9.04186	-11.25079	-1.12785	-0.36139	8.38956	-5.30455	6.05622	-8.86849	3.00208	-10.61603	5.64401	-0.54734	-1.58721	-3.76242	6.79848	-8.19054	1.65311	-11.05590	5.36037	1.56384	0.25642	-5.41986	6.32927	-7.87447
8	3.55504	3.42979	-5.32919	3.70917	2.88067	2.59758	-1.51199	2.80752	3.29978	2.90581	-3.62260	1.60973	4.77746	2.05035	-7.21024	1.57608	1.52532	-6.12527	5.86486	-3.38445	2.45221	-3.33573	6.64658	-6.00718	2.38514	-3.46392	1.41400	-2.12554	5.06359	-0.89098	2.03498	-6.73812	2.78262	-5.68619	1.75965	-2.20511	2.46472	-2.52330	2.73410	-4.63925	1.26809	-2.30443	3.91106	-9.01454	11.11202	-7.28239	-0.28538	0.19753	6.15905	-6.54465	3.62771	-6.76384	2.67357	-2.05752	4.15118	-4.43290	3.43207	-2.03973	5.35220	-6.50597	2.00741	-3.44929	1.10639	4.20284	2.60655	-4.61854	2.15742	-5.29227	0.74385	2.09423	7.16592	-5.68267	6.17948	-5.23112	7.53388	-8.01676	8.58609	-10.60510	-0.60498	-1.18991	8.23974	-4.31282	5.66456	-9.32787	2.41208	-8.01481	4.28284	-1.19282	-1.51175	-3.99876	7.79329	-8.97846	1.32228	-8.70165	3.95225	0.69318	-0.05623	-4.04852	5.09626	-8.02830
9	3.07628	3.26830	-3.69317	3.48818	3.43881	2.21172	-3.34098	2.82606	3.11790	2.89744	-2.81065	1.61606	4.68158	1.86858	-8.00937	1.42603	1.36090	-5.23755	6.74495	-5.19717	2.17326	-1.92011	5.88048	-6.81373	1.81943	-1.55391	2.54576	-4.55792	4.71961	-0.12478	2.88671	-8.00771	2.19385	-3.30547	2.75146	-4.74267	2.04385	-1.38615	2.65774	-5.62422	1.13466	-1.92604	3.55828	-9.50603	10.19096	-5.48297	1.40151	-2.38695	5.82178	-5.87284	3.90510	-7.55932	2.32226	-0.68239	5.32879	-6.68568	3.58612	-1.51951	4.81195	-6.88270	1.33930	-2.20970	1.81908	2.65757	2.27031	-3.54248	2.63007	-6.81411	0.65360	2.79644	6.89334	-6.49391	6.27141	-3.96391	6.44612	-8.45587	8.06614	-9.78831	0.36016	-2.65512	8.06420	-3.54021	5.62207	-10.04290	1.79416	-5.32722	3.34446	-2.35943	-1.42058	-4.16519	8.68189	-9.87463	1.02223	-6.14060	3.19853	-0.98855	-0.36776	-2.95592	4.41699	-8.52183
10	2.62930	3.09185	-2.15509	3.25112	4.44294	2.01805	-5.61215	2.76535	3.00956	2.89503	-2.17920	1.65519	4.99436	1.65562	-9.14576	1.23776	1.25603	-4.22973	7.37589	-6.95101	2.03327	-0.67068	5.52105	-8.03630	1.29308	0.21345	3.96282	-7.30436	4.42892	0.37678	4.24957	-9.67303	1.63703	-1.21325	4.14518	-7.60129	1.69880	-0.42872	3.28876	-7.20156	1.08791	-1.68938	3.72515	-10.35156	9.23674	-3.72234	3.65566	-5.68085	5.49396	-5.21021	4.44398	-8.67850	2.09597	0.69133	6.80315	-9.35895	3.89557	-1.37338	4.82636	-7.64752	0.68829	-0.95023	3.35133	0.21520	2.05123	-2.69475	3.71388	-8.78565	0.56911	2.87708	7.36481	-7.48865	6.43813	-2.84220	5.63720	-9.16304	7.52833	-8.82649	1.58934	-4.56632	7.90791	-3.02482	5.91854	-10.97067	1.19171	-2.79399	3.01540	-4.02925	-1.28958	-4.18537	9.28172	-10.76442	0.79675	-3.59673	3.16585	-3.35606	-0.64099	-2.22839	4.33177	-9.33114
11	2.25821	2.91210	-0.85854	3.05567	5.65211	1.99861	-7.95109	2.68380	3.00279	2.90459	-1.80742	1.67704	5.63805	1.42466	-10.45991	1.08865	1.25757	-3.27463	7.60611	-8.32504	2.06965	0.28315	5.61864	-9.56973	0.86102	1.71623	5.29935	-9.86099	4.22378	0.52500	5.90542	-11.43285	1.16369	0.40245	5.54772	-10.20213	1.45896	0.17185	4.53277	-9.10921	1.15190	-1.59819	4.32243	-11.48187	8.31075	-2.22731	6.16718	-9.17055	5.21776	-4.64411	5.10974	-9.91004	2.01464	1.88599	8.37575	-12.08263	4.36660	-1.62218	5.36941	-8.72091	0.10714	0.25171	5.30961	-2.65672	1.96946	-2.20471	5.21974	-10.90386	0.49945	2.44936	8.32108	-8.51902	6.70099	-2.00473	5.18141	-10.06316	7.02501	-7.79560	2.81049	-6.58331	7.80946	-2.78823	6.47329	-11.99903	0.65273	-0.65370	3.32824	-6.02960	-1.09528	-4.06500	9.52098	-11.54416	0.69012	-1.33994	3.75553	-6.08091	-0.84262	-1.93453	4.76470	-10.32419
12	1.99873	2.74124	0.08266	2.93385	6.79155	2.11866	-9.97385	2.64083	3.11345	2.92998	-1.74006	1.66486	6.44406	1.25069	-11.73086	1.01999	1.39394	-2.54065	7.39020	-9.11503	2.30416	0.84267	6.11731	-11.23920	0.56759	2.84912	6.26421	-11.82201	4.12566	0.30095	7.50340	-12.90413	0.81277	1.40819	6.63328	-12.07538	1.33687	0.33137	6.10668	-10.99188	1.34328	-1.67295	5.16427	-12.71189	7.46625	-1.16726	8.56351	-12.30128	5.02710	-4.26881	5.74720	-11.01512	2.08580	2.76394	9.78287	-14.45320	4.98754	-2.24356	6.27854	-9.92963	-0.35359	1.29585	7.27791	-5.44488	2.02853	-2.11315	6.81470	-12.80761	0.45269	1.71550	9.40292	-9.39492	7.06750	-1.56381	5.08680	-11.04050	6.60589	-6.80889	3.76663	-8.34925	7.79559	-2.81292	7.13186	-12.96624	0.22020	0.91611	4.12881	-8.06009	-0.82052	-3.86183	9.41674	-12.13959	0.73572	0.39472	4.70519	-8.72243	-0.94782	-2.07863	5.51717	-11.29366
13	1.87172	2.59015	0.61852	2.86900	7.62223	2.35044	-11.38980	2.66592	3.34363	2.97184	-1.95816	1.63542	7.19239	1.17548	-12.74096	1.00409	1.66886	-2.13130	6.76179	-9.24768	2.73904	0.99436	6.83186	-12.82607	0.43806	3.56299	6.69396	-12.96374	4.14338	-0.23065	8.68825	-13.77823	0.60296	1.77065	7.20295	-12.96425	1.32894	0.08911	7.62296	-12.50173	1.66880	-1.93063	6.00232	-13.79076	6.74041	-0.59626	10.49817	-14.64309	4.94282	-4.13940	6.22325	-11.80638	2.30399	3.25278	10.76575	-16.13102	5.73092	-3.14476	7.29407	-11.06543	-0.65470	2.09835	8.92857	-7.75176	2.21761	-2.36580	8.12439	-14.17558	0.43685	0.89301	10.27260	-9.95403	7.52909	-1.56028	5.28446	-11.96507	6.30944	-5.98508	4.30053	-9.60291	7.88014	-3.03570	7.69871	-13.70503	-0.07568	1.83950	5.13399	-9.78286	-0.45792	-3.63548	9.02791	-12.51505	0.94703	1.48059	5.66399	-10.85669	-0.94294	-2.58054	6.31814	-12.02121
14	1.88020	2.46685	0.77348	2.82431	7.97665	2.64327	-12.04037	2.73682	3.68247	3.02771	-2.38494	1.61504	7.68050	1.14873	-13.33537	1.00045	2.06095	-2.05696	5.79049	-8.75542	3.35739	0.81899	7.48528	-14.10426	0.47375	3.88248	6.51458	-13.21043	4.27262	-0.95023	9.23748	-13.92078	0.53037	1.56715	7.16138	-12.80585	1.41951	-0.43446	8.73357	-13.39279	2.12327	-2.37048	6.59803	-14.48546	6.15114	-0.44994	11.71476	-15.96329	4.97011	-4.25672	6.46040	-12.19057	2.65171	3.35101	11.13415	-16.90398	6.55858	-4.16998	8.14288	-11.95491	-0.77618	2.62517	10.04731	-9.33995	2.51500	-2.84906	8.85640	-14.80908	0.46041	0.15904	10.70440	-10.11291	8.06286	-1.94398	5.64808	-12.72388	6.15683	-5.41673	4.36465	-10.21184	8.06537	-3.36029	7.98972	-14.08898	-0.22154	2.15039	6.03400	-10.92163	-0.01071	-3.41613	8.42213	-12.67360	1.31455	1.92323	6.30083	-12.17839	-0.82684	-3.30202	6.91151	-12.34480
15	2.01026	2.37517	0.63130	2.77807	7.77166	2.92536	-11.89447	2.79895	4.10837	3.09326	-2.90976	1.61862	7.77741	1.09727	-13.45662	1.00947	2.52862	-2.24250	4.56541	-7.75618	4.12705	0.45338	7.79453	-14.88689	0.65260	3.88963	5.71465	-12.58942	4.49655	-1.71283	9.10801	-13.39485	0.57132	0.95385	6.49878	-11.68616	1.58619	-1.09260	9.23495	-13.57912	2.68794	-2.96600	6.79017	-14.65549	5.69860	-0.58384	12.06635	-16.20834	5.09832	-4.57358	6.44270	-12.16970	3.10156	3.11880	10.80241	-16.71117	7.42731	-5.13125	8.60450	-12.49932	-0.72046	2.90099	10.50809	-10.10299	2.89142	-3.42807	8.87329	-14.67440	0.53210	-0.37265	10.61407	-9.88154	8.63627	-2.58407	6.02741	-13.24364	6.14993	-5.15055	3.98483	-10.15099	8.34391	-3.68061	7.88114	-14.06494	-0.22056	1.96686	6.57933	-11.31987	0.50796	-3.20167	7.66357	-12.64899	1.80893	1.83240	6.38270	-12.53806	-0.61089	-4.09007	7.13124	-12.20550
16	2.23513	2.31388	0.30649	2.73275	7.01379	3.12793	-11.03200	2.79923	4.59223	3.16394	-3.41424	1.64380	7.44166	0.99279	-13.14412	1.05647	3.01847	-2.56245	3.20234	-6.43892	5.00619	0.04177	7.55723	-15.07342	0.93417	3.68955	4.37166	-11.23100	4.78841	-2.37461	8.39665	-12.40053	0.68902	0.11620	5.30239	-9.81531	1.80495	-1.74712	9.09321	-13.13708	3.33072	-3.66168	6.52548	-14.28817	5.36909	-0.82260	11.51236	-15.45904	5.30371	-5.00303	6.19320	-11.81464	3.61930	2.65786	9.80118	-15.63848	8.29399	-5.84541	8.53659	-12.67541	-0.51031	2.99462	10.25539	-10.03397	3.31327	-3.97756	8.20136	-13.89075	0.65960	-0.64863	10.03858	-9.34485	9.21288	-3.30065	6.27623	-13.49608	6.27328	-5.18127	3.22726	-9.47567	8.70073	-3.90692	7.33785	-13.66155	-0.08923	1.44770	6.62292	-10.94804	1.07679	-2.97047	6.80990	-12.49207	2.38794	1.37390	5.80378	-11.93471	-0.31707	-4.81096	6.93053	-11.65556
17	2.52067	2.27730	-0.08475	2.70589	5.80049	3.19973	-9.62510	2.70531	5.10134	3.23613	-3.79708	1.67952	6.71339	0.85795	-12.50818	1.14801	3.47519	-2.88556	1.84600	-5.03538	5.94845	-0.30041	6.70708	-14.67924	1.26801	3.37973	2.67969	-9.37688	5.11613	-2.82305	7.27846	-11.18909	0.84220	-0.77237	3.76314	-7.50428	2.05373	-2.28820	8.41016	-12.25569	4.00984	-4.37953	5.85031	-13.48629	5.13968	-1.00724	10.12451	-13.89965	5.55467	-5.43338	5.74907	-11.23467	4.16709	2.08628	8.27257	-13.89633	9.11947	-6.17056	7.88222	-12.51878	-0.18316	2.99028	9.31503	-9.21438	3.74607	-4.40614	6.99749	-12.67708	0.84749	-0.66181	9.09494	-8.62728	9.75754	-3.90823	6.27231	-13.48935	6.49918	-5.45709	2.19000	-8.31034	9.11511	-3.98911	6.41606	-12.97141	0.14688	0.75441	6.12702	-9.88522	1.66818	-2.69809	5.91294	-12.25793	3.00414	0.72585	4.59197	-10.50123	0.02554	-5.37114	6.37113	-10.83041
18	2.83095	2.25785	-0.44640	2.71659	4.30896	3.11806	-7.91174	2.51588	5.60294	3.30730	-3.99406	1.71650	5.69820	0.75475	-11.69703	1.25677	3.85094	-3.11001	0.65158	-3.77323	6.90683	-0.50752	5.32882	-13.83264	1.60231	3.03480	0.92336	-7.34815	5.44708	-3.00095	5.96759	-10.00347	0.99312	-1.57485	2.14706	-5.11844	2.31450	-2.64574	7.36881	-11.17097	4.68002	-5.03474	4.87825	-12.42223	4.98267	-1.03434	8.10079	-11.79746	5.81714	-5.75759	5.15934	-10.55842	4.70686	1.51501	6.44799	-11.78122	9.87072	-6.03477	6.68026	-12.11091	0.21587	2.95854	7.81309	-7.80965	4.15760	-4.66539	5.49714	-11.28932	1.09518	-0.43683	7.93476	-7.85544	10.24001	-4.25969	5.93993	-13.25984	6.79437	-5.89383	1.00431	-6.84108	9.56251	-3.92824	5.24552	-12.11933	0.45706	0.02820	5.15951	-8.30101	2.25102	-2.37460	5.02449	-11.99710	3.61113	0.04931	2.90714	-8.49176	0.38494	-5.72548	5.59010	-9.90307
19	3.13290	2.24900	-0.71474	2.77217	2.76586	2.89796	-6.15685	2.26775	6.06704	3.37547	-3.98632	1.75104	4.54671	0.76001	-10.86565	1.34251	4.11137	-3.18201	-0.24599	-2.82613	7.83671	-0.56891	3.63021	-12.73734	1.89162	2.70088	-0.59153	-5.47411	5.75114	-2.91216	4.69277	-9.04823	1.11341	-2.20126	0.73494	-3.00970	2.57365	-2.79151	6.18362	-10.10742	5.29886	-5.55223	3.75349	-11.28734	4.86945	-0.87455	5.75763	-9.47566	6.05829	-5.90255	4.49315	-9.91078	5.20362	1.03156	4.60595	-9.62290	10.52123	-5.44846	5.06850	-11.56553	0.64115	2.94184	5.96974	-6.05288	4.52014	-4.74503	3.96225	-9.97092	1.39563	-0.02084	6.70672	-7.12892	10.63699	-4.27464	5.27254	-12.87010	7.12571	-6.39191	-0.17852	-5.29146	10.01647	-3.76837	3.99967	-11.23421	0.80896	-0.62275	3.88415	-6.43705	2.79395	-2.01546	4.20115	-11.74903	4.16811	-0.52837	1.01554	-6.24965	0.73001	-5.87017	4.75642	-9.04130
20	3.39936	2.24696	-0.86144	2.85925	1.40158	2.59116	-4.60487	2.02986	6.46813	3.43867	-3.79636	1.78390	3.42613	0.90003	-10.14908	1.37220	4.23746	-3.09652	-0.76238	-2.27901	8.69911	-0.51649	1.87839	-11.61507	2.10290	2.39398	-1.61036	-4.01793	6.00263	-2.61390	3.66572	-8.46487	1.18640	-2.61257	-0.24345	-1.44668	2.82107	-2.73510	5.06189	-9.24733	5.83199	-5.87911	2.62285	-10.25498	4.77312	-0.56516	3.48143	-7.27060	6.24861	-5.84310	3.83214	-9.39403	5.62813	0.69272	3.01572	-7.72508	11.05034	-4.49805	3.25855	-11.00113	1.05236	2.95417	4.06258	-4.21203	4.81178	-4.66728	2.64180	-8.92208	1.73529	0.52248	5.53503	-6.50646	10.93229	-3.94481	4.33767	-12.40131	7.46368	-6.85014	-1.22068	-3.88014	10.44979	-3.57473	2.86050	-10.42872	1.17169	-1.12979	2.52916	-4.57101	3.26832	-1.65968	3.49993	-11.53496	4.64257	-0.92353	-0.77125	-4.13980	1.03346	-5.82771	4.02803	-8.37536
21	3.61042	2.25074	-0.89035	2.94674	0.40307	2.27189	-3.43522	1.87227	6.78628	3.49469	-3.47746	1.81808	2.48659	1.13304	-9.63702	1.32711	4.22434	-2.88665	-0.88370	-2.11602	9.46313	-0.40224	0.32680	-10.65234	2.21857	2.10427	-1.98182	-3.12607	6.18188	-2.20270	3.04115	-8.30558	1.20638	-2.81952	-0.65780	-0.56324	3.04896	-2.51917	4.17301	-8.71109	6.25605	-5.99350	1.61854	-9.45840	4.67008	-0.18522	1.65067	-5.47717	6.36343	-5.60215	3.24645	-9.05123	5.95820	0.52576	1.88377	-6.31413	11.44255	-3.32681	1.48656	-10.50412	1.41787	2.98477	2.37851	-2.54842	5.01766	-4.48030	1.74042	-8.27981	2.09555	1.11803	4.51465	-6.00734	11.11556	-3.32234	3.25504	-11.93231	7.78434	-7.17910	-2.03110	-2.77644	10.83568	-3.41206	1.98316	-9.78232	1.51789	-1.46368	1.33144	-2.96018	3.65053	-1.35625	2.96441	-11.35193	5.01101	-1.10219	-2.17395	-2.46317	1.27371	-5.63452	3.51695	-7.97812
22	3.75353	2.26115	-0.82963	3.00004	-0.12144	2.01419	-2.73269	1.81768	7.00778	3.54106	-3.10121	1.85611	1.83238	1.41156	-9.35701	1.20409	4.07909	-2.60996	-0.66656	-2.23407	10.10651	-0.27873	-0.83697	-9.96884	2.23621	1.80738	-1.68585	-2.80787	6.27591	-1.79453	2.88573	-8.52169	1.17590	-2.87258	-0.49990	-0.33922	3.25051	-2.21670	3.62755	-8.53551	6.55939	-5.90810	0.84588	-8.97725	4.54082	0.17439	0.55549	-4.29560	6.38481	-5.24457	2.77820	-8.85598	6.17935	0.53421	1.31700	-5.50647	11.68783	-2.11112	-0.03495	-10.10371	1.71536	3.00717	1.16211	-1.27486	5.13125	-4.24535	1.38355	-8.10013	2.45527	1.68676	3.71480	-5.62312	11.18074	-2.49954	2.16012	-11.51555	8.07039	-7.31682	-2.58141	-2.06863	11.14923	-3.33147	1.46781	-9.32763	1.82484	-1.62853	0.47652	-1.78494	3.92327	-1.14648	2.60874	-11.17048	5.25809	-1.07837	-3.00663	-1.39214	1.43609	-5.33671	3.27051	-7.85036
23	3.82260	2.27929	-0.71906	2.99671	-0.15958	1.86999	-2.48071	1.82740	7.12514	3.57531	-2.74458	1.89619	1.50732	1.70307	-9.27444	1.01886	3.81794	-2.33390	-0.21855	-2.47989	10.61506	-0.18912	-1.51256	-9.60848	2.16497	1.48368	-0.83767	-2.94650	6.27831	-1.49772	3.16939	-8.98132	1.10261	-2.84307	0.12126	-0.61928	3.41911	-1.92506	3.46721	-8.67098	6.74088	-5.66462	0.36923	-8.83047	4.37050	0.43780	0.33930	-3.79684	6.30281	-4.86418	2.44419	-8.73057	6.28500	0.70489	1.30747	-5.29819	11.78239	-1.03472	-1.14432	-9.77324	1.93065	2.99525	0.56511	-0.51935	5.15435	-4.01877	1.58586	-8.34703	2.79363	2.15792	3.17830	-5.32987	11.12498	-1.58848	1.17386	-11.16476	8.31071	-7.23891	-2.90630	-1.75108	11.36921	-3.36479	1.34440	-9.04534	2.07479	-1.65198	0.05941	-1.11645	4.07602	-1.05200	2.41011	-10.94015	5.37519	-0.90230	-3.20417	-0.94968	1.51343	-4.99095	3.27313	-7.92650
24	3.81681	2.30523	-0.59625	2.93412	0.20857	1.86097	-2.57714	1.84861	7.13666	3.59523	-2.47612	1.93017	1.49595	1.97810	-9.30991	0.82163	3.46301	-2.11705	0.33006	-2.69869	10.98194	-0.16367	-1.68818	-9.54471	2.02016	1.13652	0.33832	-3.34084	6.18844	-1.38355	3.78206	-9.51448	0.99686	-2.80096	1.00999	-1.16340	3.54820	-1.74823	3.66423	-8.99659	6.80775	-5.32002	0.19681	-8.97679	4.14946	0.56266	0.97536	-3.91717	6.11530	-4.56202	2.24834	-8.58165	6.27596	1.01328	1.74062	-5.57610	11.72861	-0.25970	-1.73871	-9.45336	2.05644	2.93458	0.61547	-0.30275	5.09476	-3.83653	2.24693	-8.90348	3.09244	2.48352	2.91163	-5.09334	10.94819	-0.70487	0.38953	-10.85995	8.49879	-6.95702	-3.09240	-1.73362	11.47957	-3.52199	1.57254	-8.87171	2.25524	-1.57541	0.07697	-0.91782	4.10463	-1.07339	2.31666	-10.60417	5.35973	-0.64265	-2.82030	-1.02762	1.50588	-4.66329	3.46521	-8.10213
25	3.73941	2.33738	-0.48735	2.82764	0.83397	1.98979	-2.86627	1.86301	7.04521	3.59921	-2.34423	1.94648	1.73818	2.20372	-9.36559	0.72876	3.03911	-1.99089	0.85323	-2.77565	11.20689	-0.21995	-1.42723	-9.69709	1.81867	0.79335	1.56728	-3.76550	6.01024	-1.47109	4.57313	-9.96576	0.86982	-2.79715	1.93303	-1.71262	3.63121	-1.77086	4.13645	-9.35953	6.77324	-4.93287	0.27675	-9.32560	3.87350	0.54615	2.28009	-4.48041	5.82660	-4.42217	2.18688	-8.33065	6.15891	1.42499	2.42698	-6.14812	11.53376	0.10145	-1.77459	-9.08090	2.09173	2.82404	1.21991	-0.54080	4.96262	-3.70660	3.18360	-9.60749	3.33745	2.64890	2.87646	-4.87095	10.65263	0.04428	-0.12816	-10.56236	8.63073	-6.50950	-3.25509	-1.87100	11.47016	-3.79116	2.05635	-8.71778	2.35910	-1.44496	0.44378	-1.06982	4.01071	-1.19666	2.26765	-10.11262	5.21504	-0.36841	-2.00595	-1.42782	1.41924	-4.42089	3.76915	-8.26173
