	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d
7	9.92807	1.87457	36.17837	2.93936	19.46358	5.23906	0.27524	3.24502	8.58115	2.20394	36.83512	3.49683	19.92503	2.73972	-1.27439	1.92031	6.46531	31.37897	22.80375	2.66892	9.45100	35.39881	14.73229	-2.99125	9.14420	34.56004	16.69861	-1.93817	8.67366	36.19687	18.04297	-2.37370	9.90493	35.23675	15.35847	-2.73006	10.60172	38.16681	18.12133	-3.74665	5.98238	32.32455	17.40544	-1.39768	10.28320	39.32797	22.17095	-0.08256	10.03099	39.28402	21.07237	-2.05712	10.32308	35.19851	19.53633	2.08773	7.25322	35.79214	19.32874	-0.63347	7.40350	33.33605	16.33585	-2.72725	3.47301	30.13192	19.56287	-1.65089	10.50250	41.22245	32.31316	7.94607	9.39869	38.02544	21.74773	0.52586	10.59331	35.67513	17.70644	-0.45003	8.97035	39.52256	22.51914	-0.08622	12.17125	38.40873	15.73120	-1.06270	9.81537	37.45435	23.44179	3.06419	12.48942	37.43910	15.98108	-0.95953	10.74229	42.88892	23.20070	-2.67133
8	9.88584	1.84976	36.17225	3.07395	21.79541	5.08638	0.63098	3.36393	8.48390	2.24566	36.93515	3.56830	22.66304	2.61151	-0.71383	1.86884	6.43800	30.96196	24.26426	3.24522	9.24770	35.69394	17.80808	-2.74740	9.20521	34.53678	18.91457	-1.66025	8.52199	36.22038	20.74623	-2.00875	9.89618	35.55758	18.26432	-2.33884	10.55948	38.84148	21.76127	-2.88727	5.87695	32.05369	19.53387	-1.28001	10.20055	39.55122	24.81010	0.31090	9.99670	39.20022	23.64643	-1.30588	10.21300	34.90693	21.41781	2.28027	7.13707	35.91698	22.16299	-0.37665	7.35361	33.33231	18.77782	-2.62038	3.31277	30.22268	22.38402	-0.55732	10.43342	41.12786	34.58225	8.58294	9.19573	38.10918	24.51118	0.96378	10.68263	35.40013	19.26010	-0.03752	8.84978	39.81125	25.50251	0.60220	12.13452	38.71788	18.56662	-1.02777	9.77832	37.21011	25.38553	3.51839	12.30123	37.62990	19.09624	-0.42475	10.84645	43.00665	25.85133	-1.77321
9	9.81718	1.82569	36.07142	3.15339	23.97939	4.86464	1.40394	3.33895	8.35953	2.29226	36.90685	3.64413	25.22872	2.51800	0.27005	1.79781	6.39172	30.56038	25.71389	4.09766	9.00729	35.90366	20.86161	-1.96931	9.24098	34.44283	21.02300	-0.91320	8.33775	36.14310	23.28957	-1.13267	9.87261	35.76771	20.91121	-1.46595	10.46184	39.30054	25.12948	-1.47834	5.74719	31.66263	21.53088	-0.68599	10.05808	39.60939	27.16040	1.14435	9.93791	38.97659	25.96569	-0.14802	10.05521	34.58569	23.23702	2.76519	6.96737	35.90947	24.91509	0.39849	7.27844	33.21428	21.08633	-1.73133	3.13235	30.16069	24.86384	0.79329	10.36562	40.69840	36.32866	9.33291	8.97901	38.13355	27.23213	1.84426	10.76463	35.12165	20.80361	0.72895	8.69271	39.86878	28.17887	1.58889	12.08213	38.96211	21.32795	-0.54396	9.73623	36.93428	27.30777	4.27807	12.06242	37.75179	22.20180	0.62478	10.95523	42.98203	28.24095	-0.51817
10	9.73512	1.80553	35.83840	3.17889	25.86932	4.61094	2.43148	3.23749	8.21855	2.34296	36.71529	3.70900	27.47469	2.45333	1.53625	1.70937	6.32858	30.12588	27.00908	5.05271	8.73561	35.96595	23.69687	-0.76800	9.26187	34.25197	22.87891	0.07454	8.14290	35.92186	25.50428	0.07861	9.84666	35.81863	23.13165	-0.35179	10.32140	39.43176	27.97408	0.26158	5.59858	31.18310	23.33231	0.28137	9.89764	39.46819	29.05836	2.21138	9.86724	38.62697	27.93335	1.22939	9.87361	34.19639	24.85107	3.43652	6.74796	35.71067	27.41889	1.59970	7.18730	32.97992	23.13346	-0.30926	2.95517	29.90094	26.85522	2.22213	10.31401	39.93930	37.56441	10.19714	8.74734	38.04921	29.75006	3.05807	10.84363	34.82863	22.24430	1.70206	8.50842	39.64553	30.39644	2.75491	12.02796	39.06664	23.79889	0.29316	9.69695	36.64067	29.13830	5.25669	11.76995	37.70843	25.02303	2.00833	11.08249	42.79153	30.22177	0.92430
11	9.65823	1.79310	35.43034	3.16596	27.34583	4.35843	3.54200	3.12668	8.07776	2.39839	36.31670	3.75066	29.27393	2.40959	2.92966	1.61794	6.25701	29.58595	28.00612	5.99504	8.45152	35.81687	26.12944	0.68931	9.28308	33.92227	24.36050	1.11270	7.96082	35.49080	27.25200	1.43883	9.83482	35.64450	24.81238	0.79878	10.15903	39.14308	30.11142	2.10247	5.44137	30.62145	24.85266	1.46621	9.76781	39.10091	30.40655	3.30316	9.80478	38.13618	29.46156	2.65522	9.69522	33.68740	26.13613	4.19208	6.49802	35.26215	29.51039	3.06360	7.09613	32.61435	24.79667	1.31301	2.80413	29.39594	28.27157	3.59755	10.29464	38.90143	38.32431	11.12998	8.50731	37.79810	31.91875	4.47014	10.92507	34.48380	23.47544	2.72833	8.31387	39.10981	32.04925	3.98417	11.99221	38.95959	25.80964	1.33916	9.67201	36.30970	30.77785	6.36457	11.43630	37.40314	27.33059	3.50774	11.24252	42.39968	31.67830	2.39419
12	9.60446	1.79241	34.81176	3.13502	28.34153	4.13025	4.61920	3.03960	7.95411	2.45953	35.67208	3.76531	30.54340	2.38498	4.32605	1.54308	6.18641	28.87013	28.60053	6.87166	8.18030	35.39937	28.01684	2.23886	9.31855	33.41084	25.39518	2.11504	7.80839	34.79807	28.45529	2.80763	9.85039	35.18729	25.91235	1.89276	9.99738	38.40187	31.46621	3.86413	5.28515	29.95455	26.01684	2.72590	9.70927	38.49786	31.19016	4.28934	9.76981	37.46502	30.48514	4.01792	9.54304	33.01130	27.01456	4.96880	6.24470	34.52040	31.06172	4.61681	7.02233	32.09384	26.00027	2.87511	2.69594	28.62362	29.10127	4.85891	10.32065	37.66360	38.65799	12.06690	8.27063	37.31787	33.61954	5.95418	11.01367	34.02854	24.40445	3.71878	8.12756	38.25282	33.09164	5.19445	11.99553	38.58958	27.25500	2.44756	9.67231	35.89157	32.11441	7.52209	11.08473	36.76466	28.98474	4.94605	11.44298	41.76770	32.54850	3.78565
13	9.58563	1.80680	33.96678	3.10372	28.84480	3.94261	5.61489	2.97730	7.86042	2.52640	34.76444	3.75603	31.25317	2.37866	5.64557	1.49696	6.12341	27.93465	28.74708	7.66402	7.94593	34.68220	29.27992	3.75476	9.37654	32.69143	25.95909	3.06593	7.69467	33.83668	29.10287	4.09815	9.89831	34.42056	26.44810	2.91810	9.85684	37.25417	32.07686	5.44409	5.13564	29.14360	26.78026	3.96468	9.74395	37.67045	31.45834	5.14142	9.77554	36.57090	30.96742	5.25834	9.43013	32.13867	27.46168	5.74823	6.01513	33.47614	32.00285	6.11842	6.97939	31.39712	26.72841	4.25357	2.63939	27.60436	29.39402	5.99897	10.39940	36.31011	38.63153	12.96284	8.05075	36.55669	34.77118	7.40986	11.11216	33.39995	24.96579	4.65002	7.96472	37.08942	33.53245	6.34016	12.05205	37.93641	28.10126	3.51428	9.70409	35.32296	33.05050	8.66592	10.74092	35.76842	29.94670	6.23047	11.68194	40.87168	32.82652	5.04796
14	9.60508	1.83774	32.90333	3.08362	28.88697	3.80857	6.52240	2.92997	7.80379	2.59727	33.60792	3.72588	31.42631	2.38185	6.84450	1.47911	6.07183	26.77463	28.46203	8.36622	7.76564	33.67456	29.91173	5.15767	9.45811	31.76180	26.06513	3.96382	7.62285	32.64754	29.24372	5.26099	9.97477	33.35713	26.47070	3.87793	9.75360	35.81017	32.07229	6.80991	4.99466	28.15498	27.13564	5.13063	9.87207	36.64796	31.29212	5.89659	9.82728	35.42889	30.90618	6.34580	9.35824	31.06347	27.49450	6.53390	5.83087	32.16446	32.33280	7.47382	6.97307	30.51497	27.01063	5.42691	2.63629	26.39776	29.24152	7.03022	10.53107	34.91224	38.32154	13.79853	7.85984	35.49033	35.33910	8.76692	11.22113	32.54958	25.12188	5.52623	7.83462	35.65466	33.42098	7.39948	12.16460	37.01096	28.37575	4.49153	9.76705	34.54780	33.52623	9.74978	10.42589	34.44054	30.25543	7.34235	11.94898	39.71598	32.55924	6.16428
15	9.65880	1.88380	31.64950	3.07980	28.52490	3.73597	7.34454	2.89091	7.78591	2.66869	32.24596	3.67348	31.13155	2.37706	7.90116	1.48089	6.03495	25.42231	27.81020	8.97679	7.64772	32.42601	29.97621	6.41025	9.55913	30.64125	25.75447	4.79723	7.59247	31.30240	28.97193	6.26883	10.07119	32.04320	26.05273	4.75811	9.69850	34.20959	31.62982	7.97012	4.86224	26.97607	27.10976	6.19730	10.07644	35.47093	30.78115	6.60135	9.92330	34.04478	30.33927	7.26259	9.32033	29.79962	27.15152	7.32155	5.70632	30.65985	32.12059	8.63114	7.00128	29.45464	26.90210	6.41380	2.68343	25.08584	28.76067	7.96129	10.70897	33.51781	37.79795	14.56615	7.70658	34.13250	35.34076	9.98092	11.33973	31.45444	24.86150	6.34726	7.74072	33.99868	32.83278	8.35902	12.32392	35.84709	28.14458	5.36838	9.85484	33.53401	33.52872	10.74058	10.15204	32.84369	29.99280	8.29475	12.22885	38.33574	31.83658	7.13071
16	9.73849	1.94025	30.24647	3.09184	27.82813	3.72215	8.07660	2.85671	7.80472	2.73626	30.74208	3.59605	30.46843	2.34723	8.80551	1.49257	6.01767	23.93695	26.88511	9.49643	7.59208	31.01394	29.59333	7.50637	9.67287	29.36504	25.09243	5.54752	7.60140	29.88431	28.40631	7.11074	10.17930	30.54726	25.28440	5.53225	9.69610	32.58595	30.92672	8.94376	4.73995	25.62008	26.75197	7.14797	10.33035	34.18616	30.01389	7.27643	10.05756	32.45915	29.34575	7.99987	9.30519	28.37375	26.47606	8.08350	5.64898	29.05972	31.49161	9.57197	7.05711	28.24099	26.47213	7.23614	2.77509	23.75217	28.07503	8.79086	10.92133	32.14799	37.10496	15.25077	7.59493	32.53416	34.84262	11.02582	11.46661	30.11815	24.19856	7.09974	7.68233	32.18195	31.85744	9.20437	12.51170	34.49128	27.49195	6.14213	9.95751	32.28118	33.08816	11.61358	9.92273	31.05712	29.26175	9.10105	12.50593	36.79026	30.77385	7.94524
17	9.83482	2.00030	28.74099	3.11499	26.87113	3.75194	8.70653	2.82389	7.85638	2.79579	29.16631	3.49609	29.54728	2.28663	9.55495	1.50651	6.02643	22.39016	25.78929	9.92860	7.59255	29.52502	28.90868	8.45641	9.79239	27.97905	24.16273	6.19789	7.64676	28.46833	27.66787	7.79483	10.29354	28.94758	24.26909	6.18013	9.74462	31.03852	30.10061	9.74370	4.63286	24.12213	26.12111	7.96868	10.60544	32.84152	29.07272	7.91355	10.22300	30.74108	28.03742	8.55849	9.30212	26.81832	25.51060	8.77389	5.66057	27.46377	30.59991	10.30168	7.13241	26.91446	25.79901	7.90954	2.90506	22.46134	27.29346	9.51505	11.15389	30.79768	36.25388	15.82715	7.52436	30.77226	33.94720	11.88830	11.60061	28.56641	23.16980	7.76211	7.65703	30.26898	30.58736	9.91874	12.70642	32.99405	26.50835	6.80588	10.06480	30.81809	32.26575	12.35028	9.73495	29.16072	28.17587	9.76657	12.76855	35.14991	29.49066	8.60825
18	9.93985	2.05715	27.17757	3.14233	25.72676	3.80209	9.22332	2.78731	7.93691	2.84423	27.57933	3.38448	28.46680	2.20516	10.15372	1.51657	6.06662	20.84744	24.61526	10.28023	7.63994	28.03488	28.05552	9.27340	9.91267	26.53130	23.05512	6.74052	7.72532	27.10256	26.85316	8.34896	10.41086	27.31864	23.11329	6.70180	9.83756	29.61575	29.23041	10.37820	4.54908	22.53171	25.27919	8.65091	10.87766	31.47798	28.02638	8.49059	10.41346	28.97097	26.53502	8.94644	9.30402	25.16607	24.29913	9.34726	5.73886	25.95218	29.58925	10.83944	7.21998	25.52480	24.96334	8.44645	3.06808	21.24478	26.49037	10.13751	11.39294	29.44021	35.23228	16.26982	7.49061	28.93092	32.77145	12.56493	11.74048	26.84070	21.83063	8.31213	7.66331	28.31828	29.10527	10.48768	12.88950	31.40289	25.28334	7.35229	10.16838	29.19187	31.13724	12.93746	9.58380	27.22571	26.84882	10.29210	13.01137	33.47872	28.08799	9.12598
19	10.04823	2.10560	25.59089	3.16746	24.45870	3.84923	9.62488	2.74002	8.04282	2.87997	26.01874	3.27638	27.29455	2.12513	10.61133	1.51730	6.14012	19.35041	23.42822	10.56069	7.72472	26.59073	27.12426	9.96592	10.03168	25.06087	21.84962	7.18048	7.83386	25.79678	26.01148	8.81231	10.52954	25.71795	21.91033	7.11967	9.96598	28.31325	28.33838	10.86142	4.49703	20.90278	24.28713	9.19571	11.13099	30.11982	26.92176	8.99059	10.62383	27.21669	24.93685	9.17411	9.30911	23.44598	22.89021	9.77718	5.87987	24.56691	28.55373	11.20664	7.31447	24.12012	24.03724	8.86258	3.26039	20.09817	25.69351	10.67176	11.62769	28.03715	34.01881	16.56197	7.48689	27.08093	31.41949	13.05879	11.88348	24.99063	20.24958	8.73327	7.70084	26.36980	27.47245	10.90354	13.04881	29.75689	23.89800	7.78070	10.26218	27.45227	29.77514	13.36584	9.46647	25.30910	25.38322	10.68169	13.23540	31.81786	26.62758	9.50860
20	10.15727	2.14246	24.00051	3.18623	23.11496	3.87675	9.92100	2.67416	8.17092	2.90268	24.49215	3.18319	26.05806	2.07179	10.93986	1.50538	6.24494	17.90951	22.25793	10.77960	7.83841	25.20220	26.15112	10.53833	10.14966	23.58873	20.60304	7.53497	7.96874	24.52655	25.14255	9.22332	10.64804	24.17582	20.72296	7.46950	10.12106	27.08630	27.40623	11.21897	4.48217	19.28107	23.19580	9.61327	11.35847	28.76820	25.78087	9.41429	10.84857	25.51153	23.29780	9.25202	9.32098	21.68039	21.33385	10.06328	6.07888	23.30243	27.51857	11.41844	7.41230	22.73517	23.07439	9.18255	3.47998	18.99122	24.88720	11.13710	11.85120	26.54990	32.59509	16.69650	7.50494	25.26281	29.95940	13.37593	12.02409	23.06432	18.49996	9.01854	7.76984	24.43659	25.72180	11.16653	13.17950	28.08379	22.41857	8.10014	10.34143	25.63595	28.23443	13.62941	9.38357	23.44930	23.86296	10.95061	13.44607	30.17693	25.12375	9.76516
21	10.26630	2.16627	22.40964	3.19678	21.72419	3.87756	10.13015	2.58258	8.31762	2.91312	22.98008	3.10734	24.75191	2.06243	11.15258	1.48233	6.37622	16.50953	21.10310	10.94477	7.97395	23.84462	25.12741	10.99443	10.26728	22.11611	19.34299	7.82725	8.12437	23.24972	24.21760	9.61111	10.76487	22.69288	19.57358	7.78598	10.29522	25.87061	26.39753	11.48504	4.50503	17.69288	22.03609	9.91933	11.56104	27.40269	24.60432	9.78013	11.08038	23.84702	21.62995	9.19324	9.34683	19.88406	19.67353	10.22421	6.33025	22.11264	26.45401	11.48387	7.51143	21.38342	22.10541	9.44242	3.72557	17.88384	24.03184	11.55447	12.06002	24.94908	30.95221	16.67212	7.53653	23.47867	28.41458	13.52522	12.15448	21.09895	16.64914	9.17073	7.87049	22.50690	23.86101	11.28338	13.28262	26.39817	20.89159	8.32730	10.40181	23.75757	26.54654	13.72574	9.33818	21.66153	22.34602	11.12654	13.65025	28.53642	23.55445	9.90259
22	10.37559	2.17693	20.80852	3.19834	20.29629	3.85378	10.27254	2.46116	8.47832	2.91295	21.44832	3.04411	23.35583	2.10196	11.26327	1.45740	6.52761	15.12521	19.94646	11.06083	8.12616	22.47454	24.02153	11.34046	10.38359	20.62989	18.07063	8.07851	8.29235	21.92768	23.20779	9.99017	10.87899	21.24683	18.44875	8.09039	10.48199	24.60509	25.28065	11.69482	4.56044	16.14082	20.81775	10.13267	11.74464	25.99089	23.37877	10.11437	11.30949	22.18432	19.91826	9.01178	9.39416	18.06485	17.93920	10.28443	6.62675	20.93255	25.31079	11.41091	7.61074	20.05705	21.14057	9.68626	3.99407	16.74127	23.09096	11.94352	12.25257	23.21960	29.09422	16.48959	7.57501	21.69682	26.77221	13.51980	12.26676	19.11533	14.74881	9.19995	8.00266	20.55593	21.88501	11.26553	13.36294	24.70053	19.34000	8.48062	10.43948	21.81172	24.72257	13.65619	9.33389	19.93497	20.85547	11.24050	13.85318	26.86074	21.88659	9.93019
23	10.48507	2.17528	19.18148	3.18981	18.82822	3.81487	10.36352	2.31116	8.64718	2.90458	19.86370	2.98805	21.85331	2.18787	11.28421	1.44916	6.69204	13.73841	18.77283	11.12975	8.29114	21.04943	22.80262	11.58619	10.49512	19.11176	16.77078	8.30204	8.46236	20.53923	22.09939	10.35685	10.98936	19.80491	17.31530	8.38525	10.67567	23.25003	24.04517	11.87528	4.63817	14.60935	19.53928	10.27419	11.91628	24.50129	22.08461	10.43838	11.52475	20.47667	18.13798	8.71621	9.46751	16.22663	16.14740	10.26408	6.95912	19.70381	24.05198	11.20836	7.70922	18.73498	20.17788	9.95603	4.27869	15.54444	22.05348	12.31976	12.42694	21.36237	27.04120	16.15076	7.61623	19.86777	25.00235	13.37681	12.35511	17.11886	12.83214	9.12118	8.16534	18.56091	19.79066	11.12611	13.42630	22.97876	17.76311	8.57392	10.45177	19.78315	22.76263	13.42451	9.37282	18.23679	19.37695	11.31382	14.05575	25.11590	20.10085	9.86208
24	10.59294	2.16267	17.51479	3.16945	17.31334	3.77457	10.41014	2.14128	8.81753	2.89053	18.20654	2.93864	20.24223	2.31768	11.22349	1.48306	6.86204	12.34534	17.57928	11.15269	8.46510	19.54345	21.45821	11.74414	10.59536	17.54582	15.42446	8.50132	8.62392	19.08176	20.89231	10.69225	11.09362	18.33662	16.13951	8.65708	10.87109	21.79444	22.70454	12.03807	4.72532	13.07576	18.20113	10.36562	12.08024	22.91278	20.70266	10.75928	11.71526	18.68989	16.26800	8.30590	9.56661	14.37311	14.30854	10.17669	7.31605	18.39217	22.66619	10.88277	7.80539	17.39548	19.21226	10.27845	4.56990	14.29329	20.93905	12.69195	12.57921	19.39347	24.83128	15.65994	7.65857	17.94505	23.07832	13.11401	12.41654	15.10648	10.91904	8.95185	8.35595	16.51271	17.58731	10.87607	13.47712	21.21326	16.14360	8.61270	10.43802	17.65898	20.66646	13.03466	9.45331	16.52555	17.87281	11.35140	14.25361	23.28451	18.20301	9.71291
25	10.69480	2.14072	15.80253	3.13598	15.75049	3.74647	10.41164	1.96811	8.98265	2.87301	16.47573	2.90225	18.53636	2.49161	11.08410	1.58328	7.02960	10.95226	16.37456	11.13247	8.64288	17.95266	19.99932	11.82703	10.67538	15.92369	14.01868	8.67114	8.76809	17.56525	19.59509	10.97338	11.18725	16.82328	14.90196	8.88492	11.06377	20.25349	21.28749	12.17855	4.80962	11.52108	16.81224	10.42512	12.23527	21.21862	19.22099	11.06703	11.87213	16.81217	14.29947	7.77413	9.68607	12.51045	12.43619	10.03277	7.68480	16.99113	21.16456	10.43643	7.89679	16.02741	18.24222	10.65541	4.85798	13.00307	19.78530	13.06077	12.70319	17.33964	22.51600	15.02436	7.70177	15.90284	20.99196	12.74555	12.45012	13.07579	9.02498	8.70886	8.56947	14.42116	15.30245	10.52189	13.51665	19.38561	14.46113	8.59467	10.39992	15.43782	18.44151	12.49032	9.56770	14.76860	16.30822	11.34480	14.43870	21.37240	16.22056	9.49197
26	10.78392	2.11123	14.04936	3.09026	14.14979	3.74027	10.36272	1.81361	9.13683	2.85382	14.68741	2.88960	16.76186	2.71007	10.86573	1.76326	7.18608	9.56785	15.17474	11.07488	8.81764	16.29152	18.45471	11.84414	10.72662	14.24763	12.55085	8.80096	8.88866	16.00730	18.22417	11.18489	11.26429	15.26215	13.60464	9.05134	11.25033	18.66044	19.82866	12.28285	4.88193	9.93740	15.38770	10.46189	12.37451	19.42723	17.64308	11.33830	11.99072	14.85387	12.23840	7.11430	9.81629	10.64766	10.55251	9.84483	8.05238	15.51471	19.57229	9.87067	7.97948	14.63347	17.27143	11.06350	5.13483	11.69650	18.62967	13.41957	12.79215	15.23264	20.15127	14.25321	7.74608	13.74463	18.76027	12.28039	12.45543	11.03201	7.16841	8.40615	8.79845	12.31479	12.98341	10.06761	13.54229	17.48718	12.70689	8.51359	10.34178	13.13583	16.10860	11.79578	9.70209	12.95580	14.67410	11.28041	14.60229	19.40456	14.19258	9.20093
