	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_4_CINE_D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0002_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_02_CR016_BAREFOOT_GAIT0003_6_CINE_E&D.c3d
17	0.20623	0.08282	-0.19701	0.04328	-0.05932	0.05273	0.27742	0.09317	-0.15624	0.04843	0.01009	0.06284	0.10636	-0.26223	-0.06928	0.27042	-0.21517	-0.05998	0.11075	-0.21314	-0.14566	0.18545	-0.16876	-0.04259	0.20550	-0.14738	-0.03933	0.32459	-0.11446	0.07763	0.15633	-0.14470	-0.03598	0.23610	-0.14856	-0.03237	0.31850	-0.08957	0.04943	0.31410	-0.25170	0.00775	0.15451	-0.20499	-0.10074	0.17552	-0.20140	-0.01217	0.29124	-0.21771	0.00352	0.09917	-0.19527	-0.13129	0.26079	-0.22185	-0.05349	0.27516	-0.13343	-0.02778	0.38888	-0.10885	0.07335	0.26945	-0.19568	-0.05800	0.41628	-0.14140	0.09458
18	0.19104	0.08186	-0.18961	0.03796	-0.05480	0.05036	0.26095	0.09331	-0.14369	0.04959	0.01120	0.06195	0.09289	-0.23999	-0.06124	0.25319	-0.20839	-0.06015	0.09127	-0.20592	-0.13794	0.17097	-0.15700	-0.04100	0.18217	-0.13832	-0.02963	0.30931	-0.10245	0.07935	0.13654	-0.13481	-0.03415	0.23395	-0.15285	-0.02860	0.30319	-0.07478	0.04940	0.27992	-0.23335	0.00964	0.14259	-0.20215	-0.09796	0.15958	-0.18807	-0.00904	0.28413	-0.21623	0.00085	0.08718	-0.18620	-0.12216	0.24414	-0.20803	-0.04979	0.26489	-0.13138	-0.02476	0.37686	-0.09600	0.07156	0.25141	-0.18973	-0.05617	0.39476	-0.12369	0.09461
19	0.17038	0.07875	-0.17738	0.03335	-0.04875	0.04781	0.24200	0.09138	-0.12805	0.05018	0.01261	0.06032	0.08301	-0.21550	-0.05357	0.23079	-0.19755	-0.05845	0.07105	-0.19398	-0.12762	0.15764	-0.14278	-0.03887	0.15899	-0.12530	-0.01927	0.29345	-0.08804	0.08029	0.11745	-0.12152	-0.03235	0.21962	-0.15235	-0.02325	0.28499	-0.05785	0.04975	0.23973	-0.20814	0.01161	0.12309	-0.19420	-0.09338	0.14336	-0.17154	-0.00604	0.27436	-0.20853	0.00048	0.06985	-0.17141	-0.11127	0.22368	-0.18935	-0.04437	0.24178	-0.12535	-0.01984	0.35782	-0.08045	0.07027	0.22230	-0.17902	-0.05143	0.36879	-0.10336	0.09327
20	0.14927	0.07419	-0.16142	0.02988	-0.04183	0.04520	0.22285	0.08797	-0.11060	0.05018	0.01409	0.05814	0.07775	-0.19037	-0.04671	0.20717	-0.18355	-0.05530	0.05553	-0.17890	-0.11589	0.14691	-0.12763	-0.03637	0.14302	-0.11004	-0.00931	0.27903	-0.07229	0.08060	0.10048	-0.10615	-0.03095	0.19794	-0.14730	-0.01680	0.26805	-0.04044	0.05034	0.20051	-0.17852	0.01335	0.09953	-0.18189	-0.08750	0.12799	-0.15344	-0.00355	0.26260	-0.19495	0.00208	0.05176	-0.15265	-0.09956	0.20128	-0.16712	-0.03782	0.21222	-0.11524	-0.01356	0.33325	-0.06318	0.06923	0.19187	-0.16437	-0.04444	0.34147	-0.08160	0.09067
21	0.13193	0.06935	-0.14312	0.02754	-0.03470	0.04261	0.20544	0.08400	-0.09255	0.04967	0.01548	0.05561	0.07595	-0.16572	-0.04088	0.18534	-0.16726	-0.05115	0.04696	-0.16211	-0.10377	0.13927	-0.11259	-0.03356	0.13673	-0.09392	-0.00056	0.26807	-0.05639	0.08050	0.08648	-0.09013	-0.03011	0.17591	-0.13856	-0.00986	0.25393	-0.02356	0.05103	0.16760	-0.14724	0.01458	0.07666	-0.16644	-0.08084	0.11481	-0.13533	-0.00175	0.24827	-0.17622	0.00502	0.03738	-0.13194	-0.08782	0.17914	-0.14284	-0.03077	0.18483	-0.10172	-0.00667	0.30505	-0.04530	0.06812	0.16907	-0.14731	-0.03616	0.31684	-0.05953	0.08702
22	0.11999	0.06482	-0.12370	0.02609	-0.02791	0.04006	0.19025	0.08002	-0.07474	0.04882	0.01671	0.05295	0.07525	-0.14219	-0.03604	0.16677	-0.14943	-0.04653	0.04430	-0.14452	-0.09210	0.13344	-0.09787	-0.03040	0.13807	-0.07762	0.00650	0.26053	-0.04101	0.08025	0.07570	-0.07472	-0.02974	0.15877	-0.12710	-0.00312	0.24152	-0.00764	0.05180	0.14322	-0.11656	0.01511	0.05839	-0.14937	-0.07392	0.10444	-0.11824	-0.00064	0.23093	-0.15348	0.00863	0.02922	-0.11106	-0.07659	0.15876	-0.11794	-0.02372	0.16516	-0.08589	0.00008	0.27462	-0.02777	0.06672	0.15655	-0.12916	-0.02764	0.29646	-0.03800	0.08265
23	0.11247	0.06078	-0.10404	0.02533	-0.02186	0.03757	0.17652	0.07608	-0.05763	0.04779	0.01781	0.05033	0.07329	-0.12023	-0.03195	0.15183	-0.13086	-0.04187	0.04425	-0.12660	-0.08141	0.12748	-0.08329	-0.02684	0.14261	-0.06129	0.01178	0.25458	-0.02607	0.08013	0.06765	-0.06084	-0.02958	0.14784	-0.11348	0.00280	0.22888	0.00710	0.05266	0.12688	-0.08788	0.01491	0.04629	-0.13209	-0.06716	0.09624	-0.10241	-0.00003	0.21131	-0.12828	0.01224	0.02697	-0.09123	-0.06616	0.14038	-0.09354	-0.01701	0.15354	-0.06875	0.00605	0.24302	-0.01127	0.06488	0.15173	-0.11058	-0.01969	0.27863	-0.01750	0.07798
24	0.10712	0.05725	-0.08479	0.02508	-0.01671	0.03515	0.16322	0.07217	-0.04150	0.04661	0.01889	0.04788	0.06845	-0.10035	-0.02834	0.13997	-0.11221	-0.03747	0.04354	-0.10875	-0.07199	0.12002	-0.06880	-0.02287	0.14586	-0.04510	0.01556	0.24779	-0.01114	0.08030	0.06145	-0.04884	-0.02930	0.14133	-0.09793	0.00752	0.21487	0.02045	0.05367	0.11654	-0.06187	0.01418	0.03951	-0.11548	-0.06088	0.08869	-0.08746	0.00036	0.19054	-0.10242	0.01533	0.02823	-0.07309	-0.05661	0.12335	-0.07046	-0.01076	0.14698	-0.05112	0.01089	0.21166	0.00355	0.06261	0.15027	-0.09174	-0.01278	0.26116	0.00140	0.07350
25	0.10174	0.05413	-0.06645	0.02511	-0.01240	0.03284	0.14964	0.06817	-0.02658	0.04525	0.02007	0.04565	0.06025	-0.08301	-0.02495	0.13008	-0.09401	-0.03341	0.04051	-0.09151	-0.06385	0.11085	-0.05468	-0.01854	0.14495	-0.02955	0.01834	0.23893	0.00382	0.08079	0.05627	-0.03865	-0.02863	0.13597	-0.08070	0.01088	0.19941	0.03225	0.05491	0.10974	-0.03881	0.01336	0.03571	-0.09985	-0.05518	0.08071	-0.07306	0.00080	0.16925	-0.07755	0.01768	0.03052	-0.05700	-0.04790	0.10715	-0.04932	-0.00492	0.14205	-0.03370	0.01460	0.18114	0.01626	0.05998	0.14842	-0.07281	-0.00698	0.24221	0.01819	0.06968
26	0.09504	0.05099	-0.04950	0.02525	-0.00867	0.03071	0.13594	0.06418	-0.01311	0.04374	0.02151	0.04367	0.04963	-0.06838	-0.02161	0.12100	-0.07674	-0.02959	0.03537	-0.07555	-0.05674	0.10072	-0.04142	-0.01388	0.13927	-0.01523	0.02072	0.22817	0.01829	0.08159	0.05158	-0.02998	-0.02743	0.12845	-0.06246	0.01293	0.18297	0.04258	0.05649	0.10444	-0.01874	0.01308	0.03280	-0.08519	-0.05007	0.07244	-0.05921	0.00154	0.14772	-0.05493	0.01939	0.03266	-0.04311	-0.03989	0.09197	-0.03055	0.00073	0.13647	-0.01712	0.01749	0.15267	0.02658	0.05723	0.14358	-0.05425	-0.00202	0.22199	0.03244	0.06688
27	0.08707	0.04734	-0.03431	0.02548	-0.00519	0.02883	0.12279	0.06030	-0.00124	0.04217	0.02336	0.04196	0.03879	-0.05635	-0.01827	0.11171	-0.06086	-0.02582	0.02959	-0.06131	-0.05029	0.09061	-0.02943	-0.00898	0.13027	-0.00253	0.02327	0.21621	0.03166	0.08271	0.04711	-0.02254	-0.02564	0.11696	-0.04433	0.01394	0.16657	0.05171	0.05856	0.09972	-0.00159	0.01393	0.03017	-0.07151	-0.04548	0.06481	-0.04619	0.00282	0.12681	-0.03531	0.02075	0.03450	-0.03140	-0.03241	0.07867	-0.01431	0.00643	0.12931	-0.00196	0.02007	0.12773	0.03461	0.05477	0.13455	-0.03679	0.00259	0.20169	0.04417	0.06538
28	0.07885	0.04310	-0.02103	0.02584	-0.00158	0.02735	0.11084	0.05655	0.00914	0.04074	0.02579	0.04056	0.03002	-0.04661	-0.01495	0.10157	-0.04664	-0.02191	0.02501	-0.04881	-0.04403	0.08118	-0.01885	-0.00392	0.12045	0.00865	0.02646	0.20359	0.04365	0.08421	0.04272	-0.01608	-0.02324	0.10215	-0.02751	0.01433	0.15162	0.05999	0.06126	0.09580	0.01300	0.01646	0.02826	-0.05892	-0.04129	0.05863	-0.03419	0.00482	0.10805	-0.01888	0.02217	0.03597	-0.02163	-0.02528	0.06813	-0.00037	0.01247	0.12090	0.01152	0.02297	0.10754	0.04087	0.05307	0.12187	-0.02107	0.00734	0.18260	0.05384	0.06533
29	0.07164	0.03876	-0.00953	0.02640	0.00247	0.02637	0.10060	0.05293	0.01833	0.03962	0.02892	0.03945	0.02436	-0.03877	-0.01171	0.09066	-0.03413	-0.01768	0.02304	-0.03774	-0.03749	0.07277	-0.00954	0.00124	0.11186	0.01867	0.03055	0.19090	0.05427	0.08613	0.03829	-0.01035	-0.02024	0.08632	-0.01286	0.01459	0.13919	0.06785	0.06467	0.09314	0.02576	0.02109	0.02731	-0.04761	-0.03736	0.05408	-0.02324	0.00764	0.09294	-0.00533	0.02405	0.03683	-0.01341	-0.01839	0.06093	0.01185	0.01911	0.11257	0.02333	0.02674	0.09301	0.04611	0.05262	0.10802	-0.00733	0.01261	0.16557	0.06217	0.06680
30	0.06632	0.03511	0.00055	0.02721	0.00718	0.02602	0.09244	0.04958	0.02680	0.03890	0.03284	0.03862	0.02172	-0.03235	-0.00852	0.07984	-0.02313	-0.01296	0.02418	-0.02765	-0.03035	0.06558	-0.00110	0.00645	0.10547	0.02796	0.03557	0.17905	0.06372	0.08848	0.03390	-0.00501	-0.01660	0.07200	-0.00045	0.01532	0.12969	0.07571	0.06882	0.09170	0.03759	0.02805	0.02691	-0.03772	-0.03358	0.05119	-0.01321	0.01133	0.08223	0.00593	0.02665	0.03702	-0.00633	-0.01169	0.05728	0.02307	0.02648	0.10594	0.03382	0.03174	0.08414	0.05126	0.05381	0.09607	0.00468	0.01862	0.15128	0.06984	0.06974
31	0.06322	0.03258	0.00968	0.02834	0.01268	0.02636	0.08664	0.04670	0.03496	0.03860	0.03760	0.03803	0.02176	-0.02681	-0.00531	0.07037	-0.01335	-0.00759	0.02773	-0.01818	-0.02247	0.05997	0.00686	0.01178	0.10154	0.03675	0.04135	0.16900	0.07227	0.09130	0.03000	0.00026	-0.01229	0.06123	0.01030	0.01717	0.12302	0.08391	0.07376	0.09103	0.04932	0.03740	0.02661	-0.02922	-0.02982	0.05000	-0.00384	0.01588	0.07588	0.01566	0.03017	0.03653	0.00004	-0.00520	0.05708	0.03397	0.03461	0.10200	0.04342	0.03808	0.07994	0.05718	0.05690	0.08791	0.01549	0.02542	0.14041	0.07742	0.07402
32	0.06214	0.03113	0.01831	0.02978	0.01898	0.02736	0.08328	0.04443	0.04320	0.03873	0.04320	0.03764	0.02395	-0.02164	-0.00191	0.06332	-0.00442	-0.00147	0.03216	-0.00912	-0.01393	0.05648	0.01469	0.01730	0.09996	0.04515	0.04761	0.16125	0.08026	0.09458	0.02714	0.00562	-0.00734	0.05553	0.02023	0.02071	0.11885	0.09269	0.07960	0.09087	0.06158	0.04897	0.02627	-0.02195	-0.02597	0.05038	0.00513	0.02125	0.07317	0.02461	0.03470	0.03535	0.00601	0.00102	0.05979	0.04499	0.04340	0.10064	0.05255	0.04565	0.07881	0.06459	0.06198	0.08349	0.02565	0.03296	0.13355	0.08530	0.07950
33	0.06258	0.03058	0.02678	0.03157	0.02601	0.02896	0.08215	0.04285	0.05182	0.03927	0.04964	0.03747	0.02712	-0.01644	0.00184	0.05919	0.00400	0.00548	0.03608	-0.00034	-0.00497	0.05537	0.02278	0.02317	0.10040	0.05316	0.05403	0.15579	0.08799	0.09836	0.02555	0.01120	-0.00181	0.05562	0.03013	0.02632	0.11692	0.10228	0.08649	0.09144	0.07478	0.06240	0.02607	-0.01566	-0.02195	0.05179	0.01398	0.02737	0.07294	0.03345	0.04033	0.03332	0.01172	0.00681	0.06451	0.05642	0.05271	0.10107	0.06149	0.05418	0.07937	0.07390	0.06903	0.08172	0.03555	0.04113	0.13083	0.09380	0.08602
34	0.06394	0.03090	0.03530	0.03373	0.03361	0.03105	0.08295	0.04206	0.06104	0.04020	0.05690	0.03755	0.02986	-0.01095	0.00611	0.05774	0.01228	0.01319	0.03883	0.00817	0.00407	0.05648	0.03142	0.02954	0.10233	0.06077	0.06037	0.15267	0.09568	0.10270	0.02508	0.01718	0.00419	0.06086	0.04050	0.03404	0.11750	0.11287	0.09455	0.09326	0.08913	0.07713	0.02617	-0.01018	-0.01774	0.05356	0.02303	0.03421	0.07387	0.04266	0.04703	0.03018	0.01708	0.01192	0.07047	0.06834	0.06234	0.10244	0.07041	0.06339	0.08121	0.08527	0.07794	0.08157	0.04543	0.04977	0.13181	0.10324	0.09348
35	0.06557	0.03214	0.04394	0.03632	0.04155	0.03349	0.08547	0.04217	0.07101	0.04150	0.06494	0.03793	0.03109	-0.00504	0.01103	0.05837	0.02067	0.02154	0.04024	0.01638	0.01277	0.05939	0.04083	0.03650	0.10497	0.06802	0.06649	0.15202	0.10346	0.10769	0.02544	0.02366	0.01056	0.06925	0.05164	0.04366	0.12101	0.12461	0.10391	0.09645	0.10465	0.09247	0.02648	-0.00540	-0.01335	0.05524	0.03264	0.04173	0.07494	0.05253	0.05475	0.02592	0.02179	0.01608	0.07718	0.08069	0.07210	0.10402	0.07937	0.07289	0.08479	0.09870	0.08858	0.08233	0.05543	0.05872	0.13583	0.11383	0.10188
36	0.06693	0.03418	0.05265	0.03936	0.04961	0.03618	0.08950	0.04327	0.08179	0.04315	0.07371	0.03868	0.03046	0.00137	0.01676	0.06038	0.02936	0.03031	0.04035	0.02416	0.02070	0.06337	0.05102	0.04413	0.10763	0.07501	0.07246	0.15364	0.11141	0.11335	0.02637	0.03070	0.01720	0.07834	0.06356	0.05482	0.12765	0.13753	0.11460	0.10049	0.12109	0.10771	0.02668	-0.00128	-0.00882	0.05668	0.04306	0.04997	0.07565	0.06314	0.06337	0.02089	0.02550	0.01901	0.08430	0.09327	0.08180	0.10536	0.08832	0.08227	0.09083	0.11403	0.10080	0.08343	0.06563	0.06786	0.14227	0.12572	0.11124
37	0.06778	0.03667	0.06131	0.04281	0.05759	0.03903	0.09466	0.04528	0.09331	0.04514	0.08313	0.03985	0.02849	0.00833	0.02341	0.06302	0.03833	0.03918	0.03944	0.03132	0.02755	0.06756	0.06191	0.05242	0.10976	0.08181	0.07844	0.15683	0.11965	0.11969	0.02778	0.03825	0.02403	0.08637	0.07611	0.06702	0.13726	0.15160	0.12664	0.10475	0.13796	0.12235	0.02645	0.00219	-0.00421	0.05786	0.05439	0.05895	0.07607	0.07438	0.07269	0.01550	0.02792	0.02053	0.09148	0.10577	0.09124	0.10634	0.09708	0.09110	0.09958	0.13098	0.11436	0.08463	0.07604	0.07706	0.15058	0.13895	0.12164
38	0.06815	0.03929	0.06973	0.04658	0.06531	0.04201	0.10050	0.04812	0.10544	0.04748	0.09308	0.04149	0.02627	0.01583	0.03089	0.06552	0.04746	0.04785	0.03786	0.03764	0.03316	0.07128	0.07334	0.06131	0.11105	0.08846	0.08457	0.16077	0.12828	0.12669	0.02958	0.04623	0.03097	0.09262	0.08899	0.07977	0.14926	0.16668	0.13992	0.10869	0.15456	0.13605	0.02535	0.00506	0.00040	0.05885	0.06665	0.06866	0.07671	0.08598	0.08243	0.00988	0.02884	0.02061	0.09838	0.11783	0.10022	0.10713	0.10536	0.09902	0.11066	0.14907	0.12894	0.08598	0.08660	0.08619	0.16019	0.15342	0.13312
39	0.06807	0.04191	0.07765	0.05049	0.07259	0.04508	0.10654	0.05164	0.11793	0.05007	0.10342	0.04359	0.02463	0.02373	0.03890	0.06742	0.05655	0.05604	0.03558	0.04280	0.03747	0.07415	0.08509	0.07066	0.11152	0.09497	0.09096	0.16493	0.13734	0.13437	0.03149	0.05452	0.03801	0.09717	0.10189	0.09264	0.16274	0.18246	0.15423	0.11131	0.17006	0.14852	0.02291	0.00746	0.00493	0.05976	0.07977	0.07908	0.07813	0.09747	0.09222	0.00371	0.02815	0.01930	0.10457	0.12912	0.10855	0.10797	0.11284	0.10579	0.12335	0.16764	0.14415	0.08773	0.09717	0.09516	0.17040	0.16884	0.14565
40	0.06727	0.04467	0.08478	0.05438	0.07925	0.04824	0.11231	0.05572	0.13047	0.05279	0.11396	0.04607	0.02351	0.03173	0.04694	0.06873	0.06530	0.06356	0.03210	0.04638	0.04036	0.07598	0.09699	0.08029	0.11146	0.10134	0.09764	0.16921	0.14685	0.14272	0.03286	0.06295	0.04510	0.10042	0.11450	0.10524	0.17662	0.19846	0.16923	0.11114	0.18359	0.15956	0.01857	0.00948	0.00935	0.06058	0.09359	0.09011	0.08031	0.10827	0.10159	-0.00369	0.02578	0.01672	0.10952	0.13935	0.11606	0.10893	0.11922	0.11126	0.13683	0.18598	0.15952	0.08996	0.10755	0.10385	0.18050	0.18479	0.15905
41	0.06525	0.04779	0.09077	0.05818	0.08507	0.05152	0.11734	0.06020	0.14275	0.05552	0.12449	0.04886	0.02217	0.03935	0.05447	0.06972	0.07344	0.07029	0.02683	0.04787	0.04157	0.07661	0.10882	0.08999	0.11102	0.10753	0.10445	0.17361	0.15681	0.15175	0.03277	0.07123	0.05212	0.10249	0.12642	0.11719	0.18970	0.21408	0.18448	0.10676	0.19446	0.16904	0.01176	0.01104	0.01350	0.06110	0.10778	0.10152	0.08221	0.11764	0.11004	-0.01307	0.02171	0.01295	0.11254	0.14837	0.12267	0.10988	0.12425	0.11539	0.15023	0.20339	0.17456	0.09248	0.11748	0.11213	0.18978	0.20083	0.17300
42	0.06149	0.05145	0.09526	0.06185	0.08978	0.05488	0.12110	0.06491	0.15439	0.05822	0.13471	0.05187	0.01967	0.04603	0.06100	0.07037	0.08067	0.07613	0.01950	0.04684	0.04082	0.07581	0.12026	0.09950	0.10992	0.11334	0.11099	0.17805	0.16724	0.16141	0.03034	0.07890	0.05878	0.10310	0.13709	0.12796	0.20084	0.22878	0.19953	0.09747	0.20218	0.17675	0.00222	0.01190	0.01708	0.06110	0.12188	0.11289	0.08239	0.12475	0.11703	-0.02490	0.01597	0.00813	0.11315	0.15609	0.12834	0.11058	0.12781	0.11821	0.16259	0.21923	0.18878	0.09493	0.12670	0.11980	0.19763	0.21649	0.18700
43	0.05561	0.05559	0.09789	0.06534	0.09305	0.05823	0.12306	0.06967	0.16500	0.06089	0.14427	0.05504	0.01516	0.05116	0.06622	0.07028	0.08662	0.08090	0.01010	0.04310	0.03779	0.07309	0.13082	0.10853	0.10762	0.11841	0.11667	0.18228	0.17806	0.17160	0.02499	0.08535	0.06460	0.10171	0.14588	0.13696	0.20916	0.24204	0.21386	0.08314	0.20641	0.18239	-0.00967	0.01174	0.01977	0.06042	0.13532	0.12372	0.07974	0.12880	0.12203	-0.03903	0.00864	0.00232	0.11105	0.16251	0.13301	0.11064	0.12991	0.11974	0.17282	0.23301	0.20174	0.09670	0.13487	0.12660	0.20348	0.23128	0.20045
44	0.04746	0.05988	0.09835	0.06856	0.09456	0.06144	0.12277	0.07427	0.17412	0.06357	0.15279	0.05830	0.00816	0.05424	0.06994	0.06893	0.09087	0.08442	-0.00140	0.03662	0.03222	0.06786	0.13991	0.11680	0.10358	0.12221	0.12088	0.18572	0.18907	0.18210	0.01690	0.09000	0.06904	0.09772	0.15215	0.14358	0.21419	0.25335	0.22692	0.06398	0.20682	0.18548	-0.02310	0.01031	0.02133	0.05870	0.14743	0.13347	0.07370	0.12916	0.12453	-0.05461	-0.00020	-0.00444	0.10609	0.16755	0.13662	0.10955	0.13058	0.11997	0.17989	0.24430	0.21305	0.09699	0.14162	0.13215	0.20668	0.24463	0.21268
45	0.03708	0.06385	0.09638	0.07141	0.09404	0.06432	0.11987	0.07844	0.18127	0.06627	0.15990	0.06153	-0.00122	0.05493	0.07212	0.06596	0.09302	0.08652	-0.01505	0.02749	0.02404	0.05959	0.14685	0.12406	0.09742	0.12407	0.12305	0.18776	0.19993	0.19262	0.00682	0.09234	0.07172	0.09067	0.15529	0.14724	0.21574	0.26228	0.23815	0.04068	0.20315	0.18553	-0.03708	0.00741	0.02156	0.05542	0.15743	0.14158	0.06412	0.12547	0.12413	-0.07037	-0.01035	-0.01213	0.09815	0.17103	0.13905	0.10677	0.12982	0.11880	0.18290	0.25273	0.22233	0.09491	0.14656	0.13603	0.20651	0.25584	0.22303
46	0.02480	0.06699	0.09184	0.07369	0.09129	0.06664	0.11418	0.08194	0.18594	0.06894	0.16523	0.06460	-0.01256	0.05307	0.07278	0.06116	0.09274	0.08702	-0.03063	0.01603	0.01361	0.04798	0.15098	0.13005	0.08892	0.12329	0.12271	0.18796	0.21012	0.20282	-0.00440	0.09211	0.07246	0.08049	0.15472	0.14738	0.21379	0.26845	0.24699	0.01457	0.19526	0.18220	-0.05075	0.00295	0.02035	0.05017	0.16456	0.14758	0.05128	0.11773	0.12067	-0.08491	-0.02146	-0.02061	0.08736	0.17254	0.14018	0.10192	0.12755	0.11610	0.18130	0.25791	0.22912	0.08970	0.14926	0.13775	0.20233	0.26405	0.23084
47	0.01122	0.06894	0.08474	0.07516	0.08632	0.06816	0.10575	0.08462	0.18763	0.07147	0.16843	0.06734	-0.02525	0.04871	0.07194	0.05445	0.08986	0.08576	-0.04731	0.00287	0.00165	0.03302	0.15163	0.13432	0.07834	0.11936	0.11959	0.18613	0.21901	0.21228	-0.01618	0.08926	0.07129	0.06760	0.14999	0.14361	0.20847	0.27155	0.25296	-0.01266	0.18311	0.17535	-0.06335	-0.00300	0.01770	0.04298	0.16816	0.15109	0.03604	0.10636	0.11425	-0.09703	-0.03295	-0.02955	0.07414	0.17147	0.13976	0.09495	0.12365	0.11176	0.17493	0.25943	0.23294	0.08090	0.14935	0.13692	0.19382	0.26829	0.23548
48	-0.00276	0.06940	0.07535	0.07551	0.07932	0.06864	0.09486	0.08645	0.18591	0.07362	0.16919	0.06961	-0.03843	0.04211	0.06973	0.04589	0.08440	0.08263	-0.06369	-0.01114	-0.01089	0.01511	0.14827	0.13632	0.06630	0.11211	0.11367	0.18226	0.22586	0.22056	-0.02791	0.08404	0.06844	0.05286	0.14094	0.13586	0.20005	0.27119	0.25557	-0.03916	0.16691	0.16506	-0.07416	-0.01013	0.01379	0.03395	0.16781	0.15191	0.01977	0.09217	0.10532	-0.10571	-0.04391	-0.03841	0.05899	0.16715	0.13748	0.08606	0.11794	0.10575	0.16433	0.25693	0.23340	0.06855	0.14650	0.13330	0.18110	0.26756	0.23641
