	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_1_CINE_D.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_2_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_3_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d	2014_04_08_PC014_BAREFOOT_GAIT0004_5_CINE_D&E.c3d
27	5.83964	0.68897	8.04971	0.64182	-5.66283	0.79873	9.73918	0.83375	7.88412	0.36111	-3.66142	0.52380	6.63849	6.28199	8.28258	8.86762	-4.95191	-6.81238	9.98456	8.09593	-4.09360	5.36727	7.12642	-4.93040	9.17121	7.89669	-4.04206	5.86645	4.55657	8.36031	8.25683	-5.36135	-6.75145	10.80893	8.17255	-2.97120	6.19592	5.97082	7.20348	8.25073	-5.59892	-5.23342	8.99202	7.37129	-3.53883
28	5.21292	0.71590	7.75260	0.69291	-5.70301	0.80159	9.15417	0.79480	7.80711	0.26526	-3.69905	0.53974	5.99950	5.77686	7.98672	8.73582	-5.04735	-6.93346	9.35251	7.89593	-4.18627	4.69157	6.72451	-4.97280	8.58870	7.83180	-4.06506	5.19583	3.90708	8.01080	7.92676	-5.32226	-6.71655	10.19466	8.06351	-3.00918	5.59963	5.31998	6.93583	7.94778	-5.67884	-5.24983	8.48080	7.43719	-3.53569
29	4.61057	0.74250	7.45867	0.75122	-5.67457	0.79441	8.59535	0.75246	7.75574	0.19344	-3.67788	0.54391	5.38560	5.30705	7.68736	8.61118	-5.06812	-6.95506	8.73974	7.74581	-4.17915	4.03184	6.31949	-4.96120	8.04437	7.79462	-4.04179	4.55568	3.29934	7.66316	7.59248	-5.20533	-6.59098	9.60224	7.97602	-2.99080	5.00971	4.68474	6.67881	7.65821	-5.72271	-5.21861	7.99507	7.50651	-3.49975
30	4.03675	0.76923	7.17677	0.81079	-5.59404	0.77935	8.07134	0.70962	7.73112	0.14696	-3.62130	0.53174	4.80495	4.86869	7.39553	8.48825	-5.03217	-6.88057	8.16515	7.65565	-4.09297	3.39616	5.92523	-4.90671	7.54577	7.78573	-3.99137	3.94642	2.73725	7.31869	7.27424	-5.03538	-6.41369	9.03969	7.90874	-2.94106	4.43664	4.06717	6.44538	7.39004	-5.73868	-5.15110	7.53473	7.57438	-3.45980
31	3.49433	0.79591	6.91749	0.86596	-5.48085	0.75866	7.58204	0.66811	7.72881	0.11660	-3.54832	0.50729	4.26318	4.45760	7.12470	8.36494	-4.96067	-6.72377	7.63791	7.62399	-3.94730	2.79177	5.55747	-4.82335	7.08917	7.80121	-3.93498	3.36621	2.22292	6.98507	6.99089	-4.84318	-6.22529	8.50680	7.85463	-2.87736	3.88774	3.47085	6.24869	7.15065	-5.73401	-5.05571	7.09429	7.63541	-3.43362
32	2.98545	0.82175	6.69147	0.91359	-5.35497	0.73531	7.12087	0.62922	7.74096	0.09274	-3.47212	0.48068	3.76321	4.07105	6.88602	8.24554	-4.87340	-6.51075	7.15804	7.64058	-3.75922	2.22456	5.23020	-4.72505	6.66304	7.83295	-3.88962	2.81227	1.75808	6.67282	6.75789	-4.65989	-6.06254	7.99764	7.80528	-2.81307	3.36735	2.90167	6.10042	6.94742	-5.71010	-4.94306	6.66477	7.68503	-3.42657
33	2.51206	0.84588	6.50867	0.95392	-5.23555	0.71224	6.67731	0.59388	7.75887	0.07886	-3.40033	0.46355	3.30510	3.70902	6.68741	8.14195	-4.78965	-6.27670	6.71732	7.68921	-3.54301	1.69917	4.95529	-4.62477	6.25258	7.87028	-3.86261	2.28343	1.34423	6.39211	6.58804	-4.51193	-5.95490	7.50295	7.75413	-2.76051	2.87721	2.36623	6.00883	6.78705	-5.66175	-4.82918	6.23639	7.72184	-3.43517
34	2.07640	0.86802	6.37767	0.98907	-5.13876	0.69166	6.23972	0.56271	7.77600	0.08834	-3.33738	0.46410	2.88836	3.37427	6.53577	8.06943	-4.72766	-6.05701	6.30173	7.75189	-3.31234	1.21924	4.74323	-4.53351	5.84332	7.90330	-3.85290	1.78289	0.98201	6.15360	6.49120	-4.41871	-5.92056	7.01233	7.69894	-2.73193	2.41725	1.87078	5.97704	6.67342	-5.58206	-4.73179	5.80151	7.74985	-3.45233
35	1.68118	0.88874	6.30383	1.02106	-5.07449	0.67635	5.79800	0.53572	7.79048	0.11713	-3.28738	0.48367	2.51413	3.07124	6.43751	8.03978	-4.70007	-5.87734	5.89569	7.81480	-3.08384	0.78727	4.60069	-4.45852	5.42332	7.92643	-3.85685	1.31748	0.67079	5.96813	6.47180	-4.38998	-5.96189	6.51644	7.64236	-2.73758	1.98635	1.42100	6.00243	6.60646	-5.46953	-4.66413	5.35654	7.77833	-3.47123
36	1.32895	0.90918	6.28648	1.05080	-5.04415	0.66960	5.34513	0.51216	7.80493	0.15167	-3.25524	0.51637	2.18552	2.80433	6.39556	8.05638	-4.71001	-5.74828	5.48582	7.87182	-2.87856	0.40457	4.52754	-4.40311	4.98429	7.93961	-3.87211	0.89393	0.40904	5.84147	6.52493	-4.42253	-6.06132	6.00870	7.58994	-2.78254	1.58362	1.02167	6.07661	6.58286	-5.33051	-4.63329	4.90173	7.81836	-3.48775
37	1.02124	0.93059	6.31747	1.07791	-5.04135	0.67172	4.87773	0.49074	7.82392	0.18688	-3.24607	0.55119	1.90583	2.57609	6.40514	8.11296	-4.75020	-5.66639	5.06317	7.92386	-2.72024	0.07164	4.51633	-4.36728	4.52225	7.94687	-3.89763	0.51591	0.19416	5.77060	6.63533	-4.50233	-6.18563	5.48585	7.54691	-2.86502	1.20938	0.67567	6.18494	6.59699	-5.17563	-4.64202	4.43964	7.87803	-3.50139
38	0.75800	0.95357	6.38270	1.10124	-5.05557	0.67939	4.39593	0.47033	7.85129	0.22259	-3.26413	0.57467	1.67655	2.38580	6.45294	8.19596	-4.80586	-5.62119	4.62396	7.97547	-2.63126	-0.21129	4.55406	-4.34817	4.03800	7.95359	-3.93208	0.18367	0.02251	5.74460	6.78260	-4.61024	-6.30121	4.94826	7.51770	-2.97877	0.86554	0.38326	6.30752	6.64121	-5.01429	-4.68805	3.97350	7.95839	-3.51439
39	0.53780	0.97776	6.46587	1.11959	-5.07604	0.68977	3.90312	0.45093	7.88860	0.25791	-3.31104	0.57428	1.49653	2.22981	6.52074	8.28890	-4.86023	-5.60374	4.16966	8.03207	-2.62801	-0.44402	4.62531	-4.34143	3.53680	7.96392	-3.97229	-0.10500	-0.11036	5.74807	6.94728	-4.72603	-6.38695	4.40011	7.50591	-3.11532	0.55535	0.14227	6.42397	6.70683	-4.85276	-4.76114	3.50590	8.05248	-3.52854
40	0.35778	1.00209	6.55221	1.13227	-5.09365	0.70188	3.40532	0.43418	7.93407	0.28969	-3.38344	0.54238	1.36250	2.10228	6.59100	8.37575	-4.89962	-5.60925	3.70606	8.09726	-2.71546	-0.62698	4.71458	-4.34231	3.02674	7.97820	-4.01366	-0.35389	-0.21065	5.76567	7.11291	-4.83180	-6.43444	3.84967	7.51285	-3.26368	0.28267	-0.05143	6.51990	6.78565	-4.69551	-4.84259	3.03880	8.14798	-3.54098
41	0.21361	1.02523	6.63063	1.13918	-5.10076	0.71417	2.91066	0.42282	7.98248	0.31413	-3.47194	0.48046	1.26969	1.99604	6.65161	8.44345	-4.91540	-5.63267	3.24125	8.16961	-2.88250	-0.76223	4.80727	-4.34638	2.51646	7.99170	-4.05161	-0.56743	-0.28747	5.78658	7.26566	-4.91471	-6.44063	3.30964	7.53671	-3.40967	0.05040	-0.20376	6.58917	6.87066	-4.54643	-4.90910	2.57529	8.23192	-3.54396
42	0.09928	1.04594	6.69408	1.14074	-5.09058	0.72334	2.42908	0.41922	8.02663	0.32886	-3.56248	0.40069	1.21205	1.90356	6.69801	8.48327	-4.90341	-5.66367	2.78395	8.24167	-3.10241	-0.85414	4.89037	-4.34960	2.01414	7.99612	-4.08047	-0.75013	-0.35204	5.80531	7.39446	-4.96583	-6.40298	2.79625	7.57364	-3.53681	-0.14159	-0.32274	6.63090	6.95623	-4.40759	-4.94098	2.12197	8.29509	-3.53024
43	0.00734	1.06347	6.73892	1.13725	-5.05714	0.72572	1.97198	0.42462	8.06002	0.33315	-3.63958	0.32409	1.18182	1.81770	6.73178	8.49046	-4.86319	-5.68695	2.34310	8.30170	-3.33877	-0.90914	4.95496	-4.34789	1.52760	7.98312	-4.09199	-0.90671	-0.41552	5.81984	7.49140	-4.97809	-6.31832	2.32720	7.62051	-3.62872	-0.29787	-0.41889	6.64537	7.03865	-4.27647	-4.92905	1.69000	8.33476	-3.49883
44	-0.07077	1.07776	6.76418	1.12843	-4.99557	0.71962	1.55149	0.43976	8.07909	0.32730	-3.68988	0.27403	1.16944	1.73223	6.75674	8.46420	-4.79638	-5.68735	1.92806	8.33714	-3.55262	-0.93539	4.99854	-4.33487	1.06482	7.94791	-4.07871	-1.04232	-0.48773	5.83032	7.55186	-4.94636	-6.18396	1.91916	7.67689	-3.67274	-0.42679	-0.50483	6.63295	7.11464	-4.14521	-4.87487	1.29393	8.35443	-3.45545
45	-0.14422	1.08942	6.77081	1.11359	-4.90277	0.70613	1.17918	0.46630	8.08403	0.31285	-3.70493	0.25886	1.16434	1.64146	6.77620	8.40846	-4.70531	-5.65444	1.54902	8.33934	-3.70971	-0.94256	5.02550	-4.30128	0.63433	7.89065	-4.03830	-1.16261	-0.57700	5.83863	7.57511	-4.86894	-6.00006	1.58555	7.74556	-3.66373	-0.53940	-0.59377	6.59425	7.17753	-4.00455	-4.78480	0.94784	8.36059	-3.40799
46	-0.22267	1.09963	6.76066	1.09195	-4.77829	0.68770	0.86429	0.50674	8.07832	0.29523	-3.68166	0.26122	1.15601	1.53937	6.79365	8.33191	-4.59283	-5.58378	1.21644	8.30772	-3.78685	-0.94206	5.04464	-4.23918	0.24503	7.81613	-3.97362	-1.27375	-0.69060	5.84721	7.56414	-4.74814	-5.77145	1.33488	7.83053	-3.60465	-0.64926	-0.69842	6.52879	7.21429	-3.84913	-4.66355	0.66079	8.35889	-3.36154
47	-0.31657	1.11000	6.73460	1.06339	-4.62420	0.66635	0.61200	0.56242	8.06772	0.28562	-3.62134	0.25982	1.13423	1.41865	6.81367	8.24564	-4.46240	-5.47585	0.93921	8.25087	-3.77598	-0.94723	5.06465	-4.14543	-0.09479	7.73238	-3.88913	-1.38322	-0.83556	5.85603	7.52293	-4.58934	-5.50573	1.16940	7.93505	-3.50413	-0.77184	-0.83101	6.43313	7.20615	-3.67957	-4.51112	0.43418	8.35256	-3.31612
48	-0.43715	1.12207	6.69019	1.02929	-4.44348	0.64239	0.42249	0.63147	8.05887	0.29669	-3.52754	0.24807	1.08817	1.27016	6.83956	8.15828	-4.31734	-5.33315	0.72242	8.18421	-3.68460	-0.97285	5.08977	-4.02164	-0.37898	7.64897	-3.78724	-1.50075	-1.01915	5.85975	7.45180	-4.39955	-5.20844	1.08446	8.05995	-3.37243	-0.92298	-1.00267	6.29977	7.13242	-3.50051	-4.32377	0.26204	8.34235	-3.26591
49	-0.59607	1.13676	6.61962	0.99383	-4.23793	0.61503	0.29067	0.70870	8.05694	0.33177	-3.40354	0.23222	1.00578	1.08287	6.86958	8.07023	-4.15987	-5.15575	0.56568	8.12458	-3.53194	-1.03367	5.11683	-3.87205	-0.60442	7.57509	-3.66583	-1.63845	-1.24872	5.84729	7.34355	-4.18556	-4.87996	1.06853	8.20206	-3.21801	-1.11830	-1.22200	6.11524	6.97464	-3.31454	-4.09775	0.13287	8.32602	-3.19840
50	-0.80465	1.15406	6.50855	0.96543	-4.00649	0.58385	0.20665	0.78742	8.06331	0.38215	-3.25032	0.22038	0.87406	0.84494	6.89343	7.97016	-3.99044	-4.93765	0.46275	8.08496	-3.34222	-1.14282	5.13393	-3.70123	-0.77208	7.51701	-3.51759	-1.81002	-1.53103	5.80253	7.18213	-3.95177	-4.51538	1.10439	8.35372	-3.04507	-1.37317	-1.49451	5.85899	6.71870	-3.11619	-3.83274	0.03155	8.29755	-3.09640
51	-1.07338	1.17343	6.33596	0.95685	-3.74461	0.55015	0.15636	0.86169	8.07381	0.43656	-3.06681	0.21322	0.67969	0.54545	6.89025	7.83532	-3.80719	-4.66761	0.40184	8.07007	-3.13795	-1.31101	5.12047	-3.51087	-0.88836	7.47555	-3.33227	-2.03038	-1.87145	5.70373	6.94358	-3.69762	-4.10566	1.17098	8.50252	-2.85261	-1.70194	-1.82404	5.50449	6.35387	-2.89160	-3.53171	-0.05904	8.24710	-2.94442
52	-1.41147	1.19430	6.07538	0.98178	-3.44578	0.51714	0.12238	0.92812	8.07834	0.48820	-2.85222	0.20762	0.41015	0.17590	6.82944	7.63506	-3.60561	-4.33326	0.36661	8.07487	-2.93518	-1.54673	5.04861	-3.29781	-0.96625	7.44455	-3.10164	-2.31532	-2.27399	5.52282	6.59800	-3.41648	-3.64074	1.24563	8.63177	-2.63607	-2.11577	-2.21452	5.02300	5.87072	-2.62727	-3.19932	-0.15648	8.16218	-2.73601
53	-1.82659	1.21620	5.69797	1.04826	-3.10611	0.48741	0.08492	0.98616	8.06164	0.53559	-2.60943	0.20712	0.05448	-0.26952	6.67461	7.33562	-3.37932	-3.92371	0.33703	8.08487	-2.74152	-1.85668	4.88614	-3.05685	-1.02549	7.41120	-2.82578	-2.68068	-2.74220	5.22855	6.11227	-3.09905	-3.11588	1.30547	8.72184	-2.39196	-2.62089	-2.67063	4.38859	5.26003	-2.32468	-2.84324	-0.27735	8.02865	-2.47846
54	-2.32505	1.23873	5.17689	1.15424	-2.72989	0.45918	0.02264	1.03718	8.00371	0.58105	-2.34678	0.22119	-0.39651	-0.79475	6.38980	6.90438	-3.12117	-3.43111	0.29033	8.07703	-2.55566	-2.24589	4.60026	-2.78613	-1.09113	7.35642	-2.51683	-3.14146	-3.28033	4.79206	5.45550	-2.74025	-2.54224	1.32805	8.75101	-2.12243	-3.21849	-3.19795	3.58344	4.51281	-2.00974	-2.47856	-0.43669	7.83036	-2.19220
55	-2.91209	1.26126	4.49165	1.28901	-2.33571	0.42424	-0.08666	1.08304	7.88013	0.62915	-2.07772	0.24982	-0.95049	-1.40305	5.94411	6.31376	-2.82583	-2.85719	0.20180	8.02171	-2.37001	-2.71819	4.16177	-2.49298	-1.19188	7.25425	-2.19786	-3.71059	-3.89359	4.19109	4.60719	-2.34657	-1.96048	1.29143	8.69606	-1.83750	-3.90601	-3.80274	2.60234	3.62129	-1.73538	-2.13156	-0.64798	7.54848	-1.90550
56	-3.59128	1.28250	3.63231	1.43725	-1.96049	0.37362	-0.26549	1.12526	7.66289	0.68503	-1.81892	0.27860	-1.61405	-2.09718	5.31470	5.54616	-2.49299	-2.22587	0.04564	7.88532	-2.17542	-3.27638	3.54958	-2.19967	-1.35869	7.07157	-1.89851	-4.39684	-4.58653	3.41310	3.56519	-1.94257	-1.44750	1.17457	8.53314	-1.55429	-4.67760	-4.49036	1.45565	2.58176	-1.57549	-1.83935	-0.92347	7.16154	-1.64746
57	-4.36260	1.29959	2.60294	1.58139	-1.65796	0.32357	-0.53600	1.16459	7.32248	0.75210	-1.58835	0.29161	-2.39202	-2.87835	4.48842	4.59821	-2.13185	-1.59309	-0.20397	7.63357	-1.96715	-3.92169	2.75527	-1.94669	-1.62312	6.76974	-1.64930	-5.20174	-5.35976	2.45814	2.34935	-1.57343	-1.10434	0.95771	8.23875	-1.29361	-5.52264	-5.26199	0.17138	1.39978	-1.61023	-1.64613	-1.27461	6.64786	-1.44332
58	-5.21960	1.30790	1.42339	1.70199	-1.49003	0.36486	-0.91885	1.20116	6.83055	0.82975	-1.40258	0.28300	-3.28479	-3.74376	3.46354	3.48199	-1.76525	-1.04386	-0.57137	7.23400	-1.74799	-4.65219	1.78521	-1.78918	-2.01463	6.30872	-1.47571	-6.11675	-6.20633	1.34073	1.00025	-1.30174	-1.02660	0.62298	7.79067	-1.07495	-6.42285	-6.11053	-1.20352	0.09556	-1.90534	-1.59822	-1.71236	5.98881	-1.31168
59	-6.14687	1.30146	0.12905	1.77843	-1.51349	0.57049	-1.43062	1.23463	6.16354	0.91216	-1.27359	0.26494	-4.28471	-4.68356	2.25119	2.22354	-1.43204	-0.67485	-1.07673	6.65826	-1.52787	-5.46086	0.66050	-1.78494	-2.55586	5.65413	-1.39304	-7.12147	-7.10899	0.09029	-0.42432	-1.19679	-1.27455	0.15589	7.16882	-0.91092	-7.35073	-7.01776	-2.60486	-1.29297	-2.49418	-1.73712	-2.24580	5.17295	-1.26252
60	-7.11888	1.27429	-1.23126	1.79148	-1.76754	0.88481	-2.08002	1.26399	5.30708	0.98959	-1.20682	0.27111	-5.37290	-5.67877	0.87720	0.86044	-1.18594	-0.56946	-1.73154	5.88584	-1.32140	-6.33350	-0.58354	-1.97834	-3.25667	4.78553	-1.40471	-8.18310	-8.03941	-1.24894	-1.85452	-1.31994	-1.85835	-0.45265	6.35765	-0.80625	-8.27091	-7.95356	-3.95841	-2.71109	-3.36933	-2.09139	-2.87924	4.19929	-1.29493
61	-8.10083	1.22231	-2.59887	1.72752	-2.26491	1.23982	-2.86377	1.28742	4.26011	1.05131	-1.20128	0.33017	-6.51803	-6.70039	-0.61639	-0.56016	-1.08908	-0.77727	-2.53450	4.90833	-1.14419	-7.24735	-1.89812	-2.38725	-4.10879	3.70286	-1.50334	-9.25770	-8.96031	-2.61774	-3.21698	-1.71192	-2.73874	-1.20286	5.35060	-0.76057	-9.14412	-8.87788	-5.19022	-4.09248	-4.48307	-2.66703	-3.60892	3.07863	-1.39703
62	-9.05147	1.14518	-3.91009	1.58294	-2.98754	1.57880	-3.76412	1.30221	3.03773	1.08830	-1.25135	0.43004	-7.67723	-7.71040	-2.17138	-1.98266	-1.19910	-1.30506	-3.46899	3.73319	-1.00973	-8.17133	-3.22357	-2.99702	-5.08395	2.42879	-1.67308	-10.29410	-9.83002	-3.94349	-4.44550	-2.38476	-3.83468	-2.08275	4.15529	-0.77248	-9.93204	-9.74518	-6.23689	-5.36716	-5.75162	-3.44054	-4.42079	1.83366	-1.55011
63	-9.92747	1.04764	-5.10208	1.36743	-3.88740	1.85069	-4.74899	1.30540	1.67256	1.09434	-1.34990	0.54078	-8.79920	-8.66496	-3.71494	-3.34416	-1.55423	-2.11705	-4.50278	2.38634	-0.92942	-9.06800	-4.49437	-3.76411	-6.13673	1.00701	-1.89218	-11.23956	-10.60843	-5.14629	-5.49026	-3.31856	-5.03403	-3.06596	2.79717	-0.84233	-10.60165	-10.51046	-7.05415	-6.47037	-7.06492	-4.35892	-5.29050	0.49971	-1.73567
64	-10.68804	0.93952	-6.11880	1.10541	-4.89375	2.01419	-5.77503	1.29444	0.21378	1.06614	-1.49060	0.63854	-9.82913	-9.51928	-5.16261	-4.57819	-2.16508	-3.14138	-5.59023	0.91293	-0.91278	-9.89671	-5.64471	-4.62488	-7.21122	-0.50225	-2.13591	-12.04558	-11.26216	-6.15118	-6.32241	-4.46271	-6.20982	-4.11325	1.31957	-0.97176	-11.12796	-11.13546	-7.62196	-7.35052	-8.30380	-5.34856	-6.18543	-0.87511	-1.94195
65	-11.29912	0.83408	-6.91646	0.83490	-5.92513	2.04526	-6.79252	1.26758	-1.27625	1.00379	-1.66766	0.70909	-10.71461	-10.23313	-6.42539	-5.62233	-3.01424	-4.28215	-6.67666	-0.62481	-0.96435	-10.61754	-6.61363	-5.50470	-8.24866	-2.02791	-2.37995	-12.67291	-11.76774	-6.90286	-6.93305	-5.73996	-7.24234	-5.17678	-0.21906	-1.16000	-11.49483	-11.59305	-7.94285	-7.97513	-9.36258	-6.32993	-7.06799	-2.23321	-2.16636
66	-11.73615	0.74476	-7.46786	0.60429	-6.90284	1.94430	-7.75091	1.22417	-2.72764	0.91160	-1.87517	0.74756	-11.41180	-10.77568	-7.42315	-6.42889	-4.05831	-5.43397	-7.70459	-2.15241	-1.08095	-11.19497	-7.35182	-6.32903	-9.19435	-3.49412	-2.60513	-13.09515	-12.11210	-7.37515	-7.32919	-7.05389	-8.04101	-6.20555	-1.74987	-1.40190	-11.69475	-11.86859	-8.03476	-8.33210	-10.17026	-7.23342	-7.89916	-3.51416	-2.41269
67	-11.98573	0.68080	-7.76576	0.46545	-7.76226	1.73910	-8.60373	1.16511	-4.07013	0.79760	-2.10867	0.75686	-11.89064	-11.12854	-8.10038	-6.97373	-5.23219	-6.49573	-8.62037	-3.59103	-1.25553	-11.60121	-7.83182	-7.03808	-10.00281	-4.82647	-2.80318	-13.30062	-12.29140	-7.57150	-7.52989	-8.30113	-8.55944	-7.15001	-3.20059	-1.69011	-11.72852	-11.95917	-7.92604	-8.42695	-10.69999	-8.00926	-8.64171	-4.66242	-2.68585
68	-12.04622	0.64369	-7.82399	0.43679	-8.45913	1.48187	-9.31218	1.09322	-5.24067	0.67171	-2.36856	0.74422	-12.13800	-11.28642	-8.43562	-7.25901	-6.45746	-7.38326	-9.37958	-4.86684	-1.48510	-11.81880	-8.05343	-7.59824	-10.64081	-5.95915	-2.98154	-13.29299	-12.30967	-7.51917	-7.56379	-9.38509	-8.79864	-7.96567	-4.50344	-2.01966	-11.60521	-11.87245	-7.65507	-8.28184	-10.96294	-8.62830	-9.26266	-5.63325	-2.98794
69	-11.92763	0.62718	-7.67491	0.46566	-8.96963	1.24201	-9.84752	1.01290	-6.18986	0.54310	-2.66000	0.71614	-12.15807	-11.25679	-8.44163	-7.30985	-7.65131	-8.03922	-9.95037	-5.91982	-1.77411	-11.84226	-8.03966	-8.00359	-11.08811	-6.84236	-3.15842	-13.09073	-12.17795	-7.26190	-7.46674	-10.22783	-8.79570	-8.61642	-5.60298	-2.38990	-11.34188	-11.62572	-7.26882	-7.93574	-10.99295	-9.07680	-9.73517	-6.39426	-3.31757
70	-11.65088	0.62097	-7.36367	0.49353	-9.28492	1.09119	-10.19232	0.92921	-6.88526	0.41910	-2.98816	0.67666	-11.97067	-11.05864	-8.16026	-7.16765	-8.73237	-8.43759	-10.31501	-6.71082	-2.12837	-11.67934	-7.82809	-8.26667	-11.33656	-7.44637	-3.35082	-12.72482	-11.91402	-6.85318	-7.27767	-10.77728	-8.60107	-9.07749	-6.46073	-2.80127	-10.96333	-11.24533	-6.81716	-7.44171	-10.82929	-9.35017	-10.04022	-6.92312	-3.67219
71	-11.24597	0.61515	-6.94078	0.50121	-9.40368	1.06708	-10.34090	0.84685	-7.31177	0.30886	-3.35148	0.63059	-11.60848	-10.72051	-7.65456	-6.88180	-9.62469	-8.58018	-10.46972	-7.22455	-2.54352	-11.35109	-7.46468	-8.40426	-11.38853	-7.76091	-3.56558	-12.23476	-11.54135	-6.34902	-7.03142	-11.00829	-8.25581	-9.33715	-7.05546	-3.24970	-10.50059	-10.76499	-6.34523	-6.85875	-10.50447	-9.44809	-10.16820	-7.20613	-4.04712
72	-10.74853	0.60330	-6.45438	0.49640	-9.32702	1.14221	-10.29900	0.76963	-7.47117	0.23439	-3.73581	0.58595	-11.11325	-10.27751	-6.99840	-6.50082	-10.26283	-8.48545	-10.42401	-7.46799	-2.99648	-10.89015	-6.99944	-8.42777	-11.25550	-7.79361	-3.79834	-11.66349	-11.08667	-5.80094	-6.75261	-10.91894	-7.78149	-9.39656	-7.38176	-3.72034	-9.98736	-10.22126	-5.88692	-6.24152	-10.04143	-9.37121	-10.11991	-7.24130	-4.42808
73	-10.19514	0.58360	-5.94437	0.49591	-9.05875	1.25711	-10.08282	0.70042	-7.38170	0.23230	-4.11282	0.55035	-10.53081	-9.76688	-6.26582	-6.06554	-10.59959	-8.17706	-10.19980	-7.46596	-3.44539	-10.33693	-6.48069	-8.34283	-10.95665	-7.56962	-4.03744	-11.05190	-10.57683	-5.25160	-6.45329	-10.52576	-7.18708	-9.26832	-7.44865	-4.18288	-9.45477	-9.64787	-5.46053	-5.63310	-9.45699	-9.12192	-9.90651	-7.04259	-4.78557
74	-9.61867	0.55796	-5.43938	0.50895	-8.61072	1.36631	-9.71693	0.64103	-7.07634	0.29769	-4.44448	0.52470	-9.90539	-9.22348	-5.52258	-5.60594	-10.61414	-7.68094	-9.82890	-7.25566	-3.83763	-9.73411	-5.94831	-8.15519	-10.51682	-7.12986	-4.26778	-10.43347	-10.03601	-4.73336	-6.13416	-9.86091	-6.48526	-8.97407	-7.27907	-4.59184	-8.92690	-9.07135	-5.06821	-5.06313	-8.76762	-8.71097	-9.54794	-6.64075	-5.08067
75	-9.04477	0.52992	-4.95660	0.52824	-8.00903	1.44655	-9.23121	0.59254	-6.59918	0.38721	-4.69249	0.50259	-9.27437	-8.67638	-4.82041	-5.14181	-10.31730	-7.03158	-9.34899	-6.88199	-4.12266	-9.12108	-5.42982	-7.87556	-9.96436	-6.52666	-4.47293	-9.83100	-9.48363	-4.26811	-5.78784	-8.97146	-5.70621	-8.54128	-6.90782	-4.89569	-8.41863	-8.50825	-4.69941	-4.54876	-7.99632	-8.16476	-9.07023	-6.08024	-5.27866
76	-8.49026	0.50269	-4.50309	0.53675	-7.29580	1.48941	-8.65745	0.55578	-6.00065	0.47371	-4.82869	0.47821	-8.66554	-8.14663	-4.19429	-4.68445	-9.75100	-6.27669	-8.79836	-6.39204	-4.26623	-8.52936	-4.94007	-7.52246	-9.32872	-5.81814	-4.63598	-9.25638	-8.93282	-3.86692	-5.40367	-7.91717	-4.90014	-7.99998	-6.37835	-5.05229	-7.93620	-7.96485	-4.33646	-4.09578	-7.17755	-7.52559	-8.50273	-5.41408	-5.36026
