	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d
7	2.67057	0.72710	6.68956	2.07649	-7.09708	0.74213	-17.25652	3.30203	-2.00081	0.94931	1.00274	1.73227	-4.97080	1.06575	-14.63730	3.16118	2.45754	7.66256	-8.18190	-15.72347	-1.69742	2.63773	-5.71908	-17.36229	1.80091	4.70811	-6.87154	-17.38023	0.03375	4.95006	-3.72436	-13.65724	3.98811	5.87294	-7.36314	-14.22958	-2.99199	-1.24540	-6.13859	-9.42883	2.24431	5.54756	-7.13787	-17.00841	-0.98876	1.41874	-4.53792	-11.38425	2.05669	2.99934	-6.12784	-22.61295	-1.04967	-0.64761	-3.58767	-12.30111	1.45854	8.75300	-7.95786	-15.01265	-0.99710	3.24810	-7.20748	-13.85741	3.36202	8.64398	-6.67186	-19.34344	-2.30351	0.56113	-4.86536	-12.52747	2.38896	5.59814	-6.00843	-20.71172	-2.81617	0.32506	-4.96651	-12.54493	3.55283	6.90321	-6.98587	-11.53183	-3.12237	0.88146	-4.61507	-17.75649	2.79914	8.74408	-8.23186	-15.52824	-2.61619	1.53054	-4.94855	-20.58338	2.28156	9.53427	-6.90894	-21.71403	-2.92921	-0.14082	-3.20392	-13.60296	3.50925	3.90084	-6.25794	-15.04245	-2.33262	-0.43566	-5.36170	-13.96802	2.95589	9.00499	-7.90497	-14.80719	-1.79962	1.67896	-5.84405	-18.12988	2.53222	5.78082	-6.74916	-20.94505	-2.40044	-0.72393	-4.87092	-17.81801
8	3.13607	0.76661	7.38968	1.99079	-6.63434	0.76662	-16.91006	3.29102	-1.57175	0.93118	1.34047	1.66290	-4.03691	1.08757	-14.31526	3.18234	2.79049	8.33075	-7.62156	-15.37457	-1.27858	3.04928	-5.01550	-16.88723	2.24508	5.23063	-6.01571	-17.19780	0.35797	5.17951	-3.05172	-13.32251	4.61311	6.60780	-6.53630	-13.78330	-2.61920	-0.76189	-5.36372	-9.09450	2.75737	6.20538	-6.49550	-16.44527	-0.46376	1.79020	-3.06542	-10.78342	2.57516	3.85279	-5.51841	-22.39343	-0.69460	0.02007	-2.73867	-11.95716	1.72571	9.15874	-7.79412	-15.01276	-0.62675	3.37711	-6.40285	-13.09184	3.76123	8.90700	-6.20077	-18.82618	-1.96945	0.68509	-3.78988	-12.52150	2.93334	6.42015	-5.77038	-20.29614	-2.34803	0.73487	-4.00196	-12.26296	3.96192	7.58695	-6.60443	-10.98380	-2.65978	1.13498	-3.72334	-17.65559	3.13842	9.19446	-7.84619	-15.05824	-2.13339	1.92400	-4.29665	-20.18831	2.86943	10.36473	-6.64540	-21.14758	-2.51933	0.16460	-2.48982	-13.64499	3.98155	5.07997	-6.06753	-15.11650	-1.80916	0.03460	-4.05951	-13.56583	3.55789	10.00303	-7.52075	-14.46929	-1.26235	1.88585	-4.86725	-17.77494	2.99430	6.51315	-6.24376	-20.63596	-1.97812	-0.45167	-3.65044	-17.66287
9	3.63042	0.81559	8.09775	1.91630	-6.02424	0.83527	-16.61090	3.29500	-1.12621	0.91766	1.66749	1.57691	-2.94475	1.07687	-14.08133	3.21004	3.11553	9.02224	-6.97382	-15.03014	-0.83096	3.43523	-4.07587	-16.51947	2.73239	5.83075	-5.11092	-17.02411	0.69412	5.36331	-2.22280	-13.07265	5.27264	7.35945	-5.46739	-13.42436	-2.24263	-0.33924	-4.44473	-8.87876	3.31652	6.90894	-5.64529	-15.94303	0.08335	2.18066	-1.37599	-10.33330	3.14288	4.71112	-4.75475	-22.18130	-0.35535	0.67377	-1.86628	-11.68721	2.01972	9.52769	-7.45217	-14.95929	-0.22785	3.37966	-5.14401	-12.46156	4.19210	9.20571	-5.57990	-18.38158	-1.62281	0.79741	-2.60468	-12.54038	3.55363	7.31845	-5.44406	-19.88752	-1.82273	1.15841	-2.84486	-12.05927	4.38998	8.25113	-6.00904	-10.54223	-2.19990	1.38337	-2.71680	-17.65160	3.47190	9.58517	-7.30558	-14.66606	-1.64060	2.26250	-3.46553	-19.86748	3.52589	11.20601	-6.24344	-20.78374	-2.06852	0.51336	-1.77435	-13.68095	4.44657	6.23105	-5.81039	-15.14027	-1.28301	0.59663	-2.76106	-13.28850	4.19299	10.97953	-6.91854	-14.20244	-0.69247	2.07214	-3.56100	-17.56749	3.45316	7.23122	-5.62412	-20.38657	-1.55756	-0.13239	-2.36858	-17.53001
10	4.12961	0.87623	8.79974	1.84497	-5.32810	0.92852	-16.36601	3.30658	-0.68111	0.90847	2.00634	1.48456	-1.87071	1.05001	-13.91859	3.23539	3.41816	9.73040	-6.35355	-14.72344	-0.37989	3.81295	-3.06452	-16.24745	3.23202	6.52089	-4.31211	-16.86888	1.03137	5.51786	-1.33394	-12.89913	5.93003	8.09117	-4.25967	-13.14797	-1.88030	0.04469	-3.54046	-8.75814	3.88734	7.64892	-4.70488	-15.51564	0.62337	2.59503	0.24904	-10.00606	3.73049	5.56525	-3.92948	-21.99701	-0.04181	1.28957	-1.09939	-11.48522	2.33178	9.87040	-6.91608	-14.86774	0.18225	3.32653	-3.61751	-11.98007	4.63770	9.55167	-4.85916	-18.00793	-1.26052	0.93586	-1.47251	-12.57893	4.23432	8.26388	-5.00935	-19.52125	-1.24645	1.63096	-1.69628	-11.90530	4.81680	8.89518	-5.24513	-10.20901	-1.75304	1.67979	-1.78628	-17.68177	3.78898	9.94023	-6.68651	-14.35759	-1.16019	2.57049	-2.58260	-19.62639	4.19635	11.98510	-5.69329	-20.57392	-1.59687	0.89650	-1.11962	-13.71413	4.88918	7.32074	-5.50242	-15.12914	-0.78342	1.24689	-1.73272	-13.10972	4.82545	11.88257	-6.13999	-14.00093	-0.12272	2.27150	-2.11195	-17.45731	3.89598	7.93000	-4.98181	-20.20376	-1.14730	0.27012	-1.28113	-17.41055
11	4.60809	0.94550	9.47787	1.76387	-4.63437	1.01441	-16.17432	3.32224	-0.25365	0.90419	2.37479	1.40181	-0.99593	1.03458	-13.81122	3.25318	3.69028	10.43898	-5.85902	-14.47318	0.05195	4.20079	-2.17613	-16.05331	3.70689	7.30327	-3.76064	-16.73736	1.36443	5.68390	-0.52778	-12.78994	6.54568	8.76868	-3.06914	-12.94204	-1.54983	0.40954	-2.80622	-8.70732	4.43610	8.40211	-3.83179	-15.16816	1.12851	3.02805	1.51287	-9.77633	4.30477	6.39924	-3.16108	-21.84966	0.23996	1.85104	-0.54077	-11.34426	2.64865	10.20477	-6.22413	-14.75415	0.58361	3.29154	-2.08948	-11.63975	5.07992	9.95142	-4.13297	-17.70403	-0.88301	1.12457	-0.52709	-12.63095	4.94215	9.21167	-4.46632	-19.21857	-0.63254	2.17571	-0.75300	-11.78419	5.22151	9.51492	-4.39898	-9.96818	-1.32630	2.06680	-1.10934	-17.70780	4.08623	10.28655	-6.07760	-14.12414	-0.71479	2.86878	-1.78846	-19.46067	4.81949	12.62844	-5.02554	-20.46925	-1.13199	1.31508	-0.59820	-13.74600	5.29911	8.32089	-5.17920	-15.09612	-0.33873	1.95742	-1.17493	-13.00606	5.42015	12.66168	-5.27372	-13.85399	0.41458	2.51158	-0.78601	-17.40655	4.31237	8.59759	-4.42102	-20.08168	-0.75700	0.76225	-0.57847	-17.30399
12	5.04534	1.01572	10.11795	1.65769	-4.04134	1.07700	-16.03093	3.34007	0.14276	0.90689	2.78138	1.34343	-0.44448	1.05127	-13.74658	3.26270	3.92937	11.12605	-5.54063	-14.28596	0.44930	4.60988	-1.56775	-15.91877	4.12221	8.21185	-3.59995	-16.63141	1.69329	5.91075	0.05223	-12.73061	7.08529	9.36951	-2.06896	-12.79385	-1.26311	0.76741	-2.33660	-8.70409	4.93972	9.13782	-3.17277	-14.89967	1.57946	3.47126	2.21483	-9.62097	4.83700	7.19540	-2.56240	-21.74185	0.48985	2.35372	-0.23155	-11.25625	2.95718	10.55355	-5.47354	-14.63211	0.96000	3.33285	-0.82535	-11.42155	5.50365	10.40270	-3.51391	-17.46829	-0.49592	1.37975	0.14553	-12.69060	5.63308	10.11080	-3.85366	-18.98779	-0.00036	2.79811	-0.13708	-11.68831	5.58796	10.09992	-3.57317	-9.80007	-0.92308	2.55670	-0.76913	-17.71791	4.36821	10.64423	-5.54911	-13.95111	-0.32139	3.17178	-1.19644	-19.36095	5.34957	13.08479	-4.32729	-20.42925	-0.70209	1.77786	-0.28447	-13.77698	5.67262	9.20946	-4.88168	-15.05118	0.03163	2.68281	-1.13794	-12.95855	5.95208	13.28498	-4.43989	-13.75074	0.89690	2.80175	0.17299	-17.39163	4.69683	9.22024	-4.02180	-20.00978	-0.39580	1.32466	-0.32192	-17.21491
13	5.42900	1.07877	10.82194	1.52387	-3.60370	1.17338	-15.92973	3.35828	0.50019	0.91970	3.22698	1.31673	-0.25306	1.08847	-13.71397	3.26598	4.13477	11.77382	-5.39736	-14.16175	0.80407	5.04089	-1.30938	-15.82721	4.45096			-16.55043	2.01810	6.23852	0.31752	-12.70657	7.52604	9.88675	-1.39897	-12.69199	-1.02351	1.12852	-2.14861	-8.73009	5.38841	9.82636	-2.81028	-14.70429	1.96934	3.92630	2.30342	-9.51857	5.30739	7.93992	-2.20372	-21.67215	0.71194	2.80464	-0.15214	-11.21232	3.24748	10.93617	-4.78992	-14.51257	1.30183	3.48733	-0.01396	-11.30145	5.89823	10.89073	-3.08864	-17.29553	-0.11143	1.71234	0.50715	-12.75325	6.26387	10.91843	-3.25305	-18.82756	0.62699	3.48811	0.12719	-11.61303	5.90779	10.63721	-2.85580	-9.68814	-0.54418	3.13209	-0.73573	-17.71622	4.64320	11.02324	-5.13648	-13.82611	0.01157	3.49024	-0.87037	-19.31454	5.76841	13.34142	-3.70898	-20.42406	-0.32997	2.29019	-0.22609	-13.80722	6.01088	9.97398	-4.63972	-15.00317	0.32259	3.37427	-1.52018	-12.95068	6.40974	13.74688	-3.75243	-13.68176	1.31615	3.13849	0.63111	-17.39713	5.04885	9.79033	-3.81270	-19.97676	-0.07074	1.92585	-0.45278	-17.14734
14	5.75385	1.13000	11.31534	1.40786	-3.32415	1.20217	-15.86413	3.37514	0.81481	0.94475	3.70603	1.31978	-0.37721	1.11053	-13.70370	3.26555	4.30388	12.38540	-5.41628	-14.09639	1.11157	5.48594	-1.37713	-15.76398	4.67610			-16.49188	2.33317	6.68256	0.26711	-12.70474	7.85841	10.32762	-1.12559	-12.62641	-0.82740	1.50253	-2.19924	-8.77077	5.78132	10.44630	-2.74394	-14.57291	2.30161	4.40499	1.86532	-9.45082	5.70463	8.62432	-2.09030	-21.63624	0.91037	3.21877	-0.24735	-11.20346	3.51330	11.36255	-4.28189	-14.40436	1.60500	3.77162	0.27630	-11.25274	6.25699	11.39016	-2.88790	-17.17655	0.25197	2.12412	0.56460	-12.81553	6.80240	11.61007	-2.76454	-18.73055	1.22489	4.22368	0.09193	-11.55460	6.17988	11.11658	-2.29786	-9.61855	-0.19044	3.75709	-0.90710	-17.71000	4.91666	11.42370	-4.84022	-13.74037	0.28402	3.83289	-0.81893	-19.30631	6.08191	13.42588	-3.24996	-20.43296	-0.03046	2.84427	-0.41867	-13.83659	6.31697	10.61376	-4.46218	-14.96007	0.54335	3.99044	-2.13216	-12.96791	6.79136	14.06497	-3.28411	-13.63880	1.67609	3.51460	0.59514	-17.41167	5.37005	10.30818	-3.76923	-19.97185	0.21362	2.53094	-0.84073	-17.10264
15	6.01867	1.16949	11.64774	1.29550	-3.03532	1.02164	-15.82712	3.38955	1.08436	0.98077	4.20439	1.34401	-0.71803	1.09055	-13.70734	3.26363	4.43105			-14.08208	1.36740	5.93103	-1.68067	-15.71671	4.79177			-16.45188	2.62472	7.22202	-0.01909	-12.71502	8.08430	10.70884	-1.23267	-12.58825	-0.66843	1.89114	-2.40963	-8.81568	6.12013	10.98808	-2.91027	-14.49470	2.58351	4.91564	1.08206	-9.40304	6.02252	9.24235	-2.16858	-21.62793	1.08506	3.61261	-0.45283	-11.22097	3.75062	11.83110	-4.00820	-14.31353	1.86784	4.17923	0.10032	-11.24831	6.57640	11.87215	-2.88576	-17.10038	0.57278	2.60328	0.36697	-12.87474	7.23255	12.18176	-2.46673	-18.68580	1.76928	4.97236	-0.15028	-11.51039	6.40734	11.53248	-1.90760	-9.57872	0.13476	4.38764	-1.16518	-17.70460	5.18670	11.83598	-4.63630	-13.68632	0.50191	4.20349	-1.00025	-19.32098	6.30696	13.39364	-2.97937	-20.44264	0.18961	3.41710	-0.80498	-13.86477	6.59273	11.13895	-4.33747	-14.92764	0.71257	4.50289	-2.77328	-12.99890	7.09780	14.27009	-3.05650	-13.61452	1.98519	3.91870	0.18576	-17.42815	5.66052	10.77745	-3.83442	-19.98525	0.45487	3.10429	-1.33132	-17.08050
16	6.22401	1.20080	12.01458	1.17043	-3.07198	0.95454	-15.81152	3.40109	1.30666	1.02289	4.69899	1.37902	-1.15493	1.02610	-13.71827	3.26200	4.50975			-14.10820	1.56760	6.35694	-2.10249	-15.67564	4.80376			-16.42610	2.87449	7.80299	-0.41756	-12.73190	8.21311	11.04955	-1.64057	-12.56961	-0.54212	2.28239	-2.68496	-8.85829	6.40508	11.45140	-3.21200	-14.45773	2.82019	5.45108	0.17420	-9.36349	6.25750	9.78808	-2.35400	-21.64020	1.22991	3.99682	-0.71102	-11.25693	3.95627	12.32913	-3.96945	-14.24261	2.08856	4.67748	-0.39599	-11.26458	6.85578	12.31266	-3.01946	-17.05639	0.83191	3.12473	-0.00315	-12.92852	7.55341	12.64607	-2.38881	-18.67990	2.23936	5.69566	-0.49720	-11.47807	6.59441	11.88295	-1.65970	-9.55757	0.42556	4.98095	-1.41337	-17.70331	5.44442	12.24174	-4.48970	-13.65683	0.67405	4.59673	-1.33617	-19.34600	6.45995	13.30894	-2.89425	-20.44602	0.33073	3.97550	-1.29330	-13.89157	6.83758	11.56875	-4.24193	-14.90877	0.85093	4.90024	-3.28795	-13.03503	7.32783	14.39577	-3.05106	-13.60270	2.24985	4.33071	-0.41762	-17.44330	5.91722	11.19998	-3.94284	-20.00864	0.65229	3.61361	-1.78246	-17.07912
17	6.37168	1.22861	12.33420	1.06880	-3.20432	0.88669	-15.81049	3.40985	1.47971	1.06503	5.16300	1.41630	-1.57672	0.93463	-13.73169	3.26170	4.53490			-14.16259	1.71116	6.74097	-2.53252	-15.63367	4.72816			-16.41030	3.06646	8.36006	-0.80746	-12.75498	8.25776	11.36416	-2.23661	-12.56373	-0.44817	2.65497	-2.93849	-8.89587	6.63509	11.83924	-3.54270	-14.44966	3.01272	5.98881	-0.65400	-9.32270	6.40898	10.25821	-2.56221	-21.66607	1.33412	4.37337	-0.98014	-11.30530	4.12819	12.83681	-4.12031	-14.19097	2.26537	5.21245	-1.02564	-11.28428	7.09696	12.69785	-3.21452	-17.03535	1.01724	3.65533	-0.44849	-12.97535	7.77518	13.02585	-2.50954	-18.69840	2.62036	6.35786	-0.86028	-11.45506	6.74559	12.16978	-1.51172	-9.54603	0.67578	5.50536	-1.59032	-17.70689	5.67789	12.61809	-4.36722	-13.64552	0.80947	4.99740	-1.73485	-19.37281	6.55328	13.22647	-2.97223	-20.44062	0.39954	4.48441	-1.78214	-13.91751	7.04829	11.92849	-4.15067	-14.90396	0.97462	5.19065	-3.59364	-13.06907	7.47779	14.47018	-3.22539	-13.59836	2.47114	4.72317	-1.03229	-17.45576	6.13551	11.57525	-4.03869	-20.03523	0.80608	4.03714	-2.09380	-17.09442
18	6.46506	1.25675	12.61261	0.99573	-3.37632	0.84339	-15.81803	3.41618	1.60253	1.10265	5.57410	1.45083	-1.90531	0.84082	-13.74489	3.26274	4.50370			-14.23325	1.80132	7.06236	-2.89106	-15.58671	4.58717			-16.40099	3.19213	8.84305	-1.10718	-12.78790	8.23163	11.65582	-2.90138	-12.56538	-0.38953	2.98806	-3.11501	-8.92959	6.80986	12.15524	-3.81365	-14.45888	3.16018	6.50131	-1.25782	-9.27365	6.48127	10.65495	-2.73149	-21.69957	1.38588	4.73638	-1.23538	-11.36315	4.26653	13.33178	-4.38944	-14.15613	2.39759	5.72365	-1.61349	-11.29737	7.30306	13.02384	-3.40464	-17.02993	1.12513	4.16221	-0.87961	-13.01510	7.91426	13.34789	-2.77658	-18.72773	2.90555	6.93507	-1.18056	-11.43948	6.86534	12.40018	-1.42100	-9.53723	0.88085	5.94765	-1.67185	-17.71380	5.87598	12.94406	-4.24885	-13.64687	0.91620	5.38397	-2.11374	-19.39645	6.59637	13.17925	-3.16918	-20.42659	0.40682	4.91617	-2.18723	-13.94405	7.21985	12.24341	-4.04587	-14.91228	1.09143	5.39907	-3.68240	-13.09507	7.54460	14.51171	-3.52560	-13.59761	2.64515	5.06893	-1.51587	-17.46492	6.31126	11.90321	-4.08817	-20.05994	0.91669	4.36948	-2.22308	-17.12128
19	6.50861	1.28755	12.85344	0.94862	-3.54400	0.84695	-15.82962	3.42049	1.67571	1.13391	5.92067	1.48138	-2.10754	0.76451	-13.75763	3.26430	4.41445			-14.31013	1.84340	7.31011	-3.14001	-15.53398	4.40359			-16.39618	3.25155	9.23490	-1.29198	-12.83656	8.14690	11.91335	-3.52608	-12.57123	-0.36977	3.26879	-3.20139	-8.96434	6.93120	12.40555	-3.97907	-14.47575	3.26297	6.96765	-1.57349	-9.21249	6.48422	10.98706	-2.83358	-21.73633	1.37670	5.07485	-1.46763	-11.43142	4.37373	13.78956	-4.69686	-14.13491	2.48563	6.16055	-2.03728	-11.30055	7.47652	13.29256	-3.54332	-17.03497	1.15903	4.61852	-1.23232	-13.04931	7.98892	13.63663	-3.12820	-18.75678	3.09574	7.41857	-1.43304	-11.43143	6.95784	12.58801	-1.35854	-9.52684	1.03846	6.31251	-1.66964	-17.72229	6.02965	13.20527	-4.13289	-13.65662	1.00095	5.73440	-2.41571	-19.41438	6.59666	13.17578	-3.42772	-20.40520	0.36542	5.25879	-2.46665	-13.97339	7.34662	12.53316	-3.92339	-14.93214	1.20006	5.55885	-3.60089	-13.10932	7.52831	14.52770	-3.89579	-13.59772	2.76576	5.35026	-1.79357	-17.47133	6.44189	12.18671	-4.08256	-20.07984	0.98402	4.62062	-2.18201	-17.15600
