	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d
7	3.56946	4.76969	-4.55267	2.42576	8.97713	2.23431	-4.54528	1.64891	7.23034	2.44258	-3.70898	2.49252	2.00404	1.42423	-8.34383	1.46593	5.30318	-1.72713	8.14578	-7.25205	4.26911	-2.98564	0.57828	-7.61263	3.26150	-1.12832	8.57282	-6.80234	6.58497	-4.42592	2.48979	-8.20779	4.83031	-8.07661	11.00272	-2.43880	7.87131	1.06729	1.74793	-7.17748	5.05650	-6.06446	8.54652	-3.00544	11.14616	-7.11841	3.05873	-7.03239	6.33284	-7.87733	5.76572	-5.36372	11.56662	-3.88200	1.21649	-9.60898	6.39691	-4.36507	7.97762	-2.90712	8.61621	-7.30395	2.39212	-6.17332	3.18698	-6.86874	9.72435	-4.98369	7.83459	-3.25702	3.30577	-8.79717	3.64997	-6.84935	7.04572	-2.35332	6.51780	-3.78821	2.62081	-5.69735	9.47487	-4.16017	8.98169	-5.18633	4.06653	-3.04937	2.04915	-8.83311	2.51426	-2.89963	10.99731	-5.96701	4.04297	-4.33443	0.30627	-8.79595	-10.46187	-1.07836	13.15312	-2.95403	8.86824	-0.09214	0.11788	-10.58043	8.58528	-3.96230	6.53192	-5.50842	7.58933	-0.90688	2.25775	-10.25889	0.21012	-2.76539	12.43110	-5.41965	4.45038	-6.44873	5.38179	-9.63402	1.63164	-5.91451	6.80349	-3.49194	7.80058	-5.40025	0.53379	-8.40417
8	3.07098	4.72129	-3.17074	2.41947	9.67024	2.09765	-6.48529	1.76334	6.86684	2.40671	-1.93675	2.17705	1.46731	1.12881	-9.30760	1.33464	4.71194	0.13765	8.34180	-9.00185	3.78320	-1.23637	0.94437	-9.21846	2.99502	0.58672	9.15599	-9.13624	6.59272	-3.30380	2.33081	-9.11897	4.33251	-6.17251	11.12593	-4.33073	7.44729	2.30625	1.62318	-7.98850	4.40073	-3.76118	9.53643	-5.94404	10.62212	-4.11232	1.62803	-7.98574	5.50024	-6.75643	7.10915	-7.49982	10.87542	-1.98999	0.94710	-10.56351	6.03135	-3.68199	8.16630	-4.09786	8.39609	-5.18600	2.62688	-8.00528	3.23066	-5.18661	10.60959	-7.59651	7.77065	-1.59243	3.00959	-10.35561	3.16203	-5.32708	7.34287	-3.93744	6.08662	-2.03322	1.99995	-6.60820	8.98529	-2.80319	10.06006	-7.24461	3.81586	-1.38383	0.57607	-9.03797	2.23025	-1.69713	11.56064	-7.50105	3.62888	-3.20565	0.33588	-9.57996	-10.90006	0.24839	13.66468	-4.56735	8.79254	0.23867	0.33018	-11.38775	7.73574	-3.59423	7.76910	-7.29884	7.04223	1.68039	0.88420	-10.99064	-0.38412	-1.50803	13.05302	-7.23169	4.07475	-3.99506	3.58195	-10.11943	0.96208	-4.87478	7.88781	-5.40607	7.20741	-3.30113	-0.27587	-9.34632
9	2.56734	4.68732	-1.61768	2.49481	10.46205	1.92200	-8.67212	1.85559	6.53644	2.39166	-0.28409	1.92080	1.12277	1.13964	-10.39754	1.24874	4.14286	2.06526	8.92519	-11.13946	3.32615	0.49480	1.45135	-11.04167	2.81888	2.40532	9.51651	-11.37845	6.61644	-2.07027	1.88981	-9.87840	3.81842	-3.98940	11.44265	-6.65038	7.12534	3.35509	1.78762	-9.06310	3.72487	-1.32774	10.53579	-8.95848	10.14079	-1.29930	0.49370	-9.09626	4.71630	-5.45492	8.36844	-9.72019	10.22671	-0.32794	0.87389	-11.53994	5.58768	-2.64810	8.71107	-5.85538	8.19336	-2.77719	2.91611	-10.23693	3.24526	-3.37782	11.43901	-10.25454	7.75723	-0.11823	2.94811	-11.96836	2.55308	-3.59462	8.07032	-6.07624	5.72283	-0.42867	1.74648	-7.81915	8.50476	-1.18627	11.15274	-9.61413	3.58828	0.00909	-0.52022	-9.41148	1.96113	-0.42232	12.29572	-9.29773	3.25377	-1.98350	0.27797	-10.41578	-11.35455	1.74488	13.97550	-6.29668	8.70386	0.48808	0.35258	-11.88097	6.90264	-3.15040	9.20259	-9.28732	6.50277	3.81106	0.08551	-11.93106	-0.98752	0.05202	13.66204	-9.30579	3.70523	-1.60675	1.91723	-10.74874	0.30895	-3.76337	9.17113	-7.57497	6.64738	-1.52348	-0.50137	-10.53366
10	2.11015	4.66249	-0.01554	2.63116	11.08468	1.71025	-10.73371	1.85507	6.28475	2.39842	1.04440	1.72745	0.96489	1.28154	-11.43389	1.30926	3.65174	3.88124	9.63186	-13.30445	2.95062	1.99787	1.98810	-12.77797	2.78264	4.11529	9.39717	-13.11182	6.70027	-0.86144	1.11721	-10.33240	3.34763	-1.73581	11.77568	-9.02059	6.93954	4.09307	2.13061	-10.17431	3.10274	1.02999	11.17735	-11.51136	9.78509	0.94372	-0.18902	-10.21171	4.02968	-4.12230	9.27595	-11.63913	9.66974	0.95259	0.90751	-12.34552	5.10301	-1.31568	9.43562	-7.95424	8.04862	-0.38332	3.18851	-12.51912	3.25531	-1.54116	11.89680	-12.54553	7.81679	1.03264	2.94931	-13.36444	1.87246	-1.69851	8.93956	-8.47548	5.46751	0.79885	1.84863	-9.11246	8.07651	0.58638	11.95584	-11.88813	3.41909	0.88774	-1.00828	-9.93144	1.74030	0.80504	13.01924	-11.07167	2.95203	-0.78800	0.04107	-11.11877	-11.75738	3.35766	13.81674	-7.75913	8.63204	0.67375	0.05199	-11.96634	6.14198	-2.65316	10.50094	-11.13570	6.03586	5.17264	-0.02770	-12.95284	-1.53570	1.79612	14.00018	-11.25236	3.39983	0.44004	0.67392	-11.50723	-0.26875	-2.72273	10.36263	-9.60240	6.16950	-0.33861	-0.16346	-11.75992
11	1.74831	4.63940	1.47842	2.80634	11.33639	1.55937	-12.34129	1.77742	6.14391	2.42494	1.87945	1.59540	0.93698	1.42574	-12.22858	1.51282	3.28145	5.44025	10.13174	-15.09125	2.69424	3.05932	2.43942	-14.11568	2.91668	5.54500	8.67644	-14.07458	6.87407	0.11180	0.10548	-10.40471	2.98055	0.33194	11.96160	-11.06462	6.90441	4.43509	2.48807	-11.07722	2.60629	3.06056	11.25102	-13.21359	9.62084	2.30926	-0.39471	-11.14783	3.48015	-2.95272	9.68834	-12.96128	9.23710	1.75154	0.94216	-12.81684	4.62262	0.18975	10.14356	-10.09561	7.99414	1.64906	3.37055	-14.47115	3.28894	0.17105	11.82437	-14.18187	7.95955	1.78747	2.80696	-14.29262	1.18617	0.25874	9.62338	-10.74991	5.34376	1.51590	2.15620	-10.23435	7.74142	2.35830	12.23575	-13.68529	3.32955	1.11775	-0.85134	-10.51182	1.59445	1.88079	13.54539	-12.55299	2.75000	0.22459	-0.41134	-11.52432	-12.03466	4.94639	13.10498	-8.69479	8.60278	0.71614	-0.51688	-11.64875	5.50058	-2.15967	11.40599	-12.55033	5.68846	5.61656	0.44284	-13.86214	-1.96655	3.53005	13.89395	-12.71720	3.20983	1.87271	0.01642	-12.31371	-0.72175	-1.90252	11.22301	-11.14476	5.80596	0.14511	0.52393	-12.77905
12	1.51843	4.61069	2.71148	3.00638	11.13198	1.61947	-13.30041	1.69735	6.12612	2.46700	2.14340	1.53624	0.94948	1.57672	-12.64136	1.75064	3.05417	6.67026	10.14626	-16.19746	2.57321	3.53693	2.69776	-14.81628	3.22304	6.61664	7.28370	-14.21359	7.14417	0.65259	-0.94555	-10.13276	2.76615	1.96943	11.92458	-12.52947	7.01252	4.37147	2.69885	-11.59434	2.29113	4.52902	10.73213	-13.89213	9.67841	2.65702	-0.21355	-11.75158	3.08946	-2.11940	9.61808	-13.56831	8.93989	2.04457	0.89875	-12.87229	4.19240	1.69238	10.67508	-11.98510	8.04697	3.02743	3.39806	-15.78096	3.37222	1.58369	11.22777	-15.03325	8.18379	2.12024	2.37258	-14.59769	0.56771	2.11019	9.89520	-12.54509	5.35345	1.71768	2.44645	-10.97231	7.53006	3.95534	11.89683	-14.75637	3.32257	0.75377	-0.24747	-11.01848	1.53872	2.74340	13.72165	-13.54928	2.66109	0.90554	-1.04162	-11.54545	-12.12488	6.31568	11.98433	-9.05277	8.63131	0.48522	-1.14336	-11.03837	5.00996	-1.74170	11.79528	-13.36332	5.48197	5.20996	1.22757	-14.46447	-2.23290	5.03862	13.31895	-13.49942	3.16833	2.51679	-0.08155	-13.02214	-1.01923	-1.40283	11.62785	-12.02019	5.56805	0.00829	1.22583	-13.37195
13	1.43751	4.57054	3.28674	3.15299	10.90430	1.24183	-13.57054	1.67879	6.22250	2.51907	1.86777	1.53620	0.92191	1.71993	-12.62398	1.90851	2.96818	7.58250	9.55065	-16.51033	2.58150	3.41115	2.68813	-14.78003	3.67310			-13.65002	7.49139	0.66786	-1.80250	-9.66177	2.73109	3.00830	11.68009	-13.32792	7.23679	3.96441	2.67495	-11.67297	2.18553	5.29420	9.72974	-13.57981	9.94511	2.04585	0.21218	-11.95973	2.85523	-1.71156	9.17760	-13.51009	8.76690	1.88302	0.75665	-12.53420	3.85062	3.00514	10.92924	-13.38921	8.20592	3.59121	3.24226	-16.28953	3.52342	2.55003	10.21721	-15.10110	8.47768	2.03762	1.62830	-14.27676	0.08520	3.64850	9.69497	-13.62837	5.47944	1.49637	2.53469	-11.22025	7.45656	5.23361	10.98028	-15.02784	3.38419	0.01092	0.46346	-11.31532	1.57444	3.37839	13.45555	-13.96579	2.68420	1.15898	-1.74502	-11.20162	-11.99503	7.28875	10.71002	-8.93684	8.71770	-0.10462	-1.57733	-10.31375	4.68223	-1.45912	11.68195	-13.55529	5.41232	4.18054	2.01726	-14.63267	-2.31202	6.14737	12.37951	-13.57491	3.28358	2.35882	0.17995	-13.46137	-1.15348	-1.23849	11.56905	-12.23000	5.44831	-0.55328	1.63379	-13.41570
14	1.49955	4.51554	3.75158	3.37988	10.06697	1.40950	-13.23703	1.71858	6.40638	2.57450	1.17500	1.55216	0.82148	1.79776	-12.23562	1.92080	2.99933	8.26362	8.32126	-16.10127	2.69441	2.78567	2.40538	-14.07876	4.21306			-12.61888	7.87580	0.21452	-2.29376	-9.18276	2.87311	3.39696	11.29231	-13.50812	7.53674	3.32061	2.43826	-11.39320	2.28540	5.35993	8.42740	-12.48242	10.36983	0.70050	0.75170	-11.81744	2.75050	-1.70591	8.50666	-12.93626	8.68767	1.37625	0.55641	-11.91494	3.62069	3.97280	10.86243	-14.16436	8.45206	3.34591	2.94208	-16.03838	3.74829	3.00146	8.94637	-14.48512	8.82024	1.58507	0.69321	-13.48408	-0.21197	4.68191	9.09935	-13.91728	5.69162	0.98795	2.35346	-11.00734	7.51602	6.12105	9.62580	-14.58457	3.48961	-0.84468	0.96995	-11.32494	1.68971	3.81113	12.73458	-13.81324	2.80515	0.97226	-2.38448	-10.60717	-11.64921	7.78311	9.51352	-8.52003	8.84533	-1.02405	-1.65565	-9.65419	4.50846	-1.33479	11.17259	-13.22758	5.45552	2.81420	2.59065	-14.35038	-2.21014	6.76164	11.24790	-13.04993	3.53852	1.53922	0.53483	-13.50983	-1.13957	-1.34235	11.12049	-11.90932	5.42680	-1.32336	1.59863	-12.93525
15	1.67729	4.44512	3.43200	3.37945	9.25728	1.53896	-12.47460	1.75335	6.63964	2.62534	0.24406	1.55855	0.66937	1.78422	-11.62055	1.78575	3.10617			-15.17163	2.87497	1.84756	1.92913	-12.93391	4.77527			-11.41183	8.24547	-0.51897	-2.37834	-8.85149	3.16188	3.20460	10.83932	-13.20741	7.86617	2.56927	2.09736	-10.92725	2.55643	4.87046	7.04399	-10.93148	10.87602	-1.05180	1.31401	-11.45045	2.72935	-1.97933	7.73771	-12.05603	8.65877	0.66772	0.37343	-11.17498	3.50684	4.51131	10.48111	-14.27170	8.75259	2.45216	2.60653	-15.25407	4.03796	2.97253	7.58196	-13.38032	9.18228	0.85864	-0.24107	-12.47221	-0.30350	5.09829	8.25101	-13.46356	5.95372	0.33787	1.95361	-10.47523	7.68636	6.63053	8.03292	-13.62797	3.61107	-1.59476	1.11145	-11.06484	1.86258	4.09533	11.63478	-13.20005	3.00024	0.42058	-2.83779	-9.92886	-11.12715	7.84118	8.55563	-8.00643	8.98400	-2.12660	-1.36671	-9.17850	4.46073	-1.34291	10.41535	-12.55175	5.57551	1.37671	2.86851	-13.71497	-1.96039	6.87832	10.11225	-12.10472	3.89618	0.29640	0.77382	-13.15703	-1.01049	-1.59627	10.40130	-11.25954	5.47796	-2.11792	1.16728	-12.10395
16	1.92834	4.36181	3.20586	3.43007	8.29506	1.68755	-11.50757	1.71561	6.88028	2.66286	-0.72776	1.56363	0.51411	1.71449	-10.95557	1.55685	3.23747			-13.98838	3.08198	0.81384	1.39036	-11.63855	5.29187			-10.31382	8.54800	-1.28457	-2.14792	-8.73854	3.54701	2.59524	10.40154	-12.61442	8.17995	1.84668	1.78636	-10.47221	2.94270	4.06144	5.79581	-9.31035	11.37812	-2.85061	1.83982	-11.01188	2.73692	-2.34692	6.98833	-11.09750	8.63196	-0.08928	0.27861	-10.47148	3.49420	4.62973	9.83612	-13.78112	9.06711	1.17738	2.37184	-14.26467	4.37073	2.58901	6.29201	-12.05148	9.52960	0.00044	-1.00148	-11.49920	-0.20225	4.90577	7.30581	-12.43152	6.22897	-0.31711	1.44939	-9.81558	7.93327	6.84367	6.42662	-12.43273	3.72441	-2.10760	0.88678	-10.62978	2.06519	4.29706	10.30993	-12.31424	3.24059	-0.35460	-3.03518	-9.33318	-10.49395	7.60142	7.93324	-7.60078	9.09740	-3.20019	-0.83640	-8.92048	4.49785	-1.41510	9.55668	-11.71960	5.73252	0.07344	2.89331	-12.89868	-1.61496	6.57557	9.14547	-10.95377	4.30820	-1.09677	0.80330	-12.50696	-0.80929	-1.86662	9.54920	-10.49626	5.57518	-2.79969	0.51876	-11.17675
17	2.20396	4.27100	2.84472	3.39264	7.45394	1.80056	-10.56347	1.58258	7.08966	2.67902	-1.56244	1.58270	0.39569	1.65188	-10.39211	1.31691	3.34065			-12.82633	3.27806	-0.11815	0.91371	-10.46153	5.70691			-9.53286	8.74190	-1.85956	-1.77551	-8.82415	3.97023	1.78359	10.05361	-11.94057	8.43882	1.27777	1.60022	-10.18165	3.37897	3.19390	4.85155	-7.96457	11.79764	-4.36900	2.28223	-10.63252	2.72022	-2.61432	6.35210	-10.27776	8.56284	-0.75707	0.30837	-9.91715	3.55290	4.42016	9.01665	-12.85506	9.35502	-0.17444	2.34161	-13.38768	4.71702	2.02589	5.22848	-10.78421	9.82837	-0.82587	-1.49550	-10.75558	0.04905	4.23225	6.41202	-11.07141	6.48435	-0.86366	0.95447	-9.20193	8.21691	6.88185	5.01626	-11.28354	3.81296	-2.33258	0.39136	-10.14021	2.26822	4.47830	8.95788	-11.37137	3.49633	-1.18387	-2.97702	-8.94012	-9.82446	7.23981	7.66660	-7.45330	9.15218	-4.03603	-0.26364	-8.84138	4.57343	-1.45859	8.71011	-10.90213	5.88996	-0.96575	2.77133	-12.08633	-1.23381	5.98780	8.48109	-9.81079	4.72343	-2.38531	0.63009	-11.72832	-0.58077	-2.03399	8.70087	-9.81464	5.69340	-3.28059	-0.14202	-10.39096
18	2.45803	4.17991	2.49687	3.29195	6.82223	1.88464	-9.82131	1.39400	7.23805	2.66848	-2.13249	1.61142	0.32568	1.64017	-10.01929	1.14659	3.36942			-11.90631	3.43554	-0.80811	0.57915	-9.58348	5.98432			-9.15258	8.80329	-2.10568	-1.44821	-9.02355	4.37729	0.98835	9.84305	-11.36772	8.61237	0.95347	1.55727	-10.12060	3.80326	2.48837	4.30254	-7.12803	12.07673	-5.36938	2.59508	-10.38915	2.63766	-2.63262	5.88442	-9.74798	8.41814	-1.23635	0.45671	-9.56150	3.64492	4.02209	8.13933	-11.71076	9.58224	-1.33285	2.54741	-12.84228	5.04549	1.45695	4.49862	-9.81761	10.05075	-1.46980	-1.72035	-10.33770	0.38745	3.28878	5.69848	-9.66983	6.69369	-1.22552	0.54281	-8.74609	8.49866	6.87454	3.95006	-10.41077	3.86803	-2.28334	-0.24319	-9.70021	2.44478	4.68362	7.77597	-10.57200	3.74016	-1.91138	-2.72934	-8.79564	-9.18761	6.91590	7.67493	-7.58731	9.12531	-4.49050	0.16103	-8.86292	4.64401	-1.38262	7.94290	-10.22065	6.01920	-1.68279	2.61464	-11.42217	-0.87280	5.27337	8.18602	-8.84622	5.09600	-3.37231	0.31300	-10.98947	-0.36451	-2.01429	7.97039	-9.36053	5.81123	-3.52035	-0.66646	-9.89528
19	2.65401	4.09578	2.27756	3.16205	6.43324	1.93949	-9.37720	1.23095	7.30771	2.62978	-2.37863	1.62798	0.28773	1.68417	-9.85520	1.09005	3.28917			-11.35583	3.53866	-1.19028	0.41417	-9.07791	6.11006			-9.13256	8.72636	-1.98205	-1.31275	-9.22881	4.72660	0.39545	9.76423	-11.00448	8.68056	0.91168	1.60456	-10.25895	4.16682	2.07437	4.16337	-6.88839	12.18640	-5.73682	2.73309	-10.29469	2.46446	-2.33547	5.59608	-9.55897	8.17970	-1.48052	0.68241	-9.39017	3.73143	3.58436	7.32877	-10.57370	9.72564	-2.11012	2.93919	-12.70877	5.32834	1.01554	4.14184	-9.28999	10.17883	-1.82521	-1.74285	-10.24913	0.74265	2.31475	5.25241	-8.49116	6.83935	-1.37290	0.24231	-8.48678	8.74664	6.92690	3.28577	-9.94029	3.88736	-2.02073	-0.88564	-9.37858	2.57336	4.93378	6.91707	-10.05713	3.95033	-2.42872	-2.39963	-8.86895	-8.63422	6.73423	7.80161	-7.90120	9.00788	-4.52322	0.31996	-8.90110	4.67517	-1.12767	7.28378	-9.73419	6.10189	-2.07485	2.50190	-10.98308	-0.57411	4.58323	8.23987	-8.14912	5.39196	-3.94686	-0.07744	-10.41220	-0.19028	-1.76878	7.42412	-9.20376	5.91296	-3.52017	-0.99111	-9.73369
