	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d
	LHIP_MF_N	LHIP_MF_N	LKNEE_MF_N	LKNEE_MF_N	LANKLE_MF_N	LANKLE_MF_N	RHIP_MF_N	RHIP_MF_N	RKNEE_MF_N	RKNEE_MF_N	RANKLE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X	X
1	0.34526	0.08188	-0.26795	0.04219	0.00021	0.01289	0.36772	0.03516	-0.28542	0.03663	0.00145	0.00756	0.22266	-0.20405	-0.01934	0.37126	-0.27917	0.00598	0.22823	-0.19951	-0.00089	0.34632	-0.20753	-0.00472	0.32457	-0.23768	-0.00546	0.33011	-0.30640	-0.00614	0.44016	-0.32220	0.00361	0.37166	-0.28690	-0.00270	0.29341	-0.23270	0.00215	0.37433	-0.27440	-0.00040	0.38215	-0.28570	0.00301	0.43016	-0.28920	-0.00888	0.39719	-0.28610	-0.01432	0.50035	-0.32992	0.02176	0.39893	-0.35585	0.01177	0.31702	-0.26542	0.00011	0.30304	-0.28086	0.00004	0.34246	-0.27070	-0.01283	0.33591	-0.23780	-0.00364	0.36731	-0.29772	0.02365	0.44259	-0.25854	0.00257	0.32713	-0.28857	-0.00865	0.36878	-0.30343	0.00871	0.38766	-0.33291	0.01313	0.34968	-0.27777	0.00730	0.33811	-0.30029	0.00695
2	0.41430	0.08597	-0.27684	0.05224	-0.00982	0.02179	0.42179	0.04437	-0.28574	0.04189	-0.00614	0.00965	0.27089	-0.19890	-0.03986	0.41276	-0.28570	-0.00043	0.28136	-0.19795	-0.00864	0.39819	-0.20455	-0.00819	0.40389	-0.24176	-0.01272	0.39353	-0.31070	-0.02126	0.51763	-0.33836	-0.00976	0.43636	-0.28700	-0.01209	0.37229	-0.23759	-0.00480	0.42470	-0.25748	-0.00849	0.44702	-0.29333	-0.00270	0.49663	-0.29448	-0.02672	0.47148	-0.28275	-0.02269	0.55585	-0.36112	0.02496	0.46944	-0.36475	0.00565	0.38306	-0.27475	-0.01170	0.31736	-0.27430	-0.01073	0.40254	-0.26811	-0.03288	0.38568	-0.23534	-0.01127	0.46288	-0.33455	0.03393	0.49656	-0.25742	0.00117	0.40206	-0.29514	-0.02685	0.41528	-0.29559	-0.00256	0.43696	-0.35508	0.01300	0.42257	-0.27938	-0.00272	0.39970	-0.29632	-0.00536
3	0.48715	0.08945	-0.27062	0.06507	-0.02581	0.03077	0.47362	0.05246	-0.27040	0.04741	-0.01829	0.01310	0.33088	-0.18061	-0.06672	0.45260	-0.28013	-0.01167	0.33701	-0.18042	-0.02077	0.43821	-0.19148	-0.01088	0.49049	-0.23138	-0.02660	0.46217	-0.29573	-0.04426	0.59286	-0.33369	-0.03000	0.50115	-0.26958	-0.02670	0.45267	-0.22499	-0.01581	0.47082	-0.22218	-0.01885	0.50784	-0.28901	-0.01236	0.55165	-0.28248	-0.04883	0.53990	-0.26441	-0.03350	0.61365	-0.38737	0.01994	0.53968	-0.35137	-0.00731	0.45273	-0.27002	-0.03012	0.33709	-0.25464	-0.02776	0.46400	-0.24940	-0.05845	0.42762	-0.22029	-0.02081	0.56836	-0.36145	0.03850	0.51916	-0.23797	0.00003	0.49044	-0.28401	-0.05234	0.46676	-0.26917	-0.02208	0.49289	-0.36617	0.00445	0.50108	-0.26156	-0.01851	0.47477	-0.27352	-0.02432
4	0.56257	0.09444	-0.24691	0.08052	-0.04408	0.03854	0.52364	0.06473	-0.23769	0.05441	-0.03144	0.01862	0.39926	-0.14660	-0.09462	0.49069	-0.25955	-0.02473	0.38940	-0.14207	-0.03296	0.45670	-0.16106	-0.00989	0.58615	-0.20203	-0.04420	0.53379	-0.25890	-0.07015	0.66015	-0.30227	-0.05338	0.57039	-0.23181	-0.04269	0.53783	-0.19353	-0.02712	0.51483	-0.16916	-0.02742	0.56563	-0.27129	-0.02383	0.60014	-0.25713	-0.07100	0.59881	-0.22970	-0.04473	0.67845	-0.40758	0.00801	0.61188	-0.31566	-0.02291	0.52359	-0.24889	-0.05195	0.36646	-0.22203	-0.04709	0.52357	-0.21536	-0.08501	0.46315	-0.19267	-0.02937	0.66805	-0.36862	0.03805	0.51017	-0.19752	0.00079	0.59466	-0.25511	-0.07984	0.52666	-0.22425	-0.04373	0.55839	-0.36248	-0.01021	0.58955	-0.22370	-0.03493	0.56338	-0.23158	-0.04415
5	0.62330	0.10201	-0.19860	0.09650	-0.05957	0.04427	0.56035	0.08375	-0.18231	0.06239	-0.04091	0.02521	0.46081	-0.09216	-0.11730	0.52018	-0.21992	-0.03618	0.42412	-0.07772	-0.04028	0.44489	-0.10594	-0.00186	0.68116	-0.14835	-0.05837	0.59705	-0.19543	-0.09095	0.70436	-0.23831	-0.07470	0.62618	-0.16362	-0.05289	0.61186	-0.13641	-0.03422	0.54356	-0.09515	-0.02990	0.60792	-0.23325	-0.03455	0.62067	-0.21101	-0.08821	0.63303	-0.17383	-0.05223	0.73561	-0.41012	-0.00837	0.66830	-0.25083	-0.03644	0.57854	-0.20439	-0.07209	0.39941	-0.17500	-0.06326	0.56306	-0.16250	-0.10758	0.48351	-0.14904	-0.03298	0.73831	-0.34260	0.03571	0.47115	-0.13258	0.00572	0.69304	-0.20045	-0.10246	0.58344	-0.15790	-0.06120	0.62371	-0.33509	-0.02573	0.66801	-0.15915	-0.04691	0.64257	-0.16478	-0.06033
6	0.65886	0.11351	-0.12601	0.11138	-0.06795	0.04865	0.58330	0.10535	-0.10727	0.07058	-0.04266	0.03225	0.50602	-0.01838	-0.13100	0.54062	-0.16503	-0.04299	0.43023	0.01086	-0.03944	0.41808	-0.03095	0.01689	0.75689	-0.06589	-0.06271	0.64734	-0.10844	-0.10012	0.71966	-0.14821	-0.08891	0.67229	-0.06852	-0.05114	0.66280	-0.05365	-0.03350	0.55657	-0.00472	-0.02307	0.63258	-0.17746	-0.04222	0.61227	-0.15026	-0.09686	0.64230	-0.09990	-0.05363	0.77614	-0.38901	-0.02401	0.69890	-0.15911	-0.04317	0.60888	-0.13830	-0.08571	0.42815	-0.11477	-0.07185	0.57660	-0.09529	-0.12335	0.49059	-0.09397	-0.02836	0.76163	-0.27638	0.03624	0.42518	-0.05050	0.01701	0.77290	-0.11898	-0.11571	0.63243	-0.07268	-0.06952	0.68658	-0.28105	-0.03580	0.72234	-0.06858	-0.05039	0.69464	-0.07463	-0.06928
