	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0002_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_4_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_5_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0003_6_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0004_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_1_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_2_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d	2014_07_21_CR026_BAREFOOT_GAIT0005_3_CINE_E&D.c3d
	LHIP_MF_N	LHIP_MF_N	LKNEE_MF_N	LKNEE_MF_N	LANKLE_MF_N	LANKLE_MF_N	RHIP_MF_N	RHIP_MF_N	RKNEE_MF_N	RKNEE_MF_N	RANKLE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N	LHIP_MF_N	LKNEE_MF_N	LANKLE_MF_N	RHIP_MF_N	RKNEE_MF_N	RANKLE_MF_N
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z	Z
1	-0.05664	0.01850	0.03275	0.00516	-0.00429	0.00291	-0.03687	0.02696	0.03528	0.00770	0.00640	0.00447	-0.06035	0.03407	-0.00097	-0.03538	0.03421	0.00977	-0.01937	0.02707	-0.00301	-0.01811	0.01845	0.00265	-0.08074	0.02724	-0.00909	-0.04375	0.03327	0.00314	-0.07029	0.03760	-0.00236	-0.04816	0.03032	0.00462	-0.04365	0.02521	-0.00360	-0.05171	0.03688	0.00447	-0.03342	0.03575	0.00987	-0.05246	0.03153	-0.00587	-0.01801	0.03738	0.00974	-0.09028	0.03558	-0.00728	-0.07945	0.03934	-0.00001	-0.04831	0.02644	-0.00695	-0.02603	0.03568	0.00725	-0.05412	0.03751	-0.00127	-0.00339	0.03501	0.01478	-0.05157	0.03341	-0.00586	0.02227	0.02866	0.00711	-0.04522	0.04046	0.00038	-0.05440	0.05371	0.01199	-0.06963	0.03310	-0.00047	-0.06336	0.03685	-0.00555	-0.05698	0.04210	0.00461
2	-0.05423	0.01861	0.03078	0.00728	-0.00613	0.00523	-0.01999	0.02658	0.03987	0.00927	0.01064	0.00613	-0.05515	0.03283	-0.00019	-0.02300	0.04043	0.01612	-0.01674	0.02295	-0.00602	-0.00465	0.01880	0.00465	-0.07630	0.02004	-0.01477	-0.01898	0.03939	0.00721	-0.07205	0.03975	-0.00119	-0.01860	0.03962	0.01268	-0.04678	0.02311	-0.00613	-0.03496	0.03566	0.00601	-0.02645	0.04261	0.01598	-0.04411	0.02948	-0.00621	-0.00041	0.04080	0.01441	-0.08627	0.03227	-0.01112	-0.06571	0.04449	0.00394	-0.04490	0.02297	-0.01023	-0.01072	0.04119	0.01193	-0.05241	0.03677	-0.00129	0.00422	0.04091	0.02147	-0.05218	0.03222	-0.01082	0.04332	0.02898	0.00914	-0.03948	0.04304	0.00255	-0.03287	0.06167	0.01786	-0.05031	0.03849	-0.00012	-0.06436	0.03394	-0.00811	-0.04071	0.04511	0.00769
3	-0.04918	0.01945	0.02724	0.01027	-0.00796	0.00820	0.00483	0.02716	0.04384	0.01136	0.01583	0.00828	-0.04844	0.02967	0.00040	-0.00614	0.04711	0.02343	-0.01008	0.01632	-0.01008	0.01813	0.01920	0.00808	-0.06272	0.00943	-0.02086	0.01327	0.04464	0.01235	-0.07164	0.04152	0.00081	0.02700	0.04909	0.02502	-0.04532	0.02029	-0.00932	-0.01034	0.03248	0.00731	-0.01520	0.05076	0.02363	-0.03244	0.02606	-0.00497	0.02371	0.04296	0.01941	-0.08162	0.02753	-0.01503	-0.03964	0.04939	0.00941	-0.03854	0.01836	-0.01283	0.01060	0.04553	0.01736	-0.04987	0.03484	-0.00081	0.01664	0.04733	0.02860	-0.05325	0.02821	-0.01726	0.07101	0.02827	0.01100	-0.03288	0.04515	0.00576	-0.00343	0.06752	0.02380	-0.02129	0.04340	0.00119	-0.06337	0.02946	-0.01131	-0.01667	0.04613	0.01111
4	-0.04069	0.02186	0.02129	0.01420	-0.01031	0.01173	0.03557	0.03094	0.04592	0.01414	0.02088	0.01108	-0.04014	0.02370	0.00023	0.01431	0.05263	0.02977	0.00210	0.00630	-0.01525	0.04999	0.01825	0.01225	-0.04065	-0.00594	-0.02742	0.05013	0.04774	0.01744	-0.06473	0.04123	0.00262	0.08579	0.05697	0.04107	-0.03928	0.01570	-0.01364	0.02010	0.02668	0.00759	0.00005	0.05825	0.03090	-0.01792	0.02048	-0.00338	0.05410	0.04263	0.02358	-0.07858	0.02113	-0.01986	-0.00601	0.05250	0.01489	-0.02840	0.01183	-0.01470	0.03536	0.04767	0.02265	-0.04621	0.03124	-0.00031	0.03414	0.05293	0.03490	-0.05036	0.02063	-0.02546	0.10236	0.02545	0.01190	-0.02459	0.04633	0.00937	0.03087	0.07070	0.02848	0.01582	0.04623	0.00308	-0.05959	0.02281	-0.01597	0.01101	0.04428	0.01387
5	-0.02516	0.02550	0.01166	0.01881	-0.01317	0.01547	0.07047	0.03681	0.04407	0.01726	0.02456	0.01438	-0.02709	0.01367	-0.00095	0.03759	0.05492	0.03331	0.02060	-0.00815	-0.02138	0.08625	0.01407	0.01598	-0.00857	-0.02682	-0.03355	0.09012	0.04718	0.02134	-0.04521	0.03664	0.00344	0.15248	0.06003	0.05888	-0.02657	0.00747	-0.01901	0.05446	0.01664	0.00615	0.02180	0.06199	0.03560	0.00460	0.01152	-0.00180	0.08958	0.03791	0.02564	-0.07225	0.01303	-0.02520	0.03433	0.05147	0.01942	-0.01182	0.00202	-0.01550	0.06189	0.04625	0.02680	-0.03736	0.02498	0.00011	0.05589	0.05514	0.03851	-0.03828	0.00861	-0.03497	0.13169	0.01918	0.01110	-0.01092	0.04472	0.01289	0.06706	0.06934	0.03024	0.05982	0.04491	0.00544	-0.04900	0.01228	-0.02212	0.04365	0.03800	0.01545
6	-0.00107	0.02995	-0.00222	0.02405	-0.01679	0.01913	0.10526	0.04284	0.03758	0.02033	0.02606	0.01802	-0.00684	-0.00097	-0.00360	0.06150	0.05326	0.03328	0.04445	-0.02684	-0.02846	0.11776	0.00605	0.01805	0.03335	-0.05417	-0.03921	0.13062	0.04214	0.02323	-0.01059	0.02698	0.00272	0.21721	0.05658	0.07582	-0.00667	-0.00562	-0.02551	0.08824	0.00229	0.00261	0.04879	0.06038	0.03656	0.03568	-0.00085	-0.00110	0.12553	0.02856	0.02508	-0.05917	0.00328	-0.03128	0.07658	0.04495	0.02200	0.01201	-0.01215	-0.01574	0.08868	0.04057	0.02919	-0.02115	0.01582	0.00010	0.07827	0.05322	0.03886	-0.01508	-0.00816	-0.04493	0.15302	0.00955	0.00849	0.01075	0.03901	0.01557	0.10057	0.06392	0.02861	0.10607	0.03776	0.00751	-0.02964	-0.00297	-0.03007	0.08082	0.02683	0.01552
