	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0001_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0002_4.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_1.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0003_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_2.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d	2016_06_16_PC030_BAREFOOT_GAIT0004_3.c3d
7	0.29969	0.05815	0.30906	0.13417	0.17553	0.02589	0.44518	0.10349	0.35093	0.11996	0.44080	0.05569	0.47309	0.45160	0.53754	0.23214	0.32469	0.20155	0.53586	0.16473	0.36653	0.31937	0.19416	0.14737	0.39593	0.37362	0.50095	0.34083	0.12343	0.15120	0.46626	0.26006	0.39331	0.30389	0.17579	0.13496	0.46881	0.61720	0.38318	0.25652	0.44814	0.39542	0.45435	0.28623	0.41716	0.41677	0.49554	0.19885	0.24253	0.45631	0.16582	0.29884	0.55469	0.47684	0.24125	0.45128	0.18688	0.29629	0.42771	0.43128	0.30020	0.28019	0.19657
8	0.36370	0.05877	0.44076	0.15341	0.16784	0.03140	0.53959	0.08732	0.43109	0.12721	0.48472	0.06627	0.55849	0.59495	0.60501	0.29768	0.47848	0.17868	0.65879	0.23913	0.39158	0.37618	0.29744	0.13885	0.53217	0.46132	0.53350	0.41171	0.23122	0.14564	0.47676	0.33774	0.43595	0.37916	0.29098	0.11690	0.54465	0.68911	0.47027	0.32015	0.48151	0.43621	0.50812	0.35610	0.48177	0.44656	0.67576	0.22705	0.27127	0.57592	0.17799	0.42389	0.61475	0.54578	0.30489	0.59748	0.18203	0.46431	0.48534	0.45114	0.39292	0.40979	0.17171
9	0.38235	0.05913	0.56965	0.16500	0.19137	0.04087	0.57205	0.08598	0.48846	0.13494	0.56036	0.08110	0.60163	0.69817	0.70575	0.34908	0.62974	0.18591	0.71116	0.28747	0.45576	0.39520	0.40475	0.16270	0.60685	0.53779	0.59570	0.43867	0.35559	0.16935	0.45718	0.38813	0.50806	0.41994	0.40804	0.13485	0.50891	0.66156	0.56033	0.37842	0.54938	0.50842	0.51310	0.40008	0.57503	0.38855	0.84904	0.27926	0.25859	0.68650	0.21471	0.48293	0.64164	0.65388	0.33323	0.71598	0.21122	0.60513	0.50410	0.49125	0.42896	0.53858	0.18218
10	0.36195	0.05913	0.68852	0.16709	0.23642	0.03983	0.53941	0.08697	0.53746	0.14718	0.63573	0.09026	0.58475	0.75768	0.79588	0.36237	0.76589	0.22229	0.68159	0.32299	0.54217	0.36993	0.51671	0.21273	0.56051	0.59804	0.66590	0.40728	0.49244	0.21696	0.46344	0.42156	0.57581	0.41722	0.52276	0.18528	0.43350	0.59120	0.64659	0.43213	0.62521	0.57586	0.50407	0.42444	0.64248	0.31207	1.00007	0.32447	0.24280	0.78742	0.25224	0.42852	0.69843	0.75442	0.32475	0.80167	0.26279	0.60708	0.53527	0.54386	0.41057	0.65486	0.22552
11	0.32598	0.04105	0.79329	0.15873	0.28277	0.02677	0.51671	0.07345	0.57697	0.15335	0.68037	0.09213	0.58553	0.78427	0.84364	0.33919	0.87498	0.26780	0.63514	0.36559	0.61475	0.31637	0.63743	0.26821	0.47372	0.63713	0.71343	0.35245	0.63156	0.26916	0.50665	0.44250	0.60934	0.37589	0.63473	0.25188	0.42007	0.57628	0.70622	0.46417	0.67961	0.60547	0.53779	0.43524	0.65590	0.30726	1.11478	0.33916	0.25675	0.87547	0.26896	0.42500	0.74406	0.80961	0.27171	0.86841	0.31068	0.49018	0.61352	0.59155	0.35709	0.75113	0.28456
12	0.30289	0.03039	0.88263	0.14407	0.30994	0.02320	0.55053	0.07980	0.59755	0.14946	0.69530	0.09120	0.65209	0.78198	0.85831	0.31022	0.95617	0.29615	0.62070	0.42131	0.65012	0.28229	0.76440	0.30281	0.47132	0.63754	0.72768	0.32569	0.76455	0.29680	0.57822	0.45513	0.61860	0.32570	0.74149	0.30388	0.47232	0.61760	0.73763	0.47598	0.70629	0.60514	0.60419	0.43548	0.64669	0.35690	1.20244	0.32694	0.28965	0.94811	0.26501	0.50023	0.75400	0.81968	0.25275	0.90738	0.33227	0.43810	0.67886	0.62521	0.29140	0.82955	0.33282
13	0.31809	0.04238	0.95382	0.12946	0.31130	0.02932	0.61837	0.07469	0.59340	0.14046	0.70315	0.08905	0.73823	0.75863	0.86768	0.32371	1.01097	0.29670	0.65506	0.47200	0.66232	0.30020	0.88753	0.30489	0.54416	0.60576	0.72381	0.36192	0.88468	0.29047	0.65401	0.44731	0.63247	0.32098	0.83629	0.31644	0.56265	0.66726	0.74061	0.47230	0.72156	0.60490	0.65361	0.42207	0.65110	0.40235	1.26453	0.30881	0.31942	0.99893	0.25725	0.59350	0.73299	0.81851	0.28905	0.92252	0.32743	0.49681	0.68895	0.64602	0.27257	0.88947	0.34987
14	0.36838	0.04402	1.00375	0.11863	0.29787	0.02884	0.66098	0.06121	0.57675	0.13191	0.71881	0.08502	0.77498	0.73086	0.88139	0.37901	1.03926	0.28216	0.73010	0.49289	0.68538	0.35455	0.99531	0.28555	0.59718	0.57000	0.72125	0.43942	0.98077	0.26887	0.68350	0.42690	0.65888	0.37404	0.91285	0.29391	0.62472	0.67396	0.72449	0.46098	0.73713	0.61869	0.65235	0.41538	0.67853	0.42891	1.29536	0.29896	0.34344	1.02306	0.25762	0.60928	0.71086	0.82593	0.36725	0.91482	0.31430	0.60273	0.65838	0.66206	0.31438	0.93617	0.33974
15	0.42205	0.03922	1.03180	0.11811	0.28591	0.02767	0.65876	0.07061	0.56483	0.12553	0.74064	0.07896	0.74514	0.71114	0.89120	0.44014	1.04082	0.27216	0.78803	0.49062	0.73059	0.41213	1.08125	0.26596	0.58198	0.54849	0.72812	0.48930	1.04845	0.25405	0.68126	0.41078	0.68624	0.44683	0.96574	0.26258	0.60466	0.65364	0.72006	0.45480	0.75144	0.64255	0.62193	0.42821	0.71478	0.43435	1.30602	0.29805	0.36158	1.02508	0.26427	0.58820	0.69354	0.84044	0.44153	0.89002	0.30923	0.66402	0.62581	0.68040	0.38629	0.96441	0.32345
16	0.45629	0.03414	1.04177	0.12646	0.28390	0.02905	0.63662	0.08972	0.56434	0.12447	0.75967	0.07283	0.69323	0.70035	0.88988	0.48147	1.02368	0.27581	0.81385	0.48231	0.78446	0.43805	1.14682	0.25986	0.53233	0.54335	0.74149	0.49944	1.08619	0.25529	0.68479	0.40166	0.69957	0.47170	1.00598	0.24379	0.54193	0.63825	0.73386	0.45931	0.75782	0.66569	0.61122	0.45026	0.74334	0.43587	1.30424	0.29999	0.38683	1.01339	0.27022	0.55591	0.69248	0.85222	0.48777	0.86170	0.31631	0.65806	0.61548	0.70256	0.45274	0.96696	0.31693
17	0.47295	0.03196	1.03932	0.13730	0.29143	0.02976	0.62458	0.10479	0.57081	0.12453	0.77233	0.06951	0.66265	0.69493	0.88392	0.50732	1.00314	0.29019	0.83301	0.47880	0.82623	0.45050	1.18949	0.26751	0.50866	0.54277	0.75408	0.49589	1.09810	0.26986	0.69890	0.39682	0.70176	0.45536	1.02674	0.24530	0.50416	0.62681	0.74486	0.47873	0.75602	0.68255	0.63165	0.47190	0.76223	0.45170	1.29644	0.30061	0.41618	0.99732	0.27317	0.52748	0.70373	0.85832	0.51549	0.83893	0.33032	0.62793	0.62470	0.72588	0.48205	0.95186	0.32294
