	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d
7	0.60332	0.07563	0.11250	0.08111	0.24940	0.04279	0.71225	0.14187	0.29170	0.10919	-0.13644	0.06484	0.75821	0.35194	-0.22294	0.68272	0.06091	0.30189	0.66469	0.41439	-0.16525	0.69505	-0.01097	0.30752	0.80572	0.13395	-0.14629	0.73540	0.25219	-0.17550	0.38229	0.35644	-0.18327	0.49876	0.06259	0.23654	0.73086	0.14463	-0.15129	0.67017	0.14936	0.28189	0.55352	0.05191	0.18682	0.57433	0.45066	-0.12792	0.63376	0.19391	0.23046	0.86051	0.19013	-0.14428	0.54627	0.19614	0.22503	0.80522	0.31131	-0.02385
8	0.65138	0.11522	0.19165	0.09867	0.31900	0.04936	0.73608	0.15019	0.48217	0.13818	-0.12938	0.07554	0.76877	0.57444	-0.23899	0.74978	0.12803	0.37530	0.71500	0.60632	-0.14888	0.74209	0.05657	0.38603	0.86103	0.26800	-0.14055	0.78764	0.43484	-0.17318	0.38390	0.59258	-0.20122	0.50168	0.13419	0.29558	0.74899	0.28440	-0.13314	0.83276	0.18189	0.36322	0.60531	0.12192	0.24759	0.58532	0.66450	-0.11003	0.66344	0.30827	0.29048	0.89961	0.36746	-0.13911	0.55799	0.30118	0.29692	0.80525	0.51458	-0.00433
9	0.64591	0.10753	0.29095	0.12100	0.39444	0.05456	0.75196	0.15774	0.67459	0.16743	-0.10443	0.08396	0.77308	0.79058	-0.23231	0.80080	0.19638	0.45206	0.77577	0.78451	-0.10836	0.78431	0.12549	0.46827	0.91453	0.40245	-0.10904	0.84341	0.62033	-0.15387	0.38582	0.84088	-0.20194	0.49966	0.20491	0.36111	0.75226	0.42697	-0.09725	0.62175	0.38877	0.44802	0.64727	0.19387	0.31666	0.59879	0.87626	-0.07626	0.68884	0.41051	0.35795	0.92348	0.55251	-0.11748	0.56233	0.40383	0.37572	0.77622	0.72568	0.02613
10	0.65094	0.12568	0.36908	0.13516	0.47335	0.05840	0.76055	0.16944	0.85650	0.19609	-0.06331	0.08982	0.77140	0.98370	-0.20180	0.83338	0.25977	0.53001	0.84072	0.93855	-0.04491	0.81127	0.19388	0.55072	0.96147	0.52746	-0.04818	0.89191	0.79883	-0.11982	0.38624	1.08732	-0.18712	0.48928	0.27119	0.43119	0.75027	0.56246	-0.04786	0.58917	0.48008	0.53665	0.68304	0.25341	0.39242	0.61246	1.07193	-0.02966	0.69342	0.49744	0.43025	0.93383	0.73531	-0.08243	0.55398	0.49844	0.45778	0.72862	0.92972	0.06436
11	0.67023	0.13900	0.41914	0.13835	0.55251	0.06039	0.76823	0.18461	1.01312	0.22276	-0.00829	0.09443	0.77046	1.13722	-0.14804	0.85682	0.30815	0.60737	0.90882	1.05457	0.03908	0.82462	0.25571	0.63044	1.00212	0.63309	0.04180	0.92513	0.95932	-0.07350	0.38884	1.31245	-0.15778	0.47814	0.32752	0.50336	0.75631	0.67840	0.01060	0.73582	0.45016	0.62318	0.70837	0.29534	0.47254	0.62422	1.23679	0.02631	0.67795	0.56352	0.50462	0.93775	0.90225	-0.03711	0.54007	0.57635	0.53927	0.68432	1.10855	0.10786
12	0.66365	0.14703	0.45788	0.14637	0.62897	0.06018	0.78258	0.19892	1.12749	0.24578	0.05774	0.10045	0.77624	1.23606	-0.07382	0.87722	0.33332	0.68273	0.97517	1.11660	0.13965	0.83441	0.30185	0.70526	1.04622	0.70577	0.15533	0.94406	1.08677	-0.01758	0.39920	1.49202	-0.11443	0.47616	0.36760	0.57494	0.77269	0.76359	0.07421	0.67954	0.48923	0.70215	0.73109	0.31092	0.55455	0.63664	1.35389	0.08828	0.65361	0.60191	0.57867	0.94704	1.03351	0.01547	0.52857	0.62910	0.61672	0.66427	1.24335	0.15512
13	0.66364	0.15506	0.46565	0.15261	0.70131	0.05916	0.79960	0.20974	1.18578	0.26387	0.13137	0.10985	0.78443	1.26917	0.01671	0.89043	0.33266	0.75472	1.02403	1.11356	0.25118	0.84599	0.32468	0.77367	1.09736	0.73149	0.28237	0.94808	1.16632	0.04517	0.41052	1.60550	-0.05815	0.48442	0.38754	0.64335	0.78567	0.81148	0.13974	0.67840	0.46653	0.77743	0.74975	0.29755	0.63588	0.64725	1.40939	0.15320	0.62352	0.61032	0.65029	0.96028	1.11132	0.07271	0.51829	0.65297	0.68757	0.66919	1.31981	0.20538
14	0.65566	0.16143	0.44854	0.15955	0.76748	0.05757	0.80308	0.21748	1.18251	0.27674	0.20904	0.12232	0.78242	1.23316	0.11859	0.88760	0.30911	0.82190	1.03927	1.04471	0.36694	0.85586	0.32094	0.83465	1.13974	0.70298	0.41170	0.92785	1.19024	0.11197	0.40374	1.64341	0.00873	0.49479	0.38673	0.70647	0.77585	0.82068	0.20464	0.66157	0.42026	0.84514	0.75752	0.25886	0.71401	0.64324	1.40011	0.21810	0.58330	0.59260	0.71735	0.95922	1.12798	0.13230	0.50234	0.64993	0.75015	0.67974	1.33091	0.25870
15	0.63692	0.16719	0.41077	0.16754	0.82593	0.05596	0.78020	0.22246	1.12102	0.28446	0.28731	0.13586	0.76097	1.13376	0.22623	0.86424	0.26862	0.88264	1.01929	0.91917	0.48013	0.85663	0.29186	0.88750	1.14903	0.62334	0.53392	0.87613	1.15985	0.17996	0.36841	1.60688	0.08293	0.49648	0.36734	0.76277	0.73431	0.79371	0.26704	0.64375	0.34968	0.90354	0.75064	0.20235	0.78642	0.61537	1.33381	0.27990	0.53295	0.55536	0.77771	0.92785	1.08617	0.19213	0.47534	0.62545	0.80343	0.67533	1.27675	0.31543
16	0.60686	0.17236	0.35886	0.17603	0.87533	0.05462	0.73326	0.22294	1.01096	0.28706	0.36291	0.14824	0.72331	0.98390	0.33352	0.82354	0.21712	0.93527	0.97766	0.75197	0.58450	0.84295	0.24190	0.93159	1.11450	0.50348	0.64265	0.79998	1.08245	0.24617	0.31540	1.50418	0.16107	0.48225	0.33344	0.81133	0.66836	0.73603	0.32551	0.62049	0.26672	0.95076	0.73204	0.13562	0.85074	0.56895	1.22362	0.33573	0.47937	0.50474	0.82948	0.86626	0.99586	0.24997	0.43712	0.58567	0.84673	0.64907	1.16406	0.37497
17	0.56926	0.17548	0.29817	0.18422	0.91470	0.05365	0.67572	0.21653	0.86570	0.28469	0.43259	0.15790	0.68224	0.80075	0.43379	0.77279	0.15900	0.97821	0.93105	0.56045	0.67455	0.81146	0.17733	0.96630	1.04477	0.35816	0.73415	0.71626	0.96836	0.30758	0.26876	1.34852	0.23950	0.45132	0.28973	0.85171	0.59412	0.65542	0.37883	0.59594	0.17860	0.98578	0.70722	0.06408	0.90495	0.51719	1.08331	0.38341	0.43063	0.44538	0.87113	0.78675	0.87075	0.30348	0.39236	0.53560	0.87976	0.60805	1.00566	0.43532
18	0.52850	0.17506	0.23270	0.19143	0.94348	0.05288	0.62176	0.20326	0.69991	0.27786	0.49323	0.16403	0.64962	0.60237	0.52033	0.71893	0.09741	1.01012	0.88975	0.36193	0.74573	0.76272	0.10447	0.99099	0.95969	0.20231	0.80648	0.63863	0.82947	0.36129	0.24748	1.15594	0.31409	0.40876	0.24031	0.88383	0.52610	0.56039	0.42581	0.57342	0.09059	1.00841	0.67855	-0.00931	0.94756	0.47180	0.92459	0.42181	0.39048	0.38066	0.90185	0.70353	0.72491	0.35040	0.34755	0.47873	0.90256	0.56548	0.81858	0.49317
19	0.48861	0.17137	0.16524	0.19728	0.96158	0.05194	0.57979	0.18604	0.52712	0.26701	0.54210	0.16630	0.62902	0.40499	0.58735	0.66642	0.03484	1.03002	0.85612	0.17184	0.79475	0.70391	0.02815	1.00520	0.87898	0.04856	0.85910	0.57272	0.67739	0.40484	0.25484	0.94274	0.38060	0.36301	0.18796	0.90790	0.47366	0.45875	0.46536	0.55711	0.00548	1.01917	0.64521	-0.08266	0.97772	0.43874	0.75572	0.45135	0.35845	0.31320	0.92161	0.62632	0.57060	0.38885	0.30740	0.41748	0.91551	0.53377	0.62032	0.54442
20	0.45310	0.16610	0.09793	0.20145	0.96929	0.05043	0.55188	0.16824	0.35829	0.25230	0.57736	0.16459	0.61651	0.22147	0.63115	0.61857	-0.02642	1.03734	0.82753	0.00201	0.81978	0.64587	-0.04821	1.00874	0.81436	-0.09375	0.89246	0.52019	0.52206	0.43650	0.28241	0.72419	0.43496	0.32314	0.13428	0.92435	0.44003	0.35705	0.49664	0.54894	-0.07511	1.01906	0.60762	-0.15388	0.99510	0.41999	0.58107	0.47446	0.33255	0.24533	0.93099	0.55918	0.41773	0.41758	0.27407	0.35372	0.91936	0.51931	0.42551	0.58503
21	0.42453	0.16070	0.03258	0.20359	0.96721	0.04794	0.53520	0.15221	0.20187	0.23431	0.59799	0.15915	0.60619	0.06093	0.65088	0.57789	-0.08405	1.03192	0.79959	-0.14030	0.82073	0.59623	-0.12172	1.00183	0.76884	-0.21861	0.90766	0.48017	0.37154	0.45549	0.31931	0.51356	0.47398	0.29614	0.08005	0.93374	0.42241	0.26011	0.51910	0.54763	-0.15027	1.00930	0.57040	-0.22055	0.99975	0.41199	0.40691	0.49226	0.31099	0.17931	0.93094	0.50402	0.27424	0.43615	0.24850	0.28895	0.91509	0.51972	0.24515	0.61180
22	0.40389	0.15601	-0.02915	0.20342	0.95619	0.04421	0.52384	0.13976	0.06456	0.21464	0.60380	0.15085	0.59339	-0.07098	0.64856	0.54513	-0.13558	1.01403	0.76771	-0.25192	0.79933	0.55704	-0.18977	0.98515	0.74062	-0.32273	0.90623	0.44697	0.23241	0.46208	0.35517	0.32167	0.49623	0.28482	0.02559	0.93674	0.41343	0.17113	0.53269	0.55074	-0.21902	0.99112	0.54046	-0.28078	0.99210	0.40463	0.24563	0.50177	0.29128	0.11728	0.92274	0.46285	0.14620	0.44494	0.23084	0.22455	0.90380	0.52684	0.08708	0.62309
23	0.38967	0.15204	-0.08560	0.20059	0.93727	0.03931	0.51217	0.13126	-0.04947	0.19468	0.59598	0.14075	0.57508	-0.17200	0.62823	0.51699	-0.17852	0.98446	0.72883	-0.33283	0.75889	0.52675	-0.25018	0.95981	0.72487	-0.40464	0.89020	0.41468	0.10990	0.45752	0.38238	0.15610	0.50239	0.28711	-0.02882	0.93414	0.40391	0.09250	0.53791	0.55518	-0.27946	0.96557	0.52077	-0.33275	0.97301	0.39239	0.10602	0.50127	0.27012	0.06112	0.90794	0.43640	0.03763	0.44501	0.22024	0.16190	0.88662	0.53159	-0.04371	0.61919
24	0.37725	0.14851	-0.13502	0.19478	0.91166	0.03384	0.49653	0.12518	-0.13847	0.17529	0.57689	0.12986	0.54907	-0.24288	0.59495	0.48674	-0.21083	0.94457	0.68254	-0.38514	0.70383	0.50163	-0.30099	0.92723	0.71324	-0.46400	0.86196	0.38386	0.00739	0.44374	0.39690	0.02112	0.49503	0.29561	-0.08238	0.92666	0.38684	0.02616	0.53583	0.55647	-0.32898	0.93351	0.50659	-0.37437	0.94369	0.37565	-0.00818	0.49117	0.24439	0.01212	0.88825	0.42224	-0.04956	0.43791	0.21330	0.10261	0.86469	0.52749	-0.14482	0.60224
25	0.36109	0.14576	-0.17526	0.18504	0.88076	0.02939	0.47527	0.11909	-0.20283	0.15683	0.54962	0.11907	0.51394	-0.28663	0.55386	0.44850	-0.23114	0.89613	0.63028	-0.41239	0.63920	0.47651	-0.34021	0.88911	0.69595	-0.50110	0.82412	0.35822	-0.07358	0.42311	0.39845	-0.08246	0.47781	0.29995	-0.13372	0.91500	0.36024	-0.02685	0.52797	0.55069	-0.36559	0.89586	0.49139	-0.39893	0.90620	0.35779	-0.09676	0.47337	0.21340	-0.02937	0.86540	0.41223	-0.11525	0.42550	0.20412	0.04844	0.83919	0.51280	-0.21661	0.57564
26	0.33655	0.14236	-0.20618	0.17288	0.84602	0.02852	0.44798	0.11176	-0.24464	0.13943	0.51753	0.10903	0.46997	-0.30771	0.50952	0.40212	-0.23916	0.84130	0.57411	-0.41894	0.57004	0.44631	-0.36610	0.84725	0.66700	-0.51701	0.77935	0.33831	-0.13326	0.39819	0.38709	-0.15625	0.45467	0.29243	-0.18122	0.89992	0.32716	-0.06676	0.51612	0.53421	-0.38811	0.85368	0.46189	-0.41296	0.86240	0.34144	-0.16126	0.45071	0.18054	-0.06370	0.84104	0.39467	-0.16091	0.40976	0.18745	0.00091	0.81129	0.49001	-0.26216	0.54346
27	0.30432	0.13759	-0.22613	0.15721	0.80903	0.03305	0.41519	0.10405	-0.26721	0.12312	0.48384	0.10017	0.42049	-0.31112	0.46553	0.35265	-0.23549	0.78247	0.51586	-0.40912	0.50084	0.40863	-0.37786	0.80354	0.62760	-0.51421	0.73040	0.31988	-0.17337	0.37153	0.36282	-0.20367	0.42924	0.27159	-0.22325	0.88232	0.29162	-0.09482	0.50213	0.50402	-0.39593	0.80829	0.42332	-0.40726	0.81478	0.32597	-0.20395	0.42641	0.15140	-0.09120	0.81657	0.36336	-0.18932	0.39269	0.16148	-0.03900	0.78214	0.46213	-0.28626	0.50981
28	0.26580	0.13013	-0.23516	0.13895	0.77134	0.04188	0.37753	0.09788	-0.27424	0.10797	0.45139	0.09267	0.37015	-0.30164	0.42447	0.30459	-0.22134	0.72220	0.45743	-0.38693	0.43522	0.36503	-0.37559	0.75979	0.58273	-0.49631	0.67988	0.29511	-0.19610	0.34554	0.32551	-0.22903	0.40468	0.24085	-0.25856	0.86317	0.25538	-0.11268	0.48773	0.46195	-0.38980	0.76130	0.37051	-0.38225	0.76540	0.30862	-0.22776	0.40353	0.12929	-0.11195	0.79314	0.32156	-0.20384	0.37622	0.12708	-0.07089	0.75286	0.42942	-0.29406	0.47829
