	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0003_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0005_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0006_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0007_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_1.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_2.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_3.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_4.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d	2016_06_07_PC029_BAREFOOT_GAIT0008_5.c3d
17	5.89396	1.75973	11.16624	1.61086	2.31658	1.35667	7.98837	2.12354	1.97173	1.88355	1.33673	1.68944	7.34830	11.57016	2.70500	4.53193	-0.83478	2.40264	4.73765	11.10205	2.93085	6.54671	1.24808	-2.03773	4.02238	5.28158	11.90807	7.86189	4.53667	0.22667	10.73045	4.35222	0.82568	11.57642	3.48518	4.34981	8.80365	1.73414	2.31273	5.63479	11.18504	1.99035	7.81550	2.62173	1.42788	7.53704	11.97578	3.78924	6.52786	2.89733	2.10171	7.29574	12.85324	2.06929	6.86557	0.40971	-0.07169	2.50952	9.25315	0.29487	9.22982	-0.52584	1.25704	7.77433	13.24986	2.70930	6.79831	10.70316	1.91356	7.25575	4.32948	0.79919
18	5.78590	1.77862	11.19895	1.59132	1.80946	1.29576	8.03907	2.18304	2.32641	1.88915	1.19278	1.40636	7.08692	11.46473	1.67379	4.48245	-0.52592	2.14617	4.53067	11.17577	1.80143	6.59493	1.28606	-1.75658	3.99460	5.43647	12.02513	8.06701	4.10589	-0.16743	10.91362	4.54950	0.95364	11.72667	4.10985	3.58553	8.78171	2.19694	1.81822	5.60394	11.24781	1.87069	7.89291	3.05345	1.11523	7.46035	11.93863	3.27135	6.50378	3.31364	2.02154	7.06444	12.97996	1.50263	6.92329	0.86676	0.08773	2.21195	9.16559	-0.01741	9.28516	-0.14893	1.05914	7.69788	13.22855	2.37604	6.77177	10.69634	1.67765	7.28622	4.56272	0.89714
19	5.57485	1.79682	11.20917	1.60058	1.06770	1.27228	7.98880	2.23906	2.50306	1.92366	0.90730	1.08353	6.71474	11.31984	0.50636	4.34171	-0.37594	1.68885	4.22875	11.21079	0.55728	6.59151	1.12712	-1.51526	3.85745	5.43134	12.11873	8.15201	3.29451	-0.91493	11.00355	4.57638	0.84376	11.75030	4.59707	2.60487	8.67901	2.45744	1.24062	5.50058	11.35229	1.39481	7.87714	3.35062	0.72821	7.24273	11.85293	2.50391	6.36484	3.57059	1.63600	6.76213	13.07901	0.81764	6.85485	1.07501	0.19076	1.85023	9.05868	-0.47735	9.24142	0.03742	0.81132	7.51236	13.22793	1.73657	6.64821	10.71947	1.25822	7.18366	4.61490	0.84388
20	5.27092	1.81009	11.20337	1.63274	0.16552	1.25681	7.84637	2.28987	2.53302	1.97672	0.52342	0.76263	6.24026	11.14056	-0.70569	4.12408	-0.36467	1.10394	3.83718	11.18822	-0.69279	6.54497	0.83417	-1.33811	3.61351	5.27775	12.19546	8.12566	2.20411	-1.87283	11.00195	4.45344	0.54730	11.65142	4.95660	1.52465	8.51758	2.55791	0.68270	5.33205	11.48284	0.63664	7.77247	3.53030	0.29162	6.90007	11.72951	1.56020	6.12144	3.68180	1.02419	6.39660	13.14476	0.07597	6.66773	1.07576	0.23248	1.44649	8.97362	-1.06683	9.10749	0.09137	0.52133	7.23029	13.26771	0.83978	6.43502	10.78537	0.67670	6.95461	4.51351	0.64410
21	4.88555	1.81602	11.16820	1.68192	-0.81919	1.22682	7.62448	2.33438	2.44667	2.03562	0.09253	0.49560	5.67142	10.91286	-1.88105	3.84755	-0.47310	0.47648	3.36385	11.07762	-1.86205	6.46186	0.46281	-1.22152	3.26935	4.99379	12.24878	7.98467	0.95018	-2.89211	10.91610	4.20840	0.14151	11.44043	5.19291	0.45709	8.31388	2.53483	0.22401	5.10761	11.60396	-0.30485	7.58720	3.60507	-0.16399	6.45132	11.55963	0.52012	5.79055	3.65815	0.28733	5.97350	13.14922	-0.66610	6.37968	0.91757	0.21417	1.01920	8.92647	-1.76458	8.89564	0.07172	0.17631	6.86375	13.33804	-0.24699	6.14171	10.88078	-0.04445	6.61186	4.28834	0.33392
22	4.43078	1.81422	11.07601	1.74510	-1.80813	1.16973	7.33913	2.37192	2.27001	2.08587	-0.33478	0.36558	5.01625	10.61438	-2.95304	3.53178	-0.68076	-0.11337	2.82074	10.84852	-2.88323	6.34624	0.05587	-1.14446	2.83481	4.60224	12.25893	7.70898	-0.35604	-3.83533	10.75783	3.86580	-0.28961	11.13309	5.30223	-0.49849	8.07874	2.42231	-0.09465	4.83702	11.66750	-1.31744	7.33448	3.58716	-0.60254	5.91698	11.31924	-0.52987	5.39509	3.50521	-0.46797	5.49750	13.05515	-1.35591	6.01855	0.65133	0.13632	0.58147	8.91409	-2.54171	8.62119	0.02662	-0.24086	6.42206	13.39918	-1.43507	5.77870	10.97416	-0.87370	6.17435	3.96429	-0.03217
23	3.91892	1.80572	10.89497	1.82264	-2.72674	1.08426	7.00883	2.40191	2.02636	2.11577	-0.71637	0.41226	4.28410	10.22181	-3.86858	3.19626	-0.96345	-0.60195	2.22393	10.47952	-3.70387	6.20096	-0.35518	-1.07870	2.32246	4.12980	12.19962	7.27244	-1.61854	-4.59006	10.54286	3.44497	-0.67085	10.74953	5.28158	-1.27250	7.81863	2.25478	-0.27061	4.52914	11.62592	-2.28798	7.03234	3.49584	-0.99215	5.31870	10.98139	-1.50365	4.96226	3.22951	-1.14680	4.97317	12.83156	-1.94897	5.61812	0.32651	-0.00031	0.14129	8.91874	-3.35765	8.30123	-0.01339	-0.73108	5.91101	13.39145	-2.62004	5.35561	11.02722	-1.76801	5.66609	3.56241	-0.39873
24	3.36284	1.79259	10.60006	1.91504	-3.51093	0.98399	6.65269	2.42404	1.74003	2.12052	-1.02372	0.52903	3.48901	9.71590	-4.58590	2.85803	-1.29193	-0.95074	1.59153	9.96477	-4.28871	6.02935	-0.74480	-1.00072	1.74683	3.60694	12.04648	6.66690	-2.76110	-5.08488	10.29011	2.96503	-0.94670	10.31261	5.14104	-1.83732	7.53785	2.06646	-0.32716	4.19072	11.44521	-3.11740	6.70217	3.35679	-1.31215	4.67902	10.53123	-2.32755	4.52004	2.84841	-1.68135	4.40614	12.46345	-2.41459	5.21060	-0.01184	-0.19040	-0.29734	8.90924	-4.15957	7.95218	-0.03498	-1.26757	5.33491	13.25468	-3.69631	4.88064	11.00276	-2.67328	5.11399	3.10608	-0.72310
25	2.77675	1.77741	10.18090	2.01684	-4.11470	0.90014	6.28832	2.43824	1.43796	2.10217	-1.24260	0.64405	2.65305	9.08879	-5.07657	2.53070	-1.63057	-1.14981	0.94170	9.31692	-4.62531	5.83682	-1.08929	-0.90022	1.12373	3.06613	11.78354	5.92143	-3.72716	-5.30093	10.01964	2.45321	-1.09186	9.84486	4.90466	-2.19737	7.23981	1.88821	-0.29622	3.82638	11.11258	-3.73942	6.36575	3.19849	-1.55643	4.02166	9.97476	-2.95253	4.09339	2.39470	-2.03657	3.80409	11.95393	-2.73634	4.81969	-0.32545	-0.42155	-0.73206	8.84491	-4.88702	7.58703	-0.03968	-1.79549	4.70094	12.94693	-4.57676	4.36191	10.86519	-3.52500	4.54551	2.62535	-0.98050
26	2.17624	1.76284	9.64483	2.11345	-4.51704	0.86942	5.93007	2.44409	1.14875	2.06609	-1.37136	0.74000	1.80481	8.35071	-5.33205	2.22516	-1.93723	-1.21517	0.29140	8.56697	-4.72791	5.63143	-1.36732	-0.78026	0.46932	2.53655	11.40855	5.10001	-4.47997	-5.26791	9.74926	1.94981	-1.11754	9.36590	4.60410	-2.37033	6.92605	1.74295	-0.20540	3.43984	10.63945	-4.13840	6.04202	3.04889	-1.73381	3.37022	9.33900	-3.36377	3.70140	1.91491	-2.20720	3.17791	11.32353	-2.91170	4.45949	-0.58481	-0.67330	-1.16006	8.68309	-5.48308	7.21299	-0.03994	-2.24957	4.02346	12.45397	-5.20832	3.80898	10.58303	-4.25725	3.98699	2.15610	-1.16098
27	1.57666	1.75135	9.01665	2.18595	-4.72527	0.90215	5.58797	2.44050	0.90021	2.01679	-1.41898	0.81323	0.97294	7.52988	-5.36851	1.94961	-2.16771	-1.18115	-0.34502	7.76210	-4.63699	5.42196	-1.56336	-0.65119	-0.20095	2.03841	10.93654	4.28122	-5.00493	-5.04642	9.49167	1.50375	-1.06428	8.89079	4.27311	-2.37629	6.59435	1.64400	-0.07483	3.03543	10.06012	-4.35251	5.74463	2.93153	-1.86163	2.74537	8.66428	-3.57984	3.35616	1.46400	-2.21242	2.54129	10.60922	-2.95404	4.13756	-0.77103	-0.91944	-1.57814	8.38855	-5.90746	6.83163	-0.04726	-2.58435	3.32355	11.79104	-5.57758	3.23374	10.14358	-4.82439	3.46129	1.73505	-1.26426
28	0.99142	1.74506	8.33512	2.21992	-4.77123	0.97204	5.26714	2.42654	0.71653	1.95667	-1.40237	0.86442	0.18112	6.66514	-5.22406	1.70712	-2.28614	-1.08895	-0.95655	6.96069	-4.41113	5.21457	-1.66967	-0.52541	-0.87332	1.58216	10.39609	3.53689	-5.31016	-4.70746	9.25339	1.16106	-0.98212	8.42911	3.94483	-2.23930	6.23888	1.59674	0.07984	2.61903	9.42401	-4.45452	5.48075	2.86374	-1.95720	2.16254	7.99380	-3.63969	3.06316	1.09719	-2.08896	1.90874	9.85851	-2.89256	3.85671	-0.87558	-1.13588	-1.98364	7.94599	-6.14438	6.44289	-0.06057	-2.78885	2.62457	11.00100	-5.70766	2.64954	9.56910	-5.22064	2.98485	1.39366	-1.29688
29	0.43136	1.74551	7.64587	2.21104	-4.70099	1.04676	4.96836	2.40236	0.61604	1.88783	-1.34311	0.89773	-0.55280	5.79731	-4.95009	1.49387	-2.27363	-0.97664	-1.53528	6.22118	-4.11215	5.01109	-1.68525	-0.41450	-1.53679	1.17185	9.82053	2.91888	-5.42150	-4.31601	9.03518	0.95358	-0.91020	7.98486	3.65075	-1.99384	5.85361	1.60380	0.24285	2.19829	8.78203	-4.52120	5.25088	2.85729	-2.03551	1.63267	7.36639	-3.58860	2.82288	0.86111	-1.88205	1.29339	9.11731	-2.76544	3.61540	-0.89762	-1.30988	-2.37461	7.37252	-6.20516	6.04861	-0.06532	-2.87762	1.94841	10.14744	-5.64849	2.06844	8.91514	-5.48125	2.56717	1.15570	-1.27375
30	-0.09540	1.75368	6.99224	2.16606	-4.56381	1.11321	4.68940	2.36896	0.61100	1.81382	-1.26492	0.91938	-1.21601	4.96261	-4.60377	1.30126	-2.12723	-0.87681	-2.07635	5.58652	-3.79137	4.80963	-1.61276	-0.32824	-2.18341	0.80759	9.24368	2.45315	-5.37695	-3.92057	8.83250	0.89238	-0.86651	7.55754	3.41957	-1.68422	5.43778	1.67168	0.39451	1.78103	8.17306	-4.60849	5.05022	2.91976	-2.11035	1.16345	6.81268	-3.46988	2.63236	0.78689	-1.63458	0.70616	8.41983	-2.61081	3.40885	-0.84031	-1.44262	-2.74978	6.71742	-6.12637	5.65140	-0.03936	-2.87931	1.31381	9.30095	-5.46276	1.49949	8.25251	-5.66715	2.21247	1.03939	-1.22111
31	-0.58365	1.76983	6.40703	2.10008	-4.40338	1.17782	4.42643	2.32761	0.70851	1.73990	-1.19073	0.93509	-1.80058	4.18793	-4.24154	1.11990	-1.85350	-0.81855	-2.57776	5.07175	-3.48287	4.60552	-1.45704	-0.27371	-2.80762	0.48620	8.70069	2.14019	-5.22358	-3.55094	8.63686	0.96891	-0.85018	7.14389	3.27698	-1.35637	4.99852	1.81388	0.51129	1.37260	7.61862	-4.74132	4.87039	3.05498	-2.19240	0.75870	6.35107	-3.31994	2.48561	0.88769	-1.37940	0.15616	7.78557	-2.45999	3.23054	-0.70519	-1.54626	-3.10883	6.04406	-5.95908	5.25237	0.04048	-2.82908	0.73492	8.52279	-5.21009	0.94973	7.64767	-5.84445	1.92070	1.05794	-1.17260
32	-1.03099	1.79345	5.90681	2.03117	-4.25166	1.25415	4.17487	2.27950	0.91109	1.67228	-1.13868	0.94763	-2.30334	3.48801	-3.91497	0.94261	-1.46454	-0.82588	-3.03983	4.66192	-3.20414	4.39303	-1.22392	-0.25564	-3.40576	0.20188	8.22112	1.95950	-5.01001	-3.22253	8.43756	1.16068	-0.84941	6.73949	3.24612	-1.04988	4.54915	2.04801	0.56999	0.97512	7.12684	-4.91471	4.70143	3.26352	-2.28493	0.41729	5.98422	-3.16386	2.37316	1.16049	-1.13732	-0.34885	7.22042	-2.33320	3.07310	-0.48754	-1.63692	-3.45192	5.40678	-5.75213	4.85161	0.19334	-2.76067	0.22033	7.85248	-4.93609	0.42513	7.14677	-6.06492	1.68752	1.21471	-1.15612
33	-1.43718	1.82328	5.48974	1.97374	-4.12622	1.34832	3.93037	2.22550	1.21637	1.61662	-1.11752	0.95532	-2.72519	2.86486	-3.66892	0.76584	-0.97614	-0.91125	-3.46417	4.32186	-2.96223	4.16837	-0.91859	-0.27669	-3.97556	-0.05314	7.81458	1.87652	-4.77269	-2.94556	8.22387	1.43712	-0.84946	6.33956	3.34418	-0.79073	4.10517	2.39000	0.55252	0.58936	6.69933	-5.10112	4.53461	3.54484	-2.37953	0.13342	5.69836	-3.01330	2.28202	1.58885	-0.91856	-0.80279	6.71813	-2.23907	2.92886	-0.17817	-1.72202	-3.77799	4.83844	-5.54024	4.45006	0.43129	-2.69696	-0.22671	7.30256	-4.67027	-0.06904	6.76275	-6.34885	1.50539	1.50034	-1.18256
34	-1.80299	1.85741	5.13810	1.93356	-4.03192	1.45136	3.68961	2.16585	1.61678	1.57666	-1.12337	0.95234	-3.06954	2.30935	-3.53844	0.58957	-0.40589	-1.06777	-3.85239	4.01276	-2.76129	3.93157	-0.54496	-0.33677	-4.51541	-0.28717	7.46316	1.85024	-4.52782	-2.73317	7.98645	1.76368	-0.83526	5.94038	3.57675	-0.58610	3.67849	2.84799	0.44934	0.21646	6.33360	-5.26411	4.36443	3.89857	-2.45632	-0.10126	5.46731	-2.86873	2.19741	2.14636	-0.72583	-1.20245	6.26277	-2.17849	2.78993	0.22886	-1.78956	-4.08324	4.35077	-5.34081	4.05155	0.75825	-2.64072	-0.60736	6.85979	-4.43088	-0.52757	6.47123	-6.67548	1.36628	1.89815	-1.24474
35	-2.12934	1.89359	4.82441	1.90770	-3.96480	1.54335	3.45034	2.10032	2.10024	1.55496	-1.14118	0.93089	-3.34037	1.80450	-3.54212	0.41619	0.22814	-1.26807	-4.20492	3.70556	-2.60633	3.68612	-0.10709	-0.43138	-5.02366	-0.50747	7.12861	1.83869	-4.27678	-2.60119	7.71828	2.10652	-0.78987	5.54058	3.93779	-0.42945	3.27371	3.42022	0.26091	-0.14138	6.02074	-5.37510	4.18852	4.32321	-2.49165	-0.29504	5.25972	-2.72607	2.10591	2.80310	-0.56006	-1.54843	5.83228	-2.14758	2.64772	0.72939	-1.80838	-4.36160	3.93884	-5.15441	3.66306	1.16991	-2.57070	-0.92526	6.49295	-4.22941	-0.94532	6.22217	-6.98899	1.26333	2.39119	-1.32317
36	-2.41667	1.92969	4.51968	1.88861	-3.91638	1.60495	3.21103	2.02888	2.65170	1.55481	-1.15017	0.88476	-3.54104	1.33129	-3.67731	0.24825	0.90638	-1.47290	-4.52064	3.38438	-2.50108	3.43723	0.38852	-0.55001	-5.49805	-0.71863	6.76877	1.80450	-4.01807	-2.56074	7.41579	2.43902	-0.69435	5.14107	4.41460	-0.31150	2.88900	4.09788	-0.00124	-0.48008	5.74392	-5.42408	4.00554	4.81364	-2.46658	-0.45464	5.04571	-2.58366	1.99848	3.53178	-0.42592	-1.84451	5.40334	-2.13661	2.49374	1.30949	-1.73735	-4.60598	3.58692	-4.96744	3.29166	1.65291	-2.44972	-1.18482	6.16468	-4.07257	-1.31835	5.96326	-7.22222	1.18952	2.96274	-1.39213
37	-2.66481	1.96383	4.20113	1.86855	-3.87747	1.62829	2.97040	1.95243	3.25412	1.58065	-1.12873	0.81463	-3.67381	0.87558	-3.92105	0.08622	1.60614	-1.64069	-4.79730	3.04292	-2.44356	3.18891	0.93022	-0.67549	-5.93503	-0.92191	6.35380	1.72214	-3.75553	-2.61182	7.07951	2.74668	-0.53188	4.74430	4.98918	-0.22462	2.52029	4.86913	-0.31383	-0.79439	5.48070	-5.42093	3.81376	5.35967	-2.36470	-0.58507	4.80118	-2.44322	1.87196	4.30817	-0.32875	-2.09550	4.95764	-2.12933	2.32128	1.95260	-1.53995	-4.80957	3.27623	-4.75878	2.94240	2.18625	-2.24401	-1.39022	5.84161	-3.96219	-1.64526	5.65953	-7.32826	1.13535	3.59318	-1.42338
38	-2.87332	1.99419	3.85741	1.84192	-3.84112	1.62287	2.72757	1.87296	3.88878	1.63540	-1.05734	0.73520	-3.74007	0.43320	-4.23531	-0.07186	2.30281	-1.73286	-5.03189	2.68086	-2.42397	2.94274	1.49927	-0.78368	-6.32971	-1.11555	5.87577	1.58343	-3.50031	-2.74119	6.71390	3.02750	-0.29216	4.35385	5.63562	-0.16172	2.16345	5.71750	-0.64238	-1.07999	5.20909	-5.39001	3.61030	5.94675	-2.16603	-0.69004	4.51045	-2.30385	1.72882	5.10689	-0.26340	-2.30516	4.48749	-2.10490	2.12703	2.64488	-1.19900	-4.96691	2.99285	-4.51078	2.61874	2.74674	-1.94263	-1.54600	5.49995	-3.89780	-1.92792	5.30097	-7.30308	1.08875	4.25985	-1.38952
39	-3.04224	2.01908	3.49018	1.80531	-3.80362	1.61276	2.48185	1.79316	4.53407	1.71690	-0.92221	0.67846	-3.74133	0.01273	-4.57194	-0.22934	2.97297	-1.71923	-5.22113	2.30239	-2.42498	2.69896	2.07128	-0.84533	-6.67670	-1.29576	5.34926	1.39661	-3.26714	-2.92395	6.32664	3.28744	0.02616	3.97305	6.31738	-0.11479	1.81441	6.61435	-0.94423	-1.33474	4.91502	-5.36054	3.39054	6.55809	-1.85373	-0.77208	4.16880	-2.15755	1.57442	5.89829	-0.21008	-2.47567	3.99786	-2.04220	1.91082	3.36901	-0.72449	-5.07495	2.73211	-4.22151	2.32249	3.31436	-1.56627	-1.65884	5.12607	-3.88054	-2.17121	4.90094	-7.18587	1.03655	4.93756	-1.27013
40	-3.17255	2.03711	3.11228	1.75627	-3.76375	1.62428	2.23206	1.71585	5.16428	1.81624	-0.72079	0.67816	-3.68083	-0.36477	-4.87875	-0.38958	3.59853	-1.58731	-5.36207	1.91646	-2.42370	2.45699	2.61965	-0.83379	-6.97094	-1.45802	4.80415	1.18148	-3.06790	-3.12836	5.92730	3.53304	0.41383	3.60272	6.98588	-0.07352	1.46875	7.51439	-1.17808	-1.55862	4.59856	-5.35802	3.14903	7.17674	-1.43057	-0.83264	3.78345	-1.99370	1.41326	6.64985	-0.14566	-2.60839	3.50423	-1.92602	1.67392	4.09610	-0.15538	-5.13399	2.49732	-3.90845	2.05196	3.87055	-1.15799	-1.73792	4.71612	-3.91438	-2.38204	4.48578	-7.03821	0.96628	5.59803	-1.05944
41	-3.26644	2.04742	2.74350	1.69287	-3.72266	1.67309	1.97611	1.64365	5.74971	1.91891	-0.46493	0.73635	-3.56521	-0.67165	-5.11018	-0.55468	4.16808	-1.34941	-5.45239	1.53732	-2.39787	2.21488	3.11930	-0.73394	-7.20870	-1.59809	4.27379	0.96408	-2.90726	-3.32270	5.52563	3.76558	0.84888	3.23994	7.58319	-0.02565	1.12090	8.35920	-1.31696	-1.75292	4.27488	-5.40024	2.88158	7.78338	-0.92261	-0.87265	3.37341	-1.80857	1.24701	7.32943	-0.05817	-2.70468	3.03006	-1.75382	1.41793	4.78850	0.44224	-5.14818	2.29501	-3.59854	1.80125	4.39131	-0.76311	-1.79338	4.27656	-4.00497	-2.56818	4.08159	-6.92242	0.86663	6.20911	-0.77054
42	-3.32723	2.04993	2.40553	1.61521	-3.68399	1.76114	1.71135	1.57913	6.25946	2.00800	-0.17876	0.81942	-3.40498	-0.88529	-5.23757	-0.72554	4.67356	-1.03913	-5.49075	1.18331	-2.33440	1.97059	3.55053	-0.54426	-7.38844	-1.71328	3.78677	0.77062	-2.78233	-3.48052	5.13027	3.98034	1.29570	2.87978	8.05061	0.03806	0.76445	9.08676	-1.35544	-1.91922	3.96574	-5.49359	2.58689	8.35095	-0.36535	-0.89328	2.96777	-1.60799	1.07436	7.90829	0.04875	-2.76565	2.60377	-1.53835	1.14404	5.41051	0.98528	-5.12587	2.12991	-3.31840	1.56218	4.84623	-0.41652	-1.83427	3.82470	-4.15655	-2.73653	3.70797	-6.89022	0.72653	6.73683	-0.43465
43	-3.35911	2.04536	2.11605	1.52648	-3.65177	1.88094	1.43553	1.52490	6.66636	2.06792	0.10591	0.89054	-3.21307	-0.99902	-5.25293	-0.90299	5.10627	-0.69879	-5.47717	0.87418	-2.23346	1.72418	3.90323	-0.27700	-7.51170	-1.80346	3.36406	0.62049	-2.68520	-3.58204	4.74828	4.16947	1.70831	2.51720	8.33994	0.11535	0.39405	9.64322	-1.30934	-2.05870	3.68689	-5.62803	2.26688	8.84479	0.20625	-0.89643	2.60085	-1.40221	0.89056	8.36245	0.16079	-2.79173	2.25164	-1.30328	0.85322	5.93585	1.39302	-5.07947	2.00070	-3.09322	1.32727	5.20695	-0.14377	-1.86775	3.38414	-4.36526	-2.89159	3.37655	-6.97205	0.53666	7.15140	-0.09568
44	-3.36703	2.03501	1.88367	1.43182	-3.62804	2.01987	1.14732	1.48331	6.95177	2.08806	0.35382	0.93136	-3.00276	-1.02541	-5.16732	-1.08837	5.45675	-0.36781	-5.41399	0.62567	-2.10741	1.47831	4.17935	0.03763	-7.58280	-1.87185	3.01791	0.52123	-2.60446	-3.61442	4.38501	4.32410	2.03829	2.14748	8.42269	0.18527	0.00740	9.99332	-1.21162	-2.17258	3.44122	-5.77898	1.92555	9.23167	0.75547	-0.88509	2.30448	-1.20400	0.68738	8.67332	0.26060	-2.78267	1.98874	-1.07541	0.54652	6.34710	1.60808	-5.02455	1.89662	-2.94477	1.09115	5.45532	0.03391	-1.89917	2.97754	-4.61615	-3.03488	3.08870	-7.16750	0.29273	7.43407	0.19836
45	-3.35672	2.02045	1.70514	1.33659	-3.61348	2.16366	0.84697	1.45565	7.10776	2.06560	0.53102	0.94404	-2.78625	-0.99277	-5.00846	-1.28286	5.71647	-0.07744	-5.30687	0.44190	-1.97812	1.23664	4.38886	0.35207	-7.60830	-1.92543	2.75001	0.46775	-2.52778	-3.57291	4.04351	4.43404	2.24467	1.76647	8.29364	0.20991	-0.39342	10.12550	-1.10337	-2.26286	3.22005	-5.91740	1.56855	9.49105	1.23888	-0.86361	2.09850	-1.02975	0.45592	8.82956	0.33286	-2.73794	1.81399	-0.87699	0.22630	6.63273	1.61007	-4.97754	1.79831	-2.88630	0.85102	5.58563	0.09888	-1.93253	2.61962	-4.88902	-3.16588	2.83406	-7.44807	-0.00248	7.58012	0.40370
46	-3.33463	2.00333	1.56592	1.24601	-3.60826	2.29803	0.53718	1.44178	7.13561	2.00636	0.61135	0.94252	-2.57422	-0.93860	-4.81366	-1.48688	5.87703	0.15170	-5.16469	0.31114	-1.87339	1.00157	4.54079	0.61219	-7.59654	-1.97443	2.55065	0.44540	-2.44543	-3.46205	3.72487	4.48840	2.30229	1.37216	7.96660	0.14675	-0.80095	10.04913	-1.02026	-2.33213	3.00825	-6.01775	1.20426	9.61958	1.61060	-0.83828	1.98337	-0.89520	0.19105	8.82975	0.36601	-2.65770	1.71260	-0.72269	-0.10256	6.78585	1.41577	-4.95392	1.68195	-2.92105	0.60743	5.60255	0.04090	-1.97124	2.31117	-5.16240	-3.28317	2.59331	-7.76897	-0.33911	7.59641	0.48757
