	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	Mean	Std Dev	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0001_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0002_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0003_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_1.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_3.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d	2014_04_03_PC008_BAREFOOT_GAIT0004_4.c3d
27	0.58412	0.10045	-0.29440	0.08883	0.62924	0.06891	0.17104	0.14959	-0.19010	0.09044	0.67582	0.09663	0.56828	-0.27369	0.66196	0.23496	-0.27126	0.78156	0.33576	-0.26655	0.71223	0.35111	-0.29855	0.47641	0.68674	-0.40572	0.64010	0.03103	-0.06846	0.66432	0.20226	-0.18576	0.73364	0.47285	-0.33286	0.72547	0.70638	-0.35746	0.56792	0.07136	-0.10883	0.67094	0.47374	-0.16144	0.64678	-0.02924	-0.13129	0.69163	0.59674	-0.23522	0.53319
28	0.54801	0.10419	-0.26886	0.07947	0.63118	0.07540	0.12441	0.15407	-0.14680	0.09208	0.70073	0.09820	0.54095	-0.24937	0.66549	0.18938	-0.22638	0.79770	0.28818	-0.22101	0.72788	0.31734	-0.26341	0.49490	0.64776	-0.36756	0.65040	-0.02014	-0.02346	0.69058	0.15869	-0.14106	0.77037	0.41337	-0.30232	0.73743	0.66968	-0.32646	0.56674	0.01115	-0.06609	0.70300	0.44424	-0.14824	0.64222	-0.07374	-0.08621	0.72070	0.57204	-0.21921	0.52479
29	0.51023	0.10911	-0.23812	0.06964	0.63375	0.08051	0.07632	0.15841	-0.10359	0.09258	0.72719	0.09737	0.51107	-0.21989	0.67052	0.14693	-0.17907	0.81408	0.23748	-0.17516	0.74514	0.27893	-0.22624	0.52192	0.60776	-0.32362	0.66093	-0.07292	0.02205	0.71895	0.11452	-0.09861	0.80599	0.35334	-0.27070	0.74652	0.62970	-0.28666	0.56748	-0.04972	-0.02786	0.73357	0.41166	-0.13092	0.63814	-0.12098	-0.04023	0.75067	0.54782	-0.19689	0.51888
30	0.47101	0.11434	-0.20304	0.05960	0.63637	0.08390	0.02780	0.16263	-0.06102	0.09222	0.75346	0.09402	0.47894	-0.18596	0.67596	0.10694	-0.12998	0.82924	0.18601	-0.12974	0.76275	0.23737	-0.18767	0.55554	0.56681	-0.27505	0.67060	-0.12577	0.06778	0.74749	0.07019	-0.05902	0.83874	0.29462	-0.23840	0.75202	0.58636	-0.23911	0.56948	-0.11062	0.00599	0.76104	0.37619	-0.11029	0.63461	-0.16952	0.00553	0.77943	0.52315	-0.16940	0.51553
31	0.43062	0.11903	-0.16455	0.05001	0.63856	0.08527	-0.02033	0.16692	-0.01930	0.09159	0.77807	0.08834	0.44508	-0.14870	0.68100	0.06782	-0.07980	0.84213	0.13604	-0.08509	0.77955	0.19472	-0.14838	0.59370	0.52499	-0.22316	0.67854	-0.17778	0.11387	0.77451	0.02584	-0.02234	0.86712	0.23845	-0.20522	0.75334	0.54007	-0.18536	0.57224	-0.17083	0.03647	0.78412	0.33858	-0.08697	0.63154	-0.21813	0.05016	0.80536	0.49658	-0.13788	0.51473
32	0.38927	0.12256	-0.12363	0.04194	0.63995	0.08445	-0.06728	0.17122	0.02160	0.09135	0.79978	0.08068	0.40950	-0.10939	0.68514	0.02940	-0.02965	0.85208	0.08903	-0.04138	0.79468	0.15232	-0.10887	0.63420	0.48230	-0.16942	0.68408	-0.22833	0.16077	0.79846	-0.01851	0.01216	0.88985	0.18534	-0.17063	0.74998	0.49171	-0.12737	0.57544	-0.22908	0.06526	0.80182	0.30006	-0.06143	0.62874	-0.26579	0.09294	0.82740	0.46670	-0.10353	0.51635
33	0.34716	0.12438	-0.08125	0.03661	0.64023	0.08138	-0.11249	0.17508	0.06201	0.09201	0.81763	0.07157	0.37169	-0.06922	0.68806	-0.00798	0.01936	0.85876	0.04508	0.00155	0.80748	0.11045	-0.06952	0.67486	0.43867	-0.11540	0.68690	-0.27645	0.20903	0.81799	-0.06280	0.04591	0.90584	0.13548	-0.13398	0.74147	0.44216	-0.06725	0.57886	-0.28374	0.09430	0.81340	0.26221	-0.03406	0.62599	-0.31197	0.13344	0.84508	0.43276	-0.06761	0.52011
34	0.30470	0.12431	-0.03839	0.03461	0.63915	0.07617	-0.15565	0.17798	0.10237	0.09376	0.83088	0.06158	0.33131	-0.02916	0.68956	-0.04421	0.06642	0.86213	0.00369	0.04398	0.81759	0.06903	-0.03058	0.71362	0.39438	-0.06278	0.68696	-0.32101	0.25908	0.83197	-0.10684	0.08063	0.91425	0.08879	-0.09476	0.72742	0.39206	-0.00701	0.58233	-0.33369	0.12539	0.81845	0.22661	-0.00526	0.62311	-0.35650	0.17167	0.85814	0.39506	-0.03134	0.52553
35	0.26258	0.12238	0.00412	0.03536	0.63655	0.06925	-0.19665	0.17969	0.14306	0.09656	0.83908	0.05143	0.28913	0.00997	0.68955	-0.07929	0.11090	0.86233	-0.03546	0.08605	0.82492	0.02802	0.00790	0.74864	0.35002	-0.01301	0.68442	-0.36130	0.31105	0.83959	-0.15035	0.11762	0.91465	0.04561	-0.05289	0.70776	0.34188	0.05153	0.58566	-0.37894	0.15976	0.81694	0.19413	0.02473	0.61996	-0.39918	0.20816	0.86646	0.35472	0.00438	0.53195
36	0.22161	0.11880	0.04558	0.03745	0.63233	0.06139	-0.23544	0.18015	0.18415	0.10014	0.84206	0.04206	0.24648	0.04762	0.68805	-0.11348	0.15223	0.85960	-0.07243	0.12753	0.82960	-0.01259	0.04628	0.77837	0.30619	0.03287	0.67955	-0.39715	0.36442	0.84053	-0.19302	0.15724	0.90709	0.00661	-0.00867	0.68285	0.29209	0.10685	0.58859	-0.41990	0.19783	0.80916	0.16504	0.05585	0.61638	-0.43950	0.24352	0.87006	0.31325	0.03896	0.53858
37	0.18240	0.11370	0.08555	0.03964	0.62648	0.05380	-0.27212	0.17923	0.22529	0.10407	0.83995	0.03488	0.20435	0.08353	0.68513	-0.14759	0.18994	0.85418	-0.10734	0.16781	0.83197	-0.05279	0.08506	0.80168	0.26308	0.07440	0.67265	-0.42886	0.41787	0.83498	-0.23468	0.19901	0.89214	-0.02751	0.03741	0.65340	0.24320	0.15782	0.59080	-0.45641	0.23912	0.79558	0.13924	0.08804	0.61228	-0.47718	0.27823	0.86910	0.27201	0.07207	0.54461
38	0.14520	0.10727	0.12383	0.04129	0.61903	0.04814	-0.30693	0.17688	0.26575	0.10786	0.83307	0.03171	0.16340	0.11770	0.68088	-0.18220	0.22355	0.84629	-0.14074	0.20602	0.83243	-0.09270	0.12474	0.81784	0.22059	0.11174	0.66399	-0.45739	0.46956	0.82352	-0.27510	0.24166	0.87085	-0.05629	0.08473	0.62058	0.19578	0.20384	0.59186	-0.48797	0.28228	0.77682	0.11590	0.12123	0.60764	-0.51239	0.31243	0.86377	0.23182	0.10373	0.54924
39	0.10997	0.09983	0.16041	0.04220	0.61010	0.04601	-0.34016	0.17326	0.30448	0.11102	0.82193	0.03352	0.12401	0.15021	0.67545	-0.21707	0.25256	0.83615	-0.17325	0.24100	0.83133	-0.13260	0.16562	0.82647	0.17875	0.14543	0.65381	-0.48414	0.51744	0.80697	-0.31395	0.28340	0.84457	-0.07999	0.13271	0.58584	0.15063	0.24464	0.59121	-0.51467	0.32540	0.75374	0.09346	0.15529	0.60251	-0.54547	0.34591	0.85426	0.19297	0.13417	0.55178
40	0.07651	0.09184	0.19538	0.04241	0.59984	0.04788	-0.37226	0.16885	0.34028	0.11320	0.80708	0.03912	0.08610	0.18138	0.66893	-0.25165	0.27672	0.82393	-0.20564	0.27154	0.82884	-0.17231	0.20751	0.82756	0.13786	0.17613	0.64244	-0.51039	0.55952	0.78638	-0.35122	0.32232	0.81485	-0.09965	0.18101	0.55080	0.10853	0.28016	0.58825	-0.53777	0.36633	0.72721	0.07080	0.18981	0.59702	-0.57684	0.37804	0.84081	0.15543	0.16376	0.55162
41	0.04475	0.08383	0.22877	0.04218	0.58849	0.05256	-0.40377	0.16412	0.37211	0.11421	0.78907	0.04647	0.04996	0.21145	0.66144	-0.28563	0.29625	0.80977	-0.23908	0.29672	0.82483	-0.21139	0.24978	0.82131	0.09846	0.20449	0.63024	-0.53713	0.59433	0.76275	-0.38699	0.35672	0.78313	-0.11664	0.22930	0.51720	0.06972	0.31055	0.58242	-0.55918	0.40303	0.69805	0.04776	0.22406	0.59137	-0.60703	0.40795	0.82369	0.11922	0.19277	0.54826
42	0.01449	0.07651	0.26053	0.04200	0.57632	0.05820	-0.43520	0.15943	0.39918	0.11402	0.76831	0.05409	0.01630	0.24051	0.65311	-0.31899	0.31182	0.79372	-0.27453	0.31613	0.81881	-0.24967	0.29149	0.80807	0.06123	0.23104	0.61760	-0.56510	0.62108	0.73683	-0.42091	0.38536	0.75055	-0.13295	0.27708	0.48679	0.03368	0.33615	0.57326	-0.58069	0.43373	0.66705	0.02436	0.25717	0.58574	-0.63650	0.43465	0.80316	0.08431	0.22121	0.54141
43	-0.01479	0.07056	0.29054	0.04231	0.56356	0.06327	-0.46696	0.15492	0.42114	0.11276	0.74496	0.06107	-0.01460	0.26861	0.64397	-0.35176	0.32441	0.77571	-0.31241	0.32996	0.80989	-0.28767	0.33151	0.78821	0.02659	0.25635	0.60474	-0.59459	0.63978	0.70886	-0.45276	0.40786	0.71763	-0.15086	0.32355	0.46106	-0.00065	0.35746	0.56042	-0.60387	0.45722	0.63496	0.00051	0.28832	0.58019	-0.66563	0.45728	0.77949	0.05028	0.24894	0.53097
44	-0.04383	0.06650	0.31868	0.04325	0.55033	0.06692	-0.49931	0.15055	0.43816	0.11061	0.71885	0.06690	-0.04307	0.29585	0.63385	-0.38395	0.33517	0.75539	-0.35256	0.33901	0.79681	-0.32638	0.36867	0.76203	-0.00550	0.28099	0.59176	-0.62519	0.65111	0.67840	-0.48284	0.42459	0.68424	-0.17246	0.36762	0.44099	-0.03421	0.37497	0.54361	-0.62965	0.47317	0.60226	-0.02393	0.31690	0.57471	-0.69462	0.47539	0.75280	0.01621	0.27576	0.51707
45	-0.07328	0.06455	0.34480	0.04457	0.53658	0.06899	-0.53211	0.14615	0.45077	0.10769	0.68946	0.07135	-0.06978	0.32226	0.62247	-0.41525	0.34523	0.73216	-0.39436	0.34466	0.77816	-0.36657	0.40185	0.72970	-0.03548	0.30536	0.57860	-0.65561	0.65607	0.64441	-0.51158	0.43646	0.64967	-0.19905	0.40796	0.42679	-0.06737	0.38934	0.52259	-0.65787	0.48218	0.56908	-0.04910	0.34258	0.56912	-0.72350	0.48896	0.72303	-0.01891	0.30132	0.49992
46	-0.10346	0.06471	0.36876	0.04588	0.52205	0.06992	-0.56435	0.14147	0.45972	0.10397	0.65599	0.07436	-0.09550	0.34776	0.60947	-0.44475	0.35536	0.70503	-0.43655	0.34850	0.75255	-0.40811	0.43014	0.69120	-0.06394	0.32966	0.56497	-0.68367	0.65551	0.60535	-0.53864	0.44461	0.61273	-0.23075	0.44348	0.41784	-0.09991	0.40123	0.49711	-0.68713	0.48554	0.53507	-0.07507	0.36529	0.56312	-0.75158	0.49836	0.68999	-0.05560	0.32513	0.47978
47	-0.13430	0.06660	0.39043	0.04687	0.50626	0.07067	-0.59405	0.13627	0.46562	0.09918	0.61746	0.07612	-0.12094	0.37216	0.59444	-0.47134	0.36593	0.67267	-0.47708	0.35195	0.71877	-0.44909	0.45272	0.64644	-0.09163	0.35380	0.55043	-0.70623	0.64972	0.55958	-0.56266	0.45002	0.57206	-0.26648	0.47367	0.41264	-0.13125	0.41122	0.46703	-0.71489	0.48489	0.49947	-0.10164	0.38509	0.55619	-0.77708	0.50411	0.65324	-0.09388	0.34663	0.45682
48	-0.16549	0.06966	0.40975	0.04761	0.48858	0.07239	-0.61850	0.13030	0.46875	0.09293	0.57294	0.07690	-0.14664	0.39501	0.57702	-0.49381	0.37668	0.63364	-0.51322	0.35588	0.67595	-0.48674	0.46887	0.59545	-0.11931	0.37745	0.53440	-0.71940	0.63828	0.50581	-0.58102	0.45308	0.52635	-0.30456	0.49884	0.40900	-0.16072	0.41972	0.43238	-0.73778	0.48168	0.46126	-0.12829	0.40222	0.54759	-0.79756	0.50675	0.61211	-0.13342	0.36528	0.43108
49	-0.19657	0.07307	0.42666	0.04845	0.46833	0.07589	-0.63467	0.12340	0.46876	0.08488	0.52180	0.07706	-0.17292	0.41563	0.55697	-0.51062	0.38659	0.58674	-0.54135	0.36022	0.62367	-0.51873	0.47818	0.53855	-0.14776	0.40008	0.51627	-0.71955	0.62002	0.44366	-0.59007	0.45326	0.47469	-0.34283	0.51987	0.40442	-0.18768	0.42677	0.39349	-0.75207	0.47660	0.41941	-0.15471	0.41706	0.53634	-0.81031	0.50648	0.56591	-0.17354	0.38055	0.40251
50	-0.22687	0.07598	0.44095	0.04987	0.44491	0.08120	-0.63998	0.11551	0.46479	0.07498	0.46407	0.07681	-0.19947	0.43326	0.53406	-0.52038	0.39405	0.53151	-0.55807	0.36403	0.56213	-0.54343	0.48035	0.47648	-0.17752	0.42105	0.49543	-0.70469	0.59370	0.37420	-0.58688	0.44912	0.41687	-0.37895	0.53773	0.39657	-0.21133	0.43198	0.35098	-0.75399	0.46941	0.37315	-0.18084	0.42985	0.52139	-0.81237	0.50288	0.51414	-0.21311	0.39184	0.37102
51	-0.25543	0.07777	0.45217	0.05237	0.41784	0.08761	-0.63261	0.10686	0.45550	0.06372	0.40064	0.07603	-0.22567	0.44714	0.50801	-0.52180	0.39712	0.46861	-0.56096	0.36550	0.49234	-0.55927	0.47502	0.41051	-0.20843	0.43957	0.47137	-0.67440	0.55848	0.30014	-0.57014	0.43842	0.35384	-0.41078	0.55307	0.38354	-0.23062	0.43425	0.30581	-0.74033	0.45898	0.32236	-0.20676	0.44060	0.50176	-0.80135	0.49500	0.45668	-0.25029	0.39840	0.33652
52	-0.28110	0.07813	0.45955	0.05634	0.38688	0.09406	-0.61221	0.09783	0.43985	0.05208	0.33343	0.07428	-0.25063	0.45643	0.47849	-0.51470	0.39441	0.39992	-0.54947	0.36276	0.41636	-0.56459	0.46174	0.34248	-0.23990	0.45475	0.44371	-0.63011	0.51492	0.22548	-0.54078	0.41955	0.28783	-0.43663	0.56594	0.36395	-0.24457	0.43188	0.25919	-0.71031	0.44427	0.26781	-0.23245	0.44908	0.47679	-0.77549	0.48132	0.39415	-0.28243	0.39920	0.29913
53	-0.30266	0.07696	0.46206	0.06207	0.35203	0.09944	-0.57974	0.08946	0.41727	0.04269	0.26516	0.07091	-0.27331	0.46030	0.44504	-0.49787	0.38394	0.32820	-0.52338	0.35329	0.33713	-0.55875	0.44042	0.27472	-0.27087	0.46551	0.41223	-0.57977	0.46820	0.15469	-0.49924	0.39106	0.22198	-0.45501	0.57567	0.33703	-0.25289	0.42325	0.21241	-0.66435	0.42340	0.21131	-0.25749	0.45471	0.44611	-0.73485	0.46060	0.32807	-0.30639	0.39292	0.25935
54	-0.31891	0.07453	0.45848	0.06956	0.31361	0.10275	-0.53605	0.08139	0.38689	0.03315	0.19910	0.06561	-0.29242	0.45777	0.40726	-0.47630	0.36785	0.25718	-0.48830	0.33834	0.25877	-0.54058	0.41020	0.20985	-0.29994	0.47064	0.37695	-0.50519	0.40565	0.09171	-0.45313	0.35721	0.15996	-0.46475	0.58077	0.30267	-0.25564	0.40668	0.16680	-0.60869	0.39756	0.15545	-0.28097	0.45659	0.40975	-0.68017	0.43144	0.26081	-0.31976	0.37844	0.21825
55	-0.32870	0.07141	0.44742	0.07851	0.27231	0.10329	-0.49678	0.07565	0.35824	0.03701	0.13816	0.05840	-0.30621	0.44760	0.36511	-0.44574	0.34252	0.18971	-0.44314	0.31454	0.18489	-0.51493	0.37545	0.15036	-0.32534	0.46883	0.33808	-0.51931	0.40328	0.03901	-0.39144	0.31068	0.10442	-0.46482	0.57885	0.26160	-0.25352	0.38119	0.12368	-0.54553	0.36521	0.10323	-0.30165	0.45370	0.36809	-0.61738	0.39599	0.19550	-0.32062	0.35435	0.17728
56	-0.33206	0.06749	0.42852	0.08699	0.22923	0.10051	-0.39338	0.14907	0.28379	0.08591	0.08545	0.04925	-0.31313	0.42858	0.31906	-0.41377	0.31225	0.12923	-0.39621	0.28589	0.11949	-0.47303	0.32941	0.09822	-0.34512	0.45868	0.29605	-0.08398	0.09661	-0.00041	-0.36594	0.28615	0.05909	-0.45463	0.56696	0.21535	-0.25112	0.35006	0.08427	-0.47361	0.32326	0.05743	-0.31798	0.44482	0.32188	-0.54713	0.35300	0.13511	-0.31036	0.32203	0.13875
57	-0.32629	0.06718	0.39855	0.09674	0.18579	0.09425	-0.32121	0.23095	0.22936	0.14407	0.04488	0.03624	-0.31229	0.40000	0.27032	-0.42420	0.30498	0.08162	-0.38323	0.27713	0.06791	-0.43515	0.28969	0.05467	-0.35765	0.43921	0.25166	0.16852	-0.08183	-0.01203	-0.23267	0.18791	0.02048	-0.43499	0.54233	0.16631	-0.23629	0.30125	0.05017	-0.46371	0.32006	0.01912	-0.32846	0.42867	0.27223	-0.47806	0.30755	0.08239	-0.28805	0.27985	0.10402
58	-0.31909	0.06075	0.36451	0.09850	0.14347	0.08499	-0.11726	0.22460	0.08423	0.13571	0.00648	0.01829	-0.30299	0.36131	0.22048	-0.00531	0.01849	0.00818	-0.03249	0.02818	0.00247	-0.40455	0.25935	0.02000	-0.36078	0.40905	0.20606	0.05305	-0.01375	-0.00939	0.13682	-0.06851	-0.01007	-0.40880	0.50388	0.11749	-0.25327	0.27850	0.02143	-0.12424	0.08306	-0.00587	-0.33208	0.40438	0.22069	-0.44408	0.28281	0.04006	-0.25660	0.22996	0.07465
59	-0.29933	0.06790	0.31594	0.10474	0.10555	0.07207	0.02766	0.08539	-0.02962	0.03684	-0.00976	0.00476	-0.28857	0.31600	0.17237	0.11378	-0.07545	-0.01374	0.08175	-0.05288	-0.01588	-0.11708	0.01787	-0.00450	-0.35558	0.36983	0.16117	0.01808	-0.00961	-0.01014	0.06652	-0.03294	-0.00806	-0.37959	0.45292	0.07224	-0.20368	0.18803	0.00111	0.08791	-0.06473	-0.01277	-0.32745	0.37058	0.16924	-0.05735	0.01043	-0.00323	-0.24109	0.19829	0.05718
60	-0.22765	0.14679	0.21371	0.18027	0.06806	0.06032	0.00642	0.02725	-0.02688	0.02977	-0.00988	0.00169	-0.26440	0.25947	0.12650	0.00253	-0.02296	-0.00699	0.01311	-0.00722	-0.00987	-0.00080	-0.07434	-0.01064	-0.33890	0.31932	0.11836	-0.04626	0.00968	-0.00959	0.02979	-0.02439	-0.00872	-0.34776	0.39061	0.03391	0.01224	-0.06019	-0.00621	0.00823	-0.00991	-0.01119	-0.31757	0.33050	0.12065	0.03834	-0.05902	-0.01214	-0.10955	0.04257	0.01517
61	-0.20478	0.15306	0.16018	0.18067	0.03875	0.04849	-0.03143	0.03273	-0.01117	0.01670	-0.00977	0.00120	-0.25155	0.21350	0.09063	-0.03938	-0.01688	-0.00960	-0.00286	-0.00268	-0.01157	-0.03938	-0.03411	-0.00918	-0.31886	0.26545	0.08041	-0.09750	0.01825	-0.00904	-0.01809	-0.01133	-0.00847	-0.34272	0.34190	0.00327	-0.00029	-0.07185	-0.00698	-0.00305	-0.00745	-0.01136	-0.29298	0.27423	0.07675	-0.01975	-0.02395	-0.00919	-0.02226	-0.06213	-0.01158
62	-0.19173	0.11176	0.12201	0.12948	0.02087	0.03194	-0.06243	0.04189	-0.00242	0.01941	-0.00952	0.00111	-0.21700	0.14570	0.05564	-0.10112	0.00245	-0.00911	-0.03659	0.01211	-0.01051	-0.03062	-0.03418	-0.01013	-0.30654	0.21898	0.05014	-0.13823	0.02111	-0.00823	-0.06223	-0.00191	-0.00792	-0.21899	0.19985	-0.01140	-0.05288	-0.04525	-0.00713	-0.03390	0.00577	-0.01072	-0.29622	0.24664	0.04350	-0.03429	-0.02231	-0.01003	-0.05871	-0.03387	-0.00554
63	-0.06397	0.08833	-0.01970	0.05303	-0.00214	0.00571	-0.09153	0.04765	0.00534	0.01498	-0.00902	0.00125	-0.07157	-0.03118	-0.00422	-0.14829	0.01410	-0.00928	-0.06220	0.01920	-0.00990	-0.04022	-0.02023	-0.01022	-0.09759	-0.00183	0.00045	-0.16414	0.01768	-0.00736	-0.09853	0.00321	-0.00714	0.10294	-0.08262	-0.00228	-0.08211	-0.04267	-0.00747	-0.05951	0.01267	-0.00989	-0.16163	0.07465	0.00778	-0.06785	-0.00927	-0.00935	-0.07387	-0.03453	-0.00712
64	-0.06953	0.04162	-0.03860	0.01174	-0.00826	0.00234	-0.11432	0.05047	0.00928	0.01169	-0.00843	0.00145	-0.08213	-0.04058	-0.00965	-0.18545	0.02220	-0.00918	-0.08456	0.02256	-0.00897	-0.05149	-0.00808	-0.01022	-0.06251	-0.05101	-0.01070	-0.17628	0.01007	-0.00652	-0.12526	0.00454	-0.00631	0.00221	-0.02844	-0.00455	-0.11819	-0.02985	-0.00746	-0.08127	0.01522	-0.00887	-0.05847	-0.05393	-0.01018	-0.09593	-0.00154	-0.00895	-0.09807	-0.02780	-0.00703
65	-0.10542	0.03872	-0.02301	0.00356	-0.00668	0.00105	-0.13114	0.04946	0.01038	0.01033	-0.00782	0.00161	-0.12134	-0.02120	-0.00673	-0.21020	0.02614	-0.00910	-0.10228	0.02180	-0.00804	-0.06610	0.00309	-0.00998	-0.10669	-0.02456	-0.00745	-0.17686	0.00028	-0.00583	-0.14207	0.00286	-0.00561	-0.03250	-0.02951	-0.00462	-0.14535	-0.02217	-0.00729	-0.09843	0.01414	-0.00775	-0.10321	-0.02016	-0.00724	-0.12202	0.00434	-0.00842	-0.12342	-0.02046	-0.00676
66	-0.13077	0.02929	-0.01783	0.00377	-0.00756	0.00159	-0.14191	0.04614	0.00925	0.01208	-0.00728	0.00169	-0.14701	-0.01604	-0.00854	-0.22380	0.02737	-0.00906	-0.11561	0.01805	-0.00719	-0.08234	0.01244	-0.00952	-0.12282	-0.02348	-0.00936	-0.16939	-0.00967	-0.00539	-0.15006	-0.00059	-0.00513	-0.08449	-0.01581	-0.00523	-0.16726	-0.01625	-0.00691	-0.11019	0.01002	-0.00669	-0.11592	-0.02152	-0.00880	-0.14197	0.00715	-0.00797	-0.14711	-0.01386	-0.00654
67	-0.15617	0.02378	-0.00941	0.00345	-0.00738	0.00154	-0.14715	0.04208	0.00689	0.01503	-0.00687	0.00171	-0.17620	-0.00481	-0.00815	-0.22812	0.02732	-0.00909	-0.12423	0.01232	-0.00650	-0.09764	0.01903	-0.00894	-0.14677	-0.01229	-0.00932	-0.15740	-0.01803	-0.00521	-0.15101	-0.00457	-0.00494	-0.12542	-0.00696	-0.00559	-0.18460	-0.01272	-0.00637	-0.11695	0.00422	-0.00581	-0.13545	-0.01236	-0.00869	-0.15473	0.00794	-0.00762	-0.16857	-0.00733	-0.00616
68	-0.17590	0.02181	-0.00331	0.00512	-0.00731	0.00170	-0.14765	0.03832	0.00430	0.01756	-0.00662	0.00168	-0.19883	0.00296	-0.00828	-0.22553	0.02718	-0.00917	-0.12798	0.00564	-0.00602	-0.11060	0.02313	-0.00834	-0.16537	-0.00372	-0.00960	-0.14353	-0.02342	-0.00526	-0.14696	-0.00787	-0.00501	-0.15697	0.00049	-0.00583	-0.19889	-0.01109	-0.00576	-0.11906	-0.00222	-0.00517	-0.14871	-0.00698	-0.00853	-0.15987	0.00765	-0.00739	-0.18662	-0.00151	-0.00585
69	-0.19096	0.02215	0.00155	0.00713	-0.00702	0.00172	-0.14436	0.03553	0.00228	0.01919	-0.00652	0.00163	-0.21620	0.00949	-0.00813	-0.21864	0.02778	-0.00927	-0.12727	-0.00097	-0.00575	-0.11992	0.02510	-0.00784	-0.18171	0.00466	-0.00947	-0.12945	-0.02510	-0.00549	-0.13975	-0.00963	-0.00528	-0.17671	0.00453	-0.00584	-0.21087	-0.01069	-0.00517	-0.11729	-0.00833	-0.00479	-0.15896	-0.00261	-0.00792	-0.15820	0.00712	-0.00724	-0.20134	0.00393	-0.00561
70	-0.20122	0.02316	0.00466	0.00914	-0.00667	0.00167	-0.13842	0.03381	0.00131	0.02000	-0.00655	0.00157	-0.22733	0.01393	-0.00796	-0.20953	0.02947	-0.00938	-0.12276	-0.00664	-0.00567	-0.12502	0.02554	-0.00747	-0.19430	0.01104	-0.00909	-0.11650	-0.02307	-0.00584	-0.13115	-0.00953	-0.00569	-0.18714	0.00524	-0.00565	-0.22011	-0.01094	-0.00469	-0.11247	-0.01336	-0.00463	-0.16567	-0.00049	-0.00708	-0.15149	0.00680	-0.00713	-0.21276	0.00920	-0.00554
71	-0.20703	0.02430	0.00628	0.01107	-0.00628	0.00155	-0.13098	0.03275	0.00151	0.02029	-0.00665	0.00151	-0.23279	0.01664	-0.00776	-0.19951	0.03205	-0.00946	-0.11508	-0.01081	-0.00572	-0.12626	0.02505	-0.00728	-0.20300	0.01508	-0.00849	-0.10602	-0.01809	-0.00626	-0.12308	-0.00773	-0.00618	-0.19112	0.00309	-0.00533	-0.22580	-0.01123	-0.00439	-0.10522	-0.01678	-0.00466	-0.16862	-0.00037	-0.00608	-0.14170	0.00687	-0.00702	-0.22088	0.01449	-0.00564
